ref_mag_x (uT),ref_mag_y (uT),ref_mag_z (uT)
29.153454,-1.277399,-13.757213
29.155817,-1.279590,-13.751999
29.158168,-1.281769,-13.746812
29.160504,-1.283937,-13.741652
29.162828,-1.286093,-13.736518
29.165138,-1.288238,-13.731411
29.167436,-1.290371,-13.726331
29.169720,-1.292493,-13.721276
29.171991,-1.294603,-13.716248
29.174249,-1.296703,-13.711245
29.176495,-1.298790,-13.706269
29.178728,-1.300867,-13.701318
29.180948,-1.302933,-13.696393
29.183155,-1.304987,-13.691493
29.185350,-1.307031,-13.686618
29.187533,-1.309064,-13.681769
29.189703,-1.311085,-13.676944
29.191861,-1.313096,-13.672145
29.194007,-1.315097,-13.667370
29.196140,-1.317086,-13.662620
29.198262,-1.319065,-13.657895
29.200371,-1.321034,-13.653194
29.202469,-1.322991,-13.648517
29.204555,-1.324939,-13.643864
29.206629,-1.326876,-13.639236
29.208691,-1.328802,-13.634631
29.210741,-1.330719,-13.630051
29.212780,-1.332625,-13.625494
29.214808,-1.334521,-13.620960
29.216824,-1.336407,-13.616450
29.218829,-1.338282,-13.611963
29.220822,-1.340148,-13.607500
29.222805,-1.342004,-13.603059
29.224776,-1.343850,-13.598642
29.226736,-1.345686,-13.594247
29.228685,-1.347512,-13.589876
29.230623,-1.349329,-13.585526
29.232550,-1.351135,-13.581200
29.234466,-1.352933,-13.576895
29.236371,-1.354720,-13.572613
29.238266,-1.356498,-13.568353
29.240150,-1.358267,-13.564116
29.242024,-1.360026,-13.559900
29.243887,-1.361776,-13.555706
29.245740,-1.363516,-13.551533
29.247582,-1.365247,-13.547383
29.249414,-1.366969,-13.543253
29.251235,-1.368682,-13.539146
29.253047,-1.370385,-13.535059
29.254848,-1.372080,-13.530994
29.256639,-1.373765,-13.526949
29.258420,-1.375442,-13.522926
29.260191,-1.377109,-13.518923
29.261953,-1.378768,-13.514942
29.263704,-1.380418,-13.510980
29.265446,-1.382059,-13.507040
29.267177,-1.383691,-13.503120
29.268900,-1.385315,-13.499220
29.270612,-1.386930,-13.495340
29.272315,-1.388536,-13.491480
29.274009,-1.390134,-13.487641
29.275693,-1.391723,-13.483821
29.277367,-1.393304,-13.480021
29.279033,-1.394877,-13.476241
29.280689,-1.396441,-13.472481
29.282335,-1.397996,-13.468740
29.283973,-1.399544,-13.465018
29.285601,-1.401083,-13.461316
29.287221,-1.402614,-13.457633
29.288831,-1.404137,-13.453969
29.290433,-1.405652,-13.450324
29.292025,-1.407158,-13.446698
29.293609,-1.408657,-13.443090
29.295184,-1.410148,-13.439502
29.296750,-1.411630,-13.435932
29.298307,-1.413105,-13.432380
29.299856,-1.414572,-13.428848
29.301396,-1.416031,-13.425333
29.302927,-1.417483,-13.421837
29.304450,-1.418927,-13.418358
29.305965,-1.420363,-13.414898
29.307471,-1.421791,-13.411456
29.308969,-1.423212,-13.408032
29.310459,-1.424625,-13.404625
29.311940,-1.426031,-13.401236
29.313413,-1.427429,-13.397865
29.314878,-1.428820,-13.394511
29.316334,-1.430204,-13.391175
29.317783,-1.431580,-13.387856
29.319224,-1.432949,-13.384554
29.320656,-1.434310,-13.381269
29.322081,-1.435664,-13.378002
29.323498,-1.437011,-13.374751
29.324907,-1.438351,-13.371518
29.326308,-1.439684,-13.368301
29.327702,-1.441010,-13.365100
29.329088,-1.442328,-13.361917
29.330466,-1.443640,-13.358750
29.331836,-1.444945,-13.355599
29.333199,-1.446243,-13.352465
29.334554,-1.447534,-13.349347
29.335902,-1.448818,-13.346246
29.337243,-1.450095,-13.343160
29.338576,-1.451365,-13.340091
29.339902,-1.452629,-13.337037
29.341220,-1.453886,-13.333999
29.342531,-1.455136,-13.330977
29.343835,-1.456380,-13.327971
29.345132,-1.457617,-13.324981
29.346421,-1.458847,-13.322006
29.347704,-1.460071,-13.319046
29.348979,-1.461289,-13.316102
29.350247,-1.462500,-13.313173
29.351509,-1.463704,-13.310260
29.352763,-1.464902,-13.307361
29.354011,-1.466094,-13.304478
29.355251,-1.467280,-13.301610
29.356485,-1.468459,-13.298756
29.357712,-1.469632,-13.295918
29.358933,-1.470799,-13.293094
29.360146,-1.471959,-13.290285
29.361353,-1.473113,-13.287490
29.362553,-1.474262,-13.284710
29.363747,-1.475404,-13.281945
29.364934,-1.476540,-13.279194
29.366115,-1.477670,-13.276457
29.367289,-1.478794,-13.273734
29.368457,-1.479912,-13.271026
29.369618,-1.481024,-13.268332
29.370773,-1.482131,-13.265652
29.371921,-1.483231,-13.262985
29.373064,-1.484326,-13.260333
29.374200,-1.485414,-13.257694
29.375329,-1.486497,-13.255069
29.376453,-1.487575,-13.252458
29.377570,-1.488646,-13.249861
29.378682,-1.489712,-13.247276
29.379787,-1.490772,-13.244706
29.380886,-1.491827,-13.242149
29.381979,-1.492876,-13.239605
29.383066,-1.493919,-13.237074
29.384148,-1.494957,-13.234557
29.385223,-1.495990,-13.232052
29.386292,-1.497017,-13.229561
29.387356,-1.498038,-13.227082
29.388414,-1.499054,-13.224617
29.389466,-1.500065,-13.222164
29.390512,-1.501070,-13.219725
29.391552,-1.502070,-13.217298
29.392587,-1.503065,-13.214883
29.393616,-1.504054,-13.212481
29.394640,-1.505039,-13.210092
29.395658,-1.506018,-13.207715
29.396670,-1.506991,-13.205350
29.397677,-1.507960,-13.202998
29.398678,-1.508924,-13.200658
29.399674,-1.509882,-13.198330
29.400665,-1.510835,-13.196015
29.401650,-1.511784,-13.193711
29.402629,-1.512727,-13.191420
29.403604,-1.513665,-13.189140
29.404573,-1.514599,-13.186872
29.405537,-1.515527,-13.184616
29.406495,-1.516450,-13.182372
29.407448,-1.517369,-13.180140
29.408396,-1.518283,-13.177919
29.409339,-1.519192,-13.175710
29.410277,-1.520096,-13.173512
29.411210,-1.520995,-13.171326
29.412137,-1.521889,-13.169151
29.413060,-1.522779,-13.166988
29.413977,-1.523664,-13.164835
29.414890,-1.524545,-13.162694
29.415798,-1.525420,-13.160564
29.416700,-1.526292,-13.158446
29.417598,-1.527158,-13.156338
29.418491,-1.528020,-13.154241
29.419379,-1.528877,-13.152156
29.420262,-1.529730,-13.150081
29.421140,-1.530578,-13.148017
29.422014,-1.531422,-13.145963
29.422883,-1.532261,-13.143921
29.423747,-1.533096,-13.141889
29.424606,-1.533927,-13.139868
29.425461,-1.534753,-13.137857
29.426311,-1.535575,-13.135856
29.427157,-1.536392,-13.133867
29.427998,-1.537205,-13.131887
29.428834,-1.538014,-13.129918
29.429666,-1.538818,-13.127959
29.430493,-1.539619,-13.126011
29.431316,-1.540415,-13.124072
29.432134,-1.541206,-13.122144
29.432948,-1.541994,-13.120225
29.433758,-1.542777,-13.118317
29.434563,-1.543557,-13.116419
29.435364,-1.544332,-13.114530
29.436160,-1.545103,-13.112652
29.436952,-1.545870,-13.110783
29.437740,-1.546633,-13.108924
29.438524,-1.547392,-13.107075
29.439303,-1.548146,-13.105235
29.440078,-1.548897,-13.103405
29.440849,-1.549644,-13.101585
29.441616,-1.550387,-13.099774
29.442378,-1.551126,-13.097972
29.443137,-1.551861,-13.096180
29.443891,-1.552593,-13.094397
29.444642,-1.553320,-13.092624
29.445388,-1.554044,-13.090859
29.446130,-1.554763,-13.089104
29.446868,-1.555479,-13.087359
29.447602,-1.556191,-13.085622
29.448332,-1.556900,-13.083894
29.449059,-1.557604,-13.082176
29.449781,-1.558305,-13.080466
29.450500,-1.559003,-13.078765
29.451214,-1.559696,-13.077073
29.451925,-1.560386,-13.075390
29.452632,-1.561072,-13.073716
29.453335,-1.561755,-13.072051
29.454034,-1.562434,-13.070394
29.454729,-1.563109,-13.068746
29.455421,-1.563781,-13.067106
29.456109,-1.564449,-13.065475
29.456793,-1.565114,-13.063853
29.457474,-1.565775,-13.062239
29.458151,-1.566433,-13.060633
29.458824,-1.567087,-13.059036
29.459494,-1.567738,-13.057448
29.460160,-1.568385,-13.055867
29.460822,-1.569029,-13.054295
29.461481,-1.569670,-13.052731
29.462136,-1.570307,-13.051175
29.462788,-1.570941,-13.049627
29.463436,-1.571571,-13.048088
29.464081,-1.572199,-13.046556
29.464722,-1.572822,-13.045032
29.465360,-1.573443,-13.043517
29.465995,-1.574060,-13.042009
29.466626,-1.574674,-13.040509
29.467253,-1.575285,-13.039017
29.467878,-1.575892,-13.037533
29.468498,-1.576497,-13.036057
29.469116,-1.577098,-13.034588
29.469730,-1.577696,-13.033127
29.470341,-1.578291,-13.031673
29.470949,-1.578882,-13.030228
29.471553,-1.579471,-13.028789
29.472154,-1.580056,-13.027359
29.472752,-1.580639,-13.025935
29.473346,-1.581218,-13.024520
29.473938,-1.581794,-13.023111
29.474526,-1.582367,-13.021710
29.475111,-1.582937,-13.020316
29.475693,-1.583505,-13.018930
29.476272,-1.584069,-13.017551
29.476848,-1.584630,-13.016179
29.477420,-1.585188,-13.014814
29.477990,-1.585743,-13.013456
29.478556,-1.586296,-13.012106
29.479120,-1.586845,-13.010762
29.479680,-1.587392,-13.009426
29.480238,-1.587935,-13.008096
29.480792,-1.588476,-13.006774
29.481343,-1.589014,-13.005458
29.481892,-1.589549,-13.004149
29.482437,-1.590081,-13.002847
29.482980,-1.590611,-13.001552
29.483520,-1.591137,-13.000264
29.484057,-1.591661,-12.998982
29.484590,-1.592182,-12.997707
29.485122,-1.592701,-12.996439
29.485650,-1.593216,-12.995177
29.486175,-1.593729,-12.993922
29.486698,-1.594239,-12.992674
29.487217,-1.594747,-12.991432
29.487734,-1.595252,-12.990197
29.488249,-1.595754,-12.988968
29.488760,-1.596253,-12.987745
29.489269,-1.596750,-12.986529
29.489775,-1.597245,-12.985319
29.490278,-1.597736,-12.984116
29.490778,-1.598225,-12.982919
29.491276,-1.598712,-12.981728
29.491772,-1.599196,-12.980543
29.492264,-1.599677,-12.979364
29.492754,-1.600156,-12.978192
29.493241,-1.600632,-12.977026
29.493726,-1.601106,-12.975866
29.494208,-1.601577,-12.974712
29.494688,-1.602046,-12.973564
29.495165,-1.602512,-12.972422
29.495639,-1.602976,-12.971286
29.496111,-1.603438,-12.970156
29.496580,-1.603897,-12.969032
29.497047,-1.604353,-12.967914
29.497511,-1.604808,-12.966801
29.497973,-1.605259,-12.965695
29.498432,-1.605709,-12.964594
29.498889,-1.606156,-12.963499
29.499344,-1.606600,-12.962409
29.499796,-1.607043,-12.961326
29.500245,-1.607483,-12.960248
29.500693,-1.607920,-12.959176
29.501138,-1.608356,-12.958109
29.501580,-1.608789,-12.957048
29.502020,-1.609220,-12.955992
29.502458,-1.609648,-12.954942
29.502893,-1.610075,-12.953898
29.503326,-1.610499,-12.952859
29.503757,-1.610920,-12.951825
29.504185,-1.611340,-12.950797
29.504612,-1.611757,-12.949774
29.505035,-1.612172,-12.948756
29.505457,-1.612585,-12.947744
29.505876,-1.612996,-12.946737
29.506294,-1.613405,-12.945736
29.506708,-1.613811,-12.944740
29.507121,-1.614216,-12.943748
29.507532,-1.614618,-12.942762
29.507940,-1.615018,-12.941782
29.508346,-1.615416,-12.940806
29.508750,-1.615812,-12.939835
29.509152,-1.616205,-12.938870
29.509551,-1.616597,-12.937910
29.509949,-1.616987,-12.936954
29.510344,-1.617374,-12.936004
29.510738,-1.617760,-12.935058
29.511129,-1.618144,-12.934118
29.511518,-1.618525,-12.933182
29.511905,-1.618905,-12.932252
29.512290,-1.619282,-12.931326
29.512673,-1.619658,-12.930405
29.513053,-1.620031,-12.929489
29.513432,-1.620403,-12.928578
29.513809,-1.620772,-12.927671
29.514184,-1.621140,-12.926769
29.514557,-1.621506,-12.925872
29.514928,-1.621869,-12.924980
29.515296,-1.622231,-12.924092
29.515663,-1.622591,-12.923209
29.516028,-1.622949,-12.922331
29.516391,-1.623305,-12.921457
29.516752,-1.623660,-12.920588
29.517111,-1.624012,-12.919723
29.517468,-1.624363,-12.918863
29.517824,-1.624712,-12.918007
29.518177,-1.625058,-12.917156
29.518529,-1.625404,-12.916309
29.518878,-1.625747,-12.915467
29.519226,-1.626088,-12.914629
29.519572,-1.626428,-12.913795
29.519916,-1.626766,-12.912966
29.520258,-1.627102,-12.912141
29.520599,-1.627436,-12.911321
29.520937,-1.627769,-12.910505
29.521274,-1.628100,-12.909693
29.521609,-1.628429,-12.908885
29.521943,-1.628756,-12.908082
29.522274,-1.629082,-12.907283
29.522604,-1.629405,-12.906488
29.522932,-1.629728,-12.905697
29.523258,-1.630048,-12.904910
29.523582,-1.630367,-12.904127
29.523905,-1.630684,-12.903349
29.524226,-1.631000,-12.902574
29.524545,-1.631313,-12.901804
29.524863,-1.631625,-12.901038
29.525179,-1.631936,-12.900275
29.525493,-1.632245,-12.899517
29.525806,-1.632552,-12.898763
29.526117,-1.632858,-12.898012
29.526426,-1.633162,-12.897266
29.526734,-1.633464,-12.896523
29.527040,-1.633765,-12.895784
29.527344,-1.634064,-12.895050
29.527647,-1.634362,-12.894319
29.527948,-1.634658,-12.893592
29.528247,-1.634952,-12.892868
29.528545,-1.635245,-12.892149
29.528842,-1.635537,-12.891433
29.529136,-1.635827,-12.890721
29.529430,-1.636115,-12.890013
29.529721,-1.636402,-12.889308
29.530011,-1.636687,-12.888607
29.530300,-1.636971,-12.887910
29.530587,-1.637254,-12.887216
29.530872,-1.637535,-12.886526
29.531156,-1.637814,-12.885840
29.531439,-1.638092,-12.885157
29.531720,-1.638368,-12.884478
29.531999,-1.638643,-12.883803
29.532277,-1.638917,-12.883131
29.532554,-1.639189,-12.882462
29.532829,-1.639460,-12.881797
29.533103,-1.639729,-12.881136
29.533375,-1.639997,-12.880477
29.533645,-1.640263,-12.879823
29.533915,-1.640528,-12.879172
29.534183,-1.640792,-12.878524
29.534449,-1.641054,-12.877879
29.534714,-1.641315,-12.877238
29.534978,-1.641575,-12.876601
29.535240,-1.641833,-12.875966
29.535501,-1.642089,-12.875335
29.535760,-1.642345,-12.874708
29.536018,-1.642599,-12.874083
29.536275,-1.642852,-12.873462
29.536530,-1.643103,-12.872844
29.536784,-1.643353,-12.872230
29.537037,-1.643602,-12.871618
29.537288,-1.643849,-12.871010
29.537538,-1.644096,-12.870405
29.537786,-1.644340,-12.869803
29.538034,-1.644584,-12.869205
29.538280,-1.644826,-12.868609
29.538524,-1.645067,-12.868017
29.538768,-1.645307,-12.867427
29.539010,-1.645546,-12.866841
29.539251,-1.645783,-12.866258
29.539490,-1.646019,-12.865678
29.539728,-1.646254,-12.865101
29.539965,-1.646487,-12.864526
29.540201,-1.646719,-12.863955
29.540436,-1.646950,-12.863387
29.540669,-1.647180,-12.862822
29.540901,-1.647409,-12.862260
29.541132,-1.647636,-12.861701
29.541361,-1.647863,-12.861145
29.541589,-1.648088,-12.860591
29.541817,-1.648312,-12.860041
29.542042,-1.648534,-12.859493
29.542267,-1.648756,-12.858949
29.542491,-1.648976,-12.858407
29.542713,-1.649195,-12.857868
29.542934,-1.649413,-12.857332
29.543154,-1.649630,-12.856799
29.543373,-1.649846,-12.856268
29.543591,-1.650061,-12.855740
29.543807,-1.650274,-12.855215
29.544023,-1.650486,-12.854693
29.544237,-1.650698,-12.854173
29.544450,-1.650908,-12.853657
29.544662,-1.651117,-12.853143
29.544873,-1.651325,-12.852631
29.545083,-1.651532,-12.852122
29.545291,-1.651737,-12.851616
29.545499,-1.651942,-12.851113
29.545705,-1.652146,-12.850612
29.545910,-1.652348,-12.850114
29.546115,-1.652550,-12.849619
29.546318,-1.652750,-12.849126
29.546520,-1.652949,-12.848635
29.546721,-1.653148,-12.848148
29.546921,-1.653345,-12.847662
29.547120,-1.653541,-12.847180
29.547318,-1.653736,-12.846700
29.547514,-1.653930,-12.846222
29.547710,-1.654124,-12.845747
29.547905,-1.654316,-12.845274
29.548098,-1.654507,-12.844804
29.548291,-1.654697,-12.844337
29.548483,-1.654886,-12.843871
29.548673,-1.655074,-12.843409
29.548863,-1.655261,-12.842948
29.549052,-1.655447,-12.842490
29.549239,-1.655633,-12.842035
29.549426,-1.655817,-12.841581
29.549611,-1.656000,-12.841131
29.549796,-1.656182,-12.840682
29.549980,-1.656363,-12.840236
29.550162,-1.656544,-12.839792
29.550344,-1.656723,-12.839351
29.550525,-1.656902,-12.838912
29.550705,-1.657079,-12.838475
29.550884,-1.657256,-12.838041
29.551062,-1.657431,-12.837608
29.551239,-1.657606,-12.837179
29.551415,-1.657780,-12.836751
29.551590,-1.657953,-12.836325
29.551764,-1.658125,-12.835902
29.551937,-1.658296,-12.835481
29.552110,-1.658466,-12.835062
29.552281,-1.658635,-12.834646
29.552451,-1.658804,-12.834231
29.552621,-1.658971,-12.833819
29.552790,-1.659138,-12.833409
29.552958,-1.659304,-12.833001
29.553125,-1.659469,-12.832595
29.553291,-1.659633,-12.832192
29.553456,-1.659796,-12.831790
29.553620,-1.659958,-12.831391
29.553784,-1.660119,-12.830993
29.553946,-1.660280,-12.830598
29.554108,-1.660440,-12.830205
29.554269,-1.660599,-12.829814
29.554429,-1.660757,-12.829424
29.554588,-1.660914,-12.829037
29.554746,-1.661070,-12.828652
29.554904,-1.661226,-12.828269
29.555061,-1.661381,-12.827888
29.555216,-1.661535,-12.827509
29.555371,-1.661688,-12.827132
29.555526,-1.661840,-12.826757
29.555679,-1.661992,-12.826384
29.555832,-1.662143,-12.826013
29.555983,-1.662292,-12.825644
29.556134,-1.662442,-12.825277
29.556284,-1.662590,-12.824912
29.556434,-1.662738,-12.824548
29.556582,-1.662884,-12.824187
29.556730,-1.663031,-12.823827
29.556877,-1.663176,-12.823469
29.557023,-1.663320,-12.823114
29.557169,-1.663464,-12.822760
29.557314,-1.663607,-12.822408
29.557458,-1.663749,-12.822057
29.557601,-1.663891,-12.821709
29.557743,-1.664032,-12.821362
29.557885,-1.664172,-12.821018
29.558026,-1.664311,-12.820675
29.558166,-1.664450,-12.820333
29.558305,-1.664587,-12.819994
29.558444,-1.664724,-12.819656
29.558582,-1.664861,-12.819321
29.558719,-1.664997,-12.818987
29.558856,-1.665131,-12.818654
29.558992,-1.665266,-12.818324
29.559127,-1.665399,-12.817995
29.559261,-1.665532,-12.817668
29.559395,-1.665664,-12.817342
29.559528,-1.665796,-12.817019
29.559660,-1.665926,-12.816697
29.559791,-1.666056,-12.816376
29.559922,-1.666186,-12.816058
29.560052,-1.666315,-12.815741
29.560182,-1.666443,-12.815425
29.560311,-1.666570,-12.815112
29.560439,-1.666697,-12.814800
29.560566,-1.666823,-12.814489
29.560693,-1.666948,-12.814181
29.560819,-1.667073,-12.813874
29.560944,-1.667197,-12.813568
29.561069,-1.667320,-12.813264
29.561193,-1.667443,-12.812962
29.561317,-1.667565,-12.812661
