ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
1.202629,1.255628,-0.113441
1.196314,1.249013,-0.113108
1.190031,1.242433,-0.112774
1.183782,1.235887,-0.112440
1.177565,1.229377,-0.112104
1.171381,1.222900,-0.111767
1.165230,1.216458,-0.111430
1.159111,1.210050,-0.111092
1.153024,1.203676,-0.110753
1.146969,1.197335,-0.110413
1.140946,1.191028,-0.110072
1.134954,1.184754,-0.109731
1.128994,1.178513,-0.109389
1.123065,1.172305,-0.109046
1.117168,1.166130,-0.108702
1.111301,1.159987,-0.108359
1.105465,1.153877,-0.108014
1.099660,1.147799,-0.107669
1.093885,1.141754,-0.107323
1.088141,1.135740,-0.106977
1.082427,1.129758,-0.106631
1.076743,1.123807,-0.106284
1.071088,1.117888,-0.105936
1.065464,1.112000,-0.105589
1.059869,1.106143,-0.105241
1.054303,1.100317,-0.104892
1.048767,1.094522,-0.104543
1.043259,1.088758,-0.104194
1.037781,1.083023,-0.103845
1.032331,1.077320,-0.103495
1.026911,1.071646,-0.103146
1.021518,1.066002,-0.102796
1.016154,1.060388,-0.102446
1.010818,1.054803,-0.102095
1.005510,1.049248,-0.101745
1.000230,1.043723,-0.101394
0.994977,1.038226,-0.101044
0.989753,1.032759,-0.100693
0.984555,1.027320,-0.100342
0.979385,1.021910,-0.099992
0.974243,1.016529,-0.099641
0.969127,1.011176,-0.099290
0.964038,1.005851,-0.098940
0.958976,1.000555,-0.098589
0.953940,0.995286,-0.098238
0.948931,0.990045,-0.097888
0.943948,0.984832,-0.097538
0.938991,0.979646,-0.097187
0.934060,0.974488,-0.096837
0.929156,0.969357,-0.096487
0.924277,0.964253,-0.096138
0.919423,0.959175,-0.095788
0.914595,0.954125,-0.095439
0.909793,0.949101,-0.095090
0.905016,0.944104,-0.094741
0.900263,0.939133,-0.094392
0.895536,0.934189,-0.094044
0.890834,0.929270,-0.093696
0.886156,0.924378,-0.093348
0.881503,0.919511,-0.093000
0.876874,0.914670,-0.092653
0.872270,0.909854,-0.092306
0.867690,0.905064,-0.091960
0.863133,0.900299,-0.091614
0.858601,0.895560,-0.091268
0.854093,0.890845,-0.090923
0.849608,0.886155,-0.090578
0.845147,0.881490,-0.090234
0.840709,0.876849,-0.089890
0.836295,0.872233,-0.089546
0.831904,0.867642,-0.089203
0.827535,0.863074,-0.088860
0.823190,0.858531,-0.088518
0.818868,0.854012,-0.088176
0.814568,0.849516,-0.087835
0.810291,0.845044,-0.087495
0.806036,0.840596,-0.087154
0.801804,0.836171,-0.086815
0.797594,0.831770,-0.086476
0.793406,0.827392,-0.086137
0.789240,0.823036,-0.085799
0.785096,0.818704,-0.085462
0.780973,0.814395,-0.085125
0.776873,0.810108,-0.084789
0.772794,0.805844,-0.084454
0.768736,0.801603,-0.084119
0.764699,0.797384,-0.083784
0.760684,0.793187,-0.083451
0.756690,0.789012,-0.083118
0.752717,0.784859,-0.082785
0.748765,0.780729,-0.082453
0.744833,0.776620,-0.082122
0.740922,0.772532,-0.081792
0.737032,0.768466,-0.081462
0.733162,0.764422,-0.081133
0.729312,0.760399,-0.080805
0.725483,0.756397,-0.080477
0.721674,0.752416,-0.080150
0.717885,0.748457,-0.079824
0.714115,0.744518,-0.079498
0.710366,0.740600,-0.079174
0.706636,0.736702,-0.078850
0.702926,0.732825,-0.078526
0.699235,0.728969,-0.078204
0.695563,0.725133,-0.077882
0.691911,0.721317,-0.077561
0.688278,0.717521,-0.077241
0.684665,0.713745,-0.076921
0.681070,0.709990,-0.076602
0.677494,0.706254,-0.076284
0.673937,0.702537,-0.075967
0.670398,0.698841,-0.075651
0.666878,0.695163,-0.075335
0.663377,0.691505,-0.075021
0.659894,0.687867,-0.074707
0.656429,0.684247,-0.074393
0.652982,0.680647,-0.074081
0.649554,0.677066,-0.073770
0.646143,0.673503,-0.073459
0.642751,0.669960,-0.073149
0.639376,0.666435,-0.072840
0.636019,0.662928,-0.072532
0.632679,0.659440,-0.072224
0.629358,0.655971,-0.071918
0.626053,0.652519,-0.071612
0.622766,0.649086,-0.071308
0.619496,0.645671,-0.071004
0.616244,0.642274,-0.070700
0.613008,0.638895,-0.070398
0.609790,0.635534,-0.070097
0.606588,0.632190,-0.069796
0.603403,0.628864,-0.069497
0.600235,0.625556,-0.069198
0.597084,0.622265,-0.068900
0.593949,0.618991,-0.068603
0.590830,0.615735,-0.068307
0.587728,0.612496,-0.068012
0.584642,0.609274,-0.067717
0.581573,0.606069,-0.067424
0.578519,0.602880,-0.067131
0.575482,0.599709,-0.066840
0.572460,0.596554,-0.066549
0.569455,0.593416,-0.066259
0.566465,0.590294,-0.065970
0.563491,0.587189,-0.065682
0.560532,0.584100,-0.065395
0.557589,0.581028,-0.065108
0.554662,0.577972,-0.064823
0.551750,0.574931,-0.064538
0.548853,0.571907,-0.064255
0.545971,0.568899,-0.063972
0.543105,0.565907,-0.063690
0.540253,0.562930,-0.063410
0.537417,0.559969,-0.063130
0.534595,0.557024,-0.062851
0.531788,0.554094,-0.062573
0.528996,0.551179,-0.062295
0.526219,0.548280,-0.062019
0.523456,0.545397,-0.061744
0.520708,0.542528,-0.061469
0.517974,0.539674,-0.061196
0.515254,0.536836,-0.060923
0.512549,0.534013,-0.060652
0.509858,0.531204,-0.060381
0.507181,0.528410,-0.060111
0.504518,0.525631,-0.059842
0.501870,0.522867,-0.059574
0.499235,0.520117,-0.059307
0.496614,0.517381,-0.059041
0.494006,0.514660,-0.058776
0.491413,0.511954,-0.058512
0.488833,0.509261,-0.058248
0.486266,0.506583,-0.057986
0.483713,0.503919,-0.057724
0.481174,0.501269,-0.057464
0.478647,0.498633,-0.057204
0.476134,0.496010,-0.056945
0.473635,0.493402,-0.056688
0.471148,0.490807,-0.056431
0.468674,0.488226,-0.056175
0.466214,0.485659,-0.055920
0.463766,0.483105,-0.055666
0.461331,0.480564,-0.055412
0.458909,0.478037,-0.055160
0.456500,0.475524,-0.054909
0.454103,0.473023,-0.054658
0.451719,0.470536,-0.054409
0.449347,0.468061,-0.054160
0.446988,0.465600,-0.053912
0.444642,0.463152,-0.053666
0.442307,0.460717,-0.053420
0.439985,0.458294,-0.053175
0.437675,0.455884,-0.052931
0.435377,0.453487,-0.052688
0.433091,0.451103,-0.052445
0.430818,0.448731,-0.052204
0.428556,0.446371,-0.051964
0.426306,0.444024,-0.051724
0.424068,0.441690,-0.051486
0.421841,0.439367,-0.051248
0.419627,0.437057,-0.051011
0.417423,0.434759,-0.050776
0.415232,0.432473,-0.050541
0.413052,0.430199,-0.050307
0.410883,0.427937,-0.050073
0.408726,0.425688,-0.049841
0.406580,0.423449,-0.049610
0.404446,0.421223,-0.049379
0.402323,0.419008,-0.049150
0.400210,0.416806,-0.048921
0.398109,0.414614,-0.048693
0.396019,0.412434,-0.048466
0.393940,0.410266,-0.048241
0.391872,0.408109,-0.048015
0.389814,0.405964,-0.047791
0.387768,0.403829,-0.047568
0.385732,0.401706,-0.047345
0.383707,0.399594,-0.047124
0.381693,0.397494,-0.046903
0.379689,0.395404,-0.046683
0.377695,0.393325,-0.046465
0.375712,0.391258,-0.046246
0.373740,0.389201,-0.046029
0.371778,0.387155,-0.045813
0.369826,0.385119,-0.045598
0.367884,0.383095,-0.045383
0.365953,0.381081,-0.045169
0.364032,0.379078,-0.044956
0.362121,0.377085,-0.044745
0.360219,0.375103,-0.044533
0.358328,0.373131,-0.044323
0.356447,0.371169,-0.044114
0.354576,0.369218,-0.043905
0.352714,0.367277,-0.043698
0.350863,0.365347,-0.043491
0.349021,0.363426,-0.043285
0.347188,0.361516,-0.043080
0.345366,0.359616,-0.042875
0.343552,0.357725,-0.042672
0.341749,0.355845,-0.042469
0.339955,0.353974,-0.042267
0.338170,0.352114,-0.042067
0.336394,0.350263,-0.041866
0.334628,0.348422,-0.041667
0.332872,0.346591,-0.041469
0.331124,0.344769,-0.041271
0.329386,0.342957,-0.041074
0.327657,0.341154,-0.040878
0.325936,0.339361,-0.040683
0.324225,0.337577,-0.040489
0.322523,0.335803,-0.040296
0.320830,0.334038,-0.040103
0.319146,0.332282,-0.039911
0.317470,0.330536,-0.039720
0.315803,0.328798,-0.039530
0.314145,0.327070,-0.039340
0.312496,0.325351,-0.039152
0.310856,0.323641,-0.038964
0.309224,0.321940,-0.038777
0.307600,0.320248,-0.038591
0.305985,0.318565,-0.038405
0.304379,0.316891,-0.038221
0.302781,0.315225,-0.038037
0.301192,0.313568,-0.037854
0.299610,0.311920,-0.037671
0.298037,0.310281,-0.037490
0.296473,0.308650,-0.037309
0.294916,0.307028,-0.037129
0.293368,0.305415,-0.036950
0.291828,0.303810,-0.036772
0.290296,0.302213,-0.036594
0.288772,0.300625,-0.036417
0.287256,0.299045,-0.036241
0.285748,0.297473,-0.036066
0.284248,0.295910,-0.035892
0.282755,0.294355,-0.035718
0.281271,0.292808,-0.035545
0.279794,0.291269,-0.035373
0.278326,0.289738,-0.035201
0.276864,0.288216,-0.035030
0.275411,0.286701,-0.034860
0.273965,0.285194,-0.034691
0.272527,0.283696,-0.034523
0.271096,0.282205,-0.034355
0.269673,0.280722,-0.034188
0.268257,0.279247,-0.034022
0.266849,0.277779,-0.033856
0.265448,0.276320,-0.033691
0.264054,0.274867,-0.033527
0.262668,0.273423,-0.033364
0.261289,0.271986,-0.033201
0.259918,0.270557,-0.033039
0.258553,0.269135,-0.032878
0.257196,0.267721,-0.032718
0.255845,0.266314,-0.032558
0.254502,0.264915,-0.032399
0.253166,0.263523,-0.032240
0.251837,0.262138,-0.032083
0.250515,0.260761,-0.031926
0.249200,0.259390,-0.031770
0.247892,0.258027,-0.031614
0.246590,0.256672,-0.031459
0.245296,0.255323,-0.031305
0.244008,0.253981,-0.031152
0.242727,0.252647,-0.030999
0.241453,0.251319,-0.030847
0.240185,0.249999,-0.030696
0.238924,0.248685,-0.030545
0.237670,0.247378,-0.030395
0.236422,0.246078,-0.030246
0.235181,0.244785,-0.030097
0.233947,0.243499,-0.029949
0.232718,0.242220,-0.029802
0.231497,0.240947,-0.029655
0.230281,0.239681,-0.029509
0.229072,0.238422,-0.029364
0.227870,0.237169,-0.029219
0.226674,0.235923,-0.029075
0.225484,0.234683,-0.028932
0.224300,0.233450,-0.028789
0.223122,0.232224,-0.028647
0.221951,0.231004,-0.028506
0.220786,0.229790,-0.028365
0.219627,0.228583,-0.028225
0.218474,0.227382,-0.028086
0.217327,0.226187,-0.027947
0.216186,0.224999,-0.027809
0.215051,0.223816,-0.027671
0.213922,0.222641,-0.027534
0.212799,0.221471,-0.027398
0.211682,0.220307,-0.027263
0.210571,0.219150,-0.027128
0.209465,0.217998,-0.026993
0.208366,0.216853,-0.026859
0.207272,0.215714,-0.026726
0.206184,0.214580,-0.026594
0.205101,0.213453,-0.026462
0.204025,0.212332,-0.026331
0.202954,0.211216,-0.026200
0.201888,0.210106,-0.026070
0.200828,0.209003,-0.025940
0.199774,0.207905,-0.025812
0.198725,0.206812,-0.025683
0.197682,0.205726,-0.025556
0.196644,0.204645,-0.025429
0.195612,0.203570,-0.025302
0.194585,0.202500,-0.025176
0.193564,0.201437,-0.025051
0.192547,0.200378,-0.024926
0.191537,0.199326,-0.024802
0.190531,0.198279,-0.024679
0.189531,0.197237,-0.024556
0.188536,0.196201,-0.024433
0.187546,0.195170,-0.024311
0.186562,0.194145,-0.024190
0.185582,0.193125,-0.024069
0.184608,0.192110,-0.023949
0.183639,0.191101,-0.023830
0.182675,0.190097,-0.023711
0.181716,0.189099,-0.023592
0.180762,0.188105,-0.023474
0.179813,0.187117,-0.023357
0.178869,0.186134,-0.023240
0.177930,0.185156,-0.023124
0.176996,0.184184,-0.023009
0.176067,0.183216,-0.022893
0.175142,0.182254,-0.022779
0.174223,0.181296,-0.022665
0.173308,0.180344,-0.022551
0.172399,0.179396,-0.022439
0.171494,0.178454,-0.022326
0.170593,0.177517,-0.022214
0.169698,0.176584,-0.022103
0.168807,0.175657,-0.021992
0.167921,0.174734,-0.021882
0.167039,0.173816,-0.021772
0.166162,0.172903,-0.021663
0.165290,0.171995,-0.021554
0.164422,0.171091,-0.021446
0.163559,0.170192,-0.021338
0.162701,0.169298,-0.021231
0.161846,0.168409,-0.021124
0.160997,0.167524,-0.021018
0.160152,0.166645,-0.020913
0.159311,0.165769,-0.020808
0.158475,0.164898,-0.020703
0.157643,0.164032,-0.020599
0.156815,0.163171,-0.020495
0.155992,0.162314,-0.020392
0.155173,0.161461,-0.020289
0.154358,0.160613,-0.020187
0.153548,0.159769,-0.020086
0.152742,0.158930,-0.019984
0.151940,0.158095,-0.019884
0.151143,0.157265,-0.019784
0.150349,0.156439,-0.019684
0.149560,0.155617,-0.019585
0.148775,0.154800,-0.019486
0.147994,0.153987,-0.019388
0.147217,0.153178,-0.019290
0.146444,0.152373,-0.019192
0.145675,0.151573,-0.019096
0.144911,0.150777,-0.018999
0.144150,0.149985,-0.018903
0.143393,0.149197,-0.018808
0.142640,0.148413,-0.018713
0.141892,0.147634,-0.018618
0.141147,0.146858,-0.018524
0.140406,0.146087,-0.018431
0.139669,0.145320,-0.018337
0.138935,0.144556,-0.018245
0.138206,0.143797,-0.018152
0.137481,0.143042,-0.018061
0.136759,0.142291,-0.017969
0.136041,0.141543,-0.017878
0.135327,0.140800,-0.017788
0.134616,0.140060,-0.017698
0.133910,0.139325,-0.017608
0.133207,0.138593,-0.017519
0.132507,0.137865,-0.017430
0.131812,0.137141,-0.017342
0.131120,0.136420,-0.017254
0.130432,0.135704,-0.017166
0.129747,0.134991,-0.017079
0.129066,0.134282,-0.016993
0.128388,0.133577,-0.016907
0.127714,0.132875,-0.016821
0.127044,0.132178,-0.016736
0.126377,0.131483,-0.016651
0.125713,0.130793,-0.016566
0.125054,0.130106,-0.016482
0.124397,0.129423,-0.016398
0.123744,0.128743,-0.016315
0.123094,0.128067,-0.016232
0.122448,0.127394,-0.016150
0.121805,0.126725,-0.016068
0.121166,0.126059,-0.015986
0.120530,0.125397,-0.015905
0.119897,0.124739,-0.015824
0.119268,0.124084,-0.015743
0.118642,0.123432,-0.015663
0.118019,0.122784,-0.015584
0.117399,0.122139,-0.015504
0.116783,0.121497,-0.015425
0.116170,0.120859,-0.015347
0.115560,0.120225,-0.015269
0.114954,0.119593,-0.015191
0.114350,0.118965,-0.015114
0.113750,0.118340,-0.015037
0.113153,0.117719,-0.014960
0.112559,0.117101,-0.014884
0.111968,0.116486,-0.014808
0.111380,0.115874,-0.014733
0.110795,0.115265,-0.014658
0.110214,0.114660,-0.014583
0.109635,0.114058,-0.014509
0.109060,0.113459,-0.014435
0.108487,0.112863,-0.014361
0.107918,0.112270,-0.014288
0.107351,0.111681,-0.014215
0.106788,0.111094,-0.014142
0.106227,0.110511,-0.014070
0.105669,0.109930,-0.013998
0.105115,0.109353,-0.013927
0.104563,0.108779,-0.013856
0.104014,0.108207,-0.013785
0.103468,0.107639,-0.013715
0.102925,0.107074,-0.013645
0.102384,0.106512,-0.013575
0.101847,0.105952,-0.013505
0.101312,0.105396,-0.013436
0.100781,0.104842,-0.013368
0.100251,0.104292,-0.013299
0.099725,0.103744,-0.013231
0.099202,0.103199,-0.013164
0.098681,0.102657,-0.013096
0.098163,0.102118,-0.013029
0.097648,0.101582,-0.012963
0.097135,0.101048,-0.012897
0.096625,0.100518,-0.012831
0.096118,0.099990,-0.012765
0.095613,0.099465,-0.012700
0.095111,0.098942,-0.012635
0.094612,0.098423,-0.012570
0.094115,0.097906,-0.012505
0.093621,0.097392,-0.012441
0.093130,0.096880,-0.012378
0.092641,0.096372,-0.012314
0.092155,0.095866,-0.012251
0.091671,0.095362,-0.012188
0.091190,0.094861,-0.012126
0.090711,0.094363,-0.012064
0.090235,0.093868,-0.012002
0.089761,0.093375,-0.011940
0.089290,0.092884,-0.011879
0.088821,0.092397,-0.011818
0.088355,0.091911,-0.011758
0.087891,0.091429,-0.011697
0.087430,0.090949,-0.011637
0.086971,0.090471,-0.011578
0.086514,0.089996,-0.011518
0.086060,0.089523,-0.011459
0.085608,0.089053,-0.011400
0.085159,0.088586,-0.011342
0.084712,0.088120,-0.011284
0.084267,0.087658,-0.011226
0.083825,0.087197,-0.011168
0.083385,0.086740,-0.011111
0.082947,0.086284,-0.011054
0.082512,0.085831,-0.010997
0.082079,0.085380,-0.010940
0.081648,0.084932,-0.010884
0.081219,0.084486,-0.010828
0.080793,0.084042,-0.010773
0.080369,0.083601,-0.010717
0.079947,0.083162,-0.010662
0.079527,0.082725,-0.010607
0.079110,0.082291,-0.010553
0.078694,0.081859,-0.010499
0.078281,0.081429,-0.010445
0.077870,0.081001,-0.010391
0.077461,0.080576,-0.010337
0.077055,0.080153,-0.010284
0.076650,0.079732,-0.010231
0.076248,0.079313,-0.010179
0.075848,0.078897,-0.010126
0.075450,0.078483,-0.010074
0.075053,0.078070,-0.010022
0.074659,0.077661,-0.009971
0.074268,0.077253,-0.009919
0.073878,0.076847,-0.009868
0.073490,0.076444,-0.009818
0.073104,0.076042,-0.009767
0.072720,0.075643,-0.009717
0.072339,0.075246,-0.009667
0.071959,0.074851,-0.009617
0.071581,0.074458,-0.009567
0.071205,0.074067,-0.009518
0.070832,0.073678,-0.009469
0.070460,0.073291,-0.009420
0.070090,0.072906,-0.009372
0.069722,0.072523,-0.009323
0.069356,0.072142,-0.009275
0.068992,0.071763,-0.009227
0.068630,0.071387,-0.009180
0.068269,0.071012,-0.009133
0.067911,0.070639,-0.009085
0.067555,0.070268,-0.009039
0.067200,0.069899,-0.008992
0.066847,0.069532,-0.008946
0.066496,0.069167,-0.008899
0.066147,0.068804,-0.008853
0.065800,0.068442,-0.008808
0.065455,0.068083,-0.008762
0.065111,0.067726,-0.008717
0.064769,0.067370,-0.008672
0.064429,0.067016,-0.008627
0.064091,0.066664,-0.008583
0.063754,0.066314,-0.008539
0.063420,0.065966,-0.008494
0.063087,0.065620,-0.008451
0.062756,0.065275,-0.008407
0.062426,0.064932,-0.008364
0.062099,0.064592,-0.008320
0.061773,0.064252,-0.008277
0.061448,0.063915,-0.008235
0.061126,0.063579,-0.008192
0.060805,0.063246,-0.008150
0.060486,0.062914,-0.008108
0.060168,0.062583,-0.008066
0.059852,0.062255,-0.008024
0.059538,0.061928,-0.007983
0.059226,0.061603,-0.007941
0.058915,0.061279,-0.007900
0.058605,0.060957,-0.007859
0.058298,0.060637,-0.007819
0.057992,0.060319,-0.007778
0.057687,0.060002,-0.007738
0.057385,0.059687,-0.007698
0.057083,0.059374,-0.007658
0.056784,0.059062,-0.007619
0.056486,0.058752,-0.007579
0.056189,0.058443,-0.007540
0.055894,0.058137,-0.007501
0.055601,0.057831,-0.007462
0.055309,0.057528,-0.007424
0.055018,0.057226,-0.007385
0.054730,0.056925,-0.007347
0.054442,0.056626,-0.007309
0.054157,0.056329,-0.007271
0.053872,0.056033,-0.007234
0.053589,0.055739,-0.007196
0.053308,0.055446,-0.007159
0.053028,0.055155,-0.007122
0.052750,0.054866,-0.007085
0.052473,0.054578,-0.007048
0.052198,0.054291,-0.007012
0.051924,0.054006,-0.006975
0.051651,0.053722,-0.006939
0.051380,0.053440,-0.006903
0.051110,0.053160,-0.006868
0.050842,0.052881,-0.006832
0.050575,0.052603,-0.006797
0.050310,0.052327,-0.006761
0.050045,0.052052,-0.006726
0.049783,0.051779,-0.006691
0.049521,0.051507,-0.006657
0.049261,0.051236,-0.006622
0.049003,0.050967,-0.006588
0.048746,0.050700,-0.006554
0.048490,0.050434,-0.006520
0.048235,0.050169,-0.006486
0.047982,0.049905,-0.006452
0.047730,0.049643,-0.006419
0.047480,0.049383,-0.006386
0.047230,0.049123,-0.006353
0.046982,0.048866,-0.006320
0.046736,0.048609,-0.006287
0.046490,0.048354,-0.006254
0.046246,0.048100,-0.006222
0.046004,0.047847,-0.006190
0.045762,0.047596,-0.006157
0.045522,0.047346,-0.006125
