q0 (),q1,q2,q3
1.000000,0.000000,0.000000,0.000000
1.000000,0.000001,0.000019,0.000012
1.000000,0.000002,0.000055,0.000034
1.000000,0.000005,0.000106,0.000066
1.000000,0.000007,0.000171,0.000107
1.000000,0.000011,0.000248,0.000155
1.000000,0.000014,0.000337,0.000211
1.000000,0.000018,0.000435,0.000272
1.000000,0.000023,0.000542,0.000339
1.000000,0.000028,0.000657,0.000411
1.000000,0.000033,0.000779,0.000488
0.999999,0.000038,0.000908,0.000568
0.999999,0.000044,0.001042,0.000652
0.999999,0.000049,0.001181,0.000739
0.999999,0.000055,0.001325,0.000829
0.999998,0.000061,0.001472,0.000921
0.999998,0.000068,0.001623,0.001016
0.999998,0.000074,0.001777,0.001112
0.999997,0.000080,0.001933,0.001210
0.999997,0.000086,0.002092,0.001309
0.999996,0.000093,0.002253,0.001410
0.999996,0.000099,0.002415,0.001512
0.999995,0.000106,0.002579,0.001614
0.999995,0.000112,0.002744,0.001718
0.999994,0.000119,0.002911,0.001822
0.999993,0.000125,0.003078,0.001926
0.999993,0.000132,0.003246,0.002031
0.999992,0.000138,0.003414,0.002136
0.999991,0.000145,0.003582,0.002242
0.999990,0.000151,0.003751,0.002347
0.999989,0.000158,0.003920,0.002453
0.999988,0.000164,0.004090,0.002559
0.999987,0.000170,0.004259,0.002665
0.999986,0.000177,0.004428,0.002770
0.999985,0.000183,0.004596,0.002876
0.999984,0.000189,0.004765,0.002981
0.999983,0.000195,0.004933,0.003087
0.999982,0.000201,0.005101,0.003192
0.999981,0.000207,0.005268,0.003296
0.999979,0.000213,0.005435,0.003401
0.999978,0.000219,0.005602,0.003505
0.999977,0.000225,0.005768,0.003609
0.999975,0.000231,0.005933,0.003712
0.999974,0.000237,0.006098,0.003815
0.999973,0.000243,0.006262,0.003918
0.999971,0.000248,0.006426,0.004020
0.999970,0.000254,0.006589,0.004122
0.999968,0.000259,0.006751,0.004223
0.999967,0.000265,0.006913,0.004324
0.999965,0.000270,0.007074,0.004425
0.999964,0.000276,0.007234,0.004525
0.999962,0.000281,0.007393,0.004625
0.999960,0.000286,0.007552,0.004724
0.999959,0.000292,0.007710,0.004823
0.999957,0.000297,0.007867,0.004921
0.999955,0.000302,0.008024,0.005019
0.999953,0.000307,0.008180,0.005116
0.999952,0.000312,0.008335,0.005213
0.999950,0.000317,0.008489,0.005310
0.999948,0.000322,0.008643,0.005406
0.999946,0.000327,0.008795,0.005501
0.999944,0.000331,0.008947,0.005596
0.999942,0.000336,0.009099,0.005691
0.999940,0.000341,0.009249,0.005785
0.999938,0.000345,0.009399,0.005878
0.999937,0.000350,0.009548,0.005971
0.999935,0.000355,0.009696,0.006064
0.999933,0.000359,0.009844,0.006156
0.999931,0.000364,0.009991,0.006248
0.999928,0.000368,0.010137,0.006339
0.999926,0.000372,0.010282,0.006430
0.999924,0.000377,0.010427,0.006520
0.999922,0.000381,0.010570,0.006610
0.999920,0.000385,0.010713,0.006699
0.999918,0.000389,0.010856,0.006788
0.999916,0.000393,0.010997,0.006877
0.999914,0.000397,0.011138,0.006965
0.999911,0.000401,0.011278,0.007052
0.999909,0.000405,0.011418,0.007139
0.999907,0.000409,0.011556,0.007226
0.999905,0.000413,0.011694,0.007312
0.999903,0.000417,0.011831,0.007398
0.999900,0.000421,0.011968,0.007483
0.999898,0.000424,0.012104,0.007568
0.999896,0.000428,0.012239,0.007652
0.999893,0.000432,0.012373,0.007736
0.999891,0.000435,0.012507,0.007820
0.999889,0.000439,0.012640,0.007903
0.999886,0.000442,0.012772,0.007985
0.999884,0.000446,0.012904,0.008067
0.999882,0.000449,0.013035,0.008149
0.999879,0.000453,0.013165,0.008230
0.999877,0.000456,0.013295,0.008311
0.999875,0.000460,0.013423,0.008392
0.999872,0.000463,0.013552,0.008472
0.999870,0.000466,0.013679,0.008551
0.999867,0.000469,0.013806,0.008631
0.999865,0.000473,0.013932,0.008709
0.999862,0.000476,0.014058,0.008788
0.999860,0.000479,0.014183,0.008866
0.999858,0.000482,0.014307,0.008943
0.999855,0.000485,0.014430,0.009020
0.999853,0.000488,0.014553,0.009097
0.999850,0.000491,0.014676,0.009174
0.999848,0.000494,0.014797,0.009249
0.999845,0.000497,0.014918,0.009325
0.999843,0.000500,0.015039,0.009400
0.999840,0.000502,0.015158,0.009475
0.999838,0.000505,0.015278,0.009549
0.999835,0.000508,0.015396,0.009623
0.999833,0.000511,0.015514,0.009697
0.999830,0.000514,0.015631,0.009770
0.999827,0.000516,0.015748,0.009843
0.999825,0.000519,0.015864,0.009915
0.999822,0.000521,0.015979,0.009987
0.999820,0.000524,0.016094,0.010059
0.999817,0.000527,0.016208,0.010130
0.999815,0.000529,0.016322,0.010201
0.999812,0.000532,0.016435,0.010271
0.999809,0.000534,0.016547,0.010341
0.999807,0.000537,0.016659,0.010411
0.999804,0.000539,0.016770,0.010481
0.999802,0.000541,0.016881,0.010550
0.999799,0.000544,0.016991,0.010618
0.999797,0.000546,0.017100,0.010687
0.999794,0.000548,0.017209,0.010755
0.999791,0.000551,0.017318,0.010822
0.999789,0.000553,0.017426,0.010889
0.999786,0.000555,0.017533,0.010956
0.999783,0.000557,0.017639,0.011023
0.999781,0.000559,0.017746,0.011089
0.999778,0.000562,0.017851,0.011155
0.999776,0.000564,0.017956,0.011220
0.999773,0.000566,0.018060,0.011285
0.999770,0.000568,0.018164,0.011350
0.999768,0.000570,0.018268,0.011415
0.999765,0.000572,0.018371,0.011479
0.999763,0.000574,0.018473,0.011543
0.999760,0.000576,0.018574,0.011606
0.999757,0.000578,0.018676,0.011669
0.999755,0.000580,0.018776,0.011732
0.999752,0.000582,0.018876,0.011794
0.999749,0.000584,0.018976,0.011856
0.999747,0.000585,0.019075,0.011918
0.999744,0.000587,0.019174,0.011980
0.999742,0.000589,0.019272,0.012041
0.999739,0.000591,0.019369,0.012102
0.999736,0.000593,0.019466,0.012162
0.999734,0.000594,0.019563,0.012222
0.999731,0.000596,0.019659,0.012282
0.999729,0.000598,0.019754,0.012342
0.999726,0.000600,0.019849,0.012401
0.999723,0.000601,0.019944,0.012460
0.999721,0.000603,0.020038,0.012518
0.999718,0.000605,0.020131,0.012577
0.999715,0.000606,0.020224,0.012635
0.999713,0.000608,0.020317,0.012692
0.999710,0.000609,0.020409,0.012750
0.999708,0.000611,0.020500,0.012807
0.999705,0.000612,0.020592,0.012864
0.999702,0.000614,0.020682,0.012920
0.999700,0.000615,0.020772,0.012976
0.999697,0.000617,0.020862,0.013032
0.999695,0.000618,0.020951,0.013088
0.999692,0.000620,0.021040,0.013143
0.999689,0.000621,0.021128,0.013198
0.999687,0.000623,0.021216,0.013253
0.999684,0.000624,0.021303,0.013307
0.999682,0.000626,0.021390,0.013361
0.999679,0.000627,0.021476,0.013415
0.999677,0.000628,0.021562,0.013469
0.999674,0.000630,0.021648,0.013522
0.999671,0.000631,0.021733,0.013575
0.999669,0.000632,0.021818,0.013628
0.999666,0.000633,0.021902,0.013680
0.999664,0.000635,0.021986,0.013733
0.999661,0.000636,0.022069,0.013784
0.999659,0.000637,0.022152,0.013836
0.999656,0.000638,0.022234,0.013887
0.999654,0.000640,0.022316,0.013938
0.999651,0.000641,0.022398,0.013989
0.999649,0.000642,0.022479,0.014040
0.999646,0.000643,0.022559,0.014090
0.999643,0.000644,0.022640,0.014140
0.999641,0.000645,0.022720,0.014190
0.999638,0.000647,0.022799,0.014239
0.999636,0.000648,0.022878,0.014289
0.999633,0.000649,0.022957,0.014338
0.999631,0.000650,0.023035,0.014386
0.999628,0.000651,0.023113,0.014435
0.999626,0.000652,0.023190,0.014483
0.999623,0.000653,0.023267,0.014531
0.999621,0.000654,0.023343,0.014579
0.999619,0.000655,0.023420,0.014626
0.999616,0.000656,0.023495,0.014673
0.999614,0.000657,0.023571,0.014720
0.999611,0.000658,0.023646,0.014767
0.999609,0.000659,0.023720,0.014813
0.999606,0.000660,0.023794,0.014860
0.999604,0.000661,0.023868,0.014906
0.999601,0.000662,0.023942,0.014951
0.999599,0.000663,0.024015,0.014997
0.999596,0.000664,0.024087,0.015042
0.999594,0.000665,0.024160,0.015087
0.999592,0.000665,0.024231,0.015132
0.999589,0.000666,0.024303,0.015176
0.999587,0.000667,0.024374,0.015221
0.999584,0.000668,0.024445,0.015265
0.999582,0.000669,0.024515,0.015309
0.999580,0.000670,0.024585,0.015352
0.999577,0.000671,0.024655,0.015396
0.999575,0.000671,0.024724,0.015439
0.999572,0.000672,0.024793,0.015482
0.999570,0.000673,0.024862,0.015524
0.999568,0.000674,0.024930,0.015567
0.999565,0.000674,0.024998,0.015609
0.999563,0.000675,0.025065,0.015651
0.999561,0.000676,0.025132,0.015693
0.999558,0.000677,0.025199,0.015734
0.999556,0.000677,0.025265,0.015776
0.999554,0.000678,0.025331,0.015817
0.999551,0.000679,0.025397,0.015858
0.999549,0.000680,0.025463,0.015899
0.999547,0.000680,0.025528,0.015939
0.999545,0.000681,0.025592,0.015979
0.999542,0.000682,0.025657,0.016019
0.999540,0.000682,0.025721,0.016059
0.999538,0.000683,0.025784,0.016099
0.999535,0.000684,0.025848,0.016138
0.999533,0.000684,0.025911,0.016178
0.999531,0.000685,0.025973,0.016217
0.999529,0.000686,0.026036,0.016255
0.999526,0.000686,0.026098,0.016294
0.999524,0.000687,0.026159,0.016332
0.999522,0.000687,0.026221,0.016371
0.999520,0.000688,0.026282,0.016409
0.999517,0.000689,0.026343,0.016447
0.999515,0.000689,0.026403,0.016484
0.999513,0.000690,0.026463,0.016522
0.999511,0.000690,0.026523,0.016559
0.999509,0.000691,0.026582,0.016596
0.999506,0.000691,0.026641,0.016633
0.999504,0.000692,0.026700,0.016669
0.999502,0.000692,0.026759,0.016706
0.999500,0.000693,0.026817,0.016742
0.999498,0.000694,0.026875,0.016778
