accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
1.001892,0.603103,-10.782595
0.999057,0.538487,-10.782948
0.999177,0.484061,-10.775430
0.998970,0.436179,-10.788528
1.006144,0.395005,-10.775923
1.007202,0.348301,-10.778779
1.002879,0.326165,-10.787612
0.995464,0.294074,-10.774435
1.013613,0.262079,-10.790100
1.008029,0.234194,-10.786295
1.011722,0.217486,-10.784046
1.008747,0.181270,-10.780769
1.020955,0.167767,-10.789288
1.025032,0.158656,-10.794158
0.449280,0.133057,-10.783219
0.389878,0.117308,-10.783026
0.361308,0.111341,-10.773796
0.337331,0.106283,-10.786684
0.314422,0.089065,-10.792700
0.278441,0.087188,-10.790109
0.261307,0.076938,-10.779274
0.241946,0.073391,-10.780754
0.215485,0.064872,-10.792927
0.208698,0.057055,-10.784415
0.199182,0.052442,-10.784809
0.177175,0.042262,-10.785990
0.172332,0.041367,-10.781882
0.174568,0.032824,-10.787875
0.147615,0.027528,-10.780889
0.147193,0.029240,-10.779419
0.141928,0.025405,-10.787824
0.139811,0.018143,-10.785790
0.136243,0.021958,-10.784695
0.126496,0.015588,-10.784966
0.128491,0.013347,-10.784091
0.120929,0.009449,-10.781477
0.115910,0.016921,-10.785706
0.124605,0.006222,-10.783792
0.118490,0.020682,-10.784135
0.129484,0.013171,-10.789811
0.124406,0.017811,-10.787411
0.123310,0.003112,-10.785583
0.131262,0.018423,-10.782821
0.127715,0.005747,-10.785720
0.123144,0.003092,-10.787199
0.127057,-0.001539,-10.785508
0.131096,0.012007,-10.792265
0.124606,0.007722,-10.786314
0.137905,0.001601,-10.784846
0.132735,0.001776,-10.783248
0.135896,0.004309,-10.785694
0.135384,-0.001221,-10.790586
0.134998,0.003142,-10.792893
0.134984,-0.007416,-10.778906
0.139409,0.002155,-10.787973
0.145241,-0.002939,-10.792207
0.150259,-0.001247,-10.782048
0.152694,0.004172,-10.788622
0.148508,-0.004055,-10.775566
0.157783,0.001454,-10.781348
0.154220,-0.009356,-10.786209
0.153311,-0.006683,-10.783985
0.155002,0.005468,-10.781740
0.161836,-0.006603,-10.788625
0.158648,-0.007168,-10.786056
0.172232,-0.005880,-10.785345
0.165557,-0.000744,-10.790736
0.173089,-0.005796,-10.784375
0.167998,-0.005605,-10.778309
0.183924,-0.003032,-10.779827
0.172647,-0.006312,-10.779875
0.185616,-0.004565,-10.777323
0.183347,-0.005617,-10.782733
0.182676,-0.005005,-10.776273
0.194210,-0.008442,-10.781958
0.198123,0.003294,-10.783246
0.200860,-0.006382,-10.788561
0.193591,-0.005823,-10.773626
0.198186,-0.011455,-10.781790
0.203350,-0.006009,-10.786323
0.219606,-0.010593,-10.783916
0.209240,0.002152,-10.781340
0.218230,-0.012101,-10.786326
0.212308,-0.004661,-10.785525
0.215660,-0.009728,-10.783049
0.217579,-0.008319,-10.775334
0.226583,-0.009554,-10.785993
0.219690,-0.009461,-10.778669
0.224600,-0.016724,-10.787177
0.220956,-0.002053,-10.782759
0.226870,0.003758,-10.780359
0.233621,-0.012383,-10.785791
0.240926,0.001126,-10.799582
0.239385,-0.009726,-10.780511
0.232071,-0.012856,-10.790223
0.244807,-0.007307,-10.786374
0.240337,-0.007197,-10.785180
0.247638,-0.006216,-10.780967
0.245425,-0.015118,-10.791463
0.249048,-0.015417,-10.779404
0.253198,-0.000584,-10.784983
0.253418,-0.007547,-10.773480
0.253482,-0.008167,-10.779747
0.261485,-0.009207,-10.785642
0.258217,-0.004353,-10.781634
0.263256,-0.007658,-10.780576
0.271095,-0.013713,-10.782823
0.263858,-0.013294,-10.790344
0.283682,-0.010680,-10.789961
0.272397,-0.003217,-10.771208
0.278448,-0.007809,-10.784030
0.281882,-0.012880,-10.771514
0.282775,-0.013081,-10.782512
0.287245,-0.005464,-10.779197
0.293865,-0.004652,-10.784836
0.287473,-0.016349,-10.781756
0.289541,-0.005107,-10.789928
0.289930,-0.021513,-10.773644
0.290651,-0.004665,-10.776868
0.291596,-0.008024,-10.785147
0.287704,-0.000823,-10.784225
0.300467,-0.013521,-10.773876
0.307995,-0.015039,-10.776660
0.310082,-0.008282,-10.778585
0.293527,-0.014142,-10.777121
0.306509,-0.015344,-10.770093
0.312571,-0.014694,-10.784595
0.309124,-0.009008,-10.782270
0.311135,-0.020555,-10.779477
0.312700,-0.004937,-10.770229
0.317517,-0.006615,-10.784208
0.310261,-0.005453,-10.779432
0.321114,-0.010725,-10.774212
0.327318,-0.013918,-10.785534
0.321186,-0.017947,-10.780282
0.327469,-0.017632,-10.777206
0.339536,-0.008185,-10.776288
0.331933,-0.011759,-10.776838
0.331699,-0.017639,-10.788695
0.330455,-0.006864,-10.779068
0.338668,-0.009503,-10.772109
0.339596,-0.022724,-10.783208
0.335792,-0.004969,-10.778036
0.339557,-0.011063,-10.771977
0.346907,-0.005948,-10.778084
0.347163,-0.013231,-10.776168
0.348127,-0.017320,-10.777152
0.354595,-0.015226,-10.773436
0.355657,-0.009143,-10.771813
0.353374,-0.013631,-10.778161
0.355545,-0.016606,-10.778062
0.354079,-0.007918,-10.775390
0.352816,-0.014932,-10.777990
0.362248,-0.015679,-10.786690
0.374059,-0.007442,-10.779158
0.363728,-0.019719,-10.782975
0.362308,-0.014569,-10.774246
0.377520,-0.013893,-10.782238
0.369765,-0.012474,-10.772657
0.369128,-0.015907,-10.772004
0.376391,-0.014290,-10.773863
0.372064,-0.012169,-10.769488
0.391294,-0.020296,-10.773490
0.373671,-0.013053,-10.780044
0.381906,-0.019736,-10.771582
0.377837,-0.017918,-10.764273
0.371354,-0.011623,-10.768880
0.381272,-0.012440,-10.774722
0.396155,-0.016386,-10.771774
0.395777,-0.013683,-10.775114
0.384716,-0.018808,-10.779447
0.393724,-0.020356,-10.774731
0.386244,-0.022216,-10.769895
0.400104,-0.012068,-10.771006
0.392691,-0.019554,-10.776263
0.396311,-0.011019,-10.768497
0.404274,-0.018399,-10.778553
0.390420,-0.017477,-10.786629
0.399199,-0.011785,-10.780059
0.399016,-0.013528,-10.781522
0.405300,-0.021532,-10.763610
0.404310,-0.009311,-10.778225
0.397872,-0.017229,-10.775975
0.418559,-0.024201,-10.781091
0.406818,-0.012709,-10.766429
0.405086,-0.018918,-10.778648
0.427151,-0.011750,-10.765999
0.409907,-0.018411,-10.399703
0.420675,-0.006820,-9.777397
0.423897,-0.019620,-9.768171
0.427310,-0.011184,-9.768557
0.419089,-0.017116,-9.771156
0.425305,-0.022812,-9.776632
0.422311,-0.021621,-9.774167
0.427088,-0.015293,-9.776242
0.438706,-0.024890,-9.774257
0.433674,-0.012304,-9.764524
0.434988,-0.019591,-9.773663
0.433041,-0.016272,-9.767113
0.443157,-0.028842,-9.768321
0.445180,-0.011360,-9.768602
0.441732,-0.021470,-9.773507
0.443014,-0.026656,-9.772270
0.440862,-0.015808,-9.774210
0.439842,-0.016836,-9.768906
0.455028,-0.019662,-9.777973
0.454197,-0.008233,-9.761651
0.461683,-0.020602,-9.777274
0.450847,-0.016742,-9.769594
0.459359,-0.013017,-9.769914
0.458958,-0.018191,-9.767488
0.460869,-0.022068,-9.783837
0.462144,-0.013580,-9.774439
0.449721,-0.022541,-9.770337
0.455329,-0.016043,-9.769246
0.454355,-0.017956,-9.768015
0.471855,-0.033252,-9.772515
0.463500,-0.027180,-9.764616
0.466954,-0.018997,-9.774545
0.467533,-0.020504,-9.766746
0.466493,-0.014169,-9.764114
0.466432,-0.014386,-9.768305
0.475437,-0.016866,-9.765358
0.470846,-0.008340,-9.770579
0.479221,-0.028592,-9.775378
0.476797,-0.017781,-9.769578
0.469023,-0.017629,-9.765821
0.480030,-0.015524,-9.759891
0.484820,-0.021994,-9.770572
0.482175,-0.011469,-9.765523
0.484514,-0.016968,-9.763859
0.478837,-0.021917,-9.766861
0.482121,-0.023769,-9.766805
0.493463,-0.025481,-9.771905
0.489108,-0.016819,-9.761792
0.484479,-0.020404,-9.771228
0.487510,-0.021695,-9.774762
0.502319,-0.021856,-9.766454
0.496149,-0.013055,-9.777667
0.493153,-0.019887,-9.773111
0.504391,-0.020037,-9.767892
0.493887,-0.020718,-9.763316
0.496881,-0.025593,-9.769208
0.496689,-0.022090,-9.768849
0.499588,-0.030426,-9.764648
0.503506,-0.020886,-9.765421
0.502512,-0.018949,-9.768308
0.512418,-0.021892,-9.768142
0.516162,-0.024256,-9.770521
0.509368,-0.008985,-9.771840
0.500799,-0.020734,-9.773240
0.511570,-0.021943,-9.760687
0.517322,-0.020847,-9.762148
0.513049,-0.022198,-9.767706
0.505489,-0.020293,-9.765268
0.516808,-0.029136,-9.769073
0.524559,-0.019400,-9.769161
0.518717,-0.017495,-9.765512
0.524120,-0.020401,-9.767840
0.512877,-0.019414,-9.763460
0.524292,-0.024773,-9.754607
0.534029,-0.025462,-9.763435
0.530747,-0.020298,-9.762723
0.524600,-0.026811,-9.766733
0.529111,-0.021943,-9.765054
0.519260,-0.023777,-9.766910
0.529460,-0.020750,-9.766305
0.528244,-0.019622,-9.771954
0.533886,-0.023925,-9.759196
0.526829,-0.015255,-9.760579
0.528963,-0.024494,-9.760805
0.523587,-0.022048,-9.775969
0.539459,-0.022797,-9.767018
0.532805,-0.025934,-9.771351
0.544084,-0.021934,-9.765921
0.541532,-0.028689,-9.774561
0.542818,-0.017207,-9.767890
0.539363,-0.014307,-9.755336
0.539345,-0.026238,-9.767206
0.540961,-0.005338,-9.766084
0.543424,-0.026946,-9.763849
0.535153,-0.027342,-9.773740
0.541645,-0.031251,-9.769932
0.542906,-0.020311,-9.766558
0.540623,-0.020332,-9.768016
0.560683,-0.031202,-9.768675
0.545814,-0.022931,-9.766154
0.547047,-0.021545,-9.765758
0.554226,-0.032629,-9.773321
0.552680,-0.030447,-9.759772
0.551490,-0.024911,-9.763540
0.547283,-0.018281,-9.768326
0.556072,-0.019109,-9.765628
0.555008,-0.024172,-9.762466
0.557493,-0.020516,-9.768910
0.558779,-0.024004,-9.773202
0.572280,-0.026648,-9.768328
0.559363,-0.026787,-9.769056
0.560511,-0.029752,-9.759636
0.563186,-0.018146,-9.757429
0.561440,-0.026084,-9.757040
0.550016,-0.021882,-9.757905
0.571077,-0.017871,-9.764403
0.557555,-0.018060,-9.770205
0.557182,-0.021836,-9.758893
0.568786,-0.023744,-9.770765
0.568098,-0.017992,-9.763005
0.570333,-0.025695,-9.766975
0.572416,-0.032064,-9.769998
0.576476,-0.025606,-9.764649
0.565306,-0.018429,-9.767281
0.578521,-0.027819,-9.771788
0.578470,-0.029890,-9.766359
0.569628,-0.029436,-9.761395
0.578118,-0.014945,-9.757428
0.568405,-0.013808,-9.757778
0.576942,-0.018679,-9.759949
0.568938,-0.025250,-9.773148
0.584069,-0.023479,-9.763504
0.572446,-0.013568,-9.763217
0.572253,-0.025241,-9.762494
0.583851,-0.027557,-9.762830
0.580442,-0.023364,-9.767976
0.580300,-0.017463,-9.763496
0.593767,-0.019412,-9.751715
0.589012,-0.038224,-9.765815
0.589517,-0.022277,-9.767466
0.585649,-0.031234,-9.766145
0.597902,-0.022239,-9.758032
0.588837,-0.027991,-9.760204
0.597072,-0.026680,-9.766717
0.589700,-0.032281,-9.761502
0.583974,-0.022538,-9.763060
0.593584,-0.014296,-9.762131
0.587339,-0.036557,-9.755040
0.589373,-0.023168,-9.764930
0.598588,-0.027660,-9.756223
0.593193,-0.022841,-9.756407
0.595453,-0.037286,-9.772648
0.598330,-0.021227,-9.765039
0.595443,-0.028715,-9.762023
0.591997,-0.033576,-9.758625
0.601023,-0.019529,-9.756404
0.597874,-0.023032,-9.754232
0.593198,-0.026283,-9.762062
0.601061,-0.023107,-9.767375
0.602006,-0.023447,-9.765772
0.604091,-0.023005,-9.767159
0.603985,-0.030911,-9.765251
0.600222,-0.026634,-9.765602
0.601360,-0.024854,-9.771480
0.608940,-0.022054,-9.762016
0.599704,-0.031160,-9.758636
0.613001,-0.020784,-9.753966
0.610258,-0.031186,-9.757400
0.601045,-0.024925,-9.774069
0.607638,-0.023821,-9.761022
0.612842,-0.022802,-9.766864
0.613107,-0.035906,-9.762019
0.599124,-0.029304,-9.774177
0.601704,-0.039524,-9.757169
0.608833,-0.017502,-9.762099
0.615319,-0.021097,-9.755177
0.601862,-0.020664,-9.762549
0.614160,-0.028123,-9.758280
0.610060,-0.029117,-9.756755
0.619327,-0.022374,-9.760423
0.614905,-0.029429,-9.767407
0.606781,-0.027907,-9.761407
0.619073,-0.026429,-9.763642
0.624756,-0.029542,-9.765525
0.623276,-0.020945,-9.758984
0.623553,-0.025406,-9.757192
0.623501,-0.025551,-9.761531
0.614383,-0.037186,-9.759453
0.615621,-0.025330,-9.753166
0.630206,-0.022978,-9.758511
0.610832,-0.031557,-9.768299
0.624061,-0.022425,-9.764232
0.615904,-0.020306,-9.767590
0.621030,-0.017378,-9.763518
0.626944,-0.019831,-9.762327
0.636342,-0.039725,-9.760842
0.621367,-0.018460,-9.774214
0.626814,-0.026365,-9.760703
0.631330,-0.028463,-9.757538
0.620659,-0.021512,-9.755751
0.617164,-0.029227,-9.761111
0.626934,-0.030897,-9.753541
0.632848,-0.026189,-9.758719
0.632851,-0.027284,-9.761228
0.625517,-0.018501,-9.758456
0.630177,-0.025651,-9.758249
0.633281,-0.019821,-9.767643
0.636430,-0.030089,-9.750984
0.632916,-0.022918,-9.756446
0.621341,-0.020709,-9.754207
0.642209,-0.034630,-9.767429
0.637597,-0.025545,-9.761498
0.626141,-0.032726,-9.764352
0.640056,-0.021740,-9.765706
0.638031,-0.025352,-9.759105
0.636120,-0.020872,-9.757443
0.643965,-0.021700,-9.754997
0.642070,-0.022199,-9.756119
0.642085,-0.031489,-9.762497
0.638364,-0.025255,-9.761891
0.643207,-0.031493,-9.753217
0.640348,-0.025018,-9.762424
0.640497,-0.030750,-9.759203
0.641162,-0.028783,-9.763245
0.643805,-0.023415,-9.752272
0.636573,-0.023540,-9.756476
0.638927,-0.028123,-9.757347
0.635555,-0.026837,-9.756041
0.636439,-0.018455,-9.766315
0.650816,-0.028121,-9.764400
0.646399,-0.014902,-9.762510
0.650513,-0.021377,-9.754233
0.646800,-0.015235,-9.753238
0.653367,-0.019658,-9.765161
0.644122,-0.020715,-9.753323
0.651747,-0.030100,-9.760126
0.645721,-0.025299,-9.756468
0.655155,-0.025022,-9.764612
0.656246,-0.035936,-9.760660
0.652000,-0.028716,-9.763674
0.655312,-0.028775,-9.757243
0.646655,-0.027743,-9.761640
0.647689,-0.024391,-9.756138
0.652802,-0.029065,-9.768026
0.653198,-0.019106,-9.757648
0.650308,-0.028328,-9.755753
0.652985,-0.030374,-9.759250
0.652124,-0.025002,-9.765422
0.653053,-0.030203,-9.756817
0.658599,-0.032653,-9.754774
0.649645,-0.034383,-9.762313
0.651136,-0.021627,-9.759745
0.649847,-0.022749,-9.759839
0.656622,-0.032155,-9.757117
0.655038,-0.019896,-9.764347
0.656043,-0.023346,-9.755006
0.649508,-0.030158,-9.763015
0.666653,-0.025975,-9.765074
0.659441,-0.025276,-9.756073
0.657271,-0.032360,-9.758788
0.661509,-0.034564,-9.762031
0.656453,-0.025393,-9.765594
0.655639,-0.034034,-9.759959
0.656682,-0.031270,-9.767266
0.659993,-0.025546,-9.757776
0.663775,-0.031502,-9.745422
0.655732,-0.031392,-9.757645
0.664990,-0.025561,-9.764602
0.654282,-0.026524,-9.750207
0.667582,-0.023360,-9.763349
0.658986,-0.031618,-9.756542
0.672264,-0.023670,-9.752268
0.667606,-0.030950,-9.761596
