gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
0.028228,0.226863,0.159770
-0.010780,0.369003,0.230664
-0.021795,0.541340,0.438218
0.053951,0.728427,0.466956
-0.021690,0.904064,0.502113
0.080649,0.995270,0.732468
-0.000524,1.104070,0.679346
0.084470,1.214805,0.767961
-0.039066,1.371923,0.881331
0.056260,1.439718,0.917707
0.104314,1.529287,0.863200
0.086024,1.463470,1.001093
0.011726,1.690116,1.049524
0.088435,1.724282,1.079156
0.064656,1.654674,1.081245
0.058600,1.769017,1.134734
0.134159,1.789056,1.115620
0.061038,1.768975,1.084416
0.129838,1.809670,1.123063
0.064206,1.821810,1.144030
0.052900,1.860617,1.148361
0.017659,1.949877,1.189763
0.090111,1.943269,1.223681
0.094935,1.886747,1.183615
0.041361,1.931477,1.191290
0.136396,1.998411,1.215677
0.098772,1.959666,1.273107
0.064290,1.965513,1.143373
0.124617,1.971297,1.172752
0.116937,1.859947,1.266395
0.098338,1.946061,1.227879
0.015678,1.971812,1.272106
0.143431,1.856383,1.142377
0.070313,1.918182,1.215052
0.063240,1.933518,1.172466
0.090741,1.917018,1.238059
-0.000544,1.956962,1.134479
0.072434,1.886779,1.143867
0.067108,1.927076,1.154729
0.030374,1.831884,1.175485
0.073926,1.836731,1.179516
0.064645,1.893418,1.169515
0.019501,1.914130,1.152397
0.111795,1.848004,1.156980
0.104024,1.872084,1.155457
-0.016868,1.810119,1.204085
0.064606,1.866582,1.151954
0.092490,1.796100,1.092966
0.066811,1.860781,1.195757
0.088699,1.909646,1.107087
0.085134,1.910978,1.148649
0.123104,1.863048,1.163264
0.037429,1.836885,1.144029
0.082843,1.825504,1.131528
0.016872,1.783067,1.068317
0.026401,1.754191,1.109884
0.019142,1.783737,1.073382
0.071778,1.750753,1.042126
0.044537,1.760125,1.061798
0.016310,1.726571,1.047250
0.041166,1.741631,1.090770
0.040865,1.729484,1.117392
0.151513,1.779862,0.998880
0.061680,1.794405,1.089605
0.078018,1.685129,1.046500
0.070590,1.694110,1.010043
0.078978,1.763761,1.024756
0.041522,1.702779,1.046990
0.044176,1.706345,1.063417
-0.035795,1.686919,1.077434
0.065976,1.624065,0.966369
-0.037997,1.595104,1.099442
0.076937,1.557234,1.012586
0.065667,1.587193,0.976614
0.056211,1.641617,1.014775
0.014722,1.635162,1.003268
0.063486,1.592523,0.941669
0.124680,1.513265,0.957504
0.053781,1.590296,0.948727
0.047846,1.641958,0.996930
0.089719,1.609430,0.947303
0.055046,1.581798,0.958132
0.080704,1.641484,1.073163
0.002453,1.591770,1.006278
0.065987,1.545121,0.938020
0.023011,1.528585,0.992006
0.045109,1.543494,1.026777
0.056541,1.541869,0.961732
0.020862,1.520854,0.930414
0.043730,1.502285,0.816577
0.056453,1.469458,0.972456
0.042628,1.460943,0.956276
0.153011,1.482089,0.864890
0.051666,1.428853,0.910715
0.012556,1.439063,0.882600
0.014665,1.457634,0.881155
0.043553,1.474704,0.912050
0.041425,1.435779,0.863359
0.047101,1.453612,0.861338
-0.017372,1.366067,0.953626
0.038570,1.399117,0.896909
-0.020219,1.483951,0.833771
0.003958,1.404408,0.907776
0.006009,1.479497,0.872309
0.010478,1.348474,0.860207
0.107658,1.437430,0.852132
0.010710,1.329551,0.856278
-0.022604,1.253559,0.906149
-0.072803,1.416839,0.810271
0.116255,1.286378,0.851924
-0.025155,1.348917,0.869875
0.044288,1.257795,0.800066
0.063118,1.313585,0.797251
0.034718,1.327585,0.814954
0.019145,1.271410,0.841018
0.038987,1.281254,0.860621
0.068844,1.346101,0.910944
-0.006612,1.357837,0.849625
0.035585,1.312396,0.823933
-0.009315,1.263847,0.808267
-0.034754,1.264386,0.828650
-0.002899,1.254180,0.786503
0.058144,1.231105,0.758100
-0.014692,1.239069,0.848616
0.080108,1.199081,0.724975
0.009135,1.224489,0.689067
0.006603,1.245436,0.837888
0.024070,1.252462,0.772138
0.014255,1.148337,0.754834
0.051161,1.197324,0.756224
0.084100,1.165772,0.801372
0.091068,1.191041,0.759971
-0.059632,1.151310,0.754998
0.121900,1.139842,0.713958
-0.014193,1.231154,0.716771
0.013257,1.253489,0.711854
0.056714,1.163928,0.748486
0.008874,1.111297,0.762005
-0.067240,1.125192,0.782264
-0.042442,1.164905,0.709010
0.024037,1.164238,0.750559
0.007384,1.087103,0.700810
-0.049867,1.187308,0.717644
0.037705,1.170502,0.706120
0.032418,1.076261,0.721079
0.075601,1.138859,0.778723
-0.023328,1.116947,0.659345
-0.062514,1.149242,0.694989
0.045625,1.113525,0.687698
-0.017688,1.135330,0.623570
0.054125,1.042747,0.730287
0.053725,1.117896,0.682671
0.035279,1.076117,0.659616
-0.010420,1.059867,0.626406
0.059500,1.003403,0.671123
0.081529,1.007540,0.571938
0.063997,1.001137,0.744507
0.029195,1.001126,0.747003
0.000374,0.986382,0.625692
0.025598,1.074613,0.645336
0.055043,1.046777,0.609292
0.091276,0.935350,0.588980
0.008196,1.076507,0.662589
0.099020,0.986796,0.574456
0.077390,1.037446,0.614573
0.003481,0.997037,0.589225
0.022632,1.077864,0.713766
-0.010937,0.947277,0.621253
-0.042156,0.987932,0.612907
0.013931,1.015010,0.609794
0.062888,0.954849,0.644107
0.081706,1.020230,0.501652
0.005895,1.005225,0.588826
-0.118639,0.886940,0.563598
-0.053419,1.040537,0.560336
0.009030,0.911919,0.623813
0.052071,0.975043,0.526145
-0.030427,0.877238,0.589406
0.010119,0.996685,0.611473
-0.067907,1.006008,0.547058
-0.002761,0.987725,0.535856
0.054935,0.884528,0.494527
0.000130,0.963895,0.585692
0.059544,0.858130,0.505999
0.003676,0.951714,0.513915
-0.041987,0.878951,0.555421
0.030856,0.880375,0.481619
-0.036466,0.977005,0.544214
0.031359,0.861954,0.503277
