ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.787833,-0.653473,-10.719920
0.790915,-0.656008,-10.719460
0.793983,-0.658530,-10.719000
0.797036,-0.661040,-10.718541
0.800074,-0.663538,-10.718082
0.803099,-0.666023,-10.717625
0.806109,-0.668497,-10.717168
0.809105,-0.670958,-10.716713
0.812086,-0.673408,-10.716258
0.815054,-0.675845,-10.715804
0.818008,-0.678271,-10.715351
0.820948,-0.680685,-10.714898
0.823874,-0.683087,-10.714447
0.826786,-0.685477,-10.713997
0.829685,-0.687856,-10.713547
0.832570,-0.690223,-10.713098
0.835442,-0.692578,-9.930014
0.838544,-0.695088,-9.712204
0.841698,-0.697629,-9.711758
0.844835,-0.700157,-9.711314
0.847956,-0.702672,-9.710870
0.851061,-0.705172,-9.710427
0.854149,-0.707659,-9.709985
0.857221,-0.710133,-9.709545
0.860277,-0.712594,-9.709105
0.863317,-0.715041,-9.708666
0.866342,-0.717474,-9.708228
0.869350,-0.719895,-9.707792
0.872343,-0.722303,-9.707356
0.875319,-0.724697,-9.706922
0.878281,-0.727079,-9.706488
0.881227,-0.729448,-9.706056
0.884157,-0.731804,-9.705625
0.887072,-0.734147,-9.705194
0.889972,-0.736477,-9.704765
0.892857,-0.738795,-9.704337
0.895726,-0.741101,-9.703910
0.898581,-0.743394,-9.703484
0.901420,-0.745674,-9.703060
0.904245,-0.747943,-9.702636
0.907055,-0.750199,-9.702214
0.909850,-0.752443,-9.701792
0.912631,-0.754675,-9.701372
0.915397,-0.756894,-9.700953
0.918148,-0.759102,-9.700535
0.920885,-0.761298,-9.700119
0.923608,-0.763482,-9.699703
0.926317,-0.765654,-9.699289
0.929011,-0.767815,-9.698876
0.931691,-0.769963,-9.698464
0.934357,-0.772101,-9.698053
0.937010,-0.774226,-9.697643
0.939648,-0.776341,-9.697235
0.942272,-0.778444,-9.696827
0.944883,-0.780535,-9.696421
0.947480,-0.782615,-9.696016
0.950064,-0.784684,-9.695613
0.952634,-0.786742,-9.695210
0.955190,-0.788789,-9.694809
0.957733,-0.790825,-9.694409
0.960263,-0.792850,-9.694010
0.962779,-0.794863,-9.693612
0.965283,-0.796867,-9.693216
0.967773,-0.798859,-9.692821
0.970250,-0.800840,-9.692427
0.972714,-0.802811,-9.692034
0.975165,-0.804771,-9.691643
0.977604,-0.806721,-9.691252
0.980029,-0.808660,-9.690863
0.982442,-0.810589,-9.690476
0.984843,-0.812507,-9.690089
0.987230,-0.814415,-9.689704
0.989606,-0.816313,-9.689320
0.991968,-0.818201,-9.688937
0.994319,-0.820078,-9.688555
0.996657,-0.821945,-9.688175
0.998982,-0.823803,-9.687796
1.001296,-0.825650,-9.687418
1.003598,-0.827487,-9.687042
1.005887,-0.829315,-9.686666
1.008164,-0.831132,-9.686292
1.010430,-0.832940,-9.685919
1.012683,-0.834738,-9.685548
1.014925,-0.836527,-9.685178
1.017155,-0.838306,-9.684809
1.019374,-0.840075,-9.684441
1.021580,-0.841835,-9.684074
1.023775,-0.843585,-9.683709
1.025959,-0.845326,-9.683345
1.028131,-0.847057,-9.682982
1.030292,-0.848780,-9.682621
1.032442,-0.850493,-9.682261
1.034580,-0.852197,-9.681902
1.036707,-0.853891,-9.681544
1.038823,-0.855577,-9.681188
1.040927,-0.857253,-9.680833
1.043021,-0.858921,-9.680479
1.045104,-0.860579,-9.680126
1.047176,-0.862229,-9.679775
1.049237,-0.863870,-9.679425
1.051287,-0.865502,-9.679076
1.053326,-0.867125,-9.678728
1.055355,-0.868739,-9.678382
1.057373,-0.870345,-9.678037
1.059380,-0.871942,-9.677693
1.061377,-0.873531,-9.677350
1.063364,-0.875111,-9.677009
1.065340,-0.876683,-9.676669
1.067306,-0.878246,-9.676330
1.069261,-0.879801,-9.675993
1.071206,-0.881347,-9.675656
1.073141,-0.882886,-9.675321
1.075066,-0.884416,-9.674988
1.076981,-0.885937,-9.674655
1.078885,-0.887451,-9.674324
1.080780,-0.888956,-9.673994
1.082665,-0.890454,-9.673665
1.084540,-0.891943,-9.673337
1.086405,-0.893425,-9.673011
1.088260,-0.894898,-9.672686
1.090106,-0.896364,-9.672362
1.091941,-0.897821,-9.672039
1.093768,-0.899271,-9.671718
1.095584,-0.900713,-9.671398
1.097391,-0.902148,-9.671079
1.099189,-0.903575,-9.670761
1.100977,-0.904994,-9.670445
1.102756,-0.906405,-9.670130
1.104526,-0.907809,-9.669816
1.106286,-0.909206,-9.669503
1.108037,-0.910595,-9.669191
1.109779,-0.911976,-9.668881
1.111511,-0.913350,-9.668572
1.113235,-0.914717,-9.668264
1.114949,-0.916076,-9.667957
1.116655,-0.917429,-9.667652
1.118352,-0.918774,-9.667347
1.120039,-0.920111,-9.667044
1.121718,-0.921442,-9.666742
1.123388,-0.922765,-9.666442
1.125049,-0.924082,-9.666142
1.126702,-0.925391,-9.665844
1.128346,-0.926693,-9.665547
1.129981,-0.927989,-9.665251
1.131608,-0.929277,-9.664956
1.133226,-0.930559,-9.664663
1.134836,-0.931834,-9.664371
1.136437,-0.933102,-9.664080
1.138030,-0.934363,-9.663790
1.139614,-0.935617,-9.663501
1.141190,-0.936865,-9.663213
1.142758,-0.938106,-9.662927
1.144318,-0.939340,-9.662642
1.145869,-0.940568,-9.662357
1.147413,-0.941789,-9.662075
1.148948,-0.943004,-9.661793
1.150475,-0.944212,-9.661512
1.151994,-0.945414,-9.661233
1.153506,-0.946609,-9.660954
1.155009,-0.947798,-9.660677
1.156504,-0.948981,-9.660401
1.157992,-0.950157,-9.660126
1.159472,-0.951327,-9.659853
1.160944,-0.952491,-9.659580
1.162408,-0.953648,-9.659309
1.163865,-0.954800,-9.659038
1.165313,-0.955945,-9.658769
1.166755,-0.957084,-9.658501
1.168189,-0.958217,-9.658234
1.169615,-0.959344,-9.657969
1.171034,-0.960465,-9.657704
1.172445,-0.961580,-9.657440
1.173849,-0.962689,-9.657178
1.175245,-0.963792,-9.656917
1.176635,-0.964889,-9.656656
1.178017,-0.965981,-9.656397
1.179391,-0.967066,-9.656139
1.180759,-0.968146,-9.655882
1.182119,-0.969220,-9.655627
1.183472,-0.970288,-9.655372
1.184818,-0.971351,-9.655118
1.186157,-0.972408,-9.654866
1.187489,-0.973459,-9.654614
1.188814,-0.974505,-9.654364
1.190132,-0.975545,-9.654114
1.191443,-0.976579,-9.653866
1.192748,-0.977608,-9.653619
1.194045,-0.978632,-9.653373
1.195336,-0.979650,-9.653128
1.196619,-0.980663,-9.652884
1.197897,-0.981670,-9.652641
1.199167,-0.982672,-9.652399
1.200431,-0.983669,-9.652158
1.201688,-0.984660,-9.651919
1.202938,-0.985646,-9.651680
1.204182,-0.986627,-9.651442
1.205420,-0.987602,-9.651206
1.206650,-0.988572,-9.650970
1.207875,-0.989537,-9.650735
1.209093,-0.990497,-9.650502
1.210305,-0.991452,-9.650269
1.211510,-0.992402,-9.650038
1.212709,-0.993347,-9.649807
1.213901,-0.994287,-9.649578
1.215088,-0.995221,-9.649349
1.216268,-0.996151,-9.649122
1.217442,-0.997076,-9.648896
1.218610,-0.997996,-9.648670
1.219771,-0.998911,-9.648446
1.220927,-0.999821,-9.648222
1.222077,-1.000726,-9.648000
1.223220,-1.001627,-9.647778
1.224358,-1.002522,-9.647558
1.225489,-1.003413,-9.647338
1.226615,-1.004299,-9.647120
1.227734,-1.005181,-9.646902
1.228848,-1.006057,-9.646686
1.229956,-1.006929,-9.646470
1.231058,-1.007797,-9.646256
1.232155,-1.008660,-9.646042
1.233245,-1.009518,-9.645829
1.234330,-1.010372,-9.645617
1.235409,-1.011221,-9.645407
1.236483,-1.012065,-9.645197
1.237551,-1.012905,-9.644988
1.238613,-1.013741,-9.644780
1.239670,-1.014572,-9.644573
1.240721,-1.015399,-9.644367
1.241766,-1.016222,-9.644162
1.242807,-1.017040,-9.643957
1.243841,-1.017853,-9.643754
1.244871,-1.018663,-9.643552
1.245894,-1.019468,-9.643350
1.246913,-1.020268,-9.643150
1.247926,-1.021065,-9.642950
1.248934,-1.021857,-9.642751
1.249936,-1.022645,-9.642554
1.250934,-1.023429,-9.642357
1.251926,-1.024209,-9.642161
1.252913,-1.024985,-9.641966
1.253894,-1.025756,-9.641771
1.254871,-1.026523,-9.641578
1.255842,-1.027287,-9.641386
1.256808,-1.028046,-9.641194
1.257770,-1.028801,-9.641003
1.258726,-1.029552,-9.640814
1.259677,-1.030299,-9.640625
1.260623,-1.031043,-9.640437
1.261564,-1.031782,-9.640249
1.262501,-1.032517,-9.640063
1.263432,-1.033249,-9.639878
1.264358,-1.033976,-9.639693
1.265280,-1.034700,-9.639509
1.266197,-1.035420,-9.639326
1.267109,-1.036136,-9.639144
1.268016,-1.036848,-9.638963
1.268918,-1.037557,-9.638783
1.269816,-1.038261,-9.638603
1.270709,-1.038962,-9.638424
1.271597,-1.039660,-9.638246
1.272481,-1.040353,-9.638069
1.273360,-1.041043,-9.637893
1.274234,-1.041729,-9.637718
1.275104,-1.042412,-9.637543
1.275969,-1.043091,-9.637369
1.276830,-1.043766,-9.637196
1.277686,-1.044438,-9.637024
1.278537,-1.045106,-9.636853
1.279385,-1.045771,-9.636682
1.280227,-1.046432,-9.636513
1.281066,-1.047090,-9.636344
1.281899,-1.047744,-9.636175
1.282729,-1.048394,-9.636008
1.283554,-1.049042,-9.635841
1.284375,-1.049685,-9.635676
1.285192,-1.050326,-9.635511
1.286004,-1.050963,-9.635346
1.286812,-1.051596,-9.635183
1.287616,-1.052226,-9.635020
1.288415,-1.052853,-9.634858
1.289210,-1.053477,-9.634697
1.290002,-1.054097,-9.634537
1.290789,-1.054714,-9.634377
1.291571,-1.055328,-9.634218
1.292350,-1.055938,-9.634060
1.293125,-1.056546,-9.633903
1.293895,-1.057150,-9.633746
1.294662,-1.057750,-9.633590
1.295425,-1.058348,-9.633435
1.296183,-1.058942,-9.633280
1.296938,-1.059534,-9.633127
1.297688,-1.060122,-9.632974
1.298435,-1.060707,-9.632821
1.299178,-1.061289,-9.632670
1.299916,-1.061868,-9.632519
1.300651,-1.062444,-9.632369
1.301382,-1.063016,-9.632220
1.302110,-1.063586,-9.632071
1.302833,-1.064153,-9.631923
1.303553,-1.064716,-9.631776
1.304269,-1.065277,-9.631629
1.304981,-1.065835,-9.631483
1.305689,-1.066390,-9.631338
1.306394,-1.066942,-9.631194
1.307095,-1.067490,-9.631050
1.307792,-1.068036,-9.630907
1.308486,-1.068580,-9.630765
1.309176,-1.069120,-9.630623
1.309862,-1.069657,-9.630482
1.310545,-1.070192,-9.630341
1.311224,-1.070724,-9.630202
1.311900,-1.071252,-9.630063
1.312572,-1.071779,-9.629924
1.313240,-1.072302,-9.629787
1.313905,-1.072822,-9.629650
1.314567,-1.073340,-9.629513
1.315225,-1.073855,-9.629378
1.315879,-1.074368,-9.629243
1.316530,-1.074877,-9.629108
1.317178,-1.075384,-9.628975
1.317823,-1.075888,-9.628841
1.318464,-1.076390,-9.628709
1.319101,-1.076889,-9.628577
1.319735,-1.077385,-9.628446
1.320366,-1.077879,-9.628316
1.320994,-1.078370,-9.628186
1.321618,-1.078858,-9.628056
1.322239,-1.079344,-9.627928
1.322857,-1.079827,-9.627800
1.323472,-1.080308,-9.627672
1.324083,-1.080786,-9.627545
1.324691,-1.081262,-9.627419
1.325296,-1.081735,-9.627294
1.325898,-1.082206,-9.627169
1.326496,-1.082674,-9.627044
1.327092,-1.083140,-9.626921
1.327684,-1.083603,-9.626798
1.328273,-1.084063,-9.626675
1.328859,-1.084522,-9.626553
1.329442,-1.084978,-9.626432
1.330022,-1.085431,-9.626311
1.330599,-1.085882,-9.626191
1.331173,-1.086331,-9.626071
1.331744,-1.086777,-9.625952
1.332312,-1.087221,-9.625834
1.332877,-1.087663,-9.625716
1.333439,-1.088102,-9.625599
1.333998,-1.088539,-9.625482
1.334554,-1.088974,-9.625366
1.335107,-1.089406,-9.625250
1.335657,-1.089836,-9.625135
1.336205,-1.090264,-9.625021
1.336749,-1.090690,-9.624907
1.337291,-1.091113,-9.624794
1.337829,-1.091534,-9.624681
1.338365,-1.091953,-9.624569
1.338899,-1.092369,-9.624457
1.339429,-1.092784,-9.624346
1.339956,-1.093196,-9.624236
1.340481,-1.093606,-9.624126
1.341003,-1.094014,-9.624016
1.341523,-1.094420,-9.623907
1.342039,-1.094823,-9.623799
1.342553,-1.095225,-9.623691
1.343064,-1.095624,-9.623584
1.343573,-1.096021,-9.623477
1.344078,-1.096416,-9.623370
1.344581,-1.096809,-9.623265
1.345082,-1.097200,-9.623159
1.345580,-1.097589,-9.623055
1.346075,-1.097976,-9.622951
1.346568,-1.098361,-9.622847
1.347058,-1.098744,-9.622744
1.347545,-1.099124,-9.622641
1.348030,-1.099503,-9.622539
1.348513,-1.099880,-9.622437
1.348993,-1.100254,-9.622336
1.349470,-1.100627,-9.622235
1.349945,-1.100998,-9.622135
1.350417,-1.101367,-9.622036
1.350887,-1.101734,-9.621936
1.351354,-1.102099,-9.621838
1.351819,-1.102462,-9.621740
1.352282,-1.102823,-9.621642
1.352742,-1.103182,-9.621545
1.353200,-1.103539,-9.621448
1.353655,-1.103895,-9.621352
1.354108,-1.104248,-9.621256
1.354558,-1.104600,-9.621161
1.355006,-1.104950,-9.621066
1.355452,-1.105298,-9.620971
1.355896,-1.105644,-9.620877
1.356337,-1.105988,-9.620784
1.356776,-1.106331,-9.620691
1.357212,-1.106671,-9.620599
1.357646,-1.107010,-9.620507
1.358078,-1.107347,-9.620415
1.358508,-1.107683,-9.620324
1.358935,-1.108016,-9.620233
1.359360,-1.108348,-9.620143
1.359783,-1.108678,-9.620053
1.360204,-1.109006,-9.619964
1.360622,-1.109333,-9.619875
1.361039,-1.109658,-9.619787
1.361453,-1.109981,-9.619699
1.361865,-1.110302,-9.619611
1.362275,-1.110622,-9.619524
1.362682,-1.110940,-9.619437
1.363088,-1.111256,-9.619351
1.363491,-1.111571,-9.619265
1.363892,-1.111884,-9.619180
1.364291,-1.112195,-9.619095
1.364689,-1.112505,-9.619010
1.365083,-1.112813,-9.618926
1.365476,-1.113119,-9.618842
1.365867,-1.113424,-9.618759
1.366256,-1.113728,-9.618676
1.366643,-1.114029,-9.618594
1.367027,-1.114329,-9.618512
1.367410,-1.114628,-9.618430
1.367791,-1.114925,-9.618349
1.368169,-1.115220,-9.618268
1.368546,-1.115514,-9.618188
1.368921,-1.115806,-9.618108
1.369294,-1.116097,-9.618028
1.369664,-1.116386,-9.617949
1.370033,-1.116673,-9.617870
1.370400,-1.116959,-9.617792
1.370765,-1.117244,-9.617714
1.371128,-1.117527,-9.617636
1.371489,-1.117809,-9.617559
1.371848,-1.118089,-9.617482
1.372206,-1.118367,-9.617406
1.372561,-1.118645,-9.617330
1.372915,-1.118920,-9.617254
1.373267,-1.119195,-9.617179
1.373617,-1.119467,-9.617104
1.373965,-1.119739,-9.617029
1.374311,-1.120009,-9.616955
1.374655,-1.120277,-9.616881
1.374998,-1.120544,-9.616808
1.375339,-1.120810,-9.616735
1.375678,-1.121074,-9.616662
1.376015,-1.121337,-9.616590
1.376351,-1.121599,-9.616518
1.376684,-1.121859,-9.616446
1.377016,-1.122118,-9.616375
1.377347,-1.122375,-9.616304
1.377675,-1.122631,-9.616233
1.378002,-1.122886,-9.616163
1.378327,-1.123139,-9.616093
1.378650,-1.123391,-9.616024
1.378972,-1.123642,-9.615955
1.379292,-1.123891,-9.615886
1.379610,-1.124139,-9.615818
1.379927,-1.124386,-9.615750
1.380242,-1.124631,-9.615682
1.380555,-1.124875,-9.615614
1.380867,-1.125118,-9.615547
1.381177,-1.125360,-9.615481
1.381485,-1.125600,-9.615414
1.381792,-1.125839,-9.615348
1.382097,-1.126077,-9.615283
1.382401,-1.126313,-9.615217
1.382703,-1.126549,-9.615152
1.383003,-1.126783,-9.615087
1.383302,-1.127016,-9.615023
1.383599,-1.127247,-9.614959
1.383895,-1.127477,-9.614895
1.384189,-1.127707,-9.614832
1.384482,-1.127935,-9.614769
1.384773,-1.128161,-9.614706
1.385062,-1.128387,-9.614644
1.385350,-1.128611,-9.614582
1.385637,-1.128834,-9.614520
1.385922,-1.129056,-9.614458
1.386205,-1.129277,-9.614397
1.386487,-1.129497,-9.614336
1.386768,-1.129715,-9.614276
1.387047,-1.129933,-9.614215
1.387324,-1.130149,-9.614155
1.387601,-1.130364,-9.614096
1.387875,-1.130578,-9.614036
1.388148,-1.130791,-9.613977
1.388420,-1.131002,-9.613919
1.388691,-1.131213,-9.613860
1.388960,-1.131422,-9.613802
1.389227,-1.131631,-9.613744
1.389493,-1.131838,-9.613686
1.389758,-1.132044,-9.613629
1.390021,-1.132249,-9.613572
1.390283,-1.132453,-9.613516
1.390544,-1.132656,-9.613459
1.390803,-1.132858,-9.613403
1.391061,-1.133059,-9.613347
1.391318,-1.133259,-9.613292
1.391573,-1.133457,-9.613236
1.391827,-1.133655,-9.613181
1.392079,-1.133852,-9.613127
1.392330,-1.134047,-9.613072
1.392580,-1.134242,-9.613018
1.392829,-1.134435,-9.612964
1.393076,-1.134628,-9.612911
1.393322,-1.134819,-9.612857
1.393566,-1.135010,-9.612804
1.393810,-1.135199,-9.612752
1.394052,-1.135388,-9.612699
1.394293,-1.135575,-9.612647
1.394532,-1.135761,-9.612595
1.394771,-1.135947,-9.612543
1.395008,-1.136132,-9.612492
1.395243,-1.136315,-9.612440
1.395478,-1.136498,-9.612390
1.395711,-1.136679,-9.612339
1.395943,-1.136860,-9.612288
1.396174,-1.137040,-9.612238
1.396404,-1.137218,-9.612188
1.396632,-1.137396,-9.612139
1.396860,-1.137573,-9.612089
1.397086,-1.137749,-9.612040
1.397311,-1.137924,-9.611991
1.397534,-1.138098,-9.611943
1.397757,-1.138272,-9.611894
1.397978,-1.138444,-9.611846
1.398199,-1.138615,-9.611798
1.398418,-1.138786,-9.611751
1.398635,-1.138955,-9.611703
1.398852,-1.139124,-9.611656
1.399068,-1.139292,-9.611609
1.399282,-1.139459,-9.611563
1.399496,-1.139625,-9.611516
1.399708,-1.139790,-9.611470
1.399919,-1.139954,-9.611424
1.400129,-1.140118,-9.611378
1.400338,-1.140280,-9.611333
1.400546,-1.140442,-9.611287
1.400753,-1.140603,-9.611242
1.400958,-1.140763,-9.611198
1.401163,-1.140922,-9.611153
1.401366,-1.141080,-9.611109
1.401569,-1.141238,-9.611065
1.401770,-1.141394,-9.611021
1.401970,-1.141550,-9.610977
1.402170,-1.141705,-9.610934
1.402368,-1.141860,-9.610890
1.402565,-1.142013,-9.610847
1.402761,-1.142166,-9.610805
1.402956,-1.142317,-9.610762
1.403150,-1.142468,-9.610720
1.403343,-1.142619,-9.610678
1.403535,-1.142768,-9.610636
1.403726,-1.142917,-9.610594
1.403916,-1.143064,-9.610553
1.404105,-1.143211,-9.610511
1.404293,-1.143358,-9.610470
1.404480,-1.143503,-9.610429
1.404667,-1.143648,-9.610389
1.404852,-1.143792,-9.610348
1.405036,-1.143935,-9.610308
1.405219,-1.144078,-9.610268
1.405401,-1.144219,-9.610228
1.405582,-1.144360,-9.610189
1.405763,-1.144501,-9.610149
1.405942,-1.144640,-9.610110
1.406120,-1.144779,-9.610071
1.406298,-1.144917,-9.610032
1.406474,-1.145054,-9.609994
1.406650,-1.145191,-9.609955
1.406825,-1.145327,-9.609917
1.406998,-1.145462,-9.609879
1.407171,-1.145596,-9.609841
1.407343,-1.145730,-9.609804
1.407514,-1.145863,-9.609766
1.407684,-1.145996,-9.609729
1.407854,-1.146127,-9.609692
1.408022,-1.146258,-9.609655
1.408190,-1.146388,-9.609619
1.408356,-1.146518,-9.609582
1.408522,-1.146647,-9.609546
1.408687,-1.146775,-9.609510
1.408851,-1.146903,-9.609474
1.409014,-1.147029,-9.609438
1.409176,-1.147156,-9.609403
1.409338,-1.147281,-9.609367
1.409498,-1.147406,-9.609332
1.409658,-1.147530,-9.609297
1.409817,-1.147654,-9.609262
1.409975,-1.147777,-9.609228
1.410132,-1.147899,-9.609193
1.410288,-1.148021,-9.609159
1.410444,-1.148142,-9.609125
1.410599,-1.148262,-9.609091
1.410753,-1.148382,-9.609057
1.410906,-1.148501,-9.609024
1.411058,-1.148619,-9.608990
1.411210,-1.148737,-9.608957
1.411361,-1.148854,-9.608924
1.411510,-1.148971,-9.608891
1.411660,-1.149087,-9.608859
1.411808,-1.149202,-9.608826
1.411956,-1.149317,-9.608794
1.412102,-1.149431,-9.608761
1.412249,-1.149545,-9.608729
1.412394,-1.149658,-9.608697
1.412538,-1.149770,-9.608666
1.412682,-1.149882,-9.608634
1.412825,-1.149993,-9.608603
1.412967,-1.150104,-9.608572
1.413109,-1.150214,-9.608541
1.413250,-1.150323,-9.608510
1.413390,-1.150432,-9.608479
1.413529,-1.150540,-9.608448
1.413668,-1.150648,-9.608418
1.413805,-1.150755,-9.608388
1.413943,-1.150862,-9.608357
1.414079,-1.150968,-9.608328
1.414215,-1.151073,-9.608298
1.414350,-1.151178,-9.608268
1.414484,-1.151283,-9.608239
1.414617,-1.151387,-9.608209
1.414750,-1.151490,-9.608180
1.414882,-1.151593,-9.608151
1.415014,-1.151695,-9.608122
1.415145,-1.151797,-9.608093
1.415275,-1.151898,-9.608065
1.415404,-1.151998,-9.608036
1.415533,-1.152098,-9.608008
1.415661,-1.152198,-9.607980
1.415788,-1.152297,-9.607952
1.415915,-1.152395,-9.607924
1.416041,-1.152493,-9.607896
1.416167,-1.152591,-9.607869
1.416291,-1.152688,-9.607841
1.416415,-1.152784,-9.607814
1.416539,-1.152880,-9.607787
1.416662,-1.152976,-9.607760
1.416784,-1.153071,-9.607733
1.416905,-1.153165,-9.607706
1.417026,-1.153259,-9.607680
