mag_x (uT),mag_y (uT),mag_z (uT)
28.191422,-1.324936,-15.698172
28.171735,-1.355722,-15.657680
28.176744,-1.375483,-15.631274
28.213485,-1.402687,-15.620201
28.189572,-1.422419,-15.608188
28.193811,-1.434711,-15.565801
28.233388,-1.471871,-15.553484
28.221329,-1.485031,-15.530078
28.230502,-1.518649,-15.520351
28.236570,-1.545257,-15.525410
28.253757,-1.542817,-15.497230
28.253384,-1.580607,-15.501597
28.264097,-1.615613,-15.470915
28.271402,-1.625498,-15.438190
28.268659,-1.659495,-15.435631
28.295987,-1.674427,-15.421245
28.302753,-1.703994,-15.404927
28.328482,-1.725140,-15.379229
28.310000,-1.725485,-15.369218
28.317488,-1.743983,-15.367545
28.342899,-1.778976,-15.335034
28.349860,-1.792472,-15.292788
28.345670,-1.810194,-15.300186
28.349541,-1.818676,-15.277844
28.370021,-1.869007,-15.250122
28.354417,-1.896502,-15.259926
28.373633,-1.892986,-15.233978
28.370232,-1.914379,-15.214171
28.401630,-1.940376,-15.205676
28.376467,-1.963199,-15.167522
28.401139,-1.988334,-15.155433
28.426054,-2.003405,-15.135537
28.430579,-2.009884,-15.134507
28.422049,-2.040599,-15.132284
28.423998,-2.043969,-15.102088
28.452806,-2.094596,-15.071640
28.448260,-2.090534,-15.086948
28.446127,-2.113713,-15.039770
28.467826,-2.135783,-15.036532
28.483198,-2.172363,-15.028621
28.484675,-2.195274,-15.024570
28.486058,-2.196424,-14.989265
28.497908,-2.215336,-14.975227
28.478042,-2.229929,-14.964339
28.508380,-2.258496,-14.952479
28.511369,-2.278095,-14.933538
28.522953,-2.304721,-14.916277
28.493719,-2.298112,-14.889949
28.533402,-2.317604,-14.879728
28.528323,-2.359064,-14.871284
28.513670,-2.360641,-14.844951
28.546545,-2.376216,-14.845778
28.543074,-2.395287,-14.836755
28.539603,-2.423879,-14.822732
28.588487,-2.434059,-14.811818
28.581834,-2.453472,-14.764278
28.572261,-2.465273,-14.776580
28.594086,-2.484264,-14.755533
28.582875,-2.497399,-14.745318
28.581829,-2.525077,-14.731178
28.601458,-2.529918,-14.692463
28.604271,-2.544506,-14.693280
28.615249,-2.560292,-14.681242
28.628532,-2.598334,-14.672684
28.620711,-2.605956,-14.659622
28.637258,-2.612812,-14.631053
28.633929,-2.638783,-14.626336
28.639629,-2.634799,-14.621524
28.644469,-2.647247,-14.624096
28.644722,-2.692340,-14.588698
28.652709,-2.712552,-14.591234
28.671182,-2.702848,-14.565266
28.669459,-2.740184,-14.546051
28.691322,-2.742313,-14.533801
28.677466,-2.762715,-14.529462
28.675415,-2.796675,-14.510890
28.698354,-2.792874,-14.501346
28.684681,-2.811681,-14.469658
28.686018,-2.829346,-14.468995
28.686731,-2.832898,-14.447656
28.718082,-2.857965,-14.444354
28.714133,-2.865060,-14.439032
28.703387,-2.893178,-14.408890
28.706510,-2.908162,-14.397213
28.724690,-2.911250,-14.393529
28.726628,-2.925247,-14.372072
28.753830,-2.945164,-14.347097
28.741709,-2.939528,-14.353093
28.740242,-2.974009,-14.334672
28.751313,-2.967430,-14.339173
28.742164,-3.017584,-14.325394
28.774546,-3.022304,-14.322082
28.772566,-3.029122,-14.274816
28.774567,-3.048241,-14.282464
28.785068,-3.057720,-14.271043
28.764064,-3.051361,-14.254501
28.775302,-3.074074,-14.256782
28.799170,-3.100034,-14.219384
28.801460,-3.129762,-14.232348
28.794897,-3.120742,-14.187614
28.809308,-3.134381,-14.181356
28.792339,-3.165347,-14.178270
28.810141,-3.168453,-14.160555
28.802378,-3.181234,-14.151454
28.818869,-3.191041,-14.146066
28.813840,-3.203820,-14.121859
28.815422,-3.207364,-14.120734
28.822461,-3.231216,-14.102932
28.846543,-3.231970,-14.102763
28.840815,-3.269925,-14.073924
28.850319,-3.262334,-14.087282
28.856273,-3.281299,-14.070706
28.851598,-3.289304,-14.063336
28.847674,-3.291514,-14.042910
28.851974,-3.327777,-14.034863
28.866958,-3.324753,-14.021884
28.873127,-3.352689,-14.029305
28.865362,-3.340705,-13.992563
28.877872,-3.366527,-13.991600
28.884059,-3.367369,-13.965148
28.895056,-3.382790,-13.969650
28.885519,-3.405113,-13.943922
28.893180,-3.403394,-13.939625
28.902296,-3.413366,-13.955001
28.908397,-3.443269,-13.924500
28.875114,-3.456256,-13.928539
28.916241,-3.452518,-13.915378
28.899076,-3.472754,-13.910196
28.894966,-3.472636,-13.879856
28.904084,-3.485693,-13.868081
28.907354,-3.499131,-13.862279
28.929671,-3.505108,-13.850069
28.923630,-3.533474,-13.841371
28.922925,-3.551446,-13.836706
28.935706,-3.538108,-13.827847
28.927545,-3.550435,-13.807698
28.937174,-3.565623,-13.808167
28.939716,-3.576882,-13.781247
28.953320,-3.583763,-13.778684
28.950204,-3.609204,-13.777547
28.936764,-3.627959,-13.765388
28.956888,-3.616984,-13.759117
28.958317,-3.629346,-13.739739
28.959735,-3.640225,-13.727563
28.970254,-3.653808,-13.729122
28.960826,-3.663823,-13.710826
28.968880,-3.674399,-13.711317
28.976536,-3.686061,-13.683695
28.986952,-3.701141,-13.679378
28.981756,-3.707210,-13.676092
28.984362,-3.715177,-13.680071
28.989738,-3.724466,-13.651452
29.006386,-3.724965,-13.656366
29.004638,-3.758464,-13.640483
29.001973,-3.746992,-13.646756
28.992323,-3.758121,-13.618122
29.012094,-3.795794,-13.600951
29.002307,-3.798875,-13.597096
29.020921,-3.791557,-13.584988
29.011492,-3.819255,-13.582267
29.039448,-3.804760,-13.579939
29.023456,-3.806639,-13.579866
29.021940,-3.833640,-13.561831
29.039619,-3.854259,-13.551971
29.023477,-3.845385,-13.553446
29.021445,-3.858757,-13.516905
29.032542,-3.857492,-13.528016
29.024804,-3.887247,-13.506127
29.039617,-3.904621,-13.507489
29.032976,-3.899867,-13.493046
29.047941,-3.880511,-13.469999
29.037945,-3.917603,-13.475431
29.053035,-3.906382,-13.473300
29.050830,-3.956561,-13.458313
29.046920,-3.949770,-13.451905
29.053967,-3.957284,-13.448460
29.062123,-3.965072,-13.431846
29.064859,-3.972715,-13.419234
29.053861,-3.975538,-13.441509
29.060926,-3.996561,-13.411519
29.075486,-4.008925,-13.400508
29.060364,-4.005697,-13.405030
29.071349,-4.013065,-13.388026
29.076871,-4.021010,-13.377499
29.097785,-4.015818,-13.392281
29.084657,-4.037517,-13.373167
29.095865,-4.047684,-13.353555
29.090517,-4.067948,-13.356734
29.094444,-4.070498,-13.350308
29.090641,-4.064710,-13.349660
29.091192,-4.100687,-13.319458
29.094827,-4.087520,-13.343924
29.097709,-4.098735,-13.327367
29.106628,-4.099874,-13.302338
29.099441,-4.096145,-13.294351
29.106083,-4.133678,-13.285553
29.108932,-4.121857,-13.289583
29.105259,-4.131667,-13.280668
29.125672,-4.141145,-13.281450
29.131752,-4.154410,-13.269808
29.101420,-4.149988,-13.259807
29.120140,-4.162901,-13.249785
29.138099,-4.167236,-13.241218
29.120359,-4.167954,-13.243972
29.132573,-4.187198,-13.217393
29.130995,-4.214804,-13.227999
29.115143,-4.207892,-13.228135
29.145329,-4.200330,-13.209739
29.128328,-4.213263,-13.202645
29.125911,-4.238654,-13.194257
29.140424,-4.227967,-13.203513
29.160417,-4.231214,-13.173645
29.129934,-4.219001,-13.169334
29.141969,-4.247380,-13.165294
29.170686,-4.252222,-13.163365
29.141821,-4.255636,-13.157478
29.145676,-4.275341,-13.129641
29.156537,-4.261519,-13.148481
29.167426,-4.278196,-13.141125
29.169142,-4.286052,-13.118417
29.163394,-4.299739,-13.098579
29.166195,-4.307039,-13.121398
29.157656,-4.314228,-13.096666
29.161023,-4.316265,-13.110867
29.160931,-4.330150,-13.088201
29.175798,-4.327982,-13.084249
29.163063,-4.331287,-13.074398
29.187366,-4.340562,-13.057425
29.170644,-4.349678,-13.063596
29.188537,-4.355952,-13.054312
29.174740,-4.358092,-13.049484
29.189345,-4.372933,-13.057914
29.175071,-4.362432,-13.024596
29.179176,-4.370049,-13.036735
29.200113,-4.392231,-13.031590
29.185921,-4.400917,-13.024515
29.197200,-4.409275,-12.999449
29.199532,-4.421511,-13.001035
29.196118,-4.418832,-13.004156
29.179611,-4.416833,-12.993740
29.206112,-4.425686,-12.983677
29.194417,-4.428774,-12.975165
29.205002,-4.439858,-12.964413
29.191942,-4.427459,-12.971187
29.218061,-4.451832,-12.949061
29.230876,-4.452108,-12.968257
29.209388,-4.463597,-12.948241
29.208823,-4.468677,-12.960818
29.221931,-4.456610,-12.947814
29.210440,-4.462286,-12.936878
29.204480,-4.474917,-12.938193
29.220211,-4.481318,-12.918345
29.218917,-4.479602,-12.919592
29.220168,-4.494991,-12.918561
29.240811,-4.510448,-12.915142
29.231682,-4.501030,-12.914067
29.213282,-4.510634,-12.890927
29.229345,-4.525059,-12.907471
29.229320,-4.533740,-12.882224
29.223375,-4.529453,-12.873132
29.216925,-4.549419,-12.889309
29.234687,-4.541559,-12.867982
29.226953,-4.563553,-12.860849
29.248834,-4.554997,-12.858908
29.233916,-4.557477,-12.851606
29.238303,-4.570099,-12.850079
29.246745,-4.568093,-12.855807
29.236772,-4.573215,-12.839903
29.229086,-4.576308,-12.844402
29.241728,-4.579088,-12.817389
29.257314,-4.592668,-12.827317
29.251187,-4.594770,-12.814739
29.239727,-4.610335,-12.826147
29.257217,-4.623287,-12.791347
29.262326,-4.606408,-12.810956
29.251896,-4.643076,-12.794655
29.239523,-4.610408,-12.797532
29.257271,-4.632585,-12.796140
29.266184,-4.633156,-12.787404
29.262156,-4.644712,-12.775605
29.253011,-4.659301,-12.761424
29.264501,-4.648547,-12.768713
29.267517,-4.648944,-12.758005
29.270739,-4.657783,-12.756975
29.280495,-4.636001,-12.748185
29.263424,-4.666020,-12.730600
29.267965,-4.664683,-12.744737
29.259638,-4.677267,-12.732834
29.273050,-4.665978,-12.722792
29.271580,-4.697448,-12.728666
29.256049,-4.681746,-12.720002
29.267762,-4.681668,-12.719402
29.280489,-4.685539,-12.710936
29.261451,-4.688815,-12.711272
29.262068,-4.704848,-12.715747
29.270755,-4.712192,-12.724308
29.270473,-4.723740,-12.704436
29.275019,-4.713586,-12.703041
29.304693,-4.709308,-12.707923
29.295726,-4.732718,-12.691584
29.272668,-4.729365,-12.670051
29.281102,-4.738271,-12.646268
29.297625,-4.721948,-12.686866
29.278280,-4.739311,-12.688445
29.282834,-4.741506,-12.655984
29.290100,-4.753628,-12.661010
29.298907,-4.754171,-12.657947
29.298652,-4.756051,-12.659279
29.303789,-4.756001,-12.645838
29.295152,-4.781351,-12.633857
29.312611,-4.785048,-12.639921
29.312788,-4.789299,-12.650574
29.313350,-4.785990,-12.644255
29.297346,-4.772314,-12.621623
29.307879,-4.788526,-12.617422
29.314864,-4.803849,-12.615405
29.306646,-4.795809,-12.632435
29.313647,-4.809534,-12.588000
29.311283,-4.793024,-12.599245
29.308860,-4.813738,-12.594849
29.297335,-4.812566,-12.604049
29.304082,-4.808700,-12.573802
29.308917,-4.825600,-12.596386
29.325827,-4.815078,-12.576114
29.323335,-4.837634,-12.569323
29.317943,-4.828356,-12.568374
29.319886,-4.846985,-12.568227
29.325505,-4.834398,-12.575042
29.317224,-4.850205,-12.558054
29.311839,-4.846058,-12.549379
29.309714,-4.861158,-12.561688
29.321142,-4.864295,-12.564544
29.324860,-4.876000,-12.553214
29.319688,-4.863060,-12.551056
29.303678,-4.857797,-12.543268
29.317137,-4.876333,-12.528557
29.321836,-4.863612,-12.534718
29.329517,-4.885750,-12.554882
29.325986,-4.877292,-12.526506
29.324051,-4.883969,-12.513969
29.320806,-4.894138,-12.530465
29.337475,-4.900289,-12.526959
29.329551,-4.912292,-12.540529
29.327811,-4.894908,-12.493792
29.337244,-4.911161,-12.525901
29.331420,-4.910683,-12.518002
29.332812,-4.908392,-12.489489
29.339297,-4.909541,-12.492762
29.330297,-4.912547,-12.483405
29.338274,-4.930760,-12.478971
29.327245,-4.924875,-12.476599
29.339071,-4.917934,-12.481185
29.356430,-4.942952,-12.480025
29.339670,-4.936655,-12.464865
29.337277,-4.941196,-12.455173
29.328779,-4.940815,-12.481907
29.327216,-4.948353,-12.475261
29.345679,-4.947071,-12.473368
29.338838,-4.926031,-12.455615
29.344924,-4.958099,-12.435413
29.354832,-4.955551,-12.463133
29.349315,-4.971232,-12.447538
29.357948,-4.965855,-12.452526
29.363471,-4.961805,-12.433998
29.353388,-4.976321,-12.436673
29.345630,-4.961831,-12.421814
29.360261,-4.960161,-12.429297
29.349189,-4.980655,-12.439777
29.365391,-4.974980,-12.417342
29.355887,-4.964902,-12.419177
29.349822,-4.985363,-12.409320
29.340776,-4.983676,-12.443575
29.353292,-4.998915,-12.392407
29.356609,-4.991605,-12.413696
29.389811,-4.995454,-12.405121
29.371627,-4.997601,-12.406354
29.358845,-5.013585,-12.414451
29.348883,-5.010442,-12.398666
29.366469,-5.007585,-12.401359
29.368082,-5.001155,-12.393529
29.363878,-5.014484,-12.389941
29.382917,-5.008023,-12.390074
29.361440,-5.005152,-12.384579
29.365893,-5.029198,-12.382537
29.370512,-5.045393,-12.386980
29.367516,-5.043208,-12.380107
29.357109,-5.045654,-12.359402
29.378343,-5.024912,-12.374070
29.364767,-5.046531,-12.377402
29.377637,-5.043538,-12.358520
29.354158,-5.052960,-12.350846
29.364425,-5.023598,-12.354848
29.375534,-5.038859,-12.356572
29.373963,-5.062318,-12.347177
29.373365,-5.074797,-12.341767
29.391563,-5.060158,-12.349142
29.371487,-5.065208,-12.331461
29.351548,-5.024105,-12.345262
29.368817,-5.062683,-12.329557
29.389069,-5.056861,-12.319390
29.369716,-5.074932,-12.334010
29.385954,-5.053571,-12.340794
29.378299,-5.078784,-12.335920
29.381754,-5.068814,-12.324411
29.388596,-5.085522,-12.311426
29.369158,-5.094874,-12.315980
29.379531,-5.100320,-12.308660
29.384436,-5.085202,-12.294863
29.382816,-5.094068,-12.324291
29.374592,-5.083034,-12.305463
29.372867,-5.076781,-12.319996
29.389257,-5.098225,-12.296462
29.371484,-5.110911,-12.310845
29.391122,-5.093004,-12.300058
29.379325,-5.102533,-12.302698
29.387916,-5.098156,-12.313738
29.374266,-5.113176,-12.285181
29.381874,-5.122211,-12.309414
29.391533,-5.115546,-12.289575
29.374327,-5.117087,-12.293461
29.379222,-5.108535,-12.283322
29.400995,-5.119036,-12.272944
29.393022,-5.117194,-12.282573
29.389644,-5.110286,-12.270731
29.389496,-5.132509,-12.272348
29.395967,-5.118473,-12.265296
29.389703,-5.120296,-12.264744
29.390482,-5.123125,-12.270011
29.397295,-5.126395,-12.266464
29.387018,-5.136012,-12.273550
29.385123,-5.135127,-12.258574
29.404913,-5.149272,-12.251258
29.390295,-5.141340,-12.256189
29.384162,-5.134305,-12.253320
29.402232,-5.148673,-12.224830
29.402039,-5.144396,-12.252147
29.404832,-5.149477,-12.261128
29.400490,-5.170631,-12.240596
29.390103,-5.163270,-12.260661
29.400905,-5.152894,-12.244479
29.385390,-5.151722,-12.227311
29.398162,-5.164552,-12.232203
29.400136,-5.162937,-12.223495
29.407439,-5.165780,-12.238312
29.403228,-5.159834,-12.233205
29.384186,-5.187071,-12.214622
29.397053,-5.159580,-12.223732
29.405771,-5.172113,-12.233548
29.402055,-5.168250,-12.219347
29.412127,-5.179695,-12.236253
29.406289,-5.169732,-12.214215
29.406874,-5.174768,-12.199816
29.408949,-5.173909,-12.204205
29.415656,-5.170622,-12.225307
29.419845,-5.193524,-12.210187
29.405555,-5.186795,-12.204950
29.397099,-5.187685,-12.176964
29.405611,-5.195330,-12.215368
29.404418,-5.191164,-12.204895
29.407677,-5.204178,-12.186625
29.394969,-5.193089,-12.203402
29.424315,-5.194538,-12.210113
29.400016,-5.184733,-12.196137
29.412247,-5.214443,-12.201926
29.411234,-5.209524,-12.173526
29.421570,-5.210625,-12.177091
29.404450,-5.204024,-12.202281
29.413552,-5.213906,-12.189432
29.420243,-5.192267,-12.168504
29.404954,-5.199319,-12.171235
29.431781,-5.224619,-12.180430
29.422275,-5.218570,-12.184844
29.428043,-5.203982,-12.190183
29.420384,-5.204245,-12.175223
29.429031,-5.228397,-12.162776
29.425773,-5.221757,-12.164492
29.428170,-5.236256,-12.163482
29.411104,-5.251098,-12.159241
29.413593,-5.230601,-12.141191
29.426096,-5.226236,-12.151871
29.431988,-5.238888,-12.152676
29.425428,-5.241789,-12.167423
29.414566,-5.220382,-12.162544
29.425619,-5.224178,-12.148131
29.423503,-5.236051,-12.148389
29.425831,-5.252767,-12.140021
29.422014,-5.247232,-12.135997
29.435528,-5.235837,-12.134056
29.411290,-5.250167,-12.146854
29.419406,-5.243761,-12.143192
29.433955,-5.245792,-12.147134
29.441358,-5.237226,-12.152802
29.429358,-5.268326,-12.143100
29.414363,-5.244033,-12.142300
29.425331,-5.257545,-12.139864
29.430751,-5.256669,-12.140729
29.438844,-5.271822,-12.127612
29.427151,-5.247482,-12.133374
29.431444,-5.263069,-12.130638
29.422465,-5.278559,-12.146273
29.413612,-5.284966,-12.135720
29.429408,-5.260807,-12.137141
29.410062,-5.258748,-12.126377
29.425188,-5.258558,-12.107608
29.423826,-5.265456,-12.112252
29.436877,-5.287829,-12.131511
29.445956,-5.291538,-12.123030
29.435013,-5.263888,-12.116278
29.431513,-5.284834,-12.127030
29.436779,-5.285483,-12.101382
29.437544,-5.269774,-12.100897
29.436480,-5.271791,-12.097367
29.433097,-5.284814,-12.122295
29.455312,-5.290030,-12.102605
29.425622,-5.283502,-12.102315
29.451543,-5.262781,-12.090643
29.430159,-5.281062,-12.095233
29.443314,-5.259151,-12.105088
29.421627,-5.276494,-12.112968
29.438474,-5.283432,-12.097197
29.441813,-5.286934,-12.095722
29.440401,-5.296874,-12.090258
29.429519,-5.292476,-12.100425
29.427468,-5.310215,-12.099710
29.442034,-5.293698,-12.077009
29.434335,-5.291398,-12.088008
29.433608,-5.305657,-12.090754
29.428420,-5.312741,-12.093697
29.438744,-5.280592,-12.089488
29.434181,-5.306811,-12.086573
29.428582,-5.304868,-12.086441
29.429540,-5.313832,-12.084936
29.449649,-5.309539,-12.083093
29.447387,-5.306210,-12.069112
29.444382,-5.305804,-12.073823
29.447652,-5.311005,-12.073916
29.429897,-5.339475,-12.089963
29.435281,-5.308907,-12.060559
29.435770,-5.309280,-12.049065
29.442093,-5.318307,-12.064186
29.444434,-5.335708,-12.071309
29.430914,-5.330938,-12.060967
29.439370,-5.326587,-12.055195
29.441728,-5.309574,-12.069945
29.450159,-5.327793,-12.098277
29.439299,-5.311690,-12.049361
29.431703,-5.313922,-12.064963
29.433551,-5.322827,-12.057766
29.450831,-5.318056,-12.053485
29.459020,-5.321293,-12.060819
29.462611,-5.331907,-12.045881
29.439172,-5.339296,-12.061341
29.443181,-5.327268,-12.058202
29.423190,-5.351595,-12.058862
29.415869,-5.329213,-12.041034
29.445286,-5.342108,-12.065035
29.443693,-5.340431,-12.055031
29.468496,-5.337055,-12.065948
29.453964,-5.348405,-12.054957
29.443428,-5.335347,-12.049437
29.450483,-5.333503,-12.065047
29.465100,-5.312907,-12.024370
29.453371,-5.330494,-12.059230
29.463348,-5.344775,-12.035852
29.449967,-5.347853,-12.044642
29.434670,-5.337250,-12.045199
29.429396,-5.341536,-12.018616
29.445387,-5.353369,-12.029879
29.456355,-5.347430,-12.049510
29.453310,-5.337772,-12.051418
29.453474,-5.353221,-12.036074
29.466307,-5.359777,-12.041682
29.466825,-5.342978,-12.028670
29.441725,-5.346184,-12.028538
29.464254,-5.373573,-12.020375
29.445660,-5.357768,-12.051058
29.452008,-5.359101,-12.027035
29.459550,-5.358339,-12.029138
29.451121,-5.345273,-12.021858
29.459806,-5.353781,-12.007993
29.453903,-5.354459,-12.040222
29.461795,-5.366304,-12.016420
29.461488,-5.352278,-12.041734
29.457412,-5.382778,-12.009741
29.453572,-5.364493,-12.025261
29.459728,-5.369840,-12.026001
29.457024,-5.367012,-12.013955
29.441959,-5.392985,-12.016240
29.459688,-5.374861,-12.016353
29.450321,-5.366055,-12.008565
29.456911,-5.369115,-12.023595
29.464734,-5.371014,-12.017648
29.456390,-5.374746,-12.011792
29.451235,-5.369398,-12.009345
29.472822,-5.383719,-12.021503
29.466350,-5.382002,-12.015114
29.465189,-5.373825,-12.023662
29.466448,-5.368366,-12.011753
29.462638,-5.373565,-12.018695
29.445265,-5.375204,-12.016815
29.450761,-5.375847,-12.015887
29.434127,-5.364860,-12.020824
29.443097,-5.367233,-12.012391
29.443334,-5.378795,-12.004971
29.459637,-5.380051,-12.009972
29.456814,-5.374266,-12.019932
29.447340,-5.382617,-11.999246
29.434501,-5.374242,-12.020886
29.464766,-5.384516,-11.992528
29.455850,-5.385828,-12.001214
29.475675,-5.396282,-11.994212
29.461886,-5.408410,-11.993297
29.480288,-5.400905,-11.992090
29.458893,-5.393801,-11.995694
29.472102,-5.373199,-12.000273
29.464711,-5.386127,-11.985302
29.455898,-5.397106,-11.995895
29.460178,-5.384803,-11.990772
29.474741,-5.385399,-11.977233
29.469462,-5.388161,-11.992224
29.470297,-5.392781,-11.987384
29.462901,-5.390025,-11.987052
29.468095,-5.392190,-11.974702
29.487764,-5.371104,-12.006457
29.465379,-5.395316,-11.992757
29.475834,-5.401201,-11.994866
29.451512,-5.393902,-11.996187
29.452978,-5.406714,-11.978182
29.454683,-5.386201,-11.968657
29.465595,-5.404182,-11.981217
29.467880,-5.379195,-12.000456
29.463634,-5.406785,-11.994704
29.465129,-5.405131,-11.954888
29.471746,-5.397520,-11.984235
29.452735,-5.403983,-11.965835
29.465125,-5.406833,-11.972667
29.456983,-5.397152,-11.972404
29.468880,-5.410841,-11.966177
29.451451,-5.417198,-11.969450
29.483731,-5.396316,-11.976107
29.463624,-5.402116,-11.988915
29.464066,-5.394980,-11.944749
29.468059,-5.409912,-11.974241
29.464265,-5.411783,-11.958314
29.492442,-5.410653,-11.984510
29.458471,-5.427391,-11.963474
29.453816,-5.405586,-11.971198
29.465456,-5.417346,-11.950483
29.458505,-5.416187,-11.969630
29.462920,-5.429908,-11.965982
29.446266,-5.416147,-11.977000
29.464806,-5.423571,-11.954718
29.468842,-5.406641,-11.942271
29.458934,-5.404517,-11.962267
29.468897,-5.416109,-11.957427
29.474904,-5.412688,-11.965562
29.466166,-5.426914,-11.960280
29.464496,-5.421675,-11.943744
29.479751,-5.437833,-11.953799
29.454315,-5.437729,-11.952045
29.473197,-5.428711,-11.940803
29.463159,-5.428001,-11.943151
29.474863,-5.407733,-11.951322
29.459625,-5.433335,-11.961400
29.486523,-5.415845,-11.952026
29.481950,-5.431245,-11.966496
29.476561,-5.407235,-11.945231
29.490715,-5.419572,-11.957892
29.491637,-5.415443,-11.944929
29.484682,-5.435657,-11.962965
29.466047,-5.421887,-11.938734
29.497969,-5.426692,-11.936419
29.470307,-5.425873,-11.956513
29.467008,-5.432947,-11.939905
29.461744,-5.413690,-11.936104
29.480864,-5.428717,-11.961359
29.474828,-5.429340,-11.939952
29.493241,-5.435041,-11.941546
29.469348,-5.430933,-11.938473
29.465477,-5.438548,-11.948717
29.477737,-5.449940,-11.932012
29.465398,-5.441064,-11.945779
29.475996,-5.459512,-11.939277
29.485542,-5.451183,-11.931919
29.489260,-5.427968,-11.946439
29.456444,-5.429797,-11.939112
29.488338,-5.444577,-11.937042
29.486526,-5.439285,-11.933680
29.477711,-5.433955,-11.929286
29.476278,-5.441584,-11.943554
29.482516,-5.446573,-11.948039
29.499300,-5.447419,-11.945081
29.479641,-5.438472,-11.919544
29.466834,-5.441643,-11.952396
29.459950,-5.455233,-11.935842
29.468727,-5.442054,-11.928718
29.472144,-5.446970,-11.943357
29.480412,-5.436154,-11.931390
29.491991,-5.426295,-11.926156
29.491455,-5.451065,-11.910173
29.486478,-5.445358,-11.923886
29.476516,-5.440934,-11.940861
29.485689,-5.434870,-11.945453
29.465083,-5.450170,-11.927111
29.466534,-5.449053,-11.931150
29.452426,-5.446805,-11.950227
29.476233,-5.455911,-11.924698
29.475489,-5.434365,-11.917366
29.474287,-5.441232,-11.925062
29.493245,-5.428048,-11.926581
29.493012,-5.445265,-11.913950
29.476959,-5.457935,-11.919394
29.478586,-5.445404,-11.894091
29.470408,-5.456391,-11.923352
29.476849,-5.436098,-11.939609
29.476481,-5.443950,-11.926354
29.475446,-5.465771,-11.906136
29.474793,-5.464151,-11.939469
29.470348,-5.444425,-11.925787
29.486006,-5.446686,-11.911233
29.482217,-5.437297,-11.917930
29.486599,-5.447608,-11.904357
29.478122,-5.454338,-11.931583
29.476377,-5.455249,-11.921052
29.488038,-5.465176,-11.918394
29.470353,-5.451692,-11.910175
29.464327,-5.462001,-11.915411
29.472341,-5.453415,-11.936004
29.470513,-5.483090,-11.910838
29.472839,-5.426116,-11.928064
29.481011,-5.460205,-11.900005
29.483864,-5.455633,-11.909231
29.481477,-5.442150,-11.907194
29.471425,-5.455087,-11.911083
29.511793,-5.463317,-11.902228
29.471575,-5.462184,-11.906481
29.482455,-5.466773,-11.910595
29.495065,-5.474121,-11.896459
29.495338,-5.452922,-11.913096
29.479090,-5.455867,-11.918824
29.484828,-5.458228,-11.906773
29.489888,-5.464974,-11.889508
29.483627,-5.489806,-11.920936
29.488182,-5.479315,-11.905803
29.456245,-5.467001,-11.912444
29.465716,-5.475305,-11.891603
29.476319,-5.471849,-11.913369
29.481721,-5.481183,-11.905187
29.473880,-5.473456,-11.903899
29.487946,-5.466148,-11.907585
29.482422,-5.476956,-11.910939
29.474333,-5.456089,-11.918662
29.489732,-5.454670,-11.918243
29.482476,-5.489388,-11.903774
29.475020,-5.480275,-11.904390
29.455039,-5.478456,-11.905813
29.494895,-5.479649,-11.909171
29.469600,-5.450052,-11.917682
29.474838,-5.473344,-11.893291
29.477444,-5.475153,-11.914186
29.491253,-5.474963,-11.900730
29.463740,-5.452261,-11.911492
