ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
1.654505,2.568642,2.132971
1.664567,2.584264,2.145943
1.674577,2.599803,2.158847
1.684534,2.615261,2.171684
1.694438,2.630638,2.184452
1.704291,2.645935,2.197154
1.714092,2.661151,2.209789
1.723841,2.676287,2.222358
1.733539,2.691343,2.234861
1.743187,2.706321,2.247298
1.752783,2.721220,2.259670
1.762330,2.736041,2.271977
1.771826,2.750784,2.284220
1.781272,2.765450,2.296398
1.790669,2.780038,2.308512
1.800017,2.794550,2.320563
1.809315,2.808986,2.332550
1.818564,2.823346,2.344475
1.827766,2.837631,2.356337
1.836918,2.851841,2.368136
1.846023,2.865976,2.379874
1.855080,2.880037,2.391550
1.864089,2.894024,2.403165
1.873051,2.907938,2.414719
1.881966,2.921778,2.426212
1.890834,2.935546,2.437645
1.899656,2.949242,2.449017
1.908432,2.962866,2.460330
1.917161,2.976418,2.471584
1.925844,2.989900,2.482779
1.934482,3.003310,2.493915
1.943075,3.016650,2.504992
1.951622,3.029920,2.516011
1.960125,3.043121,2.526973
1.968583,3.056252,2.537877
1.976996,3.069314,2.548723
1.985366,3.082307,2.559513
1.993691,3.095233,2.570246
2.001973,3.108090,2.580923
2.010211,3.120880,2.591544
2.018406,3.133603,2.602109
2.026558,3.146259,2.612618
2.034667,3.158849,2.623072
2.042734,3.171373,2.633472
2.050758,3.183830,2.643817
2.058741,3.196223,2.654107
2.066681,3.208550,2.664344
2.074579,3.220813,2.674527
2.082437,3.233011,2.684656
2.090252,3.245145,2.694732
2.098027,3.257216,2.704755
2.105761,3.269223,2.714726
2.113455,3.281167,2.724644
2.121108,3.293049,2.734511
2.128721,3.304868,2.744325
2.136294,3.316625,2.754088
2.143827,3.328321,2.763800
2.151321,3.339955,2.773460
2.158775,3.351527,2.783070
2.166190,3.363040,2.792630
2.173566,3.374491,2.802139
2.180904,3.385883,2.811599
2.188203,3.397215,2.821009
2.195463,3.408487,2.830369
2.202686,3.419700,2.839680
2.209871,3.430855,2.848943
2.217018,3.441950,2.858157
2.224127,3.452988,2.867322
2.231199,3.463967,2.876439
2.238234,3.474889,2.885509
2.245232,3.485754,2.894531
2.252194,3.496561,2.903505
2.259118,3.507312,2.912432
2.266007,3.518007,2.921313
2.272859,3.528645,2.930147
2.279675,3.539227,2.938934
2.286456,3.549754,2.947676
2.293201,3.560226,2.956371
2.299910,3.570642,2.965021
2.306585,3.581004,2.973626
2.313224,3.591312,2.982185
2.319828,3.601565,2.990699
2.326398,3.611765,2.999169
2.332933,3.621911,3.007594
2.339434,3.632004,3.015975
2.345901,3.642044,3.024312
2.352334,3.652031,3.032605
2.358733,3.661966,3.040855
2.365099,3.671848,3.049061
2.371431,3.681679,3.057225
2.377730,3.691458,3.065345
2.383996,3.701186,3.073423
2.390228,3.710862,3.081458
2.396429,3.720488,3.089451
2.402596,3.730064,3.097403
2.408732,3.739589,3.105312
2.414835,3.749064,3.113180
2.420906,3.758489,3.121007
2.426945,3.767865,3.128793
2.432952,3.777192,3.136537
2.438928,3.786470,3.144242
2.444873,3.795699,3.151905
2.450786,3.804879,3.159529
2.456669,3.814012,3.167112
2.462520,3.823096,3.174656
2.468341,3.832133,3.182160
2.474131,3.841122,3.189624
2.479891,3.850064,3.197050
2.485620,3.858959,3.204436
2.491320,3.867808,3.211784
2.496989,3.876610,3.219093
2.502629,3.885366,3.226364
2.508239,3.894076,3.233596
2.513820,3.902740,3.240791
2.519371,3.911358,3.247948
2.524894,3.919932,3.255067
2.530387,3.928460,3.262149
2.535851,3.936944,3.269194
2.541287,3.945383,3.276201
2.546694,3.953778,3.283172
2.552073,3.962129,3.290107
2.557424,3.970436,3.297005
2.562746,3.978699,3.303867
2.568041,3.986919,3.310692
2.573308,3.995096,3.317482
2.578547,4.003229,3.324236
2.583759,4.011321,3.330955
2.588943,4.019369,3.337639
2.594100,4.027376,3.344287
2.599230,4.035340,3.350901
2.604333,4.043263,3.357480
2.609409,4.051144,3.364024
2.614459,4.058984,3.370534
2.619482,4.066782,3.377010
2.624479,4.074540,3.383452
2.629450,4.082256,3.389860
2.634394,4.089933,3.396234
2.639313,4.097569,3.402575
2.644205,4.105165,3.408882
2.649072,4.112721,3.415157
2.653914,4.120237,3.421398
2.658730,4.127714,3.427607
2.663520,4.135152,3.433783
2.668286,4.142551,3.439927
2.673027,4.149910,3.446039
2.677742,4.157232,3.452118
2.682433,4.164514,3.458166
2.687100,4.171759,3.464181
2.691741,4.178965,3.470166
2.696359,4.186134,3.476118
2.700952,4.193265,3.482040
2.705521,4.200359,3.487930
2.710066,4.207415,3.493790
2.714588,4.214435,3.499619
2.719085,4.221417,3.505417
2.723559,4.228363,3.511185
2.728010,4.235272,3.516922
2.732437,4.242145,3.522630
2.736841,4.248982,3.528307
2.741221,4.255784,3.533955
2.745579,4.262549,3.539572
2.749914,4.269279,3.545161
2.754226,4.275973,3.550720
2.758515,4.282633,3.556250
2.762782,4.289257,3.561751
2.767027,4.295847,3.567223
2.771249,4.302402,3.572666
2.775449,4.308923,3.578081
2.779627,4.315410,3.583467
2.783783,4.321862,3.588825
2.787918,4.328281,3.594155
2.792030,4.334665,3.599457
2.796121,4.341017,3.604731
2.800191,4.347335,3.609978
2.804239,4.353620,3.615197
2.808266,4.359872,3.620388
2.812272,4.366091,3.625552
2.816257,4.372277,3.630689
2.820221,4.378431,3.635800
2.824164,4.384553,3.640883
2.828086,4.390642,3.645940
2.831988,4.396700,3.650970
2.835869,4.402725,3.655973
2.839730,4.408719,3.660951
2.843570,4.414682,3.665902
2.847391,4.420613,3.670827
2.851191,4.426514,3.675727
2.854972,4.432383,3.680601
2.858732,4.438221,3.685449
2.862473,4.444029,3.690271
2.866195,4.449806,3.695069
2.869896,4.455553,3.699841
2.873579,4.461270,3.704588
2.877241,4.466957,3.709310
2.880885,4.472614,3.714008
2.884510,4.478241,3.718681
2.888115,4.483839,3.723329
2.891702,4.489407,3.727953
2.895270,4.494946,3.732552
2.898819,4.500456,3.737128
2.902349,4.505937,3.741679
2.905861,4.511389,3.746207
2.909355,4.516813,3.750711
2.912830,4.522208,3.755191
2.916287,4.527575,3.759647
2.919726,4.532914,3.764080
2.923146,4.538225,3.768490
2.926549,4.543507,3.772877
2.929934,4.548763,3.777241
2.933301,4.553990,3.781582
2.936650,4.559190,3.785900
2.939982,4.564363,3.790195
2.943297,4.569508,3.794468
2.946594,4.574627,3.798719
2.949873,4.579719,3.802947
2.953136,4.584784,3.807153
2.956381,4.589822,3.811336
2.959609,4.594834,3.815498
2.962821,4.599820,3.819638
2.966015,4.604779,3.823757
2.969193,4.609713,3.827853
2.972354,4.614620,3.831929
2.975498,4.619502,3.835982
2.978626,4.624358,3.840015
2.981738,4.629189,3.844026
2.984833,4.633994,3.848016
2.987912,4.638774,3.851986
2.990975,4.643529,3.855934
2.994022,4.648259,3.859862
2.997052,4.652965,3.863769
3.000067,4.657645,3.867656
3.003066,4.662301,3.871522
3.006049,4.666933,3.875368
3.009017,4.671540,3.879194
3.011969,4.676123,3.883000
3.014905,4.680682,3.886785
3.017826,4.685217,3.890551
3.020732,4.689728,3.894297
3.023623,4.694216,3.898024
3.026498,4.698680,3.901730
3.029358,4.703120,3.905418
3.032203,4.707537,3.909086
3.035034,4.711931,3.912735
3.037849,4.716302,3.916364
3.040650,4.720650,3.919975
3.043436,4.724976,3.923566
3.046207,4.729278,3.927139
3.048964,4.733558,3.930693
3.051706,4.737815,3.934228
3.054434,4.742051,3.937745
3.057148,4.746263,3.941243
3.059847,4.750454,3.944723
3.062532,4.754623,3.948185
3.065203,4.758770,3.951629
3.067860,4.762895,3.955054
3.070503,4.766998,3.958462
3.073133,4.771080,3.961851
3.075748,4.775141,3.965223
3.078350,4.779180,3.968577
3.080938,4.783198,3.971913
3.083512,4.787195,3.975232
3.086073,4.791171,3.978534
3.088621,4.795126,3.981818
3.091155,4.799060,3.985085
3.093676,4.802974,3.988335
3.096183,4.806867,3.991568
3.098678,4.810739,3.994784
3.101159,4.814592,3.997982
3.103627,4.818424,4.001165
3.106083,4.822236,4.004330
3.108525,4.826028,4.007479
3.110955,4.829800,4.010611
3.113372,4.833552,4.013727
3.115776,4.837285,4.016826
3.118167,4.840997,4.019910
3.120546,4.844691,4.022977
3.122913,4.848365,4.026028
3.125267,4.852020,4.029062
3.127609,4.855655,4.032081
3.129938,4.859272,4.035085
3.132256,4.862870,4.038072
3.134561,4.866448,4.041044
3.136854,4.870008,4.044000
3.139134,4.873549,4.046940
3.141403,4.877072,4.049865
3.143661,4.880576,4.052775
3.145906,4.884062,4.055670
3.148139,4.887529,4.058549
3.150361,4.890978,4.061413
3.152571,4.894409,4.064262
3.154769,4.897823,4.067096
3.156956,4.901218,4.069916
3.159132,4.904595,4.072720
3.161296,4.907955,4.075510
3.163448,4.911297,4.078285
3.165590,4.914621,4.081046
3.167720,4.917928,4.083792
3.169839,4.921218,4.086524
3.171946,4.924490,4.089241
3.174043,4.927745,4.091944
3.176129,4.930983,4.094633
3.178204,4.934205,4.097308
3.180267,4.937409,4.099968
3.182321,4.940596,4.102615
3.184363,4.943767,4.105248
3.186394,4.946921,4.107867
3.188415,4.950058,4.110472
3.190425,4.953179,4.113064
3.192425,4.956284,4.115642
3.194414,4.959372,4.118207
3.196393,4.962444,4.120758
3.198362,4.965500,4.123295
3.200320,4.968540,4.125820
3.202267,4.971564,4.128331
3.204205,4.974572,4.130828
3.206132,4.977564,4.133313
3.208050,4.980541,4.135785
3.209957,4.983502,4.138244
3.211854,4.986447,4.140690
3.213741,4.989377,4.143123
3.215619,4.992292,4.145543
3.217486,4.995191,4.147950
3.219344,4.998075,4.150345
3.221192,5.000944,4.152728
3.223030,5.003798,4.155097
3.224859,5.006637,4.157455
3.226677,5.009461,4.159800
3.228487,5.012270,4.162132
3.230287,5.015065,4.164453
3.232077,5.017844,4.166761
3.233858,5.020609,4.169057
3.235630,5.023360,4.171341
3.237393,5.026096,4.173613
3.239146,5.028818,4.175874
3.240890,5.031526,4.178122
3.242625,5.034219,4.180358
3.244350,5.036898,4.182583
3.246067,5.039563,4.184796
3.247775,5.042214,4.186998
3.249473,5.044852,4.189188
3.251163,5.047475,4.191366
3.252844,5.050085,4.193533
3.254516,5.052681,4.195689
3.256179,5.055263,4.197833
3.257834,5.057832,4.199966
3.259480,5.060387,4.202088
3.261117,5.062929,4.204199
3.262746,5.065457,4.206298
3.264366,5.067972,4.208387
3.265977,5.070474,4.210465
3.267580,5.072963,4.212531
3.269175,5.075439,4.214587
3.270761,5.077902,4.216632
3.272339,5.080352,4.218667
3.273909,5.082789,4.220690
3.275471,5.085213,4.222703
3.277024,5.087625,4.224706
3.278569,5.090023,4.226698
3.280106,5.092410,4.228679
3.281635,5.094783,4.230650
3.283156,5.097145,4.232611
3.284669,5.099494,4.234562
3.286174,5.101830,4.236502
3.287671,5.104154,4.238432
3.289160,5.106466,4.240352
3.290642,5.108766,4.242262
3.292115,5.111054,4.244162
3.293581,5.113330,4.246051
3.295040,5.115594,4.247931
3.296490,5.117846,4.249801
3.297933,5.120086,4.251662
3.299368,5.122315,4.253512
3.300796,5.124531,4.255353
3.302217,5.126737,4.257184
3.303630,5.128930,4.259006
3.305035,5.131112,4.260818
3.306433,5.133283,4.262620
3.307824,5.135442,4.264413
3.309207,5.137590,4.266196
3.310584,5.139726,4.267971
3.311953,5.141852,4.269735
3.313314,5.143966,4.271491
3.314669,5.146069,4.273237
3.316017,5.148161,4.274975
3.317357,5.150242,4.276703
3.318690,5.152312,4.278422
3.320017,5.154372,4.280132
3.321336,5.156420,4.281833
3.322649,5.158458,4.283525
3.323954,5.160485,4.285208
3.325253,5.162501,4.286883
3.326545,5.164507,4.288548
3.327830,5.166502,4.290205
3.329109,5.168487,4.291853
3.330381,5.170461,4.293493
3.331646,5.172425,4.295124
3.332904,5.174379,4.296746
3.334156,5.176323,4.298360
3.335401,5.178256,4.299965
3.336640,5.180179,4.301562
3.337872,5.182092,4.303151
3.339098,5.183995,4.304731
3.340317,5.185888,4.306303
3.341530,5.187771,4.307866
3.342736,5.189644,4.309422
3.343937,5.191507,4.310969
3.345131,5.193361,4.312508
3.346318,5.195205,4.314039
3.347500,5.197039,4.315562
3.348675,5.198863,4.317077
3.349844,5.200678,4.318584
3.351007,5.202484,4.320084
3.352163,5.204280,4.321575
3.353314,5.206066,4.323058
3.354459,5.207843,4.324534
3.355597,5.209611,4.326002
3.356730,5.211370,4.327462
3.357857,5.213119,4.328915
3.358978,5.214859,4.330360
3.360093,5.216590,4.331797
3.361202,5.218312,4.333227
3.362305,5.220025,4.334649
3.363402,5.221728,4.336064
3.364494,5.223423,4.337472
3.365580,5.225109,4.338872
3.366660,5.226786,4.340264
3.367735,5.228455,4.341650
3.368804,5.230114,4.343028
3.369867,5.231765,4.344399
3.370925,5.233407,4.345762
3.371977,5.235041,4.347119
3.373024,5.236666,4.348468
3.374065,5.238283,4.349811
3.375101,5.239891,4.351146
3.376131,5.241490,4.352474
3.377156,5.243081,4.353795
3.378176,5.244664,4.355110
3.379190,5.246239,4.356417
3.380199,5.247805,4.357718
3.381202,5.249363,4.359012
3.382201,5.250913,4.360299
3.383194,5.252454,4.361579
3.384181,5.253988,4.362852
3.385164,5.255514,4.364119
3.386142,5.257031,4.365379
3.387114,5.258541,4.366633
3.388081,5.260042,4.367880
3.389043,5.261536,4.369120
3.390000,5.263022,4.370354
3.390953,5.264500,4.371581
3.391900,5.265971,4.372802
3.392842,5.267433,4.374017
3.393779,5.268888,4.375225
3.394711,5.270336,4.376427
3.395639,5.271775,4.377623
3.396561,5.273208,4.378812
3.397479,5.274632,4.379995
3.398392,5.276049,4.381172
3.399300,5.277459,4.382342
3.400203,5.278861,4.383507
3.401101,5.280256,4.384665
3.401995,5.281644,4.385818
3.402884,5.283025,4.386964
3.403769,5.284398,4.388104
3.404649,5.285764,4.389238
3.405524,5.287122,4.390367
3.406394,5.288474,4.391489
3.407260,5.289819,4.392605
3.408122,5.291156,4.393716
3.408979,5.292486,4.394821
3.409831,5.293810,4.395920
3.410679,5.295126,4.397013
3.411523,5.296436,4.398101
3.412362,5.297739,4.399182
3.413197,5.299035,4.400258
3.414027,5.300324,4.401329
3.414853,5.301606,4.402394
3.415675,5.302882,4.403453
3.416492,5.304151,4.404507
3.417305,5.305413,4.405555
3.418114,5.306668,4.406597
3.418918,5.307917,4.407635
3.419719,5.309160,4.408666
3.420515,5.310396,4.409693
3.421307,5.311625,4.410714
3.422094,5.312848,4.411729
3.422878,5.314065,4.412739
3.423658,5.315275,4.413744
3.424433,5.316479,4.414744
3.425204,5.317677,4.415738
3.425972,5.318868,4.416728
3.426735,5.320053,4.417712
3.427494,5.321231,4.418690
3.428249,5.322404,4.419664
3.429001,5.323570,4.420633
3.429748,5.324731,4.421596
3.430492,5.325885,4.422555
3.431231,5.327033,4.423508
3.431967,5.328175,4.424457
3.432699,5.329311,4.425400
3.433426,5.330442,4.426338
3.434151,5.331566,4.427272
3.434871,5.332684,4.428201
3.435587,5.333797,4.429124
3.436300,5.334903,4.430043
3.437009,5.336004,4.430957
3.437715,5.337099,4.431867
3.438416,5.338188,4.432771
3.439114,5.339272,4.433671
3.439809,5.340350,4.434566
3.440499,5.341422,4.435456
3.441186,5.342489,4.436342
3.441870,5.343550,4.437223
3.442549,5.344605,4.438100
3.443226,5.345655,4.438971
3.443898,5.346699,4.439839
3.444567,5.347738,4.440701
3.445233,5.348772,4.441559
3.445895,5.349800,4.442413
3.446554,5.350822,4.443262
3.447209,5.351839,4.444107
3.447861,5.352851,4.444947
3.448509,5.353858,4.445783
3.449154,5.354859,4.446615
3.449796,5.355855,4.447442
3.450434,5.356846,4.448264
3.451069,5.357832,4.449083
3.451700,5.358812,4.449897
3.452329,5.359788,4.450707
3.452954,5.360758,4.451513
3.453575,5.361723,4.452314
3.454194,5.362683,4.453111
3.454809,5.363638,4.453904
3.455421,5.364588,4.454693
3.456029,5.365533,4.455478
3.456635,5.366473,4.456258
3.457237,5.367408,4.457035
3.457836,5.368338,4.457807
3.458432,5.369263,4.458576
3.459025,5.370184,4.459340
3.459615,5.371099,4.460100
3.460202,5.372010,4.460857
3.460785,5.372916,4.461609
3.461366,5.373818,4.462357
3.461943,5.374714,4.463102
3.462518,5.375606,4.463842
3.463089,5.376493,4.464579
3.463657,5.377376,4.465312
3.464223,5.378253,4.466041
3.464785,5.379127,4.466766
3.465345,5.379995,4.467487
3.465901,5.380859,4.468205
3.466455,5.381719,4.468919
3.467006,5.382574,4.469629
3.467554,5.383425,4.470335
3.468099,5.384271,4.471038
3.468641,5.385112,4.471736
3.469180,5.385950,4.472432
3.469717,5.386783,4.473123
3.470250,5.387611,4.473811
3.470781,5.388435,4.474496
3.471309,5.389255,4.475176
3.471834,5.390070,4.475854
3.472357,5.390882,4.476527
3.472877,5.391689,4.477197
3.473394,5.392491,4.477864
3.473908,5.393290,4.478527
3.474420,5.394084,4.479187
3.474929,5.394874,4.479843
3.475435,5.395660,4.480495
3.475939,5.396442,4.481145
3.476440,5.397220,4.481790
3.476938,5.397994,4.482433
3.477434,5.398763,4.483072
3.477927,5.399529,4.483708
3.478417,5.400290,4.484340
3.478905,5.401048,4.484969
3.479391,5.401802,4.485595
3.479874,5.402551,4.486217
3.480354,5.403297,4.486837
3.480832,5.404039,4.487453
3.481307,5.404777,4.488065
3.481780,5.405511,4.488675
3.482250,5.406241,4.489281
3.482718,5.406967,4.489884
3.483183,5.407690,4.490484
3.483646,5.408408,4.491081
3.484107,5.409123,4.491675
3.484565,5.409835,4.492266
3.485021,5.410542,4.492853
3.485474,5.411246,4.493437
3.485925,5.411946,4.494019
3.486373,5.412642,4.494597
3.486820,5.413335,4.495172
3.487263,5.414024,4.495744
3.487705,5.414710,4.496314
3.488144,5.415392,4.496880
3.488581,5.416070,4.497443
3.489016,5.416745,4.498003
3.489448,5.417416,4.498561
3.489878,5.418083,4.499115
3.490306,5.418748,4.499667
3.490731,5.419408,4.500215
3.491155,5.420066,4.500761
3.491576,5.420719,4.501304
3.491995,5.421370,4.501844
3.492411,5.422017,4.502381
3.492826,5.422660,4.502916
3.493238,5.423300,4.503447
3.493648,5.423937,4.503976
3.494056,5.424570,4.504502
3.494462,5.425201,4.505025
3.494866,5.425827,4.505546
3.495268,5.426451,4.506063
3.495667,5.427071,4.506579
3.496065,5.427688,4.507091
3.496460,5.428302,4.507601
3.496853,5.428912,4.508107
3.497244,5.429520,4.508612
3.497634,5.430124,4.509113
3.498021,5.430725,4.509613
3.498406,5.431323,4.510109
3.498789,5.431917,4.510603
3.499170,5.432509,4.511094
3.499549,5.433097,4.511583
3.499926,5.433683,4.512069
3.500301,5.434265,4.512552
3.500674,5.434844,4.513033
3.501045,5.435420,4.513512
3.501414,5.435994,4.513988
3.501782,5.436564,4.514461
3.502147,5.437131,4.514932
3.502510,5.437695,4.515401
3.502872,5.438256,4.515867
3.503231,5.438815,4.516330
3.503589,5.439370,4.516791
3.503945,5.439922,4.517250
3.504299,5.440472,4.517706
3.504651,5.441019,4.518160
3.505001,5.441562,4.518612
3.505350,5.442103,4.519061
3.505696,5.442641,4.519508
3.506041,5.443177,4.519952
3.506384,5.443709,4.520394
3.506725,5.444239,4.520834
3.507064,5.444766,4.521272
3.507402,5.445290,4.521707
3.507738,5.445811,4.522140
3.508072,5.446330,4.522571
3.508404,5.446846,4.522999
3.508735,5.447359,4.523425
3.509064,5.447869,4.523849
3.509391,5.448377,4.524271
3.509716,5.448882,4.524690
3.510040,5.449385,4.525107
3.510362,5.449885,4.525523
3.510682,5.450382,4.525935
3.511001,5.450876,4.526346
3.511318,5.451368,4.526755
3.511633,5.451858,4.527161
3.511946,5.452345,4.527565
3.512258,5.452829,4.527968
3.512569,5.453311,4.528368
3.512877,5.453790,4.528766
3.513184,5.454267,4.529162
3.513490,5.454741,4.529555
3.513794,5.455213,4.529947
3.514096,5.455682,4.530337
3.514397,5.456149,4.530724
3.514696,5.456613,4.531110
3.514993,5.457075,4.531494
3.515289,5.457535,4.531875
3.515584,5.457992,4.532255
3.515877,5.458446,4.532632
3.516168,5.458899,4.533008
3.516458,5.459349,4.533381
3.516746,5.459796,4.533753
3.517033,5.460241,4.534123
3.517318,5.460684,4.534491
3.517602,5.461125,4.534856
3.517884,5.461563,4.535220
3.518165,5.461999,4.535582
3.518444,5.462433,4.535942
3.518722,5.462864,4.536301
3.518998,5.463293,4.536657
3.519273,5.463720,4.537011
3.519547,5.464145,4.537364
3.519819,5.464567,4.537715
3.520090,5.464987,4.538064
3.520359,5.465405,4.538411
3.520627,5.465821,4.538756
3.520893,5.466234,4.539099
3.521158,5.466646,4.539441
3.521422,5.467055,4.539781
3.521684,5.467462,4.540119
3.521945,5.467867,4.540455
3.522204,5.468270,4.540790
3.522462,5.468671,4.541122
3.522719,5.469069,4.541453
3.522974,5.469466,4.541783
3.523228,5.469860,4.542110
3.523481,5.470253,4.542436
3.523733,5.470643,4.542760
3.523983,5.471031,4.543083
3.524231,5.471418,4.543403
3.524479,5.471802,4.543722
3.524725,5.472184,4.544040
3.524970,5.472564,4.544355
3.525214,5.472942,4.544669
3.525456,5.473319,4.544982
3.525697,5.473693,4.545293
3.525937,5.474065,4.545602
3.526175,5.474435,4.545909
3.526413,5.474804,4.546215
3.526649,5.475170,4.546519
3.526883,5.475535,4.546822
3.527117,5.475897,4.547123
3.527349,5.476258,4.547423
3.527580,5.476617,4.547721
3.527810,5.476974,4.548017
3.528039,5.477329,4.548312
3.528266,5.477682,4.548605
3.528493,5.478033,4.548897
3.528718,5.478383,4.549187
3.528942,5.478730,4.549476
3.529164,5.479076,4.549763
3.529386,5.479420,4.550049
3.529606,5.479762,4.550333
3.529826,5.480103,4.550615
3.530044,5.480441,4.550897
3.530261,5.480778,4.551176
3.530477,5.481113,4.551454
3.530691,5.481447,4.551731
3.530905,5.481778,4.552007
3.531117,5.482108,4.552280
3.531329,5.482436,4.552553
3.531539,5.482762,4.552824
3.531748,5.483087,4.553093
3.531956,5.483410,4.553362
3.532163,5.483731,4.553628
3.532369,5.484051,4.553894
3.532574,5.484369,4.554158
3.532777,5.484685,4.554420
3.532980,5.484999,4.554682
3.533181,5.485312,4.554941
3.533382,5.485624,4.555200
3.533581,5.485933,4.555457
3.533780,5.486241,4.555713
3.533977,5.486548,4.555967
3.534173,5.486852,4.556220
3.534369,5.487156,4.556472
3.534563,5.487457,4.556722
3.534756,5.487757,4.556972
3.534948,5.488056,4.557219
3.535140,5.488353,4.557466
3.535330,5.488648,4.557711
3.535519,5.488942,4.557955
3.535707,5.489234,4.558198
3.535894,5.489525,4.558439
3.536081,5.489814,4.558679
3.536266,5.490101,4.558918
3.536450,5.490387,4.559156
3.536634,5.490672,4.559392
3.536816,5.490955,4.559627
3.536997,5.491237,4.559861
3.537178,5.491517,4.560094
3.537357,5.491796,4.560325
3.537536,5.492073,4.560555
3.537714,5.492349,4.560784
3.537890,5.492623,4.561012
3.538066,5.492896,4.561239
3.538241,5.493167,4.561464
3.538415,5.493437,4.561688
3.538588,5.493706,4.561911
3.538760,5.493973,4.562133
3.538931,5.494239,4.562354
3.539101,5.494503,4.562574
3.539271,5.494766,4.562792
3.539439,5.495028,4.563009
3.539607,5.495288,4.563225
3.539774,5.495547,4.563440
3.539940,5.495805,4.563654
3.540105,5.496061,4.563867
3.540269,5.496316,4.564079
3.540432,5.496569,4.564289
3.540595,5.496822,4.564498
3.540756,5.497072,4.564707
3.540917,5.497322,4.564914
3.541077,5.497570,4.565120
3.541236,5.497817,4.565325
3.541394,5.498063,4.565529
3.541551,5.498307,4.565732
3.541708,5.498550,4.565934
3.541864,5.498792,4.566135
3.542019,5.499032,4.566334
3.542173,5.499272,4.566533
3.542326,5.499510,4.566731
3.542479,5.499746,4.566927
3.542630,5.499982,4.567123
3.542781,5.500216,4.567317
