q0 (),q1,q2,q3
1.000000,0.000000,0.000000,0.000000
1.000000,0.000020,0.000024,0.000016
1.000000,0.000058,0.000070,0.000045
1.000000,0.000113,0.000136,0.000087
1.000000,0.000182,0.000219,0.000141
1.000000,0.000264,0.000318,0.000205
1.000000,0.000357,0.000431,0.000277
1.000000,0.000462,0.000556,0.000358
0.999999,0.000575,0.000694,0.000446
0.999999,0.000698,0.000841,0.000541
0.999999,0.000827,0.000997,0.000641
0.999999,0.000963,0.001162,0.000747
0.999998,0.001105,0.001334,0.000857
0.999998,0.001253,0.001512,0.000971
0.999997,0.001405,0.001695,0.001089
0.999996,0.001561,0.001884,0.001210
0.999995,0.001721,0.002078,0.001333
0.999995,0.001883,0.002275,0.001459
0.999994,0.002049,0.002476,0.001587
0.999992,0.002217,0.002679,0.001717
0.999991,0.002387,0.002885,0.001849
0.999990,0.002559,0.003094,0.001982
0.999989,0.002732,0.003304,0.002116
0.999987,0.002907,0.003516,0.002250
0.999985,0.003082,0.003730,0.002386
0.999984,0.003258,0.003944,0.002522
0.999982,0.003435,0.004160,0.002659
0.999980,0.003613,0.004376,0.002796
0.999978,0.003791,0.004593,0.002933
0.999976,0.003969,0.004810,0.003071
0.999974,0.004147,0.005027,0.003208
0.999971,0.004325,0.005244,0.003346
0.999969,0.004503,0.005462,0.003483
0.999966,0.004681,0.005679,0.003620
0.999964,0.004859,0.005896,0.003757
0.999961,0.005036,0.006113,0.003894
0.999958,0.005213,0.006330,0.004030
0.999955,0.005389,0.006546,0.004166
0.999952,0.005565,0.006761,0.004302
0.999949,0.005741,0.006976,0.004437
0.999946,0.005915,0.007191,0.004571
0.999943,0.006090,0.007405,0.004705
0.999940,0.006263,0.007618,0.004839
0.999936,0.006436,0.007830,0.004972
0.999933,0.006608,0.008042,0.005105
0.999929,0.006780,0.008253,0.005236
0.999926,0.006950,0.008463,0.005368
0.999922,0.007120,0.008672,0.005498
0.999918,0.007289,0.008881,0.005628
0.999914,0.007458,0.009088,0.005758
0.999910,0.007625,0.009295,0.005887
0.999906,0.007792,0.009501,0.006015
0.999902,0.007958,0.009706,0.006142
0.999898,0.008124,0.009910,0.006269
0.999894,0.008288,0.010113,0.006395
0.999890,0.008451,0.010316,0.006521
0.999886,0.008614,0.010517,0.006646
0.999881,0.008776,0.010718,0.006770
0.999877,0.008937,0.010917,0.006893
0.999872,0.009097,0.011116,0.007016
0.999868,0.009257,0.011313,0.007138
0.999863,0.009415,0.011510,0.007260
0.999858,0.009573,0.011706,0.007381
0.999854,0.009730,0.011900,0.007501
0.999849,0.009886,0.012094,0.007620
0.999844,0.010041,0.012287,0.007739
0.999839,0.010195,0.012479,0.007857
0.999834,0.010349,0.012670,0.007975
0.999829,0.010501,0.012860,0.008092
0.999824,0.010653,0.013050,0.008208
0.999819,0.010804,0.013238,0.008323
0.999814,0.010955,0.013425,0.008438
0.999809,0.011104,0.013612,0.008553
0.999804,0.011253,0.013797,0.008666
0.999799,0.011400,0.013982,0.008779
0.999793,0.011547,0.014165,0.008891
0.999788,0.011693,0.014348,0.009003
0.999783,0.011839,0.014530,0.009114
0.999777,0.011983,0.014711,0.009225
0.999772,0.012127,0.014891,0.009334
0.999767,0.012270,0.015070,0.009444
0.999761,0.012412,0.015248,0.009552
0.999756,0.012554,0.015425,0.009660
0.999750,0.012694,0.015601,0.009767
0.999744,0.012834,0.015777,0.009874
0.999739,0.012973,0.015951,0.009980
0.999733,0.013112,0.016125,0.010086
0.999727,0.013249,0.016298,0.010190
0.999722,0.013386,0.016470,0.010295
0.999716,0.013522,0.016641,0.010398
0.999710,0.013657,0.016811,0.010502
0.999704,0.013792,0.016981,0.010604
0.999699,0.013926,0.017149,0.010706
0.999693,0.014059,0.017317,0.010807
0.999687,0.014191,0.017484,0.010908
0.999681,0.014323,0.017650,0.011008
0.999675,0.014454,0.017815,0.011108
0.999669,0.014584,0.017979,0.011207
0.999663,0.014713,0.018142,0.011306
0.999657,0.014842,0.018305,0.011404
0.999651,0.014970,0.018467,0.011501
0.999645,0.015097,0.018628,0.011598
0.999639,0.015224,0.018788,0.011694
0.999633,0.015350,0.018947,0.011790
0.999627,0.015475,0.019106,0.011885
0.999621,0.015600,0.019263,0.011980
0.999615,0.015723,0.019420,0.012074
0.999609,0.015847,0.019576,0.012167
0.999603,0.015969,0.019732,0.012260
0.999596,0.016091,0.019886,0.012353
0.999590,0.016212,0.020040,0.012445
0.999584,0.016333,0.020193,0.012536
0.999578,0.016452,0.020345,0.012627
0.999572,0.016572,0.020496,0.012718
0.999565,0.016690,0.020647,0.012808
0.999559,0.016808,0.020797,0.012897
0.999553,0.016925,0.020946,0.012986
0.999547,0.017042,0.021094,0.013074
0.999540,0.017158,0.021242,0.013162
0.999534,0.017273,0.021388,0.013250
0.999528,0.017388,0.021534,0.013337
0.999522,0.017502,0.021680,0.013423
0.999515,0.017615,0.021824,0.013509
0.999509,0.017728,0.021968,0.013594
0.999503,0.017840,0.022111,0.013679
0.999496,0.017951,0.022254,0.013764
0.999490,0.018062,0.022395,0.013848
0.999484,0.018173,0.022536,0.013931
0.999477,0.018282,0.022676,0.014015
0.999471,0.018392,0.022816,0.014097
0.999465,0.018500,0.022954,0.014179
0.999458,0.018608,0.023092,0.014261
0.999452,0.018715,0.023230,0.014342
0.999446,0.018822,0.023366,0.014423
0.999439,0.018928,0.023502,0.014503
0.999433,0.019034,0.023637,0.014583
0.999427,0.019139,0.023772,0.014662
0.999420,0.019243,0.023906,0.014741
0.999414,0.019347,0.024039,0.014820
0.999408,0.019450,0.024171,0.014898
0.999401,0.019553,0.024303,0.014976
0.999395,0.019655,0.024434,0.015053
0.999388,0.019757,0.024565,0.015130
0.999382,0.019858,0.024695,0.015206
0.999376,0.019958,0.024824,0.015282
0.999369,0.020058,0.024952,0.015357
0.999363,0.020158,0.025080,0.015432
0.999357,0.020257,0.025207,0.015507
0.999350,0.020355,0.025334,0.015581
0.999344,0.020453,0.025459,0.015655
0.999338,0.020550,0.025585,0.015728
0.999331,0.020647,0.025709,0.015801
0.999325,0.020743,0.025833,0.015874
0.999319,0.020838,0.025956,0.015946
0.999312,0.020934,0.026079,0.016018
0.999306,0.021028,0.026201,0.016089
0.999300,0.021122,0.026322,0.016160
0.999293,0.021216,0.026443,0.016231
0.999287,0.021309,0.026563,0.016301
0.999281,0.021402,0.026683,0.016371
0.999274,0.021494,0.026802,0.016440
0.999268,0.021585,0.026920,0.016509
0.999262,0.021676,0.027037,0.016577
0.999256,0.021767,0.027155,0.016646
0.999249,0.021857,0.027271,0.016714
0.999243,0.021946,0.027387,0.016781
0.999237,0.022036,0.027502,0.016848
0.999231,0.022124,0.027617,0.016915
0.999224,0.022212,0.027731,0.016981
0.999218,0.022300,0.027844,0.017047
0.999212,0.022387,0.027957,0.017113
0.999206,0.022474,0.028070,0.017178
0.999199,0.022560,0.028181,0.017243
0.999193,0.022646,0.028293,0.017307
0.999187,0.022731,0.028403,0.017372
0.999181,0.022816,0.028513,0.017435
0.999175,0.022900,0.028623,0.017499
0.999169,0.022984,0.028732,0.017562
0.999162,0.023068,0.028840,0.017625
0.999156,0.023151,0.028948,0.017687
0.999150,0.023233,0.029055,0.017749
0.999144,0.023315,0.029162,0.017811
0.999138,0.023397,0.029268,0.017872
0.999132,0.023478,0.029373,0.017933
0.999126,0.023559,0.029478,0.017994
0.999120,0.023639,0.029583,0.018054
0.999114,0.023719,0.029687,0.018114
0.999108,0.023799,0.029790,0.018174
0.999102,0.023878,0.029893,0.018233
0.999095,0.023956,0.029996,0.018292
0.999089,0.024034,0.030097,0.018351
0.999083,0.024112,0.030199,0.018409
0.999077,0.024189,0.030299,0.018467
0.999071,0.024266,0.030400,0.018525
0.999066,0.024343,0.030499,0.018582
0.999060,0.024419,0.030599,0.018639
0.999054,0.024495,0.030697,0.018696
0.999048,0.024570,0.030796,0.018753
0.999042,0.024645,0.030893,0.018809
0.999036,0.024719,0.030991,0.018865
0.999030,0.024793,0.031087,0.018920
0.999024,0.024867,0.031183,0.018975
0.999018,0.024940,0.031279,0.019030
0.999012,0.025013,0.031374,0.019085
0.999007,0.025085,0.031469,0.019139
0.999001,0.025157,0.031563,0.019193
0.998995,0.025229,0.031657,0.019247
0.998989,0.025300,0.031750,0.019300
0.998983,0.025371,0.031843,0.019353
0.998978,0.025442,0.031935,0.019406
0.998972,0.025512,0.032027,0.019459
0.998966,0.025582,0.032118,0.019511
0.998960,0.025651,0.032209,0.019563
0.998955,0.025720,0.032300,0.019615
0.998949,0.025789,0.032390,0.019666
0.998943,0.025857,0.032479,0.019717
0.998938,0.025925,0.032568,0.019768
0.998932,0.025992,0.032657,0.019818
0.998926,0.026059,0.032745,0.019869
0.998921,0.026126,0.032832,0.019919
0.998915,0.026193,0.032919,0.019968
0.998910,0.026259,0.033006,0.020018
0.998904,0.026324,0.033092,0.020067
0.998898,0.026390,0.033178,0.020116
0.998893,0.026455,0.033264,0.020164
0.998887,0.026519,0.033349,0.020213
0.998882,0.026584,0.033433,0.020261
0.998876,0.026648,0.033517,0.020309
0.998871,0.026711,0.033601,0.020356
0.998865,0.026774,0.033684,0.020404
0.998860,0.026837,0.033767,0.020451
0.998855,0.026900,0.033849,0.020497
0.998849,0.026962,0.033931,0.020544
0.998844,0.027024,0.034012,0.020590
0.998838,0.027086,0.034094,0.020636
0.998833,0.027147,0.034174,0.020682
0.998828,0.027208,0.034254,0.020727
0.998822,0.027269,0.034334,0.020773
0.998817,0.027329,0.034414,0.020818
0.998812,0.027389,0.034493,0.020863
0.998806,0.027448,0.034571,0.020907
0.998801,0.027508,0.034649,0.020951
0.998796,0.027567,0.034727,0.020995
0.998791,0.027625,0.034804,0.021039
0.998785,0.027684,0.034881,0.021083
0.998780,0.027742,0.034958,0.021126
0.998775,0.027799,0.035034,0.021169
0.998770,0.027857,0.035110,0.021212
0.998765,0.027914,0.035185,0.021255
0.998760,0.027971,0.035260,0.021297
0.998755,0.028027,0.035335,0.021339
0.998749,0.028083,0.035409,0.021381
0.998744,0.028139,0.035483,0.021423
0.998739,0.028195,0.035556,0.021464
0.998734,0.028250,0.035629,0.021505
0.998729,0.028305,0.035702,0.021546
0.998724,0.028360,0.035774,0.021587
0.998719,0.028414,0.035846,0.021628
0.998714,0.028468,0.035918,0.021668
0.998709,0.028522,0.035989,0.021708
0.998704,0.028576,0.036060,0.021748
0.998699,0.028629,0.036130,0.021788
0.998694,0.028682,0.036200,0.021827
0.998689,0.028734,0.036270,0.021866
0.998685,0.028787,0.036339,0.021906
0.998680,0.028839,0.036408,0.021944
0.998675,0.028891,0.036477,0.021983
0.998670,0.028942,0.036545,0.022021
0.998665,0.028993,0.036613,0.022060
0.998660,0.029044,0.036681,0.022098
0.998656,0.029095,0.036748,0.022135
0.998651,0.029146,0.036815,0.022173
0.998646,0.029196,0.036882,0.022210
0.998641,0.029246,0.036948,0.022247
0.998637,0.029295,0.037014,0.022284
0.998632,0.029345,0.037079,0.022321
0.998627,0.029394,0.037144,0.022358
0.998623,0.029443,0.037209,0.022394
0.998618,0.029491,0.037273,0.022430
0.998613,0.029540,0.037338,0.022466
0.998609,0.029588,0.037401,0.022502
