ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
3.091769,4.323783,7.436284
3.100248,4.335656,7.457124
3.108681,4.347467,7.477854
3.117071,4.359216,7.498476
3.125416,4.370903,7.518990
3.133718,4.382529,7.539396
3.141976,4.394093,7.559694
3.150190,4.405597,7.579887
3.158362,4.417041,7.599973
3.166490,4.428424,7.619954
3.174576,4.439748,7.639829
3.182620,4.451013,7.659601
3.190621,4.462218,7.679269
3.198581,4.473364,7.698833
3.206498,4.484452,7.718295
3.214374,4.495482,7.737655
3.222209,4.506453,7.756913
3.230002,4.517368,7.776070
3.237755,4.528224,7.795126
3.245467,4.539024,7.814082
3.253138,4.549768,7.832939
3.260769,4.560454,7.851697
3.268360,4.571085,7.870357
3.275911,4.581660,7.888918
3.283423,4.592179,7.907382
3.290895,4.602644,7.925749
3.298328,4.613053,7.944020
3.305722,4.623407,7.962194
3.313077,4.633708,7.980274
3.320393,4.643954,7.998258
3.327672,4.654146,8.016148
3.334911,4.664285,8.033944
3.342113,4.674371,8.051647
3.349277,4.684403,8.069257
3.356404,4.694384,8.086774
3.363493,4.704311,8.104200
3.370545,4.714187,8.121534
3.377559,4.724010,8.138777
3.384537,4.733783,8.155929
3.391479,4.743503,8.172991
3.398384,4.753173,8.189964
3.405252,4.762792,8.206848
3.412085,4.772361,8.223643
3.418882,4.781879,8.240350
3.425643,4.791348,8.256969
3.432369,4.800766,8.273501
3.439059,4.810136,8.289946
3.445714,4.819456,8.306305
3.452334,4.828727,8.322578
3.458920,4.837949,8.338766
3.465471,4.847123,8.354868
3.471987,4.856249,8.370887
3.478469,4.865327,8.386821
3.484918,4.874357,8.402671
3.491332,4.883340,8.418438
3.497713,4.892276,8.434122
3.504060,4.901165,8.449725
3.510374,4.910007,8.465245
3.516655,4.918803,8.480683
3.522903,4.927553,8.496041
3.529118,4.936256,8.511318
3.535300,4.944914,8.526515
3.541450,4.953527,8.541632
3.547568,4.962094,8.556670
3.553653,4.970617,8.571628
3.559707,4.979094,8.586509
3.565729,4.987527,8.601311
3.571719,4.995916,8.616035
3.577678,5.004261,8.630682
3.583606,5.012562,8.645253
3.589502,5.020820,8.659746
3.595367,5.029034,8.674164
3.601202,5.037205,8.688506
3.607006,5.045333,8.702773
3.612780,5.053418,8.716965
3.618523,5.061461,8.731082
3.624236,5.069462,8.745125
3.629919,5.077421,8.759095
3.635572,5.085338,8.772991
3.641196,5.093213,8.786814
3.646790,5.101047,8.800565
3.652355,5.108840,8.814243
3.657890,5.116592,8.827850
3.663397,5.124304,8.841385
3.668874,5.131975,8.854849
3.674323,5.139605,8.868243
3.679743,5.147196,8.881566
3.685135,5.154746,8.894820
3.690498,5.162258,8.908003
3.695834,5.169729,8.921118
3.701141,5.177162,8.934163
3.706420,5.184555,8.947141
3.711672,5.191910,8.960050
3.716896,5.199226,8.972891
3.722093,5.206503,8.985665
3.727262,5.213743,8.998372
3.732405,5.220944,9.011012
3.737520,5.228108,9.023586
3.742608,5.235234,9.036093
3.747670,5.242322,9.048536
3.752705,5.249374,9.060912
3.757714,5.256388,9.073224
3.762697,5.263366,9.085471
3.767653,5.270306,9.097654
3.772583,5.277211,9.109773
3.777488,5.284079,9.121829
3.782366,5.290911,9.133821
3.787219,5.297708,9.145750
3.792047,5.304468,9.157616
3.796849,5.311193,9.169421
3.801626,5.317883,9.181163
3.806378,5.324538,9.192844
3.811105,5.331158,9.204463
3.815807,5.337743,9.216021
3.820485,5.344293,9.227519
3.825138,5.350809,9.238956
3.829766,5.357291,9.250333
3.834370,5.363739,9.261651
3.838950,5.370153,9.272909
3.843506,5.376534,9.284108
3.848038,5.382880,9.295248
3.852547,5.389194,9.306330
3.857031,5.395474,9.317354
3.861493,5.401722,9.328319
3.865930,5.407936,9.339227
3.870345,5.414118,9.350078
3.874736,5.420268,9.360872
3.879104,5.426385,9.371609
3.883449,5.432470,9.382290
3.887772,5.438524,9.392915
3.892071,5.444545,9.403484
3.896349,5.450535,9.413998
3.900603,5.456493,9.424456
3.904836,5.462420,9.434860
3.909046,5.468316,9.445209
3.913234,5.474182,9.455503
3.917400,5.480016,9.465744
3.921544,5.485819,9.475930
3.925667,5.491593,9.486064
3.929767,5.497336,9.496144
3.933847,5.503048,9.506171
3.937905,5.508731,9.516146
3.941941,5.514384,9.526068
3.945957,5.520007,9.535938
3.949951,5.525601,9.545756
3.953924,5.531165,9.555523
3.957877,5.536700,9.565238
3.961808,5.542206,9.574903
3.965719,5.547684,9.584517
3.969610,5.553132,9.594080
3.973480,5.558552,9.603593
3.977330,5.563943,9.613056
3.981160,5.569306,9.622470
3.984969,5.574641,9.631834
3.988759,5.579948,9.641149
3.992528,5.585227,9.650415
3.996278,5.590479,9.659632
4.000008,5.595702,9.668801
4.003719,5.600899,9.677922
4.007410,5.606068,9.686995
4.011082,5.611210,9.696020
4.014734,5.616325,9.704998
4.018367,5.621413,9.713929
4.021982,5.626474,9.722813
4.025577,5.631509,9.731650
4.029153,5.636518,9.740441
4.032711,5.641500,9.749186
4.036250,5.646456,9.757885
4.039770,5.651386,9.766538
4.043272,5.656290,9.775146
4.046755,5.661168,9.783709
4.050220,5.666021,9.792226
4.053667,5.670848,9.800699
4.057096,5.675650,9.809128
4.060507,5.680427,9.817512
4.063900,5.685178,9.825852
4.067275,5.689905,9.834149
4.070633,5.694607,9.842401
4.073973,5.699284,9.850611
4.077295,5.703937,9.858778
4.080600,5.708565,9.866901
4.083887,5.713169,9.874982
4.087158,5.717749,9.883021
4.090411,5.722304,9.891017
4.093647,5.726836,9.898971
4.096866,5.731344,9.906884
4.100068,5.735828,9.914755
4.103253,5.740289,9.922585
4.106422,5.744727,9.930374
4.109574,5.749141,9.938121
4.112709,5.753532,9.945828
4.115828,5.757900,9.953495
4.118931,5.762245,9.961121
4.122017,5.766567,9.968708
4.125087,5.770866,9.976254
4.128141,5.775143,9.983761
4.131179,5.779397,9.991229
4.134201,5.783630,9.998657
4.137207,5.787839,10.006047
4.140198,5.792027,10.013397
4.143172,5.796193,10.020709
4.146132,5.800337,10.027983
4.149075,5.804459,10.035218
4.152003,5.808560,10.042415
4.154916,5.812639,10.049575
4.157813,5.816696,10.056697
4.160695,5.820733,10.063782
4.163563,5.824748,10.070829
4.166415,5.828742,10.077840
4.169252,5.832715,10.084813
4.172074,5.836667,10.091751
4.174881,5.840599,10.098651
4.177674,5.844509,10.105516
4.180452,5.848400,10.112344
4.183215,5.852270,10.119137
4.185964,5.856119,10.125894
4.188698,5.859949,10.132615
4.191418,5.863758,10.139301
4.194124,5.867547,10.145952
4.196816,5.871316,10.152568
4.199493,5.875066,10.159150
4.202157,5.878796,10.165697
4.204806,5.882506,10.172209
4.207442,5.886197,10.178687
4.210063,5.889869,10.185132
4.212671,5.893521,10.191542
4.215266,5.897154,10.197919
4.217846,5.900768,10.204262
4.220413,5.904363,10.210572
4.222967,5.907939,10.216849
4.225507,5.911496,10.223093
4.228034,5.915035,10.229305
4.230547,5.918555,10.235483
4.233048,5.922057,10.241629
4.235535,5.925540,10.247743
4.238009,5.929005,10.253825
4.240471,5.932452,10.259875
4.242919,5.935880,10.265893
4.245354,5.939291,10.271880
4.247777,5.942684,10.277835
4.250187,5.946059,10.283759
4.252584,5.949416,10.289651
4.254969,5.952756,10.295513
4.257341,5.956078,10.301344
4.259701,5.959382,10.307145
4.262048,5.962670,10.312915
4.264383,5.965940,10.318654
4.266706,5.969193,10.324364
4.269017,5.972428,10.330043
4.271315,5.975647,10.335693
4.273602,5.978849,10.341313
4.275876,5.982034,10.346904
4.278138,5.985203,10.352465
4.280389,5.988354,10.357997
4.282628,5.991490,10.363500
4.284855,5.994608,10.368975
4.287070,5.997711,10.374420
4.289274,6.000797,10.379837
4.291466,6.003867,10.385225
4.293647,6.006921,10.390585
4.295816,6.009958,10.395917
4.297974,6.012980,10.401221
4.300120,6.015986,10.406498
4.302255,6.018976,10.411746
4.304379,6.021951,10.416967
4.306492,6.024910,10.422160
4.308594,6.027853,10.427327
4.310685,6.030781,10.432466
4.312764,6.033693,10.437578
4.314833,6.036591,10.442663
4.316891,6.039473,10.447722
4.318938,6.042339,10.452754
4.320975,6.045191,10.457760
4.323000,6.048028,10.462739
4.325015,6.050850,10.467692
4.327020,6.053657,10.472619
4.329014,6.056450,10.477521
4.330997,6.059228,10.482396
4.332971,6.061991,10.487246
4.334933,6.064739,10.492071
4.336886,6.067474,10.496870
4.338828,6.070194,10.501644
4.340760,6.072899,10.506393
4.342682,6.075591,10.511117
4.344594,6.078268,10.515817
4.346495,6.080931,10.520491
4.348387,6.083580,10.525141
4.350269,6.086216,10.529767
4.352141,6.088837,10.534368
4.354003,6.091445,10.538946
4.355855,6.094039,10.543499
4.357698,6.096620,10.548028
4.359531,6.099186,10.552534
4.361354,6.101740,10.557016
4.363168,6.104280,10.561474
4.364972,6.106807,10.565909
4.366767,6.109320,10.570321
4.368552,6.111820,10.574709
4.370328,6.114307,10.579074
4.372095,6.116781,10.583417
4.373852,6.119242,10.587737
4.375600,6.121691,10.592034
4.377339,6.124126,10.596308
4.379069,6.126548,10.600560
4.380790,6.128958,10.604790
4.382502,6.131355,10.608998
4.384204,6.133740,10.613183
4.385898,6.136112,10.617347
4.387583,6.138472,10.621488
4.389259,6.140819,10.625608
4.390927,6.143154,10.629707
4.392585,6.145476,10.633783
4.394235,6.147787,10.637839
4.395876,6.150085,10.641873
4.397509,6.152371,10.645886
4.399133,6.154646,10.649878
4.400748,6.156908,10.653848
4.402355,6.159158,10.657798
4.403954,6.161397,10.661728
4.405544,6.163624,10.665636
4.407125,6.165839,10.669525
4.408699,6.168043,10.673392
4.410264,6.170235,10.677240
4.411821,6.172415,10.681067
4.413370,6.174584,10.684874
4.414911,6.176742,10.688661
4.416443,6.178888,10.692429
4.417968,6.181023,10.696176
4.419484,6.183147,10.699904
4.420993,6.185260,10.703612
4.422494,6.187361,10.707301
4.423987,6.189452,10.710971
4.425472,6.191531,10.714621
4.426949,6.193600,10.718252
4.428418,6.195658,10.721864
4.429880,6.197705,10.725457
4.431334,6.199741,10.729031
4.432780,6.201767,10.732586
4.434219,6.203782,10.736123
4.435650,6.205786,10.739641
4.437074,6.207780,10.743141
4.438491,6.209763,10.746622
4.439899,6.211736,10.750085
4.441301,6.213699,10.753530
4.442695,6.215651,10.756957
4.444082,6.217593,10.760366
4.445461,6.219525,10.763757
4.446833,6.221447,10.767130
4.448198,6.223359,10.770485
4.449556,6.225260,10.773823
4.450907,6.227152,10.777143
4.452251,6.229034,10.780446
4.453587,6.230905,10.783731
4.454917,6.232767,10.787000
4.456240,6.234620,10.790251
4.457555,6.236462,10.793485
4.458864,6.238295,10.796702
4.460166,6.240118,10.799902
4.461461,6.241932,10.803085
4.462749,6.243736,10.806252
4.464031,6.245531,10.809402
4.465306,6.247316,10.812536
4.466574,6.249092,10.815653
4.467835,6.250858,10.818753
4.469090,6.252615,10.821838
4.470338,6.254363,10.824906
4.471580,6.256102,10.827958
4.472815,6.257832,10.830994
4.474044,6.259553,10.834014
4.475266,6.261264,10.837019
4.476482,6.262967,10.840007
4.477691,6.264661,10.842980
4.478894,6.266345,10.845937
4.480091,6.268021,10.848879
4.481281,6.269689,10.851805
4.482465,6.271347,10.854716
4.483644,6.272997,10.857612
4.484815,6.274638,10.860492
4.485981,6.276270,10.863357
4.487141,6.277894,10.866208
4.488294,6.279509,10.869043
4.489441,6.281116,10.871863
4.490583,6.282715,10.874669
4.491718,6.284305,10.877460
4.492848,6.285886,10.880236
4.493971,6.287460,10.882998
4.495089,6.289025,10.885745
4.496201,6.290582,10.888478
4.497306,6.292131,10.891196
4.498407,6.293671,10.893900
4.499501,6.295204,10.896590
4.500589,6.296728,10.899266
4.501672,6.298245,10.901928
4.502749,6.299753,10.904575
4.503821,6.301254,10.907209
4.504887,6.302746,10.909829
4.505947,6.304231,10.912436
4.507002,6.305708,10.915028
4.508051,6.307178,10.917607
4.509095,6.308639,10.920173
4.510133,6.310093,10.922725
4.511166,6.311540,10.925264
4.512193,6.312978,10.927789
4.513215,6.314410,10.930301
4.514232,6.315833,10.932800
4.515243,6.317249,10.935285
4.516249,6.318658,10.937758
4.517250,6.320059,10.940218
4.518245,6.321453,10.942665
4.519235,6.322840,10.945099
4.520220,6.324220,10.947520
4.521200,6.325592,10.949928
4.522175,6.326957,10.952324
4.523144,6.328315,10.954707
4.524109,6.329665,10.957078
4.525068,6.331009,10.959436
4.526023,6.332345,10.961782
4.526972,6.333675,10.964116
4.527916,6.334997,10.966437
4.528856,6.336313,10.968746
4.529790,6.337622,10.971043
4.530720,6.338923,10.973328
4.531644,6.340218,10.975601
4.532564,6.341507,10.977863
4.533479,6.342788,10.980112
4.534390,6.344063,10.982349
4.535295,6.345331,10.984575
4.536196,6.346592,10.986789
4.537092,6.347847,10.988991
4.537983,6.349095,10.991182
4.538869,6.350336,10.993361
4.539751,6.351572,10.995529
4.540629,6.352800,10.997685
4.541501,6.354022,10.999830
4.542369,6.355238,11.001964
4.543233,6.356447,11.004087
4.544092,6.357650,11.006199
4.544947,6.358847,11.008299
4.545797,6.360037,11.010388
4.546642,6.361222,11.012467
4.547483,6.362399,11.014534
4.548320,6.363571,11.016591
4.549152,6.364737,11.018637
4.549980,6.365896,11.020672
4.550804,6.367050,11.022697
4.551623,6.368197,11.024710
4.552438,6.369338,11.026714
4.553249,6.370474,11.028706
4.554055,6.371603,11.030689
4.554857,6.372726,11.032661
4.555655,6.373844,11.034622
4.556449,6.374956,11.036573
4.557239,6.376061,11.038514
4.558024,6.377161,11.040445
4.558806,6.378256,11.042366
4.559583,6.379344,11.044277
4.560356,6.380427,11.046177
4.561125,6.381504,11.048068
4.561890,6.382576,11.049948
4.562652,6.383641,11.051819
4.563409,6.384702,11.053680
4.564162,6.385756,11.055531
4.564911,6.386805,11.057373
4.565656,6.387849,11.059205
4.566397,6.388887,11.061027
4.567135,6.389920,11.062839
4.567868,6.390947,11.064643
4.568598,6.391969,11.066436
4.569324,6.392986,11.068220
4.570046,6.393997,11.069995
4.570764,6.395003,11.071761
4.571479,6.396003,11.073517
4.572190,6.396999,11.075264
4.572897,6.397989,11.077002
4.573600,6.398974,11.078731
4.574299,6.399953,11.080451
4.574995,6.400928,11.082161
4.575688,6.401898,11.083863
4.576376,6.402862,11.085556
4.577061,6.403821,11.087240
4.577743,6.404776,11.088915
4.578421,6.405725,11.090581
4.579095,6.406669,11.092238
4.579766,6.407609,11.093887
4.580433,6.408543,11.095527
4.581097,6.409473,11.097159
4.581757,6.410397,11.098782
4.582414,6.411317,11.100396
4.583067,6.412232,11.102002
4.583717,6.413142,11.103600
4.584364,6.414048,11.105189
4.585007,6.414948,11.106770
4.585646,6.415844,11.108342
4.586283,6.416735,11.109907
4.586916,6.417622,11.111463
4.587546,6.418504,11.113011
4.588172,6.419381,11.114550
4.588795,6.420254,11.116082
4.589415,6.421122,11.117606
4.590032,6.421985,11.119121
4.590645,6.422844,11.120629
4.591255,6.423698,11.122129
4.591862,6.424548,11.123621
4.592466,6.425394,11.125105
4.593066,6.426235,11.126581
4.593664,6.427072,11.128049
4.594258,6.427904,11.129510
4.594849,6.428732,11.130963
4.595437,6.429555,11.132409
4.596022,6.430375,11.133847
4.596604,6.431190,11.135277
4.597183,6.432000,11.136700
4.597759,6.432807,11.138115
4.598332,6.433609,11.139523
4.598901,6.434407,11.140924
4.599468,6.435200,11.142317
4.600032,6.435990,11.143703
4.600593,6.436775,11.145082
4.601151,6.437557,11.146453
4.601706,6.438334,11.147817
4.602258,6.439107,11.149174
4.602807,6.439876,11.150524
4.603353,6.440641,11.151867
4.603897,6.441402,11.153203
4.604437,6.442159,11.154532
4.604975,6.442912,11.155854
4.605510,6.443662,11.157168
4.606042,6.444407,11.158476
4.606571,6.445148,11.159778
4.607098,6.445885,11.161072
4.607622,6.446619,11.162359
4.608143,6.447348,11.163640
4.608661,6.448074,11.164914
4.609177,6.448796,11.166181
4.609690,6.449515,11.167442
4.610200,6.450229,11.168696
4.610707,6.450940,11.169943
4.611212,6.451647,11.171184
4.611714,6.452350,11.172419
4.612214,6.453049,11.173647
4.612711,6.453745,11.174868
4.613205,6.454438,11.176083
4.613697,6.455126,11.177292
4.614186,6.455811,11.178494
4.614672,6.456493,11.179690
4.615156,6.457170,11.180880
4.615638,6.457845,11.182063
4.616117,6.458515,11.183241
4.616593,6.459183,11.184412
4.617067,6.459846,11.185577
4.617539,6.460507,11.186735
4.618008,6.461163,11.187888
4.618474,6.461817,11.189035
4.618938,6.462466,11.190176
4.619400,6.463113,11.191310
4.619859,6.463756,11.192439
4.620316,6.464396,11.193562
4.620770,6.465032,11.194679
4.621222,6.465665,11.195790
4.621672,6.466295,11.196895
4.622119,6.466921,11.197994
4.622564,6.467544,11.199088
4.623007,6.468164,11.200176
4.623447,6.468781,11.201258
4.623885,6.469394,11.202335
4.624320,6.470004,11.203406
4.624754,6.470611,11.204471
4.625185,6.471215,11.205531
4.625614,6.471815,11.206585
4.626040,6.472412,11.207633
4.626465,6.473007,11.208676
4.626887,6.473598,11.209714
4.627307,6.474186,11.210746
4.627724,6.474771,11.211773
4.628140,6.475353,11.212794
4.628553,6.475932,11.213810
4.628964,6.476507,11.214821
4.629373,6.477080,11.215826
4.629780,6.477650,11.216826
4.630185,6.478217,11.217821
4.630587,6.478780,11.218810
4.630988,6.479341,11.219795
4.631386,6.479899,11.220774
4.631782,6.480454,11.221748
4.632177,6.481006,11.222717
4.632569,6.481555,11.223681
4.632959,6.482101,11.224640
4.633347,6.482645,11.225593
4.633733,6.483185,11.226542
4.634117,6.483723,11.227486
4.634499,6.484258,11.228425
4.634879,6.484790,11.229359
4.635257,6.485319,11.230288
4.635633,6.485846,11.231212
4.636007,6.486370,11.232131
4.636379,6.486891,11.233046
4.636749,6.487409,11.233955
4.637117,6.487924,11.234860
4.637483,6.488437,11.235760
4.637847,6.488947,11.236656
4.638210,6.489455,11.237546
4.638570,6.489960,11.238432
4.638929,6.490462,11.239314
4.639285,6.490961,11.240191
4.639640,6.491458,11.241063
4.639993,6.491952,11.241930
4.640344,6.492444,11.242793
4.640693,6.492933,11.243652
4.641041,6.493420,11.244506
4.641386,6.493904,11.245355
4.641730,6.494385,11.246200
4.642072,6.494864,11.247041
4.642412,6.495340,11.247877
4.642751,6.495814,11.248709
4.643087,6.496286,11.249536
4.643422,6.496755,11.250359
4.643755,6.497221,11.251178
4.644087,6.497685,11.251993
4.644416,6.498147,11.252803
4.644744,6.498606,11.253609
4.645070,6.499063,11.254411
4.645395,6.499517,11.255208
4.645718,6.499969,11.256001
4.646039,6.500419,11.256791
4.646358,6.500866,11.257576
4.646676,6.501311,11.258356
4.646992,6.501753,11.259133
4.647306,6.502194,11.259906
4.647619,6.502631,11.260675
4.647930,6.503067,11.261439
4.648239,6.503500,11.262200
4.648547,6.503931,11.262956
4.648853,6.504360,11.263709
4.649158,6.504787,11.264458
4.649461,6.505211,11.265203
4.649762,6.505633,11.265943
4.650062,6.506053,11.266680
4.650360,6.506471,11.267413
4.650657,6.506886,11.268143
4.650952,6.507300,11.268868
4.651246,6.507711,11.269590
4.651538,6.508120,11.270308
4.651828,6.508526,11.271022
4.652117,6.508931,11.271732
4.652405,6.509334,11.272439
4.652690,6.509734,11.273141
4.652975,6.510132,11.273841
4.653258,6.510529,11.274536
4.653539,6.510923,11.275228
4.653819,6.511315,11.275916
4.654098,6.511705,11.276601
4.654375,6.512093,11.277282
4.654651,6.512479,11.277959
4.654925,6.512863,11.278633
4.655197,6.513245,11.279304
4.655469,6.513625,11.279970
4.655739,6.514003,11.280634
4.656007,6.514379,11.281294
4.656274,6.514753,11.281950
4.656540,6.515125,11.282603
4.656804,6.515495,11.283252
4.657067,6.515863,11.283898
4.657328,6.516229,11.284541
4.657588,6.516593,11.285181
4.657847,6.516955,11.285817
4.658104,6.517316,11.286449
4.658360,6.517674,11.287079
4.658615,6.518031,11.287705
4.658868,6.518386,11.288327
4.659120,6.518739,11.288947
4.659371,6.519090,11.289563
4.659621,6.519439,11.290176
4.659869,6.519786,11.290786
4.660115,6.520132,11.291392
4.660361,6.520476,11.291996
4.660605,6.520818,11.292596
4.660848,6.521158,11.293193
4.661090,6.521496,11.293787
4.661330,6.521833,11.294378
4.661569,6.522168,11.294965
4.661807,6.522501,11.295550
4.662043,6.522832,11.296132
4.662279,6.523162,11.296710
4.662513,6.523490,11.297285
4.662746,6.523816,11.297858
4.662977,6.524140,11.298427
4.663208,6.524463,11.298994
4.663437,6.524784,11.299557
4.663665,6.525103,11.300118
4.663892,6.525421,11.300675
4.664118,6.525737,11.301230
4.664342,6.526051,11.301782
4.664565,6.526364,11.302331
4.664787,6.526675,11.302877
4.665008,6.526984,11.303420
4.665228,6.527292,11.303960
4.665447,6.527598,11.304497
4.665664,6.527903,11.305032
4.665881,6.528206,11.305564
4.666096,6.528507,11.306093
4.666310,6.528807,11.306619
4.666523,6.529105,11.307142
4.666735,6.529402,11.307663
4.666945,6.529697,11.308181
4.667155,6.529991,11.308696
4.667364,6.530283,11.309209
4.667571,6.530573,11.309719
4.667777,6.530862,11.310226
4.667983,6.531149,11.310730
4.668187,6.531435,11.311232
4.668390,6.531720,11.311731
4.668592,6.532003,11.312228
4.668793,6.532284,11.312722
4.668993,6.532564,11.313213
4.669192,6.532843,11.313702
