gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
4.240619,2.524580,1.573295
4.219784,2.517064,1.507566
4.094667,2.503980,1.626386
4.222304,2.453454,1.554673
4.116241,2.399370,1.542824
4.093162,2.394644,1.598221
4.117956,2.428421,1.511574
4.052980,2.446368,1.518289
3.955452,2.348200,1.527046
4.078058,2.373987,1.557419
3.976252,2.424306,1.512227
3.927732,2.326920,1.499061
3.910826,2.400618,1.490579
3.919178,2.334828,1.478236
3.917399,2.337427,1.456763
3.885630,2.406856,1.459135
3.850970,2.281442,1.491410
3.920001,2.283901,1.385824
3.923604,2.298844,1.419302
3.798845,2.306680,1.392581
3.806355,2.282838,1.394014
3.763339,2.280463,1.380981
3.685488,2.269872,1.488298
3.725199,2.292458,1.305669
3.625606,2.154497,1.429926
3.673159,2.259053,1.362552
3.636446,2.225281,1.382020
3.695606,2.233140,1.302231
3.617034,2.312047,1.337380
3.598368,2.117729,1.289076
3.658950,2.099014,1.254900
3.484583,2.113404,1.228267
3.530088,2.082507,1.267333
3.446730,2.187129,1.328542
3.502439,2.119577,1.321860
3.466012,2.193428,1.240688
3.449197,2.116164,1.350861
3.418252,2.092994,1.223312
3.441907,2.066158,1.279487
3.396189,2.133634,1.233298
3.308243,2.072740,1.187285
3.440372,1.968607,1.211749
3.350630,2.027341,1.223491
3.297124,2.021822,1.241332
3.315851,2.069129,1.206958
3.366149,1.979014,1.222944
3.214228,2.014076,1.153108
3.151724,2.065732,1.167678
3.230838,2.007021,1.105509
3.175361,1.977167,1.147493
3.219817,2.002559,1.126943
3.209086,1.888237,1.135074
3.214145,1.959305,1.110115
3.159715,1.888896,1.121455
3.095565,1.893069,1.176903
3.074994,1.950755,1.155816
3.095795,1.871629,1.126447
3.017014,1.970853,1.141634
3.042512,1.962715,1.028814
3.053766,1.924477,1.032656
3.069707,1.868680,1.124092
3.087025,1.866570,1.072947
2.979690,1.774776,0.987564
2.998867,1.798442,1.082133
2.999985,1.863134,1.048579
2.924602,1.815082,1.011806
2.938765,1.845753,1.072751
2.852932,1.836714,1.133595
2.911235,1.779063,1.053262
2.908674,1.807805,0.999194
2.877195,1.718759,1.005544
2.862185,1.763393,1.043860
2.840389,1.771516,0.951723
2.894826,1.822929,1.083895
2.743362,1.645072,1.003866
2.784889,1.728933,0.957480
2.818558,1.735428,1.063114
2.778506,1.729070,0.998083
2.704091,1.682237,1.007664
2.709627,1.646787,1.020593
2.703117,1.722781,0.910925
2.704469,1.750211,0.965696
2.682485,1.716381,0.935800
2.647287,1.705048,0.912033
2.733626,1.688762,0.927170
2.588251,1.630658,0.986821
2.678115,1.548835,0.894977
2.584830,1.801785,0.907303
2.622944,1.619868,0.894495
2.585143,1.638918,0.844036
2.599458,1.604271,0.942195
2.566197,1.581030,0.940945
2.629212,1.629520,0.921434
2.515874,1.638050,0.899655
2.520754,1.668634,0.914512
2.537879,1.577532,0.951392
2.442884,1.615189,0.863813
2.485400,1.622792,0.897432
2.501837,1.571244,0.839609
2.480554,1.527322,0.846424
2.466622,1.524654,0.769541
2.410990,1.448690,0.895239
2.480970,1.489051,0.802879
2.382513,1.480319,0.779950
2.414725,1.534085,0.821162
2.436550,1.507390,0.834350
2.363684,1.456781,0.846749
2.426681,1.456952,0.784029
2.384992,1.415013,0.804827
2.345355,1.504159,0.815392
2.217513,1.474911,0.813766
2.270313,1.456682,0.825946
2.255647,1.384689,0.805015
2.317854,1.513712,0.779336
2.247804,1.329043,0.749953
2.264547,1.432156,0.806688
2.204510,1.424580,0.860036
2.241612,1.449888,0.722259
2.260701,1.395408,0.744294
2.241013,1.392075,0.731030
2.212355,1.431865,0.686142
2.254516,1.360805,0.686385
2.159696,1.355815,0.799314
2.098128,1.328142,0.698942
2.255229,1.341541,0.834485
2.206797,1.348242,0.737633
2.158419,1.389013,0.778698
2.134143,1.407657,0.704507
2.178318,1.397863,0.733878
2.151444,1.394464,0.680661
2.147459,1.360547,0.729303
2.020727,1.277635,0.819687
2.078673,1.312413,0.710457
2.101048,1.373670,0.729710
2.099505,1.273056,0.643882
1.964762,1.260293,0.659057
2.045858,1.198238,0.671887
2.004853,1.284616,0.655645
2.036592,1.185550,0.692677
2.043676,1.340717,0.743226
2.025378,1.330986,0.714305
1.909584,1.323999,0.694277
1.914385,1.288587,0.676863
1.999104,1.279072,0.643834
2.004074,1.215063,0.667089
1.950166,1.161043,0.677921
1.862643,1.206241,0.703018
1.859980,1.193077,0.653552
1.803029,1.202360,0.671626
1.923252,1.206149,0.630093
1.902774,1.115282,0.649722
1.871715,1.199546,0.668862
1.913389,1.162656,0.613859
1.821616,1.196230,0.599591
1.802077,1.149999,0.675704
1.771507,1.097997,0.661953
1.801669,1.223293,0.575071
1.817370,1.146654,0.641931
1.786638,1.140825,0.642420
1.786607,1.202647,0.622430
1.784959,1.150458,0.650367
1.828937,1.145925,0.606431
1.701029,1.068602,0.590347
1.695073,1.076159,0.555160
1.679849,1.098332,0.547093
1.662215,1.169502,0.616851
1.739405,1.022724,0.603487
1.617086,1.128009,0.567323
1.762663,1.083583,0.557346
1.705651,1.098716,0.543359
1.711436,1.068184,0.585038
1.690465,1.127314,0.585510
1.667263,1.097922,0.587431
1.655084,1.141327,0.552275
1.682317,1.022124,0.509119
1.724707,1.117880,0.542873
1.604557,1.087027,0.557556
1.576867,1.060155,0.522957
1.605983,1.085161,0.568953
1.569520,1.085766,0.497124
1.506020,0.959933,0.492254
1.614672,1.051179,0.545201
1.633077,0.985272,0.523978
1.634819,1.039811,0.527771
1.515252,0.995487,0.491782
1.476403,1.013547,0.500830
1.502418,0.980194,0.500828
1.560372,0.986019,0.436283
1.522469,0.954295,0.509458
1.550587,0.990894,0.446807
1.527317,0.986622,0.482069
1.502275,0.958569,0.535253
1.525027,0.955941,0.458911
1.497300,0.996303,0.576190
1.457787,0.913875,0.572856
1.474200,0.969018,0.505350
1.515008,0.942011,0.449773
1.436845,0.984279,0.499187
1.473517,0.930872,0.496215
1.437170,0.930039,0.487004
1.484165,1.054243,0.489083
1.394165,0.904890,0.514563
1.349553,0.921210,0.474519
1.368908,0.949421,0.438992
1.349782,0.953149,0.472762
1.385819,0.835082,0.486140
1.355423,0.961231,0.455122
1.250879,0.887516,0.472117
1.449726,0.919000,0.422128
1.406259,0.866169,0.435831
1.325663,0.961085,0.408111
1.340179,0.907820,0.420807
1.362109,0.823684,0.431962
1.362466,0.929536,0.468739
1.371617,0.859576,0.411497
1.321864,0.926188,0.413258
1.283438,0.808842,0.415879
1.347737,0.843815,0.415181
1.275468,0.872042,0.466732
1.329948,0.827421,0.369670
1.263016,0.828232,0.403116
1.243657,0.842851,0.397642
1.328486,0.874072,0.434563
1.242292,0.830848,0.395743
1.236829,0.841704,0.400118
1.263962,0.790250,0.323773
1.241820,0.756586,0.374731
1.277721,0.872560,0.330444
1.165592,0.738502,0.403723
1.167250,0.844987,0.477141
1.265501,0.806441,0.378278
1.242800,0.805038,0.395767
1.128509,0.783079,0.369299
1.167156,0.835898,0.340769
1.227782,0.751084,0.398947
1.205968,0.718038,0.436369
1.243858,0.808240,0.391519
1.126290,0.740733,0.359279
1.122789,0.717476,0.436181
1.271104,0.745343,0.355225
1.157028,0.803479,0.357601
1.125600,0.760410,0.283354
1.115903,0.681804,0.306849
1.188305,0.739383,0.388581
1.216954,0.751526,0.357601
1.176149,0.722826,0.338190
1.058659,0.809759,0.300886
1.085739,0.698697,0.387031
1.136636,0.758641,0.334948
1.162146,0.658527,0.391616
1.127019,0.690080,0.330254
1.034097,0.697312,0.253712
1.087153,0.705291,0.336888
1.145664,0.726943,0.315490
1.032524,0.652889,0.377779
1.079655,0.699056,0.383999
1.065159,0.702102,0.352022
1.105444,0.684438,0.441115
0.993074,0.679009,0.333274
1.120783,0.708561,0.334256
1.067109,0.684746,0.293813
1.145231,0.604564,0.368380
1.121771,0.645771,0.309052
1.004470,0.730936,0.353515
0.986834,0.617972,0.406480
1.011079,0.750716,0.320292
1.035334,0.635368,0.279381
0.980775,0.689245,0.316383
0.974598,0.640787,0.296987
1.034263,0.616612,0.333611
0.928481,0.708506,0.380078
0.961579,0.662060,0.306956
0.917384,0.600720,0.347425
1.028784,0.673595,0.351820
0.872365,0.638332,0.210369
0.959329,0.563165,0.335440
0.951751,0.681726,0.373715
0.938149,0.518080,0.316172
0.894887,0.689038,0.307509
0.984711,0.702909,0.311843
0.983334,0.611872,0.398646
0.982084,0.657090,0.280962
0.913872,0.674695,0.326016
0.923436,0.578500,0.270291
0.873752,0.607638,0.286170
0.983801,0.628939,0.308058
0.891228,0.541308,0.288424
0.878488,0.522283,0.273188
0.916261,0.619479,0.325323
0.878320,0.576484,0.262140
0.861033,0.615340,0.313251
0.849480,0.593760,0.304239
0.875358,0.556139,0.242725
0.787810,0.507442,0.216961
0.821299,0.583603,0.240121
0.869851,0.595561,0.304300
0.866697,0.657594,0.323316
0.855789,0.587912,0.300499
0.908845,0.494455,0.277573
0.809640,0.569458,0.259613
0.919178,0.553357,0.270028
0.845429,0.636381,0.291231
0.839615,0.525859,0.263776
0.829798,0.528819,0.176478
0.791088,0.446331,0.240879
0.820903,0.505209,0.248118
0.750609,0.537146,0.231223
0.747316,0.520094,0.249441
0.787118,0.561350,0.242042
0.793670,0.528536,0.375892
0.796539,0.544316,0.260944
0.806943,0.448858,0.244386
0.781861,0.523618,0.231348
0.741069,0.503521,0.216413
0.808061,0.577959,0.296859
0.789094,0.522122,0.203748
0.711475,0.514952,0.282690
0.733300,0.459345,0.243060
0.840551,0.508762,0.139647
0.679570,0.548862,0.207957
0.716912,0.544540,0.225323
0.766534,0.497094,0.198167
0.736154,0.515826,0.269441
0.755668,0.490342,0.216745
0.770853,0.556444,0.181104
0.709342,0.511023,0.239170
0.695409,0.429144,0.260368
0.698803,0.424224,0.207918
0.730076,0.476256,0.244187
0.711484,0.519801,0.240762
0.711729,0.494059,0.176341
0.757288,0.480762,0.216172
0.726681,0.442275,0.193615
0.731899,0.434684,0.258410
0.744458,0.423117,0.212308
0.704346,0.482752,0.170937
0.725125,0.440376,0.196151
0.738080,0.435377,0.312680
0.703448,0.394434,0.198336
0.650263,0.379796,0.136960
0.719068,0.401932,0.193903
0.673610,0.455336,0.146438
0.691807,0.408978,0.284649
0.718807,0.441103,0.230497
0.649604,0.416173,0.202391
0.657450,0.446597,0.207381
0.663084,0.414790,0.186505
0.701607,0.433120,0.200847
0.710402,0.494339,0.211754
0.590738,0.448139,0.206550
0.685529,0.434181,0.182254
0.683978,0.449362,0.212248
0.570656,0.506412,0.150576
0.641050,0.427363,0.163567
0.665960,0.400274,0.193263
0.647109,0.397521,0.276352
0.635557,0.466357,0.218301
0.603735,0.291601,0.248630
0.595445,0.404157,0.231642
0.656752,0.371497,0.276392
0.633422,0.438815,0.175210
0.686628,0.375757,0.148933
0.607312,0.375763,0.160781
0.612642,0.302515,0.168118
0.635477,0.331813,0.198759
0.638804,0.369969,0.162435
0.622174,0.430301,0.149938
0.623716,0.375700,0.151687
0.573635,0.468341,0.221022
0.613320,0.424011,0.139796
0.527803,0.347202,0.214835
0.639705,0.337185,0.188071
0.545521,0.399468,0.192781
0.501657,0.410947,0.110236
0.574817,0.381621,0.139723
0.572574,0.437462,0.165972
0.595795,0.399910,0.173948
0.465182,0.422643,0.266523
0.610235,0.383256,0.208693
0.624123,0.410474,0.125649
0.475076,0.365562,0.228875
0.610864,0.343435,0.141471
0.538547,0.407746,0.195220
0.584602,0.317788,0.173084
0.540761,0.373529,0.232834
0.498267,0.419071,0.134313
0.548584,0.378811,0.247741
0.509845,0.401155,0.166081
0.471028,0.331435,0.248933
0.535015,0.359940,0.228744
0.475565,0.434376,0.165016
0.515330,0.308401,0.197398
0.508366,0.329673,0.195657
0.475677,0.405889,0.160769
0.514921,0.309652,0.177498
0.520473,0.367443,0.180926
0.521239,0.328412,0.159356
0.551004,0.359904,0.130563
0.527176,0.341159,0.141557
0.474936,0.330507,0.159278
0.577640,0.338976,0.223730
0.485665,0.312451,0.169413
0.515970,0.387356,0.141452
0.406650,0.361699,0.152817
0.519359,0.357890,0.151910
0.445928,0.352251,0.096993
0.484785,0.315734,0.143882
0.482577,0.324648,0.179510
0.527945,0.332875,0.174678
0.450973,0.377511,0.140361
0.464081,0.310931,0.145228
0.438106,0.251747,0.144255
0.427763,0.344859,0.120731
0.421754,0.306914,0.162390
0.475803,0.295696,0.167287
0.451211,0.287789,0.233605
0.431077,0.363892,0.066125
0.420974,0.240156,0.149820
0.391094,0.282757,0.159819
0.416969,0.335581,0.131582
0.415299,0.285747,0.154017
0.450928,0.300347,0.073980
0.450354,0.310678,0.130781
0.504430,0.315849,0.163810
0.497681,0.271862,0.102639
0.473923,0.327719,0.117485
0.425810,0.252656,0.133816
0.353377,0.276267,0.145541
0.493503,0.281211,0.109768
0.466711,0.247316,0.121375
0.435494,0.302434,0.076989
0.465314,0.263205,0.182594
0.403884,0.230459,0.110726
0.531894,0.315693,0.149082
0.421640,0.208451,0.170699
0.372776,0.263114,0.133012
0.428834,0.256078,0.111728
0.366231,0.278578,0.086769
0.409511,0.168387,0.087256
0.391195,0.244466,0.094782
0.378917,0.274491,0.160572
0.362981,0.273814,0.173080
0.378786,0.319057,0.144686
0.401563,0.301057,0.102148
0.301600,0.249954,0.113039
0.347674,0.264035,0.046999
0.367476,0.241573,0.098845
0.487326,0.217048,0.089763
0.328906,0.259871,0.130444
0.381234,0.193225,0.156923
0.484498,0.245088,0.112713
0.311519,0.252925,0.138742
0.461444,0.258541,0.177549
0.325582,0.355582,0.152782
0.449621,0.357147,0.174301
0.418947,0.266737,0.123675
0.415910,0.237485,0.106636
0.366578,0.227930,0.112192
0.341014,0.268072,0.140996
0.344242,0.363145,0.101619
0.357549,0.247634,0.034800
0.299250,0.282683,0.170226
0.350078,0.216897,0.058931
0.373899,0.162939,0.116770
0.325652,0.247891,0.070687
0.316085,0.264825,0.106710
0.364012,0.255716,0.191646
0.355040,0.303538,0.102066
0.372594,0.258022,0.111645
0.349993,0.233767,0.130144
0.407525,0.256022,0.113754
0.429230,0.220979,0.097796
0.337763,0.131566,0.153146
0.297077,0.271311,0.071430
0.320032,0.248144,0.056846
0.295053,0.267304,0.146151
0.371169,0.216014,0.137716
0.342628,0.171873,0.120172
0.287213,0.211122,0.070854
0.319789,0.245238,0.054242
0.305650,0.200063,0.141017
0.299363,0.219324,0.057731
0.333758,0.218376,0.158469
0.293822,0.227440,0.134301
0.394835,0.272447,0.112028
0.359834,0.139538,0.085853
0.283476,0.247344,0.082592
0.338228,0.255094,0.159343
0.280559,0.221782,0.075697
0.362424,0.107154,0.067812
0.342859,0.270393,0.075726
0.315847,0.195638,0.062625
0.314452,0.150855,0.053203
0.324183,0.194757,0.100100
0.311343,0.125153,0.048052
0.292555,0.121487,0.146797
0.272662,0.213481,0.050983
0.323607,0.170966,0.052487
0.297858,0.186983,0.013747
0.269128,0.214202,0.092880
0.318335,0.223557,0.021625
0.241362,0.184084,0.155424
0.359882,0.220198,0.105110
0.260672,0.230470,0.025015
0.239794,0.141590,0.100233
0.344849,0.129917,0.069722
0.300113,0.198944,0.065439
0.263695,0.270727,0.107336
0.208610,0.238613,0.099126
0.285215,0.150197,0.126232
0.309455,0.207768,0.106247
0.230545,0.114777,0.075068
0.251295,0.128491,0.097457
0.299655,0.230115,0.084962
0.236986,0.119175,0.082653
0.212469,0.184520,0.033342
0.292372,0.128158,0.097634
0.221826,0.051987,0.041858
0.244608,0.162884,0.143365
0.269769,0.207171,0.105993
0.322095,0.146545,0.035767
0.288174,0.249447,0.111400
0.246050,0.145622,0.131944
0.258445,0.190941,0.162420
0.247013,0.190845,0.088737
0.214153,0.146006,0.124072
0.232693,0.197964,0.033139
0.317162,0.191693,0.078531
0.287600,0.137371,0.071922
0.227651,0.171841,0.071205
0.314816,0.242140,0.080532
0.285736,0.133923,0.053500
0.224720,0.234120,0.028858
0.257123,0.186373,0.132195
0.310814,0.211065,0.011644
0.210306,0.095815,0.002209
0.196206,0.172566,0.128408
0.167375,0.151765,0.100033
0.264293,0.150313,0.033386
0.274426,0.147620,0.125659
0.184911,0.128307,0.077664
0.194834,0.147549,0.033389
0.238230,0.143657,0.098859
0.240559,0.174099,-0.009629
0.222501,0.180708,0.115550
0.263791,0.177049,0.108994
0.227672,0.204402,-0.063444
0.267869,0.232517,0.049420
0.259160,0.176155,0.056440
0.257781,0.193211,0.022443
0.239803,0.164258,0.061415
0.234082,0.190388,0.088980
0.211843,0.107274,0.083934
0.208416,0.141084,0.134411
0.216892,0.137176,0.140337
0.242958,0.178255,0.039884
0.167545,0.183910,0.145753
0.210261,0.154758,0.069479
0.188838,0.223080,0.067626
0.225340,0.109061,0.129042
0.222669,0.124014,0.073439
0.223285,0.163093,0.079026
0.243509,0.148869,0.022083
0.176384,0.161602,0.087895
0.211123,0.112523,0.097966
0.260063,0.032255,0.084330
0.220396,0.078715,0.097959
0.234443,0.106908,-0.040349
0.266902,0.114862,0.119788
0.218503,0.088556,0.049353
0.188139,0.119291,0.071409
0.205033,0.087184,0.021966
0.135643,0.142735,0.028775
0.242722,0.220459,0.068246
0.192983,0.095661,0.030099
0.199416,0.121443,0.089904
0.155034,0.158191,0.071086
0.241809,0.115903,0.030723
0.198648,0.170201,0.079459
0.184924,0.114219,0.007588
0.161998,0.152483,0.084415
0.152320,0.067765,0.019122
0.200056,0.131201,0.058710
0.216793,0.090326,0.054523
0.140254,0.183596,0.060190
0.222677,0.191385,0.060706
0.246226,0.193058,0.112947
0.173503,0.173552,0.035510
0.159045,0.107992,0.014675
0.178917,0.159821,0.094514
0.176968,0.059885,-0.017597
0.191118,0.131406,0.058888
0.187595,0.118152,0.008689
0.220464,0.068807,0.000751
0.183426,0.145991,0.123697
0.142827,0.133088,0.057098
0.204141,0.167563,0.110807
0.175235,0.139717,0.082492
0.101009,0.073321,0.090899
0.193134,0.109571,0.113108
0.127523,0.053854,0.022622
0.141422,0.149383,0.088371
0.164283,0.090068,0.058752
0.247530,0.074161,0.047590
0.160207,0.090286,0.051712
0.165260,0.114934,0.008405
0.086760,0.124174,0.032622
0.126888,0.105412,0.093948
0.174619,0.148506,0.032152
0.216164,0.064493,0.056776
0.159412,0.055026,0.032813
0.210109,0.086806,0.047668
0.189039,0.076940,0.003019
0.191592,0.083371,0.046871
0.158829,0.157179,-0.002031
0.195123,0.125160,0.020527
0.179387,0.103336,0.042973
0.149158,0.138584,0.010499
0.238751,0.111748,0.019418
0.176917,0.094322,0.031885
0.104565,0.109148,0.001579
0.172306,0.087158,0.031781
0.134957,0.069953,0.058096
0.095472,0.034568,-0.023506
0.211327,0.100149,-0.006855
0.092726,0.129328,0.076263
0.238433,0.061562,0.032891
0.132007,0.157844,0.033880
0.234761,0.045590,0.082463
0.124698,0.149795,-0.052450
0.144527,0.085007,0.004106
0.253650,0.073896,0.055596
0.130027,0.047512,-0.084731
0.159923,0.066078,0.001705
0.199607,0.105813,0.036348
0.176971,-0.029943,-0.027119
0.105915,0.125401,0.116509
0.171730,0.136832,-0.020198
0.174941,0.105054,0.003026
0.170830,0.071480,0.056306
0.105009,0.149752,0.012933
0.122779,0.068478,0.040677
0.059623,0.099116,-0.007649
0.148573,0.179734,0.084895
0.151709,0.067784,0.021951
0.189789,0.097974,0.085646
0.148274,0.079109,0.017075
0.110528,0.145859,-0.004421
0.243557,-0.005072,0.010679
0.116481,0.023469,0.023228
0.120425,0.123676,-0.035971
0.049934,0.114169,0.036293
0.119039,-0.041183,0.046449
0.173879,0.081073,0.095215
0.157835,0.079816,0.013903
0.178465,0.059216,0.067532
0.127410,0.073894,-0.068356
0.064301,0.076162,-0.024249
0.159101,0.060163,0.108913
0.196386,0.123951,0.132704
0.180579,0.144497,0.058232
0.146433,0.064893,0.004490
0.189965,0.149244,0.016918
0.135806,0.078454,0.085283
0.076748,0.096188,0.106930
0.061732,0.057241,0.040540
0.149003,0.092819,0.017968
0.053375,0.076183,0.026065
0.151317,0.113763,0.011186
0.099800,0.059574,0.031991
0.067051,0.147231,-0.026248
0.102056,0.067115,0.087233
0.069352,0.082129,0.137729
0.119384,0.099237,-0.014861
0.170002,0.065749,0.070001
0.084834,0.016057,-0.019265
0.105669,0.021604,0.052069
0.119662,0.085945,0.042960
0.095851,0.088790,-0.004009
0.080210,0.015923,0.017244
0.129422,0.005603,-0.002833
0.090313,0.129384,0.032687
0.063682,0.089398,0.008433
0.078034,0.070328,-0.012011
0.171632,0.076247,0.102143
0.168025,0.068579,0.079619
0.075801,0.175907,-0.014016
0.191427,0.112208,0.028311
0.138817,0.083107,0.010585
0.069012,0.016699,0.073290
0.133142,0.122444,-0.028342
0.033216,0.015662,0.027583
0.098021,0.080208,0.040066
0.016517,0.136381,0.091961
0.131419,0.095671,0.031700
0.070659,0.117319,0.064407
0.178274,0.110027,0.016076
0.132760,0.099029,-0.005749
0.059453,0.059163,0.061929
0.066015,0.040591,0.038218
0.132861,-0.018084,0.059774
0.099927,-0.018913,-0.004582
0.071753,0.172761,0.045357
0.141319,-0.022505,0.057279
0.063794,0.138762,0.011890
0.090155,0.098235,0.039362
0.114620,0.061732,0.012570
0.038774,0.051694,0.018065
0.065182,0.075454,0.000316
0.100822,0.125304,0.105485
0.056861,-0.005038,0.139949
0.061216,0.047253,0.020929
0.122556,0.107538,0.097230
0.053782,0.082057,-0.017795
0.109057,0.037493,0.026529
0.096781,0.003098,-0.030019
0.043070,0.121344,0.083802
0.079948,0.062978,-0.020785
0.079265,0.076891,0.042096
0.190621,0.065501,0.068016
0.087641,0.050812,0.106167
0.073130,0.056077,-0.044553
0.076685,0.071281,0.000953
0.055457,0.101365,0.036777
0.104841,0.013830,-0.004882
0.148737,0.006908,-0.016815
0.076741,0.064694,0.096490
0.107371,-0.009819,0.037260
0.131697,0.084212,0.043376
0.117262,0.075920,-0.008300
0.070242,0.120724,0.035770
0.083571,0.055604,0.001825
0.163905,0.071817,0.070311
0.064853,0.026002,0.006421
0.086168,0.086873,0.017532
-0.012257,0.049751,0.007397
0.152469,0.033113,0.003620
0.104835,0.065054,-0.056162
0.098334,0.032475,0.007329
0.078103,0.077060,0.008098
0.105167,0.120026,0.017502
0.008361,0.036526,0.032408
0.015988,0.040361,0.056424
0.047241,0.079607,0.039922
0.110314,0.032101,0.034697
0.111879,0.098599,0.032587
-0.002360,0.014310,0.092285
0.093147,0.096417,-0.015121
0.053887,0.067028,0.016408
0.048705,0.060905,0.002769
0.112491,0.045402,0.110926
0.090255,0.075439,0.076900
0.080457,0.091360,-0.073910
0.024226,0.026052,0.038701
0.003203,-0.005759,0.041637
0.042164,0.003968,0.069701
0.073931,0.073973,0.020234
-0.011008,0.008833,0.007844
0.109643,0.016651,-0.028730
0.096859,0.052463,0.021908
0.041564,0.017598,0.051841
0.080992,0.107032,0.010590
0.078371,0.049072,0.049088
0.089653,0.034915,0.059407
0.100349,-0.011754,-0.008154
0.081302,0.058226,0.025383
0.074635,0.059237,0.044924
0.081589,0.030440,-0.050069
0.049715,0.071496,0.011627
0.036791,0.111537,0.031671
0.122095,0.092905,-0.008050
0.068308,0.018581,0.027831
0.084423,-0.036119,-0.020528
0.140074,0.132715,0.003245
0.086949,-0.020833,-0.048990
0.018528,0.025213,0.058863
0.026857,-0.034177,0.015964
0.042041,0.019595,-0.022921
0.092815,0.036598,-0.036235
0.058525,0.000710,0.144530
0.046703,-0.018306,-0.071695
0.046765,0.015754,0.030119
0.081298,0.005803,0.033188
0.048033,0.062171,0.054902
-0.003245,0.023976,0.009907
0.019229,0.050185,-0.018410
0.019564,0.072971,-0.020074
0.040486,-0.000241,-0.007860
0.034419,0.028594,0.017869
0.044838,-0.036800,0.027373
0.015557,0.080498,0.080163
0.054844,0.015917,0.002664
0.045943,0.024267,-0.051406
0.067402,0.033669,0.013417
0.040662,0.022316,0.016348
0.056674,-0.000315,-0.013331
0.112469,0.008459,0.075244
-0.023248,0.035422,0.125113
0.046104,0.017312,0.060917
0.032099,-0.007175,0.096475
0.067486,0.029004,0.077550
0.167861,0.028966,0.058446
0.025541,0.037220,-0.003792
0.030751,0.041336,0.018491
0.028407,-0.019540,0.015570
0.073467,0.037313,0.052197
0.041464,0.086913,-0.058070
0.050554,0.056742,0.085764
0.038415,-0.036127,0.017528
0.064839,0.091765,-0.014526
0.020298,0.058276,-0.012033
0.068831,0.058961,0.031598
0.076887,-0.059716,0.064554
0.074575,0.115795,0.092907
0.035636,0.065682,0.046979
0.113917,0.048933,0.031031
0.028258,0.018691,0.025682
0.020313,0.067320,0.024770
0.068406,0.005390,0.012582
0.115651,0.032167,0.053876
0.109253,0.065045,-0.014436
0.018525,-0.023382,-0.053211
0.013567,0.017648,0.028288
0.111220,0.026242,-0.020836
0.113124,0.034493,0.017491
0.102183,0.052136,-0.076659
0.041586,-0.021635,0.014456
0.020324,0.069006,-0.023975
0.008373,-0.018332,0.088850
0.046272,0.014290,0.077921
0.108006,-0.027466,0.029803
0.039853,0.049905,0.006604
0.046669,0.014959,0.036662
0.021349,0.005747,-0.015510
0.006458,0.015115,-0.066015
0.055525,-0.025667,0.053676
-0.029857,0.004779,0.035028
0.025579,0.033672,0.078600
0.024846,0.003714,0.046558
0.047283,0.096005,0.054613
0.063661,0.018565,0.092475
0.037176,0.025078,0.074225
0.027889,0.027746,0.065329
0.037713,0.039235,-0.012845
0.035196,0.035275,0.072846
