q0 (),q1,q2,q3
0.999703,0.019469,0.012072,0.008305
0.999691,0.019882,0.012316,0.008465
0.999678,0.020292,0.012560,0.008624
0.999665,0.020701,0.012803,0.008782
0.999652,0.021107,0.013044,0.008939
0.999639,0.021512,0.013285,0.009095
0.999626,0.021914,0.013524,0.009250
0.999612,0.022315,0.013763,0.009405
0.999598,0.022713,0.014000,0.009558
0.999584,0.023109,0.014236,0.009710
0.999570,0.023504,0.014472,0.009862
0.999556,0.023896,0.014706,0.010012
0.999542,0.024286,0.014939,0.010162
0.999527,0.024675,0.015171,0.010310
0.999513,0.025061,0.015402,0.010458
0.999498,0.025445,0.015632,0.010605
0.999483,0.025827,0.015861,0.010750
0.999468,0.026207,0.016088,0.010895
0.999452,0.026585,0.016315,0.011039
0.999437,0.026962,0.016541,0.011182
0.999422,0.027336,0.016766,0.011324
0.999406,0.027708,0.016989,0.011465
0.999390,0.028078,0.017212,0.011606
0.999374,0.028446,0.017433,0.011745
0.999358,0.028812,0.017653,0.011883
0.999342,0.029176,0.017873,0.012021
0.999326,0.029538,0.018091,0.012158
0.999310,0.029899,0.018309,0.012294
0.999293,0.030257,0.018525,0.012429
0.999277,0.030613,0.018740,0.012563
0.999260,0.030968,0.018954,0.012696
0.999243,0.031320,0.019167,0.012828
0.999226,0.031671,0.019380,0.012960
0.999209,0.032020,0.019591,0.013091
0.999192,0.032367,0.019801,0.013221
0.999175,0.032712,0.020010,0.013350
0.999158,0.033055,0.020218,0.013478
0.999141,0.033396,0.020425,0.013606
0.999123,0.033735,0.020632,0.013732
0.999106,0.034073,0.020837,0.013858
0.999088,0.034409,0.021041,0.013983
0.999071,0.034743,0.021244,0.014107
0.999053,0.035075,0.021446,0.014231
0.999035,0.035405,0.021647,0.014354
0.999018,0.035734,0.021848,0.014475
0.999000,0.036060,0.022047,0.014597
0.998982,0.036385,0.022245,0.014717
0.998964,0.036708,0.022443,0.014837
0.998946,0.037030,0.022639,0.014955
0.998928,0.037350,0.022835,0.015073
0.998909,0.037668,0.023029,0.015191
0.998891,0.037984,0.023223,0.015307
0.998873,0.038298,0.023415,0.015423
0.998855,0.038611,0.023607,0.015538
0.998836,0.038922,0.023798,0.015653
0.998818,0.039232,0.023987,0.015767
0.998799,0.039539,0.024176,0.015879
0.998781,0.039845,0.024364,0.015992
0.998762,0.040150,0.024551,0.016103
0.998744,0.040453,0.024738,0.016214
0.998725,0.040754,0.024923,0.016324
0.998706,0.041053,0.025107,0.016434
0.998688,0.041351,0.025291,0.016543
0.998669,0.041647,0.025473,0.016651
0.998650,0.041942,0.025655,0.016758
0.998631,0.042235,0.025836,0.016865
0.998612,0.042527,0.026015,0.016971
0.998594,0.042816,0.026194,0.017076
0.998575,0.043105,0.026373,0.017181
0.998556,0.043392,0.026550,0.017285
0.998537,0.043677,0.026726,0.017389
0.998518,0.043960,0.026902,0.017492
0.998499,0.044243,0.027076,0.017594
0.998480,0.044523,0.027250,0.017695
0.998461,0.044802,0.027423,0.017796
0.998442,0.045080,0.027595,0.017896
0.998423,0.045356,0.027766,0.017996
0.998404,0.045630,0.027937,0.018095
0.998385,0.045903,0.028106,0.018194
0.998366,0.046175,0.028275,0.018291
0.998346,0.046445,0.028443,0.018389
0.998327,0.046714,0.028610,0.018485
0.998308,0.046981,0.028776,0.018581
0.998289,0.047247,0.028942,0.018677
0.998270,0.047511,0.029106,0.018771
0.998251,0.047774,0.029270,0.018866
0.998232,0.048035,0.029433,0.018959
0.998213,0.048296,0.029595,0.019052
0.998194,0.048554,0.029757,0.019145
0.998175,0.048811,0.029917,0.019237
0.998155,0.049067,0.030077,0.019328
0.998136,0.049322,0.030236,0.019419
0.998117,0.049575,0.030394,0.019509
0.998098,0.049827,0.030552,0.019599
0.998079,0.050077,0.030708,0.019688
0.998060,0.050326,0.030864,0.019776
0.998041,0.050574,0.031019,0.019864
0.998022,0.050820,0.031174,0.019952
0.998003,0.051065,0.031327,0.020039
0.997984,0.051309,0.031480,0.020125
0.997965,0.051551,0.031632,0.020211
0.997946,0.051792,0.031783,0.020297
0.997927,0.052032,0.031934,0.020381
0.997908,0.052270,0.032084,0.020466
0.997889,0.052508,0.032233,0.020550
0.997870,0.052744,0.032381,0.020633
0.997851,0.052978,0.032528,0.020716
0.997832,0.053212,0.032675,0.020798
0.997813,0.053444,0.032821,0.020880
0.997794,0.053674,0.032967,0.020961
0.997775,0.053904,0.033111,0.021042
0.997756,0.054132,0.033255,0.021122
0.997737,0.054360,0.033398,0.021202
0.997719,0.054585,0.033541,0.021281
0.997700,0.054810,0.033683,0.021360
0.997681,0.055034,0.033824,0.021438
0.997662,0.055256,0.033964,0.021516
0.997644,0.055477,0.034104,0.021594
0.997625,0.055697,0.034243,0.021671
0.997606,0.055916,0.034381,0.021747
0.997588,0.056133,0.034519,0.021823
0.997569,0.056349,0.034656,0.021899
0.997551,0.056565,0.034792,0.021974
0.997532,0.056779,0.034927,0.022048
0.997514,0.056992,0.035062,0.022122
0.997495,0.057203,0.035196,0.022196
0.997477,0.057414,0.035330,0.022269
0.997458,0.057623,0.035463,0.022342
0.997440,0.057832,0.035595,0.022415
0.997421,0.058039,0.035726,0.022487
0.997403,0.058245,0.035857,0.022558
0.997385,0.058450,0.035987,0.022629
0.997367,0.058654,0.036117,0.022700
0.997348,0.058857,0.036246,0.022770
0.997330,0.059058,0.036374,0.022840
0.997312,0.059259,0.036502,0.022909
0.997294,0.059458,0.036628,0.022978
0.997276,0.059657,0.036755,0.023047
0.997258,0.059854,0.036880,0.023115
0.997240,0.060051,0.037006,0.023183
0.997222,0.060246,0.037130,0.023250
0.997204,0.060440,0.037254,0.023317
0.997186,0.060633,0.037377,0.023384
0.997168,0.060825,0.037499,0.023450
0.997150,0.061017,0.037621,0.023516
0.997132,0.061207,0.037743,0.023581
0.997115,0.061396,0.037863,0.023646
0.997097,0.061584,0.037983,0.023711
0.997079,0.061771,0.038103,0.023775
0.997062,0.061957,0.038222,0.023839
0.997044,0.062142,0.038340,0.023902
0.997027,0.062326,0.038458,0.023965
0.997009,0.062509,0.038575,0.024028
0.996992,0.062691,0.038691,0.024090
0.996974,0.062872,0.038807,0.024152
0.996957,0.063052,0.038923,0.024214
0.996940,0.063231,0.039037,0.024275
0.996922,0.063409,0.039152,0.024336
0.996905,0.063587,0.039265,0.024396
0.996888,0.063763,0.039378,0.024456
0.996871,0.063938,0.039491,0.024516
0.996854,0.064113,0.039603,0.024575
0.996837,0.064286,0.039714,0.024634
0.996820,0.064459,0.039825,0.024693
0.996803,0.064630,0.039935,0.024751
0.996786,0.064801,0.040045,0.024809
0.996769,0.064971,0.040154,0.024867
0.996752,0.065140,0.040262,0.024924
0.996735,0.065308,0.040370,0.024981
0.996718,0.065475,0.040478,0.025038
0.996702,0.065641,0.040584,0.025094
0.996685,0.065806,0.040691,0.025150
0.996669,0.065970,0.040797,0.025206
0.996652,0.066134,0.040902,0.025261
0.996635,0.066297,0.041007,0.025316
0.996619,0.066458,0.041111,0.025371
0.996603,0.066619,0.041214,0.025425
0.996586,0.066779,0.041318,0.025479
0.996570,0.066938,0.041420,0.025533
0.996554,0.067097,0.041522,0.025586
0.996537,0.067254,0.041624,0.025640
0.996521,0.067411,0.041725,0.025692
0.996505,0.067567,0.041826,0.025745
0.996489,0.067721,0.041926,0.025797
0.996473,0.067876,0.042025,0.025849
0.996457,0.068029,0.042124,0.025900
0.996441,0.068181,0.042223,0.025952
0.996425,0.068333,0.042321,0.026003
0.996409,0.068484,0.042418,0.026053
0.996394,0.068634,0.042515,0.026104
0.996378,0.068783,0.042612,0.026154
0.996362,0.068932,0.042708,0.026203
0.996347,0.069079,0.042804,0.026253
0.996331,0.069226,0.042899,0.026302
0.996316,0.069372,0.042993,0.026351
0.996300,0.069517,0.043087,0.026400
0.996285,0.069662,0.043181,0.026448
0.996269,0.069806,0.043274,0.026496
0.996254,0.069949,0.043367,0.026544
0.996239,0.070091,0.043459,0.026591
0.996223,0.070232,0.043551,0.026638
0.996208,0.070373,0.043642,0.026685
0.996193,0.070513,0.043733,0.026732
0.996178,0.070652,0.043823,0.026778
0.996163,0.070791,0.043913,0.026824
0.996148,0.070928,0.044002,0.026870
0.996133,0.071065,0.044091,0.026916
0.996118,0.071201,0.044180,0.026961
0.996103,0.071337,0.044268,0.027006
0.996089,0.071472,0.044356,0.027051
0.996074,0.071606,0.044443,0.027096
0.996059,0.071739,0.044529,0.027140
0.996045,0.071872,0.044616,0.027184
0.996030,0.072004,0.044702,0.027228
0.996016,0.072135,0.044787,0.027271
0.996001,0.072265,0.044872,0.027314
0.995987,0.072395,0.044956,0.027357
0.995972,0.072524,0.045041,0.027400
0.995958,0.072653,0.045124,0.027443
0.995944,0.072781,0.045207,0.027485
0.995929,0.072908,0.045290,0.027527
0.995915,0.073034,0.045373,0.027569
0.995901,0.073160,0.045455,0.027610
0.995887,0.073285,0.045536,0.027652
0.995873,0.073409,0.045617,0.027693
0.995859,0.073533,0.045698,0.027734
0.995845,0.073656,0.045778,0.027774
0.995831,0.073778,0.045858,0.027815
0.995818,0.073900,0.045938,0.027855
0.995804,0.074021,0.046017,0.027895
0.995790,0.074142,0.046095,0.027934
0.995776,0.074262,0.046174,0.027974
0.995763,0.074381,0.046252,0.028013
0.995749,0.074499,0.046329,0.028052
0.995736,0.074617,0.046406,0.028091
0.995722,0.074734,0.046483,0.028129
0.995709,0.074851,0.046559,0.028167
0.995696,0.074967,0.046635,0.028206
0.995682,0.075083,0.046710,0.028243
0.995669,0.075197,0.046786,0.028281
0.995656,0.075312,0.046860,0.028319
0.995643,0.075425,0.046935,0.028356
0.995629,0.075538,0.047009,0.028393
0.995616,0.075650,0.047082,0.028430
0.995603,0.075762,0.047155,0.028466
0.995590,0.075873,0.047228,0.028503
0.995578,0.075984,0.047301,0.028539
0.995565,0.076094,0.047373,0.028575
0.995552,0.076203,0.047444,0.028611
0.995539,0.076312,0.047516,0.028646
0.995526,0.076420,0.047587,0.028682
0.995514,0.076528,0.047657,0.028717
0.995501,0.076635,0.047728,0.028752
0.995489,0.076742,0.047798,0.028786
0.995476,0.076848,0.047867,0.028821
0.995464,0.076953,0.047936,0.028855
0.995451,0.077058,0.048005,0.028890
0.995439,0.077162,0.048074,0.028924
0.995426,0.077266,0.048142,0.028957
0.995414,0.077369,0.048209,0.028991
0.995402,0.077472,0.048277,0.029024
0.995390,0.077574,0.048344,0.029058
0.995378,0.077675,0.048411,0.029091
0.995366,0.077776,0.048477,0.029123
0.995354,0.077877,0.048543,0.029156
0.995342,0.077977,0.048609,0.029188
0.995330,0.078076,0.048674,0.029221
0.995318,0.078175,0.048739,0.029253
0.995306,0.078273,0.048804,0.029285
0.995294,0.078371,0.048868,0.029317
0.995282,0.078468,0.048932,0.029348
0.995271,0.078565,0.048996,0.029379
0.995259,0.078661,0.049059,0.029411
0.995247,0.078757,0.049122,0.029442
0.995236,0.078852,0.049185,0.029473
0.995224,0.078947,0.049247,0.029503
0.995213,0.079041,0.049310,0.029534
0.995202,0.079135,0.049371,0.029564
0.995190,0.079228,0.049433,0.029594
0.995179,0.079321,0.049494,0.029624
0.995168,0.079413,0.049555,0.029654
0.995156,0.079505,0.049615,0.029684
0.995145,0.079596,0.049675,0.029713
0.995134,0.079687,0.049735,0.029742
0.995123,0.079777,0.049795,0.029772
0.995112,0.079867,0.049854,0.029801
0.995101,0.079957,0.049913,0.029829
0.995090,0.080045,0.049972,0.029858
0.995079,0.080134,0.050030,0.029887
0.995068,0.080222,0.050088,0.029915
0.995057,0.080309,0.050146,0.029943
0.995047,0.080396,0.050203,0.029971
0.995036,0.080483,0.050260,0.029999
0.995025,0.080569,0.050317,0.030027
0.995015,0.080654,0.050374,0.030054
0.995004,0.080739,0.050430,0.030082
0.994994,0.080824,0.050486,0.030109
0.994983,0.080908,0.050542,0.030136
0.994973,0.080992,0.050597,0.030163
0.994962,0.081076,0.050652,0.030190
0.994952,0.081159,0.050707,0.030216
0.994941,0.081241,0.050762,0.030243
0.994931,0.081323,0.050816,0.030269
0.994921,0.081405,0.050870,0.030295
0.994911,0.081486,0.050924,0.030321
0.994901,0.081567,0.050977,0.030347
0.994891,0.081647,0.051030,0.030373
0.994880,0.081727,0.051083,0.030399
0.994870,0.081806,0.051136,0.030424
0.994861,0.081885,0.051188,0.030449
0.994851,0.081964,0.051240,0.030475
0.994841,0.082042,0.051292,0.030500
0.994831,0.082120,0.051343,0.030525
0.994821,0.082197,0.051395,0.030549
0.994811,0.082274,0.051446,0.030574
0.994802,0.082351,0.051496,0.030598
0.994792,0.082427,0.051547,0.030623
0.994782,0.082503,0.051597,0.030647
0.994773,0.082578,0.051647,0.030671
0.994763,0.082653,0.051697,0.030695
0.994754,0.082728,0.051746,0.030719
0.994744,0.082802,0.051795,0.030742
0.994735,0.082875,0.051844,0.030766
0.994725,0.082949,0.051893,0.030789
0.994716,0.083022,0.051941,0.030813
0.994707,0.083094,0.051989,0.030836
0.994698,0.083167,0.052037,0.030859
0.994688,0.083238,0.052085,0.030882
0.994679,0.083310,0.052132,0.030905
0.994670,0.083381,0.052180,0.030927
0.994661,0.083452,0.052226,0.030950
0.994652,0.083522,0.052273,0.030972
0.994643,0.083592,0.052320,0.030994
0.994634,0.083661,0.052366,0.031017
0.994625,0.083731,0.052412,0.031039
0.994616,0.083799,0.052457,0.031060
0.994607,0.083868,0.052503,0.031082
0.994598,0.083936,0.052548,0.031104
0.994590,0.084004,0.052593,0.031125
0.994581,0.084071,0.052638,0.031147
0.994572,0.084138,0.052683,0.031168
0.994564,0.084205,0.052727,0.031189
0.994555,0.084271,0.052771,0.031210
0.994546,0.084337,0.052815,0.031231
0.994538,0.084403,0.052859,0.031252
0.994529,0.084468,0.052902,0.031273
0.994521,0.084533,0.052945,0.031293
0.994512,0.084598,0.052988,0.031314
0.994504,0.084662,0.053031,0.031334
0.994496,0.084726,0.053073,0.031355
0.994487,0.084789,0.053116,0.031375
0.994479,0.084853,0.053158,0.031395
0.994471,0.084915,0.053200,0.031415
0.994463,0.084978,0.053241,0.031435
0.994455,0.085040,0.053283,0.031454
0.994446,0.085102,0.053324,0.031474
0.994438,0.085164,0.053365,0.031493
0.994430,0.085225,0.053406,0.031513
0.994422,0.085286,0.053446,0.031532
0.994414,0.085346,0.053487,0.031551
0.994406,0.085407,0.053527,0.031570
0.994398,0.085467,0.053567,0.031589
0.994391,0.085526,0.053606,0.031608
0.994383,0.085586,0.053646,0.031627
0.994375,0.085645,0.053685,0.031645
0.994367,0.085703,0.053724,0.031664
0.994359,0.085762,0.053763,0.031682
0.994352,0.085820,0.053802,0.031701
0.994344,0.085878,0.053841,0.031719
0.994336,0.085935,0.053879,0.031737
0.994329,0.085992,0.053917,0.031755
0.994321,0.086049,0.053955,0.031773
0.994314,0.086106,0.053993,0.031791
0.994306,0.086162,0.054030,0.031809
0.994299,0.086218,0.054068,0.031826
0.994291,0.086273,0.054105,0.031844
0.994284,0.086329,0.054142,0.031861
0.994277,0.086384,0.054178,0.031879
0.994269,0.086439,0.054215,0.031896
0.994262,0.086493,0.054251,0.031913
0.994255,0.086547,0.054288,0.031930
0.994248,0.086601,0.054324,0.031947
0.994241,0.086655,0.054359,0.031964
0.994233,0.086708,0.054395,0.031981
0.994226,0.086761,0.054430,0.031998
0.994219,0.086814,0.054466,0.032014
0.994212,0.086867,0.054501,0.032031
0.994205,0.086919,0.054536,0.032047
0.994198,0.086971,0.054570,0.032063
0.994191,0.087023,0.054605,0.032080
0.994184,0.087074,0.054639,0.032096
0.994177,0.087125,0.054673,0.032112
0.994171,0.087176,0.054707,0.032128
0.994164,0.087227,0.054741,0.032144
0.994157,0.087277,0.054775,0.032160
0.994150,0.087327,0.054808,0.032175
0.994144,0.087377,0.054842,0.032191
0.994137,0.087426,0.054875,0.032206
0.994130,0.087476,0.054908,0.032222
0.994124,0.087525,0.054940,0.032237
0.994117,0.087573,0.054973,0.032253
0.994110,0.087622,0.055006,0.032268
0.994104,0.087670,0.055038,0.032283
0.994097,0.087718,0.055070,0.032298
0.994091,0.087766,0.055102,0.032313
0.994085,0.087813,0.055134,0.032328
0.994078,0.087861,0.055165,0.032343
0.994072,0.087908,0.055197,0.032357
0.994065,0.087954,0.055228,0.032372
0.994059,0.088001,0.055259,0.032387
0.994053,0.088047,0.055290,0.032401
0.994047,0.088093,0.055321,0.032415
0.994040,0.088139,0.055351,0.032430
0.994034,0.088184,0.055382,0.032444
0.994028,0.088229,0.055412,0.032458
0.994022,0.088275,0.055442,0.032472
0.994016,0.088319,0.055472,0.032486
0.994010,0.088364,0.055502,0.032500
0.994004,0.088408,0.055532,0.032514
0.993998,0.088452,0.055561,0.032528
0.993992,0.088496,0.055591,0.032542
0.993986,0.088540,0.055620,0.032555
0.993980,0.088583,0.055649,0.032569
0.993974,0.088626,0.055678,0.032582
0.993968,0.088669,0.055707,0.032596
0.993962,0.088712,0.055735,0.032609
0.993956,0.088754,0.055764,0.032622
0.993950,0.088797,0.055792,0.032635
0.993945,0.088839,0.055820,0.032649
0.993939,0.088881,0.055848,0.032662
0.993933,0.088922,0.055876,0.032675
0.993927,0.088963,0.055904,0.032687
0.993922,0.089005,0.055931,0.032700
0.993916,0.089046,0.055959,0.032713
0.993911,0.089086,0.055986,0.032726
0.993905,0.089127,0.056013,0.032738
0.993899,0.089167,0.056040,0.032751
0.993894,0.089207,0.056067,0.032763
0.993888,0.089247,0.056094,0.032776
0.993883,0.089287,0.056121,0.032788
0.993877,0.089326,0.056147,0.032801
0.993872,0.089365,0.056173,0.032813
0.993867,0.089404,0.056200,0.032825
0.993861,0.089443,0.056226,0.032837
0.993856,0.089482,0.056252,0.032849
0.993851,0.089520,0.056277,0.032861
0.993845,0.089558,0.056303,0.032873
0.993840,0.089597,0.056329,0.032885
0.993835,0.089634,0.056354,0.032897
0.993830,0.089672,0.056379,0.032908
0.993824,0.089709,0.056404,0.032920
0.993819,0.089747,0.056429,0.032931
0.993814,0.089784,0.056454,0.032943
0.993809,0.089820,0.056479,0.032954
0.993804,0.089857,0.056503,0.032966
0.993799,0.089893,0.056528,0.032977
0.993794,0.089930,0.056552,0.032988
0.993789,0.089966,0.056576,0.033000
0.993784,0.090002,0.056601,0.033011
0.993779,0.090037,0.056624,0.033022
0.993774,0.090073,0.056648,0.033033
0.993769,0.090108,0.056672,0.033044
0.993764,0.090143,0.056696,0.033055
0.993759,0.090178,0.056719,0.033066
0.993754,0.090213,0.056742,0.033076
0.993750,0.090247,0.056766,0.033087
0.993745,0.090282,0.056789,0.033098
0.993740,0.090316,0.056812,0.033108
0.993735,0.090350,0.056835,0.033119
0.993731,0.090384,0.056857,0.033129
0.993726,0.090418,0.056880,0.033140
0.993721,0.090451,0.056902,0.033150
0.993717,0.090484,0.056925,0.033161
0.993712,0.090517,0.056947,0.033171
0.993707,0.090550,0.056969,0.033181
0.993703,0.090583,0.056991,0.033191
0.993698,0.090616,0.057013,0.033201
0.993694,0.090648,0.057035,0.033211
0.993689,0.090680,0.057057,0.033221
0.993685,0.090713,0.057078,0.033231
0.993680,0.090744,0.057100,0.033241
0.993676,0.090776,0.057121,0.033251
0.993671,0.090808,0.057142,0.033261
0.993667,0.090839,0.057163,0.033271
0.993662,0.090871,0.057185,0.033280
0.993658,0.090902,0.057205,0.033290
0.993654,0.090933,0.057226,0.033300
0.993649,0.090963,0.057247,0.033309
0.993645,0.090994,0.057268,0.033319
0.993641,0.091024,0.057288,0.033328
0.993636,0.091055,0.057308,0.033337
0.993632,0.091085,0.057329,0.033347
0.993628,0.091115,0.057349,0.033356
0.993624,0.091144,0.057369,0.033365
0.993620,0.091174,0.057389,0.033374
0.993615,0.091204,0.057409,0.033383
0.993611,0.091233,0.057428,0.033393
0.993607,0.091262,0.057448,0.033402
0.993603,0.091291,0.057468,0.033411
0.993599,0.091320,0.057487,0.033419
0.993595,0.091349,0.057506,0.033428
0.993591,0.091377,0.057526,0.033437
0.993587,0.091406,0.057545,0.033446
0.993583,0.091434,0.057564,0.033455
0.993579,0.091462,0.057583,0.033463
0.993575,0.091490,0.057602,0.033472
0.993571,0.091518,0.057620,0.033481
0.993567,0.091546,0.057639,0.033489
0.993563,0.091573,0.057657,0.033498
0.993559,0.091601,0.057676,0.033506
0.993555,0.091628,0.057694,0.033515
0.993552,0.091655,0.057712,0.033523
0.993548,0.091682,0.057731,0.033531
0.993544,0.091709,0.057749,0.033540
0.993540,0.091735,0.057767,0.033548
0.993536,0.091762,0.057785,0.033556
0.993533,0.091788,0.057802,0.033564
0.993529,0.091815,0.057820,0.033572
0.993525,0.091841,0.057838,0.033580
0.993522,0.091867,0.057855,0.033588
0.993518,0.091892,0.057873,0.033596
0.993514,0.091918,0.057890,0.033604
0.993511,0.091944,0.057907,0.033612
0.993507,0.091969,0.057924,0.033620
0.993503,0.091994,0.057941,0.033628
0.993500,0.092020,0.057958,0.033635
0.993496,0.092045,0.057975,0.033643
0.993493,0.092070,0.057992,0.033651
0.993489,0.092094,0.058009,0.033659
0.993486,0.092119,0.058025,0.033666
0.993482,0.092143,0.058042,0.033674
0.993479,0.092168,0.058058,0.033681
0.993475,0.092192,0.058075,0.033689
0.993472,0.092216,0.058091,0.033696
0.993468,0.092240,0.058107,0.033703
0.993465,0.092264,0.058123,0.033711
0.993462,0.092288,0.058139,0.033718
0.993458,0.092311,0.058155,0.033725
0.993455,0.092335,0.058171,0.033733
0.993451,0.092358,0.058187,0.033740
0.993448,0.092382,0.058202,0.033747
0.993445,0.092405,0.058218,0.033754
0.993442,0.092428,0.058233,0.033761
0.993438,0.092451,0.058249,0.033768
0.993435,0.092473,0.058264,0.033775
0.993432,0.092496,0.058279,0.033782
0.993429,0.092519,0.058295,0.033789
0.993425,0.092541,0.058310,0.033796
0.993422,0.092563,0.058325,0.033803
0.993419,0.092585,0.058340,0.033810
0.993416,0.092607,0.058355,0.033817
0.993413,0.092629,0.058369,0.033823
0.993410,0.092651,0.058384,0.033830
0.993406,0.092673,0.058399,0.033837
0.993403,0.092695,0.058413,0.033843
0.993400,0.092716,0.058428,0.033850
0.993397,0.092737,0.058442,0.033857
0.993394,0.092759,0.058457,0.033863
0.993391,0.092780,0.058471,0.033870
0.993388,0.092801,0.058485,0.033876
0.993385,0.092822,0.058499,0.033882
0.993382,0.092843,0.058513,0.033889
0.993379,0.092863,0.058527,0.033895
0.993376,0.092884,0.058541,0.033902
0.993373,0.092904,0.058555,0.033908
0.993370,0.092925,0.058569,0.033914
0.993367,0.092945,0.058582,0.033920
0.993364,0.092965,0.058596,0.033927
0.993362,0.092985,0.058610,0.033933
0.993359,0.093005,0.058623,0.033939
0.993356,0.093025,0.058636,0.033945
0.993353,0.093045,0.058650,0.033951
0.993350,0.093064,0.058663,0.033957
0.993347,0.093084,0.058676,0.033963
0.993345,0.093103,0.058689,0.033969
0.993342,0.093123,0.058702,0.033975
0.993339,0.093142,0.058715,0.033981
0.993336,0.093161,0.058728,0.033987
0.993334,0.093180,0.058741,0.033993
0.993331,0.093199,0.058754,0.033998
0.993328,0.093218,0.058767,0.034004
0.993325,0.093236,0.058779,0.034010
0.993323,0.093255,0.058792,0.034016
0.993320,0.093274,0.058804,0.034021
0.993317,0.093292,0.058817,0.034027
0.993315,0.093310,0.058829,0.034033
0.993312,0.093329,0.058842,0.034038
0.993309,0.093347,0.058854,0.034044
0.993307,0.093365,0.058866,0.034049
0.993304,0.093383,0.058878,0.034055
0.993302,0.093401,0.058890,0.034060
0.993299,0.093418,0.058902,0.034066
0.993297,0.093436,0.058914,0.034071
0.993294,0.093454,0.058926,0.034076
0.993291,0.093471,0.058938,0.034082
0.993289,0.093489,0.058950,0.034087
0.993286,0.093506,0.058961,0.034092
0.993284,0.093523,0.058973,0.034098
0.993281,0.093540,0.058984,0.034103
0.993279,0.093557,0.058996,0.034108
0.993277,0.093574,0.059007,0.034113
0.993274,0.093591,0.059019,0.034119
0.993272,0.093608,0.059030,0.034124
0.993269,0.093624,0.059041,0.034129
0.993267,0.093641,0.059053,0.034134
0.993264,0.093657,0.059064,0.034139
0.993262,0.093674,0.059075,0.034144
0.993260,0.093690,0.059086,0.034149
0.993257,0.093706,0.059097,0.034154
0.993255,0.093723,0.059108,0.034159
0.993253,0.093739,0.059119,0.034164
0.993250,0.093755,0.059129,0.034169
0.993248,0.093771,0.059140,0.034174
0.993246,0.093786,0.059151,0.034178
0.993243,0.093802,0.059162,0.034183
0.993241,0.093818,0.059172,0.034188
0.993239,0.093833,0.059183,0.034193
0.993237,0.093849,0.059193,0.034198
0.993234,0.093864,0.059204,0.034202
0.993232,0.093880,0.059214,0.034207
0.993230,0.093895,0.059224,0.034212
0.993228,0.093910,0.059234,0.034216
0.993226,0.093925,0.059245,0.034221
0.993223,0.093940,0.059255,0.034225
0.993221,0.093955,0.059265,0.034230
0.993219,0.093970,0.059275,0.034235
0.993217,0.093985,0.059285,0.034239
0.993215,0.093999,0.059295,0.034244
0.993213,0.094014,0.059305,0.034248
0.993211,0.094028,0.059315,0.034253
0.993208,0.094043,0.059324,0.034257
0.993206,0.094057,0.059334,0.034261
0.993204,0.094072,0.059344,0.034266
0.993202,0.094086,0.059353,0.034270
0.993200,0.094100,0.059363,0.034274
0.993198,0.094114,0.059372,0.034279
0.993196,0.094128,0.059382,0.034283
0.993194,0.094142,0.059391,0.034287
0.993192,0.094156,0.059401,0.034291
0.993190,0.094170,0.059410,0.034296
0.993188,0.094183,0.059419,0.034300
0.993186,0.094197,0.059429,0.034304
0.993184,0.094211,0.059438,0.034308
0.993182,0.094224,0.059447,0.034312
