ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
2.488372,3.549082,0.584049
2.516433,3.590531,0.590566
2.544347,3.631764,0.597049
2.572115,3.672782,0.603499
2.599739,3.713586,0.609915
2.627218,3.754177,0.616297
2.654553,3.794556,0.622646
2.681746,3.834724,0.628962
2.708796,3.874683,0.635245
2.735705,3.914433,0.641495
2.762473,3.953974,0.647712
2.789101,3.993309,0.653896
2.815590,4.032438,0.660049
2.841939,4.071363,0.666169
2.868151,4.110083,0.672256
2.894225,4.148601,0.678312
2.920163,4.186917,0.684337
2.945965,4.225032,0.690329
2.971631,4.262948,0.696291
2.997163,4.300664,0.702221
3.022561,4.338184,0.708120
3.047826,4.375506,0.713988
3.072959,4.412633,0.719825
3.097959,4.449565,0.725631
3.122829,4.486303,0.731408
3.147568,4.522849,0.737153
3.172177,4.559203,0.742869
3.196657,4.595366,0.748555
3.221009,4.631340,0.754211
3.245233,4.667125,0.759837
3.269330,4.702722,0.765434
3.293300,4.738133,0.771001
3.317145,4.773357,0.776539
3.340864,4.808397,0.782048
3.364459,4.843253,0.787528
3.387930,4.877926,0.792980
3.411278,4.912417,0.798402
3.434504,4.946728,0.803797
3.457607,4.980858,0.809163
3.480590,5.014809,0.814500
3.503451,5.048581,0.819810
3.526193,5.082177,0.825092
3.548816,5.115596,0.830346
3.571319,5.148840,0.835573
3.593705,5.181909,0.840772
3.615973,5.214805,0.845944
3.638124,5.247528,0.851089
3.660159,5.280079,0.856207
3.682078,5.312460,0.861298
3.703882,5.344670,0.866362
3.725572,5.376712,0.871399
3.747148,5.408585,0.876411
3.768610,5.440291,0.881395
3.789960,5.471831,0.886354
3.811198,5.503205,0.891287
3.832324,5.534414,0.896194
3.853340,5.565460,0.901075
3.874245,5.596342,0.905930
3.895041,5.627063,0.910760
3.915727,5.657622,0.915564
3.936305,5.688021,0.920344
3.956774,5.718260,0.925098
3.977137,5.748340,0.929827
3.997392,5.778263,0.934532
4.017541,5.808028,0.939211
4.037584,5.837638,0.943867
4.057522,5.867091,0.948497
4.077356,5.896391,0.953104
4.097085,5.925536,0.957686
4.116711,5.954528,0.962244
4.136233,5.983369,0.966779
4.155654,6.012058,0.971289
4.174972,6.040596,0.975776
4.194189,6.068984,0.980239
4.213305,6.097224,0.984679
4.232320,6.125315,0.989096
4.251236,6.153259,0.993489
4.270053,6.181056,0.997859
4.288771,6.208707,1.002207
4.307390,6.236213,1.006531
4.325912,6.263575,1.010833
4.344336,6.290793,1.015112
4.362664,6.317868,1.019369
4.380896,6.344801,1.023603
4.399032,6.371592,1.027816
4.417072,6.398243,1.032006
4.435019,6.424754,1.036174
4.452870,6.451126,1.040320
4.470628,6.477360,1.044445
4.488293,6.503455,1.048547
4.505865,6.529414,1.052629
4.523345,6.555237,1.056688
4.540734,6.580924,1.060727
4.558030,6.606476,1.064744
4.575237,6.631894,1.068741
4.592352,6.657178,1.072716
4.609378,6.682330,1.076670
4.626315,6.707350,1.080604
4.643162,6.732239,1.084517
4.659922,6.756996,1.088409
4.676593,6.781624,1.092281
4.693177,6.806123,1.096133
4.709673,6.830493,1.099965
4.726083,6.854735,1.103776
4.742407,6.878850,1.107567
4.758645,6.902838,1.111339
4.774798,6.926700,1.115090
4.790867,6.950437,1.118822
4.806851,6.974050,1.122535
4.822751,6.997538,1.126228
4.838567,7.020903,1.129901
4.854300,7.044146,1.133555
4.869951,7.067267,1.137190
4.885520,7.090266,1.140806
4.901007,7.113144,1.144403
4.916413,7.135902,1.147981
4.931738,7.158541,1.151541
4.946982,7.181061,1.155081
4.962146,7.203463,1.158603
4.977231,7.225747,1.162107
4.992237,7.247915,1.165592
5.007164,7.269966,1.169059
5.022012,7.291901,1.172508
5.036782,7.313721,1.175938
5.051475,7.335426,1.179351
5.066091,7.357018,1.182745
5.080630,7.378496,1.186122
5.095093,7.399861,1.189481
5.109480,7.421115,1.192823
5.123791,7.442256,1.196147
5.138028,7.463287,1.199453
5.152189,7.484207,1.202742
5.166276,7.505018,1.206014
5.180290,7.525719,1.209269
5.194229,7.546312,1.212506
5.208096,7.566796,1.215727
5.221889,7.587173,1.218931
5.235611,7.607443,1.222118
5.249260,7.627607,1.225288
5.262838,7.647665,1.228441
5.276344,7.667617,1.231578
5.289779,7.687465,1.234699
5.303144,7.707208,1.237803
5.316439,7.726848,1.240891
5.329664,7.746385,1.243962
5.342820,7.765819,1.247018
5.355906,7.785152,1.250057
5.368924,7.804383,1.253081
5.381873,7.823512,1.256088
5.394755,7.842542,1.259080
5.407569,7.861471,1.262056
5.420315,7.880301,1.265017
5.432995,7.899033,1.267962
5.445608,7.917666,1.270891
5.458155,7.936201,1.273805
5.470636,7.954639,1.276704
5.483052,7.972980,1.279588
5.495402,7.991225,1.282456
5.507688,8.009374,1.285309
5.519909,8.027427,1.288148
5.532066,8.045386,1.290971
5.544159,8.063251,1.293780
5.556188,8.081022,1.296574
5.568155,8.098700,1.299353
5.580058,8.116285,1.302118
5.591900,8.133777,1.304868
5.603678,8.151178,1.307604
5.615396,8.168487,1.310325
5.627051,8.185706,1.313033
5.638646,8.202834,1.315726
5.650179,8.219872,1.318404
5.661652,8.236821,1.321069
5.673065,8.253681,1.323720
5.684418,8.270452,1.326357
5.695712,8.287135,1.328979
5.706946,8.303731,1.331589
5.718121,8.320240,1.334184
5.729237,8.336662,1.336766
5.740295,8.352997,1.339334
5.751295,8.369247,1.341889
5.762238,8.385412,1.344431
5.773122,8.401492,1.346959
5.783950,8.417487,1.349474
5.794721,8.433399,1.351975
5.805435,8.449227,1.354464
5.816093,8.464971,1.356939
5.826695,8.480634,1.359401
5.837242,8.496214,1.361851
5.847733,8.511712,1.364288
5.858169,8.527129,1.366711
5.868550,8.542464,1.369123
5.878877,8.557720,1.371521
5.889150,8.572895,1.373907
5.899368,8.587991,1.376280
5.909533,8.603007,1.378641
5.919645,8.617945,1.380990
5.929704,8.632804,1.383326
5.939709,8.647585,1.385650
5.949663,8.662289,1.387962
5.959564,8.676915,1.390261
5.969413,8.691465,1.392549
5.979210,8.705938,1.394824
5.988956,8.720335,1.397088
5.998650,8.734657,1.399339
6.008294,8.748904,1.401579
6.017888,8.763075,1.403807
6.027430,8.777173,1.406024
6.036923,8.791196,1.408228
6.046366,8.805146,1.410422
6.055759,8.819022,1.412603
6.065103,8.832826,1.414774
6.074398,8.846557,1.416932
6.083645,8.860216,1.419080
6.092842,8.873804,1.421216
6.101992,8.887320,1.423341
6.111093,8.900765,1.425455
6.120147,8.914140,1.427558
6.129153,8.927444,1.429650
6.138112,8.940679,1.431730
6.147023,8.953844,1.433800
6.155888,8.966940,1.435859
6.164707,8.979967,1.437907
6.173479,8.992926,1.439945
6.182205,9.005816,1.441971
6.190885,9.018639,1.443987
6.199520,9.031395,1.445993
6.208109,9.044084,1.447988
6.216654,9.056706,1.449972
6.225153,9.069262,1.451946
6.233608,9.081752,1.453910
6.242019,9.094177,1.455863
6.250385,9.106536,1.457807
6.258707,9.118831,1.459740
6.266986,9.131061,1.461662
6.275221,9.143226,1.463575
6.283413,9.155328,1.465478
6.291562,9.167366,1.467370
6.299669,9.179341,1.469253
6.307732,9.191254,1.471126
6.315754,9.203103,1.472989
6.323733,9.214891,1.474842
6.331670,9.226617,1.476686
6.339566,9.238281,1.478520
6.347420,9.249884,1.480344
6.355233,9.261425,1.482158
6.363005,9.272907,1.483964
6.370737,9.284328,1.485759
6.378427,9.295689,1.487545
6.386078,9.306991,1.489322
6.393688,9.318233,1.491090
6.401258,9.329416,1.492848
6.408788,9.340540,1.494597
6.416279,9.351606,1.496337
6.423731,9.362614,1.498068
6.431143,9.373565,1.499789
6.438517,9.384457,1.501502
6.445852,9.395293,1.503205
6.453148,9.406071,1.504900
6.460406,9.416794,1.506586
6.467626,9.427459,1.508263
6.474808,9.438069,1.509931
6.481952,9.448623,1.511590
6.489059,9.459122,1.513241
6.496129,9.469565,1.514882
6.503161,9.479954,1.516516
6.510157,9.490288,1.518141
6.517115,9.500568,1.519757
6.524038,9.510794,1.521365
6.530924,9.520967,1.522964
6.537773,9.531086,1.524555
6.544587,9.541152,1.526137
6.551365,9.551165,1.527712
6.558108,9.561125,1.529278
6.564815,9.571033,1.530835
6.571487,9.580889,1.532385
6.578123,9.590694,1.533926
6.584725,9.600447,1.535460
6.591293,9.610148,1.536985
6.597826,9.619799,1.538502
6.604324,9.629399,1.540012
6.610789,9.638949,1.541513
6.617219,9.648449,1.543007
6.623616,9.657898,1.544492
6.629979,9.667299,1.545970
6.636309,9.676649,1.547440
6.642606,9.685951,1.548903
6.648869,9.695204,1.550358
6.655100,9.704408,1.551805
6.661298,9.713564,1.553244
6.667463,9.722672,1.554676
6.673596,9.731732,1.556101
6.679697,9.740745,1.557518
6.685766,9.749710,1.558927
6.691803,9.758628,1.560329
6.697808,9.767500,1.561724
6.703782,9.776325,1.563112
6.709724,9.785103,1.564492
6.715635,9.793836,1.565865
6.721515,9.802522,1.567230
6.727365,9.811163,1.568589
6.733183,9.819759,1.569940
6.738971,9.828309,1.571285
6.744729,9.836815,1.572622
6.750457,9.845276,1.573952
6.756154,9.853692,1.575275
6.761821,9.862065,1.576592
6.767459,9.870393,1.577901
6.773067,9.878678,1.579204
6.778646,9.886919,1.580499
6.784195,9.895117,1.581788
6.789716,9.903272,1.583070
6.795207,9.911384,1.584346
6.800669,9.919454,1.585614
6.806103,9.927481,1.586876
6.811508,9.935466,1.588132
6.816885,9.943409,1.589381
6.822234,9.951310,1.590623
6.827555,9.959170,1.591859
6.832847,9.966989,1.593088
6.838112,9.974767,1.594311
6.843349,9.982503,1.595527
6.848559,9.990200,1.596737
6.853742,9.997855,1.597941
6.858897,10.005471,1.599138
6.864025,10.013047,1.600329
6.869126,10.020583,1.601514
6.874201,10.028079,1.602693
6.879248,10.035536,1.603865
6.884270,10.042954,1.605031
6.889265,10.050332,1.606191
6.894233,10.057673,1.607345
6.899176,10.064974,1.608493
6.904093,10.072238,1.609635
6.908984,10.079463,1.610771
6.913849,10.086650,1.611901
6.918688,10.093799,1.613025
6.923503,10.100911,1.614143
6.928292,10.107986,1.615256
6.933056,10.115024,1.616362
6.937794,10.122024,1.617463
6.942508,10.128988,1.618558
6.947198,10.135915,1.619647
6.951862,10.142806,1.620730
6.956502,10.149661,1.621808
6.961118,10.156480,1.622880
6.965710,10.163262,1.623946
6.970277,10.170010,1.625007
6.974821,10.176722,1.626062
6.979340,10.183398,1.627112
6.983836,10.190040,1.628156
6.988308,10.196647,1.629195
6.992757,10.203219,1.630228
6.997183,10.209757,1.631256
7.001585,10.216260,1.632279
7.005964,10.222729,1.633296
7.010320,10.229164,1.634307
7.014654,10.235566,1.635314
7.018964,10.241933,1.636315
7.023252,10.248268,1.637311
7.027517,10.254569,1.638302
7.031760,10.260837,1.639287
7.035981,10.267072,1.640267
7.040180,10.273274,1.641243
7.044356,10.279444,1.642213
7.048511,10.285582,1.643177
7.052644,10.291687,1.644137
7.056755,10.297760,1.645092
7.060844,10.303802,1.646042
7.064912,10.309811,1.646987
7.068959,10.315789,1.647927
7.072984,10.321736,1.648862
7.076989,10.327651,1.649792
7.080972,10.333536,1.650717
7.084934,10.339389,1.651637
7.088876,10.345212,1.652553
7.092797,10.351004,1.653463
7.096697,10.356766,1.654369
7.100577,10.362498,1.655270
7.104437,10.368199,1.656167
7.108276,10.373871,1.657058
7.112095,10.379513,1.657945
7.115894,10.385125,1.658828
7.119673,10.390707,1.659705
7.123432,10.396261,1.660579
7.127172,10.401785,1.661447
7.130892,10.407280,1.662311
7.134592,10.412747,1.663171
7.138273,10.418185,1.664025
7.141935,10.423594,1.664876
7.145577,10.428975,1.665722
7.149200,10.434327,1.666563
7.152805,10.439651,1.667400
7.156390,10.444948,1.668233
7.159956,10.450217,1.669062
7.163504,10.455458,1.669886
7.167033,10.460671,1.670705
7.170544,10.465857,1.671521
7.174036,10.471016,1.672332
7.177510,10.476148,1.673139
7.180966,10.481253,1.673941
7.184403,10.486331,1.674740
7.187823,10.491383,1.675534
7.191224,10.496408,1.676324
7.194608,10.501406,1.677110
7.197974,10.506378,1.677891
7.201322,10.511325,1.678669
7.204653,10.516245,1.679443
7.207966,10.521139,1.680212
7.211261,10.526008,1.680978
7.214540,10.530851,1.681739
7.217801,10.535669,1.682496
7.221045,10.540461,1.683250
7.224272,10.545229,1.683999
7.227483,10.549971,1.684745
7.230676,10.554688,1.685487
7.233853,10.559381,1.686225
7.237012,10.564049,1.686958
7.240156,10.568693,1.687688
7.243282,10.573312,1.688415
7.246393,10.577907,1.689137
7.249487,10.582477,1.689856
7.252565,10.587024,1.690571
7.255626,10.591547,1.691282
7.258672,10.596046,1.691989
7.261702,10.600522,1.692693
7.264715,10.604974,1.693393
7.267713,10.609402,1.694089
7.270695,10.613808,1.694782
7.273662,10.618190,1.695471
7.276613,10.622549,1.696156
7.279548,10.626886,1.696838
7.282468,10.631199,1.697516
7.285373,10.635490,1.698190
7.288262,10.639759,1.698862
7.291137,10.644005,1.699529
7.293996,10.648229,1.700193
7.296840,10.652430,1.700854
7.299669,10.656610,1.701511
7.302484,10.660767,1.702165
7.305283,10.664903,1.702815
7.308068,10.669017,1.703462
7.310838,10.673110,1.704105
7.313594,10.677181,1.704745
7.316335,10.681230,1.705382
7.319062,10.685259,1.706015
7.321775,10.689266,1.706645
7.324473,10.693252,1.707272
7.327157,10.697217,1.707895
7.329828,10.701162,1.708515
7.332484,10.705086,1.709132
7.335126,10.708989,1.709746
7.337754,10.712871,1.710356
7.340369,10.716734,1.710964
7.342969,10.720576,1.711568
7.345556,10.724398,1.712169
7.348130,10.728199,1.712766
7.350690,10.731981,1.713361
7.353236,10.735743,1.713952
7.355770,10.739485,1.714541
7.358290,10.743208,1.715126
7.360796,10.746911,1.715708
7.363290,10.750594,1.716287
7.365770,10.754259,1.716863
7.368238,10.757904,1.717436
7.370692,10.761530,1.718007
7.373134,10.765136,1.718574
7.375562,10.768724,1.719138
7.377978,10.772293,1.719699
7.380382,10.775844,1.720257
7.382772,10.779376,1.720812
7.385151,10.782889,1.721365
7.387516,10.786383,1.721914
7.389869,10.789860,1.722461
7.392210,10.793318,1.723004
7.394539,10.796758,1.723545
7.396855,10.800180,1.724083
7.399160,10.803584,1.724618
7.401452,10.806970,1.725151
7.403732,10.810338,1.725680
7.406000,10.813689,1.726207
7.408256,10.817022,1.726731
7.410501,10.820338,1.727252
7.412733,10.823636,1.727771
7.414954,10.826917,1.728287
7.417163,10.830180,1.728800
7.419361,10.833427,1.729310
7.421547,10.836656,1.729818
7.423722,10.839869,1.730323
7.425885,10.843064,1.730825
7.428037,10.846243,1.731325
7.430177,10.849405,1.731822
7.432307,10.852551,1.732317
7.434425,10.855680,1.732809
7.436532,10.858792,1.733298
7.438628,10.861889,1.733785
7.440713,10.864969,1.734269
7.442787,10.868033,1.734751
7.444850,10.871080,1.735230
7.446902,10.874112,1.735707
7.448944,10.877128,1.736181
7.450974,10.880128,1.736653
7.452995,10.883112,1.737122
7.455004,10.886081,1.737589
7.457003,10.889034,1.738053
7.458992,10.891972,1.738515
7.460970,10.894894,1.738974
7.462937,10.897801,1.739431
7.464895,10.900692,1.739886
7.466842,10.903568,1.740338
7.468779,10.906430,1.740788
7.470705,10.909276,1.741235
7.472622,10.912107,1.741681
7.474528,10.914924,1.742123
7.476425,10.917725,1.742564
7.478311,10.920512,1.743002
7.480188,10.923285,1.743438
7.482055,10.926042,1.743871
7.483912,10.928786,1.744303
7.485759,10.931514,1.744732
7.487597,10.934229,1.745159
7.489425,10.936929,1.745583
7.491243,10.939615,1.746005
7.493052,10.942287,1.746425
7.494851,10.944945,1.746843
7.496641,10.947589,1.747259
7.498421,10.950220,1.747673
7.500192,10.952836,1.748084
7.501954,10.955439,1.748493
7.503707,10.958028,1.748900
7.505450,10.960603,1.749305
7.507184,10.963165,1.749708
7.508909,10.965713,1.750109
7.510625,10.968248,1.750507
7.512332,10.970770,1.750904
7.514030,10.973279,1.751298
7.515719,10.975774,1.751690
7.517400,10.978256,1.752081
7.519071,10.980725,1.752469
7.520734,10.983181,1.752855
7.522388,10.985625,1.753239
7.524033,10.988055,1.753621
7.525670,10.990473,1.754001
7.527298,10.992878,1.754379
7.528917,10.995271,1.754756
7.530528,10.997650,1.755130
7.532131,11.000018,1.755502
7.533725,11.002373,1.755872
7.535311,11.004715,1.756240
7.536888,11.007046,1.756607
7.538457,11.009364,1.756971
7.540018,11.011670,1.757334
7.541571,11.013963,1.757694
7.543115,11.016245,1.758053
7.544652,11.018515,1.758410
7.546180,11.020773,1.758765
7.547701,11.023019,1.759118
7.549213,11.025253,1.759469
7.550718,11.027476,1.759819
7.552214,11.029686,1.760166
7.553703,11.031886,1.760512
7.555184,11.034073,1.760856
7.556657,11.036249,1.761198
7.558122,11.038414,1.761539
7.559580,11.040568,1.761877
7.561030,11.042710,1.762214
7.562472,11.044841,1.762549
7.563907,11.046960,1.762882
7.565335,11.049069,1.763214
7.566754,11.051166,1.763544
7.568167,11.053253,1.763872
7.569572,11.055328,1.764198
7.570969,11.057393,1.764522
7.572360,11.059447,1.764845
7.573743,11.061490,1.765167
7.575118,11.063522,1.765486
7.576487,11.065543,1.765804
7.577848,11.067554,1.766120
7.579202,11.069555,1.766435
7.580549,11.071545,1.766747
7.581889,11.073524,1.767059
7.583222,11.075493,1.767368
7.584548,11.077452,1.767676
7.585867,11.079401,1.767983
7.587179,11.081339,1.768287
7.588484,11.083267,1.768590
7.589783,11.085185,1.768892
7.591074,11.087093,1.769192
7.592359,11.088991,1.769490
7.593637,11.090879,1.769787
7.594908,11.092757,1.770082
7.596173,11.094625,1.770376
7.597431,11.096483,1.770668
7.598682,11.098332,1.770959
7.599927,11.100171,1.771248
7.601165,11.102000,1.771536
7.602397,11.103819,1.771822
7.603622,11.105629,1.772106
7.604841,11.107430,1.772389
7.606053,11.109221,1.772671
7.607259,11.111003,1.772951
7.608459,11.112775,1.773230
7.609653,11.114538,1.773507
7.610840,11.116292,1.773783
7.612021,11.118037,1.774057
7.613195,11.119772,1.774330
7.614364,11.121498,1.774601
7.615527,11.123216,1.774871
7.616683,11.124924,1.775140
7.617833,11.126623,1.775407
7.618977,11.128314,1.775673
7.620116,11.129995,1.775937
7.621248,11.131668,1.776200
7.622374,11.133332,1.776462
7.623495,11.134987,1.776722
7.624609,11.136633,1.776981
7.625718,11.138271,1.777238
7.626821,11.139900,1.777494
7.627918,11.141521,1.777749
7.629009,11.143133,1.778003
7.630095,11.144737,1.778255
7.631175,11.146332,1.778506
7.632249,11.147919,1.778755
7.633317,11.149498,1.779003
7.634380,11.151068,1.779250
7.635438,11.152630,1.779496
7.636490,11.154184,1.779740
7.637536,11.155729,1.779983
7.638577,11.157267,1.780225
7.639612,11.158797,1.780465
7.640642,11.160318,1.780705
7.641667,11.161832,1.780942
7.642686,11.163337,1.781179
7.643700,11.164835,1.781415
7.644708,11.166325,1.781649
7.645711,11.167806,1.781882
7.646709,11.169281,1.782114
7.647702,11.170747,1.782344
7.648689,11.172206,1.782574
7.649671,11.173657,1.782802
7.650649,11.175100,1.783029
7.651621,11.176536,1.783254
7.652587,11.177965,1.783479
7.653549,11.179386,1.783702
7.654506,11.180799,1.783925
7.655458,11.182205,1.784146
7.656405,11.183604,1.784365
7.657346,11.184995,1.784584
7.658283,11.186379,1.784802
7.659215,11.187755,1.785018
7.660142,11.189125,1.785234
7.661064,11.190487,1.785448
7.661982,11.191842,1.785661
7.662894,11.193190,1.785873
7.663802,11.194531,1.786084
7.664705,11.195865,1.786293
7.665603,11.197192,1.786502
7.666496,11.198512,1.786709
7.667385,11.199825,1.786916
7.668269,11.201131,1.787121
7.669149,11.202430,1.787325
7.670024,11.203723,1.787529
7.670894,11.205008,1.787731
7.671760,11.206287,1.787932
7.672621,11.207559,1.788132
7.673478,11.208825,1.788331
7.674330,11.210084,1.788529
7.675177,11.211336,1.788726
7.676021,11.212582,1.788921
7.676859,11.213821,1.789116
7.677694,11.215054,1.789310
7.678524,11.216280,1.789503
7.679350,11.217499,1.789695
7.680171,11.218713,1.789885
7.680988,11.219920,1.790075
7.681801,11.221120,1.790264
7.682609,11.222315,1.790452
7.683413,11.223503,1.790638
7.684213,11.224685,1.790824
7.685009,11.225860,1.791009
7.685801,11.227030,1.791193
7.686588,11.228193,1.791376
7.687372,11.229350,1.791558
7.688151,11.230501,1.791739
7.688926,11.231646,1.791919
7.689697,11.232785,1.792098
7.690464,11.233918,1.792276
7.691227,11.235046,1.792453
7.691986,11.236167,1.792630
7.692741,11.237282,1.792805
7.693492,11.238392,1.792979
7.694239,11.239495,1.793153
7.694982,11.240593,1.793325
7.695722,11.241685,1.793497
7.696457,11.242772,1.793668
7.697189,11.243852,1.793838
7.697916,11.244927,1.794007
7.698640,11.245997,1.794175
7.699360,11.247060,1.794342
7.700076,11.248119,1.794509
7.700789,11.249171,1.794674
7.701498,11.250218,1.794839
7.702203,11.251260,1.795002
7.702904,11.252296,1.795165
7.703602,11.253327,1.795327
7.704296,11.254352,1.795489
7.704986,11.255372,1.795649
7.705673,11.256386,1.795808
7.706356,11.257395,1.795967
7.707036,11.258399,1.796125
7.707712,11.259398,1.796282
7.708384,11.260391,1.796438
7.709053,11.261380,1.796594
7.709719,11.262363,1.796748
7.710380,11.263340,1.796902
7.711039,11.264313,1.797055
7.711694,11.265281,1.797207
7.712345,11.266243,1.797358
7.712994,11.267201,1.797509
7.713638,11.268153,1.797658
7.714280,11.269100,1.797807
7.714918,11.270043,1.797956
7.715552,11.270980,1.798103
7.716184,11.271913,1.798250
7.716812,11.272841,1.798395
7.717436,11.273764,1.798541
7.718058,11.274682,1.798685
7.718676,11.275595,1.798828
7.719291,11.276503,1.798971
7.719902,11.277407,1.799113
7.720511,11.278306,1.799255
7.721116,11.279200,1.799395
7.721718,11.280089,1.799535
7.722317,11.280974,1.799674
7.722913,11.281854,1.799813
7.723505,11.282730,1.799950
7.724095,11.283600,1.800087
7.724681,11.284467,1.800223
7.725265,11.285329,1.800359
7.725845,11.286186,1.800494
7.726422,11.287039,1.800628
7.726997,11.287887,1.800761
7.727568,11.288731,1.800894
7.728136,11.289570,1.801026
7.728701,11.290405,1.801157
7.729264,11.291236,1.801288
7.729823,11.292062,1.801417
7.730379,11.292884,1.801547
7.730933,11.293702,1.801675
7.731483,11.294515,1.801803
7.732031,11.295324,1.801930
7.732576,11.296129,1.802057
7.733118,11.296929,1.802183
7.733657,11.297726,1.802308
7.734193,11.298518,1.802432
7.734727,11.299306,1.802556
7.735257,11.300090,1.802680
7.735785,11.300870,1.802802
7.736310,11.301645,1.802924
7.736832,11.302417,1.803045
7.737352,11.303185,1.803166
7.737869,11.303948,1.803286
7.738383,11.304708,1.803406
7.738894,11.305463,1.803524
7.739403,11.306215,1.803643
7.739909,11.306962,1.803760
7.740413,11.307706,1.803877
7.740914,11.308446,1.803993
7.741412,11.309182,1.804109
7.741907,11.309914,1.804224
7.742400,11.310642,1.804339
7.742891,11.311367,1.804453
7.743378,11.312087,1.804566
7.743864,11.312804,1.804679
7.744346,11.313517,1.804791
7.744826,11.314226,1.804902
7.745304,11.314932,1.805013
7.745779,11.315634,1.805123
7.746252,11.316332,1.805233
7.746722,11.317026,1.805342
7.747190,11.317717,1.805451
7.747655,11.318405,1.805559
7.748118,11.319088,1.805667
7.748578,11.319768,1.805773
7.749036,11.320445,1.805880
7.749491,11.321118,1.805986
7.749945,11.321787,1.806091
7.750395,11.322453,1.806196
7.750844,11.323115,1.806300
7.751290,11.323774,1.806403
7.751733,11.324430,1.806506
7.752175,11.325082,1.806609
7.752614,11.325730,1.806711
7.753051,11.326376,1.806812
7.753485,11.327017,1.806913
7.753917,11.327656,1.807014
7.754347,11.328291,1.807113
7.754775,11.328923,1.807213
7.755200,11.329551,1.807312
7.755623,11.330176,1.807410
7.756044,11.330798,1.807508
7.756463,11.331417,1.807605
7.756880,11.332032,1.807702
7.757294,11.332644,1.807798
7.757706,11.333253,1.807894
7.758116,11.333859,1.807989
7.758524,11.334461,1.808083
7.758930,11.335061,1.808178
7.759333,11.335657,1.808271
7.759735,11.336250,1.808365
7.760134,11.336840,1.808457
7.760531,11.337427,1.808550
7.760927,11.338011,1.808642
7.761320,11.338591,1.808733
7.761711,11.339169,1.808824
7.762100,11.339744,1.808914
7.762487,11.340315,1.809004
7.762872,11.340884,1.809093
7.763255,11.341450,1.809182
7.763635,11.342012,1.809271
7.764014,11.342572,1.809359
7.764391,11.343129,1.809446
7.764766,11.343683,1.809533
7.765139,11.344234,1.809620
7.765510,11.344782,1.809706
7.765879,11.345327,1.809792
7.766246,11.345869,1.809877
7.766611,11.346409,1.809962
7.766975,11.346945,1.810046
7.767336,11.347479,1.810130
7.767696,11.348010,1.810214
7.768053,11.348538,1.810297
7.768409,11.349064,1.810379
7.768763,11.349586,1.810461
7.769115,11.350106,1.810543
7.769465,11.350624,1.810625
7.769813,11.351138,1.810705
7.770160,11.351650,1.810786
7.770504,11.352159,1.810866
7.770847,11.352666,1.810946
7.771188,11.353169,1.811025
7.771527,11.353671,1.811104
7.771865,11.354169,1.811182
7.772200,11.354665,1.811260
7.772534,11.355158,1.811338
7.772867,11.355649,1.811415
