ref_pos_x (m),ref_pos_y (m),ref_pos_z (m)
6378137.067918,0.092706,-0.184230
6378137.069053,0.094612,-0.190376
6378137.070177,0.096520,-0.196623
6378137.071291,0.098430,-0.202971
6378137.072394,0.100342,-0.209419
6378137.073487,0.102256,-0.215967
6378137.074568,0.104172,-0.222616
6378137.075638,0.106091,-0.229366
6378137.076697,0.108011,-0.236216
6378137.077745,0.109933,-0.243167
6378137.078780,0.111858,-0.250218
6378137.079805,0.113784,-0.257370
6378137.080817,0.115712,-0.264622
6378137.081817,0.117642,-0.271975
6378137.082805,0.119575,-0.279428
6378137.083781,0.121509,-0.286981
6378137.084745,0.123445,-0.294635
6378137.085696,0.125383,-0.302389
6378137.086635,0.127323,-0.310244
6378137.087561,0.129265,-0.318199
6378137.088473,0.131208,-0.326255
6378137.089374,0.133154,-0.334410
6378137.090260,0.135102,-0.342666
6378137.091134,0.137051,-0.351022
6378137.091995,0.139002,-0.359479
6378137.092842,0.140956,-0.368036
6378137.093675,0.142911,-0.376693
6378137.094495,0.144868,-0.385450
6378137.095301,0.146827,-0.394308
6378137.096094,0.148787,-0.403265
6378137.096872,0.150750,-0.412323
6378137.097636,0.152714,-0.421481
6378137.098386,0.154681,-0.430739
6378137.099122,0.156649,-0.440097
6378137.099844,0.158619,-0.449556
6378137.100551,0.160591,-0.459114
6378137.101243,0.162564,-0.468773
6378137.101921,0.164540,-0.478531
6378137.102584,0.166517,-0.488390
6378137.103232,0.168496,-0.498349
6378137.103865,0.170477,-0.508408
6378137.104483,0.172460,-0.518566
6378137.105086,0.174444,-0.528825
6378137.105674,0.176431,-0.539184
6378137.106246,0.178419,-0.549642
6378137.106803,0.180409,-0.560201
6378137.107345,0.182400,-0.570859
6378137.107871,0.184394,-0.581617
6378137.108381,0.186389,-0.592476
6378137.108875,0.188386,-0.603434
6378137.109354,0.190385,-0.614492
6378137.109816,0.192385,-0.625650
6378137.110263,0.194388,-0.636907
6378137.110693,0.196392,-0.648265
6378137.111107,0.198398,-0.659722
6378137.111505,0.200405,-0.671279
6378137.111886,0.202414,-0.682936
6378137.112251,0.204425,-0.694692
6378137.112600,0.206438,-0.706548
6378137.112932,0.208452,-0.718504
6378137.113247,0.210469,-0.730560
6378137.113545,0.212486,-0.742715
6378137.113826,0.214506,-0.754970
6378137.114091,0.216527,-0.767325
6378137.114338,0.218550,-0.779779
6378137.114569,0.220575,-0.792333
6378137.114782,0.222601,-0.804987
6378137.114978,0.224629,-0.817740
6378137.115157,0.226658,-0.830593
6378137.115318,0.228689,-0.843545
6378137.115462,0.230722,-0.856597
6378137.115588,0.232757,-0.869748
6378137.115697,0.234793,-0.882999
6378137.115788,0.236831,-0.896349
6378137.115861,0.238870,-0.909799
6378137.115917,0.240911,-0.923348
6378137.115955,0.242953,-0.936997
6378137.115974,0.244998,-0.950745
6378137.115976,0.247043,-0.964593
6378137.115959,0.249091,-0.978540
6378137.115925,0.251140,-0.992587
6378137.115872,0.253190,-1.006732
6378137.115801,0.255242,-1.020978
6378137.115712,0.257296,-1.035322
6378137.115604,0.259351,-1.049766
6378137.115478,0.261408,-1.064309
6378137.115333,0.263466,-1.078952
6378137.115169,0.265526,-1.093694
6378137.114987,0.267587,-1.108535
6378137.114787,0.269650,-1.123476
6378137.114567,0.271714,-1.138515
6378137.114329,0.273780,-1.153654
6378137.114072,0.275848,-1.168892
6378137.113796,0.277916,-1.184230
6378137.113500,0.279987,-1.199667
6378137.113186,0.282058,-1.215202
6378137.112853,0.284132,-1.230837
6378137.112500,0.286206,-1.246572
6378137.112129,0.288283,-1.262405
6378137.111738,0.290360,-1.278337
6378137.111327,0.292439,-1.294369
6378137.110898,0.294520,-1.310500
6378137.110449,0.296602,-1.326729
6378137.109980,0.298685,-1.343058
6378137.109492,0.300770,-1.359486
6378137.108984,0.302856,-1.376013
6378137.108457,0.304943,-1.392639
6378137.107910,0.307032,-1.409365
6378137.107343,0.309123,-1.426189
6378137.106756,0.311214,-1.443112
6378137.106150,0.313307,-1.460134
6378137.105524,0.315402,-1.477255
6378137.104878,0.317497,-1.494475
6378137.104211,0.319595,-1.511794
6378137.103525,0.321693,-1.529212
6378137.102819,0.323793,-1.546729
6378137.102092,0.325894,-1.564345
6378137.101346,0.327996,-1.582060
6378137.100579,0.330100,-1.599874
6378137.099792,0.332205,-1.617787
6378137.098985,0.334312,-1.635798
6378137.098157,0.336419,-1.653908
6378137.097309,0.338528,-1.672118
6378137.096441,0.340638,-1.690426
6378137.095552,0.342750,-1.708833
6378137.094642,0.344862,-1.727337
6378137.093725,0.346976,-1.745842
6378137.092798,0.349089,-1.764345
6378137.091864,0.351203,-1.782849
6378137.090921,0.353316,-1.801352
6378137.089969,0.355431,-1.819854
6378137.089010,0.357545,-1.838356
6378137.088042,0.359660,-1.856858
6378137.087066,0.361775,-1.875359
6378137.086082,0.363891,-1.893859
6378137.085090,0.366006,-1.912359
6378137.084089,0.368122,-1.930859
6378137.083081,0.370238,-1.949358
6378137.082065,0.372355,-1.967857
6378137.081041,0.374471,-1.986355
6378137.080008,0.376588,-2.004853
6378137.078969,0.378705,-2.023350
6378137.077921,0.380823,-2.041847
6378137.076865,0.382940,-2.060344
6378137.075802,0.385058,-2.078840
6378137.074731,0.387176,-2.097335
6378137.073653,0.389294,-2.115830
6378137.072566,0.391413,-2.134325
6378137.071473,0.393531,-2.152819
6378137.070371,0.395650,-2.171312
6378137.069263,0.397769,-2.189805
6378137.068147,0.399888,-2.208298
6378137.067023,0.402008,-2.226790
6378137.065892,0.404127,-2.245282
6378137.064754,0.406247,-2.263773
6378137.063608,0.408367,-2.282264
6378137.062455,0.410487,-2.300754
6378137.061295,0.412607,-2.319244
6378137.060128,0.414727,-2.337734
6378137.058954,0.416848,-2.356222
6378137.057772,0.418969,-2.374711
6378137.056584,0.421089,-2.393199
6378137.055388,0.423210,-2.411686
6378137.054186,0.425331,-2.430173
6378137.052976,0.427452,-2.448660
6378137.051760,0.429574,-2.467146
6378137.050537,0.431695,-2.485632
6378137.049307,0.433817,-2.504117
6378137.048070,0.435938,-2.522601
6378137.046826,0.438060,-2.541086
6378137.045576,0.440182,-2.559569
6378137.044319,0.442304,-2.578053
6378137.043055,0.444426,-2.596536
6378137.041785,0.446548,-2.615018
6378137.040508,0.448671,-2.633500
6378137.039224,0.450793,-2.651981
6378137.037934,0.452915,-2.670462
6378137.036637,0.455038,-2.688943
6378137.035334,0.457161,-2.707423
6378137.034025,0.459283,-2.725902
6378137.032709,0.461406,-2.744381
6378137.031387,0.463529,-2.762860
6378137.030058,0.465652,-2.781338
6378137.028724,0.467775,-2.799816
6378137.027383,0.469898,-2.818293
6378137.026035,0.472021,-2.836770
6378137.024682,0.474144,-2.855246
6378137.023322,0.476267,-2.873722
6378137.021957,0.478391,-2.892198
6378137.020585,0.480514,-2.910673
6378137.019207,0.482637,-2.929147
6378137.017823,0.484761,-2.947621
6378137.016433,0.486884,-2.966095
6378137.015037,0.489008,-2.984568
6378137.013635,0.491131,-3.003041
6378137.012228,0.493255,-3.021513
6378137.010814,0.495379,-3.039985
6378137.009395,0.497502,-3.058456
6378137.007970,0.499626,-3.076927
6378137.006539,0.501750,-3.095398
6378137.005102,0.503873,-3.113868
6378137.003659,0.505997,-3.132337
6378137.002211,0.508121,-3.150806
6378137.000757,0.510244,-3.169275
6378136.999298,0.512368,-3.187743
6378136.997833,0.514492,-3.206211
6378136.996362,0.516616,-3.224678
6378136.994886,0.518740,-3.243145
6378136.993405,0.520863,-3.261611
6378136.991917,0.522987,-3.280077
6378136.990425,0.525111,-3.298543
6378136.988927,0.527235,-3.317008
6378136.987423,0.529359,-3.335473
6378136.985915,0.531483,-3.353937
6378136.984401,0.533606,-3.372401
6378136.982881,0.535730,-3.390864
6378136.981356,0.537854,-3.409327
6378136.979827,0.539978,-3.427790
6378136.978291,0.542101,-3.446252
6378136.976751,0.544225,-3.464713
6378136.975205,0.546349,-3.483175
6378136.973655,0.548473,-3.501635
6378136.972099,0.550596,-3.520096
6378136.970538,0.552720,-3.538556
6378136.968972,0.554844,-3.557015
6378136.967401,0.556967,-3.575474
6378136.965825,0.559091,-3.593933
6378136.964244,0.561214,-3.612391
6378136.962658,0.563338,-3.630849
6378136.961067,0.565462,-3.649306
6378136.959471,0.567585,-3.667763
6378136.957871,0.569708,-3.686220
6378136.956265,0.571832,-3.704676
6378136.954655,0.573955,-3.723132
6378136.953040,0.576079,-3.741587
6378136.951420,0.578202,-3.760042
6378136.949795,0.580325,-3.778496
6378136.948166,0.582448,-3.796950
6378136.946532,0.584572,-3.815404
6378136.944893,0.586695,-3.833857
6378136.943249,0.588818,-3.852310
6378136.941601,0.590941,-3.870762
6378136.939949,0.593064,-3.889214
6378136.938291,0.595187,-3.907666
6378136.936630,0.597310,-3.926117
6378136.934963,0.599433,-3.944568
6378136.933292,0.601555,-3.963018
6378136.931617,0.603678,-3.981468
6378136.929937,0.605801,-3.999918
6378136.928253,0.607924,-4.018367
6378136.926564,0.610046,-4.036816
6378136.924871,0.612169,-4.055264
6378136.923174,0.614291,-4.073712
6378136.921472,0.616414,-4.092160
6378136.919766,0.618536,-4.110607
6378136.918056,0.620658,-4.129054
6378136.916341,0.622781,-4.147500
6378136.914622,0.624903,-4.165946
6378136.912899,0.627025,-4.184392
6378136.911172,0.629147,-4.202837
6378136.909440,0.631269,-4.221282
6378136.907704,0.633391,-4.239727
6378136.905965,0.635513,-4.258171
6378136.904221,0.637635,-4.276615
6378136.902473,0.639756,-4.295058
6378136.900720,0.641878,-4.313501
6378136.898964,0.644000,-4.331944
6378136.897204,0.646121,-4.350386
6378136.895440,0.648243,-4.368828
6378136.893672,0.650364,-4.387269
6378136.891899,0.652485,-4.405710
6378136.890123,0.654607,-4.424151
6378136.888343,0.656728,-4.442591
6378136.886559,0.658849,-4.461031
6378136.884771,0.660970,-4.479471
6378136.882980,0.663091,-4.497910
6378136.881184,0.665212,-4.516349
6378136.879385,0.667333,-4.534788
6378136.877581,0.669453,-4.553226
6378136.875774,0.671574,-4.571664
6378136.873964,0.673695,-4.590101
6378136.872149,0.675815,-4.608538
6378136.870331,0.677935,-4.626975
6378136.868509,0.680056,-4.645411
6378136.866683,0.682176,-4.663847
6378136.864854,0.684296,-4.682283
6378136.863021,0.686416,-4.700718
6378136.861184,0.688536,-4.719153
6378136.859344,0.690656,-4.737588
6378136.857500,0.692776,-4.756022
6378136.855653,0.694896,-4.774456
6378136.853802,0.697016,-4.792890
6378136.851947,0.699135,-4.811323
6378136.850090,0.701255,-4.829756
6378136.848228,0.703374,-4.848188
6378136.846363,0.705494,-4.866620
6378136.844495,0.707613,-4.885052
6378136.842623,0.709732,-4.903484
6378136.840748,0.711851,-4.921915
6378136.838869,0.713970,-4.940346
6378136.836987,0.716089,-4.958776
6378136.835101,0.718208,-4.977206
6378136.833212,0.720327,-4.995636
6378136.831320,0.722446,-5.014066
6378136.829425,0.724564,-5.032495
6378136.827526,0.726683,-5.050924
6378136.825624,0.728801,-5.069352
6378136.823719,0.730920,-5.087780
6378136.821810,0.733038,-5.106208
6378136.819898,0.735156,-5.124636
6378136.817983,0.737274,-5.143063
6378136.816065,0.739392,-5.161490
6378136.814144,0.741510,-5.179916
6378136.812219,0.743628,-5.198343
6378136.810292,0.745746,-5.216768
6378136.808361,0.747863,-5.235194
6378136.806427,0.749981,-5.253619
6378136.804490,0.752098,-5.272044
6378136.802550,0.754216,-5.290469
6378136.800606,0.756333,-5.308893
6378136.798660,0.758450,-5.327317
6378136.796711,0.760568,-5.345741
6378136.794759,0.762685,-5.364164
6378136.792803,0.764802,-5.382587
6378136.790845,0.766918,-5.401010
6378136.788884,0.769035,-5.419433
6378136.786920,0.771152,-5.437855
6378136.784952,0.773268,-5.456277
6378136.782982,0.775385,-5.474698
6378136.781009,0.777501,-5.493120
6378136.779034,0.779618,-5.511541
6378136.777055,0.781734,-5.529961
6378136.775073,0.783850,-5.548382
6378136.773089,0.785966,-5.566802
6378136.771101,0.788082,-5.585222
6378136.769111,0.790198,-5.603641
6378136.767118,0.792314,-5.622060
6378136.765123,0.794429,-5.640479
6378136.763124,0.796545,-5.658898
6378136.761123,0.798660,-5.677316
6378136.759119,0.800776,-5.695734
6378136.757112,0.802891,-5.714152
6378136.755103,0.805006,-5.732569
6378136.753091,0.807122,-5.750987
6378136.751076,0.809237,-5.769403
6378136.749059,0.811352,-5.787820
6378136.747039,0.813467,-5.806236
6378136.745016,0.815581,-5.824652
6378136.742990,0.817696,-5.843068
6378136.740962,0.819811,-5.861484
6378136.738932,0.821925,-5.879899
6378136.736898,0.824040,-5.898314
6378136.734863,0.826154,-5.916729
6378136.732824,0.828268,-5.935143
6378136.730783,0.830382,-5.953557
6378136.728740,0.832496,-5.971971
6378136.726694,0.834610,-5.990385
6378136.724646,0.836724,-6.008798
6378136.722595,0.838838,-6.027211
6378136.720541,0.840952,-6.045624
6378136.718485,0.843065,-6.064036
6378136.716427,0.845179,-6.082449
6378136.714366,0.847292,-6.100861
6378136.712303,0.849406,-6.119272
6378136.710237,0.851519,-6.137684
6378136.708169,0.853632,-6.156095
6378136.706099,0.855745,-6.174506
6378136.704026,0.857858,-6.192917
6378136.701951,0.859971,-6.211327
6378136.699873,0.862084,-6.229737
6378136.697793,0.864197,-6.248147
6378136.695711,0.866309,-6.266557
6378136.693627,0.868422,-6.284966
6378136.691540,0.870534,-6.303375
6378136.689451,0.872647,-6.321784
6378136.687359,0.874759,-6.340193
6378136.685265,0.876871,-6.358601
6378136.683170,0.878983,-6.377010
6378136.681071,0.881095,-6.395418
6378136.678971,0.883207,-6.413825
6378136.676868,0.885319,-6.432233
6378136.674763,0.887431,-6.450640
6378136.672656,0.889543,-6.469047
6378136.670547,0.891654,-6.487454
6378136.668436,0.893766,-6.505860
6378136.666322,0.895877,-6.524266
6378136.664206,0.897988,-6.542672
6378136.662089,0.900100,-6.561078
6378136.659969,0.902211,-6.579484
6378136.657846,0.904322,-6.597889
6378136.655722,0.906433,-6.616294
6378136.653596,0.908544,-6.634699
6378136.651467,0.910655,-6.653103
6378136.649337,0.912765,-6.671508
6378136.647204,0.914876,-6.689912
6378136.645070,0.916986,-6.708316
6378136.642933,0.919097,-6.726720
6378136.640795,0.921207,-6.745123
6378136.638654,0.923318,-6.763526
6378136.636511,0.925428,-6.781929
6378136.634367,0.927538,-6.800332
6378136.632220,0.929648,-6.818735
6378136.630071,0.931758,-6.837137
6378136.627921,0.933868,-6.855539
6378136.625768,0.935978,-6.873941
6378136.623613,0.938087,-6.892343
6378136.621457,0.940197,-6.910744
6378136.619299,0.942307,-6.929146
6378136.617138,0.944416,-6.947547
6378136.614976,0.946525,-6.965947
6378136.612812,0.948635,-6.984348
6378136.610646,0.950744,-7.002748
6378136.608478,0.952853,-7.021149
6378136.606308,0.954962,-7.039549
6378136.604137,0.957071,-7.057948
6378136.601963,0.959180,-7.076348
6378136.599788,0.961289,-7.094747
6378136.597611,0.963398,-7.113146
6378136.595432,0.965506,-7.131545
6378136.593251,0.967615,-7.149944
6378136.591069,0.969723,-7.168343
6378136.588884,0.971832,-7.186741
6378136.586698,0.973940,-7.205139
6378136.584510,0.976048,-7.223537
6378136.582321,0.978157,-7.241935
6378136.580129,0.980265,-7.260332
6378136.577936,0.982373,-7.278730
6378136.575741,0.984481,-7.297127
6378136.573545,0.986588,-7.315524
6378136.571346,0.988696,-7.333920
6378136.569146,0.990804,-7.352317
6378136.566945,0.992912,-7.370713
6378136.564741,0.995019,-7.389109
6378136.562536,0.997127,-7.407505
6378136.560329,0.999234,-7.425901
6378136.558121,1.001341,-7.444297
6378136.555911,1.003449,-7.462692
6378136.553699,1.005556,-7.481087
6378136.551486,1.007663,-7.499482
6378136.549271,1.009770,-7.517877
6378136.547054,1.011877,-7.536272
6378136.544836,1.013984,-7.554666
6378136.542616,1.016090,-7.573060
6378136.540395,1.018197,-7.591455
6378136.538172,1.020304,-7.609848
6378136.535947,1.022410,-7.628242
6378136.533721,1.024517,-7.646636
6378136.531494,1.026623,-7.665029
6378136.529264,1.028730,-7.683422
6378136.527034,1.030836,-7.701815
6378136.524801,1.032942,-7.720208
6378136.522567,1.035048,-7.738601
6378136.520332,1.037154,-7.756993
6378136.518095,1.039260,-7.775385
6378136.515857,1.041366,-7.793778
6378136.513617,1.043472,-7.812169
6378136.511376,1.045578,-7.830561
6378136.509133,1.047683,-7.848953
6378136.506889,1.049789,-7.867344
6378136.504643,1.051895,-7.885736
6378136.502396,1.054000,-7.904127
6378136.500147,1.056105,-7.922518
6378136.497897,1.058211,-7.940908
6378136.495645,1.060316,-7.959299
6378136.493392,1.062421,-7.977689
6378136.491138,1.064526,-7.996080
6378136.488882,1.066631,-8.014470
6378136.486625,1.068736,-8.032860
6378136.484366,1.070841,-8.051249
6378136.482106,1.072946,-8.069639
6378136.479845,1.075051,-8.088028
6378136.477582,1.077156,-8.106418
6378136.475318,1.079260,-8.124807
6378136.473052,1.081365,-8.143196
6378136.470786,1.083469,-8.161584
6378136.468517,1.085574,-8.179973
6378136.466248,1.087678,-8.198362
6378136.463977,1.089782,-8.216750
6378136.461705,1.091887,-8.235138
6378136.459431,1.093991,-8.253526
6378136.457157,1.096095,-8.271914
6378136.454880,1.098199,-8.290302
6378136.452603,1.100303,-8.308689
6378136.450324,1.102407,-8.327077
6378136.448044,1.104511,-8.345464
6378136.445763,1.106614,-8.363851
6378136.443481,1.108718,-8.382238
6378136.441197,1.110822,-8.400625
6378136.438912,1.112925,-8.419011
6378136.436625,1.115029,-8.437398
6378136.434338,1.117132,-8.455784
6378136.432049,1.119236,-8.474170
6378136.429759,1.121339,-8.492556
6378136.427468,1.123442,-8.510942
6378136.425175,1.125546,-8.529328
6378136.422882,1.127649,-8.547714
6378136.420587,1.129752,-8.566099
6378136.418291,1.131855,-8.584484
6378136.415994,1.133958,-8.602870
6378136.413695,1.136061,-8.621255
6378136.411396,1.138164,-8.639640
6378136.409095,1.140266,-8.658024
6378136.406793,1.142369,-8.676409
6378136.404490,1.144472,-8.694794
6378136.402185,1.146574,-8.713178
6378136.399880,1.148677,-8.731562
6378136.397573,1.150779,-8.749946
6378136.395266,1.152882,-8.768330
6378136.392957,1.154984,-8.786714
6378136.390647,1.157086,-8.805098
6378136.388336,1.159188,-8.823481
6378136.386024,1.161291,-8.841865
6378136.383710,1.163393,-8.860248
6378136.381396,1.165495,-8.878631
6378136.379080,1.167597,-8.897014
6378136.376764,1.169699,-8.915397
6378136.374446,1.171801,-8.933780
6378136.372127,1.173902,-8.952162
6378136.369808,1.176004,-8.970545
6378136.367487,1.178106,-8.988927
6378136.365165,1.180208,-9.007309
6378136.362842,1.182309,-9.025692
6378136.360518,1.184411,-9.044073
6378136.358193,1.186512,-9.062455
6378136.355867,1.188614,-9.080837
6378136.353539,1.190715,-9.099219
6378136.351211,1.192816,-9.117600
6378136.348882,1.194918,-9.135982
6378136.346552,1.197019,-9.154363
6378136.344220,1.199120,-9.172744
6378136.341888,1.201221,-9.191125
6378136.339555,1.203322,-9.209506
6378136.337221,1.205423,-9.227887
6378136.334885,1.207524,-9.246267
6378136.332549,1.209625,-9.264648
6378136.330212,1.211726,-9.283028
6378136.327874,1.213826,-9.301408
6378136.325535,1.215927,-9.319789
6378136.323194,1.218028,-9.338169
6378136.320853,1.220128,-9.356549
6378136.318511,1.222229,-9.374928
6378136.316168,1.224329,-9.393308
6378136.313824,1.226430,-9.411688
6378136.311479,1.228530,-9.430067
6378136.309134,1.230631,-9.448446
6378136.306787,1.232731,-9.466826
6378136.304439,1.234831,-9.485205
6378136.302091,1.236931,-9.503584
6378136.299741,1.239032,-9.521963
6378136.297391,1.241132,-9.540342
6378136.295039,1.243232,-9.558720
6378136.292687,1.245332,-9.577099
6378136.290334,1.247432,-9.595477
6378136.287980,1.249531,-9.613856
6378136.285625,1.251631,-9.632234
6378136.283269,1.253731,-9.650612
6378136.280913,1.255831,-9.668990
6378136.278555,1.257931,-9.687368
6378136.276197,1.260030,-9.705746
6378136.273837,1.262130,-9.724124
6378136.271477,1.264229,-9.742501
6378136.269116,1.266329,-9.760879
6378136.266754,1.268428,-9.779256
6378136.264392,1.270528,-9.797633
6378136.262028,1.272627,-9.816011
6378136.259664,1.274726,-9.834388
6378136.257299,1.276826,-9.852765
6378136.254933,1.278925,-9.871142
6378136.252566,1.281024,-9.889518
6378136.250198,1.283123,-9.907895
6378136.247830,1.285222,-9.926272
6378136.245460,1.287321,-9.944648
6378136.243090,1.289420,-9.963025
6378136.240719,1.291519,-9.981401
6378136.238348,1.293618,-9.999777
6378136.235975,1.295717,-10.018153
6378136.233602,1.297816,-10.036529
6378136.231228,1.299915,-10.054905
6378136.228853,1.302013,-10.073281
6378136.226477,1.304112,-10.091657
6378136.224101,1.306211,-10.110032
6378136.221724,1.308309,-10.128408
6378136.219346,1.310408,-10.146783
6378136.216967,1.312506,-10.165159
6378136.214588,1.314605,-10.183534
6378136.212207,1.316703,-10.201909
6378136.209826,1.318801,-10.220284
6378136.207445,1.320900,-10.238659
6378136.205062,1.322998,-10.257034
6378136.202679,1.325096,-10.275409
6378136.200295,1.327195,-10.293783
6378136.197911,1.329293,-10.312158
6378136.195525,1.331391,-10.330533
6378136.193139,1.333489,-10.348907
6378136.190752,1.335587,-10.367281
6378136.188365,1.337685,-10.385656
6378136.185976,1.339783,-10.404030
6378136.183587,1.341881,-10.422404
6378136.181198,1.343979,-10.440778
6378136.178807,1.346076,-10.459152
6378136.176416,1.348174,-10.477526
6378136.174025,1.350272,-10.495899
6378136.171632,1.352370,-10.514273
6378136.169239,1.354467,-10.532646
6378136.166845,1.356565,-10.551020
6378136.164451,1.358663,-10.569393
6378136.162056,1.360760,-10.587767
6378136.159660,1.362858,-10.606140
6378136.157263,1.364955,-10.624513
6378136.154866,1.367052,-10.642886
6378136.152468,1.369150,-10.661259
6378136.150070,1.371247,-10.679632
6378136.147671,1.373345,-10.698005
6378136.145271,1.375442,-10.716378
6378136.142871,1.377539,-10.734750
6378136.140469,1.379636,-10.753123
6378136.138068,1.381733,-10.771495
6378136.135665,1.383831,-10.789868
6378136.133262,1.385928,-10.808240
6378136.130859,1.388025,-10.826612
6378136.128455,1.390122,-10.844985
6378136.126050,1.392219,-10.863357
6378136.123644,1.394316,-10.881729
6378136.121238,1.396413,-10.900101
6378136.118831,1.398509,-10.918473
6378136.116424,1.400606,-10.936844
6378136.114016,1.402703,-10.955216
6378136.111608,1.404800,-10.973588
6378136.109198,1.406897,-10.991959
6378136.106789,1.408993,-11.010331
6378136.104378,1.411090,-11.028702
6378136.101967,1.413186,-11.047074
6378136.099556,1.415283,-11.065445
6378136.097144,1.417380,-11.083816
6378136.094731,1.419476,-11.102187
6378136.092318,1.421573,-11.120558
6378136.089904,1.423669,-11.138929
6378136.087490,1.425765,-11.157300
6378136.085075,1.427862,-11.175671
6378136.082659,1.429958,-11.194042
6378136.080243,1.432054,-11.212413
6378136.077826,1.434151,-11.230783
6378136.075409,1.436247,-11.249154
6378136.072991,1.438343,-11.267524
6378136.070573,1.440439,-11.285895
6378136.068154,1.442536,-11.304265
6378136.065735,1.444632,-11.322635
6378136.063315,1.446728,-11.341006
6378136.060894,1.448824,-11.359376
6378136.058473,1.450920,-11.377746
6378136.056052,1.453016,-11.396116
6378136.053630,1.455112,-11.414486
6378136.051207,1.457208,-11.432856
6378136.048784,1.459303,-11.451226
6378136.046360,1.461399,-11.469595
6378136.043936,1.463495,-11.487965
6378136.041511,1.465591,-11.506335
6378136.039086,1.467687,-11.524704
6378136.036660,1.469782,-11.543074
6378136.034234,1.471878,-11.561443
6378136.031807,1.473974,-11.579813
6378136.029380,1.476069,-11.598182
6378136.026952,1.478165,-11.616551
6378136.024524,1.480261,-11.634920
6378136.022095,1.482356,-11.653289
6378136.019666,1.484452,-11.671659
6378136.017236,1.486547,-11.690028
6378136.014806,1.488643,-11.708396
6378136.012375,1.490738,-11.726765
6378136.009944,1.492833,-11.745134
6378136.007512,1.494929,-11.763503
6378136.005080,1.497024,-11.781872
6378136.002647,1.499119,-11.800240
6378136.000214,1.501215,-11.818609
6378135.997780,1.503310,-11.836977
6378135.995346,1.505405,-11.855346
6378135.992912,1.507500,-11.873714
6378135.990477,1.509596,-11.892083
6378135.988041,1.511691,-11.910451
6378135.985605,1.513786,-11.928819
6378135.983169,1.515881,-11.947187
6378135.980732,1.517976,-11.965555
6378135.978295,1.520071,-11.983923
6378135.975857,1.522166,-12.002291
6378135.973419,1.524261,-12.020659
6378135.970980,1.526356,-12.039027
6378135.968541,1.528451,-12.057395
6378135.966101,1.530546,-12.075763
6378135.963662,1.532641,-12.094131
6378135.961221,1.534735,-12.112498
6378135.958780,1.536830,-12.130866
6378135.956339,1.538925,-12.149233
6378135.953897,1.541020,-12.167601
6378135.951455,1.543115,-12.185968
6378135.949013,1.545209,-12.204336
6378135.946570,1.547304,-12.222703
6378135.944126,1.549399,-12.241070
6378135.941683,1.551493,-12.259438
6378135.939238,1.553588,-12.277805
6378135.936794,1.555682,-12.296172
6378135.934349,1.557777,-12.314539
6378135.931903,1.559871,-12.332906
6378135.929457,1.561966,-12.351273
6378135.927011,1.564060,-12.369640
6378135.924564,1.566155,-12.388007
6378135.922117,1.568249,-12.406374
6378135.919670,1.570344,-12.424741
6378135.917222,1.572438,-12.443107
6378135.914774,1.574532,-12.461474
6378135.912325,1.576627,-12.479841
6378135.909876,1.578721,-12.498207
6378135.907427,1.580815,-12.516574
6378135.904977,1.582910,-12.534940
