ref_pos_x (m),ref_pos_y (m),ref_pos_z (m)
6378137.050560,0.097347,-0.183144
6378137.051334,0.099402,-0.189247
6378137.052097,0.101461,-0.195451
6378137.052850,0.103525,-0.201755
6378137.053591,0.105594,-0.208158
6378137.054321,0.107667,-0.214661
6378137.055040,0.109745,-0.221264
6378137.055747,0.111828,-0.227967
6378137.056442,0.113916,-0.234769
6378137.057125,0.116008,-0.241671
6378137.057796,0.118106,-0.248673
6378137.058455,0.120208,-0.255775
6378137.059102,0.122315,-0.262976
6378137.059737,0.124427,-0.270278
6378137.060359,0.126543,-0.277678
6378137.060968,0.128665,-0.285179
6378137.061564,0.130792,-0.292779
6378137.062147,0.132923,-0.300479
6378137.062718,0.135060,-0.308278
6378137.063275,0.137201,-0.316177
6378137.063819,0.139348,-0.324176
6378137.064349,0.141499,-0.332274
6378137.064866,0.143656,-0.340472
6378137.065369,0.145818,-0.348769
6378137.065859,0.147985,-0.357166
6378137.066335,0.150157,-0.365662
6378137.066796,0.152334,-0.374258
6378137.067244,0.154516,-0.382953
6378137.067677,0.156704,-0.391748
6378137.068096,0.158896,-0.400642
6378137.068500,0.161094,-0.409636
6378137.068890,0.163298,-0.418729
6378137.069265,0.165506,-0.427922
6378137.069626,0.167720,-0.437214
6378137.069972,0.169939,-0.446605
6378137.070302,0.172164,-0.456096
6378137.070618,0.174394,-0.465686
6378137.070918,0.176629,-0.475376
6378137.071203,0.178870,-0.485164
6378137.071473,0.181116,-0.495053
6378137.071727,0.183367,-0.505040
6378137.071966,0.185624,-0.515127
6378137.072189,0.187887,-0.525313
6378137.072396,0.190155,-0.535598
6378137.072587,0.192429,-0.545982
6378137.072762,0.194708,-0.556466
6378137.072921,0.196992,-0.567049
6378137.073064,0.199282,-0.577731
6378137.073191,0.201578,-0.588512
6378137.073302,0.203880,-0.599393
6378137.073396,0.206187,-0.610373
6378137.073473,0.208499,-0.621451
6378137.073534,0.210818,-0.632629
6378137.073578,0.213142,-0.643906
6378137.073605,0.215471,-0.655282
6378137.073616,0.217806,-0.666757
6378137.073609,0.220147,-0.678332
6378137.073586,0.222494,-0.690005
6378137.073545,0.224847,-0.701777
6378137.073487,0.227205,-0.713648
6378137.073412,0.229569,-0.725619
6378137.073319,0.231939,-0.737688
6378137.073209,0.234314,-0.749856
6378137.073082,0.236696,-0.762124
6378137.072936,0.239083,-0.774490
6378137.072773,0.241476,-0.786955
6378137.072593,0.243875,-0.799519
6378137.072394,0.246279,-0.812182
6378137.072177,0.248690,-0.824944
6378137.071943,0.251106,-0.837805
6378137.071690,0.253529,-0.850764
6378137.071419,0.255957,-0.863823
6378137.071130,0.258391,-0.876980
6378137.070822,0.260831,-0.890236
6378137.070496,0.263277,-0.903591
6378137.070152,0.265729,-0.917045
6378137.069789,0.268186,-0.930597
6378137.069408,0.270650,-0.944249
6378137.069007,0.273120,-0.957999
6378137.068588,0.275596,-0.971848
6378137.068151,0.278077,-0.985795
6378137.067694,0.280565,-0.999841
6378137.067218,0.283059,-1.013986
6378137.066724,0.285558,-1.028230
6378137.066210,0.288064,-1.042572
6378137.065677,0.290576,-1.057013
6378137.065125,0.293093,-1.071553
6378137.064553,0.295617,-1.086191
6378137.063963,0.298147,-1.100928
6378137.063352,0.300683,-1.115763
6378137.062723,0.303225,-1.130697
6378137.062074,0.305772,-1.145730
6378137.061405,0.308326,-1.160861
6378137.060716,0.310887,-1.176091
6378137.060008,0.313453,-1.191419
6378137.059280,0.316025,-1.206846
6378137.058532,0.318603,-1.222371
6378137.057764,0.321188,-1.237995
6378137.056977,0.323778,-1.253717
6378137.056169,0.326375,-1.269538
6378137.055341,0.328978,-1.285457
6378137.054493,0.331587,-1.301475
6378137.053625,0.334202,-1.317591
6378137.052736,0.336823,-1.333806
6378137.051828,0.339450,-1.350119
6378137.050899,0.342084,-1.366530
6378137.049949,0.344723,-1.383040
6378137.048979,0.347369,-1.399648
6378137.047989,0.350021,-1.416355
6378137.046978,0.352679,-1.433160
6378137.045946,0.355343,-1.450063
6378137.044894,0.358014,-1.467065
6378137.043821,0.360690,-1.484164
6378137.042727,0.363373,-1.501363
6378137.041613,0.366062,-1.518659
6378137.040477,0.368757,-1.536054
6378137.039321,0.371458,-1.553547
6378137.038143,0.374166,-1.571139
6378137.036945,0.376879,-1.588828
6378137.035726,0.379599,-1.606616
6378137.034485,0.382325,-1.624502
6378137.033223,0.385058,-1.642487
6378137.031941,0.387796,-1.660569
6378137.030636,0.390541,-1.678750
6378137.029311,0.393292,-1.697029
6378137.027964,0.396049,-1.715406
6378137.026596,0.398812,-1.733881
6378137.025207,0.401582,-1.752455
6378137.023796,0.404357,-1.771126
6378137.022368,0.407138,-1.789862
6378137.020931,0.409921,-1.808597
6378137.019484,0.412705,-1.827331
6378137.018030,0.415492,-1.846063
6378137.016566,0.418281,-1.864795
6378137.015093,0.421072,-1.883526
6378137.013612,0.423864,-1.902256
6378137.012122,0.426659,-1.920985
6378137.010624,0.429456,-1.939713
6378137.009116,0.432255,-1.958440
6378137.007601,0.435055,-1.977166
6378137.006077,0.437858,-1.995891
6378137.004544,0.440662,-2.014615
6378137.003003,0.443469,-2.033338
6378137.001453,0.446277,-2.052060
6378136.999896,0.449087,-2.070781
6378136.998329,0.451899,-2.089501
6378136.996755,0.454713,-2.108220
6378136.995173,0.457528,-2.126938
6378136.993582,0.460346,-2.145655
6378136.991983,0.463165,-2.164372
6378136.990376,0.465986,-2.183087
6378136.988761,0.468808,-2.201801
6378136.987138,0.471633,-2.220515
6378136.985508,0.474459,-2.239227
6378136.983869,0.477287,-2.257939
6378136.982222,0.480117,-2.276649
6378136.980568,0.482948,-2.295359
6378136.978905,0.485781,-2.314067
6378136.977235,0.488616,-2.332775
6378136.975558,0.491452,-2.351482
6378136.973872,0.494290,-2.370188
6378136.972179,0.497129,-2.388893
6378136.970479,0.499971,-2.407597
6378136.968771,0.502813,-2.426300
6378136.967055,0.505658,-2.445002
6378136.965332,0.508504,-2.463703
6378136.963601,0.511351,-2.482403
6378136.961863,0.514200,-2.501102
6378136.960118,0.517051,-2.519801
6378136.958365,0.519903,-2.538498
6378136.956605,0.522757,-2.557195
6378136.954838,0.525612,-2.575890
6378136.953064,0.528468,-2.594585
6378136.951282,0.531327,-2.613279
6378136.949494,0.534186,-2.631972
6378136.947698,0.537047,-2.650664
6378136.945895,0.539910,-2.669355
6378136.944085,0.542774,-2.688045
6378136.942269,0.545639,-2.706735
6378136.940445,0.548506,-2.725423
6378136.938614,0.551374,-2.744111
6378136.936777,0.554244,-2.762797
6378136.934932,0.557114,-2.781483
6378136.933081,0.559987,-2.800168
6378136.931223,0.562860,-2.818852
6378136.929359,0.565736,-2.837535
6378136.927487,0.568612,-2.856217
6378136.925609,0.571490,-2.874899
6378136.923724,0.574369,-2.893579
6378136.921833,0.577249,-2.912259
6378136.919935,0.580131,-2.930938
6378136.918031,0.583014,-2.949616
6378136.916120,0.585898,-2.968293
6378136.914203,0.588783,-2.986969
6378136.912279,0.591670,-3.005644
6378136.910349,0.594558,-3.024319
6378136.908413,0.597447,-3.042992
6378136.906470,0.600338,-3.061665
6378136.904521,0.603229,-3.080337
6378136.902565,0.606122,-3.099008
6378136.900604,0.609016,-3.117678
6378136.898636,0.611912,-3.136348
6378136.896662,0.614808,-3.155016
6378136.894682,0.617706,-3.173684
6378136.892696,0.620605,-3.192351
6378136.890704,0.623504,-3.211017
6378136.888705,0.626406,-3.229682
6378136.886701,0.629308,-3.248347
6378136.884691,0.632211,-3.267010
6378136.882675,0.635116,-3.285673
6378136.880653,0.638021,-3.304335
6378136.878625,0.640928,-3.322996
6378136.876591,0.643836,-3.341657
6378136.874551,0.646745,-3.360316
6378136.872506,0.649655,-3.378975
6378136.870455,0.652566,-3.397633
6378136.868398,0.655478,-3.416290
6378136.866335,0.658392,-3.434947
6378136.864267,0.661306,-3.453602
6378136.862193,0.664221,-3.472257
6378136.860113,0.667138,-3.490911
6378136.858028,0.670055,-3.509564
6378136.855938,0.672973,-3.528217
6378136.853841,0.675893,-3.546869
6378136.851740,0.678813,-3.565520
6378136.849633,0.681735,-3.584170
6378136.847520,0.684657,-3.602819
6378136.845402,0.687580,-3.621468
6378136.843279,0.690505,-3.640115
6378136.841150,0.693430,-3.658762
6378136.839016,0.696356,-3.677409
6378136.836877,0.699284,-3.696054
6378136.834732,0.702212,-3.714699
6378136.832582,0.705141,-3.733343
6378136.830427,0.708071,-3.751986
6378136.828267,0.711002,-3.770629
6378136.826102,0.713934,-3.789271
6378136.823931,0.716867,-3.807912
6378136.821756,0.719801,-3.826552
6378136.819575,0.722735,-3.845192
6378136.817389,0.725671,-3.863831
6378136.815198,0.728607,-3.882469
6378136.813002,0.731545,-3.901106
6378136.810802,0.734483,-3.919743
6378136.808596,0.737422,-3.938379
6378136.806385,0.740362,-3.957014
6378136.804170,0.743303,-3.975649
6378136.801950,0.746244,-3.994282
6378136.799724,0.749187,-4.012916
6378136.797494,0.752130,-4.031548
6378136.795259,0.755074,-4.050180
6378136.793020,0.758019,-4.068811
6378136.790775,0.760965,-4.087441
6378136.788526,0.763912,-4.106070
6378136.786273,0.766859,-4.124699
6378136.784014,0.769807,-4.143328
6378136.781751,0.772756,-4.161955
6378136.779483,0.775706,-4.180582
6378136.777211,0.778656,-4.199208
6378136.774934,0.781608,-4.217833
6378136.772653,0.784560,-4.236458
6378136.770367,0.787513,-4.255082
6378136.768076,0.790467,-4.273706
6378136.765781,0.793421,-4.292328
6378136.763482,0.796376,-4.310951
6378136.761178,0.799332,-4.329572
6378136.758870,0.802289,-4.348193
6378136.756557,0.805246,-4.366813
6378136.754240,0.808204,-4.385432
6378136.751919,0.811163,-4.404051
6378136.749593,0.814123,-4.422669
6378136.747263,0.817083,-4.441287
6378136.744929,0.820044,-4.459903
6378136.742591,0.823006,-4.478520
6378136.740248,0.825968,-4.497135
6378136.737901,0.828931,-4.515750
6378136.735550,0.831895,-4.534364
6378136.733195,0.834859,-4.552978
6378136.730835,0.837824,-4.571591
6378136.728472,0.840790,-4.590203
6378136.726104,0.843757,-4.608815
6378136.723733,0.846724,-4.627426
6378136.721357,0.849692,-4.646037
6378136.718977,0.852660,-4.664646
6378136.716593,0.855629,-4.683256
6378136.714206,0.858599,-4.701864
6378136.711814,0.861569,-4.720472
6378136.709418,0.864540,-4.739080
6378136.707019,0.867512,-4.757687
6378136.704615,0.870484,-4.776293
6378136.702208,0.873457,-4.794898
6378136.699796,0.876431,-4.813503
6378136.697381,0.879405,-4.832108
6378136.694962,0.882380,-4.850712
6378136.692540,0.885355,-4.869315
6378136.690113,0.888331,-4.887917
6378136.687683,0.891308,-4.906519
6378136.685249,0.894285,-4.925121
6378136.682811,0.897263,-4.943722
6378136.680369,0.900241,-4.962322
6378136.677924,0.903220,-4.980922
6378136.675475,0.906200,-4.999521
6378136.673023,0.909180,-5.018119
6378136.670567,0.912161,-5.036717
6378136.668107,0.915142,-5.055315
6378136.665644,0.918124,-5.073912
6378136.663177,0.921106,-5.092508
6378136.660706,0.924089,-5.111104
6378136.658232,0.927072,-5.129699
6378136.655755,0.930056,-5.148293
6378136.653274,0.933041,-5.166888
6378136.650789,0.936026,-5.185481
6378136.648301,0.939012,-5.204074
6378136.645810,0.941998,-5.222666
6378136.643315,0.944985,-5.241258
6378136.640817,0.947972,-5.259850
6378136.638315,0.950960,-5.278440
6378136.635810,0.953948,-5.297031
6378136.633302,0.956937,-5.315620
6378136.630790,0.959926,-5.334209
6378136.628275,0.962916,-5.352798
6378136.625757,0.965906,-5.371386
6378136.623235,0.968897,-5.389974
6378136.620710,0.971888,-5.408561
6378136.618182,0.974880,-5.427147
6378136.615651,0.977872,-5.445733
6378136.613116,0.980865,-5.464319
6378136.610578,0.983858,-5.482904
6378136.608037,0.986852,-5.501488
6378136.605493,0.989846,-5.520072
6378136.602946,0.992841,-5.538656
6378136.600395,0.995836,-5.557239
6378136.597842,0.998832,-5.575821
6378136.595285,1.001828,-5.594403
6378136.592725,1.004825,-5.612985
6378136.590163,1.007822,-5.631566
6378136.587597,1.010819,-5.650146
6378136.585028,1.013817,-5.668726
6378136.582456,1.016816,-5.687306
6378136.579881,1.019814,-5.705885
6378136.577303,1.022814,-5.724463
6378136.574722,1.025813,-5.743041
6378136.572138,1.028814,-5.761619
6378136.569552,1.031814,-5.780196
6378136.566962,1.034815,-5.798772
6378136.564369,1.037817,-5.817348
6378136.561774,1.040819,-5.835924
6378136.559175,1.043821,-5.854499
6378136.556574,1.046824,-5.873074
6378136.553970,1.049827,-5.891648
6378136.551363,1.052830,-5.910222
6378136.548753,1.055834,-5.928795
6378136.546140,1.058839,-5.947368
6378136.543525,1.061843,-5.965940
6378136.540907,1.064849,-5.984512
6378136.538286,1.067854,-6.003084
6378136.535662,1.070860,-6.021655
6378136.533036,1.073867,-6.040225
6378136.530407,1.076874,-6.058795
6378136.527775,1.079881,-6.077365
6378136.525140,1.082888,-6.095934
6378136.522503,1.085896,-6.114503
6378136.519863,1.088905,-6.133071
6378136.517221,1.091913,-6.151639
6378136.514576,1.094922,-6.170207
6378136.511928,1.097932,-6.188774
6378136.509277,1.100942,-6.207340
6378136.506624,1.103952,-6.225906
6378136.503969,1.106963,-6.244472
6378136.501311,1.109974,-6.263038
6378136.498650,1.112985,-6.281602
6378136.495987,1.115997,-6.300167
6378136.493321,1.119009,-6.318731
6378136.490653,1.122021,-6.337294
6378136.487982,1.125034,-6.355858
6378136.485309,1.128047,-6.374420
6378136.482633,1.131060,-6.392983
6378136.479955,1.134074,-6.411545
6378136.477274,1.137088,-6.430106
6378136.474591,1.140103,-6.448668
6378136.471906,1.143118,-6.467228
6378136.469218,1.146133,-6.485789
6378136.466527,1.149148,-6.504349
6378136.463835,1.152164,-6.522908
6378136.461140,1.155180,-6.541467
6378136.458442,1.158197,-6.560026
6378136.455742,1.161214,-6.578584
6378136.453040,1.164231,-6.597142
6378136.450336,1.167248,-6.615700
6378136.447629,1.170266,-6.634257
6378136.444920,1.173284,-6.652814
6378136.442209,1.176303,-6.671370
6378136.439495,1.179321,-6.689926
6378136.436779,1.182341,-6.708482
6378136.434061,1.185360,-6.727037
6378136.431341,1.188380,-6.745592
6378136.428618,1.191400,-6.764146
6378136.425893,1.194420,-6.782700
6378136.423166,1.197441,-6.801254
6378136.420437,1.200462,-6.819808
6378136.417706,1.203483,-6.838361
6378136.414972,1.206504,-6.856913
6378136.412237,1.209526,-6.875465
6378136.409499,1.212548,-6.894017
6378136.406759,1.215571,-6.912569
6378136.404017,1.218593,-6.931120
6378136.401272,1.221616,-6.949671
6378136.398526,1.224639,-6.968221
6378136.395778,1.227663,-6.986772
6378136.393027,1.230687,-7.005321
6378136.390275,1.233711,-7.023871
6378136.387520,1.236735,-7.042420
6378136.384763,1.239760,-7.060968
6378136.382005,1.242785,-7.079517
6378136.379244,1.245810,-7.098065
6378136.376481,1.248836,-7.116612
6378136.373716,1.251861,-7.135160
6378136.370950,1.254888,-7.153707
6378136.368181,1.257914,-7.172253
6378136.365410,1.260940,-7.190800
6378136.362637,1.263967,-7.209346
6378136.359863,1.266994,-7.227891
6378136.357086,1.270022,-7.246437
6378136.354308,1.273049,-7.264981
6378136.351527,1.276077,-7.283526
6378136.348745,1.279105,-7.302070
6378136.345961,1.282134,-7.320614
6378136.343175,1.285162,-7.339158
6378136.340387,1.288191,-7.357701
6378136.337597,1.291220,-7.376244
6378136.334805,1.294250,-7.394787
6378136.332011,1.297279,-7.413329
6378136.329216,1.300309,-7.431871
6378136.326419,1.303339,-7.450413
6378136.323619,1.306370,-7.468955
6378136.320819,1.309400,-7.487496
6378136.318016,1.312431,-7.506036
6378136.315211,1.315462,-7.524577
6378136.312405,1.318494,-7.543117
6378136.309597,1.321525,-7.561657
6378136.306787,1.324557,-7.580197
6378136.303975,1.327589,-7.598736
6378136.301162,1.330621,-7.617275
6378136.298347,1.333654,-7.635813
6378136.295530,1.336686,-7.654352
6378136.292712,1.339719,-7.672890
6378136.289891,1.342752,-7.691428
6378136.287069,1.345786,-7.709965
6378136.284246,1.348819,-7.728502
6378136.281420,1.351853,-7.747039
6378136.278593,1.354887,-7.765576
6378136.275765,1.357921,-7.784112
6378136.272934,1.360956,-7.802648
6378136.270102,1.363991,-7.821184
6378136.267269,1.367026,-7.839719
6378136.264433,1.370061,-7.858254
6378136.261596,1.373096,-7.876789
6378136.258758,1.376131,-7.895324
6378136.255918,1.379167,-7.913858
6378136.253076,1.382203,-7.932392
6378136.250233,1.385239,-7.950926
6378136.247388,1.388276,-7.969459
6378136.244541,1.391312,-7.987992
6378136.241693,1.394349,-8.006525
6378136.238844,1.397386,-8.025058
6378136.235993,1.400423,-8.043590
6378136.233140,1.403460,-8.062122
6378136.230286,1.406498,-8.080654
6378136.227430,1.409536,-8.099186
6378136.224573,1.412574,-8.117717
6378136.221714,1.415612,-8.136248
6378136.218854,1.418650,-8.154779
6378136.215992,1.421689,-8.173309
6378136.213129,1.424728,-8.191840
6378136.210264,1.427766,-8.210370
6378136.207398,1.430806,-8.228899
6378136.204530,1.433845,-8.247429
6378136.201661,1.436884,-8.265958
6378136.198790,1.439924,-8.284487
6378136.195918,1.442964,-8.303016
6378136.193045,1.446004,-8.321544
6378136.190170,1.449044,-8.340072
6378136.187294,1.452084,-8.358600
6378136.184416,1.455125,-8.377128
6378136.181537,1.458166,-8.395655
6378136.178656,1.461207,-8.414183
6378136.175775,1.464248,-8.432710
6378136.172891,1.467289,-8.451236
6378136.170007,1.470330,-8.469763
6378136.167121,1.473372,-8.488289
6378136.164233,1.476414,-8.506815
6378136.161345,1.479456,-8.525341
6378136.158455,1.482498,-8.543866
6378136.155563,1.485540,-8.562392
6378136.152670,1.488583,-8.580917
6378136.149776,1.491625,-8.599442
6378136.146881,1.494668,-8.617966
6378136.143984,1.497711,-8.636490
6378136.141086,1.500754,-8.655015
6378136.138187,1.503797,-8.673539
6378136.135287,1.506841,-8.692062
6378136.132385,1.509884,-8.710586
6378136.129482,1.512928,-8.729109
6378136.126577,1.515972,-8.747632
6378136.123672,1.519016,-8.766155
6378136.120765,1.522060,-8.784677
6378136.117857,1.525105,-8.803199
6378136.114947,1.528149,-8.821722
6378136.112037,1.531194,-8.840243
6378136.109125,1.534239,-8.858765
6378136.106212,1.537284,-8.877287
6378136.103297,1.540329,-8.895808
6378136.100382,1.543374,-8.914329
6378136.097465,1.546420,-8.932850
6378136.094547,1.549466,-8.951370
6378136.091628,1.552511,-8.969891
6378136.088708,1.555557,-8.988411
6378136.085786,1.558603,-9.006931
6378136.082864,1.561649,-9.025450
6378136.079940,1.564696,-9.043970
6378136.077015,1.567742,-9.062489
6378136.074089,1.570789,-9.081008
6378136.071162,1.573836,-9.099527
6378136.068233,1.576883,-9.118046
6378136.065304,1.579930,-9.136565
6378136.062373,1.582977,-9.155083
6378136.059441,1.586024,-9.173601
6378136.056508,1.589072,-9.192119
6378136.053574,1.592119,-9.210637
6378136.050639,1.595167,-9.229154
6378136.047703,1.598215,-9.247672
6378136.044766,1.601263,-9.266189
6378136.041827,1.604311,-9.284706
6378136.038888,1.607359,-9.303222
6378136.035947,1.610408,-9.321739
6378136.033006,1.613456,-9.340255
6378136.030063,1.616505,-9.358771
6378136.027119,1.619554,-9.377287
6378136.024174,1.622603,-9.395803
6378136.021228,1.625652,-9.414319
6378136.018281,1.628701,-9.432834
6378136.015333,1.631750,-9.451349
6378136.012384,1.634800,-9.469864
6378136.009434,1.637849,-9.488379
6378136.006483,1.640899,-9.506894
6378136.003531,1.643949,-9.525408
6378136.000578,1.646999,-9.543923
6378135.997624,1.650049,-9.562437
6378135.994669,1.653099,-9.580951
6378135.991713,1.656149,-9.599464
6378135.988756,1.659199,-9.617978
6378135.985798,1.662250,-9.636491
6378135.982839,1.665301,-9.655005
6378135.979879,1.668351,-9.673518
6378135.976918,1.671402,-9.692031
6378135.973956,1.674453,-9.710543
6378135.970993,1.677504,-9.729056
6378135.968029,1.680556,-9.747568
6378135.965064,1.683607,-9.766080
6378135.962099,1.686659,-9.784592
6378135.959132,1.689710,-9.803104
6378135.956164,1.692762,-9.821616
6378135.953196,1.695814,-9.840128
6378135.950226,1.698866,-9.858639
6378135.947256,1.701918,-9.877150
6378135.944284,1.704970,-9.895661
6378135.941312,1.708022,-9.914172
6378135.938339,1.711074,-9.932683
6378135.935365,1.714127,-9.951193
6378135.932390,1.717179,-9.969703
6378135.929414,1.720232,-9.988214
6378135.926438,1.723285,-10.006724
6378135.923460,1.726338,-10.025234
6378135.920481,1.729391,-10.043743
6378135.917502,1.732444,-10.062253
6378135.914522,1.735497,-10.080762
6378135.911541,1.738550,-10.099272
6378135.908559,1.741604,-10.117781
6378135.905576,1.744657,-10.136290
6378135.902592,1.747711,-10.154798
6378135.899608,1.750765,-10.173307
6378135.896623,1.753818,-10.191816
6378135.893636,1.756872,-10.210324
6378135.890649,1.759926,-10.228832
6378135.887662,1.762980,-10.247340
6378135.884673,1.766035,-10.265848
6378135.881683,1.769089,-10.284356
6378135.878693,1.772143,-10.302863
6378135.875702,1.775198,-10.321371
6378135.872710,1.778253,-10.339878
6378135.869717,1.781307,-10.358385
6378135.866724,1.784362,-10.376892
6378135.863730,1.787417,-10.395399
6378135.860735,1.790472,-10.413906
6378135.857739,1.793527,-10.432412
6378135.854742,1.796582,-10.450919
6378135.851745,1.799637,-10.469425
6378135.848746,1.802693,-10.487931
6378135.845747,1.805748,-10.506437
6378135.842748,1.808804,-10.524943
6378135.839747,1.811859,-10.543449
6378135.836746,1.814915,-10.561954
6378135.833744,1.817971,-10.580460
6378135.830741,1.821027,-10.598965
6378135.827738,1.824083,-10.617470
6378135.824733,1.827139,-10.635975
6378135.821728,1.830195,-10.654480
6378135.818723,1.833251,-10.672985
6378135.815716,1.836308,-10.691490
6378135.812709,1.839364,-10.709994
6378135.809701,1.842420,-10.728499
6378135.806692,1.845477,-10.747003
6378135.803683,1.848534,-10.765507
6378135.800673,1.851590,-10.784011
6378135.797662,1.854647,-10.802515
6378135.794651,1.857704,-10.821019
6378135.791639,1.860761,-10.839522
6378135.788626,1.863818,-10.858026
6378135.785612,1.866875,-10.876529
6378135.782598,1.869933,-10.895032
6378135.779583,1.872990,-10.913536
6378135.776567,1.876047,-10.932039
6378135.773551,1.879105,-10.950541
6378135.770534,1.882162,-10.969044
6378135.767516,1.885220,-10.987547
6378135.764498,1.888278,-11.006049
6378135.761479,1.891336,-11.024552
6378135.758460,1.894393,-11.043054
6378135.755439,1.897451,-11.061556
6378135.752418,1.900509,-11.080058
6378135.749397,1.903567,-11.098560
6378135.746374,1.906626,-11.117062
6378135.743352,1.909684,-11.135563
6378135.740328,1.912742,-11.154065
6378135.737304,1.915801,-11.172566
6378135.734279,1.918859,-11.191068
6378135.731254,1.921918,-11.209569
6378135.728228,1.924976,-11.228070
6378135.725201,1.928035,-11.246571
6378135.722174,1.931094,-11.265072
6378135.719146,1.934153,-11.283572
6378135.716117,1.937211,-11.302073
6378135.713088,1.940270,-11.320574
6378135.710058,1.943330,-11.339074
6378135.707028,1.946389,-11.357574
6378135.703997,1.949448,-11.376075
6378135.700966,1.952507,-11.394575
6378135.697933,1.955566,-11.413075
6378135.694901,1.958626,-11.431574
6378135.691867,1.961685,-11.450074
6378135.688833,1.964745,-11.468574
6378135.685799,1.967804,-11.487073
6378135.682764,1.970864,-11.505573
6378135.679728,1.973924,-11.524072
6378135.676692,1.976984,-11.542571
6378135.673655,1.980043,-11.561070
6378135.670618,1.983103,-11.579569
6378135.667580,1.986163,-11.598068
6378135.664541,1.989223,-11.616567
6378135.661502,1.992284,-11.635066
6378135.658463,1.995344,-11.653564
6378135.655423,1.998404,-11.672063
6378135.652382,2.001464,-11.690561
6378135.649341,2.004525,-11.709060
6378135.646299,2.007585,-11.727558
6378135.643257,2.010646,-11.746056
6378135.640214,2.013706,-11.764554
6378135.637170,2.016767,-11.783052
6378135.634126,2.019828,-11.801550
6378135.631082,2.022888,-11.820047
6378135.628037,2.025949,-11.838545
6378135.624992,2.029010,-11.857042
6378135.621945,2.032071,-11.875540
6378135.618899,2.035132,-11.894037
6378135.615852,2.038193,-11.912534
6378135.612804,2.041254,-11.931032
6378135.609756,2.044315,-11.949529
6378135.606708,2.047377,-11.968026
6378135.603659,2.050438,-11.986522
6378135.600609,2.053499,-12.005019
6378135.597559,2.056561,-12.023516
6378135.594508,2.059622,-12.042012
6378135.591457,2.062684,-12.060509
6378135.588406,2.065745,-12.079005
6378135.585353,2.068807,-12.097502
6378135.582301,2.071868,-12.115998
6378135.579248,2.074930,-12.134494
6378135.576194,2.077992,-12.152990
6378135.573140,2.081054,-12.171486
6378135.570086,2.084116,-12.189982
6378135.567031,2.087178,-12.208478
6378135.563975,2.090240,-12.226973
6378135.560919,2.093302,-12.245469
6378135.557863,2.096364,-12.263964
6378135.554806,2.099426,-12.282460
6378135.551749,2.102488,-12.300955
6378135.548691,2.105551,-12.319450
6378135.545633,2.108613,-12.337946
6378135.542574,2.111675,-12.356441
6378135.539515,2.114738,-12.374936
6378135.536456,2.117800,-12.393431
6378135.533396,2.120863,-12.411926
6378135.530335,2.123925,-12.430420
6378135.527274,2.126988,-12.448915
6378135.524213,2.130051,-12.467410
6378135.521151,2.133113,-12.485904
6378135.518089,2.136176,-12.504399
6378135.515026,2.139239,-12.522893
6378135.511963,2.142302,-12.541387
6378135.508900,2.145365,-12.559881
6378135.505836,2.148428,-12.578375
6378135.502771,2.151491,-12.596870
6378135.499707,2.154554,-12.615363
