ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
4.835476,2.147033,2.028386
4.853272,2.154877,2.035797
4.870975,2.162680,2.043169
4.888585,2.170442,2.050502
4.906103,2.178163,2.057797
4.923528,2.185844,2.065053
4.940862,2.193485,2.072271
4.958106,2.201085,2.079452
4.975258,2.208646,2.086595
4.992321,2.216166,2.093700
5.009294,2.223648,2.100768
5.026178,2.231090,2.107798
5.042973,2.238493,2.114792
5.059680,2.245857,2.121750
5.076300,2.253182,2.128670
5.092832,2.260470,2.135555
5.109277,2.267718,2.142403
5.125636,2.274929,2.149215
5.141910,2.282102,2.155992
5.158097,2.289237,2.162732
5.174200,2.296335,2.169438
5.190219,2.303395,2.176108
5.206153,2.310419,2.182744
5.222003,2.317405,2.189344
5.237771,2.324355,2.195910
5.253455,2.331269,2.202441
5.269058,2.338146,2.208939
5.284578,2.344987,2.215401
5.300017,2.351792,2.221831
5.315375,2.358561,2.228226
5.330652,2.365295,2.234588
5.345849,2.371994,2.240916
5.360966,2.378657,2.247211
5.376004,2.385286,2.253473
5.390963,2.391879,2.259702
5.405844,2.398438,2.265899
5.420646,2.404963,2.272063
5.435371,2.411453,2.278195
5.450018,2.417909,2.284294
5.464588,2.424331,2.290361
5.479082,2.430720,2.296397
5.493500,2.437075,2.302401
5.507842,2.443397,2.308373
5.522109,2.449685,2.314314
5.536301,2.455941,2.320224
5.550419,2.462164,2.326103
5.564462,2.468354,2.331951
5.578432,2.474511,2.337768
5.592328,2.480636,2.343555
5.606152,2.486729,2.349311
5.619903,2.492790,2.355037
5.633581,2.498820,2.360733
5.647188,2.504817,2.366400
5.660724,2.510783,2.372036
5.674188,2.516718,2.377643
5.687582,2.522622,2.383220
5.700905,2.528495,2.388768
5.714159,2.534336,2.394287
5.727342,2.540148,2.399777
5.740457,2.545928,2.405239
5.753503,2.551679,2.410671
5.766480,2.557399,2.416075
5.779390,2.563089,2.421451
5.792231,2.568749,2.426798
5.805005,2.574380,2.432118
5.817712,2.579981,2.437409
5.830352,2.585552,2.442673
5.842926,2.591094,2.447909
5.855434,2.596608,2.453118
5.867877,2.602092,2.458299
5.880254,2.607547,2.463453
5.892566,2.612974,2.468580
5.904813,2.618373,2.473680
5.916996,2.623743,2.478753
5.929115,2.629085,2.483800
5.941171,2.634398,2.488820
5.953163,2.639684,2.493814
5.965092,2.644942,2.498781
5.976959,2.650173,2.503723
5.988763,2.655376,2.508638
6.000506,2.660552,2.513528
6.012187,2.665700,2.518392
6.023806,2.670822,2.523231
6.035364,2.675917,2.528044
6.046862,2.680985,2.532832
6.058300,2.686026,2.537595
6.069677,2.691041,2.542332
6.080995,2.696030,2.547045
6.092253,2.700992,2.551734
6.103452,2.705928,2.556397
6.114593,2.710839,2.561036
6.125674,2.715723,2.565651
6.136698,2.720582,2.570241
6.147664,2.725416,2.574808
6.158572,2.730224,2.579350
6.169423,2.735007,2.583869
6.180217,2.739765,2.588364
6.190955,2.744498,2.592835
6.201636,2.749206,2.597283
6.212261,2.753889,2.601707
6.222830,2.758547,2.606108
6.233344,2.763182,2.610487
6.243802,2.767792,2.614842
6.254206,2.772377,2.619174
6.264555,2.776939,2.623484
6.274850,2.781477,2.627770
6.285090,2.785990,2.632035
6.295277,2.790481,2.636277
6.305411,2.794947,2.640497
6.315491,2.799390,2.644694
6.325518,2.803810,2.648870
6.335493,2.808207,2.653023
6.345415,2.812580,2.657155
6.355285,2.816931,2.661265
6.365104,2.821259,2.665354
6.374871,2.825564,2.669421
6.384586,2.829846,2.673467
6.394251,2.834106,2.677492
6.403865,2.838344,2.681495
6.413428,2.842559,2.685477
6.422941,2.846752,2.689439
6.432405,2.850923,2.693380
6.441818,2.855073,2.697300
6.451182,2.859200,2.701199
6.460498,2.863306,2.705078
6.469764,2.867390,2.708937
6.478981,2.871453,2.712775
6.488150,2.875495,2.716593
6.497271,2.879515,2.720391
6.506344,2.883514,2.724169
6.515370,2.887492,2.727928
6.524348,2.891450,2.731666
6.533279,2.895386,2.735386
6.542163,2.899302,2.739085
6.551000,2.903198,2.742765
6.559791,2.907072,2.746426
6.568536,2.910927,2.750067
6.577235,2.914761,2.753690
6.585889,2.918576,2.757293
6.594497,2.922370,2.760878
6.603059,2.926144,2.764444
6.611577,2.929898,2.767990
6.620050,2.933633,2.771519
6.628479,2.937348,2.775029
6.636863,2.941044,2.778520
6.645203,2.944720,2.781993
6.653500,2.948377,2.785448
6.661753,2.952015,2.788885
6.669963,2.955634,2.792303
6.678129,2.959233,2.795704
6.686253,2.962814,2.799087
6.694334,2.966376,2.802452
6.702373,2.969919,2.805800
6.710369,2.973444,2.809129
6.718324,2.976950,2.812442
6.726236,2.980438,2.815737
6.734108,2.983907,2.819015
6.741937,2.987358,2.822275
6.749726,2.990792,2.825519
6.757474,2.994207,2.828745
6.765181,2.997604,2.831954
6.772848,3.000983,2.835147
6.780475,3.004345,2.838323
6.788061,3.007689,2.841482
6.795608,3.011015,2.844625
6.803115,3.014324,2.847751
6.810582,3.017616,2.850860
6.818011,3.020890,2.853954
6.825400,3.024147,2.857031
6.832751,3.027387,2.860092
6.840063,3.030610,2.863137
6.847337,3.033816,2.866165
6.854572,3.037005,2.869178
6.861770,3.040178,2.872176
6.868929,3.043334,2.875157
6.876052,3.046473,2.878123
6.883136,3.049596,2.881073
6.890184,3.052702,2.884008
6.897194,3.055792,2.886927
6.904168,3.058866,2.889831
6.911105,3.061924,2.892720
6.918006,3.064966,2.895594
6.924871,3.067991,2.898452
6.931699,3.071001,2.901296
6.938492,3.073995,2.904124
6.945249,3.076973,2.906938
6.951970,3.079936,2.909737
6.958657,3.082883,2.912521
6.965308,3.085815,2.915291
6.971924,3.088731,2.918046
6.978505,3.091632,2.920787
6.985052,3.094518,2.923513
6.991565,3.097389,2.926225
6.998043,3.100244,2.928923
7.004488,3.103085,2.931606
7.010898,3.105910,2.934276
7.017275,3.108721,2.936931
7.023619,3.111517,2.939573
7.029929,3.114299,2.942201
7.036206,3.117065,2.944814
7.042450,3.119818,2.947415
7.048661,3.122555,2.950001
7.054840,3.125279,2.952574
7.060986,3.127988,2.955133
7.067100,3.130683,2.957679
7.073182,3.133364,2.960212
7.079232,3.136030,2.962731
7.085250,3.138683,2.965237
7.091237,3.141322,2.967730
7.097192,3.143947,2.970210
7.103116,3.146558,2.972677
7.109009,3.149155,2.975131
7.114871,3.151739,2.977572
7.120702,3.154309,2.980000
7.126502,3.156866,2.982416
7.132272,3.159409,2.984818
7.138012,3.161939,2.987209
7.143722,3.164456,2.989586
7.149401,3.166959,2.991951
7.155051,3.169450,2.994304
7.160672,3.171927,2.996644
7.166262,3.174391,2.998972
7.171824,3.176843,3.001288
7.177356,3.179281,3.003592
7.182859,3.181707,3.005884
7.188333,3.184120,3.008163
7.193779,3.186520,3.010431
7.199196,3.188908,3.012687
7.204584,3.191283,3.014930
7.209944,3.193645,3.017163
7.215276,3.195996,3.019383
7.220580,3.198333,3.021592
7.225857,3.200659,3.023789
7.231105,3.202973,3.025974
7.236326,3.205274,3.028148
7.241520,3.207563,3.030311
7.246686,3.209840,3.032463
7.251825,3.212105,3.034603
7.256937,3.214359,3.036731
7.262023,3.216600,3.038849
7.267081,3.218830,3.040956
7.272114,3.221048,3.043051
7.277119,3.223255,3.045136
7.282099,3.225449,3.047209
7.287052,3.227633,3.049272
7.291979,3.229805,3.051324
7.296881,3.231965,3.053365
7.301756,3.234114,3.055395
7.306607,3.236252,3.057415
7.311431,3.238379,3.059424
7.316231,3.240494,3.061422
7.321005,3.242598,3.063410
7.325754,3.244692,3.065388
7.330478,3.246774,3.067355
7.335177,3.248845,3.069312
7.339852,3.250906,3.071259
7.344502,3.252955,3.073195
7.349128,3.254994,3.075121
7.353729,3.257023,3.077037
7.358306,3.259040,3.078944
7.362860,3.261047,3.080840
7.367389,3.263043,3.082726
7.371895,3.265029,3.084602
7.376377,3.267005,3.086468
7.380835,3.268970,3.088325
7.385270,3.270925,3.090172
7.389682,3.272870,3.092009
7.394070,3.274804,3.093836
7.398436,3.276728,3.095654
7.402778,3.278642,3.097463
7.407098,3.280546,3.099261
7.411395,3.282440,3.101051
7.415670,3.284325,3.102831
7.419922,3.286199,3.104602
7.424152,3.288063,3.106363
7.428360,3.289918,3.108115
7.432545,3.291763,3.109858
7.436709,3.293598,3.111592
7.440850,3.295424,3.113316
7.444970,3.297240,3.115032
7.449069,3.299046,3.116739
7.453145,3.300843,3.118436
7.457201,3.302631,3.120125
7.461235,3.304409,3.121805
7.465248,3.306177,3.123476
7.469240,3.307937,3.125138
7.473211,3.309687,3.126792
7.477161,3.311428,3.128437
7.481090,3.313160,3.130073
7.484999,3.314883,3.131701
7.488887,3.316597,3.133320
7.492755,3.318302,3.134931
7.496602,3.319998,3.136533
7.500430,3.321685,3.138127
7.504237,3.323363,3.139712
7.508024,3.325032,3.141289
7.511792,3.326693,3.142858
7.515539,3.328345,3.144418
7.519267,3.329988,3.145971
7.522975,3.331622,3.147515
7.526664,3.333248,3.149051
7.530334,3.334866,3.150579
7.533984,3.336475,3.152099
7.537615,3.338075,3.153611
7.541227,3.339667,3.155115
7.544820,3.341251,3.156612
7.548394,3.342827,3.158100
7.551950,3.344394,3.159580
7.555486,3.345953,3.161053
7.559005,3.347503,3.162518
7.562504,3.349046,3.163976
7.565986,3.350580,3.165425
7.569449,3.352107,3.166867
7.572894,3.353625,3.168302
7.576321,3.355136,3.169729
7.579729,3.356638,3.171148
7.583120,3.358133,3.172561
7.586494,3.359620,3.173965
7.589849,3.361099,3.175362
7.593187,3.362570,3.176752
7.596507,3.364034,3.178135
7.599810,3.365489,3.179510
7.603095,3.366938,3.180879
7.606364,3.368378,3.182240
7.609615,3.369811,3.183593
7.612849,3.371237,3.184940
7.616066,3.372655,3.186280
7.619266,3.374065,3.187612
7.622450,3.375468,3.188938
7.625616,3.376864,3.190257
7.628766,3.378253,3.191568
7.631900,3.379634,3.192873
7.635017,3.381008,3.194171
7.638118,3.382375,3.195463
7.641202,3.383734,3.196747
7.644270,3.385087,3.198025
7.647323,3.386432,3.199296
7.650359,3.387770,3.200560
7.653379,3.389101,3.201818
7.656383,3.390426,3.203069
7.659372,3.391743,3.204313
7.662345,3.393053,3.205551
7.665302,3.394357,3.206783
7.668244,3.395653,3.208008
7.671170,3.396943,3.209226
7.674081,3.398226,3.210438
7.676977,3.399503,3.211644
7.679857,3.400772,3.212844
7.682722,3.402035,3.214037
7.685573,3.403292,3.215224
7.688408,3.404541,3.216404
7.691229,3.405785,3.217579
7.694034,3.407021,3.218747
7.696825,3.408252,3.219909
7.699601,3.409475,3.221066
7.702363,3.410693,3.222216
7.705110,3.411903,3.223360
7.707843,3.413108,3.224498
7.710561,3.414306,3.225630
7.713266,3.415498,3.226756
7.715956,3.416684,3.227876
7.718631,3.417863,3.228990
7.721293,3.419037,3.230098
7.723941,3.420204,3.231201
7.726575,3.421365,3.232298
7.729195,3.422520,3.233389
7.731801,3.423668,3.234474
7.734394,3.424811,3.235554
7.736973,3.425948,3.236628
7.739539,3.427079,3.237696
7.742091,3.428204,3.238759
7.744629,3.429323,3.239816
7.747155,3.430436,3.240868
7.749667,3.431543,3.241914
7.752166,3.432644,3.242954
7.754652,3.433740,3.243990
7.757124,3.434830,3.245019
7.759584,3.435914,3.246044
7.762031,3.436993,3.247062
7.764465,3.438066,3.248076
7.766886,3.439133,3.249084
7.769295,3.440194,3.250087
7.771690,3.441250,3.251085
7.774074,3.442301,3.252077
7.776444,3.443346,3.253065
7.778803,3.444385,3.254047
7.781149,3.445419,3.255023
7.783482,3.446448,3.255995
7.785804,3.447471,3.256962
7.788113,3.448489,3.257924
7.790410,3.449502,3.258880
7.792695,3.450509,3.259832
7.794968,3.451511,3.260778
7.797229,3.452507,3.261720
7.799478,3.453499,3.262656
7.801716,3.454485,3.263588
7.803941,3.455466,3.264515
7.806155,3.456442,3.265437
7.808358,3.457413,3.266354
7.810549,3.458378,3.267266
7.812728,3.459339,3.268174
7.814896,3.460294,3.269076
7.817052,3.461245,3.269974
7.819197,3.462190,3.270868
7.821331,3.463131,3.271756
7.823454,3.464067,3.272640
7.825566,3.464997,3.273520
7.827666,3.465923,3.274394
7.829755,3.466844,3.275264
7.831834,3.467760,3.276130
7.833902,3.468672,3.276991
7.835958,3.469578,3.277847
7.838004,3.470480,3.278699
7.840039,3.471377,3.279547
7.842064,3.472270,3.280390
7.844078,3.473157,3.281228
7.846081,3.474040,3.282063
7.848074,3.474919,3.282892
7.850056,3.475792,3.283718
7.852028,3.476661,3.284539
7.853990,3.477526,3.285356
7.855941,3.478386,3.286168
7.857882,3.479242,3.286977
7.859813,3.480093,3.287781
7.861733,3.480939,3.288581
7.863644,3.481782,3.289376
7.865545,3.482619,3.290168
7.867435,3.483453,3.290955
7.869316,3.484282,3.291738
7.871187,3.485106,3.292517
7.873048,3.485927,3.293292
7.874899,3.486742,3.294063
7.876740,3.487554,3.294830
7.878572,3.488362,3.295593
7.880395,3.489165,3.296351
7.882207,3.489964,3.297106
7.884010,3.490759,3.297857
7.885804,3.491549,3.298604
7.887588,3.492336,3.299347
7.889363,3.493118,3.300086
7.891129,3.493896,3.300821
7.892885,3.494670,3.301553
7.894632,3.495440,3.302280
7.896370,3.496206,3.303004
7.898099,3.496968,3.303724
7.899819,3.497727,3.304440
7.901529,3.498481,3.305152
7.903231,3.499231,3.305861
7.904924,3.499977,3.306566
7.906608,3.500719,3.307267
7.908283,3.501457,3.307965
7.909949,3.502192,3.308659
7.911607,3.502922,3.309349
7.913255,3.503649,3.310035
7.914896,3.504372,3.310718
7.916527,3.505091,3.311398
7.918150,3.505807,3.312074
7.919765,3.506518,3.312746
7.921371,3.507226,3.313415
7.922968,3.507930,3.314080
7.924557,3.508631,3.314742
7.926138,3.509328,3.315400
7.927711,3.510021,3.316055
7.929275,3.510710,3.316706
7.930831,3.511396,3.317354
7.932379,3.512078,3.317999
7.933919,3.512757,3.318640
7.935450,3.513432,3.319278
7.936974,3.514104,3.319912
7.938490,3.514772,3.320543
7.939997,3.515436,3.321171
7.941497,3.516097,3.321796
7.942989,3.516755,3.322417
7.944473,3.517409,3.323035
7.945949,3.518060,3.323650
7.947418,3.518707,3.324261
7.948879,3.519351,3.324870
7.950332,3.519992,3.325475
7.951778,3.520629,3.326077
7.953215,3.521263,3.326676
7.954646,3.521893,3.327271
7.956069,3.522520,3.327864
7.957484,3.523144,3.328453
7.958892,3.523765,3.329039
7.960293,3.524382,3.329623
7.961686,3.524996,3.330203
7.963072,3.525607,3.330780
7.964451,3.526215,3.331354
7.965822,3.526819,3.331925
7.967186,3.527421,3.332493
7.968543,3.528019,3.333058
7.969893,3.528614,3.333621
7.971236,3.529206,3.334180
7.972572,3.529795,3.334736
7.973901,3.530380,3.335289
7.975223,3.530963,3.335840
7.976537,3.531542,3.336387
7.977845,3.532119,3.336932
7.979147,3.532692,3.337474
7.980441,3.533263,3.338013
7.981728,3.533830,3.338549
7.983009,3.534395,3.339082
7.984283,3.534957,3.339613
7.985550,3.535515,3.340140
7.986811,3.536071,3.340665
7.988065,3.536624,3.341188
7.989313,3.537173,3.341707
7.990553,3.537720,3.342224
7.991788,3.538265,3.342738
7.993016,3.538806,3.343249
7.994237,3.539344,3.343758
7.995452,3.539880,3.344264
7.996661,3.540412,3.344767
7.997863,3.540942,3.345268
7.999059,3.541470,3.345766
8.000249,3.541994,3.346261
8.001433,3.542516,3.346754
8.002610,3.543035,3.347244
8.003781,3.543551,3.347732
8.004946,3.544064,3.348217
8.006105,3.544575,3.348700
8.007258,3.545083,3.349180
8.008404,3.545589,3.349657
8.009545,3.546091,3.350132
8.010680,3.546592,3.350605
8.011808,3.547089,3.351075
8.012931,3.547584,3.351542
8.014048,3.548076,3.352008
8.015159,3.548566,3.352470
8.016265,3.549053,3.352930
8.017364,3.549538,3.353388
8.018458,3.550020,3.353844
8.019546,3.550499,3.354297
8.020628,3.550977,3.354747
8.021704,3.551451,3.355196
8.022775,3.551923,3.355642
8.023840,3.552393,3.356085
8.024900,3.552860,3.356526
8.025954,3.553324,3.356965
8.027003,3.553786,3.357402
8.028046,3.554246,3.357836
8.029083,3.554704,3.358268
8.030116,3.555159,3.358698
8.031142,3.555611,3.359126
8.032164,3.556061,3.359551
8.033180,3.556509,3.359974
8.034190,3.556955,3.360395
8.035196,3.557398,3.360814
8.036196,3.557839,3.361230
8.037191,3.558277,3.361644
8.038180,3.558713,3.362057
8.039165,3.559147,3.362466
8.040144,3.559579,3.362874
8.041118,3.560008,3.363280
8.042087,3.560435,3.363683
8.043051,3.560860,3.364085
8.044010,3.561283,3.364484
8.044963,3.561703,3.364881
8.045912,3.562121,3.365276
8.046856,3.562537,3.365669
8.047795,3.562951,3.366060
8.048729,3.563363,3.366449
8.049658,3.563772,3.366836
8.050582,3.564180,3.367221
8.051501,3.564585,3.367604
8.052416,3.564988,3.367984
8.053325,3.565389,3.368363
8.054230,3.565788,3.368740
8.055130,3.566184,3.369115
8.056026,3.566579,3.369488
8.056916,3.566972,3.369859
8.057803,3.567362,3.370228
8.058684,3.567751,3.370595
8.059561,3.568137,3.370960
8.060433,3.568522,3.371323
8.061300,3.568904,3.371684
8.062163,3.569284,3.372044
8.063022,3.569663,3.372401
8.063876,3.570039,3.372757
8.064725,3.570414,3.373111
8.065570,3.570786,3.373462
8.066411,3.571157,3.373812
8.067247,3.571525,3.374161
8.068079,3.571892,3.374507
8.068907,3.572257,3.374852
8.069730,3.572620,3.375194
8.070548,3.572980,3.375535
8.071363,3.573339,3.375875
8.072173,3.573697,3.376212
8.072979,3.574052,3.376548
8.073781,3.574405,3.376881
8.074578,3.574757,3.377213
8.075372,3.575106,3.377544
8.076161,3.575454,3.377872
8.076946,3.575800,3.378199
8.077727,3.576144,3.378525
8.078504,3.576487,3.378848
8.079276,3.576827,3.379170
8.080045,3.577166,3.379490
8.080810,3.577503,3.379808
8.081570,3.577839,3.380125
8.082327,3.578172,3.380440
8.083079,3.578504,3.380754
8.083828,3.578834,3.381065
8.084573,3.579162,3.381375
8.085314,3.579489,3.381684
8.086051,3.579814,3.381991
8.086784,3.580137,3.382296
8.087513,3.580458,3.382600
8.088239,3.580778,3.382902
8.088960,3.581096,3.383202
8.089678,3.581412,3.383501
8.090392,3.581727,3.383799
8.091102,3.582040,3.384094
8.091809,3.582352,3.384389
8.092512,3.582661,3.384681
8.093211,3.582970,3.384973
8.093907,3.583276,3.385262
8.094599,3.583581,3.385550
8.095287,3.583885,3.385837
8.095971,3.584186,3.386122
8.096652,3.584486,3.386406
8.097330,3.584785,3.386688
8.098004,3.585082,3.386968
8.098674,3.585378,3.387247
8.099341,3.585672,3.387525
8.100004,3.585964,3.387801
8.100664,3.586255,3.388076
8.101321,3.586544,3.388349
8.101974,3.586832,3.388621
8.102623,3.587118,3.388892
8.103269,3.587403,3.389161
8.103912,3.587686,3.389429
8.104551,3.587968,3.389695
8.105187,3.588248,3.389960
8.105820,3.588527,3.390223
8.106449,3.588805,3.390485
8.107075,3.589081,3.390746
8.107698,3.589355,3.391005
8.108317,3.589628,3.391263
8.108934,3.589900,3.391520
8.109547,3.590170,3.391775
8.110156,3.590439,3.392029
8.110763,3.590706,3.392281
8.111366,3.590972,3.392533
8.111967,3.591237,3.392783
8.112564,3.591500,3.393031
8.113158,3.591762,3.393279
8.113748,3.592022,3.393525
8.114336,3.592281,3.393769
8.114921,3.592539,3.394013
8.115502,3.592795,3.394255
8.116081,3.593050,3.394496
8.116656,3.593304,3.394736
8.117229,3.593556,3.394974
8.117798,3.593807,3.395211
8.118365,3.594057,3.395447
8.118928,3.594305,3.395682
8.119489,3.594552,3.395915
8.120046,3.594798,3.396147
8.120601,3.595042,3.396378
8.121153,3.595286,3.396608
8.121701,3.595528,3.396836
8.122247,3.595768,3.397064
8.122791,3.596008,3.397290
8.123331,3.596246,3.397515
8.123868,3.596483,3.397739
8.124403,3.596718,3.397961
8.124935,3.596953,3.398183
8.125464,3.597186,3.398403
8.125990,3.597418,3.398622
8.126513,3.597648,3.398840
8.127034,3.597878,3.399057
8.127552,3.598106,3.399273
8.128067,3.598333,3.399487
8.128580,3.598559,3.399701
8.129090,3.598784,3.399913
8.129597,3.599008,3.400124
8.130101,3.599230,3.400334
8.130603,3.599451,3.400543
8.131102,3.599671,3.400751
8.131599,3.599890,3.400958
8.132093,3.600108,3.401164
8.132584,3.600325,3.401368
8.133073,3.600540,3.401572
8.133560,3.600754,3.401774
8.134043,3.600968,3.401976
8.134524,3.601180,3.402176
8.135003,3.601391,3.402376
8.135479,3.601600,3.402574
8.135953,3.601809,3.402771
8.136424,3.602017,3.402967
8.136893,3.602224,3.403162
8.137359,3.602429,3.403357
8.137823,3.602633,3.403550
8.138284,3.602837,3.403742
8.138743,3.603039,3.403933
8.139200,3.603240,3.404123
8.139654,3.603440,3.404312
8.140105,3.603640,3.404500
8.140555,3.603838,3.404687
8.141002,3.604035,3.404873
8.141446,3.604231,3.405059
8.141889,3.604426,3.405243
8.142329,3.604620,3.405426
8.142766,3.604812,3.405608
8.143202,3.605004,3.405790
8.143635,3.605195,3.405970
8.144066,3.605385,3.406149
8.144494,3.605574,3.406328
8.144921,3.605762,3.406505
8.145345,3.605949,3.406682
8.145767,3.606135,3.406858
8.146186,3.606320,3.407032
8.146604,3.606504,3.407206
8.147019,3.606687,3.407379
8.147432,3.606869,3.407551
8.147843,3.607050,3.407722
8.148252,3.607230,3.407892
8.148658,3.607409,3.408062
8.149063,3.607588,3.408230
8.149465,3.607765,3.408398
8.149865,3.607941,3.408564
8.150263,3.608117,3.408730
8.150659,3.608292,3.408895
8.151053,3.608465,3.409059
8.151445,3.608638,3.409222
8.151835,3.608810,3.409385
8.152223,3.608981,3.409546
8.152609,3.609151,3.409707
8.152992,3.609320,3.409867
8.153374,3.609488,3.410026
8.153754,3.609655,3.410184
8.154131,3.609822,3.410341
8.154507,3.609988,3.410497
8.154881,3.610152,3.410653
8.155253,3.610316,3.410808
8.155623,3.610479,3.410962
8.155990,3.610641,3.411115
8.156356,3.610803,3.411267
8.156720,3.610963,3.411419
8.157083,3.611123,3.411570
8.157443,3.611282,3.411720
8.157801,3.611439,3.411869
8.158158,3.611597,3.412018
8.158512,3.611753,3.412165
8.158865,3.611908,3.412312
8.159216,3.612063,3.412458
8.159565,3.612217,3.412604
