accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
0.273166,-0.208095,-10.777014
0.271108,-0.210795,-10.776781
0.268183,-0.216516,-10.771348
0.276770,-0.216790,-10.761754
0.279736,-0.208028,-10.778981
0.273977,-0.211978,-10.775430
0.289591,-0.215737,-10.777511
0.281863,-0.223805,-10.773315
0.289734,-0.225784,-10.778117
0.291440,-0.223518,-10.771668
0.299469,-0.226736,-10.770476
0.300492,-0.220723,-10.777811
0.289483,-0.226272,-10.767779
0.302638,-0.225084,-10.762478
0.306561,-0.232165,-10.774413
0.299070,-0.227146,-10.781721
0.302308,-0.239654,-10.768715
0.303402,-0.235734,-10.779312
0.304533,-0.233417,-10.780357
0.303750,-0.238656,-10.775216
0.310914,-0.235009,-10.770782
0.318037,-0.238768,-10.779250
0.314929,-0.236831,-10.769232
0.320133,-0.245251,-10.773217
0.320075,-0.243303,-10.774244
0.316619,-0.236976,-10.774123
0.317653,-0.248657,-10.771938
0.317209,-0.247117,-10.777666
0.321560,-0.246877,-10.773708
0.326183,-0.256168,-10.780201
0.325467,-0.246447,-10.777310
0.322065,-0.248347,-10.774962
0.329498,-0.255397,-10.765743
0.324166,-0.257494,-10.770527
0.323945,-0.257343,-10.765532
0.330349,-0.261483,-10.771971
0.343275,-0.257306,-10.778062
0.341107,-0.261583,-10.768222
0.349284,-0.262802,-10.770507
0.335236,-0.259757,-10.766553
0.337788,-0.262219,-10.764794
0.349003,-0.263078,-10.770961
0.344429,-0.262709,-10.773044
0.343042,-0.271708,-10.770778
0.345068,-0.264102,-10.775274
0.345738,-0.280789,-10.766973
0.346290,-0.257541,-10.764612
0.348784,-0.283657,-10.764187
0.356027,-0.269557,-10.768271
0.350577,-0.281864,-10.764487
0.355600,-0.280626,-10.775110
0.356847,-0.279349,-10.771895
0.362550,-0.276363,-10.773535
0.359395,-0.284417,-10.765173
0.365830,-0.283214,-10.757420
0.365429,-0.276296,-10.764506
0.367027,-0.281608,-10.768421
0.369812,-0.280673,-10.761787
0.368942,-0.281858,-10.760556
0.362926,-0.283232,-10.755571
0.374365,-0.290503,-10.775088
0.381758,-0.287037,-10.770562
0.378504,-0.293507,-10.776113
0.378692,-0.290102,-10.765231
0.380099,-0.291032,-10.773527
0.378759,-0.290960,-10.768134
0.383084,-0.291779,-10.770693
0.372559,-0.296910,-10.769288
0.381499,-0.293794,-10.760933
0.385020,-0.297284,-10.768398
0.382436,-0.299180,-10.773203
0.390231,-0.298649,-10.766635
0.388929,-0.302128,-10.231752
0.386682,-0.303333,-9.773684
0.389200,-0.311858,-9.769041
0.385471,-0.291677,-9.763106
0.395228,-0.310390,-9.767630
0.388913,-0.297858,-9.767586
0.403354,-0.302687,-9.768315
0.391138,-0.310667,-9.766108
0.393870,-0.315268,-9.764028
0.399097,-0.312052,-9.755529
0.408080,-0.310559,-9.763869
0.404998,-0.316223,-9.767168
0.403142,-0.314580,-9.760894
0.401392,-0.311658,-9.756407
0.411507,-0.309667,-9.770546
0.408041,-0.312573,-9.754321
0.406573,-0.317540,-9.758918
0.418214,-0.317090,-9.758482
0.411515,-0.316138,-9.759099
0.409799,-0.320953,-9.770035
0.412825,-0.325789,-9.763752
0.420374,-0.319719,-9.768210
0.418741,-0.320131,-9.761018
0.426819,-0.323690,-9.766003
0.430822,-0.322780,-9.769378
0.431780,-0.321616,-9.762659
0.420229,-0.328790,-9.765904
0.420600,-0.333048,-9.754426
0.435241,-0.326318,-9.761203
0.421614,-0.333738,-9.764908
0.428147,-0.328911,-9.751228
0.431913,-0.330766,-9.768623
0.425333,-0.333969,-9.767579
0.433957,-0.339578,-9.768584
0.437431,-0.342215,-9.763583
0.439024,-0.347608,-9.764175
0.443259,-0.343086,-9.772517
0.435984,-0.335602,-9.760878
0.447929,-0.347623,-9.764271
0.439309,-0.345017,-9.758493
0.437938,-0.342481,-9.762159
0.442387,-0.339988,-9.767743
0.431194,-0.344114,-9.755450
0.449802,-0.343677,-9.751701
0.443587,-0.340230,-9.765027
0.446588,-0.343932,-9.767469
0.444873,-0.346757,-9.758202
0.453297,-0.353128,-9.756723
0.445531,-0.345555,-9.759340
0.453859,-0.352507,-9.754087
0.458495,-0.359725,-9.756112
0.465096,-0.347660,-9.761215
0.456739,-0.356121,-9.759465
0.448684,-0.351693,-9.755659
0.456976,-0.353015,-9.765174
0.458415,-0.348829,-9.771543
0.463224,-0.345220,-9.766692
0.473935,-0.365642,-9.759673
0.458926,-0.347158,-9.761449
0.462161,-0.359444,-9.758210
0.466866,-0.361700,-9.757600
0.463775,-0.351722,-9.754037
0.467332,-0.363626,-9.753965
0.472614,-0.363589,-9.763094
0.468290,-0.364786,-9.767170
0.475523,-0.346839,-9.752818
0.481505,-0.362325,-9.766111
0.467538,-0.369530,-9.765489
0.465221,-0.367193,-9.768853
0.479040,-0.358798,-9.756945
0.473032,-0.368610,-9.764288
0.470326,-0.362773,-9.759782
0.471280,-0.366280,-9.758313
0.479171,-0.367367,-9.764107
0.481076,-0.369713,-9.757032
0.485538,-0.377745,-9.759742
0.478323,-0.368901,-9.761376
0.483531,-0.374738,-9.763044
0.477613,-0.362777,-9.761478
0.484270,-0.378183,-9.763428
0.487066,-0.378269,-9.767186
0.484617,-0.375247,-9.755084
0.488546,-0.372234,-9.751146
0.493704,-0.378127,-9.758873
0.493494,-0.380351,-9.761792
0.502094,-0.385863,-9.759145
0.501282,-0.375424,-9.761049
0.491551,-0.383691,-9.749717
0.488449,-0.371413,-9.762105
0.491741,-0.382925,-9.759502
0.502220,-0.379677,-9.755816
0.505047,-0.385028,-9.760499
0.504008,-0.389534,-9.757431
0.500642,-0.379062,-9.762585
0.499248,-0.390534,-9.761952
0.490631,-0.386352,-9.755299
0.492463,-0.386708,-9.751415
0.505992,-0.389848,-9.768236
0.500495,-0.395321,-9.763759
0.513101,-0.388493,-9.754128
0.516212,-0.384039,-9.757603
0.503038,-0.384039,-9.752700
0.510810,-0.391746,-9.764551
0.513296,-0.388586,-9.762530
0.509208,-0.387282,-9.768432
0.513238,-0.389958,-9.755626
0.515976,-0.391181,-9.761225
0.513296,-0.392953,-9.756986
0.515856,-0.390125,-9.763955
0.513618,-0.394914,-9.754734
0.513874,-0.400987,-9.764422
0.508275,-0.389261,-9.755848
0.514754,-0.395135,-9.762200
0.518328,-0.393943,-9.761244
0.520335,-0.393104,-9.751181
0.515894,-0.401133,-9.755540
0.517983,-0.393076,-9.752580
0.517750,-0.393883,-9.760256
0.520575,-0.402414,-9.754785
0.525442,-0.410363,-9.754073
0.521611,-0.406650,-9.754809
0.530920,-0.409462,-9.768331
0.525114,-0.408352,-9.755649
0.528341,-0.406773,-9.750783
0.524019,-0.405210,-9.763952
0.519820,-0.412157,-9.753214
0.525016,-0.403342,-9.763581
0.525195,-0.387305,-9.755455
0.524702,-0.401822,-9.758195
0.530569,-0.405620,-9.757289
0.520800,-0.414255,-9.755198
0.530891,-0.405413,-9.758416
0.534701,-0.405678,-9.763870
0.529772,-0.405694,-9.745119
0.529900,-0.403178,-9.764540
0.528436,-0.412802,-9.765290
0.532384,-0.409009,-9.757673
0.531692,-0.414811,-9.761134
0.524462,-0.409588,-9.752741
0.528907,-0.407317,-9.759253
0.542837,-0.420474,-9.768315
0.540352,-0.412753,-9.755234
0.535052,-0.415113,-9.756770
0.544022,-0.414400,-9.752646
0.532936,-0.409090,-9.760290
0.532592,-0.406911,-9.762365
0.539894,-0.396450,-9.754920
0.542976,-0.416446,-9.761600
0.540075,-0.415620,-9.753648
0.553587,-0.414460,-9.744116
0.543831,-0.424287,-9.762016
0.550393,-0.419471,-9.761721
0.545177,-0.422253,-9.752448
0.551546,-0.411028,-9.760911
0.544309,-0.422200,-9.751576
0.542603,-0.422312,-9.753431
0.553357,-0.424301,-9.756712
0.548816,-0.418198,-9.764054
0.550677,-0.419187,-9.755188
0.550899,-0.420002,-9.750657
0.544299,-0.426692,-9.756654
0.556295,-0.420916,-9.754282
0.539566,-0.418022,-9.751891
0.554075,-0.423191,-9.752444
0.546463,-0.424012,-9.754967
0.553553,-0.421810,-9.758910
0.553792,-0.428319,-9.754878
0.552699,-0.417735,-9.751911
0.551233,-0.431983,-9.742534
0.559560,-0.435809,-9.754683
0.561567,-0.429916,-9.757344
0.557336,-0.435819,-9.753341
0.563755,-0.419240,-9.761613
0.562365,-0.426405,-9.753950
0.551980,-0.421641,-9.755617
0.555623,-0.435989,-9.752536
0.560678,-0.429751,-9.755257
0.554618,-0.432527,-9.754891
0.557727,-0.433410,-9.750253
0.569197,-0.428562,-9.754971
0.565502,-0.440194,-9.752530
0.569630,-0.432222,-9.752267
0.562574,-0.442926,-9.759903
0.566810,-0.437147,-9.754373
0.562915,-0.431745,-9.751180
0.554296,-0.426280,-9.749367
0.572462,-0.431384,-9.750288
0.566798,-0.433409,-9.750050
0.576255,-0.440409,-9.750043
0.571650,-0.428898,-9.753951
0.572488,-0.443770,-9.755114
0.570790,-0.432556,-9.750278
0.565753,-0.441267,-9.756569
0.565957,-0.441446,-9.754419
0.579888,-0.435673,-9.745450
0.574428,-0.437529,-9.760905
0.576473,-0.442786,-9.744787
0.580783,-0.436588,-9.761476
0.585179,-0.434501,-9.750736
0.580679,-0.437989,-9.752688
0.581200,-0.439460,-9.758718
0.582506,-0.448936,-9.757676
0.580986,-0.438532,-9.750274
0.578171,-0.444968,-9.744838
0.573331,-0.444105,-9.754141
0.584494,-0.432713,-9.752130
0.581724,-0.448872,-9.751312
0.569882,-0.449480,-9.749992
0.574510,-0.449587,-9.752778
0.583360,-0.444648,-9.758918
0.577062,-0.441282,-9.749597
0.577723,-0.441614,-9.746847
0.584115,-0.442255,-9.749400
0.586379,-0.437813,-9.749191
0.590762,-0.451653,-9.743700
0.587969,-0.442418,-9.756400
0.579149,-0.452309,-9.758770
0.577604,-0.450728,-9.744367
0.582735,-0.441945,-9.753123
0.588059,-0.460625,-9.745979
0.578392,-0.443382,-9.752079
0.575892,-0.455595,-9.749339
0.593463,-0.440125,-9.745413
0.583726,-0.446921,-9.745605
0.584345,-0.442364,-9.741712
0.587053,-0.453203,-9.744403
0.584911,-0.438950,-9.753535
0.583906,-0.451771,-9.755886
0.584701,-0.450978,-9.752664
0.592173,-0.453235,-9.749876
0.578267,-0.447266,-9.764375
0.593329,-0.443564,-9.745424
0.597150,-0.459727,-9.757374
0.583682,-0.457024,-9.755908
0.589440,-0.448181,-9.755938
0.590346,-0.460030,-9.750187
0.586086,-0.452610,-9.745563
0.591412,-0.455809,-9.749808
0.599220,-0.461729,-9.750841
0.578266,-0.455061,-9.746638
0.585021,-0.454375,-9.762715
0.591574,-0.455258,-9.753404
0.588939,-0.465111,-9.750676
0.587903,-0.450349,-9.758344
0.599480,-0.458312,-9.750674
0.602743,-0.456778,-9.748951
0.593182,-0.454427,-9.752318
0.606880,-0.465692,-9.751491
0.595234,-0.460317,-9.747639
0.595246,-0.445640,-9.754722
0.600413,-0.464830,-9.746966
0.594672,-0.460693,-9.746890
0.594474,-0.464801,-9.750050
0.602600,-0.460434,-9.758503
0.596336,-0.458243,-9.753477
0.592357,-0.453071,-9.771178
0.598818,-0.465975,-9.759977
0.596925,-0.457836,-9.750446
0.611739,-0.451788,-9.740452
0.593667,-0.460674,-9.757764
0.608127,-0.459313,-9.758345
0.598277,-0.462229,-9.747866
0.607383,-0.459034,-9.754593
0.597721,-0.465970,-9.752823
0.599069,-0.466830,-9.753538
0.590748,-0.461868,-9.754478
0.605089,-0.468035,-9.747779
0.609508,-0.458643,-9.752575
0.605463,-0.468267,-9.746095
0.612403,-0.461228,-9.744672
0.599315,-0.466863,-9.748480
0.609832,-0.467528,-9.759288
0.601628,-0.459939,-9.739374
0.607765,-0.477677,-9.748820
0.608811,-0.460002,-9.744511
0.610404,-0.457709,-9.750403
0.595920,-0.467602,-9.747824
0.608255,-0.466883,-9.756933
0.606141,-0.468768,-9.753336
0.599300,-0.466238,-9.747076
0.607400,-0.470733,-9.743337
0.606218,-0.472893,-9.750187
0.610357,-0.473231,-9.746734
0.617439,-0.462851,-9.749876
0.613701,-0.471213,-9.747609
0.613796,-0.483142,-9.741569
0.609360,-0.466122,-9.751771
0.610957,-0.468914,-9.744523
0.616054,-0.464210,-9.742974
0.617948,-0.465278,-9.747733
0.600958,-0.469956,-9.740012
0.606725,-0.473055,-9.747496
0.610669,-0.469975,-9.748189
0.616927,-0.477765,-9.747890
0.613182,-0.472946,-9.753007
0.614963,-0.471743,-9.752110
0.606005,-0.467058,-9.748880
0.617687,-0.470429,-9.751060
0.612818,-0.472534,-9.750991
0.616874,-0.470435,-9.735804
0.623211,-0.469793,-9.753216
0.620531,-0.469877,-9.742254
0.610913,-0.473193,-9.752161
0.620998,-0.479299,-9.748365
0.612855,-0.479853,-9.747478
0.604433,-0.472287,-9.749369
0.619399,-0.476151,-9.755971
0.615005,-0.464835,-9.748509
0.609702,-0.469664,-9.748044
0.619834,-0.473902,-9.747602
0.622203,-0.467213,-9.740435
0.626496,-0.470797,-9.753713
0.620424,-0.472744,-9.750803
0.622113,-0.467149,-9.747977
0.614125,-0.480246,-9.742837
0.615273,-0.476007,-9.745383
0.623715,-0.473792,-9.756095
0.625402,-0.476708,-9.749119
0.633897,-0.476716,-9.742093
0.625569,-0.466432,-9.749322
0.619824,-0.474012,-9.739063
0.623306,-0.475081,-9.751560
0.618632,-0.474383,-9.761009
0.616092,-0.471678,-9.751014
0.620635,-0.483116,-9.744084
0.609838,-0.485542,-9.749759
0.615239,-0.485456,-9.748834
0.628540,-0.475024,-9.747641
0.634399,-0.473338,-9.739438
0.620561,-0.479847,-9.755549
0.624337,-0.479931,-9.746663
0.620616,-0.471786,-9.752833
0.622830,-0.475600,-9.746340
0.615920,-0.483826,-9.745694
0.624280,-0.474279,-9.747969
0.633997,-0.475950,-9.751061
0.628354,-0.478558,-9.743396
0.618764,-0.478870,-9.750326
0.627610,-0.470927,-9.755617
0.627449,-0.474216,-9.744742
0.630402,-0.471641,-9.750388
0.625047,-0.477173,-9.740459
0.622085,-0.478071,-9.752452
0.628807,-0.474916,-9.753152
0.631786,-0.492484,-9.749424
0.632100,-0.479683,-9.747047
0.634359,-0.485628,-9.742062
0.632198,-0.486921,-9.743287
0.631338,-0.475514,-9.750865
0.633560,-0.485947,-9.753887
0.623279,-0.486852,-9.746061
0.627981,-0.489987,-9.747400
0.617849,-0.492120,-9.751978
0.633258,-0.477710,-9.743060
0.632181,-0.482850,-9.744565
0.632649,-0.484309,-9.747931
0.624023,-0.481310,-9.755528
0.632485,-0.482278,-9.753321
0.633965,-0.476181,-9.751679
0.630331,-0.477213,-9.754212
0.632953,-0.493877,-9.743185
0.636925,-0.480900,-9.748678
0.623871,-0.487870,-9.748302
0.631540,-0.486063,-9.750326
0.635916,-0.487250,-9.753414
0.632059,-0.497987,-9.747019
0.627040,-0.480271,-9.742346
0.622109,-0.488634,-9.747484
0.634568,-0.488599,-9.753167
0.633580,-0.491736,-9.744167
0.630695,-0.493822,-9.749197
0.635840,-0.493124,-9.744395
0.633642,-0.482514,-9.761884
0.630213,-0.483545,-9.752713
0.635643,-0.491951,-9.743296
0.641299,-0.496134,-9.747915
0.625178,-0.488094,-9.752354
0.630958,-0.482811,-9.746344
0.635585,-0.487184,-9.746042
0.632792,-0.490756,-9.748349
0.624874,-0.498598,-9.741422
0.634233,-0.481094,-9.753220
0.640594,-0.489017,-9.746114
0.639958,-0.487313,-9.754698
0.635941,-0.480652,-9.742456
0.633519,-0.488624,-9.732663
0.637590,-0.483274,-9.739965
0.632121,-0.483458,-9.745871
0.641101,-0.490532,-9.747173
0.645793,-0.498347,-9.743802
0.625296,-0.492627,-9.743249
0.642681,-0.489551,-9.751152
0.637384,-0.496034,-9.746826
0.638723,-0.489964,-9.744918
0.639236,-0.485519,-9.749051
0.628965,-0.486044,-9.739792
0.636536,-0.482172,-9.745409
0.633776,-0.495977,-9.743051
0.646057,-0.489336,-9.742184
0.628248,-0.492811,-9.739702
0.638574,-0.491833,-9.738202
0.636037,-0.489494,-9.742660
0.641629,-0.498472,-9.751894
0.651066,-0.482547,-9.742952
0.629143,-0.493101,-9.744197
0.638138,-0.495443,-9.748906
0.632081,-0.493737,-9.748361
0.646465,-0.486120,-9.747081
0.643807,-0.493525,-9.751496
0.644399,-0.489623,-9.740213
0.639692,-0.495844,-9.742806
0.643914,-0.490108,-9.754102
0.646524,-0.488337,-9.747498
0.640889,-0.495676,-9.745064
0.641327,-0.494345,-9.739468
0.636675,-0.490241,-9.745254
0.634340,-0.494266,-9.747132
0.642113,-0.496210,-9.747040
0.642710,-0.494495,-9.746375
0.647231,-0.479277,-9.753948
0.643307,-0.483779,-9.747817
0.645863,-0.488338,-9.753213
0.646724,-0.491936,-9.743613
0.644696,-0.485946,-9.748600
0.637541,-0.492495,-9.750104
0.650929,-0.491050,-9.750406
0.644435,-0.506284,-9.747730
0.639804,-0.497442,-9.743549
0.632742,-0.493828,-9.743277
0.644538,-0.498289,-9.745568
0.641108,-0.490659,-9.753428
0.636981,-0.501705,-9.748921
0.635671,-0.493721,-9.748483
0.646719,-0.498481,-9.753434
0.641491,-0.497553,-9.748453
0.649489,-0.502012,-9.745797
0.639595,-0.487661,-9.740036
0.640544,-0.490298,-9.750670
0.642713,-0.488598,-9.741015
0.646985,-0.502428,-9.747410
0.645477,-0.497944,-9.751068
0.651598,-0.501891,-9.757168
0.640806,-0.499210,-9.753841
0.655764,-0.504745,-9.750377
0.639433,-0.495793,-9.742999
0.644069,-0.497310,-9.740321
0.646928,-0.495398,-9.753186
0.654842,-0.508558,-9.755277
0.636435,-0.494325,-9.738582
0.646927,-0.493639,-9.745324
0.643538,-0.502230,-9.743681
0.640433,-0.494254,-9.741384
0.649769,-0.494591,-9.752797
0.654026,-0.488771,-9.749017
0.643717,-0.493468,-9.742407
0.646075,-0.493869,-9.744025
0.651836,-0.506838,-9.746536
0.650007,-0.496747,-9.744495
0.656093,-0.491928,-9.743868
0.652073,-0.500773,-9.748942
0.646336,-0.495088,-9.745593
0.642571,-0.491044,-9.739719
0.650471,-0.495595,-9.739514
0.646427,-0.503806,-9.750471
0.645430,-0.492699,-9.747523
0.645495,-0.498644,-9.749077
0.655682,-0.488081,-9.751113
0.644790,-0.490458,-9.747739
0.655382,-0.500015,-9.747147
0.648866,-0.498377,-9.739575
0.654374,-0.500441,-9.741259
0.652005,-0.498950,-9.736662
0.652005,-0.498518,-9.748264
0.656884,-0.502999,-9.748896
0.647873,-0.509634,-9.736343
0.649180,-0.500269,-9.737873
0.653442,-0.499216,-9.736795
0.646034,-0.504339,-9.738449
0.652959,-0.497146,-9.752747
0.656995,-0.496027,-9.749887
0.636205,-0.492817,-9.746862
0.665803,-0.501226,-9.749365
0.646745,-0.504243,-9.747031
0.647793,-0.492778,-9.743079
0.643502,-0.493838,-9.746391
0.651959,-0.504448,-9.750585
0.658830,-0.498489,-9.745665
0.654573,-0.497866,-9.751251
0.651371,-0.507019,-9.740117
0.648980,-0.496813,-9.741342
0.648385,-0.505432,-9.749947
0.644265,-0.500896,-9.743967
0.648845,-0.499991,-9.754609
0.657506,-0.504046,-9.748806
0.643186,-0.504187,-9.745245
0.662326,-0.502725,-9.749064
0.654913,-0.496181,-9.743514
0.646360,-0.502798,-9.740700
0.648133,-0.499449,-9.742142
0.651202,-0.496112,-9.743839
0.652263,-0.501759,-9.752389
0.656413,-0.501819,-9.739626
0.657115,-0.506879,-9.755864
0.660773,-0.496322,-9.738032
0.657001,-0.501125,-9.743663
0.655381,-0.499006,-9.739697
0.657228,-0.504625,-9.739792
0.661055,-0.497352,-9.742684
0.661564,-0.495782,-9.741401
0.655322,-0.504767,-9.736889
0.654992,-0.498057,-9.750156
0.650644,-0.497618,-9.747208
0.653485,-0.500457,-9.742443
0.656856,-0.495923,-9.749502
0.666868,-0.498068,-9.744700
0.659549,-0.507204,-9.743465
0.661007,-0.499674,-9.740622
0.650464,-0.498323,-9.750050
0.660366,-0.502800,-9.743574
0.647424,-0.509362,-9.745349
0.655975,-0.498508,-9.736889
0.652225,-0.505758,-9.737246
0.656005,-0.504433,-9.751734
0.670243,-0.509612,-9.742475
0.659707,-0.493160,-9.750565
0.657584,-0.505352,-9.745049
0.656088,-0.502003,-9.745899
0.668427,-0.503567,-9.747394
0.657288,-0.500111,-9.748279
0.655480,-0.498048,-9.737668
0.647259,-0.504346,-9.743686
0.656537,-0.500100,-9.738533
0.654006,-0.509354,-9.745768
0.651872,-0.506802,-9.743282
0.662619,-0.503269,-9.742111
0.661124,-0.499966,-9.753220
0.657555,-0.499865,-9.738173
0.654372,-0.506329,-9.746174
0.659054,-0.491582,-9.749770
0.651857,-0.491542,-9.746360
0.653302,-0.509564,-9.734681
0.653202,-0.496006,-9.740578
0.656087,-0.506436,-9.747701
0.662474,-0.506105,-9.747962
0.662420,-0.510373,-9.752059
0.664741,-0.502019,-9.745725
0.664393,-0.494943,-9.744222
0.654403,-0.505748,-9.744514
0.657547,-0.505453,-9.747435
0.659790,-0.495979,-9.742862
0.661982,-0.505664,-9.746466
0.657697,-0.519629,-9.750229
0.654748,-0.505068,-9.743219
0.669064,-0.513811,-9.742656
0.661034,-0.510528,-9.740322
0.662404,-0.503529,-9.742278
0.651462,-0.495124,-9.742717
0.655449,-0.511043,-9.745308
0.655448,-0.503595,-9.752144
0.653146,-0.503693,-9.747620
0.650106,-0.508011,-9.740187
0.654071,-0.499801,-9.752982
0.667120,-0.504715,-9.741854
0.655869,-0.506393,-9.738621
0.658176,-0.506849,-9.752834
0.660779,-0.504138,-9.743581
0.663459,-0.494179,-9.751169
0.660510,-0.506228,-9.739908
0.674930,-0.504146,-9.743077
0.657499,-0.507178,-9.740260
0.665927,-0.503814,-9.744920
0.662643,-0.509685,-9.739078
0.657823,-0.508522,-9.737615
0.663737,-0.501085,-9.740587
0.655365,-0.507145,-9.742325
0.662430,-0.503514,-9.755751
0.660862,-0.499532,-9.743171
0.666807,-0.515517,-9.728396
0.654798,-0.501606,-9.748267
0.660896,-0.508294,-9.754917
0.657124,-0.505865,-9.744616
0.656659,-0.502732,-9.745842
0.659754,-0.499752,-9.752171
0.660249,-0.506992,-9.739431
0.656988,-0.509196,-9.741438
0.661712,-0.505148,-9.747824
0.663886,-0.511827,-9.747567
0.664821,-0.510903,-9.743727
0.658627,-0.510140,-9.745739
0.667108,-0.507906,-9.747137
0.659390,-0.499360,-9.748840
0.669891,-0.511670,-9.741326
0.667753,-0.513296,-9.743653
0.655212,-0.505170,-9.752975
0.666206,-0.501481,-9.737889
0.668180,-0.504940,-9.742891
0.652807,-0.511817,-9.754231
0.656311,-0.502998,-9.751838
0.657137,-0.498967,-9.751254
0.657041,-0.511026,-9.738233
0.652116,-0.510917,-9.745305
0.664831,-0.507695,-9.741877
0.663465,-0.508293,-9.748453
0.669499,-0.503817,-9.737992
0.660496,-0.506913,-9.741243
0.670582,-0.507325,-9.745049
0.669392,-0.509467,-9.747042
0.665713,-0.508399,-9.740568
0.663722,-0.508461,-9.749606
0.666151,-0.500297,-9.744230
0.659668,-0.513025,-9.740240
0.671212,-0.514966,-9.747496
0.660149,-0.509455,-9.737644
0.659190,-0.510382,-9.740624
0.673996,-0.514279,-9.745357
0.662092,-0.518251,-9.742005
0.660286,-0.507067,-9.738147
0.658715,-0.503879,-9.754236
0.663549,-0.515452,-9.746273
0.657659,-0.511754,-9.743529
0.662042,-0.506283,-9.743501
0.675251,-0.511451,-9.740262
0.668926,-0.500852,-9.741627
0.655196,-0.506114,-9.735521
0.665207,-0.512913,-9.745404
0.667610,-0.504080,-9.749333
