ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
7.520127,3.000422,2.300861
7.532828,3.005428,2.304699
7.545462,3.010407,2.308518
7.558030,3.015361,2.312316
7.570532,3.020288,2.316095
7.582968,3.025189,2.319853
7.595339,3.030065,2.323592
7.607645,3.034915,2.327312
7.619887,3.039740,2.331011
7.632064,3.044539,2.334692
7.644177,3.049313,2.338353
7.656227,3.054062,2.341994
7.668213,3.058786,2.345617
7.680137,3.063485,2.349221
7.691998,3.068160,2.352805
7.703797,3.072810,2.356371
7.715533,3.077436,2.359919
7.727208,3.082037,2.363447
7.738822,3.086615,2.366957
7.750375,3.091168,2.370449
7.761867,3.095697,2.373922
7.773299,3.100203,2.377377
7.784671,3.104685,2.380814
7.795984,3.109143,2.384233
7.807236,3.113578,2.387634
7.818430,3.117990,2.391017
7.829565,3.122378,2.394382
7.840642,3.126744,2.397730
7.851660,3.131086,2.401060
7.862621,3.135406,2.404373
7.873524,3.139703,2.407668
7.884369,3.143978,2.410946
7.895158,3.148230,2.414207
7.905891,3.152460,2.417450
7.916566,3.156667,2.420677
7.927186,3.160853,2.423886
7.937750,3.165016,2.427079
7.948259,3.169158,2.430255
7.958713,3.173278,2.433415
7.969111,3.177376,2.436557
7.979455,3.181453,2.439684
7.989745,3.185508,2.442793
7.999981,3.189542,2.445887
8.010163,3.193555,2.448964
8.020291,3.197547,2.452025
8.030367,3.201518,2.455070
8.040389,3.205468,2.458100
8.050359,3.209398,2.461113
8.060276,3.213306,2.464110
8.070142,3.217194,2.467092
8.079956,3.221062,2.470058
8.089718,3.224910,2.473008
8.099429,3.228737,2.475943
8.109089,3.232544,2.478863
8.118698,3.236331,2.481767
8.128257,3.240099,2.484656
8.137765,3.243846,2.487530
8.147224,3.247574,2.490388
8.156633,3.251282,2.493232
8.165993,3.254971,2.496061
8.175303,3.258641,2.498875
8.184565,3.262291,2.501674
8.193778,3.265922,2.504458
8.202943,3.269534,2.507228
8.212059,3.273127,2.509983
8.221128,3.276701,2.512724
8.230149,3.280257,2.515451
8.239123,3.283793,2.518163
8.248049,3.287312,2.520861
8.256929,3.290811,2.523545
8.265762,3.294293,2.526214
8.274549,3.297756,2.528870
8.283290,3.301201,2.531512
8.291985,3.304627,2.534139
8.300634,3.308036,2.536753
8.309238,3.311427,2.539354
8.317796,3.314800,2.541940
8.326310,3.318156,2.544513
8.334779,3.321493,2.547073
8.343204,3.324814,2.549619
8.351584,3.328117,2.552152
8.359920,3.331402,2.554671
8.368213,3.334670,2.557178
8.376462,3.337921,2.559671
8.384667,3.341156,2.562151
8.392830,3.344373,2.564618
8.400950,3.347573,2.567072
8.409027,3.350756,2.569513
8.417062,3.353923,2.571941
8.425054,3.357073,2.574357
8.433005,3.360206,2.576760
8.440914,3.363323,2.579150
8.448781,3.366424,2.581528
8.456607,3.369509,2.583893
8.464392,3.372577,2.586246
8.472137,3.375629,2.588587
8.479840,3.378665,2.590915
8.487503,3.381685,2.593231
8.495126,3.384690,2.595535
8.502709,3.387678,2.597826
8.510252,3.390651,2.600106
8.517755,3.393608,2.602374
8.525219,3.396550,2.604630
8.532644,3.399476,2.606874
8.540030,3.402387,2.609106
8.547377,3.405283,2.611327
8.554686,3.408163,2.613535
8.561956,3.411029,2.615733
8.569188,3.413879,2.617918
8.576382,3.416714,2.620093
8.583538,3.419535,2.622255
8.590657,3.422340,2.624407
8.597738,3.425131,2.626547
8.604782,3.427907,2.628676
8.611790,3.430669,2.630794
8.618760,3.433416,2.632901
8.625694,3.436149,2.634996
8.632591,3.438867,2.637081
8.639452,3.441572,2.639154
8.646278,3.444262,2.641217
8.653067,3.446937,2.643269
8.659821,3.449599,2.645310
8.666539,3.452247,2.647341
8.673222,3.454881,2.649361
8.679870,3.457501,2.651370
8.686483,3.460107,2.653368
8.693061,3.462700,2.655357
8.699605,3.465279,2.657334
8.706115,3.467845,2.659302
8.712590,3.470397,2.661259
8.719031,3.472935,2.663205
8.725439,3.475461,2.665142
8.731812,3.477973,2.667068
8.738153,3.480471,2.668985
8.744460,3.482957,2.670891
8.750734,3.485430,2.672787
8.756975,3.487890,2.674673
8.763183,3.490336,2.676550
8.769359,3.492770,2.678416
8.775502,3.495192,2.680273
8.781613,3.497600,2.682120
8.787692,3.499996,2.683957
8.793739,3.502379,2.685785
8.799755,3.504750,2.687603
8.805738,3.507108,2.689411
8.811691,3.509454,2.691210
8.817612,3.511788,2.692999
8.823502,3.514109,2.694780
8.829361,3.516418,2.696550
8.835189,3.518715,2.698312
8.840987,3.521000,2.700064
8.846754,3.523273,2.701807
8.852491,3.525535,2.703541
8.858198,3.527784,2.705266
8.863875,3.530021,2.706982
8.869522,3.532247,2.708688
8.875140,3.534461,2.710386
8.880728,3.536663,2.712075
8.886286,3.538854,2.713755
8.891816,3.541033,2.715426
8.897316,3.543201,2.717089
8.902788,3.545358,2.718742
8.908231,3.547503,2.720387
8.913645,3.549637,2.722024
8.919031,3.551759,2.723651
8.924389,3.553871,2.725271
8.929718,3.555971,2.726881
8.935020,3.558061,2.728484
8.940293,3.560139,2.730077
8.945539,3.562207,2.731663
8.950758,3.564263,2.733240
8.955949,3.566309,2.734809
8.961113,3.568344,2.736370
8.966249,3.570369,2.737922
8.971359,3.572383,2.739466
8.976442,3.574386,2.741003
8.981498,3.576379,2.742531
8.986528,3.578361,2.744051
8.991531,3.580333,2.745563
8.996508,3.582295,2.747067
9.001459,3.584246,2.748564
9.006384,3.586187,2.750052
9.011283,3.588118,2.751533
9.016156,3.590038,2.753006
9.021004,3.591949,2.754471
9.025827,3.593850,2.755928
9.030624,3.595740,2.757378
9.035395,3.597621,2.758820
9.040142,3.599492,2.760255
9.044864,3.601353,2.761682
9.049561,3.603204,2.763101
9.054233,3.605045,2.764514
9.058881,3.606877,2.765918
9.063505,3.608699,2.767316
9.068104,3.610512,2.768706
9.072679,3.612315,2.770088
9.077230,3.614109,2.771464
9.081757,3.615893,2.772832
9.086261,3.617668,2.774193
9.090741,3.619434,2.775547
9.095197,3.621190,2.776894
9.099630,3.622937,2.778234
9.104039,3.624675,2.779566
9.108426,3.626404,2.780892
9.112789,3.628123,2.782211
9.117130,3.629834,2.783523
9.121447,3.631536,2.784828
9.125742,3.633229,2.786126
9.130015,3.634912,2.787417
9.134265,3.636587,2.788702
9.138493,3.638254,2.789979
9.142698,3.639911,2.791250
9.146882,3.641560,2.792515
9.151043,3.643200,2.793772
9.155183,3.644832,2.795024
9.159301,3.646455,2.796268
9.163398,3.648069,2.797506
9.167472,3.649675,2.798738
9.171526,3.651273,2.799963
9.175558,3.652862,2.801182
9.179569,3.654443,2.802394
9.183559,3.656015,2.803600
9.187528,3.657580,2.804799
9.191476,3.659136,2.805992
9.195404,3.660683,2.807179
9.199311,3.662223,2.808360
9.203197,3.663755,2.809535
9.207063,3.665279,2.810703
9.210908,3.666794,2.811865
9.214734,3.668302,2.813022
9.218539,3.669802,2.814172
9.222325,3.671294,2.815316
9.226090,3.672778,2.816454
9.229836,3.674254,2.817586
9.233562,3.675723,2.818712
9.237269,3.677183,2.819832
9.240956,3.678636,2.820947
9.244623,3.680082,2.822055
9.248272,3.681520,2.823158
9.251901,3.682950,2.824255
9.255511,3.684373,2.825346
9.259103,3.685789,2.826431
9.262675,3.687197,2.827511
9.266229,3.688597,2.828585
9.269764,3.689990,2.829653
9.273281,3.691376,2.830716
9.276779,3.692755,2.831773
9.280258,3.694126,2.832825
9.283720,3.695491,2.833871
9.287163,3.696848,2.834912
9.290588,3.698198,2.835947
9.293995,3.699541,2.836977
9.297385,3.700876,2.838001
9.300756,3.702205,2.839020
9.304110,3.703527,2.840034
9.307446,3.704842,2.841042
9.310765,3.706150,2.842045
9.314066,3.707451,2.843043
9.317350,3.708745,2.844035
9.320617,3.710033,2.845023
9.323866,3.711313,2.846005
9.327099,3.712587,2.846982
9.330314,3.713855,2.847954
9.333513,3.715115,2.848920
9.336695,3.716369,2.849882
9.339860,3.717617,2.850839
9.343009,3.718858,2.851790
9.346141,3.720092,2.852737
9.349256,3.721320,2.853678
9.352355,3.722541,2.854615
9.355438,3.723757,2.855547
9.358505,3.724965,2.856474
9.361556,3.726168,2.857396
9.364591,3.727364,2.858313
9.367609,3.728553,2.859225
9.370612,3.729737,2.860133
9.373599,3.730914,2.861035
9.376571,3.732085,2.861934
9.379527,3.733250,2.862827
9.382467,3.734409,2.863716
9.385392,3.735562,2.864600
9.388301,3.736708,2.865479
9.391196,3.737849,2.866354
9.394075,3.738984,2.867224
9.396939,3.740113,2.868089
9.399788,3.741235,2.868950
9.402622,3.742352,2.869807
9.405441,3.743463,2.870659
9.408245,3.744569,2.871506
9.411035,3.745668,2.872350
9.413809,3.746762,2.873188
9.416570,3.747850,2.874022
9.419316,3.748932,2.874852
9.422047,3.750008,2.875678
9.424764,3.751079,2.876499
9.427467,3.752145,2.877316
9.430156,3.753204,2.878129
9.432830,3.754258,2.878937
9.435491,3.755307,2.879741
9.438137,3.756350,2.880541
9.440770,3.757387,2.881337
9.443389,3.758420,2.882128
9.445994,3.759446,2.882915
9.448585,3.760468,2.883699
9.451163,3.761484,2.884478
9.453728,3.762494,2.885253
9.456278,3.763500,2.886024
9.458816,3.764500,2.886790
9.461340,3.765494,2.887553
9.463851,3.766484,2.888312
9.466348,3.767468,2.889067
9.468833,3.768448,2.889818
9.471305,3.769422,2.890565
9.473763,3.770391,2.891308
9.476209,3.771355,2.892047
9.478642,3.772313,2.892782
9.481062,3.773267,2.893514
9.483469,3.774216,2.894241
9.485864,3.775160,2.894965
9.488246,3.776099,2.895685
9.490615,3.777033,2.896401
9.492973,3.777962,2.897114
9.495317,3.778886,2.897822
9.497650,3.779805,2.898527
9.499970,3.780719,2.899229
9.502278,3.781629,2.899926
9.504574,3.782534,2.900620
9.506858,3.783434,2.901310
9.509130,3.784330,2.901997
9.511390,3.785220,2.902680
9.513638,3.786106,2.903359
9.515875,3.786988,2.904035
9.518099,3.787864,2.904708
9.520312,3.788737,2.905376
9.522513,3.789604,2.906042
9.524703,3.790467,2.906704
9.526881,3.791326,2.907362
9.529048,3.792180,2.908017
9.531204,3.793029,2.908668
9.533348,3.793874,2.909316
9.535481,3.794715,2.909961
9.537602,3.795551,2.910602
9.539713,3.796383,2.911240
9.541812,3.797210,2.911874
9.543901,3.798033,2.912506
9.545978,3.798852,2.913134
9.548045,3.799667,2.913758
9.550101,3.800477,2.914379
9.552145,3.801283,2.914997
9.554180,3.802085,2.915612
9.556203,3.802882,2.916224
9.558216,3.803675,2.916832
9.560218,3.804465,2.917437
9.562210,3.805250,2.918039
9.564192,3.806030,2.918638
9.566163,3.806807,2.919234
9.568123,3.807580,2.919826
9.570074,3.808349,2.920416
9.572014,3.809113,2.921002
9.573944,3.809874,2.921585
9.575863,3.810631,2.922166
9.577773,3.811383,2.922743
9.579673,3.812132,2.923317
9.581562,3.812877,2.923888
9.583442,3.813618,2.924456
9.585312,3.814354,2.925021
9.587172,3.815088,2.925584
9.589022,3.815817,2.926143
9.590863,3.816542,2.926699
9.592694,3.817264,2.927252
9.594515,3.817982,2.927803
9.596327,3.818696,2.928350
9.598129,3.819406,2.928895
9.599922,3.820113,2.929437
9.601706,3.820816,2.929976
9.603480,3.821515,2.930512
9.605244,3.822210,2.931046
9.607000,3.822902,2.931576
9.608746,3.823590,2.932104
9.610483,3.824275,2.932629
9.612211,3.824956,2.933151
9.613930,3.825633,2.933671
9.615640,3.826307,2.934187
9.617341,3.826978,2.934701
9.619033,3.827645,2.935213
9.620716,3.828308,2.935722
9.622390,3.828968,2.936228
9.624056,3.829624,2.936731
9.625712,3.830277,2.937232
9.627360,3.830927,2.937730
9.629000,3.831573,2.938225
9.630631,3.832215,2.938718
9.632253,3.832855,2.939208
9.633866,3.833491,2.939696
9.635472,3.834123,2.940181
9.637068,3.834753,2.940664
9.638657,3.835379,2.941144
9.640237,3.836002,2.941621
9.641809,3.836621,2.942096
9.643372,3.837237,2.942569
9.644928,3.837850,2.943039
9.646475,3.838460,2.943507
9.648014,3.839067,2.943972
9.649545,3.839670,2.944434
9.651068,3.840270,2.944895
9.652583,3.840867,2.945353
9.654090,3.841461,2.945808
9.655589,3.842052,2.946261
9.657080,3.842640,2.946712
9.658563,3.843224,2.947160
9.660039,3.843806,2.947606
9.661507,3.844384,2.948050
9.662967,3.844960,2.948491
9.664419,3.845532,2.948930
9.665864,3.846102,2.949367
9.667301,3.846668,2.949801
9.668731,3.847232,2.950233
9.670153,3.847792,2.950663
9.671568,3.848350,2.951090
9.672975,3.848904,2.951516
9.674375,3.849456,2.951939
9.675768,3.850005,2.952360
9.677153,3.850551,2.952778
9.678531,3.851094,2.953195
9.679902,3.851634,2.953609
9.681265,3.852172,2.954021
9.682622,3.852706,2.954431
9.683971,3.853238,2.954839
9.685313,3.853767,2.955245
9.686648,3.854293,2.955648
9.687977,3.854817,2.956050
9.689298,3.855337,2.956449
9.690612,3.855855,2.956846
9.691919,3.856371,2.957241
9.693220,3.856883,2.957634
9.694513,3.857393,2.958025
9.695800,3.857900,2.958414
9.697080,3.858405,2.958801
9.698354,3.858907,2.959186
9.699621,3.859406,2.959569
9.700881,3.859902,2.959950
9.702134,3.860396,2.960328
9.703381,3.860888,2.960705
9.704621,3.861377,2.961080
9.705855,3.861863,2.961453
9.707082,3.862347,2.961824
9.708303,3.862828,2.962193
9.709518,3.863306,2.962560
9.710726,3.863783,2.962925
9.711928,3.864256,2.963288
9.713123,3.864727,2.963650
9.714312,3.865196,2.964009
9.715495,3.865662,2.964367
9.716672,3.866126,2.964722
9.717842,3.866587,2.965076
9.719007,3.867046,2.965428
9.720165,3.867503,2.965778
9.721317,3.867957,2.966126
9.722463,3.868409,2.966473
9.723604,3.868858,2.966817
9.724738,3.869305,2.967160
9.725866,3.869750,2.967501
9.726988,3.870192,2.967840
9.728105,3.870632,2.968178
9.729215,3.871070,2.968513
9.730320,3.871505,2.968847
9.731419,3.871938,2.969179
9.732512,3.872369,2.969510
9.733599,3.872798,2.969838
9.734681,3.873224,2.970165
9.735757,3.873648,2.970490
9.736827,3.874070,2.970814
9.737892,3.874489,2.971136
9.738951,3.874907,2.971456
9.740005,3.875322,2.971774
9.741053,3.875735,2.972091
9.742096,3.876146,2.972406
9.743133,3.876555,2.972719
9.744164,3.876961,2.973031
9.745191,3.877366,2.973341
9.746211,3.877768,2.973650
9.747227,3.878168,2.973957
9.748237,3.878567,2.974262
9.749242,3.878963,2.974566
9.750241,3.879357,2.974868
9.751236,3.879748,2.975168
9.752225,3.880138,2.975467
9.753209,3.880526,2.975765
9.754188,3.880912,2.976061
9.755161,3.881296,2.976355
9.756130,3.881677,2.976648
9.757093,3.882057,2.976939
9.758051,3.882435,2.977228
9.759005,3.882810,2.977517
9.759953,3.883184,2.977803
9.760897,3.883556,2.978088
9.761835,3.883926,2.978372
9.762768,3.884294,2.978654
9.763697,3.884660,2.978935
9.764621,3.885024,2.979214
9.765540,3.885386,2.979492
9.766454,3.885746,2.979768
9.767363,3.886104,2.980043
9.768267,3.886461,2.980316
9.769167,3.886815,2.980588
9.770062,3.887168,2.980858
9.770952,3.887519,2.981127
9.771838,3.887868,2.981395
9.772719,3.888215,2.981661
9.773595,3.888561,2.981926
9.774467,3.888904,2.982190
9.775334,3.889246,2.982452
9.776197,3.889586,2.982712
9.777055,3.889924,2.982972
9.777908,3.890261,2.983230
9.778757,3.890595,2.983486
9.779602,3.890928,2.983742
9.780442,3.891259,2.983996
9.781278,3.891589,2.984248
9.782109,3.891916,2.984499
9.782937,3.892242,2.984749
9.783759,3.892567,2.984998
9.784578,3.892889,2.985245
9.785392,3.893210,2.985491
9.786202,3.893529,2.985736
9.787007,3.893847,2.985980
9.787808,3.894162,2.986222
9.788606,3.894477,2.986463
9.789399,3.894789,2.986702
9.790187,3.895100,2.986941
9.790972,3.895409,2.987178
9.791752,3.895717,2.987414
9.792529,3.896023,2.987648
9.793301,3.896327,2.987882
9.794070,3.896630,2.988114
9.794834,3.896931,2.988345
9.795594,3.897231,2.988575
9.796350,3.897529,2.988803
9.797103,3.897826,2.989031
9.797851,3.898120,2.989257
9.798595,3.898414,2.989482
9.799336,3.898706,2.989706
9.800072,3.898996,2.989928
9.800805,3.899285,2.990150
9.801534,3.899572,2.990370
9.802259,3.899858,2.990589
9.802981,3.900142,2.990807
9.803698,3.900425,2.991024
9.804412,3.900706,2.991240
9.805122,3.900986,2.991454
9.805828,3.901264,2.991668
9.806530,3.901541,2.991880
9.807229,3.901817,2.992091
9.807925,3.902091,2.992302
9.808616,3.902363,2.992511
9.809304,3.902634,2.992718
9.809988,3.902904,2.992925
9.810669,3.903172,2.993131
9.811346,3.903439,2.993336
9.812020,3.903705,2.993539
9.812690,3.903969,2.993742
9.813356,3.904231,2.993943
9.814019,3.904493,2.994144
9.814679,3.904753,2.994343
9.815335,3.905011,2.994541
9.815988,3.905268,2.994738
9.816637,3.905524,2.994935
9.817283,3.905779,2.995130
9.817925,3.906032,2.995324
9.818564,3.906284,2.995517
9.819200,3.906534,2.995709
9.819832,3.906784,2.995900
9.820461,3.907032,2.996090
9.821087,3.907278,2.996280
9.821709,3.907524,2.996468
9.822328,3.907768,2.996655
9.822944,3.908010,2.996841
9.823557,3.908252,2.997026
9.824166,3.908492,2.997210
9.824773,3.908731,2.997394
9.825376,3.908969,2.997576
9.825976,3.909205,2.997757
9.826573,3.909440,2.997938
9.827166,3.909674,2.998117
9.827757,3.909907,2.998295
9.828344,3.910138,2.998473
9.828929,3.910369,2.998650
9.829510,3.910598,2.998825
9.830088,3.910826,2.999000
9.830663,3.911052,2.999174
9.831235,3.911278,2.999347
9.831805,3.911502,2.999519
9.832371,3.911725,2.999690
9.832934,3.911947,2.999860
9.833494,3.912168,3.000029
9.834052,3.912388,3.000198
9.834606,3.912606,3.000365
9.835157,3.912824,3.000532
9.835706,3.913040,3.000698
9.836252,3.913255,3.000863
9.836795,3.913469,3.001027
9.837335,3.913682,3.001190
9.837872,3.913893,3.001352
9.838406,3.914104,3.001514
9.838938,3.914314,3.001675
9.839466,3.914522,3.001834
9.839992,3.914729,3.001993
9.840515,3.914935,3.002151
9.841036,3.915141,3.002309
9.841554,3.915345,3.002465
9.842069,3.915548,3.002621
9.842581,3.915749,3.002776
9.843091,3.915950,3.002930
9.843597,3.916150,3.003083
9.844102,3.916349,3.003235
9.844603,3.916547,3.003387
9.845102,3.916743,3.003538
9.845599,3.916939,3.003688
9.846093,3.917133,3.003837
9.846584,3.917327,3.003985
9.847072,3.917520,3.004133
9.847558,3.917711,3.004280
9.848042,3.917902,3.004426
9.848523,3.918091,3.004572
9.849001,3.918280,3.004716
9.849477,3.918467,3.004860
9.849951,3.918654,3.005003
9.850421,3.918840,3.005145
9.850890,3.919024,3.005287
9.851356,3.919208,3.005428
9.851819,3.919391,3.005568
9.852281,3.919572,3.005707
9.852739,3.919753,3.005846
9.853196,3.919933,3.005984
9.853649,3.920112,3.006121
9.854101,3.920290,3.006257
9.854550,3.920467,3.006393
9.854997,3.920643,3.006528
9.855441,3.920818,3.006663
9.855883,3.920992,3.006796
9.856323,3.921166,3.006929
9.856761,3.921338,3.007061
9.857196,3.921510,3.007193
9.857629,3.921680,3.007324
9.858059,3.921850,3.007454
9.858488,3.922019,3.007583
9.858914,3.922187,3.007712
9.859338,3.922354,3.007840
