q0 (),q1,q2,q3
0.996918,0.017594,0.075907,0.009062
0.996908,0.017620,0.076031,0.009074
0.996898,0.017647,0.076154,0.009086
0.996889,0.017673,0.076277,0.009098
0.996879,0.017700,0.076398,0.009110
0.996869,0.017726,0.076520,0.009122
0.996859,0.017752,0.076640,0.009134
0.996849,0.017778,0.076760,0.009146
0.996839,0.017803,0.076879,0.009157
0.996830,0.017829,0.076998,0.009169
0.996820,0.017854,0.077116,0.009180
0.996810,0.017880,0.077234,0.009192
0.996801,0.017905,0.077350,0.009203
0.996791,0.017930,0.077467,0.009214
0.996782,0.017955,0.077582,0.009226
0.996772,0.017979,0.077697,0.009237
0.996763,0.018004,0.077811,0.009248
0.996753,0.018028,0.077925,0.009259
0.996744,0.018053,0.078038,0.009270
0.996734,0.018077,0.078151,0.009281
0.996725,0.018101,0.078263,0.009292
0.996716,0.018125,0.078374,0.009302
0.996707,0.018149,0.078485,0.009313
0.996697,0.018172,0.078595,0.009324
0.996688,0.018196,0.078705,0.009334
0.996679,0.018219,0.078814,0.009345
0.996670,0.018243,0.078923,0.009355
0.996661,0.018266,0.079031,0.009366
0.996652,0.018289,0.079138,0.009376
0.996643,0.018312,0.079245,0.009386
0.996634,0.018335,0.079351,0.009397
0.996625,0.018357,0.079457,0.009407
0.996616,0.018380,0.079562,0.009417
0.996607,0.018402,0.079667,0.009427
0.996598,0.018424,0.079771,0.009437
0.996589,0.018447,0.079874,0.009447
0.996581,0.018469,0.079977,0.009457
0.996572,0.018491,0.080079,0.009467
0.996563,0.018512,0.080181,0.009476
0.996555,0.018534,0.080283,0.009486
0.996546,0.018556,0.080383,0.009496
0.996537,0.018577,0.080484,0.009505
0.996529,0.018599,0.080583,0.009515
0.996520,0.018620,0.080683,0.009524
0.996512,0.018641,0.080781,0.009534
0.996503,0.018662,0.080879,0.009543
0.996495,0.018683,0.080977,0.009552
0.996487,0.018704,0.081074,0.009562
0.996478,0.018724,0.081171,0.009571
0.996470,0.018745,0.081267,0.009580
0.996462,0.018765,0.081363,0.009589
0.996454,0.018786,0.081458,0.009598
0.996445,0.018806,0.081552,0.009607
0.996437,0.018826,0.081647,0.009616
0.996429,0.018846,0.081740,0.009625
0.996421,0.018866,0.081833,0.009634
0.996413,0.018886,0.081926,0.009643
0.996405,0.018906,0.082018,0.009652
0.996397,0.018925,0.082110,0.009660
0.996389,0.018945,0.082201,0.009669
0.996381,0.018964,0.082292,0.009677
0.996373,0.018983,0.082382,0.009686
0.996365,0.019002,0.082472,0.009695
0.996357,0.019021,0.082561,0.009703
0.996349,0.019040,0.082650,0.009711
0.996342,0.019059,0.082738,0.009720
0.996334,0.019078,0.082826,0.009728
0.996326,0.019097,0.082914,0.009736
0.996319,0.019115,0.083001,0.009745
0.996311,0.019134,0.083087,0.009753
0.996303,0.019152,0.083173,0.009761
0.996296,0.019170,0.083259,0.009769
0.996288,0.019188,0.083344,0.009777
0.996281,0.019207,0.083429,0.009785
0.996273,0.019225,0.083513,0.009793
0.996266,0.019242,0.083597,0.009801
0.996258,0.019260,0.083680,0.009809
0.996251,0.019278,0.083763,0.009816
0.996243,0.019295,0.083846,0.009824
0.996236,0.019313,0.083928,0.009832
0.996229,0.019330,0.084009,0.009840
0.996222,0.019348,0.084091,0.009847
0.996214,0.019365,0.084171,0.009855
0.996207,0.019382,0.084252,0.009862
0.996200,0.019399,0.084332,0.009870
0.996193,0.019416,0.084411,0.009877
0.996186,0.019433,0.084490,0.009885
0.996179,0.019449,0.084569,0.009892
0.996172,0.019466,0.084647,0.009899
0.996165,0.019483,0.084725,0.009907
0.996158,0.019499,0.084803,0.009914
0.996151,0.019516,0.084880,0.009921
0.996144,0.019532,0.084956,0.009928
0.996137,0.019548,0.085033,0.009935
0.996130,0.019564,0.085108,0.009942
0.996123,0.019580,0.085184,0.009949
0.996116,0.019596,0.085259,0.009956
0.996110,0.019612,0.085334,0.009963
0.996103,0.019628,0.085408,0.009970
0.996096,0.019644,0.085482,0.009977
0.996089,0.019659,0.085555,0.009984
0.996083,0.019675,0.085628,0.009991
0.996076,0.019690,0.085701,0.009998
0.996070,0.019706,0.085773,0.010004
0.996063,0.019721,0.085845,0.010011
0.996056,0.019736,0.085917,0.010018
0.996050,0.019751,0.085988,0.010024
0.996043,0.019766,0.086059,0.010031
0.996037,0.019781,0.086129,0.010037
0.996031,0.019796,0.086200,0.010044
0.996024,0.019811,0.086269,0.010050
0.996018,0.019826,0.086339,0.010057
0.996011,0.019840,0.086408,0.010063
0.996005,0.019855,0.086476,0.010070
0.995999,0.019869,0.086544,0.010076
0.995993,0.019884,0.086612,0.010082
0.995986,0.019898,0.086680,0.010088
0.995980,0.019912,0.086747,0.010095
0.995974,0.019926,0.086814,0.010101
0.995968,0.019941,0.086880,0.010107
0.995962,0.019955,0.086947,0.010113
0.995956,0.019969,0.087012,0.010119
0.995950,0.019982,0.087078,0.010125
0.995944,0.019996,0.087143,0.010131
0.995938,0.020010,0.087208,0.010137
0.995932,0.020024,0.087272,0.010143
0.995926,0.020037,0.087336,0.010149
0.995920,0.020051,0.087400,0.010155
0.995914,0.020064,0.087463,0.010161
0.995908,0.020078,0.087526,0.010167
0.995902,0.020091,0.087589,0.010172
0.995896,0.020104,0.087652,0.010178
0.995891,0.020117,0.087714,0.010184
0.995885,0.020130,0.087775,0.010190
0.995879,0.020143,0.087837,0.010195
0.995873,0.020156,0.087898,0.010201
0.995868,0.020169,0.087959,0.010206
0.995862,0.020182,0.088019,0.010212
0.995856,0.020195,0.088079,0.010217
0.995851,0.020207,0.088139,0.010223
0.995845,0.020220,0.088199,0.010228
0.995840,0.020232,0.088258,0.010234
0.995834,0.020245,0.088317,0.010239
0.995829,0.020257,0.088376,0.010245
0.995823,0.020270,0.088434,0.010250
0.995818,0.020282,0.088492,0.010255
0.995812,0.020294,0.088550,0.010261
0.995807,0.020306,0.088607,0.010266
0.995801,0.020318,0.088664,0.010271
0.995796,0.020330,0.088721,0.010276
0.995791,0.020342,0.088777,0.010281
0.995785,0.020354,0.088833,0.010287
0.995780,0.020366,0.088889,0.010292
0.995775,0.020378,0.088945,0.010297
0.995770,0.020389,0.089000,0.010302
0.995764,0.020401,0.089055,0.010307
0.995759,0.020413,0.089110,0.010312
0.995754,0.020424,0.089164,0.010317
0.995749,0.020436,0.089219,0.010322
0.995744,0.020447,0.089272,0.010327
0.995739,0.020458,0.089326,0.010332
0.995734,0.020470,0.089379,0.010336
0.995729,0.020481,0.089432,0.010341
0.995724,0.020492,0.089485,0.010346
0.995719,0.020503,0.089537,0.010351
0.995714,0.020514,0.089590,0.010356
0.995709,0.020525,0.089642,0.010360
0.995704,0.020536,0.089693,0.010365
0.995699,0.020547,0.089745,0.010370
0.995694,0.020558,0.089796,0.010374
0.995689,0.020568,0.089847,0.010379
0.995684,0.020579,0.089897,0.010384
0.995679,0.020590,0.089947,0.010388
0.995675,0.020600,0.089997,0.010393
0.995670,0.020611,0.090047,0.010397
0.995665,0.020621,0.090097,0.010402
0.995660,0.020631,0.090146,0.010406
0.995656,0.020642,0.090195,0.010411
0.995651,0.020652,0.090244,0.010415
0.995646,0.020662,0.090292,0.010419
0.995642,0.020672,0.090340,0.010424
0.995637,0.020683,0.090388,0.010428
0.995633,0.020693,0.090436,0.010433
0.995628,0.020703,0.090484,0.010437
0.995623,0.020713,0.090531,0.010441
0.995619,0.020723,0.090578,0.010445
0.995614,0.020732,0.090624,0.010450
0.995610,0.020742,0.090671,0.010454
0.995606,0.020752,0.090717,0.010458
0.995601,0.020762,0.090763,0.010462
0.995597,0.020771,0.090809,0.010466
0.995592,0.020781,0.090854,0.010470
0.995588,0.020790,0.090900,0.010474
0.995584,0.020800,0.090945,0.010479
0.995579,0.020809,0.090990,0.010483
0.995575,0.020819,0.091034,0.010487
0.995571,0.020828,0.091078,0.010491
0.995566,0.020837,0.091123,0.010495
0.995562,0.020847,0.091166,0.010499
0.995558,0.020856,0.091210,0.010503
0.995554,0.020865,0.091253,0.010506
0.995549,0.020874,0.091297,0.010510
0.995545,0.020883,0.091340,0.010514
0.995541,0.020892,0.091382,0.010518
0.995537,0.020901,0.091425,0.010522
0.995533,0.020910,0.091467,0.010526
0.995529,0.020919,0.091509,0.010529
0.995525,0.020928,0.091551,0.010533
0.995521,0.020936,0.091593,0.010537
0.995517,0.020945,0.091634,0.010541
0.995513,0.020954,0.091675,0.010544
0.995509,0.020962,0.091716,0.010548
0.995505,0.020971,0.091757,0.010552
0.995501,0.020980,0.091797,0.010555
0.995497,0.020988,0.091838,0.010559
0.995493,0.020996,0.091878,0.010563
0.995489,0.021005,0.091918,0.010566
0.995485,0.021013,0.091957,0.010570
0.995481,0.021021,0.091997,0.010573
0.995477,0.021030,0.092036,0.010577
0.995474,0.021038,0.092075,0.010580
0.995470,0.021046,0.092114,0.010584
0.995466,0.021054,0.092153,0.010587
0.995462,0.021062,0.092191,0.010591
0.995458,0.021070,0.092229,0.010594
0.995455,0.021078,0.092267,0.010598
0.995451,0.021086,0.092305,0.010601
0.995447,0.021094,0.092343,0.010604
0.995444,0.021102,0.092380,0.010608
0.995440,0.021110,0.092418,0.010611
0.995436,0.021118,0.092455,0.010614
0.995433,0.021126,0.092492,0.010618
0.995429,0.021133,0.092528,0.010621
0.995426,0.021141,0.092565,0.010624
0.995422,0.021149,0.092601,0.010628
0.995418,0.021156,0.092637,0.010631
0.995415,0.021164,0.092673,0.010634
0.995411,0.021171,0.092709,0.010637
0.995408,0.021179,0.092744,0.010640
0.995404,0.021186,0.092780,0.010644
0.995401,0.021194,0.092815,0.010647
0.995397,0.021201,0.092850,0.010650
0.995394,0.021208,0.092885,0.010653
0.995391,0.021215,0.092919,0.010656
0.995387,0.021223,0.092954,0.010659
0.995384,0.021230,0.092988,0.010662
0.995380,0.021237,0.093022,0.010665
0.995377,0.021244,0.093056,0.010668
0.995374,0.021251,0.093090,0.010671
0.995370,0.021258,0.093123,0.010674
0.995367,0.021265,0.093156,0.010677
0.995364,0.021272,0.093190,0.010680
0.995361,0.021279,0.093223,0.010683
0.995357,0.021286,0.093255,0.010686
0.995354,0.021293,0.093288,0.010689
0.995351,0.021300,0.093321,0.010692
0.995348,0.021307,0.093353,0.010695
0.995344,0.021313,0.093385,0.010698
0.995341,0.021320,0.093417,0.010700
0.995338,0.021327,0.093449,0.010703
0.995335,0.021333,0.093481,0.010706
0.995332,0.021340,0.093512,0.010709
0.995329,0.021347,0.093543,0.010712
0.995326,0.021353,0.093575,0.010714
0.995323,0.021360,0.093605,0.010717
0.995319,0.021366,0.093636,0.010720
0.995316,0.021372,0.093667,0.010723
0.995313,0.021379,0.093697,0.010725
0.995310,0.021385,0.093728,0.010728
0.995307,0.021392,0.093758,0.010731
0.995304,0.021398,0.093788,0.010733
0.995301,0.021404,0.093818,0.010736
0.995298,0.021410,0.093848,0.010739
0.995295,0.021417,0.093877,0.010741
0.995293,0.021423,0.093907,0.010744
0.995290,0.021429,0.093936,0.010747
0.995287,0.021435,0.093965,0.010749
0.995284,0.021441,0.093994,0.010752
0.995281,0.021447,0.094023,0.010754
0.995278,0.021453,0.094051,0.010757
0.995275,0.021459,0.094080,0.010759
0.995272,0.021465,0.094108,0.010762
0.995270,0.021471,0.094136,0.010764
0.995267,0.021477,0.094164,0.010767
0.995264,0.021483,0.094192,0.010769
0.995261,0.021488,0.094220,0.010772
0.995258,0.021494,0.094248,0.010774
0.995256,0.021500,0.094275,0.010777
0.995253,0.021506,0.094302,0.010779
0.995250,0.021511,0.094329,0.010782
0.995247,0.021517,0.094356,0.010784
0.995245,0.021523,0.094383,0.010786
0.995242,0.021528,0.094410,0.010789
0.995239,0.021534,0.094437,0.010791
0.995237,0.021539,0.094463,0.010793
0.995234,0.021545,0.094490,0.010796
0.995232,0.021550,0.094516,0.010798
0.995229,0.021556,0.094542,0.010800
0.995226,0.021561,0.094568,0.010803
0.995224,0.021567,0.094593,0.010805
0.995221,0.021572,0.094619,0.010807
0.995219,0.021577,0.094645,0.010809
0.995216,0.021583,0.094670,0.010812
0.995213,0.021588,0.094695,0.010814
0.995211,0.021593,0.094720,0.010816
0.995208,0.021599,0.094745,0.010818
0.995206,0.021604,0.094770,0.010821
0.995203,0.021609,0.094795,0.010823
0.995201,0.021614,0.094819,0.010825
0.995198,0.021619,0.094844,0.010827
0.995196,0.021624,0.094868,0.010829
0.995194,0.021629,0.094892,0.010831
0.995191,0.021634,0.094916,0.010834
0.995189,0.021639,0.094940,0.010836
0.995186,0.021644,0.094964,0.010838
0.995184,0.021649,0.094988,0.010840
0.995182,0.021654,0.095011,0.010842
0.995179,0.021659,0.095035,0.010844
0.995177,0.021664,0.095058,0.010846
0.995175,0.021669,0.095081,0.010848
0.995172,0.021674,0.095104,0.010850
0.995170,0.021679,0.095127,0.010852
0.995168,0.021683,0.095150,0.010854
0.995165,0.021688,0.095173,0.010856
0.995163,0.021693,0.095196,0.010858
0.995161,0.021698,0.095218,0.010860
0.995158,0.021702,0.095240,0.010862
0.995156,0.021707,0.095263,0.010864
0.995154,0.021712,0.095285,0.010866
0.995152,0.021716,0.095307,0.010868
0.995149,0.021721,0.095329,0.010870
0.995147,0.021725,0.095350,0.010872
0.995145,0.021730,0.095372,0.010874
0.995143,0.021734,0.095394,0.010876
0.995141,0.021739,0.095415,0.010878
0.995139,0.021743,0.095436,0.010879
0.995136,0.021748,0.095458,0.010881
0.995134,0.021752,0.095479,0.010883
0.995132,0.021757,0.095500,0.010885
0.995130,0.021761,0.095521,0.010887
0.995128,0.021765,0.095541,0.010889
0.995126,0.021770,0.095562,0.010890
0.995124,0.021774,0.095583,0.010892
0.995122,0.021778,0.095603,0.010894
0.995120,0.021782,0.095623,0.010896
0.995118,0.021787,0.095644,0.010898
0.995115,0.021791,0.095664,0.010899
0.995113,0.021795,0.095684,0.010901
0.995111,0.021799,0.095704,0.010903
0.995109,0.021803,0.095723,0.010905
0.995107,0.021808,0.095743,0.010906
0.995105,0.021812,0.095763,0.010908
0.995103,0.021816,0.095782,0.010910
0.995101,0.021820,0.095802,0.010912
0.995099,0.021824,0.095821,0.010913
0.995098,0.021828,0.095840,0.010915
0.995096,0.021832,0.095859,0.010917
0.995094,0.021836,0.095878,0.010918
0.995092,0.021840,0.095897,0.010920
0.995090,0.021844,0.095916,0.010922
0.995088,0.021848,0.095935,0.010923
0.995086,0.021851,0.095953,0.010925
0.995084,0.021855,0.095972,0.010926
0.995082,0.021859,0.095990,0.010928
0.995080,0.021863,0.096008,0.010930
0.995079,0.021867,0.096027,0.010931
0.995077,0.021871,0.096045,0.010933
0.995075,0.021874,0.096063,0.010934
0.995073,0.021878,0.096081,0.010936
0.995071,0.021882,0.096098,0.010938
0.995069,0.021886,0.096116,0.010939
0.995068,0.021889,0.096134,0.010941
0.995066,0.021893,0.096151,0.010942
0.995064,0.021897,0.096169,0.010944
0.995062,0.021900,0.096186,0.010945
0.995060,0.021904,0.096204,0.010947
0.995059,0.021907,0.096221,0.010948
0.995057,0.021911,0.096238,0.010950
0.995055,0.021915,0.096255,0.010951
0.995053,0.021918,0.096272,0.010953
0.995052,0.021922,0.096289,0.010954
0.995050,0.021925,0.096305,0.010956
0.995048,0.021929,0.096322,0.010957
0.995047,0.021932,0.096338,0.010959
0.995045,0.021935,0.096355,0.010960
0.995043,0.021939,0.096371,0.010962
0.995042,0.021942,0.096388,0.010963
0.995040,0.021946,0.096404,0.010964
0.995038,0.021949,0.096420,0.010966
0.995037,0.021952,0.096436,0.010967
0.995035,0.021956,0.096452,0.010969
0.995033,0.021959,0.096468,0.010970
0.995032,0.021962,0.096484,0.010971
0.995030,0.021966,0.096499,0.010973
0.995029,0.021969,0.096515,0.010974
0.995027,0.021972,0.096531,0.010975
0.995025,0.021975,0.096546,0.010977
0.995024,0.021979,0.096561,0.010978
0.995022,0.021982,0.096577,0.010980
0.995021,0.021985,0.096592,0.010981
0.995019,0.021988,0.096607,0.010982
0.995018,0.021991,0.096622,0.010984
0.995016,0.021994,0.096637,0.010985
0.995014,0.021998,0.096652,0.010986
0.995013,0.022001,0.096667,0.010987
0.995011,0.022004,0.096682,0.010989
0.995010,0.022007,0.096696,0.010990
0.995008,0.022010,0.096711,0.010991
0.995007,0.022013,0.096725,0.010993
0.995005,0.022016,0.096740,0.010994
0.995004,0.022019,0.096754,0.010995
0.995002,0.022022,0.096769,0.010996
