accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
0.998186,0.998277,-10.784663
1.002896,0.997142,-10.787502
0.994936,1.006389,-10.776419
1.000887,0.812006,-10.778481
1.005208,0.727434,-10.786963
1.001723,0.660665,-10.786169
1.013295,0.590648,-10.782984
1.009611,0.527851,-10.786181
1.005850,0.480523,-10.783778
1.016160,0.424550,-10.790939
1.014943,0.389858,-10.786699
0.668730,0.351797,-10.781187
0.474245,0.309522,-10.782317
0.429619,0.281069,-10.781876
0.392392,0.244449,-10.780226
0.362650,0.221079,-10.781428
0.322312,0.201012,-10.787757
0.303248,0.170379,-10.778311
0.283113,0.159948,-10.785439
0.249597,0.137503,-10.788323
0.231999,0.122884,-10.782110
0.221518,0.109276,-10.781894
0.205652,0.096152,-10.785973
0.190070,0.086226,-10.789091
0.183491,0.076551,-10.778323
0.176870,0.068296,-10.775919
0.170536,0.056068,-10.782711
0.159004,0.046449,-10.789567
0.151884,0.036443,-10.788058
0.144074,0.024675,-10.782233
0.144377,0.033420,-10.791244
0.133605,0.028324,-10.783425
0.144040,0.022860,-10.790288
0.129891,0.010895,-10.784831
0.135855,0.014096,-10.778888
0.128728,0.013474,-10.785337
0.131664,0.004628,-10.781471
0.128578,-0.002090,-10.790483
0.122517,-0.006278,-10.782794
0.125724,-0.013596,-10.786976
0.133506,-0.010710,-10.780107
0.129749,-0.022334,-10.784809
0.136086,-0.016285,-10.781130
0.133968,-0.016579,-10.783880
0.137467,-0.023605,-10.787508
0.136201,-0.025653,-10.775941
0.151588,-0.018036,-10.777698
0.137935,-0.025007,-10.780168
0.138116,-0.020809,-10.773586
0.141275,-0.024443,-10.787475
0.140859,-0.034620,-10.787000
0.150760,-0.028944,-10.777342
0.157572,-0.043254,-10.790452
0.146284,-0.035895,-10.783276
0.148608,-0.038603,-10.778060
0.159909,-0.039815,-10.784154
0.158393,-0.041306,-10.785157
0.168215,-0.051323,-10.780602
0.159485,-0.037584,-10.781978
0.164826,-0.041955,-10.777161
0.174726,-0.050708,-10.781968
0.174587,-0.054981,-10.772129
0.174383,-0.051613,-10.780806
0.185625,-0.047306,-10.780294
0.186925,-0.044431,-10.777681
0.188188,-0.039777,-10.779378
0.186049,-0.050968,-10.778755
0.195418,-0.055773,-10.783830
0.196010,-0.048218,-10.787083
0.199960,-0.055874,-10.780544
0.196791,-0.054513,-10.770338
0.198068,-0.060613,-10.776982
0.203041,-0.059616,-10.775215
0.197107,-0.060290,-10.779614
0.214495,-0.060100,-10.776329
0.213230,-0.055391,-10.784257
0.218467,-0.062045,-10.782725
0.212121,-0.061321,-10.774544
0.220052,-0.054804,-10.780953
0.220589,-0.066257,-10.780319
0.231309,-0.070968,-10.784541
0.239141,-0.068392,-10.783224
0.237393,-0.060362,-10.782520
0.236266,-0.068944,-10.783757
0.234043,-0.069588,-10.777327
0.239554,-0.076650,-10.779905
0.245560,-0.076345,-10.778698
0.249338,-0.065831,-10.768157
0.239532,-0.070133,-10.786057
0.244510,-0.067355,-10.769382
0.257496,-0.068383,-10.785900
0.258321,-0.071861,-10.778894
0.267232,-0.071230,-10.786919
0.263503,-0.085805,-10.781083
0.257341,-0.068450,-10.779473
0.268999,-0.080574,-10.782522
0.268872,-0.078129,-10.781749
0.268258,-0.075350,-10.782668
0.277022,-0.069275,-10.776261
0.272825,-0.077912,-10.773018
0.277446,-0.085649,-10.782179
0.287048,-0.087942,-10.776117
0.288741,-0.082016,-10.781050
0.290873,-0.089321,-10.772386
0.288148,-0.084514,-10.771206
0.290403,-0.079916,-10.779230
0.294869,-0.086567,-10.770203
0.298843,-0.081671,-10.770551
0.302665,-0.089708,-10.780730
0.306090,-0.090211,-10.780158
0.312462,-0.089799,-10.777849
0.309433,-0.094480,-10.767252
0.304617,-0.096663,-10.778974
0.319225,-0.083961,-10.784987
0.317911,-0.099872,-10.780357
0.325330,-0.093772,-10.779480
0.311821,-0.082935,-10.779257
0.321210,-0.094372,-10.776645
0.320824,-0.100427,-10.771554
0.321443,-0.083991,-10.778270
0.333260,-0.091503,-10.779715
0.338448,-0.107015,-10.776889
0.333794,-0.094977,-10.777942
0.341822,-0.103145,-10.771447
0.342123,-0.093608,-10.770318
0.349685,-0.089222,-10.775584
0.342117,-0.091199,-10.777489
0.344097,-0.099254,-10.775760
0.343238,-0.090421,-10.778014
0.360965,-0.101514,-10.775998
0.350265,-0.102385,-10.783548
0.353254,-0.105927,-10.768179
0.361031,-0.104334,-10.772258
0.361434,-0.105073,-10.771447
0.366443,-0.098050,-10.767167
0.367348,-0.105930,-10.778555
0.366092,-0.101902,-10.775616
