ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
0.559380,0.188360,0.135718
0.556439,0.187385,0.134987
0.553513,0.186414,0.134260
0.550603,0.185449,0.133537
0.547708,0.184488,0.132817
0.544829,0.183533,0.132102
0.541964,0.182582,0.131391
0.539115,0.181636,0.130684
0.536281,0.180695,0.129980
0.533461,0.179758,0.129281
0.530657,0.178827,0.128585
0.527867,0.177900,0.127893
0.525092,0.176978,0.127205
0.522331,0.176061,0.126521
0.519585,0.175148,0.125841
0.516854,0.174240,0.125164
0.514137,0.173337,0.124491
0.511434,0.172438,0.123821
0.508745,0.171544,0.123156
0.506071,0.170655,0.122494
0.503411,0.169770,0.121835
0.500764,0.168889,0.121181
0.498132,0.168013,0.120530
0.495513,0.167142,0.119882
0.492909,0.166275,0.119238
0.490318,0.165413,0.118598
0.487740,0.164554,0.117961
0.485176,0.163701,0.117327
0.482626,0.162851,0.116697
0.480089,0.162006,0.116071
0.477565,0.161166,0.115447
0.475055,0.160329,0.114828
0.472558,0.159497,0.114211
0.470074,0.158670,0.113599
0.467603,0.157846,0.112989
0.465145,0.157027,0.112383
0.462700,0.156212,0.111780
0.460268,0.155401,0.111180
0.457849,0.154594,0.110584
0.455443,0.153791,0.109991
0.453049,0.152993,0.109401
0.450667,0.152198,0.108814
0.448299,0.151408,0.108231
0.445942,0.150622,0.107651
0.443599,0.149840,0.107074
0.441267,0.149061,0.106500
0.438948,0.148287,0.105929
0.436641,0.147517,0.105362
0.434346,0.146751,0.104797
0.432063,0.145988,0.104236
0.429792,0.145230,0.103677
0.427533,0.144475,0.103122
0.425286,0.143725,0.102570
0.423051,0.142978,0.102020
0.420828,0.142235,0.101474
0.418616,0.141496,0.100931
0.416416,0.140760,0.100390
0.414228,0.140029,0.099853
0.412051,0.139301,0.099318
0.409885,0.138577,0.098787
0.407731,0.137857,0.098258
0.405588,0.137140,0.097732
0.403457,0.136427,0.097210
0.401336,0.135718,0.096690
0.399227,0.135012,0.096172
0.397129,0.134310,0.095658
0.395042,0.133612,0.095146
0.392966,0.132917,0.094637
0.390901,0.132226,0.094131
0.388847,0.131538,0.093628
0.386803,0.130854,0.093127
0.384771,0.130174,0.092630
0.382749,0.129496,0.092134
0.380737,0.128823,0.091642
0.378736,0.128153,0.091152
0.376746,0.127486,0.090665
0.374766,0.126823,0.090181
0.372797,0.126163,0.089699
0.370838,0.125507,0.089220
0.368889,0.124854,0.088743
0.366951,0.124204,0.088269
0.365023,0.123558,0.087797
0.363105,0.122915,0.087329
0.361197,0.122275,0.086862
0.359299,0.121639,0.086398
0.357411,0.121006,0.085937
0.355533,0.120376,0.085478
0.353664,0.119749,0.085022
0.351806,0.119126,0.084568
0.349957,0.118506,0.084117
0.348119,0.117889,0.083668
0.346289,0.117275,0.083221
0.344470,0.116665,0.082777
0.342660,0.116057,0.082336
0.340859,0.115453,0.081896
0.339068,0.114852,0.081459
0.337287,0.114254,0.081025
0.335514,0.113659,0.080593
0.333752,0.113067,0.080163
0.331998,0.112478,0.079735
0.330253,0.111892,0.079310
0.328518,0.111310,0.078887
0.326792,0.110730,0.078467
0.325075,0.110153,0.078048
0.323367,0.109579,0.077632
0.321668,0.109008,0.077218
0.319978,0.108441,0.076807
0.318297,0.107876,0.076398
0.316624,0.107314,0.075990
0.314961,0.106755,0.075585
0.313306,0.106198,0.075183
0.311660,0.105645,0.074782
0.310023,0.105095,0.074384
0.308394,0.104547,0.073987
0.306773,0.104002,0.073593
0.305162,0.103460,0.073201
0.303558,0.102921,0.072812
0.301964,0.102385,0.072424
0.300377,0.101851,0.072038
0.298799,0.101320,0.071654
0.297229,0.100792,0.071273
0.295668,0.100267,0.070893
0.294114,0.099744,0.070516
0.292569,0.099224,0.070141
0.291032,0.098707,0.069767
0.289503,0.098192,0.069396
0.287982,0.097680,0.069027
0.286469,0.097171,0.068659
0.284964,0.096664,0.068294
0.283467,0.096160,0.067931
0.281978,0.095659,0.067569
0.280496,0.095160,0.067210
0.279023,0.094664,0.066852
0.277557,0.094170,0.066496
0.276099,0.093679,0.066143
0.274648,0.093191,0.065791
0.273206,0.092705,0.065441
0.271770,0.092221,0.065093
0.270343,0.091740,0.064747
0.268922,0.091262,0.064403
0.267510,0.090786,0.064060
0.266104,0.090312,0.063720
0.264706,0.089841,0.063381
0.263316,0.089372,0.063044
0.261933,0.088906,0.062709
0.260557,0.088442,0.062375
0.259188,0.087981,0.062044
0.257826,0.087522,0.061714
0.256472,0.087065,0.061386
0.255125,0.086611,0.061060
0.253784,0.086159,0.060736
0.252451,0.085709,0.060413
0.251125,0.085262,0.060092
0.249806,0.084817,0.059773
0.248494,0.084375,0.059455
0.247188,0.083934,0.059139
0.245890,0.083496,0.058825
0.244598,0.083061,0.058513
0.243313,0.082627,0.058202
0.242035,0.082196,0.057893
0.240764,0.081767,0.057585
0.239499,0.081340,0.057280
0.238241,0.080915,0.056975
0.236990,0.080493,0.056673
0.235745,0.080073,0.056372
0.234506,0.079655,0.056073
0.233275,0.079239,0.055775
0.232049,0.078825,0.055479
0.230830,0.078414,0.055185
0.229618,0.078005,0.054892
0.228412,0.077597,0.054600
0.227212,0.077192,0.054311
0.226018,0.076789,0.054022
0.224831,0.076388,0.053736
0.223650,0.075989,0.053451
0.222476,0.075592,0.053167
0.221307,0.075198,0.052885
0.220144,0.074805,0.052604
0.218988,0.074414,0.052325
0.217838,0.074026,0.052048
0.216694,0.073639,0.051772
0.215555,0.073255,0.051497
0.214423,0.072872,0.051224
0.213297,0.072491,0.050952
0.212177,0.072113,0.050682
0.211062,0.071736,0.050413
0.209954,0.071361,0.050146
0.208851,0.070989,0.049880
0.207754,0.070618,0.049615
0.206663,0.070249,0.049352
0.205577,0.069882,0.049091
0.204497,0.069517,0.048831
0.203423,0.069154,0.048572
0.202355,0.068793,0.048314
0.201292,0.068433,0.048058
0.200235,0.068076,0.047803
0.199183,0.067720,0.047550
0.198137,0.067366,0.047298
0.197096,0.067014,0.047047
0.196061,0.066664,0.046798
0.195031,0.066316,0.046550
0.194007,0.065969,0.046303
0.192988,0.065624,0.046058
0.191974,0.065282,0.045814
0.190966,0.064940,0.045571
0.189963,0.064601,0.045330
0.188965,0.064263,0.045090
0.187973,0.063928,0.044851
0.186986,0.063593,0.044613
0.186004,0.063261,0.044377
0.185027,0.062930,0.044142
0.184055,0.062602,0.043908
0.183088,0.062274,0.043676
0.182127,0.061949,0.043444
0.181170,0.061625,0.043214
0.180219,0.061303,0.042985
0.179272,0.060983,0.042758
0.178331,0.060664,0.042531
0.177394,0.060347,0.042306
0.176462,0.060031,0.042082
0.175536,0.059717,0.041860
0.174614,0.059405,0.041638
0.173697,0.059095,0.041417
0.172784,0.058786,0.041198
0.171877,0.058478,0.040980
0.170974,0.058173,0.040763
0.170076,0.057868,0.040548
0.169183,0.057566,0.040333
0.168295,0.057265,0.040119
0.167411,0.056966,0.039907
0.166531,0.056668,0.039696
0.165657,0.056371,0.039486
0.164787,0.056077,0.039277
0.163921,0.055783,0.039069
0.163061,0.055492,0.038862
0.162204,0.055201,0.038657
0.161352,0.054913,0.038452
0.160505,0.054626,0.038249
0.159662,0.054340,0.038047
0.158824,0.054056,0.037845
0.157990,0.053773,0.037645
0.157160,0.053492,0.037446
0.156334,0.053212,0.037248
0.155513,0.052934,0.037051
0.154697,0.052657,0.036855
0.153884,0.052382,0.036660
0.153076,0.052108,0.036466
0.152272,0.051835,0.036273
0.151473,0.051564,0.036082
0.150677,0.051294,0.035891
0.149886,0.051026,0.035701
0.149099,0.050759,0.035512
0.148316,0.050493,0.035324
0.147537,0.050229,0.035138
0.146762,0.049967,0.034952
0.145991,0.049705,0.034767
0.145225,0.049445,0.034583
0.144462,0.049186,0.034400
0.143703,0.048929,0.034219
0.142949,0.048673,0.034038
0.142198,0.048418,0.033858
0.141451,0.048165,0.033679
0.140708,0.047913,0.033501
0.139970,0.047662,0.033324
0.139235,0.047413,0.033148
0.138503,0.047165,0.032973
0.137776,0.046918,0.032798
0.137052,0.046673,0.032625
0.136333,0.046429,0.032453
0.135617,0.046186,0.032281
0.134905,0.045944,0.032111
0.134196,0.045704,0.031941
0.133492,0.045464,0.031772
0.132791,0.045226,0.031604
0.132093,0.044990,0.031437
0.131400,0.044754,0.031271
0.130710,0.044520,0.031106
0.130023,0.044287,0.030942
0.129340,0.044055,0.030778
0.128661,0.043825,0.030616
0.127986,0.043595,0.030454
0.127313,0.043367,0.030293
0.126645,0.043140,0.030133
0.125980,0.042915,0.029974
0.125318,0.042690,0.029816
0.124660,0.042466,0.029658
0.124006,0.042244,0.029502
0.123354,0.042023,0.029346
0.122707,0.041803,0.029191
0.122062,0.041584,0.029037
0.121421,0.041367,0.028883
0.120784,0.041150,0.028731
0.120150,0.040935,0.028579
0.119519,0.040720,0.028428
0.118891,0.040507,0.028278
0.118267,0.040295,0.028129
0.117646,0.040084,0.027980
0.117028,0.039874,0.027833
0.116413,0.039666,0.027686
0.115802,0.039458,0.027540
0.115194,0.039252,0.027394
0.114589,0.039046,0.027250
0.113987,0.038842,0.027106
0.113389,0.038638,0.026963
0.112793,0.038436,0.026820
0.112201,0.038235,0.026679
0.111612,0.038035,0.026538
0.111026,0.037835,0.026398
0.110443,0.037637,0.026259
0.109863,0.037440,0.026120
0.109286,0.037244,0.025982
0.108712,0.037049,0.025845
0.108141,0.036855,0.025709
0.107574,0.036662,0.025573
0.107009,0.036470,0.025438
0.106447,0.036279,0.025304
0.105888,0.036089,0.025170
0.105332,0.035900,0.025037
0.104779,0.035712,0.024905
0.104229,0.035525,0.024774
0.103681,0.035339,0.024643
0.103137,0.035154,0.024513
0.102595,0.034970,0.024384
0.102057,0.034787,0.024255
0.101521,0.034605,0.024127
0.100988,0.034424,0.024000
0.100457,0.034243,0.023873
0.099930,0.034064,0.023748
0.099405,0.033886,0.023622
0.098883,0.033708,0.023498
0.098364,0.033532,0.023374
0.097848,0.033356,0.023250
0.097334,0.033181,0.023128
0.096823,0.033008,0.023006
0.096314,0.032835,0.022884
0.095809,0.032663,0.022764
0.095306,0.032492,0.022644
0.094805,0.032321,0.022524
0.094307,0.032152,0.022406
0.093812,0.031984,0.022287
0.093320,0.031816,0.022170
0.092830,0.031650,0.022053
0.092342,0.031484,0.021937
0.091857,0.031319,0.021821
0.091375,0.031155,0.021706
0.090895,0.030992,0.021592
0.090418,0.030829,0.021478
0.089943,0.030668,0.021364
0.089471,0.030507,0.021252
0.089001,0.030347,0.021140
0.088534,0.030188,0.021028
0.088069,0.030030,0.020917
0.087607,0.029873,0.020807
0.087147,0.029716,0.020697
0.086689,0.029561,0.020588
0.086234,0.029406,0.020480
0.085781,0.029252,0.020372
0.085331,0.029099,0.020264
0.084883,0.028946,0.020158
0.084437,0.028795,0.020051
0.083994,0.028644,0.019946
0.083553,0.028494,0.019841
0.083114,0.028344,0.019736
0.082678,0.028196,0.019632
0.082243,0.028048,0.019529
0.081812,0.027901,0.019426
0.081382,0.027755,0.019323
0.080955,0.027610,0.019221
0.080530,0.027465,0.019120
0.080107,0.027321,0.019019
0.079686,0.027178,0.018919
0.079268,0.027035,0.018819
0.078852,0.026894,0.018720
0.078438,0.026753,0.018622
0.078026,0.026613,0.018523
0.077616,0.026473,0.018426
0.077209,0.026335,0.018329
0.076803,0.026197,0.018232
0.076400,0.026059,0.018136
0.075999,0.025923,0.018041
0.075600,0.025787,0.017946
0.075203,0.025652,0.017851
0.074808,0.025517,0.017757
0.074415,0.025384,0.017663
0.074025,0.025251,0.017570
0.073636,0.025118,0.017478
0.073249,0.024987,0.017386
0.072865,0.024856,0.017294
0.072482,0.024725,0.017203
0.072102,0.024596,0.017112
0.071723,0.024467,0.017022
0.071346,0.024339,0.016933
0.070972,0.024211,0.016843
0.070599,0.024084,0.016755
0.070229,0.023958,0.016666
0.069860,0.023833,0.016579
0.069493,0.023708,0.016491
0.069128,0.023583,0.016404
0.068765,0.023460,0.016318
0.068404,0.023337,0.016232
0.068045,0.023215,0.016147
0.067688,0.023093,0.016062
0.067332,0.022972,0.015977
0.066979,0.022851,0.015893
0.066627,0.022732,0.015809
0.066277,0.022613,0.015726
0.065929,0.022494,0.015643
0.065583,0.022376,0.015561
0.065239,0.022259,0.015479
0.064896,0.022142,0.015397
0.064556,0.022026,0.015316
0.064217,0.021911,0.015235
0.063880,0.021796,0.015155
0.063544,0.021682,0.015075
0.063211,0.021568,0.014996
0.062879,0.021455,0.014917
0.062549,0.021342,0.014839
0.062220,0.021231,0.014760
0.061894,0.021119,0.014683
0.061569,0.021009,0.014605
0.061245,0.020898,0.014529
0.060924,0.020789,0.014452
0.060604,0.020680,0.014376
0.060286,0.020572,0.014300
0.059969,0.020464,0.014225
0.059654,0.020356,0.014150
0.059341,0.020250,0.014076
0.059030,0.020144,0.014001
0.058720,0.020038,0.013928
0.058411,0.019933,0.013854
0.058105,0.019828,0.013782
0.057800,0.019725,0.013709
0.057496,0.019621,0.013637
0.057194,0.019518,0.013565
0.056894,0.019416,0.013494
0.056595,0.019314,0.013423
0.056298,0.019213,0.013352
0.056003,0.019112,0.013282
0.055709,0.019012,0.013212
0.055416,0.018912,0.013142
0.055125,0.018813,0.013073
0.054836,0.018715,0.013004
0.054548,0.018616,0.012936
0.054262,0.018519,0.012868
0.053977,0.018422,0.012800
0.053693,0.018325,0.012733
0.053411,0.018229,0.012666
0.053131,0.018134,0.012599
0.052852,0.018038,0.012533
0.052575,0.017944,0.012467
0.052299,0.017850,0.012401
0.052024,0.017756,0.012336
0.051751,0.017663,0.012271
0.051479,0.017571,0.012206
0.051209,0.017478,0.012142
0.050940,0.017387,0.012078
0.050673,0.017296,0.012015
0.050407,0.017205,0.011951
0.050142,0.017115,0.011888
0.049879,0.017025,0.011826
0.049617,0.016936,0.011764
0.049356,0.016847,0.011702
0.049097,0.016759,0.011640
0.048839,0.016671,0.011579
0.048583,0.016583,0.011518
0.048328,0.016496,0.011457
0.048074,0.016410,0.011397
0.047822,0.016324,0.011337
0.047571,0.016238,0.011278
0.047321,0.016153,0.011218
0.047073,0.016068,0.011159
0.046825,0.015984,0.011100
0.046580,0.015900,0.011042
0.046335,0.015817,0.010984
0.046092,0.015734,0.010926
0.045850,0.015651,0.010869
0.045609,0.015569,0.010811
0.045370,0.015488,0.010755
0.045131,0.015407,0.010698
0.044895,0.015326,0.010642
0.044659,0.015245,0.010586
0.044424,0.015165,0.010530
0.044191,0.015086,0.010475
0.043959,0.015007,0.010420
0.043728,0.014928,0.010365
0.043499,0.014850,0.010310
0.043270,0.014772,0.010256
0.043043,0.014694,0.010202
0.042817,0.014617,0.010148
0.042592,0.014541,0.010095
0.042369,0.014465,0.010042
0.042146,0.014389,0.009989
0.041925,0.014313,0.009937
0.041705,0.014238,0.009884
0.041486,0.014163,0.009832
0.041268,0.014089,0.009781
0.041052,0.014015,0.009729
0.040836,0.013942,0.009678
0.040622,0.013869,0.009627
0.040409,0.013796,0.009576
0.040196,0.013724,0.009526
0.039985,0.013652,0.009476
0.039775,0.013580,0.009426
0.039567,0.013509,0.009377
0.039359,0.013438,0.009327
0.039152,0.013368,0.009278
0.038947,0.013297,0.009229
