gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
6378093.146876,-15.247058,-136.908282,-0.831740,-3.480714,-2.282118
6378083.238581,-15.838182,-138.363639,-0.853422,-3.354864,-2.362259
6378088.392540,-13.459525,-145.062882,-0.968365,-3.410106,-2.411895
6378092.493826,-27.108651,-134.176339,-0.869552,-3.387890,-2.325650
6378082.264715,-26.371033,-149.609906,-0.524085,-3.470216,-2.562285
6378088.114625,-32.447698,-146.373441,0.128816,-3.414495,-2.720303
6378081.956892,-30.864518,-149.092909,0.872783,-3.164746,-2.983405
6378096.445788,-31.185558,-160.178077,1.426511,-2.814520,-3.205794
6378088.013381,-47.710040,-154.512553,2.042291,-2.114013,-3.484755
6378096.953505,-44.362432,-160.270499,2.528145,-1.412146,-3.689902
6378101.952938,-45.170759,-168.364202,2.860656,-0.602795,-3.806114
6378108.144281,-39.892638,-150.142975,2.878992,0.359647,-3.932839
6378101.695052,-49.231409,-171.726768,2.727515,1.249248,-3.989123
6378100.472921,-45.864632,-172.501071,2.268765,2.214787,-4.009866
6378104.282465,-41.888035,-170.047342,2.266071,3.001043,-4.392294
6378114.875964,-25.444872,-170.925436,2.659556,3.051601,-4.578940
6378116.839317,-47.125078,-173.469846,2.982010,3.158889,-4.748094
6378129.978526,-23.047039,-195.723135,2.759540,3.172661,-4.760722
6378120.649094,-34.278011,-206.323606,2.718254,3.195990,-4.915929
6378107.585289,-23.514188,-210.994476,2.594293,3.222826,-4.868103
6378121.512694,-23.792046,-209.410370,2.589532,3.275507,-4.783922
6378127.037593,-15.673497,-211.570574,2.608788,3.301741,-4.877436
6378128.236174,-4.550256,-217.358309,2.600273,3.316919,-4.903454
6378132.956510,-3.908295,-210.355178,2.601652,3.331723,-4.907930
6378130.450698,-4.255715,-240.389895,2.535224,3.226402,-4.865794
6378139.021077,-7.701740,-224.810586,2.574078,3.313097,-4.874135
6378145.812980,5.839082,-227.643478,2.530211,3.268717,-4.899444
6378137.882934,6.973694,-245.675895,2.554345,3.403808,-4.834158
6378132.394852,13.582577,-253.011313,2.525506,3.299099,-4.844803
6378155.520718,17.026568,-241.859098,2.171633,3.759509,-4.752103
6378152.521511,18.746867,-257.337096,0.975707,4.519607,-4.472402
6378151.487975,20.473659,-266.918197,-0.345400,5.163385,-3.899008
6378146.398208,18.539862,-268.795250,-1.641219,5.465536,-3.231141
6378143.225271,30.358862,-254.414509,-3.161811,5.303249,-2.345885
6378138.825136,36.449249,-265.167019,-4.355968,4.844832,-1.409671
6378133.648834,39.607801,-271.894410,-5.259750,4.058681,-0.261160
6378139.603609,43.848147,-271.059395,-6.004471,2.849606,0.917821
6378125.221444,41.532394,-274.491187,-6.230321,1.574597,1.951110
6378120.387169,44.973348,-266.261583,-6.130791,-0.014011,2.921088
6378112.236039,53.395332,-266.934390,-6.167265,-0.778274,3.261659
6378104.103440,46.395002,-262.620685,-6.867676,-0.537827,3.018149
6378094.070601,44.300815,-257.087851,-7.013073,-0.653570,3.106116
6378091.217878,42.322908,-259.578380,-6.949884,-0.629796,3.109063
6378082.277510,43.356425,-250.949539,-6.834661,-0.867899,3.173298
6378079.994429,39.912004,-240.089338,-6.980565,-0.901707,3.138496
6378079.114584,28.563745,-244.404315,-6.925959,-0.941078,3.301794
6378069.362339,35.638071,-248.999546,-6.823365,-0.943357,3.157253
6378054.371307,40.593699,-251.959893,-6.901006,-1.022165,3.279539
6378047.173850,44.468297,-235.262611,-6.872032,-0.928167,3.270894
6378038.780329,35.183823,-223.388510,-6.888274,-0.926839,3.199146
6378038.553185,42.755274,-236.480890,-6.975180,-1.042390,3.201104
6378032.935401,36.008584,-229.259132,-6.955660,-1.010736,3.277935
6378031.469585,35.905625,-219.122722,-6.947739,-0.965058,3.257096
6378014.177051,29.682544,-222.057435,-6.383686,-1.911278,3.669820
6378005.451720,32.329178,-221.466249,-5.088591,-3.618976,4.287836
6378003.000559,24.415961,-207.355787,-3.226246,-4.854286,4.719940
6378003.337169,23.136555,-202.073284,-1.056342,-5.559837,4.876772
6378004.002273,17.955505,-204.422870,1.222115,-5.697809,4.523891
6377997.315923,13.906287,-211.122037,3.346511,-5.189553,4.075888
6378016.694492,1.370554,-195.313970,5.020195,-4.153842,3.252516
6378011.177149,-3.594249,-180.689398,6.372726,-2.568822,2.295421
6378025.346865,0.553108,-194.879899,7.079285,-0.924391,1.169876
6378030.040227,2.733131,-183.362922,7.195173,0.766008,-0.164015
