ref_mag_x (uT),ref_mag_y (uT),ref_mag_z (uT)
28.453032,-0.676703,-15.191562
28.460189,-0.682514,-15.177890
28.467301,-0.688285,-15.164285
28.474371,-0.694018,-15.150745
28.481396,-0.699713,-15.137271
28.488379,-0.705369,-15.123862
28.495319,-0.710987,-15.110519
28.502217,-0.716568,-15.097240
28.509073,-0.722111,-15.084026
28.515887,-0.727618,-15.070876
28.522659,-0.733087,-15.057790
28.529390,-0.738520,-15.044767
28.536080,-0.743917,-15.031808
28.542729,-0.749277,-15.018913
28.549337,-0.754602,-15.006080
28.555906,-0.759892,-14.993310
28.562434,-0.765146,-14.980602
28.568923,-0.770365,-14.967956
28.575372,-0.775550,-14.955372
28.581782,-0.780700,-14.942850
28.588153,-0.785816,-14.930389
28.594486,-0.790898,-14.917989
28.600780,-0.795946,-14.905649
28.607036,-0.800961,-14.893370
28.613254,-0.805942,-14.881152
28.619434,-0.810891,-14.868993
28.625577,-0.815807,-14.856894
28.631683,-0.820690,-14.844855
28.637752,-0.825542,-14.832874
28.643784,-0.830361,-14.820953
28.649780,-0.835148,-14.809090
28.655740,-0.839904,-14.797285
28.661663,-0.844629,-14.785539
28.667551,-0.849322,-14.773851
28.673404,-0.853985,-14.762220
28.679221,-0.858617,-14.750646
28.685004,-0.863219,-14.739129
28.690751,-0.867790,-14.727670
28.696464,-0.872332,-14.716267
28.702143,-0.876843,-14.704920
28.707787,-0.881326,-14.693629
28.713398,-0.885778,-14.682394
28.718975,-0.890202,-14.671215
28.724518,-0.894597,-14.660091
28.730029,-0.898963,-14.649022
28.735506,-0.903301,-14.638007
28.740950,-0.907610,-14.627048
28.746362,-0.911892,-14.616142
28.751742,-0.916145,-14.605291
28.757089,-0.920371,-14.594493
28.762405,-0.924569,-14.583749
28.767689,-0.928741,-14.573059
28.772941,-0.932885,-14.562421
28.778162,-0.937002,-14.551836
28.783352,-0.941092,-14.541304
28.788510,-0.945156,-14.530824
28.793639,-0.949194,-14.520397
28.798736,-0.953205,-14.510021
28.803804,-0.957191,-14.499697
28.808841,-0.961151,-14.489424
28.813848,-0.965085,-14.479202
28.818825,-0.968994,-14.469031
28.823773,-0.972878,-14.458911
28.828692,-0.976737,-14.448841
28.833581,-0.980571,-14.438822
28.838442,-0.984380,-14.428852
28.843273,-0.988165,-14.418933
28.848076,-0.991925,-14.409063
28.852851,-0.995662,-14.399242
28.857597,-0.999374,-14.389470
28.862316,-1.003063,-14.379747
28.867006,-1.006728,-14.370072
28.871669,-1.010369,-14.360446
28.876304,-1.013987,-14.350868
28.880912,-1.017582,-14.341338
28.885492,-1.021154,-14.331856
28.890046,-1.024704,-14.322421
28.894573,-1.028230,-14.313033
28.899073,-1.031735,-14.303692
28.903547,-1.035217,-14.294399
28.907994,-1.038676,-14.285151
28.912415,-1.042114,-14.275951
28.916810,-1.045530,-14.266796
28.921180,-1.048924,-14.257687
28.925523,-1.052297,-14.248624
28.929842,-1.055648,-14.239606
28.934134,-1.058978,-14.230634
28.938402,-1.062287,-14.221707
28.942645,-1.065575,-14.212824
28.946863,-1.068842,-14.203987
28.951056,-1.072088,-14.195193
28.955224,-1.075314,-14.186444
28.959368,-1.078520,-14.177739
28.963488,-1.081705,-14.169078
28.967584,-1.084870,-14.160460
28.971656,-1.088016,-14.151886
28.975704,-1.091141,-14.143354
28.979729,-1.094247,-14.134866
28.983730,-1.097333,-14.126421
28.987708,-1.100400,-14.118018
28.991662,-1.103448,-14.109657
28.995594,-1.106477,-14.101339
28.999502,-1.109486,-14.093063
29.003388,-1.112477,-14.084828
29.007251,-1.115449,-14.076635
29.011092,-1.118402,-14.068483
29.014911,-1.121337,-14.060373
29.018707,-1.124253,-14.052303
29.022481,-1.127152,-14.044274
29.026233,-1.130032,-14.036286
29.029964,-1.132894,-14.028338
29.033673,-1.135738,-14.020430
29.037360,-1.138565,-14.012562
29.041026,-1.141374,-14.004734
29.044671,-1.144166,-13.996946
29.048295,-1.146940,-13.989197
29.051897,-1.149697,-13.981487
29.055479,-1.152436,-13.973816
29.059040,-1.155159,-13.966184
29.062581,-1.157865,-13.958591
29.066101,-1.160554,-13.951036
29.069600,-1.163227,-13.943520
29.073080,-1.165883,-13.936041
29.076539,-1.168522,-13.928601
29.079979,-1.171145,-13.921198
29.083399,-1.173752,-13.913833
29.086799,-1.176343,-13.906505
29.090179,-1.178918,-13.899214
29.093540,-1.181477,-13.891960
29.096881,-1.184020,-13.884743
29.100204,-1.186547,-13.877563
29.103507,-1.189059,-13.870419
29.106791,-1.191556,-13.863312
29.110056,-1.194037,-13.856240
29.113303,-1.196503,-13.849205
29.116531,-1.198954,-13.842205
29.119740,-1.201389,-13.835241
29.122931,-1.203810,-13.828312
29.126104,-1.206216,-13.821419
29.129259,-1.208607,-13.814560
29.132395,-1.210983,-13.807737
29.135513,-1.213345,-13.800948
29.138614,-1.215693,-13.794194
29.141697,-1.218026,-13.787474
29.144762,-1.220345,-13.780788
29.147810,-1.222650,-13.774136
29.150840,-1.224940,-13.767518
29.153853,-1.227217,-13.760934
29.156849,-1.229480,-13.754384
29.159827,-1.231729,-13.747867
29.162789,-1.233964,-13.741383
29.165733,-1.236186,-13.734932
29.168661,-1.238394,-13.728514
29.171572,-1.240589,-13.722129
29.174467,-1.242770,-13.715776
29.177345,-1.244939,-13.709456
29.180207,-1.247094,-13.703168
29.183052,-1.249236,-13.696912
29.185881,-1.251365,-13.690688
29.188694,-1.253481,-13.684495
29.191492,-1.255584,-13.678335
29.194273,-1.257675,-13.672205
29.197038,-1.259753,-13.666108
29.199788,-1.261818,-13.660041
29.202522,-1.263871,-13.654005
29.205240,-1.265912,-13.648000
29.207944,-1.267940,-13.642026
29.210631,-1.269956,-13.636082
29.213304,-1.271960,-13.630169
29.215961,-1.273951,-13.624286
29.218603,-1.275931,-13.618433
29.221231,-1.277899,-13.612610
29.223843,-1.279855,-13.606817
29.226441,-1.281799,-13.601053
29.229024,-1.283732,-13.595319
29.231592,-1.285653,-13.589615
29.234146,-1.287563,-13.583939
29.236685,-1.289461,-13.578293
29.239210,-1.291347,-13.572675
29.241721,-1.293223,-13.567086
29.244218,-1.295087,-13.561526
29.246700,-1.296940,-13.555994
29.249169,-1.298782,-13.550491
29.251623,-1.300612,-13.545016
29.254064,-1.302432,-13.539569
29.256491,-1.304242,-13.534150
29.258904,-1.306040,-13.528758
29.261304,-1.307827,-13.523395
29.263690,-1.309604,-13.518058
29.266063,-1.311371,-13.512750
29.268422,-1.313126,-13.507468
29.270768,-1.314872,-13.502213
29.273101,-1.316607,-13.496986
29.275421,-1.318331,-13.491785
29.277727,-1.320046,-13.486611
29.280021,-1.321750,-13.481464
29.282302,-1.323444,-13.476343
29.284570,-1.325128,-13.471248
29.286825,-1.326802,-13.466179
29.289068,-1.328466,-13.461137
29.291298,-1.330121,-13.456120
29.293515,-1.331765,-13.451129
29.295720,-1.333400,-13.446164
29.297913,-1.335025,-13.441224
29.300094,-1.336641,-13.436310
29.302262,-1.338246,-13.431421
29.304418,-1.339843,-13.426557
29.306562,-1.341430,-13.421718
29.308694,-1.343008,-13.416904
29.310814,-1.344576,-13.412114
29.312922,-1.346135,-13.407350
29.315019,-1.347685,-13.402609
29.317103,-1.349226,-13.397894
29.319176,-1.350758,-13.393202
29.321238,-1.352280,-13.388535
29.323288,-1.353794,-13.383891
29.325326,-1.355299,-13.379272
29.327353,-1.356795,-13.374676
29.329369,-1.358282,-13.370104
29.331374,-1.359761,-13.365556
29.333367,-1.361231,-13.361031
29.335349,-1.362692,-13.356529
29.337321,-1.364144,-13.352050
29.339281,-1.365589,-13.347595
29.341230,-1.367024,-13.343162
29.343168,-1.368452,-13.338752
29.345096,-1.369871,-13.334365
29.347013,-1.371281,-13.330001
29.348919,-1.372684,-13.325659
29.350815,-1.374078,-13.321340
29.352700,-1.375464,-13.317042
29.354575,-1.376842,-13.312767
29.356439,-1.378212,-13.308514
29.358293,-1.379574,-13.304283
29.360136,-1.380928,-13.300074
29.361969,-1.382274,-13.295886
29.363792,-1.383612,-13.291720
29.365605,-1.384943,-13.287575
29.367408,-1.386266,-13.283452
29.369201,-1.387581,-13.279350
29.370984,-1.388888,-13.275270
29.372757,-1.390188,-13.271210
29.374521,-1.391480,-13.267171
29.376274,-1.392765,-13.263154
29.378018,-1.394042,-13.259157
29.379752,-1.395312,-13.255180
29.381476,-1.396575,-13.251224
29.383191,-1.397830,-13.247289
29.384897,-1.399078,-13.243373
29.386593,-1.400319,-13.239479
29.388279,-1.401552,-13.235604
29.389957,-1.402779,-13.231749
29.391625,-1.403998,-13.227914
29.393283,-1.405211,-13.224099
29.394933,-1.406416,-13.220304
29.396573,-1.407614,-13.216528
29.398205,-1.408806,-13.212771
29.399827,-1.409990,-13.209035
29.401441,-1.411168,-13.205317
29.403045,-1.412339,-13.201619
29.404641,-1.413503,-13.197940
29.406228,-1.414660,-13.194279
29.407806,-1.415811,-13.190638
29.409375,-1.416955,-13.187016
29.410936,-1.418093,-13.183412
29.412488,-1.419224,-13.179827
29.414032,-1.420349,-13.176261
29.415567,-1.421467,-13.172713
29.417094,-1.422578,-13.169183
29.418612,-1.423684,-13.165672
29.420122,-1.424783,-13.162178
29.421623,-1.425875,-13.158703
29.423117,-1.426962,-13.155246
29.424602,-1.428042,-13.151807
29.426079,-1.429116,-13.148385
29.427547,-1.430184,-13.144981
29.429008,-1.431245,-13.141595
29.430461,-1.432301,-13.138227
29.431906,-1.433351,-13.134875
29.433342,-1.434394,-13.131542
29.434771,-1.435432,-13.128225
29.436192,-1.436463,-13.124926
29.437605,-1.437489,-13.121643
29.439011,-1.438509,-13.118378
29.440409,-1.439523,-13.115130
29.441799,-1.440532,-13.111898
29.443181,-1.441534,-13.108683
29.444556,-1.442531,-13.105485
29.445923,-1.443522,-13.102303
29.447283,-1.444508,-13.099138
29.448635,-1.445488,-13.095990
29.449980,-1.446462,-13.092857
29.451318,-1.447431,-13.089741
29.452648,-1.448394,-13.086641
29.453971,-1.449352,-13.083557
29.455287,-1.450304,-13.080489
29.456595,-1.451251,-13.077437
29.457897,-1.452193,-13.074401
29.459191,-1.453129,-13.071381
29.460478,-1.454060,-13.068376
29.461758,-1.454986,-13.065387
29.463031,-1.455906,-13.062413
29.464297,-1.456821,-13.059455
29.465557,-1.457731,-13.056512
29.466809,-1.458636,-13.053584
29.468055,-1.459536,-13.050672
29.469293,-1.460430,-13.047774
29.470525,-1.461320,-13.044892
29.471750,-1.462204,-13.042025
29.472969,-1.463084,-13.039172
29.474181,-1.463958,-13.036334
29.475386,-1.464828,-13.033511
29.476584,-1.465693,-13.030703
29.477777,-1.466552,-13.027909
29.478962,-1.467407,-13.025130
29.480141,-1.468257,-13.022365
29.481314,-1.469103,-13.019615
29.482480,-1.469943,-13.016879
29.483640,-1.470779,-13.014157
29.484794,-1.471610,-13.011449
29.485941,-1.472436,-13.008755
29.487082,-1.473258,-13.006075
29.488217,-1.474075,-13.003410
29.489346,-1.474888,-13.000757
29.490468,-1.475696,-12.998119
29.491585,-1.476499,-12.995495
29.492695,-1.477298,-12.992884
29.493800,-1.478093,-12.990286
29.494898,-1.478882,-12.987703
29.495990,-1.479668,-12.985132
29.497077,-1.480449,-12.982575
29.498157,-1.481226,-12.980031
29.499232,-1.481998,-12.977501
29.500300,-1.482766,-12.974983
29.501363,-1.483530,-12.972479
29.502420,-1.484289,-12.969988
29.503472,-1.485044,-12.967509
29.504518,-1.485795,-12.965044
29.505558,-1.486542,-12.962591
29.506592,-1.487284,-12.960151
29.507621,-1.488023,-12.957724
29.508644,-1.488757,-12.955310
29.509662,-1.489487,-12.952908
29.510674,-1.490213,-12.950518
29.511680,-1.490935,-12.948141
29.512681,-1.491653,-12.945776
29.513677,-1.492367,-12.943424
29.514667,-1.493077,-12.941083
29.515652,-1.493783,-12.938755
29.516632,-1.494485,-12.936439
29.517606,-1.495183,-12.934136
29.518575,-1.495877,-12.931844
29.519539,-1.496568,-12.929564
29.520498,-1.497254,-12.927295
29.521451,-1.497937,-12.925039
29.522399,-1.498616,-12.922795
29.523342,-1.499291,-12.920562
29.524280,-1.499962,-12.918340
29.525213,-1.500630,-12.916131
29.526141,-1.501293,-12.913932
29.527063,-1.501954,-12.911746
29.527981,-1.502610,-12.909570
29.528894,-1.503263,-12.907406
29.529802,-1.503912,-12.905253
29.530705,-1.504558,-12.903112
29.531603,-1.505200,-12.900981
29.532496,-1.505838,-12.898862
29.533385,-1.506473,-12.896753
29.534268,-1.507104,-12.894656
29.535147,-1.507732,-12.892570
29.536021,-1.508357,-12.890494
29.536890,-1.508977,-12.888429
29.537755,-1.509595,-12.886375
29.538615,-1.510209,-12.884332
29.539470,-1.510820,-12.882299
29.540321,-1.511427,-12.880277
29.541167,-1.512031,-12.878265
29.542009,-1.512631,-12.876264
29.542846,-1.513228,-12.874274
29.543678,-1.513822,-12.872293
29.544506,-1.514413,-12.870323
29.545330,-1.515000,-12.868364
29.546149,-1.515584,-12.866414
29.546963,-1.516165,-12.864475
29.547774,-1.516743,-12.862545
29.548580,-1.517317,-12.860626
29.549381,-1.517888,-12.858717
29.550178,-1.518457,-12.856818
29.550971,-1.519022,-12.854928
29.551760,-1.519583,-12.853049
29.552544,-1.520142,-12.851179
29.553324,-1.520698,-12.849319
29.554100,-1.521250,-12.847469
29.554872,-1.521800,-12.845628
29.555640,-1.522346,-12.843797
29.556403,-1.522890,-12.841976
29.557163,-1.523430,-12.840164
29.557918,-1.523968,-12.838361
29.558669,-1.524503,-12.836568
29.559416,-1.525034,-12.834784
29.560160,-1.525563,-12.833010
29.560899,-1.526089,-12.831244
29.561634,-1.526611,-12.829488
29.562365,-1.527131,-12.827741
29.563092,-1.527649,-12.826004
29.563816,-1.528163,-12.824275
29.564535,-1.528674,-12.822555
29.565251,-1.529183,-12.820844
29.565963,-1.529689,-12.819143
29.566671,-1.530192,-12.817450
29.567375,-1.530692,-12.815765
29.568075,-1.531190,-12.814090
29.568772,-1.531684,-12.812423
29.569465,-1.532177,-12.810766
29.570154,-1.532666,-12.809116
29.570839,-1.533153,-12.807476
29.571521,-1.533637,-12.805844
29.572199,-1.534118,-12.804220
29.572873,-1.534597,-12.802605
29.573544,-1.535073,-12.800998
29.574211,-1.535546,-12.799400
29.574875,-1.536017,-12.797810
29.575535,-1.536486,-12.796228
29.576191,-1.536951,-12.794655
29.576844,-1.537414,-12.793089
29.577494,-1.537875,-12.791532
29.578140,-1.538333,-12.789983
29.578783,-1.538789,-12.788443
29.579422,-1.539242,-12.786910
29.580057,-1.539693,-12.785385
29.580690,-1.540141,-12.783868
29.581318,-1.540586,-12.782359
29.581944,-1.541030,-12.780858
29.582566,-1.541471,-12.779365
29.583185,-1.541909,-12.777880
29.583800,-1.542345,-12.776402
29.584412,-1.542779,-12.774932
29.585021,-1.543210,-12.773470
29.585627,-1.543639,-12.772015
29.586229,-1.544066,-12.770568
29.586829,-1.544490,-12.769128
29.587424,-1.544912,-12.767696
29.588017,-1.545331,-12.766272
29.588607,-1.545749,-12.764855
29.589193,-1.546164,-12.763445
29.589777,-1.546577,-12.762043
29.590357,-1.546987,-12.760648
29.590934,-1.547396,-12.759260
29.591508,-1.547802,-12.757880
29.592079,-1.548206,-12.756506
29.592646,-1.548607,-12.755140
29.593211,-1.549007,-12.753781
29.593773,-1.549404,-12.752429
29.594332,-1.549799,-12.751085
29.594888,-1.550192,-12.749747
29.595440,-1.550583,-12.748416
29.595990,-1.550972,-12.747092
29.596537,-1.551358,-12.745775
29.597081,-1.551743,-12.744465
29.597622,-1.552125,-12.743162
29.598160,-1.552505,-12.741866
29.598696,-1.552884,-12.740576
29.599228,-1.553260,-12.739293
29.599758,-1.553634,-12.738017
29.600285,-1.554006,-12.736747
29.600808,-1.554376,-12.735484
29.601330,-1.554744,-12.734228
29.601848,-1.555110,-12.732978
29.602364,-1.555475,-12.731735
29.602876,-1.555837,-12.730499
29.603386,-1.556197,-12.729268
29.603894,-1.556555,-12.728044
29.604399,-1.556911,-12.726827
29.604900,-1.557265,-12.725616
29.605400,-1.557618,-12.724411
29.605896,-1.557968,-12.723213
29.606390,-1.558317,-12.722021
29.606882,-1.558664,-12.720835
29.607370,-1.559008,-12.719655
29.607856,-1.559351,-12.718481
29.608340,-1.559692,-12.717314
29.608821,-1.560032,-12.716153
29.609299,-1.560369,-12.714997
29.609775,-1.560704,-12.713848
29.610248,-1.561038,-12.712705
29.610719,-1.561370,-12.711568
29.611187,-1.561700,-12.710436
29.611653,-1.562029,-12.709311
29.612116,-1.562355,-12.708191
29.612577,-1.562680,-12.707078
29.613035,-1.563003,-12.705970
29.613491,-1.563324,-12.704868
29.613945,-1.563644,-12.703771
29.614396,-1.563962,-12.702681
29.614844,-1.564278,-12.701596
29.615291,-1.564592,-12.700517
29.615734,-1.564905,-12.699443
29.616176,-1.565216,-12.698375
29.616615,-1.565525,-12.697313
29.617052,-1.565833,-12.696256
29.617486,-1.566139,-12.695205
29.617918,-1.566443,-12.694159
29.618348,-1.566745,-12.693119
29.618776,-1.567047,-12.692084
29.619201,-1.567346,-12.691055
29.619624,-1.567644,-12.690031
29.620045,-1.567940,-12.689012
29.620463,-1.568234,-12.687998
29.620880,-1.568527,-12.686990
29.621294,-1.568819,-12.685987
29.621706,-1.569109,-12.684990
29.622115,-1.569397,-12.683998
29.622523,-1.569684,-12.683010
29.622928,-1.569969,-12.682028
29.623331,-1.570252,-12.681052
29.623732,-1.570535,-12.680080
29.624131,-1.570815,-12.679113
29.624528,-1.571094,-12.678151
29.624922,-1.571372,-12.677195
29.625315,-1.571648,-12.676243
29.625705,-1.571922,-12.675297
29.626094,-1.572195,-12.674355
29.626480,-1.572467,-12.673418
29.626864,-1.572737,-12.672486
29.627247,-1.573006,-12.671559
29.627627,-1.573273,-12.670637
29.628005,-1.573539,-12.669720
29.628381,-1.573803,-12.668808
29.628755,-1.574066,-12.667900
29.629127,-1.574328,-12.666997
29.629498,-1.574588,-12.666099
29.629866,-1.574847,-12.665205
29.630232,-1.575104,-12.664316
29.630596,-1.575360,-12.663432
29.630959,-1.575614,-12.662552
29.631319,-1.575868,-12.661677
29.631678,-1.576119,-12.660807
29.632034,-1.576370,-12.659941
29.632389,-1.576619,-12.659080
29.632742,-1.576867,-12.658223
29.633093,-1.577113,-12.657371
29.633442,-1.577359,-12.656523
29.633789,-1.577602,-12.655679
29.634135,-1.577845,-12.654840
29.634478,-1.578086,-12.654006
29.634820,-1.578326,-12.653175
29.635160,-1.578565,-12.652350
29.635498,-1.578802,-12.651528
29.635834,-1.579038,-12.650711
29.636169,-1.579273,-12.649898
29.636502,-1.579506,-12.649089
29.636833,-1.579739,-12.648284
29.637162,-1.579970,-12.647484
29.637489,-1.580199,-12.646688
29.637815,-1.580428,-12.645896
29.638139,-1.580655,-12.645108
29.638461,-1.580881,-12.644324
29.638782,-1.581106,-12.643545
29.639101,-1.581330,-12.642769
29.639418,-1.581552,-12.641998
29.639733,-1.581774,-12.641230
29.640047,-1.581994,-12.640467
29.640359,-1.582213,-12.639707
29.640670,-1.582431,-12.638952
29.640979,-1.582647,-12.638201
29.641286,-1.582863,-12.637453
29.641592,-1.583077,-12.636709
29.641896,-1.583290,-12.635970
29.642198,-1.583502,-12.635234
29.642499,-1.583713,-12.634502
29.642798,-1.583922,-12.633774
29.643095,-1.584131,-12.633049
29.643391,-1.584339,-12.632329
29.643686,-1.584545,-12.631612
29.643979,-1.584750,-12.630899
29.644270,-1.584954,-12.630189
29.644560,-1.585157,-12.629484
29.644848,-1.585359,-12.628782
29.645135,-1.585560,-12.628084
29.645420,-1.585760,-12.627389
29.645704,-1.585959,-12.626698
29.645986,-1.586156,-12.626011
29.646266,-1.586353,-12.625327
29.646546,-1.586549,-12.624647
29.646823,-1.586743,-12.623970
29.647100,-1.586937,-12.623297
29.647374,-1.587129,-12.622628
29.647648,-1.587320,-12.621962
29.647919,-1.587511,-12.621299
29.648190,-1.587700,-12.620640
29.648459,-1.587889,-12.619985
29.648726,-1.588076,-12.619332
29.648993,-1.588262,-12.618684
29.649257,-1.588448,-12.618038
29.649521,-1.588632,-12.617396
29.649783,-1.588815,-12.616758
29.650043,-1.588998,-12.616122
29.650302,-1.589179,-12.615490
29.650560,-1.589360,-12.614862
29.650816,-1.589539,-12.614236
29.651072,-1.589718,-12.613614
29.651325,-1.589895,-12.612996
29.651578,-1.590072,-12.612380
29.651829,-1.590248,-12.611768
29.652078,-1.590422,-12.611158
29.652327,-1.590596,-12.610553
29.652574,-1.590769,-12.609950
29.652820,-1.590941,-12.609350
29.653064,-1.591112,-12.608754
29.653307,-1.591282,-12.608160
29.653549,-1.591451,-12.607570
29.653790,-1.591620,-12.606983
29.654029,-1.591787,-12.606399
29.654267,-1.591954,-12.605818
29.654504,-1.592119,-12.605240
29.654739,-1.592284,-12.604665
29.654974,-1.592448,-12.604093
29.655207,-1.592611,-12.603524
29.655439,-1.592773,-12.602958
29.655669,-1.592934,-12.602395
29.655899,-1.593095,-12.601835
29.656127,-1.593254,-12.601278
29.656354,-1.593413,-12.600724
29.656579,-1.593571,-12.600172
29.656804,-1.593728,-12.599624
29.657027,-1.593884,-12.599078
29.657250,-1.594039,-12.598536
29.657471,-1.594194,-12.597996
29.657690,-1.594347,-12.597459
29.657909,-1.594500,-12.596925
29.658127,-1.594652,-12.596393
29.658343,-1.594804,-12.595865
29.658558,-1.594954,-12.595339
29.658772,-1.595104,-12.594816
29.658985,-1.595253,-12.594295
29.659197,-1.595401,-12.593778
29.659408,-1.595548,-12.593263
29.659617,-1.595694,-12.592751
29.659826,-1.595840,-12.592241
29.660033,-1.595985,-12.591734
29.660240,-1.596129,-12.591230
29.660445,-1.596272,-12.590728
29.660649,-1.596415,-12.590230
29.660852,-1.596557,-12.589733
29.661054,-1.596698,-12.589240
29.661255,-1.596838,-12.588748
29.661455,-1.596978,-12.588260
29.661653,-1.597117,-12.587774
29.661851,-1.597255,-12.587290
29.662048,-1.597392,-12.586809
29.662243,-1.597529,-12.586331
29.662438,-1.597665,-12.585855
29.662632,-1.597800,-12.585382
29.662824,-1.597935,-12.584911
29.663016,-1.598068,-12.584442
29.663206,-1.598201,-12.583976
29.663396,-1.598334,-12.583513
29.663584,-1.598465,-12.583052
29.663772,-1.598596,-12.582593
29.663958,-1.598727,-12.582137
29.664144,-1.598856,-12.581683
29.664328,-1.598985,-12.581231
29.664512,-1.599113,-12.580782
29.664695,-1.599241,-12.580335
29.664876,-1.599367,-12.579891
29.665057,-1.599494,-12.579449
29.665237,-1.599619,-12.579009
29.665415,-1.599744,-12.578571
29.665593,-1.599868,-12.578136
29.665770,-1.599991,-12.577703
29.665946,-1.600114,-12.577273
29.666121,-1.600236,-12.576844
29.666295,-1.600358,-12.576418
29.666468,-1.600479,-12.575994
29.666641,-1.600599,-12.575572
29.666812,-1.600719,-12.575153
29.666983,-1.600838,-12.574735
29.667152,-1.600956,-12.574320
29.667321,-1.601074,-12.573907
29.667489,-1.601191,-12.573497
29.667656,-1.601307,-12.573088
29.667822,-1.601423,-12.572682
29.667987,-1.601538,-12.572277
29.668151,-1.601653,-12.571875
29.668314,-1.601767,-12.571475
29.668477,-1.601880,-12.571077
29.668639,-1.601993,-12.570681
29.668799,-1.602105,-12.570287
29.668959,-1.602217,-12.569895
29.669118,-1.602328,-12.569505
29.669277,-1.602438,-12.569118
29.669434,-1.602548,-12.568732
29.669591,-1.602657,-12.568348
29.669747,-1.602766,-12.567967
29.669902,-1.602874,-12.567587
29.670056,-1.602982,-12.567209
29.670209,-1.603089,-12.566834
29.670362,-1.603195,-12.566460
29.670513,-1.603301,-12.566088
29.670664,-1.603406,-12.565719
29.670814,-1.603511,-12.565351
29.670964,-1.603615,-12.564985
29.671112,-1.603718,-12.564621
29.671260,-1.603821,-12.564259
29.671407,-1.603924,-12.563898
29.671553,-1.604026,-12.563540
29.671699,-1.604127,-12.563184
29.671843,-1.604228,-12.562829
29.671987,-1.604328,-12.562476
29.672130,-1.604428,-12.562126
29.672273,-1.604528,-12.561777
29.672414,-1.604626,-12.561429
29.672555,-1.604725,-12.561084
29.672695,-1.604822,-12.560740
29.672835,-1.604919,-12.560399
29.672974,-1.605016,-12.560059
29.673112,-1.605112,-12.559720
29.673249,-1.605208,-12.559384
29.673385,-1.605303,-12.559049
29.673521,-1.605398,-12.558717
29.673656,-1.605492,-12.558385
29.673790,-1.605585,-12.558056
29.673924,-1.605679,-12.557728
29.674057,-1.605771,-12.557402
