mag_x (uT),mag_y (uT),mag_z (uT)
28.009959,-0.402421,-15.998614
28.007161,-0.379956,-15.972889
28.009570,-0.415248,-15.982309
28.044274,-0.413990,-15.968930
28.039025,-0.415650,-15.952710
28.030553,-0.420395,-15.970145
28.024084,-0.428968,-15.972691
28.029508,-0.442253,-15.946748
28.057041,-0.453673,-15.947052
28.056574,-0.428858,-15.931905
28.037854,-0.454095,-15.939179
28.051754,-0.453479,-15.918475
28.049351,-0.471787,-15.914760
28.042659,-0.453786,-15.918045
28.072820,-0.471394,-15.891274
28.085105,-0.479349,-15.883777
28.081124,-0.475241,-15.879728
28.079912,-0.483321,-15.875017
28.096180,-0.489339,-15.865818
28.086254,-0.493812,-15.879880
28.086102,-0.479159,-15.856925
28.103504,-0.495631,-15.880325
28.111698,-0.515049,-15.826370
28.098679,-0.503663,-15.828493
28.113164,-0.517037,-15.832953
28.091542,-0.520864,-15.801257
28.103093,-0.512478,-15.805670
28.116979,-0.510213,-15.798506
28.116150,-0.542819,-15.778881
28.121577,-0.537400,-15.791289
28.128868,-0.544168,-15.808628
28.127511,-0.540922,-15.786242
28.157832,-0.544287,-15.776936
28.133268,-0.545342,-15.758246
28.145886,-0.565756,-15.761562
28.153047,-0.559009,-15.736503
28.144730,-0.557325,-15.744947
28.138962,-0.575894,-15.729263
28.165069,-0.566423,-15.725376
28.161562,-0.568645,-15.725297
28.164752,-0.586721,-15.710315
28.169238,-0.577952,-15.711737
28.160261,-0.587718,-15.705771
28.166895,-0.590454,-15.713740
28.188029,-0.588409,-15.704131
28.186207,-0.588095,-15.688533
28.196567,-0.592303,-15.687671
28.185424,-0.605881,-15.671442
28.202498,-0.599759,-15.675259
28.211502,-0.635556,-15.644528
28.210445,-0.612527,-15.636046
28.195901,-0.613254,-15.651776
28.205950,-0.620469,-15.652923
28.203386,-0.642846,-15.633541
28.218172,-0.647951,-15.634194
28.222406,-0.646621,-15.623784
28.217293,-0.633161,-15.600755
28.228889,-0.654670,-15.625152
28.233867,-0.642311,-15.599867
28.228132,-0.664537,-15.586411
28.226637,-0.640771,-15.604346
28.257362,-0.656018,-15.579623
28.233545,-0.665186,-15.571713
28.220654,-0.672821,-15.573730
28.229870,-0.679124,-15.568812
28.234688,-0.679102,-15.555646
28.255474,-0.670330,-15.561883
28.249883,-0.687361,-15.560308
28.275834,-0.700752,-15.558102
28.287246,-0.704851,-15.551205
28.264208,-0.691317,-15.527901
28.267827,-0.695072,-15.510266
28.278784,-0.696841,-15.527553
28.261031,-0.693316,-15.523568
28.286532,-0.694601,-15.509699
28.283595,-0.712485,-15.514835
28.287330,-0.711494,-15.508328
28.280302,-0.713333,-15.491316
28.300894,-0.749670,-15.489363
28.324314,-0.726153,-15.478017
28.315246,-0.748051,-15.495502
28.284935,-0.729684,-15.492089
28.283148,-0.747326,-15.465604
28.300769,-0.740330,-15.472419
28.304054,-0.737983,-15.476301
28.305475,-0.756056,-15.462630
28.321145,-0.733564,-15.441142
28.304540,-0.737505,-15.428120
28.320861,-0.746412,-15.437621
28.312327,-0.760003,-15.439960
28.329957,-0.753657,-15.440962
28.344570,-0.776187,-15.439198
28.328232,-0.760874,-15.436127
28.321637,-0.765218,-15.419350
28.339502,-0.774993,-15.423875
28.329118,-0.771483,-15.402353
28.346403,-0.769534,-15.422936
28.354798,-0.788480,-15.409156
28.340482,-0.773777,-15.376315
28.349079,-0.787923,-15.404714
28.336413,-0.793464,-15.374675
28.362492,-0.795236,-15.392165
28.358805,-0.790243,-15.376492
28.354558,-0.810076,-15.385516
28.341191,-0.801140,-15.351891
28.348890,-0.797760,-15.344369
28.371822,-0.826468,-15.351070
28.371993,-0.799687,-15.346144
28.358706,-0.795021,-15.352801
28.361831,-0.822840,-15.352111
28.381306,-0.812175,-15.346022
28.357780,-0.830414,-15.298772
28.363870,-0.827836,-15.343328
28.377201,-0.836790,-15.326093
28.391221,-0.817316,-15.317247
28.393300,-0.822980,-15.330362
28.383507,-0.831685,-15.316986
28.393335,-0.859383,-15.296161
28.395633,-0.859516,-15.321627
28.399866,-0.842975,-15.299713
28.413029,-0.855512,-15.281251
28.397313,-0.857933,-15.292393
28.402274,-0.864937,-15.282571
28.389712,-0.854501,-15.278178
28.412790,-0.873892,-15.276316
28.394500,-0.841028,-15.287319
28.414574,-0.855285,-15.264234
28.406183,-0.870916,-15.253683
28.398877,-0.861794,-15.274962
28.422515,-0.873538,-15.274164
28.403156,-0.854608,-15.243261
28.426025,-0.871329,-15.256365
28.426479,-0.877299,-15.251891
28.416990,-0.879711,-15.252322
28.412725,-0.891763,-15.231772
28.410699,-0.885061,-15.229684
28.429688,-0.881147,-15.225077
28.453712,-0.880018,-15.245363
28.425191,-0.906040,-15.207558
28.437920,-0.883956,-15.199693
28.435377,-0.885764,-15.220134
28.445952,-0.908309,-15.224739
28.423318,-0.896047,-15.203146
28.429470,-0.897636,-15.196610
28.452548,-0.907019,-15.198191
28.448331,-0.917129,-15.184509
28.443692,-0.919018,-15.199950
28.453051,-0.912141,-15.205521
28.438877,-0.929974,-15.192439
28.449773,-0.907501,-15.182714
28.457940,-0.931348,-15.190130
28.471184,-0.913851,-15.167839
28.464628,-0.930164,-15.157413
28.446631,-0.933647,-15.172458
28.459289,-0.918900,-15.168931
28.457102,-0.934960,-15.166165
28.455022,-0.940083,-15.161268
28.470238,-0.941473,-15.125860
28.466919,-0.921964,-15.164071
28.476153,-0.942731,-15.136366
28.486032,-0.948877,-15.132787
28.475096,-0.963016,-15.138700
28.476013,-0.950861,-15.134261
28.466438,-0.961055,-15.129456
28.493758,-0.945647,-15.130820
28.477489,-0.943138,-15.128292
28.482754,-0.953061,-15.127374
28.486673,-0.960925,-15.134742
28.484204,-0.946901,-15.124596
28.472724,-0.958504,-15.109690
28.487604,-0.973407,-15.101278
28.488851,-0.962836,-15.105083
28.494496,-0.961122,-15.097395
28.486637,-0.980072,-15.099838
28.492566,-0.977385,-15.083948
28.498423,-0.979914,-15.068731
28.513953,-0.957376,-15.111699
28.488079,-1.003019,-15.086391
28.498664,-0.970220,-15.091042
28.507206,-1.001661,-15.056319
28.517425,-0.991772,-15.081843
28.515611,-0.981883,-15.056868
28.493768,-0.997356,-15.049772
28.529110,-0.989528,-15.067562
28.503984,-0.982092,-15.064512
28.521331,-1.001047,-15.049062
28.513522,-1.001140,-15.050360
28.510791,-1.013096,-15.037351
28.519913,-0.996209,-15.039185
28.513923,-0.994750,-15.054558
28.522879,-1.005177,-15.048258
28.527227,-1.024529,-15.035170
28.509524,-1.012640,-15.027740
28.522421,-0.993527,-15.033121
28.528474,-1.014628,-15.024307
28.521660,-1.011330,-15.049568
28.533929,-1.013938,-15.018274
28.519241,-1.021835,-15.034518
28.527318,-1.018961,-15.012451
28.527072,-1.030384,-15.006441
28.543944,-1.018018,-15.024046
28.532395,-1.029277,-15.006209
28.528096,-1.016410,-15.010593
28.549243,-1.037800,-14.997233
28.539220,-1.031374,-15.004659
28.549981,-1.010745,-15.002624
28.551043,-1.033184,-15.004285
28.538468,-1.047179,-15.009084
28.543780,-1.041483,-14.984962
28.538817,-1.054169,-14.987347
28.567569,-1.054548,-14.993766
28.558018,-1.031010,-14.996116
28.558541,-1.035348,-14.990486
28.563484,-1.047008,-14.979492
28.556732,-1.028422,-14.966091
28.553301,-1.048773,-14.987631
28.573611,-1.044018,-14.976231
28.556287,-1.053999,-14.958536
28.561483,-1.051948,-14.964807
28.550974,-1.041793,-14.948465
28.552050,-1.057842,-14.959624
28.559148,-1.057750,-14.960061
28.571387,-1.067582,-14.937454
28.564994,-1.042955,-14.958298
28.576403,-1.070387,-14.926192
28.581914,-1.038034,-14.955618
28.577137,-1.065924,-14.959971
28.581367,-1.046970,-14.960830
28.567420,-1.069517,-14.955465
28.591459,-1.077363,-14.942016
28.583206,-1.080226,-14.960804
28.575078,-1.072013,-14.959580
28.562351,-1.061752,-14.933000
28.588612,-1.082001,-14.933882
28.569383,-1.071496,-14.920162
28.574749,-1.076090,-14.914899
28.581325,-1.067250,-14.906301
28.588313,-1.075350,-14.921843
28.582327,-1.099045,-14.919894
28.576149,-1.093172,-14.904960
28.573316,-1.079465,-14.921212
28.580054,-1.090840,-14.905493
28.599720,-1.090907,-14.911634
28.586637,-1.077110,-14.908518
28.608398,-1.092862,-14.909142
28.602858,-1.090172,-14.900593
28.599870,-1.098272,-14.897606
28.598576,-1.108920,-14.870088
28.581250,-1.093915,-14.900778
28.608091,-1.093767,-14.879639
28.604316,-1.102379,-14.908616
28.583610,-1.098479,-14.911555
28.606599,-1.100066,-14.871092
28.603719,-1.110024,-14.881603
28.619824,-1.114348,-14.899557
28.592066,-1.096168,-14.891218
28.602557,-1.093530,-14.865215
28.608866,-1.105175,-14.885058
28.604624,-1.116518,-14.869475
28.583241,-1.103382,-14.894150
28.604128,-1.116840,-14.868054
28.614446,-1.118871,-14.848173
28.619561,-1.103906,-14.843448
28.606516,-1.120619,-14.873125
28.618425,-1.109397,-14.877628
28.604280,-1.131518,-14.848927
28.613548,-1.121061,-14.863958
28.602964,-1.111760,-14.840813
28.599573,-1.120334,-14.860148
28.611668,-1.131965,-14.853216
28.613840,-1.139824,-14.859411
28.609249,-1.110742,-14.843161
28.620681,-1.136858,-14.839979
28.621715,-1.132635,-14.856131
28.622028,-1.136171,-14.834659
28.615921,-1.138412,-14.872084
28.609933,-1.142843,-14.845761
28.632562,-1.135789,-14.837174
28.632264,-1.119725,-14.825570
28.622171,-1.144672,-14.812635
28.624896,-1.138172,-14.822167
28.629246,-1.166804,-14.843825
28.639561,-1.139276,-14.830011
28.640934,-1.146215,-14.814006
28.629344,-1.126895,-14.833925
28.636607,-1.136422,-14.821798
28.640001,-1.147580,-14.821835
28.630593,-1.156026,-14.802953
28.641907,-1.132867,-14.838709
28.634932,-1.144857,-14.811683
28.639823,-1.179118,-14.820713
28.635956,-1.147295,-14.811092
28.652134,-1.140336,-14.826118
28.646397,-1.151581,-14.796848
28.630367,-1.165369,-14.802410
28.650869,-1.159016,-14.808887
28.628435,-1.142769,-14.791456
28.637330,-1.154774,-14.806700
28.655716,-1.168053,-14.785664
28.628120,-1.155869,-14.802477
28.652866,-1.143240,-14.809035
28.654961,-1.142868,-14.807883
28.648580,-1.159119,-14.786794
28.652222,-1.155272,-14.781826
28.656526,-1.169971,-14.790286
28.641695,-1.174188,-14.789128
28.636939,-1.171034,-14.775237
28.664109,-1.171839,-14.805068
28.642510,-1.168941,-14.798720
28.643213,-1.143517,-14.799255
28.661881,-1.176303,-14.778201
28.645589,-1.185059,-14.777422
28.643513,-1.177656,-14.772889
28.648586,-1.172190,-14.770460
28.647824,-1.187888,-14.770452
28.668775,-1.168001,-14.767678
28.655411,-1.169101,-14.773685
28.661958,-1.164501,-14.771337
28.662981,-1.188023,-14.761676
28.673553,-1.169867,-14.780563
28.673425,-1.169907,-14.755936
28.670987,-1.200480,-14.754599
28.654986,-1.183768,-14.771536
28.664885,-1.177741,-14.766337
28.662365,-1.196660,-14.755350
28.658085,-1.191163,-14.767427
28.663653,-1.166869,-14.741690
28.650975,-1.203888,-14.732370
28.663323,-1.197617,-14.760754
28.669795,-1.190202,-14.747608
28.670650,-1.207166,-14.756703
28.672616,-1.186686,-14.763680
28.679059,-1.193846,-14.773416
28.675814,-1.221443,-14.750919
28.663467,-1.189431,-14.748992
28.677628,-1.191430,-14.754179
28.669392,-1.194177,-14.754631
28.684004,-1.202656,-14.735684
28.670219,-1.183908,-14.742855
28.674205,-1.170067,-14.735965
28.685786,-1.189810,-14.740115
28.685852,-1.199419,-14.731544
28.665218,-1.194002,-14.735730
28.672636,-1.188368,-14.729533
28.693627,-1.209431,-14.718872
28.681170,-1.216355,-14.715632
28.663927,-1.188691,-14.715225
28.681859,-1.202775,-14.716602
28.691733,-1.193909,-14.738302
28.673296,-1.201066,-14.730345
28.658121,-1.207068,-14.729316
28.678592,-1.205396,-14.739642
28.674828,-1.227602,-14.718960
28.682496,-1.191332,-14.717643
28.678918,-1.208801,-14.694861
28.687383,-1.202719,-14.719311
28.673847,-1.211352,-14.695929
28.683360,-1.215792,-14.695018
28.695513,-1.223187,-14.706637
28.685628,-1.206885,-14.709140
28.678855,-1.214987,-14.725400
28.687104,-1.201823,-14.720886
28.690344,-1.205722,-14.700410
28.700120,-1.214763,-14.704573
28.689239,-1.223004,-14.699261
28.683456,-1.223673,-14.687180
28.688023,-1.217952,-14.697218
28.679951,-1.219538,-14.706144
28.685095,-1.229574,-14.698404
28.697609,-1.225617,-14.711239
28.685934,-1.202634,-14.695066
28.705626,-1.216236,-14.697825
28.686177,-1.225547,-14.681257
28.703126,-1.234909,-14.696761
28.682782,-1.227966,-14.705535
28.708943,-1.232152,-14.708727
28.689213,-1.234180,-14.694061
28.688213,-1.205610,-14.701306
28.688481,-1.227621,-14.681891
28.690023,-1.246900,-14.691671
28.706776,-1.222972,-14.668146
28.694764,-1.220094,-14.697505
28.697500,-1.221633,-14.681743
28.705998,-1.232964,-14.679778
28.706301,-1.224656,-14.691220
28.689800,-1.230555,-14.674761
28.691021,-1.246679,-14.675776
28.706935,-1.230170,-14.679633
28.691832,-1.223375,-14.693994
28.694820,-1.237502,-14.683161
28.720417,-1.228109,-14.680647
28.710008,-1.224187,-14.693677
28.704738,-1.238341,-14.683723
28.706980,-1.228622,-14.672949
28.697580,-1.226014,-14.667491
28.710868,-1.245520,-14.679197
28.694518,-1.213639,-14.671356
28.700740,-1.224010,-14.683223
28.700590,-1.242261,-14.673790
28.699040,-1.232420,-14.671139
28.705416,-1.248044,-14.662385
28.698506,-1.249505,-14.662174
28.704438,-1.240800,-14.670952
28.701750,-1.234340,-14.654579
28.719773,-1.240731,-14.680425
28.723397,-1.241615,-14.664199
28.719934,-1.234043,-14.643464
28.703205,-1.241551,-14.673114
28.726131,-1.248218,-14.662247
28.727465,-1.247611,-14.641099
28.721829,-1.254797,-14.655829
28.697599,-1.234625,-14.672027
28.710759,-1.255239,-14.652266
28.713075,-1.250821,-14.651624
28.696142,-1.230845,-14.666016
28.727900,-1.255559,-14.657850
28.717052,-1.246535,-14.650621
28.720531,-1.249077,-14.651672
28.723930,-1.234015,-14.664460
28.735876,-1.252882,-14.652402
28.712356,-1.255511,-14.660616
28.709479,-1.268872,-14.641635
28.732944,-1.242196,-14.641862
28.707595,-1.250963,-14.652553
28.725905,-1.245080,-14.630765
28.707727,-1.251465,-14.647117
28.705614,-1.248877,-14.640294
28.723394,-1.240677,-14.642889
28.733557,-1.248218,-14.637991
28.734028,-1.272805,-14.647873
28.714426,-1.263604,-14.656541
28.714632,-1.265795,-14.644453
28.725739,-1.246099,-14.633630
28.718152,-1.243016,-14.648977
28.712237,-1.242225,-14.647403
28.713805,-1.257662,-14.638584
28.763100,-1.257388,-14.638379
28.733734,-1.288245,-14.648281
28.722508,-1.247645,-14.628110
28.707213,-1.241496,-14.620597
28.739501,-1.236886,-14.625045
28.725933,-1.262986,-14.608760
28.732057,-1.250290,-14.613051
28.719923,-1.261153,-14.638979
28.718669,-1.265686,-14.616555
28.723269,-1.253134,-14.619425
28.720428,-1.301489,-14.630018
28.726711,-1.258813,-14.611217
28.740684,-1.265241,-14.629220
28.740407,-1.258097,-14.630598
28.734979,-1.258312,-14.613589
28.725865,-1.234045,-14.637284
28.722449,-1.275208,-14.604413
28.733394,-1.288289,-14.625230
28.717662,-1.276567,-14.613865
28.739024,-1.266823,-14.613394
28.735261,-1.274013,-14.617862
28.732894,-1.265269,-14.613015
28.740598,-1.262552,-14.610233
28.732087,-1.276028,-14.597517
28.741403,-1.283477,-14.601052
28.719573,-1.273319,-14.608293
28.736486,-1.281590,-14.613037
28.744345,-1.277854,-14.621398
28.733737,-1.257621,-14.630146
28.745086,-1.287250,-14.615504
28.728012,-1.261864,-14.620417
28.749737,-1.272401,-14.593460
28.739519,-1.278400,-14.605974
28.742150,-1.280089,-14.604320
28.727763,-1.266417,-14.605746
28.720515,-1.275235,-14.616853
28.758796,-1.276252,-14.598097
28.747215,-1.285106,-14.608737
28.735921,-1.289150,-14.605674
28.756336,-1.275000,-14.593061
28.741409,-1.282942,-14.599530
28.749059,-1.286050,-14.584653
28.731566,-1.281103,-14.593222
28.736019,-1.282157,-14.603935
28.732824,-1.287151,-14.611048
28.730661,-1.268534,-14.604396
28.751976,-1.277347,-14.603167
28.744185,-1.290628,-14.601186
28.741175,-1.272160,-14.599801
28.727811,-1.275910,-14.587675
28.742866,-1.270484,-14.608482
28.741659,-1.271207,-14.605356
28.729481,-1.268553,-14.599929
28.744768,-1.275142,-14.584880
28.753277,-1.295979,-14.587576
28.741635,-1.294155,-14.595120
28.741879,-1.294014,-14.588223
28.733145,-1.290312,-14.580052
28.753255,-1.297252,-14.572183
28.760686,-1.298755,-14.598910
28.742942,-1.279473,-14.586829
28.758240,-1.275165,-14.587697
28.761203,-1.271798,-14.570476
28.749046,-1.283247,-14.593431
28.761799,-1.290794,-14.589516
28.756499,-1.287166,-14.584880
28.751862,-1.291935,-14.578180
28.752264,-1.289772,-14.587288
28.760293,-1.289331,-14.585158
28.751676,-1.286925,-14.581624
28.745631,-1.292863,-14.591901
28.751690,-1.299741,-14.570837
28.757646,-1.284596,-14.593406
28.739939,-1.285294,-14.599159
28.732993,-1.301193,-14.576671
28.747488,-1.283377,-14.581860
28.762606,-1.309053,-14.580951
28.747854,-1.283989,-14.574019
28.747848,-1.282327,-14.596191
28.763903,-1.293709,-14.585680
28.735502,-1.302392,-14.607900
28.766471,-1.276112,-14.574913
28.760943,-1.284090,-14.573402
28.756275,-1.306759,-14.579583
28.747706,-1.287801,-14.572463
28.760861,-1.301113,-14.575844
28.754997,-1.288786,-14.581232
28.759092,-1.299890,-14.580857
28.761490,-1.301681,-14.582169
28.736776,-1.304496,-14.572658
28.753109,-1.307550,-14.566823
28.750955,-1.314081,-14.577642
28.764821,-1.301680,-14.569112
28.768401,-1.306883,-14.562010
28.747911,-1.303493,-14.569148
28.741622,-1.300100,-14.581807
28.757811,-1.279062,-14.576248
28.764782,-1.299096,-14.564345
28.747841,-1.297839,-14.567752
28.748978,-1.300183,-14.584475
28.768846,-1.301495,-14.576411
28.773879,-1.294334,-14.567782
28.737324,-1.287764,-14.586438
28.753207,-1.302110,-14.571503
28.768141,-1.285747,-14.568830
28.739041,-1.308464,-14.574827
28.753351,-1.303384,-14.573545
28.755238,-1.303413,-14.583684
28.751447,-1.294943,-14.567339
28.759802,-1.278746,-14.559029
28.749036,-1.314818,-14.560984
28.759597,-1.308636,-14.566098
28.748381,-1.296180,-14.557554
28.744541,-1.285938,-14.554959
28.764239,-1.318369,-14.563265
28.761829,-1.293046,-14.556833
28.746909,-1.293562,-14.563109
28.779463,-1.301322,-14.572047
28.748021,-1.303072,-14.572071
28.785704,-1.307677,-14.563471
28.752718,-1.312102,-14.552035
28.760540,-1.299682,-14.566836
28.773749,-1.311748,-14.570241
28.746122,-1.303367,-14.559643
28.771711,-1.298611,-14.571874
28.770083,-1.310801,-14.558819
28.762401,-1.303412,-14.565970
28.780174,-1.323073,-14.573868
28.747920,-1.308792,-14.570195
28.761805,-1.306448,-14.541924
28.766211,-1.309642,-14.558261
28.753887,-1.305508,-14.565518
28.767308,-1.301629,-14.544461
28.748283,-1.311671,-14.552745
28.777222,-1.303533,-14.561606
28.764801,-1.312341,-14.557498
28.766340,-1.317325,-14.573957
28.759175,-1.308156,-14.550629
28.773645,-1.289316,-14.557745
28.747932,-1.296737,-14.552531
28.757283,-1.292293,-14.556330
28.748415,-1.309313,-14.530201
28.758773,-1.288085,-14.557731
28.778158,-1.303560,-14.546390
28.773639,-1.313344,-14.567661
28.768212,-1.312224,-14.531253
28.772630,-1.312285,-14.536657
28.776231,-1.320782,-14.551587
28.748095,-1.308443,-14.553741
28.780600,-1.298142,-14.551309
28.770921,-1.313165,-14.533404
28.771866,-1.311747,-14.546408
28.767477,-1.300501,-14.551802
28.757072,-1.335697,-14.564165
28.747465,-1.311951,-14.541930
28.767336,-1.305744,-14.535262
28.767904,-1.302169,-14.544050
28.757245,-1.316411,-14.545524
28.738883,-1.306984,-14.550292
28.762145,-1.321613,-14.531090
28.746806,-1.309556,-14.534042
28.760549,-1.316879,-14.547426
28.766504,-1.318761,-14.549744
28.762815,-1.301145,-14.547513
28.771158,-1.323242,-14.555372
28.771245,-1.322790,-14.544127
28.765637,-1.297544,-14.549932
28.756115,-1.322498,-14.531396
28.771692,-1.312871,-14.557247
28.756060,-1.322604,-14.545847
28.755710,-1.309021,-14.553184
28.782374,-1.320792,-14.560332
28.780006,-1.322110,-14.533970
28.767399,-1.312448,-14.553004
28.748934,-1.312731,-14.535653
28.762062,-1.320246,-14.522049
28.772962,-1.309620,-14.527625
28.776320,-1.332324,-14.534797
28.762869,-1.324483,-14.549397
28.778706,-1.315443,-14.532987
28.761829,-1.318601,-14.556044
28.763044,-1.313806,-14.517007
28.778824,-1.333682,-14.537983
28.771844,-1.315803,-14.535648
28.788127,-1.326422,-14.533539
28.765932,-1.296490,-14.553448
28.772483,-1.321173,-14.539337
28.782442,-1.315344,-14.537828
28.770076,-1.311797,-14.554309
28.763794,-1.327721,-14.542802
28.758385,-1.310733,-14.540883
28.782631,-1.320398,-14.536121
28.760878,-1.320277,-14.542443
28.769816,-1.321195,-14.536182
28.788650,-1.320779,-14.536755
28.775946,-1.318273,-14.519915
28.771298,-1.329491,-14.549042
28.798769,-1.330234,-14.546050
28.767548,-1.336835,-14.536274
28.765963,-1.329888,-14.516962
28.778905,-1.308228,-14.529737
28.798373,-1.306386,-14.541795
28.786271,-1.321462,-14.529625
28.779407,-1.305993,-14.523132
28.776722,-1.337119,-14.537915
28.785247,-1.338546,-14.523956
28.774491,-1.335891,-14.545065
28.780330,-1.331273,-14.532464
28.768426,-1.328495,-14.528123
28.774812,-1.333167,-14.525091
28.781942,-1.317395,-14.526592
28.785072,-1.314742,-14.521001
28.773044,-1.327474,-14.524448
28.779817,-1.318536,-14.520593
28.768787,-1.324224,-14.530613
28.767278,-1.323864,-14.525645
28.786020,-1.345181,-14.522111
28.775457,-1.343582,-14.533311
28.766999,-1.328458,-14.518365
28.756254,-1.342787,-14.536345
28.777614,-1.310314,-14.532173
28.782743,-1.327598,-14.523550
28.769287,-1.320257,-14.523878
28.761283,-1.331107,-14.551854
28.777861,-1.320338,-14.522062
28.766819,-1.342443,-14.515772
28.778963,-1.317766,-14.524625
28.774681,-1.348242,-14.542590
28.759451,-1.320893,-14.529508
28.771859,-1.328956,-14.515399
28.780106,-1.329577,-14.535016
28.774882,-1.338502,-14.509676
28.776552,-1.319100,-14.533630
28.765687,-1.331009,-14.524858
28.778804,-1.317556,-14.533491
28.767024,-1.321488,-14.537400
28.784406,-1.320267,-14.526986
28.777145,-1.334009,-14.513825
28.779602,-1.338368,-14.516038
28.783115,-1.326587,-14.521347
28.766147,-1.341316,-14.504118
28.782443,-1.328613,-14.525461
28.780906,-1.319219,-14.538125
28.796417,-1.327644,-14.507865
28.795227,-1.318460,-14.535897
28.775993,-1.326117,-14.524218
28.760838,-1.324152,-14.515149
28.773279,-1.323441,-14.525140
28.769924,-1.302405,-14.516304
28.768389,-1.351676,-14.532871
28.772253,-1.319233,-14.513236
28.773334,-1.335386,-14.525915
28.793310,-1.348535,-14.551316
28.761110,-1.337596,-14.526226
28.774703,-1.333560,-14.511610
28.784589,-1.309284,-14.513278
28.779297,-1.336004,-14.521938
28.776403,-1.316201,-14.535433
28.775453,-1.322281,-14.526815
28.774451,-1.336444,-14.512278
28.791251,-1.325372,-14.503522
28.783896,-1.334445,-14.500457
28.794439,-1.341391,-14.499285
28.770174,-1.341357,-14.524900
28.782592,-1.340015,-14.533240
28.788490,-1.333136,-14.515799
28.771157,-1.338453,-14.518848
28.787882,-1.345993,-14.507343
28.784198,-1.316461,-14.523840
28.793254,-1.325784,-14.520612
28.787075,-1.330367,-14.514921
28.797471,-1.345792,-14.503264
28.772232,-1.327419,-14.502739
28.780468,-1.349300,-14.525747
28.775714,-1.342422,-14.529490
28.784655,-1.332691,-14.511134
28.781991,-1.334025,-14.501407
28.802911,-1.326711,-14.517083
28.780722,-1.339290,-14.530233
28.782962,-1.340086,-14.503057
28.800592,-1.323859,-14.505362
28.788115,-1.341142,-14.509141
28.781988,-1.338912,-14.503966
28.783124,-1.341138,-14.505840
28.787710,-1.322867,-14.520096
28.783846,-1.320296,-14.508420
28.774102,-1.335332,-14.522527
28.788385,-1.335732,-14.498046
28.785276,-1.344621,-14.530650
28.781242,-1.352012,-14.507347
28.782358,-1.332941,-14.514427
28.757829,-1.328614,-14.527274
28.776437,-1.331957,-14.496487
28.780817,-1.337901,-14.508385
28.786195,-1.331920,-14.492732
28.774353,-1.323130,-14.512296
28.791286,-1.326921,-14.503176
28.796328,-1.338289,-14.493339
28.780188,-1.348936,-14.507895
28.771286,-1.340320,-14.502697
28.791168,-1.330921,-14.493564
28.795363,-1.338874,-14.508881
28.774143,-1.338789,-14.513579
28.772489,-1.335762,-14.514129
28.796288,-1.347916,-14.509533
28.781222,-1.355468,-14.521223
28.768348,-1.337203,-14.507464
28.794409,-1.331167,-14.512091
28.782376,-1.332876,-14.503088
