ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
0.154590,0.063908,-0.954543
0.154063,0.063946,-0.964578
0.153531,0.063984,-0.974613
0.152996,0.064021,-0.984647
0.152457,0.064059,-0.994681
0.151914,0.064096,-1.004714
0.151368,0.064132,-1.014747
0.150818,0.064169,-1.024779
0.150264,0.064205,-1.034812
0.149707,0.064241,-1.044843
0.149146,0.064277,-1.054875
0.148582,0.064313,-1.064906
0.148015,0.064349,-1.074936
0.147443,0.064384,-1.084967
0.146869,0.064419,-1.094996
0.146291,0.064454,-1.105026
0.145710,0.064489,-1.115055
0.145126,0.064523,-1.125084
0.144538,0.064557,-1.135112
0.143947,0.064591,-1.145140
0.143353,0.064625,-1.155167
0.142756,0.064659,-1.165194
0.142156,0.064692,-1.175221
0.141552,0.064725,-1.185247
0.140946,0.064758,-1.195273
0.140336,0.064791,-1.205299
0.139724,0.064824,-1.215324
0.139108,0.064856,-1.225349
0.138490,0.064888,-1.235374
0.137868,0.064920,-1.245398
0.137244,0.064952,-1.255422
0.136617,0.064983,-1.265445
0.135986,0.065015,-1.275468
0.135354,0.065046,-1.285491
0.134718,0.065077,-1.295513
0.134079,0.065107,-1.305535
0.133438,0.065138,-1.315557
0.132794,0.065168,-1.325578
0.132148,0.065198,-1.335599
0.131498,0.065228,-1.345619
0.130846,0.065258,-1.355640
0.130192,0.065287,-1.365659
0.129535,0.065317,-1.375679
0.128875,0.065346,-1.385698
0.128213,0.065375,-1.395717
0.127548,0.065403,-1.405735
0.126881,0.065432,-1.415754
0.126211,0.065460,-1.425771
0.125539,0.065488,-1.435789
0.124864,0.065516,-1.445806
0.124187,0.065543,-1.455823
0.123508,0.065571,-1.465839
0.122826,0.065598,-1.475855
0.122142,0.065625,-1.485871
0.121455,0.065652,-1.495887
0.120767,0.065679,-1.505902
0.120076,0.065705,-1.515917
0.119382,0.065732,-1.525931
0.118687,0.065758,-1.535945
0.117989,0.065783,-1.545959
0.117290,0.065809,-1.555973
0.116588,0.065835,-1.565986
0.115884,0.065860,-1.575999
0.115177,0.065885,-1.586011
0.114469,0.065910,-1.596023
0.113759,0.065935,-1.606035
0.113046,0.065959,-1.616047
0.112332,0.065983,-1.626058
0.111615,0.066008,-1.636069
0.110897,0.066031,-1.646080
0.110176,0.066055,-1.656091
0.109454,0.066079,-1.666101
0.108730,0.066102,-1.676111
0.108003,0.066125,-1.686120
0.107275,0.066148,-1.696129
0.106545,0.066171,-1.706138
0.105813,0.066194,-1.716147
0.105080,0.066216,-1.726155
0.104344,0.066238,-1.736163
0.103607,0.066260,-1.746171
0.102868,0.066282,-1.756179
0.102127,0.066304,-1.766186
0.101384,0.066326,-1.776193
0.100640,0.066347,-1.786199
0.099894,0.066368,-1.796206
0.099146,0.066389,-1.806212
0.098397,0.066410,-1.816217
0.097646,0.066430,-1.826223
0.096893,0.066451,-1.836228
0.096139,0.066471,-1.846233
0.095383,0.066491,-1.856238
0.094625,0.066511,-1.866242
0.093866,0.066531,-1.876247
0.093278,0.066548,-1.882518
0.092978,0.066561,-1.882533
0.092680,0.066574,-1.882547
0.092384,0.066587,-1.882561
0.092090,0.066599,-1.882575
0.091796,0.066612,-1.882589
0.091505,0.066624,-1.882602
0.091215,0.066637,-1.882616
0.090926,0.066649,-1.882630
0.090639,0.066661,-1.882643
0.090354,0.066673,-1.882656
0.090070,0.066685,-1.882670
0.089787,0.066697,-1.882683
0.089506,0.066708,-1.882696
0.089226,0.066720,-1.882708
0.088948,0.066731,-1.882721
0.088672,0.066742,-1.882734
0.088396,0.066754,-1.882746
0.088123,0.066765,-1.882759
0.087850,0.066776,-1.882771
0.087579,0.066786,-1.882783
0.087310,0.066797,-1.882796
0.087042,0.066808,-1.882808
0.086775,0.066818,-1.882820
0.086510,0.066829,-1.882831
0.086246,0.066839,-1.882843
0.085983,0.066849,-1.882855
0.085722,0.066860,-1.882866
0.085463,0.066870,-1.882878
0.085204,0.066880,-1.882889
0.084947,0.066890,-1.882900
0.084691,0.066899,-1.882912
0.084437,0.066909,-1.882923
0.084184,0.066919,-1.882934
0.083932,0.066928,-1.882945
0.083682,0.066937,-1.882955
0.083433,0.066947,-1.882966
0.083185,0.066956,-1.882977
0.082939,0.066965,-1.882987
0.082693,0.066974,-1.882998
0.082449,0.066983,-1.883008
0.082207,0.066992,-1.883018
0.081965,0.067001,-1.883029
0.081725,0.067010,-1.883039
0.081487,0.067018,-1.883049
0.081249,0.067027,-1.883059
0.081013,0.067035,-1.883069
0.080778,0.067044,-1.883078
0.080544,0.067052,-1.883088
0.080311,0.067060,-1.883098
0.080080,0.067068,-1.883107
0.079849,0.067076,-1.883117
0.079620,0.067084,-1.883126
0.079393,0.067092,-1.883136
0.079166,0.067100,-1.883145
0.078941,0.067108,-1.883154
0.078716,0.067116,-1.883163
0.078493,0.067123,-1.883172
0.078272,0.067131,-1.883181
0.078051,0.067138,-1.883190
0.077831,0.067146,-1.883199
0.077613,0.067153,-1.883208
0.077396,0.067160,-1.883216
0.077179,0.067168,-1.883225
0.076964,0.067175,-1.883233
0.076751,0.067182,-1.883242
0.076538,0.067189,-1.883250
0.076326,0.067196,-1.883259
0.076116,0.067203,-1.883267
0.075906,0.067210,-1.883275
0.075698,0.067216,-1.883283
0.075491,0.067223,-1.883291
0.075285,0.067230,-1.883299
0.075079,0.067236,-1.883307
0.074875,0.067243,-1.883315
0.074673,0.067249,-1.883323
0.074471,0.067256,-1.883331
0.074270,0.067262,-1.883338
0.074070,0.067268,-1.883346
0.073871,0.067274,-1.883354
0.073674,0.067280,-1.883361
0.073477,0.067287,-1.883369
0.073282,0.067293,-1.883376
0.073087,0.067299,-1.883383
0.072893,0.067304,-1.883391
0.072701,0.067310,-1.883398
0.072509,0.067316,-1.883405
0.072319,0.067322,-1.883412
0.072129,0.067328,-1.883419
0.071941,0.067333,-1.883426
0.071753,0.067339,-1.883433
0.071567,0.067344,-1.883440
0.071381,0.067350,-1.883447
0.071197,0.067355,-1.883454
0.071013,0.067361,-1.883461
0.070830,0.067366,-1.883467
0.070649,0.067371,-1.883474
0.070468,0.067377,-1.883480
0.070288,0.067382,-1.883487
0.070109,0.067387,-1.883493
0.069931,0.067392,-1.883500
0.069754,0.067397,-1.883506
0.069578,0.067402,-1.883513
0.069403,0.067407,-1.883519
0.069229,0.067412,-1.883525
0.069056,0.067417,-1.883531
0.068883,0.067422,-1.883537
0.068712,0.067427,-1.883544
0.068541,0.067431,-1.883550
0.068371,0.067436,-1.883556
0.068203,0.067441,-1.883562
0.068035,0.067445,-1.883567
0.067868,0.067450,-1.883573
0.067701,0.067454,-1.883579
0.067536,0.067459,-1.883585
0.067372,0.067463,-1.883591
0.067208,0.067468,-1.883596
0.067045,0.067472,-1.883602
0.066884,0.067476,-1.883608
0.066723,0.067481,-1.883613
0.066562,0.067485,-1.883619
0.066403,0.067489,-1.883624
0.066245,0.067493,-1.883630
0.066087,0.067497,-1.883635
0.065930,0.067502,-1.883640
0.065774,0.067506,-1.883646
0.065619,0.067510,-1.883651
0.065464,0.067514,-1.883656
0.065311,0.067518,-1.883661
0.065158,0.067521,-1.883666
0.065006,0.067525,-1.883672
0.064855,0.067529,-1.883677
0.064705,0.067533,-1.883682
0.064555,0.067537,-1.883687
0.064406,0.067540,-1.883692
0.064258,0.067544,-1.883697
0.064111,0.067548,-1.883701
0.063965,0.067551,-1.883706
0.063819,0.067555,-1.883711
0.063674,0.067559,-1.883716
0.063530,0.067562,-1.883721
0.063386,0.067566,-1.883725
0.063244,0.067569,-1.883730
0.063102,0.067573,-1.883735
0.062961,0.067576,-1.883739
0.062820,0.067579,-1.883744
0.062680,0.067583,-1.883748
0.062541,0.067586,-1.883753
0.062403,0.067589,-1.883757
0.062266,0.067593,-1.883762
0.062129,0.067596,-1.883766
0.061993,0.067599,-1.883770
0.061858,0.067602,-1.883775
0.061723,0.067605,-1.883779
0.061589,0.067609,-1.883783
0.061456,0.067612,-1.883788
0.061323,0.067615,-1.883792
0.061191,0.067618,-1.883796
0.061060,0.067621,-1.883800
0.060930,0.067624,-1.883804
0.060800,0.067627,-1.883808
0.060671,0.067630,-1.883812
0.060542,0.067633,-1.883816
0.060415,0.067635,-1.883820
0.060288,0.067638,-1.883824
0.060161,0.067641,-1.883828
0.060035,0.067644,-1.883832
0.059910,0.067647,-1.883836
0.059786,0.067649,-1.883840
0.059662,0.067652,-1.883844
0.059539,0.067655,-1.883848
0.059417,0.067658,-1.883851
0.059295,0.067660,-1.883855
0.059173,0.067663,-1.883859
0.059053,0.067665,-1.883863
0.058933,0.067668,-1.883866
0.058814,0.067671,-1.883870
0.058695,0.067673,-1.883873
0.058577,0.067676,-1.883877
0.058460,0.067678,-1.883881
0.058343,0.067681,-1.883884
0.058226,0.067683,-1.883888
0.058111,0.067686,-1.883891
0.057996,0.067688,-1.883895
0.057882,0.067690,-1.883898
0.057768,0.067693,-1.883901
0.057655,0.067695,-1.883905
0.057542,0.067697,-1.883908
0.057430,0.067700,-1.883912
0.057319,0.067702,-1.883915
0.057208,0.067704,-1.883918
0.057097,0.067707,-1.883921
0.056988,0.067709,-1.883925
0.056879,0.067711,-1.883928
0.056770,0.067713,-1.883931
0.056662,0.067715,-1.883934
0.056555,0.067718,-1.883937
0.056448,0.067720,-1.883940
0.056342,0.067722,-1.883944
0.056236,0.067724,-1.883947
0.056131,0.067726,-1.883950
0.056026,0.067728,-1.883953
0.055922,0.067730,-1.883956
0.055819,0.067732,-1.883959
0.055716,0.067734,-1.883962
0.055613,0.067736,-1.883965
0.055511,0.067738,-1.883968
0.055410,0.067740,-1.883971
0.055309,0.067742,-1.883973
0.055209,0.067744,-1.883976
0.055109,0.067746,-1.883979
0.055010,0.067748,-1.883982
0.054911,0.067750,-1.883985
0.054813,0.067751,-1.883988
0.054715,0.067753,-1.883990
0.054618,0.067755,-1.883993
0.054522,0.067757,-1.883996
0.054425,0.067759,-1.883999
0.054330,0.067760,-1.884001
0.054235,0.067762,-1.884004
0.054140,0.067764,-1.884007
0.054046,0.067766,-1.884009
0.053952,0.067767,-1.884012
0.053859,0.067769,-1.884014
0.053766,0.067771,-1.884017
0.053674,0.067773,-1.884020
0.053582,0.067774,-1.884022
0.053491,0.067776,-1.884025
0.053400,0.067777,-1.884027
0.053310,0.067779,-1.884030
0.053220,0.067781,-1.884032
0.053131,0.067782,-1.884035
0.053042,0.067784,-1.884037
0.052954,0.067785,-1.884040
0.052866,0.067787,-1.884042
0.052778,0.067789,-1.884044
0.052691,0.067790,-1.884047
0.052605,0.067792,-1.884049
0.052519,0.067793,-1.884051
0.052433,0.067795,-1.884054
0.052348,0.067796,-1.884056
0.052263,0.067798,-1.884058
0.052179,0.067799,-1.884061
0.052095,0.067800,-1.884063
0.052011,0.067802,-1.884065
0.051929,0.067803,-1.884067
0.051846,0.067805,-1.884070
0.051764,0.067806,-1.884072
0.051682,0.067807,-1.884074
0.051601,0.067809,-1.884076
0.051520,0.067810,-1.884078
0.051440,0.067812,-1.884081
0.051360,0.067813,-1.884083
0.051280,0.067814,-1.884085
0.051201,0.067815,-1.884087
0.051122,0.067817,-1.884089
0.051044,0.067818,-1.884091
0.050966,0.067819,-1.884093
0.050889,0.067821,-1.884095
0.050811,0.067822,-1.884097
0.050735,0.067823,-1.884099
0.050658,0.067824,-1.884101
0.050583,0.067826,-1.884103
0.050507,0.067827,-1.884105
0.050432,0.067828,-1.884107
0.050357,0.067829,-1.884109
0.050283,0.067830,-1.884111
0.050209,0.067832,-1.884113
0.050136,0.067833,-1.884115
0.050062,0.067834,-1.884117
0.049990,0.067835,-1.884119
0.049917,0.067836,-1.884121
0.049845,0.067837,-1.884122
0.049774,0.067838,-1.884124
0.049702,0.067840,-1.884126
0.049632,0.067841,-1.884128
0.049561,0.067842,-1.884130
0.049491,0.067843,-1.884132
0.049421,0.067844,-1.884133
0.049352,0.067845,-1.884135
0.049283,0.067846,-1.884137
0.049214,0.067847,-1.884139
0.049146,0.067848,-1.884140
0.049078,0.067849,-1.884142
0.049010,0.067850,-1.884144
0.048943,0.067851,-1.884146
0.048876,0.067852,-1.884147
0.048810,0.067853,-1.884149
0.048743,0.067854,-1.884151
0.048678,0.067855,-1.884152
0.048612,0.067856,-1.884154
0.048547,0.067857,-1.884156
0.048482,0.067858,-1.884157
0.048418,0.067859,-1.884159
0.048354,0.067860,-1.884161
0.048290,0.067861,-1.884162
0.048226,0.067862,-1.884164
0.048163,0.067863,-1.884165
0.048100,0.067864,-1.884167
0.048038,0.067865,-1.884168
0.047976,0.067866,-1.884170
0.047914,0.067866,-1.884172
0.047853,0.067867,-1.884173
0.047791,0.067868,-1.884175
0.047731,0.067869,-1.884176
0.047670,0.067870,-1.884178
0.047610,0.067871,-1.884179
0.047550,0.067872,-1.884181
0.047490,0.067873,-1.884182
0.047431,0.067873,-1.884184
0.047372,0.067874,-1.884185
0.047314,0.067875,-1.884186
0.047255,0.067876,-1.884188
0.047197,0.067877,-1.884189
0.047139,0.067878,-1.884191
0.047082,0.067878,-1.884192
0.047025,0.067879,-1.884193
0.046968,0.067880,-1.884195
0.046912,0.067881,-1.884196
0.046855,0.067881,-1.884198
0.046799,0.067882,-1.884199
0.046744,0.067883,-1.884200
0.046689,0.067884,-1.884202
0.046633,0.067884,-1.884203
0.046579,0.067885,-1.884204
0.046524,0.067886,-1.884206
0.046470,0.067887,-1.884207
0.046416,0.067887,-1.884208
0.046363,0.067888,-1.884210
0.046309,0.067889,-1.884211
0.046256,0.067890,-1.884212
0.046203,0.067890,-1.884213
0.046151,0.067891,-1.884215
0.046099,0.067892,-1.884216
0.046047,0.067892,-1.884217
0.045995,0.067893,-1.884218
0.045944,0.067894,-1.884220
0.045892,0.067894,-1.884221
0.045842,0.067895,-1.884222
0.045791,0.067896,-1.884223
0.045741,0.067896,-1.884224
0.045691,0.067897,-1.884226
0.045641,0.067898,-1.884227
0.045591,0.067898,-1.884228
0.045542,0.067899,-1.884229
0.045493,0.067900,-1.884230
0.045444,0.067900,-1.884232
0.045396,0.067901,-1.884233
0.045347,0.067902,-1.884234
0.045299,0.067902,-1.884235
0.045252,0.067903,-1.884236
0.045204,0.067903,-1.884237
0.045157,0.067904,-1.884238
0.045110,0.067905,-1.884239
0.045063,0.067905,-1.884241
0.045017,0.067906,-1.884242
0.044970,0.067906,-1.884243
0.044924,0.067907,-1.884244
0.044878,0.067907,-1.884245
0.044833,0.067908,-1.884246
0.044788,0.067909,-1.884247
0.044742,0.067909,-1.884248
0.044698,0.067910,-1.884249
0.044653,0.067910,-1.884250
0.044609,0.067911,-1.884251
0.044565,0.067911,-1.884252
0.044521,0.067912,-1.884253
0.044477,0.067912,-1.884254
0.044434,0.067913,-1.884255
0.044390,0.067913,-1.884256
0.044347,0.067914,-1.884257
0.044305,0.067915,-1.884258
0.044262,0.067915,-1.884259
0.044220,0.067916,-1.884260
0.044178,0.067916,-1.884261
0.044136,0.067917,-1.884262
0.044094,0.067917,-1.884263
0.044053,0.067918,-1.884264
0.044011,0.067918,-1.884265
0.043970,0.067919,-1.884266
0.043930,0.067919,-1.884267
0.043889,0.067920,-1.884268
0.043849,0.067920,-1.884269
0.043809,0.067920,-1.884270
0.043769,0.067921,-1.884270
0.043729,0.067921,-1.884271
0.043689,0.067922,-1.884272
0.043650,0.067922,-1.884273
0.043611,0.067923,-1.884274
0.043572,0.067923,-1.884275
0.043533,0.067924,-1.884276
0.043495,0.067924,-1.884277
0.043457,0.067925,-1.884278
0.043419,0.067925,-1.884278
0.043381,0.067925,-1.884279
0.043343,0.067926,-1.884280
0.043306,0.067926,-1.884281
0.043268,0.067927,-1.884282
0.043231,0.067927,-1.884283
0.043194,0.067928,-1.884283
0.043158,0.067928,-1.884284
0.043121,0.067928,-1.884285
0.043085,0.067929,-1.884286
0.043049,0.067929,-1.884287
0.043013,0.067930,-1.884288
0.042977,0.067930,-1.884288
0.042941,0.067930,-1.884289
0.042906,0.067931,-1.884290
0.042871,0.067931,-1.884291
0.042836,0.067932,-1.884291
0.042801,0.067932,-1.884292
0.042766,0.067932,-1.884293
0.042732,0.067933,-1.884294
0.042697,0.067933,-1.884295
0.042663,0.067934,-1.884295
0.042629,0.067934,-1.884296
0.042596,0.067934,-1.884297
0.042562,0.067935,-1.884298
0.042529,0.067935,-1.884298
0.042496,0.067935,-1.884299
0.042463,0.067936,-1.884300
0.042430,0.067936,-1.884301
0.042397,0.067937,-1.884301
0.042364,0.067937,-1.884302
0.042332,0.067937,-1.884303
0.042300,0.067938,-1.884303
0.042268,0.067938,-1.884304
0.042236,0.067938,-1.884305
0.042204,0.067939,-1.884305
0.042173,0.067939,-1.884306
0.042141,0.067939,-1.884307
0.042110,0.067940,-1.884308
0.042079,0.067940,-1.884308
0.042048,0.067940,-1.884309
0.042018,0.067941,-1.884310
0.041987,0.067941,-1.884310
0.041957,0.067941,-1.884311
0.041927,0.067942,-1.884312
0.041897,0.067942,-1.884312
0.041867,0.067942,-1.884313
0.041837,0.067943,-1.884314
0.041807,0.067943,-1.884314
0.041778,0.067943,-1.884315
0.041749,0.067943,-1.884315
0.041720,0.067944,-1.884316
0.041691,0.067944,-1.884317
0.041662,0.067944,-1.884317
0.041633,0.067945,-1.884318
0.041605,0.067945,-1.884319
0.041576,0.067945,-1.884319
0.041548,0.067946,-1.884320
0.041520,0.067946,-1.884320
0.041492,0.067946,-1.884321
0.041464,0.067946,-1.884322
0.041437,0.067947,-1.884322
0.041409,0.067947,-1.884323
0.041382,0.067947,-1.884323
0.041355,0.067948,-1.884324
0.041328,0.067948,-1.884325
0.041301,0.067948,-1.884325
0.041274,0.067948,-1.884326
0.041247,0.067949,-1.884326
0.041221,0.067949,-1.884327
0.041194,0.067949,-1.884327
0.041168,0.067949,-1.884328
0.041142,0.067950,-1.884329
0.041116,0.067950,-1.884329
0.041090,0.067950,-1.884330
0.041065,0.067950,-1.884330
0.041039,0.067951,-1.884331
0.041014,0.067951,-1.884331
0.040988,0.067951,-1.884332
0.040963,0.067952,-1.884332
0.040938,0.067952,-1.884333
0.040913,0.067952,-1.884333
0.040889,0.067952,-1.884334
0.040864,0.067952,-1.884335
0.040840,0.067953,-1.884335
0.040815,0.067953,-1.884336
0.040791,0.067953,-1.884336
0.040767,0.067953,-1.884337
0.040743,0.067954,-1.884337
0.040719,0.067954,-1.884338
0.040695,0.067954,-1.884338
0.040672,0.067954,-1.884339
0.040648,0.067955,-1.884339
0.040625,0.067955,-1.884340
0.040602,0.067955,-1.884340
0.040579,0.067955,-1.884341
0.040556,0.067956,-1.884341
0.040533,0.067956,-1.884342
0.040510,0.067956,-1.884342
0.040488,0.067956,-1.884343
0.040465,0.067956,-1.884343
0.040443,0.067957,-1.884343
0.040420,0.067957,-1.884344
0.040398,0.067957,-1.884344
0.040376,0.067957,-1.884345
0.040354,0.067957,-1.884345
0.040332,0.067958,-1.884346
0.040311,0.067958,-1.884346
0.040289,0.067958,-1.884347
0.040268,0.067958,-1.884347
0.040246,0.067959,-1.884348
0.040225,0.067959,-1.884348
0.040204,0.067959,-1.884349
0.040183,0.067959,-1.884349
0.040162,0.067959,-1.884349
0.040141,0.067960,-1.884350
0.040121,0.067960,-1.884350
0.040100,0.067960,-1.884351
0.040080,0.067960,-1.884351
0.040059,0.067960,-1.884352
0.040039,0.067960,-1.884352
0.040019,0.067961,-1.884352
0.039999,0.067961,-1.884353
0.039979,0.067961,-1.884353
0.039959,0.067961,-1.884354
0.039939,0.067961,-1.884354
0.039920,0.067962,-1.884354
0.039900,0.067962,-1.884355
0.039881,0.067962,-1.884355
0.039861,0.067962,-1.884356
0.039842,0.067962,-1.884356
0.039823,0.067962,-1.884356
0.039804,0.067963,-1.884357
0.039785,0.067963,-1.884357
0.039766,0.067963,-1.884358
0.039748,0.067963,-1.884358
0.039729,0.067963,-1.884358
0.039711,0.067964,-1.884359
0.039692,0.067964,-1.884359
0.039674,0.067964,-1.884360
0.039656,0.067964,-1.884360
0.039637,0.067964,-1.884360
0.039619,0.067964,-1.884361
0.039601,0.067965,-1.884361
0.039584,0.067965,-1.884361
0.039566,0.067965,-1.884362
0.039548,0.067965,-1.884362
0.039531,0.067965,-1.884363
0.039513,0.067965,-1.884363
0.039496,0.067965,-1.884363
0.039478,0.067966,-1.884364
0.039461,0.067966,-1.884364
0.039444,0.067966,-1.884364
0.039427,0.067966,-1.884365
0.039410,0.067966,-1.884365
0.039393,0.067966,-1.884365
0.039377,0.067967,-1.884366
0.039360,0.067967,-1.884366
0.039343,0.067967,-1.884366
0.039327,0.067967,-1.884367
0.039310,0.067967,-1.884367
0.039294,0.067967,-1.884367
0.039278,0.067967,-1.884368
0.039262,0.067968,-1.884368
0.039246,0.067968,-1.884368
0.039230,0.067968,-1.884369
0.039214,0.067968,-1.884369
0.039198,0.067968,-1.884369
0.039182,0.067968,-1.884370
0.039167,0.067968,-1.884370
0.039151,0.067969,-1.884370
0.039135,0.067969,-1.884371
0.039120,0.067969,-1.884371
0.039105,0.067969,-1.884371
0.039090,0.067969,-1.884372
0.039074,0.067969,-1.884372
0.039059,0.067969,-1.884372
0.039044,0.067970,-1.884373
0.039029,0.067970,-1.884373
0.039014,0.067970,-1.884373
0.039000,0.067970,-1.884373
0.038985,0.067970,-1.884374
0.038970,0.067970,-1.884374
0.038956,0.067970,-1.884374
0.038941,0.067970,-1.884375
0.038927,0.067971,-1.884375
0.038913,0.067971,-1.884375
0.038898,0.067971,-1.884375
0.038884,0.067971,-1.884376
0.038870,0.067971,-1.884376
0.038856,0.067971,-1.884376
0.038842,0.067971,-1.884377
0.038828,0.067971,-1.884377
0.038815,0.067972,-1.884377
0.038801,0.067972,-1.884377
0.038787,0.067972,-1.884378
0.038774,0.067972,-1.884378
0.038760,0.067972,-1.884378
0.038747,0.067972,-1.884379
0.038733,0.067972,-1.884379
0.038720,0.067972,-1.884379
0.038707,0.067972,-1.884379
0.038694,0.067973,-1.884380
0.038681,0.067973,-1.884380
0.038668,0.067973,-1.884380
0.038655,0.067973,-1.884380
0.038642,0.067973,-1.884381
0.038629,0.067973,-1.884381
0.038616,0.067973,-1.884381
0.038604,0.067973,-1.884381
0.038591,0.067973,-1.884382
0.038578,0.067974,-1.884382
0.038566,0.067974,-1.884382
0.038553,0.067974,-1.884382
0.038541,0.067974,-1.884383
0.038529,0.067974,-1.884383
0.038517,0.067974,-1.884383
0.038504,0.067974,-1.884383
0.038492,0.067974,-1.884384
0.038480,0.067974,-1.884384
0.038468,0.067974,-1.884384
0.038456,0.067975,-1.884384
0.038445,0.067975,-1.884385
0.038433,0.067975,-1.884385
0.038421,0.067975,-1.884385
0.038410,0.067975,-1.884385
0.038398,0.067975,-1.884386
0.038386,0.067975,-1.884386
0.038375,0.067975,-1.884386
0.038363,0.067975,-1.884386
0.038352,0.067975,-1.884387
0.038341,0.067976,-1.884387
0.038330,0.067976,-1.884387
0.038318,0.067976,-1.884387
0.038307,0.067976,-1.884387
0.038296,0.067976,-1.884388
0.038285,0.067976,-1.884388
0.038274,0.067976,-1.884388
0.038263,0.067976,-1.884388
0.038253,0.067976,-1.884388
0.038242,0.067976,-1.884389
0.038231,0.067976,-1.884389
0.038220,0.067977,-1.884389
0.038210,0.067977,-1.884389
0.038199,0.067977,-1.884390
0.038189,0.067977,-1.884390
0.038178,0.067977,-1.884390
0.038168,0.067977,-1.884390
0.038158,0.067977,-1.884390
0.038147,0.067977,-1.884391
0.038137,0.067977,-1.884391
0.038127,0.067977,-1.884391
0.038117,0.067977,-1.884391
0.038107,0.067977,-1.884391
0.038097,0.067978,-1.884392
0.038087,0.067978,-1.884392
0.038077,0.067978,-1.884392
0.038067,0.067978,-1.884392
0.038057,0.067978,-1.884392
0.038048,0.067978,-1.884393
0.038038,0.067978,-1.884393
0.038028,0.067978,-1.884393
0.038019,0.067978,-1.884393
0.038009,0.067978,-1.884393
0.038000,0.067978,-1.884394
0.037990,0.067978,-1.884394
0.037981,0.067978,-1.884394
0.037971,0.067979,-1.884394
0.037962,0.067979,-1.884394
0.037953,0.067979,-1.884394
0.037944,0.067979,-1.884395
0.037935,0.067979,-1.884395
0.037926,0.067979,-1.884395
0.037916,0.067979,-1.884395
0.037907,0.067979,-1.884395
0.037898,0.067979,-1.884396
0.037890,0.067979,-1.884396
0.037881,0.067979,-1.884396
0.037872,0.067979,-1.884396
0.037863,0.067979,-1.884396
0.037854,0.067979,-1.884396
0.037846,0.067980,-1.884397
0.037837,0.067980,-1.884397
0.037828,0.067980,-1.884397
0.037820,0.067980,-1.884397
0.037811,0.067980,-1.884397
0.037803,0.067980,-1.884397
0.037795,0.067980,-1.884398
0.037786,0.067980,-1.884398
