accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
0.139476,-0.316123,-10.782365
0.132652,-0.311238,-10.768044
0.156370,-0.318225,-10.764125
0.143494,-0.317639,-10.770476
0.134622,-0.321246,-10.767914
0.148039,-0.320584,-10.771905
0.149410,-0.315294,-10.772399
0.146256,-0.320767,-10.767365
0.151352,-0.310238,-10.773383
0.150189,-0.326586,-10.769360
0.148884,-0.335436,-10.768682
0.146846,-0.329131,-10.776996
0.158617,-0.334194,-10.771044
0.145996,-0.318878,-10.773915
0.146597,-0.333029,-10.773273
0.155625,-0.330243,-10.765215
0.153696,-0.334655,-10.766905
0.155871,-0.340755,-10.765238
0.159501,-0.338377,-10.780119
0.149099,-0.338433,-10.776532
0.150166,-0.336980,-10.773842
0.163769,-0.332935,-10.774328
0.169756,-0.337292,-10.773507
0.155456,-0.349620,-10.769433
0.160516,-0.348703,-10.772871
0.146160,-0.340563,-10.536709
0.152311,-0.353681,-9.779586
0.156856,-0.349157,-9.771962
0.159934,-0.350864,-9.769519
0.160492,-0.355288,-9.780965
0.160783,-0.352199,-9.772439
0.154814,-0.349349,-9.769336
0.159735,-0.363605,-9.771712
0.151958,-0.349646,-9.775078
0.152015,-0.351107,-9.772982
0.168046,-0.362849,-9.776928
0.165023,-0.356038,-9.782084
0.164223,-0.354924,-9.770061
0.158784,-0.362848,-9.771482
0.165676,-0.363216,-9.773605
0.172760,-0.360377,-9.778953
0.157019,-0.362116,-9.777924
0.166050,-0.376730,-9.763173
0.182739,-0.366508,-9.771257
0.170658,-0.375271,-9.777863
0.171487,-0.365925,-9.764715
0.159519,-0.371917,-9.762922
0.174273,-0.374823,-9.773685
0.171409,-0.369638,-9.775615
0.167868,-0.377638,-9.773293
0.175509,-0.375920,-9.774850
0.180971,-0.374620,-9.761752
0.178049,-0.373331,-9.760007
0.175637,-0.374792,-9.771560
0.174273,-0.382076,-9.768784
0.170031,-0.385244,-9.763826
0.176338,-0.375976,-9.770855
0.164110,-0.377333,-9.770589
0.180896,-0.382329,-9.767631
0.178952,-0.385243,-9.762140
0.179454,-0.380866,-9.768025
0.178293,-0.391355,-9.766352
0.182343,-0.391936,-9.768119
0.171922,-0.390041,-9.772431
0.180173,-0.392600,-9.773801
0.170881,-0.387676,-9.762877
0.176976,-0.396265,-9.770032
0.170612,-0.398044,-9.772219
0.168093,-0.403594,-9.762273
0.177940,-0.404554,-9.773045
0.176205,-0.390326,-9.764745
0.181578,-0.400185,-9.760170
0.182693,-0.392782,-9.768185
0.188819,-0.399962,-9.763743
0.177095,-0.406200,-9.769691
0.173984,-0.411081,-9.768101
0.182921,-0.407544,-9.761177
0.186064,-0.399078,-9.768630
0.190550,-0.398553,-9.770760
0.184524,-0.415195,-9.768244
0.179388,-0.404749,-9.777763
0.183849,-0.411069,-9.775558
0.190448,-0.410805,-9.766137
0.190533,-0.403102,-9.767362
0.194415,-0.413024,-9.769355
0.190643,-0.407622,-9.769087
0.188823,-0.417312,-9.766548
0.196487,-0.404842,-9.768174
0.181270,-0.408058,-9.767098
0.195154,-0.418362,-9.772147
0.198313,-0.418753,-9.771263
0.193006,-0.421417,-9.774444
0.185420,-0.421898,-9.771820
0.198535,-0.428362,-9.764306
0.183899,-0.422130,-9.771924
0.205391,-0.423593,-9.775055
0.191618,-0.425648,-9.767852
0.180102,-0.425219,-9.766917
0.195377,-0.425521,-9.767452
0.195191,-0.423598,-9.768504
0.196249,-0.423265,-9.764043
0.195624,-0.427415,-9.776975
0.191525,-0.428208,-9.766287
0.197305,-0.417705,-9.769055
0.196868,-0.436503,-9.769678
0.186413,-0.438001,-9.768252
0.200272,-0.430577,-9.768304
0.191016,-0.439944,-9.769948
0.195628,-0.435753,-9.769088
0.197647,-0.430364,-9.764418
0.198203,-0.428842,-9.778147
0.197316,-0.435745,-9.766688
0.199884,-0.439772,-9.755704
0.201407,-0.437069,-9.770337
0.194219,-0.441314,-9.756251
0.193264,-0.448893,-9.761585
0.196193,-0.439852,-9.767619
0.200471,-0.450065,-9.762966
0.196548,-0.440164,-9.770142
0.205619,-0.447541,-9.763177
0.201855,-0.440064,-9.772883
0.206923,-0.440564,-9.767072
0.202203,-0.445593,-9.771106
0.200430,-0.439306,-9.766597
0.191792,-0.435177,-9.770831
0.202823,-0.443260,-9.776749
0.204214,-0.454999,-9.774416
0.207464,-0.447077,-9.760285
0.195096,-0.451512,-9.760753
0.206648,-0.452424,-9.770434
0.210329,-0.465706,-9.769825
0.202643,-0.457698,-9.758492
0.207428,-0.455377,-9.758553
0.208572,-0.459126,-9.771380
0.201745,-0.456920,-9.774591
0.204235,-0.458753,-9.762537
0.213156,-0.453267,-9.770397
0.207062,-0.461190,-9.769940
0.211431,-0.462916,-9.765859
0.201054,-0.466169,-9.765760
0.206255,-0.467264,-9.773671
0.211103,-0.459930,-9.766221
0.213731,-0.459681,-9.767719
0.207306,-0.470554,-9.760689
0.206162,-0.468937,-9.772217
0.211683,-0.461099,-9.771932
0.207529,-0.467758,-9.761786
0.215366,-0.468495,-9.773366
0.210659,-0.470188,-9.760250
0.218612,-0.455304,-9.758640
0.207519,-0.474712,-9.763294
0.212525,-0.461890,-9.774876
0.208692,-0.470589,-9.766357
0.216253,-0.466585,-9.768441
0.208820,-0.468378,-9.769208
0.217518,-0.470772,-9.763792
0.213438,-0.467842,-9.762306
0.213135,-0.468031,-9.768084
0.219799,-0.469861,-9.761350
0.220541,-0.471466,-9.769167
0.210458,-0.478290,-9.754165
0.215391,-0.468785,-9.766188
0.211137,-0.470031,-9.763073
0.213487,-0.472951,-9.770533
0.211864,-0.475490,-9.778611
0.219954,-0.477014,-9.770455
0.218696,-0.475293,-9.754798
0.215947,-0.473693,-9.769359
0.225377,-0.475414,-9.766668
0.219493,-0.482185,-9.766551
0.213598,-0.483266,-9.773568
0.217974,-0.491538,-9.773388
0.225834,-0.484045,-9.764173
0.218250,-0.490058,-9.770681
0.213365,-0.478114,-9.753786
0.222104,-0.480450,-9.763337
0.221737,-0.485758,-9.766768
0.215813,-0.481839,-9.775230
0.226467,-0.489892,-9.757752
0.229626,-0.486049,-9.764588
0.224156,-0.476881,-9.760771
0.215842,-0.493731,-9.774152
0.223810,-0.484607,-9.771848
0.219700,-0.484390,-9.761364
0.222209,-0.484408,-9.765242
0.230064,-0.491071,-9.764933
0.223201,-0.491243,-9.759386
0.217103,-0.489174,-9.766933
0.208810,-0.493318,-9.764316
0.228311,-0.489551,-9.768413
0.223514,-0.495974,-9.772227
0.220319,-0.495557,-9.772302
0.220368,-0.503678,-9.766104
0.228968,-0.492985,-9.766182
0.223891,-0.493689,-9.765415
0.216269,-0.495203,-9.761655
0.217807,-0.491978,-9.761564
0.221110,-0.489597,-9.773185
0.227471,-0.490101,-9.761556
0.226465,-0.488449,-9.766172
0.221058,-0.503105,-9.756700
0.226452,-0.495196,-9.761779
0.221051,-0.497759,-9.761210
0.226708,-0.498278,-9.757385
0.224067,-0.491979,-9.764681
0.225301,-0.496890,-9.767940
0.225339,-0.503733,-9.766978
0.226567,-0.500254,-9.759084
0.225740,-0.493745,-9.769660
0.221504,-0.508324,-9.766048
0.228002,-0.492736,-9.764583
0.224804,-0.512272,-9.765042
0.228062,-0.506871,-9.755917
0.228186,-0.504150,-9.762499
0.229908,-0.511209,-9.765464
0.225383,-0.499788,-9.763592
0.224318,-0.497600,-9.757362
0.233161,-0.493318,-9.772819
0.229568,-0.498449,-9.761288
0.230433,-0.516394,-9.759079
0.230084,-0.510202,-9.771109
0.227662,-0.513972,-9.768551
0.236524,-0.503896,-9.764607
0.241067,-0.508221,-9.764699
0.224607,-0.505300,-9.760043
0.226948,-0.503341,-9.768823
0.230770,-0.509745,-9.762439
0.223412,-0.511960,-9.769404
0.235646,-0.514544,-9.765973
0.224061,-0.507619,-9.766347
0.236842,-0.506291,-9.765300
0.232407,-0.510821,-9.760728
0.229240,-0.510395,-9.763597
0.232121,-0.513958,-9.765317
0.230198,-0.509622,-9.774505
0.231887,-0.511600,-9.772866
0.230643,-0.508855,-9.760014
0.231042,-0.518244,-9.767274
0.224583,-0.509401,-9.761522
0.232498,-0.514464,-9.765325
0.223870,-0.518699,-9.763504
0.234484,-0.517486,-9.764626
0.240717,-0.515327,-9.771949
0.228563,-0.512376,-9.761724
0.240097,-0.518765,-9.756934
0.228345,-0.510315,-9.764506
0.231151,-0.514727,-9.766413
0.236329,-0.529066,-9.766187
0.234402,-0.515728,-9.771699
0.231964,-0.516999,-9.762145
0.240958,-0.522333,-9.761286
0.238333,-0.521971,-9.759322
0.240127,-0.509371,-9.758511
0.232723,-0.524619,-9.769344
0.226304,-0.516890,-9.776248
0.238307,-0.514938,-9.758406
0.234885,-0.525573,-9.760791
0.239230,-0.521184,-9.758463
0.238972,-0.522535,-9.765461
0.234518,-0.514371,-9.767397
0.238264,-0.526113,-9.761708
0.245153,-0.529587,-9.766792
0.237348,-0.519924,-9.763105
0.236292,-0.523846,-9.760280
0.236080,-0.520077,-9.764928
0.233563,-0.517736,-9.765246
0.240000,-0.517760,-9.763583
0.237152,-0.524837,-9.757456
0.234870,-0.518729,-9.770819
0.240741,-0.526136,-9.763691
0.234722,-0.535554,-9.765574
0.241959,-0.526500,-9.770328
0.239098,-0.535195,-9.760316
0.233621,-0.529849,-9.765328
0.240582,-0.537944,-9.773786
0.236524,-0.534706,-9.768748
0.231278,-0.535295,-9.755738
0.242176,-0.527403,-9.758888
0.234928,-0.531049,-9.761730
0.235363,-0.535235,-9.764971
0.232708,-0.523945,-9.765869
0.241838,-0.525277,-9.763921
0.243230,-0.531064,-9.763989
0.249150,-0.533339,-9.773251
0.240021,-0.529292,-9.758784
0.252875,-0.534246,-9.763398
0.247330,-0.538997,-9.757266
0.235285,-0.532961,-9.754565
0.247038,-0.530431,-9.758689
0.235542,-0.536756,-9.748223
0.241887,-0.532044,-9.757937
0.235603,-0.530303,-9.766020
0.243116,-0.529752,-9.769123
0.247726,-0.534154,-9.762361
0.249525,-0.531289,-9.757545
0.248790,-0.534581,-9.759665
0.240104,-0.532422,-9.764496
0.244694,-0.532418,-9.759437
0.241608,-0.535159,-9.763747
0.239747,-0.545168,-9.763478
0.240075,-0.538850,-9.763686
0.245460,-0.538857,-9.765827
0.238134,-0.530267,-9.762872
0.243595,-0.536640,-9.772503
0.235517,-0.528141,-9.752030
0.247281,-0.547925,-9.764622
0.241974,-0.542330,-9.762373
0.246631,-0.538774,-9.756831
0.248127,-0.533786,-9.761800
0.246960,-0.535459,-9.764004
0.241509,-0.532782,-9.754858
0.245319,-0.540076,-9.757609
0.248705,-0.541196,-9.771855
0.250048,-0.539820,-9.762404
0.250271,-0.542311,-9.762169
0.239203,-0.552379,-9.759648
0.248410,-0.533886,-9.762403
0.239509,-0.549027,-9.761306
0.246743,-0.546378,-9.773250
0.243683,-0.545211,-9.748558
0.246741,-0.539297,-9.772737
0.240673,-0.538560,-9.763452
0.242827,-0.544692,-9.751726
0.246797,-0.549935,-9.761389
0.246627,-0.544794,-9.756618
0.246814,-0.546808,-9.761549
0.254478,-0.538875,-9.761690
0.249877,-0.546888,-9.764813
0.253843,-0.543580,-9.763356
0.248567,-0.541157,-9.762184
0.249369,-0.541812,-9.761129
0.250742,-0.547853,-9.768842
0.248262,-0.544350,-9.764615
0.241281,-0.551836,-9.761858
0.250398,-0.547888,-9.760279
0.254630,-0.542972,-9.759951
0.256196,-0.548264,-9.769853
0.250071,-0.542525,-9.765362
0.248582,-0.549498,-9.764603
0.253871,-0.556307,-9.754803
0.253407,-0.550155,-9.762153
0.247728,-0.548570,-9.762543
0.253357,-0.552522,-9.756462
0.252012,-0.550603,-9.764579
0.249221,-0.542562,-9.760673
0.248272,-0.549097,-9.757659
0.249968,-0.538504,-9.760451
0.242950,-0.553118,-9.765150
0.259215,-0.550596,-9.760522
0.249151,-0.552558,-9.764172
0.250035,-0.558470,-9.757782
0.250979,-0.556163,-9.757047
0.252564,-0.549840,-9.761074
0.258077,-0.542990,-9.764550
0.249848,-0.553661,-9.766695
0.244508,-0.545700,-9.753070
0.253581,-0.554140,-9.761505
0.245102,-0.556463,-9.754082
0.254057,-0.553216,-9.765622
0.247145,-0.549598,-9.763997
0.259906,-0.550963,-9.757462
0.248598,-0.556739,-9.764328
0.252828,-0.560909,-9.768589
0.248285,-0.554943,-9.760957
0.254469,-0.541326,-9.757292
0.254699,-0.544501,-9.759767
0.253905,-0.554021,-9.764686
0.248369,-0.552872,-9.759977
0.260329,-0.559520,-9.764362
0.249215,-0.552571,-9.762559
0.251006,-0.545705,-9.758157
0.254676,-0.551707,-9.762373
0.250334,-0.558096,-9.753158
0.246025,-0.551981,-9.761752
0.251779,-0.545936,-9.758215
0.254253,-0.565142,-9.768315
0.255898,-0.554462,-9.761061
0.270586,-0.549148,-9.760962
0.249898,-0.554855,-9.762989
0.254173,-0.561007,-9.760814
0.262889,-0.556036,-9.765879
0.258216,-0.563791,-9.763038
0.255901,-0.560008,-9.759146
0.258579,-0.567888,-9.765188
0.255657,-0.556827,-9.764697
0.252559,-0.556704,-9.765578
0.265946,-0.558914,-9.766473
0.251209,-0.552805,-9.752177
0.257221,-0.559861,-9.752855
0.259508,-0.564058,-9.763524
0.262832,-0.554687,-9.756804
0.262197,-0.567316,-9.768153
0.260028,-0.556353,-9.763030
0.254627,-0.566446,-9.759716
0.255868,-0.563818,-9.767315
0.256133,-0.556279,-9.765463
0.261350,-0.560865,-9.757616
0.257821,-0.554183,-9.760315
0.249057,-0.557647,-9.758033
0.257493,-0.558923,-9.758294
0.249575,-0.555036,-9.756315
0.249825,-0.561807,-9.771979
0.257712,-0.562739,-9.753560
0.255891,-0.565770,-9.764652
0.256711,-0.562685,-9.745697
0.257206,-0.558171,-9.762609
0.264315,-0.571553,-9.764464
0.255160,-0.561278,-9.760501
0.252861,-0.555716,-9.774037
0.247458,-0.568501,-9.769033
0.259555,-0.559321,-9.764915
0.254279,-0.574453,-9.760823
0.259039,-0.563432,-9.766814
0.256869,-0.555998,-9.759340
0.265157,-0.567121,-9.761489
0.253540,-0.563987,-9.760447
0.263268,-0.555873,-9.755098
0.265223,-0.558378,-9.760129
0.258315,-0.555716,-9.760646
0.261742,-0.554261,-9.766277
0.252079,-0.566641,-9.765195
0.254230,-0.557324,-9.768452
0.258398,-0.568668,-9.749760
0.258271,-0.561968,-9.755534
0.251092,-0.561436,-9.755461
0.260521,-0.559274,-9.760289
0.253588,-0.562706,-9.761453
0.261522,-0.568536,-9.764211
0.256751,-0.565806,-9.760515
0.265591,-0.564496,-9.756743
0.261654,-0.568450,-9.766014
0.249626,-0.561716,-9.757756
0.255480,-0.571437,-9.760855
0.262555,-0.566404,-9.761439
0.261306,-0.564806,-9.756193
0.266119,-0.565877,-9.755772
0.259908,-0.561706,-9.758489
0.259140,-0.565544,-9.759886
0.261997,-0.560971,-9.748145
0.254157,-0.567333,-9.766453
0.261062,-0.574882,-9.763308
0.258987,-0.560417,-9.755482
0.254420,-0.577177,-9.763428
0.259159,-0.566591,-9.762954
0.265891,-0.573524,-9.760107
0.259789,-0.561318,-9.766844
0.253372,-0.570558,-9.758510
0.266632,-0.561694,-9.755287
0.258166,-0.563244,-9.764383
0.253849,-0.564950,-9.758204
0.262497,-0.572935,-9.760667
0.259440,-0.564778,-9.759641
0.251494,-0.574119,-9.764800
0.255941,-0.568499,-9.753895
0.253652,-0.571317,-9.762136
0.274131,-0.566698,-9.760144
0.265575,-0.567491,-9.748885
0.257804,-0.568965,-9.757436
0.261231,-0.571639,-9.761729
0.272613,-0.575454,-9.765650
0.256307,-0.564894,-9.751212
0.253843,-0.566083,-9.756285
0.260048,-0.576774,-9.764905
0.258036,-0.575819,-9.753533
0.254384,-0.567497,-9.769420
0.258937,-0.567208,-9.749449
0.257103,-0.576521,-9.764695
0.258053,-0.578245,-9.760288
0.260708,-0.562713,-9.762397
0.258445,-0.568309,-9.757147
0.260686,-0.572166,-9.759292
0.254256,-0.568784,-9.764410
0.257743,-0.574477,-9.764418
0.257625,-0.574159,-9.763702
0.255700,-0.578287,-9.762473
0.264153,-0.568025,-9.762131
0.259395,-0.568882,-9.769499
0.255490,-0.561421,-9.764133
0.254911,-0.572142,-9.751206
0.255301,-0.581082,-9.768214
0.259166,-0.574200,-9.761944
0.242450,-0.568889,-9.756837
0.259759,-0.574862,-9.747726
0.258087,-0.572887,-9.758988
0.262076,-0.576258,-9.767950
0.262274,-0.572601,-9.767327
0.258363,-0.570319,-9.764729
0.260320,-0.573481,-9.755798
0.268923,-0.577244,-9.763978
0.259578,-0.571088,-9.761475
0.257135,-0.573035,-9.758326
0.258835,-0.572626,-9.753188
0.258500,-0.569151,-9.761074
0.267505,-0.576075,-9.760968
0.264548,-0.583287,-9.758059
0.258655,-0.570278,-9.758514
0.250601,-0.575502,-9.754564
0.256951,-0.569719,-9.757212
0.259442,-0.588392,-9.767245
0.252135,-0.569839,-9.750835
0.260278,-0.573345,-9.755523
0.263927,-0.577140,-9.759804
0.272677,-0.575499,-9.752333
0.261735,-0.575640,-9.755837
0.257586,-0.575737,-9.753892
0.271267,-0.571831,-9.767142
0.265729,-0.585135,-9.749217
0.264042,-0.582990,-9.760309
0.259337,-0.576116,-9.765507
0.259272,-0.585754,-9.764760
0.263388,-0.573220,-9.762681
0.265868,-0.573385,-9.756809
0.265814,-0.577592,-9.769317
0.263741,-0.584214,-9.755341
0.267360,-0.570746,-9.765946
0.271141,-0.573773,-9.765964
0.265010,-0.574585,-9.765969
0.258307,-0.578545,-9.756222
0.266549,-0.573030,-9.758398
0.267764,-0.573840,-9.764229
0.264838,-0.578234,-9.765862
0.252000,-0.577532,-9.759708
0.261590,-0.575210,-9.767411
0.265692,-0.582056,-9.758185
0.264175,-0.582678,-9.756081
0.263055,-0.576067,-9.762127
0.266189,-0.579598,-9.759232
0.270618,-0.574766,-9.757636
0.258798,-0.572513,-9.757205
0.274699,-0.579170,-9.764830
0.251826,-0.571474,-9.771567
0.272482,-0.583018,-9.755109
0.265252,-0.577998,-9.759471
0.269788,-0.585583,-9.753353
0.265988,-0.581709,-9.767880
0.258092,-0.567645,-9.754081
0.266760,-0.580994,-9.755427
0.250243,-0.575581,-9.754626
0.266832,-0.574404,-9.763323
0.258887,-0.574817,-9.753107
0.261920,-0.573906,-9.753875
0.261666,-0.577631,-9.762116
0.268831,-0.578571,-9.759932
0.262146,-0.579066,-9.761545
0.266375,-0.576106,-9.753368
0.270357,-0.570712,-9.764983
0.264006,-0.585535,-9.766154
0.256127,-0.582888,-9.758422
0.253270,-0.580858,-9.754388
0.258248,-0.575496,-9.768220
0.263379,-0.569389,-9.758629
0.262884,-0.590302,-9.758664
0.264786,-0.579036,-9.761610
0.254958,-0.585595,-9.746171
0.266291,-0.573220,-9.758061
0.269609,-0.570729,-9.766117
0.267775,-0.580838,-9.757795
0.270818,-0.579354,-9.765281
0.260890,-0.566283,-9.765058
0.273062,-0.580625,-9.752297
0.263168,-0.570366,-9.754709
0.259171,-0.587591,-9.755036
0.270390,-0.584220,-9.759823
0.272198,-0.580583,-9.755471
0.266588,-0.577955,-9.756735
0.274116,-0.585223,-9.760738
0.261653,-0.579023,-9.761570
0.260702,-0.576265,-9.754231
0.265286,-0.581751,-9.759878
0.265565,-0.581462,-9.759945
0.263004,-0.584315,-9.749914
0.268208,-0.575572,-9.762614
0.257041,-0.564765,-9.756185
0.272533,-0.574557,-9.759036
0.259796,-0.579560,-9.757272
0.270694,-0.586214,-9.756474
0.263316,-0.571736,-9.754002
0.258603,-0.589277,-9.756934
0.268562,-0.585540,-9.764738
0.261233,-0.581420,-9.760887
0.257835,-0.582744,-9.758740
0.266150,-0.582015,-9.761050
0.264241,-0.588952,-9.763413
0.270270,-0.586172,-9.760302
0.264487,-0.582797,-9.754047
0.267568,-0.577560,-9.756871
0.264587,-0.586503,-9.764219
0.260463,-0.578629,-9.762422
0.265205,-0.577356,-9.760353
0.267581,-0.585843,-9.750158
0.264931,-0.583698,-9.760445
0.268773,-0.586282,-9.755031
0.260795,-0.585972,-9.765594
0.262050,-0.583615,-9.761660
0.269645,-0.589351,-9.760000
0.274758,-0.582567,-9.761170
0.266846,-0.581332,-9.757270
0.277234,-0.593335,-9.758061
0.260150,-0.585069,-9.760440
0.268351,-0.579089,-9.756941
0.261171,-0.579505,-9.756060
0.265618,-0.587424,-9.754138
0.266627,-0.588197,-9.754976
0.277398,-0.582615,-9.753928
0.268951,-0.577381,-9.756700
0.259206,-0.589435,-9.756697
0.268431,-0.588481,-9.767721
0.269391,-0.586175,-9.760726
0.259449,-0.576909,-9.759355
0.263266,-0.591219,-9.760284
0.272016,-0.584895,-9.760413
0.258940,-0.585140,-9.751010
0.268645,-0.583491,-9.758353
0.269114,-0.577611,-9.764376
0.269646,-0.588669,-9.751620
0.267575,-0.582727,-9.762015
0.264668,-0.580115,-9.768677
0.259673,-0.583269,-9.756102
0.269961,-0.576607,-9.757729
0.260018,-0.592005,-9.754898
0.259945,-0.574847,-9.760180
0.266426,-0.592158,-9.757523
0.268142,-0.589058,-9.757084
0.266248,-0.584411,-9.757274
0.266283,-0.589045,-9.758949
0.262244,-0.588942,-9.762524
0.263338,-0.572710,-9.751633
0.267887,-0.578638,-9.765109
0.264280,-0.588258,-9.756297
0.266570,-0.586237,-9.762395
0.273950,-0.587393,-9.753794
0.262254,-0.579403,-9.762512
0.269963,-0.584609,-9.757953
0.261023,-0.582462,-9.766119
0.273045,-0.587409,-9.761171
0.263695,-0.585942,-9.760099
0.266726,-0.588104,-9.759119
0.262033,-0.581610,-9.762782
0.266216,-0.578398,-9.746918
0.264878,-0.589281,-9.753225
0.257557,-0.581157,-9.761505
0.266999,-0.582706,-9.766619
0.270409,-0.581592,-9.758919
0.273508,-0.584050,-9.763989
0.270638,-0.586574,-9.753880
0.269206,-0.594224,-9.750064
0.260083,-0.588897,-9.765444
0.270560,-0.583298,-9.755097
0.270023,-0.583914,-9.759268
0.266480,-0.584043,-9.762574
0.270983,-0.582151,-9.760779
0.263962,-0.581474,-9.752293
