ref_pos_x (m),ref_pos_y (m),ref_pos_z (m)
6378137.010842,0.019741,-0.182895
6378137.011026,0.020184,-0.188990
6378137.011210,0.020629,-0.195186
6378137.011391,0.021078,-0.201481
6378137.011572,0.021530,-0.207877
6378137.011751,0.021984,-0.214372
6378137.011928,0.022442,-0.220967
6378137.012104,0.022904,-0.227662
6378137.012278,0.023368,-0.234457
6378137.012451,0.023836,-0.241352
6378137.012622,0.024307,-0.248346
6378137.012792,0.024781,-0.255441
6378137.012960,0.025259,-0.262636
6378137.013126,0.025740,-0.269930
6378137.013290,0.026224,-0.277324
6378137.013453,0.026712,-0.284818
6378137.013615,0.027204,-0.292412
6378137.013774,0.027699,-0.300106
6378137.013932,0.028198,-0.307900
6378137.014088,0.028700,-0.315794
6378137.014242,0.029206,-0.323788
6378137.014395,0.029715,-0.331881
6378137.014545,0.030229,-0.340074
6378137.014694,0.030746,-0.348368
6378137.014841,0.031267,-0.356761
6378137.014986,0.031791,-0.365254
6378137.015129,0.032320,-0.373847
6378137.015271,0.032852,-0.382539
6378137.015410,0.033388,-0.391332
6378137.015548,0.033929,-0.400225
6378137.015683,0.034473,-0.409217
6378137.015817,0.035021,-0.418309
6378137.015949,0.035573,-0.427501
6378137.016078,0.036130,-0.436793
6378137.016206,0.036690,-0.446185
6378137.016332,0.037254,-0.455677
6378137.016455,0.037823,-0.465269
6378137.016577,0.038396,-0.474960
6378137.016696,0.038973,-0.484751
6378137.016814,0.039554,-0.494643
6378137.016929,0.040140,-0.504634
6378137.017042,0.040730,-0.514725
6378137.017153,0.041324,-0.524915
6378137.017262,0.041922,-0.535206
6378137.017369,0.042525,-0.545596
6378137.017473,0.043133,-0.556087
6378137.017576,0.043744,-0.566677
6378137.017676,0.044360,-0.577367
6378137.017774,0.044981,-0.588157
6378137.017870,0.045606,-0.599047
6378137.017963,0.046236,-0.610036
6378137.018055,0.046870,-0.621126
6378137.018144,0.047509,-0.632315
6378137.018230,0.048153,-0.643604
6378137.018315,0.048801,-0.654994
6378137.018397,0.049454,-0.666482
6378137.018477,0.050111,-0.678071
6378137.018555,0.050774,-0.689760
6378137.018630,0.051441,-0.701548
6378137.018703,0.052112,-0.713436
6378137.018773,0.052789,-0.725425
6378137.018841,0.053470,-0.737512
6378137.018907,0.054157,-0.749700
6378137.018970,0.054848,-0.761988
6378137.019031,0.055544,-0.774375
6378137.019089,0.056244,-0.786863
6378137.019145,0.056950,-0.799450
6378137.019199,0.057661,-0.812137
6378137.019250,0.058377,-0.824924
6378137.019299,0.059097,-0.837810
6378137.019345,0.059823,-0.850797
6378137.019389,0.060554,-0.863883
6378137.019430,0.061290,-0.877069
6378137.019468,0.062031,-0.890355
6378137.019504,0.062777,-0.903741
6378137.019538,0.063528,-0.917227
6378137.019569,0.064284,-0.930812
6378137.019597,0.065045,-0.944497
6378137.019623,0.065812,-0.958282
6378137.019646,0.066584,-0.972167
6378137.019667,0.067361,-0.986152
6378137.019685,0.068143,-1.000237
6378137.019701,0.068931,-1.014421
6378137.019714,0.069724,-1.028705
6378137.019724,0.070522,-1.043089
6378137.019731,0.071325,-1.057573
6378137.019736,0.072134,-1.072157
6378137.019738,0.072948,-1.086840
6378137.019738,0.073768,-1.101624
6378137.019735,0.074593,-1.116507
6378137.019729,0.075423,-1.131490
6378137.019720,0.076259,-1.146572
6378137.019709,0.077100,-1.161755
6378137.019695,0.077947,-1.177037
6378137.019679,0.078799,-1.192419
6378137.019659,0.079657,-1.207901
6378137.019637,0.080520,-1.223483
6378137.019612,0.081389,-1.239165
6378137.019584,0.082263,-1.254946
6378137.019554,0.083143,-1.270827
6378137.019521,0.084028,-1.286808
6378137.019484,0.084919,-1.302889
6378137.019446,0.085816,-1.319070
6378137.019404,0.086718,-1.335350
6378137.019359,0.087626,-1.351730
6378137.019312,0.088540,-1.368210
6378137.019262,0.089459,-1.384790
6378137.019209,0.090384,-1.401470
6378137.019153,0.091314,-1.418249
6378137.019094,0.092251,-1.435128
6378137.019033,0.093193,-1.452107
6378137.018968,0.094141,-1.469186
6378137.018901,0.095094,-1.486365
6378137.018831,0.096054,-1.503643
6378137.018757,0.097019,-1.521021
6378137.018681,0.097990,-1.538499
6378137.018602,0.098967,-1.556077
6378137.018521,0.099950,-1.573754
6378137.018436,0.100938,-1.591532
6378137.018348,0.101933,-1.609409
6378137.018257,0.102933,-1.627386
6378137.018164,0.103939,-1.645462
6378137.018067,0.104951,-1.663639
6378137.017967,0.105969,-1.681915
6378137.017865,0.106993,-1.700291
6378137.017759,0.108023,-1.718767
6378137.017651,0.109058,-1.737343
6378137.017539,0.110100,-1.756018
6378137.017425,0.111148,-1.774793
6378137.017307,0.112202,-1.793668
6378137.017187,0.113261,-1.812643
6378137.017063,0.114327,-1.831717
6378137.016936,0.115399,-1.850892
6378137.016807,0.116477,-1.870166
6378137.016675,0.117560,-1.889516
6378137.016541,0.118645,-1.908867
6378137.016406,0.119732,-1.928217
6378137.016271,0.120822,-1.947567
6378137.016133,0.121914,-1.966917
6378137.015995,0.123009,-1.986267
6378137.015856,0.124105,-2.005617
6378137.015715,0.125204,-2.024966
6378137.015573,0.126305,-2.044316
6378137.015430,0.127409,-2.063665
6378137.015286,0.128514,-2.083014
6378137.015141,0.129622,-2.102363
6378137.014994,0.130732,-2.121712
6378137.014847,0.131844,-2.141061
6378137.014698,0.132958,-2.160409
6378137.014548,0.134074,-2.179758
6378137.014397,0.135193,-2.199106
6378137.014245,0.136313,-2.218455
6378137.014092,0.137436,-2.237803
6378137.013937,0.138561,-2.257151
6378137.013782,0.139688,-2.276499
6378137.013625,0.140817,-2.295846
6378137.013467,0.141948,-2.315194
6378137.013309,0.143081,-2.334541
6378137.013149,0.144216,-2.353889
6378137.012988,0.145353,-2.373236
6378137.012826,0.146492,-2.392583
6378137.012663,0.147633,-2.411930
6378137.012498,0.148776,-2.431277
6378137.012333,0.149921,-2.450623
6378137.012167,0.151068,-2.469970
6378137.012000,0.152217,-2.489317
6378137.011831,0.153369,-2.508663
6378137.011662,0.154521,-2.528009
6378137.011491,0.155676,-2.547355
6378137.011320,0.156833,-2.566701
6378137.011147,0.157992,-2.586047
6378137.010974,0.159153,-2.605393
6378137.010799,0.160315,-2.624738
6378137.010624,0.161480,-2.644084
6378137.010447,0.162646,-2.663429
6378137.010270,0.163814,-2.682774
6378137.010091,0.164984,-2.702119
6378137.009912,0.166156,-2.721464
6378137.009731,0.167330,-2.740809
6378137.009550,0.168505,-2.760154
6378137.009367,0.169682,-2.779498
6378137.009184,0.170862,-2.798843
6378137.008999,0.172042,-2.818187
6378137.008814,0.173225,-2.837532
6378137.008628,0.174410,-2.856876
6378137.008440,0.175596,-2.876220
6378137.008252,0.176784,-2.895564
6378137.008063,0.177974,-2.914907
6378137.007873,0.179165,-2.934251
6378137.007682,0.180358,-2.953595
6378137.007490,0.181553,-2.972938
6378137.007297,0.182750,-2.992282
6378137.007104,0.183948,-3.011625
6378137.006909,0.185148,-3.030968
6378137.006713,0.186350,-3.050311
6378137.006517,0.187554,-3.069654
6378137.006319,0.188759,-3.088996
6378137.006121,0.189965,-3.108339
6378137.005922,0.191174,-3.127682
6378137.005722,0.192384,-3.147024
6378137.005521,0.193595,-3.166366
6378137.005319,0.194809,-3.185709
6378137.005116,0.196024,-3.205051
6378137.004913,0.197240,-3.224393
6378137.004709,0.198458,-3.243735
6378137.004503,0.199678,-3.263076
6378137.004297,0.200899,-3.282418
6378137.004090,0.202122,-3.301759
6378137.003882,0.203346,-3.321101
6378137.003674,0.204572,-3.340442
6378137.003464,0.205800,-3.359783
6378137.003254,0.207029,-3.379125
6378137.003043,0.208259,-3.398466
6378137.002831,0.209491,-3.417807
6378137.002618,0.210725,-3.437147
6378137.002404,0.211960,-3.456488
6378137.002190,0.213197,-3.475829
6378137.001975,0.214435,-3.495169
6378137.001759,0.215674,-3.514509
6378137.001542,0.216915,-3.533850
6378137.001324,0.218158,-3.553190
6378137.001106,0.219402,-3.572530
6378137.000887,0.220647,-3.591870
6378137.000667,0.221894,-3.611210
6378137.000446,0.223142,-3.630550
6378137.000224,0.224392,-3.649889
6378137.000002,0.225643,-3.669229
6378136.999779,0.226896,-3.688568
6378136.999555,0.228150,-3.707908
6378136.999331,0.229405,-3.727247
6378136.999105,0.230662,-3.746586
6378136.998879,0.231920,-3.765925
6378136.998652,0.233180,-3.785264
6378136.998425,0.234440,-3.804603
6378136.998196,0.235703,-3.823942
6378136.997967,0.236966,-3.843280
6378136.997737,0.238231,-3.862619
6378136.997507,0.239497,-3.881958
6378136.997276,0.240765,-3.901296
6378136.997044,0.242034,-3.920634
6378136.996811,0.243304,-3.939972
6378136.996578,0.244576,-3.959311
6378136.996343,0.245849,-3.978649
6378136.996109,0.247123,-3.997986
6378136.995873,0.248398,-4.017324
6378136.995637,0.249675,-4.036662
6378136.995400,0.250953,-4.056000
6378136.995162,0.252232,-4.075337
6378136.994924,0.253513,-4.094675
6378136.994685,0.254795,-4.114012
6378136.994445,0.256078,-4.133349
6378136.994205,0.257362,-4.152686
6378136.993964,0.258647,-4.172024
6378136.993722,0.259934,-4.191361
6378136.993480,0.261222,-4.210697
6378136.993237,0.262511,-4.230034
6378136.992993,0.263802,-4.249371
6378136.992749,0.265093,-4.268708
6378136.992503,0.266386,-4.288044
6378136.992258,0.267680,-4.307381
6378136.992011,0.268975,-4.326717
6378136.991765,0.270272,-4.346053
6378136.991517,0.271569,-4.365389
6378136.991269,0.272868,-4.384726
6378136.991020,0.274168,-4.404062
6378136.990770,0.275469,-4.423398
6378136.990520,0.276771,-4.442733
6378136.990269,0.278074,-4.462069
6378136.990018,0.279379,-4.481405
6378136.989766,0.280684,-4.500740
6378136.989513,0.281991,-4.520076
6378136.989260,0.283299,-4.539411
6378136.989006,0.284608,-4.558747
6378136.988752,0.285918,-4.578082
6378136.988497,0.287229,-4.597417
6378136.988241,0.288541,-4.616752
6378136.987985,0.289855,-4.636087
6378136.987728,0.291169,-4.655422
6378136.987470,0.292484,-4.674757
6378136.987212,0.293801,-4.694092
6378136.986954,0.295119,-4.713427
6378136.986695,0.296437,-4.732761
6378136.986435,0.297757,-4.752096
6378136.986174,0.299078,-4.771430
6378136.985913,0.300400,-4.790765
6378136.985652,0.301722,-4.810099
6378136.985390,0.303046,-4.829433
6378136.985127,0.304371,-4.848767
6378136.984864,0.305697,-4.868101
6378136.984600,0.307024,-4.887435
6378136.984336,0.308352,-4.906769
6378136.984071,0.309681,-4.926103
6378136.983806,0.311011,-4.945437
6378136.983540,0.312342,-4.964771
6378136.983273,0.313674,-4.984104
6378136.983006,0.315007,-5.003438
6378136.982739,0.316341,-5.022771
6378136.982470,0.317676,-5.042105
6378136.982202,0.319012,-5.061438
6378136.981933,0.320348,-5.080771
6378136.981663,0.321686,-5.100104
6378136.981393,0.323025,-5.119437
6378136.981122,0.324365,-5.138770
6378136.980851,0.325705,-5.158103
6378136.980579,0.327047,-5.177436
6378136.980306,0.328389,-5.196769
6378136.980034,0.329733,-5.216102
6378136.979760,0.331077,-5.235434
6378136.979486,0.332422,-5.254767
6378136.979212,0.333768,-5.274100
6378136.978937,0.335116,-5.293432
6378136.978662,0.336464,-5.312764
6378136.978386,0.337812,-5.332097
6378136.978110,0.339162,-5.351429
6378136.977833,0.340513,-5.370761
6378136.977555,0.341864,-5.390093
6378136.977278,0.343217,-5.409425
6378136.976999,0.344570,-5.428757
6378136.976721,0.345924,-5.448089
6378136.976441,0.347279,-5.467421
6378136.976162,0.348635,-5.486753
6378136.975881,0.349992,-5.506084
6378136.975601,0.351350,-5.525416
6378136.975320,0.352708,-5.544747
6378136.975038,0.354068,-5.564079
6378136.974756,0.355428,-5.583410
6378136.974473,0.356789,-5.602742
6378136.974190,0.358151,-5.622073
6378136.973907,0.359513,-5.641404
6378136.973623,0.360877,-5.660735
6378136.973339,0.362241,-5.680067
6378136.973054,0.363606,-5.699398
6378136.972769,0.364972,-5.718729
6378136.972483,0.366339,-5.738059
6378136.972197,0.367706,-5.757390
6378136.971910,0.369074,-5.776721
6378136.971623,0.370444,-5.796052
6378136.971336,0.371813,-5.815382
6378136.971048,0.373184,-5.834713
6378136.970759,0.374556,-5.854044
6378136.970471,0.375928,-5.873374
6378136.970181,0.377301,-5.892704
6378136.969892,0.378675,-5.912035
6378136.969602,0.380049,-5.931365
6378136.969311,0.381424,-5.950695
6378136.969020,0.382800,-5.970026
6378136.968729,0.384177,-5.989356
6378136.968437,0.385555,-6.008686
6378136.968145,0.386933,-6.028016
6378136.967853,0.388312,-6.047346
6378136.967560,0.389692,-6.066675
6378136.967266,0.391072,-6.086005
6378136.966973,0.392454,-6.105335
6378136.966678,0.393836,-6.124665
6378136.966384,0.395218,-6.143994
6378136.966089,0.396602,-6.163324
6378136.965794,0.397986,-6.182653
6378136.965498,0.399370,-6.201983
6378136.965202,0.400756,-6.221312
6378136.964905,0.402142,-6.240642
6378136.964608,0.403529,-6.259971
6378136.964311,0.404917,-6.279300
6378136.964013,0.406305,-6.298629
6378136.963715,0.407694,-6.317959
6378136.963417,0.409084,-6.337288
6378136.963118,0.410474,-6.356617
6378136.962819,0.411865,-6.375946
6378136.962519,0.413257,-6.395275
6378136.962219,0.414649,-6.414603
6378136.961919,0.416042,-6.433932
6378136.961618,0.417436,-6.453261
6378136.961317,0.418830,-6.472590
6378136.961016,0.420225,-6.491918
6378136.960714,0.421621,-6.511247
6378136.960412,0.423017,-6.530576
6378136.960109,0.424414,-6.549904
6378136.959807,0.425811,-6.569232
6378136.959503,0.427210,-6.588561
6378136.959200,0.428608,-6.607889
6378136.958896,0.430008,-6.627217
6378136.958592,0.431408,-6.646546
6378136.958287,0.432809,-6.665874
6378136.957982,0.434210,-6.685202
6378136.957677,0.435612,-6.704530
6378136.957371,0.437015,-6.723858
6378136.957065,0.438418,-6.743186
6378136.956759,0.439822,-6.762514
6378136.956452,0.441226,-6.781842
6378136.956145,0.442631,-6.801170
6378136.955838,0.444037,-6.820498
6378136.955530,0.445443,-6.839825
6378136.955222,0.446850,-6.859153
6378136.954914,0.448257,-6.878481
6378136.954605,0.449665,-6.897808
6378136.954296,0.451074,-6.917136
6378136.953987,0.452483,-6.936463
6378136.953678,0.453892,-6.955791
6378136.953368,0.455303,-6.975118
6378136.953057,0.456714,-6.994446
6378136.952747,0.458125,-7.013773
6378136.952436,0.459537,-7.033100
6378136.952125,0.460949,-7.052427
6378136.951813,0.462363,-7.071755
6378136.951501,0.463776,-7.091082
6378136.951189,0.465190,-7.110409
6378136.950877,0.466605,-7.129736
6378136.950564,0.468020,-7.149063
6378136.950251,0.469436,-7.168390
6378136.949938,0.470853,-7.187717
6378136.949624,0.472270,-7.207043
6378136.949310,0.473687,-7.226370
6378136.948996,0.475105,-7.245697
6378136.948682,0.476524,-7.265024
6378136.948367,0.477943,-7.284351
6378136.948052,0.479362,-7.303677
6378136.947736,0.480782,-7.323004
6378136.947420,0.482203,-7.342330
6378136.947104,0.483624,-7.361657
6378136.946788,0.485046,-7.380983
6378136.946472,0.486468,-7.400310
6378136.946155,0.487891,-7.419636
6378136.945838,0.489314,-7.438962
6378136.945520,0.490737,-7.458289
6378136.945203,0.492162,-7.477615
6378136.944885,0.493586,-7.496941
6378136.944566,0.495011,-7.516267
6378136.944248,0.496437,-7.535594
6378136.943929,0.497863,-7.554920
6378136.943610,0.499290,-7.574246
6378136.943291,0.500717,-7.593572
6378136.942971,0.502144,-7.612898
6378136.942651,0.503573,-7.632224
6378136.942331,0.505001,-7.651550
6378136.942011,0.506430,-7.670875
6378136.941690,0.507860,-7.690201
6378136.941369,0.509290,-7.709527
6378136.941048,0.510720,-7.728853
6378136.940726,0.512151,-7.748178
6378136.940405,0.513582,-7.767504
6378136.940083,0.515014,-7.786830
6378136.939761,0.516446,-7.806155
6378136.939438,0.517879,-7.825481
6378136.939115,0.519312,-7.844806
6378136.938792,0.520746,-7.864132
6378136.938469,0.522180,-7.883457
6378136.938146,0.523614,-7.902783
6378136.937822,0.525049,-7.922108
6378136.937498,0.526485,-7.941433
6378136.937174,0.527921,-7.960759
6378136.936849,0.529357,-7.980084
6378136.936525,0.530794,-7.999409
6378136.936200,0.532231,-8.018734
6378136.935874,0.533668,-8.038059
6378136.935549,0.535106,-8.057385
6378136.935223,0.536545,-8.076710
6378136.934897,0.537984,-8.096035
6378136.934571,0.539423,-8.115360
6378136.934245,0.540863,-8.134685
6378136.933918,0.542303,-8.154010
6378136.933591,0.543743,-8.173335
6378136.933264,0.545184,-8.192659
6378136.932937,0.546625,-8.211984
6378136.932610,0.548067,-8.231309
6378136.932282,0.549509,-8.250634
6378136.931954,0.550952,-8.269958
6378136.931626,0.552395,-8.289283
6378136.931297,0.553838,-8.308608
6378136.930969,0.555282,-8.327932
6378136.930640,0.556726,-8.347257
6378136.930311,0.558170,-8.366582
6378136.929981,0.559615,-8.385906
6378136.929652,0.561061,-8.405231
6378136.929322,0.562506,-8.424555
6378136.928992,0.563952,-8.443880
6378136.928662,0.565399,-8.463204
6378136.928332,0.566846,-8.482528
6378136.928001,0.568293,-8.501853
6378136.927670,0.569741,-8.521177
6378136.927339,0.571189,-8.540501
6378136.927008,0.572637,-8.559825
6378136.926676,0.574086,-8.579150
6378136.926345,0.575535,-8.598474
6378136.926013,0.576984,-8.617798
6378136.925681,0.578434,-8.637122
6378136.925349,0.579884,-8.656446
6378136.925016,0.581335,-8.675770
6378136.924684,0.582785,-8.695094
6378136.924351,0.584237,-8.714418
6378136.924018,0.585688,-8.733742
6378136.923684,0.587140,-8.753066
6378136.923351,0.588592,-8.772390
6378136.923017,0.590045,-8.791714
6378136.922683,0.591498,-8.811038
6378136.922349,0.592951,-8.830362
6378136.922015,0.594405,-8.849685
6378136.921681,0.595859,-8.869009
6378136.921346,0.597313,-8.888333
6378136.921011,0.598768,-8.907657
6378136.920676,0.600223,-8.926980
6378136.920341,0.601679,-8.946304
6378136.920006,0.603134,-8.965627
6378136.919670,0.604590,-8.984951
6378136.919335,0.606047,-9.004275
6378136.918999,0.607503,-9.023598
6378136.918663,0.608960,-9.042922
6378136.918326,0.610418,-9.062245
6378136.917990,0.611875,-9.081569
6378136.917653,0.613333,-9.100892
6378136.917316,0.614792,-9.120215
6378136.916979,0.616250,-9.139539
6378136.916642,0.617709,-9.158862
6378136.916305,0.619168,-9.178185
6378136.915967,0.620628,-9.197509
6378136.915630,0.622088,-9.216832
6378136.915292,0.623548,-9.236155
6378136.914954,0.625009,-9.255478
6378136.914615,0.626469,-9.274802
6378136.914277,0.627930,-9.294125
6378136.913938,0.629392,-9.313448
6378136.913600,0.630854,-9.332771
6378136.913261,0.632316,-9.352094
6378136.912922,0.633778,-9.371417
6378136.912582,0.635240,-9.390740
6378136.912243,0.636703,-9.410063
6378136.911903,0.638167,-9.429386
6378136.911564,0.639630,-9.448709
6378136.911224,0.641094,-9.468032
6378136.910884,0.642558,-9.487355
6378136.910543,0.644022,-9.506678
6378136.910203,0.645487,-9.526001
6378136.909863,0.646952,-9.545323
6378136.909522,0.648417,-9.564646
6378136.909181,0.649882,-9.583969
6378136.908840,0.651348,-9.603292
6378136.908499,0.652814,-9.622614
6378136.908157,0.654280,-9.641937
6378136.907816,0.655747,-9.661260
6378136.907474,0.657214,-9.680583
6378136.907133,0.658681,-9.699905
6378136.906791,0.660148,-9.719228
6378136.906448,0.661616,-9.738550
6378136.906106,0.663084,-9.757873
6378136.905764,0.664552,-9.777195
6378136.905421,0.666021,-9.796518
6378136.905079,0.667489,-9.815840
6378136.904736,0.668958,-9.835163
6378136.904393,0.670428,-9.854485
6378136.904050,0.671897,-9.873808
6378136.903706,0.673367,-9.893130
6378136.903363,0.674837,-9.912453
6378136.903019,0.676307,-9.931775
6378136.902676,0.677778,-9.951097
6378136.902332,0.679249,-9.970420
6378136.901988,0.680720,-9.989742
6378136.901644,0.682191,-10.009064
6378136.901299,0.683663,-10.028387
6378136.900955,0.685134,-10.047709
6378136.900610,0.686606,-10.067031
6378136.900266,0.688079,-10.086353
6378136.899921,0.689551,-10.105675
6378136.899576,0.691024,-10.124997
6378136.899231,0.692497,-10.144320
6378136.898885,0.693970,-10.163642
6378136.898540,0.695444,-10.182964
6378136.898194,0.696917,-10.202286
6378136.897849,0.698391,-10.221608
6378136.897503,0.699866,-10.240930
6378136.897157,0.701340,-10.260252
6378136.896811,0.702815,-10.279574
6378136.896465,0.704290,-10.298896
6378136.896119,0.705765,-10.318218
6378136.895772,0.707240,-10.337540
6378136.895426,0.708716,-10.356862
6378136.895079,0.710192,-10.376184
6378136.894732,0.711668,-10.395505
6378136.894385,0.713144,-10.414827
6378136.894038,0.714620,-10.434149
6378136.893691,0.716097,-10.453471
6378136.893344,0.717574,-10.472793
6378136.892996,0.719051,-10.492115
6378136.892649,0.720528,-10.511436
6378136.892301,0.722006,-10.530758
6378136.891953,0.723484,-10.550080
6378136.891605,0.724962,-10.569401
6378136.891257,0.726440,-10.588723
6378136.890909,0.727918,-10.608045
6378136.890561,0.729397,-10.627366
6378136.890212,0.730876,-10.646688
6378136.889864,0.732355,-10.666010
6378136.889515,0.733834,-10.685331
6378136.889166,0.735314,-10.704653
6378136.888817,0.736793,-10.723974
6378136.888468,0.738273,-10.743296
6378136.888119,0.739753,-10.762617
6378136.887770,0.741234,-10.781939
6378136.887421,0.742714,-10.801260
6378136.887071,0.744195,-10.820582
6378136.886722,0.745676,-10.839903
6378136.886372,0.747157,-10.859225
6378136.886022,0.748638,-10.878546
6378136.885672,0.750120,-10.897868
6378136.885322,0.751601,-10.917189
6378136.884972,0.753083,-10.936510
6378136.884622,0.754565,-10.955832
6378136.884272,0.756048,-10.975153
6378136.883921,0.757530,-10.994474
6378136.883571,0.759013,-11.013796
6378136.883220,0.760496,-11.033117
6378136.882869,0.761979,-11.052438
6378136.882518,0.763462,-11.071759
6378136.882167,0.764945,-11.091081
6378136.881816,0.766429,-11.110402
6378136.881465,0.767913,-11.129723
6378136.881114,0.769397,-11.149044
6378136.880763,0.770881,-11.168365
6378136.880411,0.772365,-11.187686
6378136.880059,0.773850,-11.207008
6378136.879708,0.775334,-11.226329
6378136.879356,0.776819,-11.245650
6378136.879004,0.778304,-11.264971
6378136.878652,0.779789,-11.284292
6378136.878300,0.781275,-11.303613
6378136.877948,0.782760,-11.322934
6378136.877595,0.784246,-11.342255
6378136.877243,0.785732,-11.361576
6378136.876891,0.787218,-11.380897
6378136.876538,0.788704,-11.400218
6378136.876185,0.790191,-11.419539
6378136.875833,0.791677,-11.438860
6378136.875480,0.793164,-11.458181
6378136.875127,0.794651,-11.477502
6378136.874774,0.796138,-11.496823
6378136.874420,0.797625,-11.516144
6378136.874067,0.799113,-11.535465
6378136.873714,0.800600,-11.554785
6378136.873360,0.802088,-11.574106
6378136.873007,0.803576,-11.593427
6378136.872653,0.805064,-11.612748
6378136.872300,0.806552,-11.632069
6378136.871946,0.808041,-11.651390
6378136.871592,0.809529,-11.670710
6378136.871238,0.811018,-11.690031
6378136.870884,0.812507,-11.709352
6378136.870530,0.813996,-11.728673
6378136.870176,0.815485,-11.747993
6378136.869821,0.816974,-11.767314
6378136.869467,0.818464,-11.786635
6378136.869112,0.819954,-11.805955
6378136.868758,0.821443,-11.825276
6378136.868403,0.822933,-11.844597
6378136.868048,0.824423,-11.863917
6378136.867693,0.825914,-11.883238
6378136.867338,0.827404,-11.902559
6378136.866983,0.828895,-11.921879
6378136.866628,0.830385,-11.941200
6378136.866273,0.831876,-11.960520
6378136.865918,0.833367,-11.979841
6378136.865563,0.834858,-11.999162
6378136.865207,0.836350,-12.018482
6378136.864852,0.837841,-12.037803
6378136.864496,0.839333,-12.057123
6378136.864140,0.840824,-12.076444
6378136.863785,0.842316,-12.095764
6378136.863429,0.843808,-12.115085
6378136.863073,0.845300,-12.134405
6378136.862717,0.846793,-12.153726
6378136.862361,0.848285,-12.173046
6378136.862005,0.849778,-12.192366
6378136.861648,0.851270,-12.211687
6378136.861292,0.852763,-12.231007
6378136.860936,0.854256,-12.250328
6378136.860579,0.855749,-12.269648
6378136.860223,0.857242,-12.288968
6378136.859866,0.858736,-12.308289
6378136.859510,0.860229,-12.327609
6378136.859153,0.861723,-12.346929
6378136.858796,0.863217,-12.366250
6378136.858439,0.864710,-12.385570
6378136.858082,0.866204,-12.404890
6378136.857725,0.867699,-12.424211
6378136.857368,0.869193,-12.443531
6378136.857011,0.870687,-12.462851
6378136.856653,0.872182,-12.482171
6378136.856296,0.873676,-12.501492
6378136.855939,0.875171,-12.520812
6378136.855581,0.876666,-12.540132
6378136.855224,0.878161,-12.559452
6378136.854866,0.879656,-12.578773
6378136.854508,0.881152,-12.598093
6378136.854151,0.882647,-12.617413
6378136.853793,0.884143,-12.636733
6378136.853435,0.885638,-12.656053
6378136.853077,0.887134,-12.675373
6378136.852719,0.888630,-12.694694
6378136.852361,0.890126,-12.714014
6378136.852003,0.891622,-12.733334
6378136.851644,0.893118,-12.752654
6378136.851286,0.894615,-12.771974
6378136.850928,0.896111,-12.791294
6378136.850569,0.897608,-12.810614
6378136.850211,0.899105,-12.829934
6378136.849852,0.900601,-12.849254
6378136.849493,0.902098,-12.868574
6378136.849135,0.903595,-12.887894
6378136.848776,0.905093,-12.907214
6378136.848417,0.906590,-12.926534
6378136.848058,0.908087,-12.945854
6378136.847699,0.909585,-12.965174
6378136.847340,0.911082,-12.984494
6378136.846981,0.912580,-13.003814
6378136.846622,0.914078,-13.023134
6378136.846263,0.915576,-13.042454
6378136.845904,0.917074,-13.061774
