ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
0.657322,0.431848,0.948895
0.666560,0.437917,0.962230
0.675751,0.443955,0.975498
0.684894,0.449962,0.988697
0.693990,0.455938,1.001828
0.703039,0.461883,1.014891
0.712042,0.467797,1.027886
0.720997,0.473681,1.040814
0.729906,0.479534,1.053675
0.738769,0.485357,1.066469
0.747586,0.491149,1.079197
0.756357,0.496911,1.091858
0.765082,0.502644,1.104454
0.773762,0.508346,1.116983
0.782396,0.514019,1.129448
0.790985,0.519662,1.141847
0.799530,0.525275,1.154182
0.808030,0.530860,1.166452
0.816485,0.536415,1.178658
0.824897,0.541941,1.190801
0.833264,0.547438,1.202880
0.841587,0.552906,1.214895
0.849867,0.558346,1.226848
0.858104,0.563757,1.238738
0.866297,0.569140,1.250566
0.874448,0.574495,1.262332
0.882556,0.579822,1.274036
0.890621,0.585121,1.285679
0.898644,0.590392,1.297261
0.906626,0.595635,1.308783
0.914565,0.600851,1.320244
0.922462,0.606040,1.331644
0.930319,0.611201,1.342986
0.938134,0.616335,1.354267
0.945908,0.621443,1.365490
0.953641,0.626523,1.376653
0.961334,0.631577,1.387758
0.968986,0.636605,1.398805
0.976598,0.641606,1.409794
0.984171,0.646581,1.420725
0.991703,0.651529,1.431599
0.999196,0.656452,1.442416
1.006650,0.661349,1.453176
1.014065,0.666220,1.463879
1.021440,0.671066,1.474527
1.028777,0.675886,1.485118
1.036076,0.680681,1.495654
1.043336,0.685451,1.506135
1.050558,0.690196,1.516560
1.057742,0.694916,1.526931
1.064889,0.699611,1.537248
1.071998,0.704281,1.547510
1.079070,0.708927,1.557719
1.086104,0.713549,1.567874
1.093102,0.718146,1.577975
1.100063,0.722719,1.588024
1.106987,0.727269,1.598020
1.113875,0.731794,1.607963
1.120727,0.736295,1.617854
1.127543,0.740773,1.627694
1.134323,0.745228,1.637481
1.141068,0.749659,1.647217
1.147777,0.754067,1.656903
1.154451,0.758451,1.666537
1.161090,0.762813,1.676121
1.167694,0.767152,1.685654
1.174263,0.771467,1.695138
1.180798,0.775761,1.704571
1.187298,0.780032,1.713955
1.193765,0.784280,1.723290
1.200197,0.788506,1.732576
1.206596,0.792710,1.741813
1.212961,0.796892,1.751002
1.219293,0.801051,1.760142
1.225592,0.805189,1.769235
1.231857,0.809306,1.778279
1.238090,0.813400,1.787276
1.244290,0.817474,1.796226
1.250457,0.821525,1.805129
1.256592,0.825556,1.813986
1.262695,0.829565,1.822795
1.268765,0.833554,1.831559
1.274804,0.837521,1.840277
1.280811,0.841468,1.848948
1.286787,0.845394,1.857575
1.292731,0.849299,1.866156
1.298644,0.853184,1.874691
1.304526,0.857048,1.883183
1.310377,0.860892,1.891629
1.316198,0.864716,1.900031
1.321988,0.868520,1.908389
1.327747,0.872304,1.916704
1.333476,0.876068,1.924974
1.339176,0.879812,1.933201
1.344845,0.883536,1.941385
1.350484,0.887241,1.949526
1.356094,0.890927,1.957625
1.361675,0.894593,1.965680
1.367226,0.898240,1.973694
1.372748,0.901868,1.981665
1.378241,0.905477,1.989595
1.383705,0.909067,1.997483
1.389140,0.912638,2.005329
1.394547,0.916190,2.013135
1.399926,0.919724,2.020899
1.405276,0.923239,2.028623
1.410599,0.926735,2.036306
1.415893,0.930214,2.043949
1.421159,0.933674,2.051551
1.426398,0.937115,2.059114
1.431610,0.940539,2.066637
1.436794,0.943945,2.074121
1.441951,0.947333,2.081565
1.447080,0.950703,2.088970
1.452183,0.954056,2.096336
1.457259,0.957390,2.103664
1.462309,0.960708,2.110953
1.467331,0.964008,2.118204
1.472328,0.967290,2.125417
1.477298,0.970556,2.132592
1.482242,0.973804,2.139729
1.487161,0.977035,2.146829
1.492053,0.980249,2.153892
1.496920,0.983447,2.160917
1.501761,0.986627,2.167906
1.506577,0.989791,2.174858
1.511367,0.992938,2.181773
1.516133,0.996069,2.188652
1.520873,0.999183,2.195495
1.525588,1.002281,2.202303
1.530279,1.005363,2.209074
1.534945,1.008429,2.215810
1.539587,1.011478,2.222510
1.544204,1.014511,2.229176
1.548797,1.017529,2.235806
1.553366,1.020531,2.242401
1.557911,1.023517,2.248962
1.562432,1.026487,2.255489
1.566929,1.029441,2.261981
1.571403,1.032381,2.268439
1.575853,1.035304,2.274863
1.580280,1.038213,2.281254
1.584684,1.041106,2.287611
1.589064,1.043984,2.293934
1.593422,1.046846,2.300225
1.597756,1.049694,2.306482
1.602068,1.052527,2.312707
1.606357,1.055345,2.318898
1.610624,1.058148,2.325058
1.614868,1.060936,2.331185
1.619090,1.063710,2.337280
1.623290,1.066470,2.343342
1.627468,1.069214,2.349374
1.631624,1.071945,2.355373
1.635758,1.074661,2.361341
1.639870,1.077362,2.367277
1.643961,1.080050,2.373183
1.648031,1.082723,2.379057
1.652079,1.085383,2.384901
1.656105,1.088028,2.390714
1.660111,1.090660,2.396496
1.664095,1.093278,2.402248
1.668059,1.095882,2.407970
1.672002,1.098472,2.413661
1.675924,1.101049,2.419323
1.679826,1.103612,2.424956
1.683707,1.106162,2.430558
1.687567,1.108698,2.436131
1.691408,1.111221,2.441675
1.695228,1.113731,2.447190
1.699028,1.116228,2.452676
1.702809,1.118711,2.458133
1.706569,1.121182,2.463562
1.710310,1.123640,2.468962
1.714031,1.126084,2.474333
1.717732,1.128516,2.479677
1.721414,1.130935,2.484992
1.725077,1.133341,2.490279
1.728721,1.135735,2.495539
1.732345,1.138116,2.500771
1.735950,1.140485,2.505976
1.739537,1.142841,2.511153
1.743104,1.145185,2.516303
1.746653,1.147517,2.521426
1.750184,1.149836,2.526523
1.753695,1.152143,2.531592
1.757189,1.154438,2.536635
1.760664,1.156721,2.541651
1.764120,1.158992,2.546641
1.767559,1.161251,2.551605
1.770979,1.163498,2.556543
1.774382,1.165734,2.561455
1.777767,1.167957,2.566341
1.781134,1.170170,2.571201
1.784483,1.172370,2.576036
1.787815,1.174559,2.580846
1.791129,1.176736,2.585630
1.794426,1.178902,2.590389
1.797705,1.181057,2.595124
1.800967,1.183200,2.599833
1.804213,1.185332,2.604518
1.807441,1.187453,2.609178
1.810652,1.189562,2.613813
1.813846,1.191661,2.618424
1.817024,1.193749,2.623011
1.820185,1.195825,2.627574
1.823329,1.197891,2.632113
1.826457,1.199946,2.636629
1.829568,1.201990,2.641120
1.832663,1.204023,2.645588
1.835742,1.206046,2.650032
1.838804,1.208058,2.654454
1.841851,1.210060,2.658851
1.844882,1.212051,2.663226
1.847896,1.214031,2.667578
1.850895,1.216001,2.671907
1.853878,1.217961,2.676213
1.856845,1.219911,2.680497
1.859797,1.221850,2.684758
1.862734,1.223779,2.688997
1.865655,1.225698,2.693214
1.868560,1.227607,2.697408
1.871451,1.229506,2.701581
1.874326,1.231395,2.705731
1.877186,1.233274,2.709860
1.880031,1.235143,2.713967
1.882861,1.237002,2.718052
1.885676,1.238852,2.722117
1.888477,1.240692,2.726159
1.891263,1.242522,2.730181
1.894034,1.244343,2.734181
1.896790,1.246154,2.738161
1.899532,1.247955,2.742119
1.902260,1.249747,2.746057
1.904974,1.251530,2.749974
1.907673,1.253303,2.753870
1.910358,1.255067,2.757746
1.913029,1.256822,2.761602
1.915686,1.258568,2.765438
1.918329,1.260304,2.769253
1.920958,1.262031,2.773048
1.923573,1.263749,2.776824
1.926175,1.265459,2.780579
1.928763,1.267159,2.784315
1.931337,1.268850,2.788031
1.933898,1.270532,2.791728
1.936445,1.272206,2.795405
1.938979,1.273871,2.799063
1.941500,1.275527,2.802702
1.944007,1.277174,2.806322
1.946501,1.278813,2.809922
1.948983,1.280443,2.813504
1.951451,1.282065,2.817067
1.953906,1.283678,2.820612
1.956348,1.285282,2.824137
1.958778,1.286878,2.827644
1.961195,1.288466,2.831133
1.963599,1.290045,2.834604
1.965990,1.291617,2.838056
1.968369,1.293180,2.841490
1.970736,1.294734,2.844906
1.973090,1.296281,2.848304
1.975431,1.297819,2.851685
1.977761,1.299349,2.855047
1.980078,1.300872,2.858392
1.982383,1.302386,2.861719
1.984675,1.303892,2.865029
1.986956,1.305391,2.868322
1.989225,1.306881,2.871597
1.991482,1.308364,2.874855
1.993727,1.309839,2.878096
1.995960,1.311306,2.881320
1.998182,1.312766,2.884527
2.000392,1.314218,2.887717
2.002590,1.315662,2.890891
2.004777,1.317099,2.894048
2.006952,1.318528,2.897188
2.009116,1.319950,2.900311
2.011269,1.321364,2.903419
2.013410,1.322770,2.906510
2.015540,1.324170,2.909585
2.017659,1.325562,2.912643
2.019766,1.326946,2.915686
2.021863,1.328324,2.918712
2.023949,1.329694,2.921723
2.026023,1.331057,2.924718
2.028087,1.332413,2.927697
2.030140,1.333762,2.930661
2.032182,1.335103,2.933609
2.034214,1.336438,2.936541
2.036234,1.337766,2.939459
2.038245,1.339086,2.942360
2.040244,1.340400,2.945247
2.042233,1.341707,2.948118
2.044212,1.343007,2.950975
2.046180,1.344300,2.953816
2.048138,1.345586,2.956643
2.050086,1.346866,2.959454
2.052023,1.348139,2.962251
2.053951,1.349405,2.965033
2.055868,1.350664,2.967801
2.057775,1.351917,2.970554
2.059672,1.353164,2.973293
2.061559,1.354403,2.976017
2.063436,1.355637,2.978727
2.065304,1.356864,2.981422
2.067161,1.358084,2.984104
2.069009,1.359298,2.986772
2.070847,1.360506,2.989425
2.072676,1.361707,2.992065
2.074495,1.362902,2.994690
2.076304,1.364091,2.997302
2.078104,1.365273,2.999900
2.079894,1.366449,3.002485
2.081675,1.367619,3.005056
2.083447,1.368783,3.007613
2.085209,1.369941,3.010157
2.086962,1.371093,3.012688
2.088706,1.372239,3.015206
2.090441,1.373378,3.017710
2.092166,1.374512,3.020201
2.093883,1.375640,3.022679
2.095591,1.376761,3.025144
2.097289,1.377877,3.027596
2.098979,1.378987,3.030035
2.100660,1.380092,3.032461
2.102332,1.381190,3.034875
2.103995,1.382283,3.037276
2.105649,1.383370,3.039664
2.107295,1.384451,3.042040
2.108932,1.385527,3.044404
2.110561,1.386597,3.046754
2.112181,1.387661,3.049093
2.113792,1.388720,3.051419
2.115395,1.389773,3.053733
2.116990,1.390820,3.056035
2.118576,1.391863,3.058325
2.120154,1.392899,3.060603
2.121724,1.393930,3.062869
2.123285,1.394956,3.065123
2.124838,1.395977,3.067365
2.126384,1.396992,3.069596
2.127920,1.398002,3.071814
2.129449,1.399006,3.074021
2.130970,1.400005,3.076217
2.132483,1.400999,3.078401
2.133988,1.401988,3.080573
2.135485,1.402971,3.082734
2.136974,1.403950,3.084884
2.138456,1.404923,3.087023
2.139929,1.405891,3.089150
2.141395,1.406854,3.091266
2.142853,1.407812,3.093371
2.144304,1.408765,3.095465
2.145746,1.409713,3.097548
2.147182,1.410656,3.099620
2.148610,1.411594,3.101681
2.150030,1.412527,3.103731
2.151443,1.413455,3.105771
2.152848,1.414379,3.107799
2.154246,1.415297,3.109817
2.155637,1.416211,3.111825
2.157020,1.417119,3.113822
2.158396,1.418024,3.115809
2.159765,1.418923,3.117785
2.161127,1.419818,3.119750
2.162482,1.420707,3.121706
2.163829,1.421593,3.123651
2.165169,1.422473,3.125586
2.166503,1.423349,3.127511
2.167829,1.424221,3.129425
2.169148,1.425088,3.131330
2.170461,1.425950,3.133225
2.171766,1.426808,3.135109
2.173065,1.427661,3.136984
2.174357,1.428510,3.138849
2.175642,1.429354,3.140704
2.176921,1.430194,3.142550
2.178192,1.431029,3.144386
2.179457,1.431860,3.146212
2.180716,1.432687,3.148028
2.181967,1.433509,3.149835
2.183213,1.434327,3.151633
2.184451,1.435141,3.153421
2.185683,1.435951,3.155199
2.186909,1.436756,3.156969
2.188128,1.437557,3.158729
2.189341,1.438354,3.160480
2.190547,1.439146,3.162221
2.191748,1.439935,3.163954
2.192941,1.440719,3.165677
2.194129,1.441499,3.167391
2.195310,1.442275,3.169097
2.196485,1.443047,3.170793
2.197654,1.443815,3.172481
2.198817,1.444579,3.174159
2.199974,1.445339,3.175829
2.201125,1.446095,3.177490
2.202269,1.446847,3.179143
2.203408,1.447595,3.180786
2.204540,1.448339,3.182421
2.205667,1.449080,3.184048
2.206788,1.449816,3.185666
2.207903,1.450548,3.187275
2.209012,1.451277,3.188876
2.210115,1.452002,3.190469
2.211212,1.452723,3.192053
2.212304,1.453440,3.193629
2.213390,1.454153,3.195196
2.214470,1.454863,3.196756
2.215545,1.455569,3.198307
2.216614,1.456271,3.199850
2.217677,1.456970,3.201385
2.218735,1.457665,3.202912
2.219787,1.458356,3.204431
2.220834,1.459044,3.205942
2.221875,1.459728,3.207444
2.222910,1.460408,3.208940
2.223941,1.461085,3.210427
2.224965,1.461758,3.211906
2.225985,1.462428,3.213378
2.226999,1.463094,3.214842
2.228008,1.463757,3.216298
2.229011,1.464416,3.217747
2.230010,1.465072,3.219188
2.231003,1.465724,3.220621
2.231990,1.466373,3.222047
2.232973,1.467019,3.223466
2.233950,1.467661,3.224877
2.234923,1.468300,3.226280
2.235890,1.468935,3.227676
2.236852,1.469567,3.229065
2.237809,1.470196,3.230447
2.238761,1.470822,3.231821
2.239708,1.471444,3.233188
2.240650,1.472063,3.234548
2.241587,1.472678,3.235901
2.242520,1.473291,3.237247
2.243447,1.473900,3.238585
2.244369,1.474506,3.239917
2.245287,1.475109,3.241242
2.246200,1.475709,3.242559
2.247108,1.476305,3.243870
2.248011,1.476899,3.245174
2.248909,1.477489,3.246471
2.249803,1.478076,3.247761
2.250692,1.478660,3.249045
2.251577,1.479241,3.250321
2.252456,1.479819,3.251592
2.253332,1.480394,3.252855
2.254202,1.480966,3.254112
2.255068,1.481535,3.255362
2.255930,1.482101,3.256605
2.256786,1.482664,3.257842
2.257639,1.483224,3.259073
2.258487,1.483781,3.260297
2.259330,1.484335,3.261515
2.260169,1.484886,3.262726
2.261004,1.485435,3.263931
2.261834,1.485980,3.265129
2.262660,1.486523,3.266322
2.263482,1.487063,3.267508
2.264299,1.487600,3.268687
2.265112,1.488134,3.269861
2.265921,1.488665,3.271028
2.266725,1.489194,3.272190
2.267526,1.489719,3.273345
2.268322,1.490242,3.274494
2.269114,1.490763,3.275637
2.269901,1.491280,3.276774
2.270685,1.491795,3.277906
2.271464,1.492307,3.279031
2.272240,1.492816,3.280150
2.273011,1.493323,3.281264
2.273778,1.493827,3.282371
2.274541,1.494329,3.283473
2.275301,1.494827,3.284569
2.276056,1.495324,3.285659
2.276807,1.495817,3.286744
2.277555,1.496308,3.287823
2.278298,1.496797,3.288896
2.279037,1.497282,3.289963
2.279773,1.497766,3.291025
2.280505,1.498246,3.292081
2.281233,1.498725,3.293132
2.281957,1.499200,3.294178
2.282677,1.499674,3.295217
2.283394,1.500144,3.296252
2.284106,1.500613,3.297281
2.284815,1.501078,3.298304
2.285521,1.501542,3.299322
2.286222,1.502003,3.300335
2.286920,1.502461,3.301343
2.287614,1.502917,3.302345
2.288305,1.503371,3.303342
2.288992,1.503822,3.304333
2.289675,1.504271,3.305320
2.290355,1.504718,3.306301
2.291031,1.505162,3.307277
2.291704,1.505604,3.308248
2.292373,1.506044,3.309214
2.293039,1.506481,3.310175
2.293701,1.506916,3.311131
2.294360,1.507349,3.312082
2.295015,1.507779,3.313028
2.295666,1.508207,3.313969
2.296315,1.508633,3.314904
2.296960,1.509057,3.315835
2.297601,1.509478,3.316762
2.298239,1.509898,3.317683
2.298874,1.510315,3.318599
2.299506,1.510730,3.319511
2.300134,1.511142,3.320418
2.300759,1.511553,3.321320
2.301380,1.511961,3.322217
2.301999,1.512368,3.323110
2.302614,1.512772,3.323998
2.303226,1.513174,3.324881
2.303834,1.513574,3.325759
2.304440,1.513971,3.326634
2.305042,1.514367,3.327503
2.305641,1.514761,3.328368
2.306237,1.515152,3.329228
2.306830,1.515542,3.330084
2.307420,1.515929,3.330935
2.308006,1.516314,3.331782
2.308590,1.516698,3.332625
2.309170,1.517079,3.333463
2.309748,1.517459,3.334296
2.310322,1.517836,3.335125
2.310894,1.518211,3.335950
2.311462,1.518585,3.336771
2.312028,1.518956,3.337587
2.312590,1.519326,3.338399
2.313149,1.519693,3.339207
2.313706,1.520059,3.340010
2.314260,1.520423,3.340809
2.314810,1.520785,3.341604
2.315358,1.521144,3.342395
2.315903,1.521502,3.343182
2.316445,1.521859,3.343964
2.316985,1.522213,3.344743
2.317521,1.522565,3.345517
2.318055,1.522916,3.346287
2.318585,1.523265,3.347054
2.319113,1.523612,3.347816
2.319639,1.523957,3.348574
2.320161,1.524300,3.349328
2.320681,1.524641,3.350079
2.321198,1.524981,3.350825
2.321712,1.525319,3.351568
2.322224,1.525655,3.352306
2.322733,1.525989,3.353041
2.323239,1.526322,3.353772
2.323743,1.526653,3.354499
2.324244,1.526982,3.355222
2.324742,1.527309,3.355941
2.325238,1.527635,3.356657
2.325731,1.527959,3.357368
2.326221,1.528281,3.358077
2.326709,1.528602,3.358781
2.327195,1.528921,3.359482
2.327677,1.529238,3.360179
2.328158,1.529553,3.360872
2.328635,1.529867,3.361562
2.329111,1.530180,3.362248
2.329583,1.530490,3.362930
2.330054,1.530799,3.363609
2.330522,1.531106,3.364284
2.330987,1.531412,3.364956
2.331450,1.531716,3.365625
2.331910,1.532019,3.366289
2.332368,1.532320,3.366951
2.332824,1.532619,3.367608
2.333277,1.532917,3.368263
2.333728,1.533213,3.368914
2.334177,1.533508,3.369561
2.334623,1.533801,3.370205
2.335067,1.534093,3.370846
2.335508,1.534383,3.371483
2.335948,1.534671,3.372117
2.336384,1.534958,3.372748
2.336819,1.535244,3.373375
2.337251,1.535528,3.373999
2.337681,1.535810,3.374620
2.338109,1.536091,3.375238
2.338535,1.536371,3.375852
2.338958,1.536649,3.376463
2.339379,1.536926,3.377071
2.339798,1.537201,3.377676
2.340215,1.537475,3.378277
2.340629,1.537747,3.378875
2.341041,1.538018,3.379471
2.341452,1.538287,3.380063
2.341860,1.538555,3.380652
2.342265,1.538822,3.381238
2.342669,1.539087,3.381820
2.343071,1.539351,3.382400
2.343470,1.539613,3.382977
2.343868,1.539875,3.383550
2.344263,1.540134,3.384121
2.344656,1.540393,3.384689
2.345047,1.540650,3.385253
2.345436,1.540905,3.385815
2.345823,1.541160,3.386374
2.346209,1.541412,3.386930
2.346592,1.541664,3.387483
2.346973,1.541914,3.388033
2.347352,1.542163,3.388580
2.347729,1.542411,3.389124
2.348104,1.542658,3.389665
2.348477,1.542903,3.390204
2.348848,1.543146,3.390740
2.349217,1.543389,3.391273
2.349584,1.543630,3.391803
2.349949,1.543870,3.392330
2.350313,1.544109,3.392855
2.350674,1.544346,3.393377
2.351034,1.544583,3.393896
2.351392,1.544818,3.394412
2.351747,1.545051,3.394926
2.352101,1.545284,3.395437
2.352453,1.545515,3.395945
2.352804,1.545745,3.396450
2.353152,1.545974,3.396953
2.353499,1.546202,3.397454
2.353843,1.546428,3.397951
2.354186,1.546654,3.398446
2.354527,1.546878,3.398939
2.354867,1.547101,3.399429
2.355204,1.547323,3.399916
2.355540,1.547543,3.400401
2.355874,1.547763,3.400883
2.356207,1.547981,3.401363
2.356537,1.548198,3.401840
2.356866,1.548414,3.402314
2.357193,1.548629,3.402787
2.357518,1.548843,3.403256
2.357842,1.549055,3.403724
2.358164,1.549267,3.404188
2.358484,1.549477,3.404651
2.358803,1.549687,3.405111
2.359120,1.549895,3.405568
2.359435,1.550102,3.406023
2.359749,1.550308,3.406476
2.360060,1.550513,3.406926
2.360371,1.550717,3.407374
2.360679,1.550920,3.407820
2.360986,1.551121,3.408263
2.361292,1.551322,3.408704
2.361596,1.551522,3.409142
2.361898,1.551720,3.409579
2.362199,1.551918,3.410013
2.362498,1.552114,3.410445
2.362795,1.552310,3.410874
2.363091,1.552504,3.411301
2.363386,1.552697,3.411726
2.363678,1.552890,3.412149
2.363970,1.553081,3.412570
2.364260,1.553272,3.412988
2.364548,1.553461,3.413404
2.364835,1.553649,3.413818
2.365120,1.553837,3.414230
2.365404,1.554023,3.414639
2.365686,1.554209,3.415047
2.365967,1.554393,3.415452
2.366246,1.554577,3.415855
2.366524,1.554759,3.416256
2.366800,1.554941,3.416655
2.367075,1.555121,3.417052
2.367349,1.555301,3.417447
2.367621,1.555480,3.417840
2.367891,1.555658,3.418230
2.368160,1.555834,3.418619
2.368428,1.556010,3.419006
2.368695,1.556185,3.419390
2.368960,1.556359,3.419773
2.369223,1.556533,3.420153
2.369485,1.556705,3.420532
2.369746,1.556876,3.420908
2.370006,1.557047,3.421283
2.370264,1.557216,3.421655
2.370521,1.557385,3.422026
2.370776,1.557553,3.422395
2.371030,1.557720,3.422761
2.371283,1.557886,3.423126
2.371534,1.558051,3.423489
2.371784,1.558215,3.423850
2.372033,1.558379,3.424209
2.372280,1.558541,3.424567
2.372527,1.558703,3.424922
2.372771,1.558864,3.425275
2.373015,1.559024,3.425627
2.373257,1.559183,3.425977
2.373498,1.559341,3.426325
2.373738,1.559499,3.426671
2.373977,1.559656,3.427015
2.374214,1.559811,3.427358
2.374450,1.559967,3.427698
2.374685,1.560121,3.428037
2.374918,1.560274,3.428374
2.375151,1.560427,3.428710
2.375382,1.560579,3.429043
2.375612,1.560730,3.429375
2.375840,1.560880,3.429705
2.376068,1.561029,3.430034
2.376294,1.561178,3.430360
2.376519,1.561326,3.430685
2.376743,1.561473,3.431009
2.376966,1.561619,3.431330
2.377187,1.561765,3.431650
2.377408,1.561910,3.431968
2.377627,1.562054,3.432285
2.377845,1.562197,3.432599
2.378062,1.562340,3.432913
2.378278,1.562481,3.433224
2.378492,1.562622,3.433534
2.378706,1.562763,3.433842
2.378918,1.562902,3.434149
2.379130,1.563041,3.434454
2.379340,1.563179,3.434757
2.379549,1.563317,3.435059
2.379757,1.563453,3.435360
2.379964,1.563589,3.435658
2.380170,1.563724,3.435955
2.380375,1.563859,3.436251
2.380578,1.563993,3.436545
2.380781,1.564126,3.436837
2.380982,1.564258,3.437128
2.381183,1.564390,3.437418
2.381382,1.564521,3.437706
2.381581,1.564651,3.437992
2.381778,1.564781,3.438277
2.381974,1.564910,3.438560
2.382170,1.565038,3.438842
2.382364,1.565166,3.439123
2.382557,1.565293,3.439402
2.382749,1.565419,3.439679
2.382940,1.565545,3.439955
2.383131,1.565670,3.440230
2.383320,1.565794,3.440503
2.383508,1.565918,3.440775
2.383695,1.566041,3.441045
2.383882,1.566163,3.441314
2.384067,1.566285,3.441581
2.384251,1.566406,3.441847
2.384434,1.566526,3.442112
2.384617,1.566646,3.442375
2.384798,1.566765,3.442637
2.384979,1.566884,3.442897
2.385158,1.567002,3.443157
2.385337,1.567119,3.443414
2.385514,1.567236,3.443671
2.385691,1.567352,3.443926
2.385867,1.567467,3.444179
2.386042,1.567582,3.444432
2.386216,1.567696,3.444683
2.386389,1.567810,3.444933
2.386561,1.567923,3.445181
2.386732,1.568036,3.445428
2.386902,1.568147,3.445674
2.387072,1.568259,3.445919
2.387240,1.568369,3.446162
2.387408,1.568480,3.446404
2.387574,1.568589,3.446645
2.387740,1.568698,3.446884
2.387905,1.568806,3.447122
2.388069,1.568914,3.447359
2.388233,1.569022,3.447595
2.388395,1.569128,3.447829
2.388557,1.569234,3.448063
2.388717,1.569340,3.448295
2.388877,1.569445,3.448525
2.389036,1.569550,3.448755
2.389195,1.569653,3.448983
2.389352,1.569757,3.449211
2.389509,1.569860,3.449437
2.389664,1.569962,3.449661
2.389819,1.570064,3.449885
2.389973,1.570165,3.450107
2.390127,1.570266,3.450329
2.390279,1.570366,3.450549
2.390431,1.570466,3.450768
2.390582,1.570565,3.450986
2.390732,1.570663,3.451202
2.390881,1.570761,3.451418
2.391030,1.570859,3.451632
2.391177,1.570956,3.451846
2.391324,1.571053,3.452058
2.391470,1.571149,3.452269
2.391616,1.571244,3.452479
2.391760,1.571339,3.452688
2.391904,1.571434,3.452895
2.392048,1.571528,3.453102
2.392190,1.571621,3.453307
2.392332,1.571714,3.453512
2.392473,1.571807,3.453715
2.392613,1.571899,3.453918
2.392752,1.571991,3.454119
2.392891,1.572082,3.454319
2.393029,1.572172,3.454518
2.393166,1.572263,3.454716
2.393303,1.572352,3.454914
2.393438,1.572442,3.455110
2.393573,1.572530,3.455305
2.393708,1.572619,3.455499
2.393842,1.572706,3.455692
2.393974,1.572794,3.455884
2.394107,1.572881,3.456075
2.394238,1.572967,3.456264
2.394369,1.573053,3.456453
2.394499,1.573139,3.456641
2.394629,1.573224,3.456828
2.394758,1.573308,3.457014
2.394886,1.573393,3.457199
2.395014,1.573476,3.457383
2.395140,1.573560,3.457567
2.395266,1.573643,3.457749
2.395392,1.573725,3.457930
2.395517,1.573807,3.458110
2.395641,1.573889,3.458289
2.395765,1.573970,3.458468
2.395887,1.574051,3.458645
2.396010,1.574131,3.458822
2.396131,1.574211,3.458997
2.396252,1.574290,3.459172
2.396373,1.574369,3.459345
2.396492,1.574448,3.459518
2.396611,1.574526,3.459690
2.396730,1.574604,3.459861
2.396848,1.574681,3.460031
2.396965,1.574758,3.460200
2.397081,1.574835,3.460369
2.397197,1.574911,3.460536
2.397313,1.574987,3.460703
2.397427,1.575062,3.460868
2.397542,1.575137,3.461033
2.397655,1.575212,3.461197
2.397768,1.575286,3.461360
2.397881,1.575360,3.461522
2.397992,1.575433,3.461684
2.398103,1.575506,3.461844
2.398214,1.575579,3.462004
2.398324,1.575651,3.462163
2.398434,1.575723,3.462321
2.398542,1.575795,3.462478
2.398651,1.575866,3.462634
2.398758,1.575937,3.462790
2.398866,1.576007,3.462944
2.398972,1.576077,3.463098
2.399078,1.576147,3.463251
2.399184,1.576216,3.463404
2.399289,1.576285,3.463555
2.399393,1.576354,3.463706
2.399497,1.576422,3.463856
2.399600,1.576490,3.464005
2.399703,1.576557,3.464153
2.399805,1.576624,3.464301
