accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
0.998547,0.794884,-10.781056
1.002188,0.714683,-10.777011
1.006070,0.642661,-10.790693
1.010962,0.568209,-10.796187
1.006360,0.514388,-10.781906
0.998722,0.471184,-10.780994
1.016566,0.408335,-10.782173
1.000603,0.370353,-10.782317
1.011499,0.335296,-10.788378
1.016932,0.287373,-10.788248
0.572686,0.261395,-10.779590
0.499884,0.234477,-10.781104
0.469355,0.204917,-10.781031
0.424950,0.167772,-10.793772
0.385172,0.168329,-10.790320
0.358191,0.132127,-10.776486
0.330252,0.115032,-10.776098
0.316463,0.099322,-10.785434
0.273879,0.085028,-10.790667
0.273794,0.069049,-10.786845
0.250533,0.049738,-10.787863
0.240689,0.043564,-10.787266
0.233585,0.021506,-10.781034
0.217322,0.005899,-10.789574
0.218371,-0.008668,-10.793153
0.209396,-0.007280,-10.783475
0.206672,-0.020253,-10.780539
0.198701,-0.026996,-10.784743
0.196498,-0.050557,-10.788631
0.199360,-0.051402,-10.788732
0.192239,-0.063450,-10.781851
0.189866,-0.066928,-10.785374
0.192045,-0.070900,-10.780110
0.186899,-0.083443,-10.784865
0.191119,-0.082508,-10.789163
0.203190,-0.090497,-10.785222
0.196728,-0.097918,-10.782543
0.202735,-0.096217,-10.792860
0.211601,-0.115876,-10.789245
0.213664,-0.115987,-10.789852
0.209377,-0.124725,-10.781199
0.218335,-0.126569,-10.771648
0.223938,-0.132754,-10.788148
0.221237,-0.135617,-10.783952
0.229439,-0.137974,-10.786205
0.245782,-0.144521,-10.782779
0.240378,-0.146622,-10.788745
0.239955,-0.149918,-10.779324
0.254290,-0.167962,-10.772933
0.248057,-0.166269,-10.773426
0.273786,-0.179974,-10.782646
0.264655,-0.175922,-10.778260
0.271834,-0.179394,-10.782130
0.281817,-0.187430,-10.776503
0.288601,-0.191648,-10.785437
0.291772,-0.189032,-10.775878
0.292177,-0.194794,-10.772096
0.298168,-0.205817,-10.779476
0.313160,-0.207989,-10.784323
0.302867,-0.209973,-10.779237
0.313154,-0.213870,-10.776684
0.327623,-0.226241,-10.779081
0.324193,-0.224178,-10.777059
0.328629,-0.229081,-10.775646
0.338781,-0.230890,-10.777209
0.346979,-0.239087,-10.773934
0.354828,-0.238590,-10.771599
0.358027,-0.245124,-10.776290
0.353848,-0.250182,-10.771096
0.362433,-0.251944,-10.768859
0.370922,-0.258088,-10.781905
0.390307,-0.262301,-10.772971
0.377863,-0.266818,-10.774017
0.380584,-0.267037,-10.771207
0.392637,-0.275320,-10.775899
0.397412,-0.269163,-10.766715
0.398507,-0.278363,-10.770804
0.408682,-0.283198,-10.772466
0.418228,-0.276161,-10.772677
0.419034,-0.295374,-10.770847
0.432326,-0.291631,-10.771253
0.434705,-0.300653,-10.766142
0.440048,-0.303334,-10.771434
0.434238,-0.295997,-10.767416
0.440686,-0.313007,-10.769397
0.447332,-0.311085,-10.773000
0.462561,-0.320858,-10.760412
0.466649,-0.325537,-10.773616
0.469280,-0.317906,-10.764519
0.472760,-0.325710,-10.762528
0.473489,-0.329111,-10.761319
0.483510,-0.333916,-10.761354
0.486892,-0.339292,-10.757770
0.490150,-0.346944,-10.757914
0.493615,-0.345022,-10.758371
0.507126,-0.352141,-10.766831
0.513294,-0.354915,-10.760620
0.517826,-0.352528,-10.755115
0.524747,-0.355693,-10.756250
0.522342,-0.367979,-10.769535
0.532638,-0.363648,-10.754395
0.530307,-0.369041,-10.761223
