ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
2.621496,3.897244,2.688409
2.639880,3.925003,2.707268
2.658168,3.952616,2.726028
2.676360,3.980084,2.744690
2.694457,4.007408,2.763254
2.712458,4.034588,2.781720
2.730366,4.061626,2.800090
2.748179,4.088522,2.818363
2.765898,4.115277,2.836540
2.783525,4.141891,2.854622
2.801059,4.168366,2.872609
2.818501,4.194701,2.890501
2.835851,4.220899,2.908299
2.853111,4.246959,2.926005
2.870280,4.272882,2.943617
2.887358,4.298669,2.961136
2.904347,4.324321,2.978564
2.921247,4.349838,2.995900
2.938059,4.375221,3.013146
2.954781,4.400471,3.030300
2.971417,4.425589,3.047365
2.987965,4.450574,3.064340
3.004425,4.475429,3.081226
3.020800,4.500153,3.098024
3.037089,4.524747,3.114733
3.053292,4.549212,3.131354
3.069410,4.573549,3.147889
3.085443,4.597758,3.164336
3.101393,4.621839,3.180697
3.117258,4.645795,3.196973
3.133041,4.669625,3.213162
3.148740,4.693329,3.229267
3.164357,4.716909,3.245287
3.179892,4.740366,3.261224
3.195346,4.763699,3.277076
3.210718,4.786910,3.292846
3.226010,4.809999,3.308532
3.241221,4.832967,3.324136
3.256353,4.855814,3.339659
3.271405,4.878541,3.355099
3.286378,4.901149,3.370459
3.301273,4.923638,3.385738
3.316089,4.946009,3.400937
3.330828,4.968263,3.416056
3.345489,4.990400,3.431096
3.360073,5.012421,3.446057
3.374581,5.034326,3.460939
3.389012,5.056116,3.475744
3.403368,5.077792,3.490470
3.417649,5.099354,3.505119
3.431854,5.120803,3.519691
3.445985,5.142139,3.534187
3.460042,5.163364,3.548607
3.474025,5.184476,3.562951
3.487934,5.205478,3.577220
3.501771,5.226370,3.591413
3.515535,5.247152,3.605533
3.529226,5.267825,3.619578
3.542846,5.288390,3.633549
3.556394,5.308846,3.647447
3.569871,5.329195,3.661273
3.583278,5.349438,3.675025
3.596614,5.369574,3.688706
3.609880,5.389604,3.702314
3.623076,5.409529,3.715851
3.636203,5.429350,3.729317
3.649262,5.449067,3.742713
3.662251,5.468680,3.756038
3.675173,5.488190,3.769293
3.688026,5.507598,3.782478
3.700813,5.526903,3.795595
3.713532,5.546108,3.808642
3.726184,5.565212,3.821621
3.738770,5.584215,3.834532
3.751290,5.603119,3.847375
3.763744,5.621923,3.860151
3.776132,5.640629,3.872860
3.788456,5.659236,3.885501
3.800715,5.677746,3.898077
3.812910,5.696159,3.910586
3.825040,5.714475,3.923030
3.837107,5.732695,3.935409
3.849111,5.750819,3.947722
3.861052,5.768848,3.959971
3.872929,5.786783,3.972156
3.884745,5.804623,3.984277
3.896499,5.822370,3.996334
3.908190,5.840023,4.008327
3.919821,5.857584,4.020258
3.931390,5.875053,4.032126
3.942899,5.892430,4.043932
3.954347,5.909715,4.055676
3.965735,5.926910,4.067358
3.977064,5.944015,4.078979
3.988333,5.961030,4.090539
3.999543,5.977956,4.102038
4.010694,5.994793,4.113477
4.021786,6.011541,4.124856
4.032820,6.028202,4.136175
4.043796,6.044775,4.147435
4.054715,6.061261,4.158635
4.065576,6.077660,4.169777
4.076381,6.093974,4.180860
4.087128,6.110201,4.191885
4.097819,6.126344,4.202853
4.108454,6.142402,4.213762
4.119034,6.158375,4.224615
4.129557,6.174265,4.235410
4.140026,6.190071,4.246149
4.150439,6.205795,4.256831
4.160798,6.221436,4.267458
4.171103,6.236994,4.278028
4.181353,6.252471,4.288543
4.191549,6.267867,4.299003
4.201693,6.283182,4.309408
4.211782,6.298417,4.319758
4.221819,6.313571,4.330054
4.231803,6.328646,4.340296
4.241735,6.343642,4.350484
4.251615,6.358559,4.360619
4.261442,6.373398,4.370701
4.271218,6.388159,4.380729
4.280943,6.402843,4.390705
4.290617,6.417449,4.400629
4.300240,6.431979,4.410500
4.309813,6.446432,4.420320
4.319335,6.460810,4.430088
4.328807,6.475112,4.439805
4.338230,6.489339,4.449471
4.347603,6.503492,4.459086
4.356926,6.517570,4.468650
4.366201,6.531574,4.478165
4.375428,6.545505,4.487629
4.384605,6.559362,4.497044
4.393735,6.573147,4.506409
4.402817,6.586859,4.515725
4.411851,6.600500,4.524993
4.420837,6.614069,4.534211
4.429777,6.627566,4.543382
4.438669,6.640993,4.552504
4.447515,6.654350,4.561578
4.456315,6.667636,4.570605
4.465068,6.680852,4.579584
4.473775,6.693999,4.588516
4.482437,6.707077,4.597401
4.491053,6.720087,4.606240
4.499623,6.733028,4.615032
4.508149,6.745901,4.623778
4.516630,6.758707,4.632478
4.525067,6.771445,4.641132
4.533459,6.784117,4.649741
4.541808,6.796722,4.658305
4.550112,6.809261,4.666824
4.558373,6.821734,4.675298
4.566590,6.834141,4.683728
4.574765,6.846484,4.692113
4.582896,6.858761,4.700455
4.590985,6.870974,4.708752
4.599031,6.883123,4.717006
4.607035,6.895209,4.725217
4.614997,6.907231,4.733385
4.622917,6.919189,4.741509
4.630796,6.931085,4.749591
4.638633,6.942919,4.757631
4.646429,6.954690,4.765628
4.654185,6.966400,4.773584
4.661899,6.978048,4.781498
4.669573,6.989635,4.789370
4.677207,7.001161,4.797201
4.684801,7.012627,4.804990
4.692354,7.024032,4.812739
4.699869,7.035378,4.820447
4.707343,7.046664,4.828115
4.714779,7.057891,4.835743
4.722175,7.069059,4.843330
4.729533,7.080168,4.850878
4.736852,7.091219,4.858386
4.744132,7.102212,4.865854
4.751375,7.113147,4.873284
4.758579,7.124025,4.880674
4.765746,7.134846,4.888025
4.772874,7.145610,4.895338
4.779966,7.156317,4.902613
4.787020,7.166968,4.909849
4.794037,7.177564,4.917048
4.801018,7.188103,4.924209
4.807962,7.198588,4.931332
4.814869,7.209017,4.938417
4.821740,7.219392,4.945466
4.828575,7.229712,4.952477
4.835374,7.239978,4.959452
4.842137,7.250190,4.966390
4.848865,7.260348,4.973291
4.855558,7.270453,4.980157
4.862215,7.280505,4.986986
4.868838,7.290505,4.993780
4.875426,7.300451,5.000538
4.881979,7.310346,5.007260
4.888497,7.320189,5.013947
4.894982,7.329980,5.020599
4.901433,7.339719,5.027216
4.907849,7.349408,5.033798
4.914232,7.359045,5.040346
4.920582,7.368633,5.046860
4.926898,7.378169,5.053339
4.933181,7.387656,5.059784
4.939431,7.397093,5.066195
4.945648,7.406480,5.072573
4.951832,7.415818,5.078917
4.957984,7.425107,5.085228
4.964104,7.434347,5.091506
4.970192,7.443539,5.097751
4.976248,7.452683,5.103963
4.982271,7.461778,5.110142
4.988264,7.470826,5.116289
4.994225,7.479826,5.122404
5.000154,7.488779,5.128487
5.006053,7.497685,5.134537
5.011920,7.506544,5.140556
5.017757,7.515357,5.146544
5.023563,7.524124,5.152500
5.029338,7.532844,5.158424
5.035083,7.541519,5.164318
5.040799,7.550148,5.170181
5.046484,7.558732,5.176012
5.052139,7.567271,5.181814
5.057764,7.575765,5.187585
5.063360,7.584214,5.193325
5.068927,7.592619,5.199035
5.074464,7.600980,5.204716
5.079973,7.609297,5.210366
5.085452,7.617571,5.215987
5.090903,7.625801,5.221579
5.096325,7.633987,5.227141
5.101719,7.642131,5.232674
5.107084,7.650232,5.238177
5.112421,7.658291,5.243652
5.117730,7.666307,5.249098
5.123011,7.674281,5.254516
5.128265,7.682213,5.259905
5.133491,7.690104,5.265266
5.138689,7.697953,5.270599
5.143860,7.705761,5.275904
5.149004,7.713528,5.281180
5.154121,7.721254,5.286430
5.159212,7.728940,5.291651
5.164275,7.736585,5.296846
5.169312,7.744191,5.302012
5.174323,7.751756,5.307152
5.179307,7.759281,5.312265
5.184265,7.766768,5.317351
5.189197,7.774214,5.322410
5.194103,7.781622,5.327443
5.198983,7.788991,5.332450
5.203838,7.796321,5.337430
5.208667,7.803613,5.342384
5.213471,7.810866,5.347311
5.218249,7.818081,5.352214
5.223003,7.825259,5.357090
5.227732,7.832398,5.361941
5.232435,7.839501,5.366766
5.237115,7.846566,5.371566
5.241769,7.853594,5.376340
5.246399,7.860585,5.381090
5.251005,7.867539,5.385815
5.255587,7.874457,5.390515
5.260144,7.881338,5.395190
5.264678,7.888183,5.399841
5.269188,7.894993,5.404467
5.273674,7.901767,5.409069
5.278137,7.908505,5.413647
5.282576,7.915207,5.418201
5.286992,7.921875,5.422731
5.291384,7.928508,5.427237
5.295754,7.935105,5.431719
5.300101,7.941668,5.436178
5.304425,7.948197,5.440614
5.308726,7.954692,5.445026
5.313005,7.961152,5.449415
5.317261,7.967578,5.453781
5.321495,7.973971,5.458124
5.325706,7.980330,5.462445
5.329896,7.986656,5.466742
5.334063,7.992948,5.471018
5.338209,7.999208,5.475270
5.342333,8.005434,5.479501
5.346435,8.011628,5.483709
5.350516,8.017790,5.487895
5.354575,8.023919,5.492059
5.358613,8.030016,5.496201
5.362630,8.036081,5.500322
5.366625,8.042114,5.504420
5.370600,8.048115,5.508498
5.374554,8.054085,5.512554
5.378487,8.060024,5.516588
5.382399,8.065931,5.520602
5.386291,8.071807,5.524594
5.390163,8.077653,5.528566
5.394014,8.083468,5.532516
5.397845,8.089252,5.536446
5.401656,8.095006,5.540355
5.405446,8.100730,5.544244
5.409217,8.106423,5.548112
5.412968,8.112087,5.551960
5.416700,8.117721,5.555788
5.420412,8.123326,5.559596
5.424104,8.128901,5.563383
5.427777,8.134447,5.567151
5.431431,8.139964,5.570899
5.435065,8.145451,5.574628
5.438681,8.150910,5.578336
5.442277,8.156341,5.582026
5.445855,8.161742,5.585696
5.449414,8.167116,5.589346
5.452954,8.172461,5.592978
5.456475,8.177778,5.596590
5.459978,8.183067,5.600184
5.463463,8.188329,5.603759
5.466929,8.193563,5.607314
5.470377,8.198769,5.610852
5.473807,8.203948,5.614370
5.477220,8.209100,5.617870
5.480614,8.214225,5.621352
5.483990,8.219323,5.624816
5.487349,8.224394,5.628261
5.490690,8.229439,5.631688
5.494013,8.234457,5.635098
5.497319,8.239448,5.638489
5.500608,8.244414,5.641863
5.503879,8.249353,5.645218
5.507133,8.254267,5.648557
5.510371,8.259155,5.651877
5.513591,8.264017,5.655181
5.516794,8.268853,5.658467
5.519980,8.273665,5.661735
5.523150,8.278450,5.664987
5.526303,8.283211,5.668221
5.529440,8.287947,5.671439
5.532560,8.292658,5.674639
5.535663,8.297344,5.677823
5.538751,8.302006,5.680990
5.541822,8.306643,5.684141
5.544877,8.311256,5.687275
5.547916,8.315844,5.690392
5.550939,8.320409,5.693493
5.553946,8.324949,5.696578
5.556937,8.329466,5.699647
5.559913,8.333959,5.702699
5.562873,8.338429,5.705736
5.565818,8.342875,5.708756
5.568747,8.347297,5.711761
5.571661,8.351697,5.714750
5.574559,8.356073,5.717723
5.577442,8.360426,5.720681
5.580310,8.364757,5.723623
5.583163,8.369064,5.726550
5.586001,8.373350,5.729461
5.588824,8.377612,5.732357
5.591633,8.381852,5.735238
5.594426,8.386070,5.738104
5.597205,8.390266,5.740954
5.599969,8.394440,5.743790
5.602719,8.398592,5.746611
5.605455,8.402722,5.749417
5.608176,8.406831,5.752208
5.610882,8.410918,5.754985
5.613575,8.414983,5.757747
5.616253,8.419027,5.760494
5.618918,8.423050,5.763227
5.621568,8.427052,5.765946
5.624204,8.431032,5.768651
5.626827,8.434992,5.771341
5.629436,8.438931,5.774017
5.632031,8.442850,5.776679
5.634612,8.446748,5.779327
5.637180,8.450625,5.781962
5.639735,8.454482,5.784582
5.642276,8.458319,5.787189
5.644804,8.462135,5.789782
5.647318,8.465932,5.792361
5.649819,8.469709,5.794927
5.652308,8.473465,5.797479
5.654783,8.477202,5.800018
5.657245,8.480920,5.802544
5.659694,8.484618,5.805056
5.662130,8.488297,5.807556
5.664554,8.491956,5.810042
5.666964,8.495596,5.812515
5.669363,8.499217,5.814975
5.671748,8.502819,5.817422
5.674121,8.506402,5.819856
5.676482,8.509966,5.822278
5.678830,8.513511,5.824686
5.681166,8.517038,5.827083
5.683489,8.520547,5.829466
5.685801,8.524037,5.831837
5.688100,8.527508,5.834196
5.690387,8.530962,5.836542
5.692662,8.534397,5.838876
5.694925,8.537814,5.841198
5.697177,8.541214,5.843507
5.699416,8.544595,5.845805
5.701644,8.547959,5.848090
5.703860,8.551305,5.850363
5.706065,8.554633,5.852625
5.708258,8.557944,5.854874
5.710439,8.561238,5.857112
5.712609,8.564514,5.859338
5.714767,8.567774,5.861552
5.716915,8.571016,5.863755
5.719050,8.574241,5.865946
5.721175,8.577449,5.868125
5.723289,8.580640,5.870293
5.725391,8.583814,5.872450
5.727483,8.586972,5.874596
5.729563,8.590114,5.876730
5.731633,8.593238,5.878853
5.733691,8.596347,5.880965
5.735739,8.599439,5.883065
5.737776,8.602515,5.885155
5.739803,8.605574,5.887234
5.741818,8.608618,5.889302
5.743824,8.611646,5.891359
5.745818,8.614657,5.893405
5.747803,8.617653,5.895440
5.749776,8.620634,5.897465
5.751740,8.623598,5.899479
5.753693,8.626547,5.901483
5.755636,8.629481,5.903476
5.757568,8.632399,5.905458
5.759491,8.635302,5.907430
5.761403,8.638189,5.909392
5.763306,8.641062,5.911344
5.765198,8.643919,5.913285
5.767081,8.646761,5.915216
5.768953,8.649589,5.917137
5.770816,8.652401,5.919048
5.772669,8.655199,5.920949
5.774512,8.657982,5.922839
5.776346,8.660751,5.924720
5.778170,8.663505,5.926591
5.779984,8.666244,5.928453
5.781789,8.668969,5.930304
5.783584,8.671680,5.932146
5.785370,8.674377,5.933978
5.787147,8.677059,5.935800
5.788914,8.679728,5.937613
5.790672,8.682382,5.939417
5.792421,8.685023,5.941211
5.794160,8.687649,5.942995
5.795891,8.690262,5.944770
5.797612,8.692861,5.946536
5.799325,8.695446,5.948293
5.801028,8.698018,5.950040
5.802722,8.700577,5.951778
5.804408,8.703122,5.953507
5.806084,8.705653,5.955227
5.807752,8.708171,5.956938
5.809411,8.710676,5.958640
5.811062,8.713168,5.960333
5.812703,8.715647,5.962017
5.814337,8.718113,5.963692
5.815961,8.720566,5.965359
5.817577,8.723006,5.967016
5.819185,8.725433,5.968665
5.820784,8.727848,5.970306
5.822374,8.730249,5.971938
5.823957,8.732638,5.973561
5.825531,8.735015,5.975175
5.827096,8.737379,5.976782
5.828654,8.739731,5.978379
5.830203,8.742070,5.979969
5.831745,8.744397,5.981550
5.833278,8.746712,5.983122
5.834803,8.749015,5.984687
5.836320,8.751306,5.986243
5.837829,8.753584,5.987791
5.839330,8.755851,5.989331
5.840824,8.758106,5.990863
5.842309,8.760349,5.992387
5.843787,8.762580,5.993903
5.845257,8.764799,5.995411
5.846719,8.767007,5.996911
5.848174,8.769203,5.998403
5.849620,8.771388,5.999887
5.851060,8.773561,6.001364
5.852491,8.775723,6.002832
5.853916,8.777874,6.004293
5.855332,8.780013,6.005747
5.856742,8.782141,6.007192
5.858144,8.784258,6.008631
5.859538,8.786363,6.010061
5.860926,8.788458,6.011484
5.862306,8.790541,6.012900
5.863678,8.792614,6.014308
5.865044,8.794676,6.015709
5.866402,8.796727,6.017102
5.867753,8.798767,6.018488
5.869097,8.800797,6.019867
5.870435,8.802815,6.021239
5.871765,8.804824,6.022603
5.873088,8.806821,6.023960
5.874404,8.808809,6.025310
5.875713,8.810785,6.026653
5.877015,8.812752,6.027989
5.878311,8.814708,6.029318
5.879600,8.816654,6.030640
5.880882,8.818589,6.031955
5.882157,8.820515,6.033264
5.883425,8.822430,6.034565
5.884687,8.824335,6.035859
5.885942,8.826231,6.037147
5.887191,8.828116,6.038428
5.888433,8.829991,6.039702
5.889669,8.831857,6.040969
5.890898,8.833713,6.042230
5.892120,8.835559,6.043484
5.893337,8.837395,6.044732
5.894546,8.839222,6.045973
5.895750,8.841039,6.047208
5.896947,8.842847,6.048436
5.898138,8.844645,6.049657
5.899323,8.846433,6.050873
5.900501,8.848213,6.052081
5.901673,8.849983,6.053284
5.902839,8.851743,6.054480
5.903999,8.853495,6.055670
5.905153,8.855237,6.056854
5.906301,8.856970,6.058031
5.907443,8.858694,6.059202
5.908578,8.860409,6.060368
5.909708,8.862115,6.061527
5.910832,8.863812,6.062679
5.911950,8.865500,6.063826
5.913062,8.867179,6.064967
5.914169,8.868849,6.066102
5.915269,8.870511,6.067231
5.916364,8.872164,6.068354
5.917453,8.873808,6.069471
5.918536,8.875444,6.070582
5.919614,8.877071,6.071687
5.920685,8.878689,6.072787
5.921752,8.880299,6.073881
5.922812,8.881901,6.074969
5.923867,8.883494,6.076051
5.924917,8.885078,6.077128
5.925961,8.886655,6.078199
5.927000,8.888223,6.079264
5.928033,8.889783,6.080324
5.929060,8.891335,6.081378
5.930083,8.892878,6.082427
5.931100,8.894414,6.083470
5.932111,8.895941,6.084508
5.933118,8.897461,6.085540
5.934119,8.898972,6.086567
5.935114,8.900475,6.087589
5.936105,8.901971,6.088605
5.937090,8.903459,6.089615
5.938070,8.904939,6.090621
5.939045,8.906411,6.091621
5.940015,8.907875,6.092616
5.940980,8.909332,6.093606
5.941940,8.910781,6.094590
5.942895,8.912223,6.095570
5.943844,8.913657,6.096544
5.944789,8.915083,6.097513
5.945729,8.916502,6.098477
5.946663,8.917913,6.099436
5.947593,8.919318,6.100390
5.948518,8.920714,6.101339
5.949439,8.922104,6.102283
5.950354,8.923486,6.103222
5.951264,8.924860,6.104156
5.952170,8.926228,6.105085
5.953071,8.927588,6.106009
5.953967,8.928942,6.106928
5.954859,8.930288,6.107843
5.955746,8.931627,6.108753
5.956628,8.932959,6.109658
5.957506,8.934284,6.110558
5.958379,8.935602,6.111454
5.959247,8.936913,6.112344
5.960111,8.938218,6.113231
5.960970,8.939515,6.114112
5.961825,8.940806,6.114989
5.962675,8.942090,6.115861
5.963521,8.943367,6.116729
5.964363,8.944637,6.117592
5.965200,8.945901,6.118451
5.966032,8.947158,6.119305
5.966861,8.948409,6.120154
5.967684,8.949653,6.121000
5.968504,8.950890,6.121840
5.969319,8.952121,6.122677
5.970130,8.953346,6.123509
5.970937,8.954564,6.124336
5.971739,8.955776,6.125159
5.972538,8.956981,6.125978
5.973332,8.958180,6.126793
5.974122,8.959373,6.127603
5.974907,8.960559,6.128409
5.975689,8.961739,6.129211
5.976467,8.962913,6.130009
5.977240,8.964081,6.130802
5.978009,8.965243,6.131591
5.978775,8.966398,6.132376
5.979536,8.967548,6.133157
5.980293,8.968691,6.133934
5.981047,8.969829,6.134707
5.981796,8.970960,6.135476
5.982542,8.972086,6.136241
5.983283,8.973206,6.137001
5.984021,8.974320,6.137758
5.984755,8.975428,6.138511
5.985485,8.976530,6.139260
5.986211,8.977626,6.140004
5.986933,8.978717,6.140745
5.987652,8.979802,6.141482
5.988366,8.980881,6.142216
5.989077,8.981954,6.142945
5.989785,8.983022,6.143671
5.990488,8.984084,6.144392
5.991188,8.985141,6.145110
5.991884,8.986192,6.145824
5.992577,8.987238,6.146535
5.993266,8.988278,6.147241
5.993951,8.989313,6.147944
5.994633,8.990342,6.148644
5.995311,8.991366,6.149339
5.995985,8.992384,6.150031
5.996656,8.993398,6.150720
5.997324,8.994405,6.151404
5.997988,8.995408,6.152085
5.998648,8.996405,6.152763
5.999305,8.997397,6.153437
5.999959,8.998384,6.154107
6.000609,8.999366,6.154774
6.001256,9.000342,6.155438
6.001899,9.001314,6.156098
6.002539,9.002280,6.156754
6.003176,9.003241,6.157407
6.003809,9.004197,6.158057
6.004439,9.005148,6.158703
6.005065,9.006094,6.159346
6.005689,9.007036,6.159985
6.006309,9.007972,6.160621
6.006926,9.008903,6.161254
6.007539,9.009830,6.161883
6.008149,9.010751,6.162510
6.008757,9.011668,6.163132
6.009361,9.012580,6.163752
6.009961,9.013487,6.164368
6.010559,9.014389,6.164981
6.011154,9.015287,6.165591
6.011745,9.016180,6.166198
6.012333,9.017068,6.166801
6.012918,9.017952,6.167402
6.013500,9.018831,6.167999
6.014079,9.019705,6.168593
6.014656,9.020575,6.169184
6.015229,9.021440,6.169771
6.015798,9.022300,6.170356
6.016365,9.023156,6.170938
6.016930,9.024008,6.171516
6.017491,9.024855,6.172092
6.018049,9.025698,6.172664
6.018604,9.026536,6.173234
6.019156,9.027370,6.173800
6.019705,9.028200,6.174364
6.020252,9.029025,6.174925
6.020796,9.029845,6.175482
6.021336,9.030662,6.176037
6.021874,9.031474,6.176589
6.022409,9.032282,6.177138
6.022942,9.033086,6.177684
6.023471,9.033885,6.178227
6.023998,9.034681,6.178767
6.024522,9.035472,6.179305
6.025043,9.036259,6.179839
6.025561,9.037042,6.180371
6.026077,9.037820,6.180900
6.026590,9.038595,6.181426
6.027101,9.039365,6.181950
6.027608,9.040132,6.182471
6.028113,9.040894,6.182989
6.028616,9.041653,6.183504
6.029115,9.042407,6.184017
6.029612,9.043158,6.184527
6.030107,9.043905,6.185034
6.030599,9.044647,6.185539
6.031088,9.045386,6.186040
6.031575,9.046121,6.186540
6.032059,9.046852,6.187036
6.032541,9.047579,6.187530
6.033020,9.048303,6.188022
6.033496,9.049022,6.188511
6.033970,9.049738,6.188997
6.034442,9.050450,6.189481
6.034911,9.051159,6.189962
6.035378,9.051863,6.190441
6.035842,9.052564,6.190917
6.036304,9.053261,6.191391
6.036763,9.053955,6.191862
6.037220,9.054645,6.192331
6.037675,9.055331,6.192797
6.038127,9.056014,6.193261
6.038577,9.056693,6.193722
6.039024,9.057369,6.194181
6.039469,9.058041,6.194638
6.039912,9.058709,6.195092
6.040352,9.059374,6.195544
6.040790,9.060036,6.195993
6.041226,9.060694,6.196440
6.041660,9.061348,6.196885
6.042091,9.061999,6.197327
6.042520,9.062647,6.197767
6.042947,9.063291,6.198205
6.043371,9.063932,6.198641
6.043793,9.064570,6.199074
6.044213,9.065204,6.199505
6.044631,9.065835,6.199933
6.045047,9.066462,6.200360
6.045460,9.067087,6.200784
6.045872,9.067708,6.201206
6.046281,9.068326,6.201625
6.046688,9.068940,6.202043
6.047093,9.069551,6.202458
6.047495,9.070159,6.202871
6.047896,9.070764,6.203282
6.048294,9.071366,6.203691
6.048691,9.071964,6.204098
6.049085,9.072560,6.204502
6.049477,9.073152,6.204905
6.049868,9.073741,6.205305
6.050256,9.074327,6.205703
6.050642,9.074910,6.206099
6.051026,9.075490,6.206493
6.051408,9.076067,6.206885
6.051788,9.076641,6.207275
6.052166,9.077212,6.207663
6.052542,9.077780,6.208049
6.052916,9.078345,6.208432
6.053289,9.078907,6.208814
6.053659,9.079466,6.209194
6.054027,9.080022,6.209572
6.054393,9.080575,6.209947
6.054758,9.081125,6.210321
6.055120,9.081672,6.210693
6.055481,9.082217,6.211063
6.055839,9.082758,6.211431
6.056196,9.083297,6.211797
6.056551,9.083833,6.212161
6.056904,9.084366,6.212523
6.057255,9.084896,6.212883
6.057605,9.085424,6.213242
6.057952,9.085949,6.213598
6.058298,9.086470,6.213953
6.058642,9.086990,6.214306
6.058984,9.087506,6.214657
6.059324,9.088020,6.215006
6.059663,9.088531,6.215353
6.060000,9.089040,6.215699
6.060335,9.089545,6.216042
6.060668,9.090049,6.216384
6.060999,9.090549,6.216724
6.061329,9.091047,6.217062
6.061657,9.091542,6.217399
6.061983,9.092035,6.217733
6.062308,9.092525,6.218066
6.062631,9.093012,6.218397
6.062952,9.093497,6.218727
6.063271,9.093980,6.219055
6.063589,9.094459,6.219381
6.063905,9.094937,6.219705
6.064220,9.095411,6.220028
6.064532,9.095884,6.220348
6.064844,9.096354,6.220668
6.065153,9.096821,6.220985
6.065461,9.097286,6.221301
6.065767,9.097748,6.221615
6.066072,9.098208,6.221928
6.066375,9.098666,6.222239
6.066677,9.099121,6.222548
6.066977,9.099574,6.222856
6.067275,9.100025,6.223162
6.067572,9.100473,6.223466
6.067867,9.100919,6.223769
6.068161,9.101362,6.224070
6.068453,9.101803,6.224370
6.068743,9.102242,6.224668
6.069032,9.102678,6.224965
6.069320,9.103112,6.225259
6.069606,9.103544,6.225553
6.069891,9.103974,6.225845
6.070174,9.104401,6.226135
6.070455,9.104826,6.226424
6.070735,9.105249,6.226711
6.071014,9.105670,6.226997
6.071291,9.106088,6.227281
6.071567,9.106505,6.227564
6.071841,9.106919,6.227846
6.072114,9.107331,6.228125
6.072385,9.107741,6.228404
6.072655,9.108148,6.228681
6.072924,9.108554,6.228956
6.073191,9.108957,6.229230
6.073456,9.109358,6.229503
6.073721,9.109757,6.229774
6.073984,9.110154,6.230044
6.074245,9.110549,6.230312
6.074505,9.110942,6.230579
6.074764,9.111333,6.230844
