gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
0.176341,-0.036301,0.104729
0.323687,-0.020867,0.131708
0.402091,-0.078083,0.124672
0.613515,-0.024122,0.271287
0.750636,0.036218,0.352494
0.769599,0.027175,0.400928
0.828971,-0.044430,0.415687
0.939905,0.035771,0.412836
1.065171,0.027664,0.428812
1.062431,0.018165,0.515406
1.027100,-0.075999,0.578761
1.220133,0.050194,0.596435
1.210519,0.031016,0.545072
1.235750,0.036328,0.667080
1.368547,-0.000300,0.530426
1.315579,-0.003806,0.560812
1.388811,-0.022526,0.697515
1.410016,-0.077850,0.632340
1.393749,-0.013537,0.636853
1.359810,-0.019693,0.675756
1.446748,0.091180,0.710263
1.427311,-0.039185,0.686148
1.425746,0.020167,0.685121
1.492460,-0.037340,0.730833
1.494505,0.014015,0.778704
1.596978,-0.034276,0.721652
1.444892,-0.089509,0.712151
1.495115,-0.002937,0.760291
1.495158,0.029273,0.725619
1.480799,0.047005,0.702925
1.418519,0.055136,0.669727
1.523165,0.020243,0.760225
1.572250,0.021042,0.683059
1.501402,0.023601,0.684119
1.451501,0.063103,0.714825
1.469806,0.045683,0.746734
1.491635,-0.062585,0.718632
1.513482,0.004282,0.731592
1.482928,0.085599,0.726241
1.473718,0.053353,0.708158
1.463862,-0.058402,0.660509
1.520491,0.061335,0.723271
1.433803,0.001446,0.664564
1.442405,0.019277,0.733164
1.455665,0.003400,0.752268
1.529804,0.078023,0.719317
1.384558,0.039085,0.680698
1.506505,0.108377,0.588178
1.380350,0.000072,0.692891
1.353349,-0.032059,0.716050
1.450447,-0.006043,0.715978
1.415268,-0.003568,0.594878
1.374864,0.019151,0.667567
1.437869,-0.046018,0.595309
1.402088,0.001423,0.641259
1.367631,0.147421,0.671894
1.384277,0.027809,0.668992
1.371864,0.004649,0.687822
1.384689,0.075713,0.655716
1.338370,0.052402,0.646252
1.410786,-0.030931,0.628028
1.351909,0.067783,0.664059
1.390835,0.064083,0.551585
1.382978,0.023520,0.594737
1.330415,0.048284,0.585726
1.295186,0.001472,0.605691
1.342523,-0.012501,0.594711
1.280392,0.049508,0.637751
1.324970,0.099684,0.623521
1.322102,-0.011006,0.568134
1.258367,-0.010733,0.589343
1.332729,0.016680,0.650129
1.339970,-0.012427,0.617537
1.308531,0.003915,0.562433
1.265730,0.047765,0.589413
1.231027,0.010124,0.653666
1.212462,0.016041,0.613701
1.253099,0.030568,0.620714
1.215098,0.026714,0.585243
1.258079,-0.041120,0.626210
1.268962,-0.007321,0.638670
1.177328,-0.032371,0.630134
1.153293,-0.038466,0.565799
1.221585,0.050068,0.651260
1.117506,0.102217,0.519177
1.158769,0.120833,0.496160
1.182829,0.024655,0.637205
1.234063,0.063159,0.447608
1.033874,-0.007971,0.585817
1.083235,0.014715,0.614812
1.165266,-0.002630,0.569719
1.126215,0.111514,0.579429
1.097666,0.011021,0.566590
1.144134,0.033484,0.554609
1.090780,0.026552,0.520503
1.125662,0.080685,0.544814
1.078707,0.057785,0.486825
1.112801,-0.018371,0.526937
1.112897,0.006863,0.561131
1.113745,-0.065084,0.458793
1.036852,-0.070355,0.489724
1.051823,0.018307,0.541129
1.073810,0.036871,0.546159
1.102944,0.024484,0.550677
0.992054,0.017700,0.559608
1.073206,0.024993,0.501512
1.030682,0.018517,0.500849
1.083354,0.067164,0.552154
1.033330,-0.009279,0.517558
1.098043,0.039756,0.550450
1.023451,0.049710,0.422567
0.993055,0.052208,0.499226
0.977745,0.007294,0.493869
0.981213,0.006180,0.517587
1.103047,0.025500,0.466399
0.962827,0.064917,0.514559
0.993653,0.039091,0.501922
1.055962,0.026200,0.457553
1.012809,0.095066,0.542884
0.943223,0.026262,0.490081
1.011012,0.022095,0.448090
0.976353,0.034703,0.463983
0.985228,0.016642,0.451004
0.926266,0.083775,0.467149
0.908756,0.012106,0.528743
0.885663,-0.048698,0.367138
0.934488,0.047576,0.506930
0.941870,-0.006181,0.469640
0.932366,0.000009,0.510035
0.929247,-0.066451,0.471793
1.013666,0.011756,0.407161
0.936494,0.015281,0.445528
1.011467,0.002923,0.411235
0.949760,-0.067194,0.486408
0.857200,0.004630,0.429310
0.914800,-0.032624,0.474625
0.921308,-0.027144,0.409665
0.937279,-0.018359,0.453090
0.884329,0.071282,0.394385
0.849778,-0.020672,0.405377
0.927793,0.029687,0.410856
0.861357,-0.014553,0.384115
0.932200,-0.047573,0.374552
0.879043,0.057242,0.446074
0.812995,-0.042960,0.436292
0.884732,-0.001242,0.397288
0.898521,0.030458,0.410002
0.816946,0.059531,0.444178
0.938313,0.031661,0.316765
0.822936,-0.106514,0.427611
0.853824,-0.001042,0.377077
0.851977,0.000177,0.350803
0.847226,0.017943,0.444614
0.804603,0.036696,0.399201
0.784296,-0.060094,0.357659
0.796807,0.082755,0.335175
0.846316,0.006873,0.336830
0.781106,0.037156,0.395269
0.887592,0.022649,0.426259
0.874012,-0.048916,0.459197
0.788614,0.003362,0.413585
0.826915,0.010015,0.348287
0.808223,0.000260,0.411140
0.861638,0.018971,0.387568
0.773940,-0.069923,0.279878
0.815340,-0.020714,0.378972
0.802815,-0.030411,0.387472
0.788761,0.002449,0.344224
0.705127,0.043504,0.422603
0.773700,0.003880,0.430182
0.813041,0.131315,0.356612
0.765797,0.020140,0.385258
0.795681,0.069145,0.428667
0.652250,-0.013287,0.409029
0.795377,0.082633,0.338310
0.783559,0.004388,0.414585
0.728498,0.058194,0.361278
0.741792,0.004609,0.340784
0.697630,0.036453,0.373192
0.702921,0.032234,0.343635
0.679479,0.011377,0.274876
0.714668,0.031579,0.291941
0.665707,-0.035239,0.324227
0.691515,0.033872,0.413965
0.694461,-0.073461,0.346249
0.642846,0.005048,0.341878
0.661201,-0.027635,0.338404
0.734972,0.041863,0.390678
0.669911,0.046832,0.321224
0.626067,0.001489,0.399804
0.657421,0.063272,0.315899
0.675915,0.060173,0.290870
0.669670,0.055626,0.309001
0.654524,0.028396,0.310199
0.576446,0.102041,0.305534
0.693620,-0.021639,0.308730
0.669612,-0.036000,0.390293
0.699903,0.053018,0.361602
0.683245,-0.003175,0.281804
0.657872,-0.031228,0.407306
0.603935,0.055199,0.332974
0.612615,-0.030628,0.307291
0.672137,0.036396,0.305533
0.652545,0.012274,0.347786
0.668267,0.042891,0.359753
0.686552,0.033132,0.262311
0.623190,-0.010159,0.325283
0.574126,-0.063885,0.291429
0.669466,0.031032,0.278871
0.590909,0.053861,0.358617
0.561035,0.015865,0.252304
0.575548,0.029810,0.181619
0.591152,-0.031187,0.232606
0.548397,0.041429,0.324590
0.577504,-0.066677,0.298517
0.577044,-0.057499,0.255207
0.551024,-0.022433,0.283239
0.570164,0.044246,0.256665
0.591656,0.055482,0.328633
0.582150,-0.010645,0.202965
0.527226,0.030232,0.353766
0.581254,0.028937,0.230268
0.592593,0.024619,0.292200
0.481532,-0.007341,0.267342
0.644293,0.106394,0.219238
0.616181,0.074077,0.241175
0.648999,0.023962,0.299608
0.565262,-0.025753,0.275487
0.565487,0.051823,0.222384
0.477652,0.024714,0.257467
0.554865,0.027787,0.184270
0.619486,0.031672,0.303760
0.589724,0.017628,0.300567
0.618350,-0.006475,0.235506
0.570307,-0.002475,0.240650
0.595811,0.077889,0.242738
0.544498,0.016048,0.306874
0.535351,-0.015617,0.282539
0.516606,0.008011,0.312677
0.537193,0.048928,0.249069
0.544149,0.068009,0.258222
0.623513,-0.021706,0.300854
0.537921,0.000258,0.276024
0.503706,0.013441,0.264230
0.517619,0.051432,0.234204
0.448295,-0.012094,0.185530
0.540172,-0.034306,0.335863
0.537404,-0.014263,0.182460
0.548002,-0.009531,0.266417
0.493353,0.115919,0.263632
0.451894,0.006725,0.247445
0.494053,-0.006458,0.246847
0.506596,-0.037032,0.196722
0.397355,-0.010894,0.163546
0.507962,0.014453,0.232799
0.419519,0.009506,0.219512
0.497775,0.020157,0.130055
0.438732,-0.013408,0.302900
0.479647,-0.001958,0.222960
0.484003,0.052341,0.201318
0.495130,-0.023204,0.250832
0.488069,0.000975,0.245444
0.542657,-0.005182,0.217023
