q0 (),q1,q2,q3
0.999884,0.013715,0.000122,0.006604
0.999883,0.013797,0.000123,0.006643
0.999881,0.013878,0.000125,0.006683
0.999880,0.013959,0.000126,0.006721
0.999879,0.014039,0.000127,0.006760
0.999877,0.014119,0.000128,0.006798
0.999876,0.014198,0.000130,0.006837
0.999874,0.014277,0.000131,0.006875
0.999873,0.014356,0.000132,0.006913
0.999872,0.014434,0.000133,0.006950
0.999870,0.014512,0.000135,0.006988
0.999869,0.014589,0.000136,0.007025
0.999868,0.014666,0.000137,0.007062
0.999866,0.014743,0.000138,0.007099
0.999865,0.014819,0.000140,0.007135
0.999863,0.014894,0.000141,0.007172
0.999862,0.014970,0.000142,0.007208
0.999861,0.015045,0.000143,0.007244
0.999859,0.015119,0.000145,0.007280
0.999858,0.015193,0.000146,0.007316
0.999856,0.015267,0.000147,0.007351
0.999855,0.015341,0.000148,0.007387
0.999854,0.015414,0.000150,0.007422
0.999852,0.015486,0.000151,0.007457
0.999851,0.015559,0.000152,0.007492
0.999850,0.015630,0.000153,0.007526
0.999848,0.015702,0.000155,0.007561
0.999847,0.015773,0.000156,0.007595
0.999845,0.015844,0.000157,0.007629
0.999844,0.015914,0.000158,0.007663
0.999843,0.015984,0.000160,0.007696
0.999841,0.016054,0.000161,0.007730
0.999840,0.016123,0.000162,0.007763
0.999838,0.016192,0.000163,0.007796
0.999837,0.016260,0.000165,0.007829
0.999836,0.016329,0.000166,0.007862
0.999834,0.016396,0.000167,0.007895
0.999833,0.016464,0.000168,0.007927
0.999832,0.016531,0.000169,0.007960
0.999830,0.016598,0.000171,0.007992
0.999829,0.016664,0.000172,0.008024
0.999828,0.016730,0.000173,0.008056
0.999826,0.016796,0.000174,0.008087
0.999825,0.016861,0.000176,0.008119
0.999824,0.016926,0.000177,0.008150
0.999822,0.016991,0.000178,0.008181
0.999821,0.017055,0.000179,0.008212
0.999819,0.017119,0.000180,0.008243
0.999818,0.017183,0.000182,0.008274
0.999817,0.017246,0.000183,0.008304
0.999815,0.017309,0.000184,0.008334
0.999814,0.017372,0.000185,0.008365
0.999813,0.017434,0.000186,0.008395
0.999811,0.017496,0.000187,0.008424
0.999810,0.017558,0.000189,0.008454
0.999809,0.017619,0.000190,0.008484
0.999807,0.017680,0.000191,0.008513
0.999806,0.017741,0.000192,0.008542
0.999805,0.017801,0.000193,0.008571
0.999803,0.017862,0.000195,0.008600
0.999802,0.017921,0.000196,0.008629
0.999801,0.017981,0.000197,0.008658
0.999800,0.018040,0.000198,0.008686
0.999798,0.018099,0.000199,0.008714
0.999797,0.018157,0.000200,0.008743
0.999796,0.018215,0.000201,0.008771
0.999794,0.018273,0.000203,0.008799
0.999793,0.018331,0.000204,0.008826
0.999792,0.018388,0.000205,0.008854
0.999790,0.018445,0.000206,0.008881
0.999789,0.018502,0.000207,0.008909
0.999788,0.018558,0.000208,0.008936
0.999787,0.018615,0.000209,0.008963
0.999785,0.018670,0.000211,0.008990
0.999784,0.018726,0.000212,0.009016
0.999783,0.018781,0.000213,0.009043
0.999781,0.018836,0.000214,0.009069
0.999780,0.018891,0.000215,0.009096
0.999779,0.018945,0.000216,0.009122
0.999778,0.018999,0.000217,0.009148
0.999776,0.019053,0.000218,0.009174
0.999775,0.019106,0.000220,0.009200
0.999774,0.019160,0.000221,0.009225
0.999773,0.019213,0.000222,0.009251
0.999771,0.019265,0.000223,0.009276
0.999770,0.019318,0.000224,0.009301
0.999769,0.019370,0.000225,0.009326
0.999768,0.019422,0.000226,0.009351
0.999766,0.019473,0.000227,0.009376
0.999765,0.019524,0.000228,0.009401
0.999764,0.019576,0.000229,0.009425
0.999763,0.019626,0.000230,0.009450
0.999761,0.019677,0.000232,0.009474
0.999760,0.019727,0.000233,0.009498
0.999759,0.019777,0.000234,0.009522
0.999758,0.019827,0.000235,0.009546
0.999757,0.019876,0.000236,0.009570
0.999755,0.019925,0.000237,0.009594
0.999754,0.019974,0.000238,0.009617
0.999753,0.020023,0.000239,0.009641
0.999752,0.020071,0.000240,0.009664
0.999751,0.020120,0.000241,0.009687
0.999749,0.020167,0.000242,0.009710
0.999748,0.020215,0.000243,0.009733
0.999747,0.020262,0.000244,0.009756
0.999746,0.020310,0.000245,0.009779
0.999745,0.020357,0.000246,0.009801
0.999744,0.020403,0.000247,0.009824
0.999742,0.020450,0.000248,0.009846
0.999741,0.020496,0.000249,0.009868
0.999740,0.020542,0.000250,0.009890
0.999739,0.020587,0.000251,0.009912
0.999738,0.020633,0.000252,0.009934
0.999737,0.020678,0.000253,0.009956
0.999735,0.020723,0.000254,0.009978
0.999734,0.020768,0.000255,0.009999
0.999733,0.020812,0.000256,0.010021
0.999732,0.020857,0.000257,0.010042
0.999731,0.020901,0.000258,0.010063
0.999730,0.020944,0.000259,0.010084
0.999729,0.020988,0.000260,0.010105
0.999727,0.021031,0.000261,0.010126
0.999726,0.021075,0.000262,0.010147
0.999725,0.021117,0.000263,0.010168
0.999724,0.021160,0.000264,0.010188
0.999723,0.021203,0.000265,0.010208
0.999722,0.021245,0.000266,0.010229
0.999721,0.021287,0.000267,0.010249
0.999720,0.021329,0.000268,0.010269
0.999719,0.021370,0.000269,0.010289
0.999718,0.021411,0.000270,0.010309
0.999716,0.021453,0.000271,0.010329
0.999715,0.021493,0.000272,0.010349
0.999714,0.021534,0.000273,0.010368
0.999713,0.021575,0.000274,0.010388
0.999712,0.021615,0.000274,0.010407
0.999711,0.021655,0.000275,0.010426
0.999710,0.021695,0.000276,0.010445
0.999709,0.021734,0.000277,0.010465
0.999708,0.021774,0.000278,0.010483
0.999707,0.021813,0.000279,0.010502
0.999706,0.021852,0.000280,0.010521
0.999705,0.021891,0.000281,0.010540
0.999704,0.021930,0.000282,0.010558
0.999703,0.021968,0.000283,0.010577
0.999702,0.022006,0.000284,0.010595
0.999701,0.022044,0.000285,0.010614
0.999700,0.022082,0.000285,0.010632
0.999699,0.022120,0.000286,0.010650
0.999698,0.022157,0.000287,0.010668
0.999697,0.022194,0.000288,0.010686
0.999696,0.022231,0.000289,0.010704
0.999695,0.022268,0.000290,0.010721
0.999693,0.022305,0.000291,0.010739
0.999692,0.022341,0.000292,0.010756
0.999691,0.022377,0.000292,0.010774
0.999691,0.022413,0.000293,0.010791
0.999690,0.022449,0.000294,0.010809
0.999689,0.022485,0.000295,0.010826
0.999688,0.022520,0.000296,0.010843
0.999687,0.022556,0.000297,0.010860
0.999686,0.022591,0.000298,0.010877
0.999685,0.022626,0.000298,0.010894
0.999684,0.022661,0.000299,0.010910
0.999683,0.022695,0.000300,0.010927
0.999682,0.022729,0.000301,0.010943
0.999681,0.022764,0.000302,0.010960
0.999680,0.022798,0.000303,0.010976
0.999679,0.022832,0.000303,0.010993
0.999678,0.022865,0.000304,0.011009
0.999677,0.022899,0.000305,0.011025
0.999676,0.022932,0.000306,0.011041
0.999675,0.022965,0.000307,0.011057
0.999674,0.022998,0.000307,0.011073
0.999673,0.023031,0.000308,0.011089
0.999672,0.023064,0.000309,0.011104
0.999671,0.023096,0.000310,0.011120
0.999670,0.023128,0.000311,0.011135
0.999670,0.023160,0.000311,0.011151
0.999669,0.023192,0.000312,0.011166
0.999668,0.023224,0.000313,0.011181
0.999667,0.023256,0.000314,0.011197
0.999666,0.023287,0.000314,0.011212
0.999665,0.023318,0.000315,0.011227
0.999664,0.023350,0.000316,0.011242
0.999663,0.023381,0.000317,0.011257
0.999662,0.023411,0.000318,0.011272
0.999661,0.023442,0.000318,0.011286
0.999661,0.023472,0.000319,0.011301
0.999660,0.023503,0.000320,0.011316
0.999659,0.023533,0.000321,0.011330
0.999658,0.023563,0.000321,0.011345
0.999657,0.023593,0.000322,0.011359
0.999656,0.023622,0.000323,0.011373
0.999655,0.023652,0.000324,0.011387
0.999654,0.023681,0.000324,0.011401
0.999654,0.023710,0.000325,0.011416
0.999653,0.023739,0.000326,0.011430
0.999652,0.023768,0.000327,0.011443
0.999651,0.023797,0.000327,0.011457
0.999650,0.023826,0.000328,0.011471
0.999649,0.023854,0.000329,0.011485
0.999649,0.023882,0.000329,0.011498
0.999648,0.023911,0.000330,0.011512
0.999647,0.023939,0.000331,0.011525
0.999646,0.023966,0.000332,0.011539
0.999645,0.023994,0.000332,0.011552
0.999644,0.024022,0.000333,0.011565
0.999644,0.024049,0.000334,0.011579
0.999643,0.024076,0.000334,0.011592
0.999642,0.024104,0.000335,0.011605
0.999641,0.024131,0.000336,0.011618
0.999640,0.024157,0.000336,0.011631
0.999640,0.024184,0.000337,0.011644
0.999639,0.024211,0.000338,0.011656
0.999638,0.024237,0.000338,0.011669
0.999637,0.024263,0.000339,0.011682
0.999637,0.024290,0.000340,0.011694
0.999636,0.024316,0.000340,0.011707
0.999635,0.024341,0.000341,0.011719
0.999634,0.024367,0.000342,0.011732
0.999633,0.024393,0.000342,0.011744
0.999633,0.024418,0.000343,0.011756
0.999632,0.024444,0.000344,0.011768
0.999631,0.024469,0.000344,0.011781
0.999630,0.024494,0.000345,0.011793
0.999630,0.024519,0.000346,0.011805
0.999629,0.024544,0.000346,0.011817
0.999628,0.024568,0.000347,0.011828
0.999627,0.024593,0.000348,0.011840
0.999627,0.024617,0.000348,0.011852
0.999626,0.024642,0.000349,0.011864
0.999625,0.024666,0.000349,0.011875
0.999624,0.024690,0.000350,0.011887
0.999624,0.024714,0.000351,0.011898
0.999623,0.024737,0.000351,0.011910
0.999622,0.024761,0.000352,0.011921
0.999622,0.024785,0.000353,0.011933
0.999621,0.024808,0.000353,0.011944
0.999620,0.024831,0.000354,0.011955
0.999619,0.024855,0.000354,0.011966
0.999619,0.024878,0.000355,0.011977
0.999618,0.024901,0.000356,0.011988
0.999617,0.024923,0.000356,0.011999
0.999617,0.024946,0.000357,0.012010
0.999616,0.024969,0.000357,0.012021
0.999615,0.024991,0.000358,0.012032
0.999615,0.025013,0.000359,0.012043
0.999614,0.025036,0.000359,0.012053
0.999613,0.025058,0.000360,0.012064
0.999612,0.025080,0.000360,0.012075
0.999612,0.025102,0.000361,0.012085
0.999611,0.025123,0.000362,0.012096
0.999610,0.025145,0.000362,0.012106
0.999610,0.025166,0.000363,0.012116
0.999609,0.025188,0.000363,0.012127
0.999608,0.025209,0.000364,0.012137
0.999608,0.025230,0.000364,0.012147
0.999607,0.025251,0.000365,0.012157
0.999606,0.025272,0.000365,0.012167
0.999606,0.025293,0.000366,0.012177
0.999605,0.025314,0.000367,0.012187
0.999605,0.025335,0.000367,0.012197
0.999604,0.025355,0.000368,0.012207
0.999603,0.025376,0.000368,0.012217
0.999603,0.025396,0.000369,0.012227
0.999602,0.025416,0.000369,0.012236
0.999601,0.025436,0.000370,0.012246
0.999601,0.025456,0.000370,0.012256
0.999600,0.025476,0.000371,0.012265
0.999599,0.025496,0.000371,0.012275
0.999599,0.025516,0.000372,0.012284
0.999598,0.025535,0.000373,0.012294
0.999598,0.025555,0.000373,0.012303
0.999597,0.025574,0.000374,0.012312
0.999596,0.025593,0.000374,0.012322
0.999596,0.025612,0.000375,0.012331
0.999595,0.025631,0.000375,0.012340
0.999595,0.025650,0.000376,0.012349
0.999594,0.025669,0.000376,0.012358
0.999593,0.025688,0.000377,0.012367
0.999593,0.025707,0.000377,0.012376
0.999592,0.025725,0.000378,0.012385
0.999592,0.025744,0.000378,0.012394
0.999591,0.025762,0.000379,0.012403
0.999591,0.025780,0.000379,0.012412
0.999590,0.025799,0.000380,0.012421
0.999589,0.025817,0.000380,0.012429
0.999589,0.025835,0.000381,0.012438
0.999588,0.025853,0.000381,0.012446
0.999588,0.025870,0.000382,0.012455
0.999587,0.025888,0.000382,0.012464
0.999587,0.025906,0.000383,0.012472
0.999586,0.025923,0.000383,0.012480
0.999585,0.025941,0.000384,0.012489
0.999585,0.025958,0.000384,0.012497
0.999584,0.025975,0.000384,0.012506
0.999584,0.025992,0.000385,0.012514
0.999583,0.026010,0.000385,0.012522
0.999583,0.026027,0.000386,0.012530
0.999582,0.026043,0.000386,0.012538
0.999582,0.026060,0.000387,0.012546
0.999581,0.026077,0.000387,0.012554
0.999580,0.026094,0.000388,0.012562
0.999580,0.026110,0.000388,0.012570
0.999579,0.026127,0.000389,0.012578
0.999579,0.026143,0.000389,0.012586
0.999578,0.026159,0.000389,0.012594
0.999578,0.026175,0.000390,0.012602
0.999577,0.026192,0.000390,0.012610
0.999577,0.026208,0.000391,0.012617
0.999576,0.026224,0.000391,0.012625
0.999576,0.026239,0.000392,0.012633
0.999575,0.026255,0.000392,0.012640
0.999575,0.026271,0.000393,0.012648
0.999574,0.026286,0.000393,0.012655
0.999574,0.026302,0.000393,0.012663
0.999573,0.026317,0.000394,0.012670
0.999573,0.026333,0.000394,0.012678
0.999572,0.026348,0.000395,0.012685
0.999572,0.026363,0.000395,0.012692
0.999571,0.026378,0.000396,0.012700
0.999571,0.026393,0.000396,0.012707
0.999570,0.026408,0.000396,0.012714
0.999570,0.026423,0.000397,0.012721
0.999569,0.026438,0.000397,0.012728
0.999569,0.026453,0.000398,0.012735
0.999568,0.026468,0.000398,0.012742
0.999568,0.026482,0.000398,0.012749
0.999567,0.026497,0.000399,0.012756
0.999567,0.026511,0.000399,0.012763
0.999566,0.026525,0.000400,0.012770
0.999566,0.026540,0.000400,0.012777
0.999566,0.026554,0.000400,0.012784
0.999565,0.026568,0.000401,0.012791
0.999565,0.026582,0.000401,0.012798
0.999564,0.026596,0.000402,0.012804
0.999564,0.026610,0.000402,0.012811
0.999563,0.026624,0.000402,0.012818
0.999563,0.026638,0.000403,0.012824
0.999562,0.026651,0.000403,0.012831
0.999562,0.026665,0.000404,0.012837
0.999561,0.026678,0.000404,0.012844
0.999561,0.026692,0.000404,0.012850
0.999561,0.026705,0.000405,0.012857
0.999560,0.026719,0.000405,0.012863
0.999560,0.026732,0.000405,0.012870
0.999559,0.026745,0.000406,0.012876
0.999559,0.026758,0.000406,0.012882
0.999558,0.026771,0.000406,0.012889
0.999558,0.026784,0.000407,0.012895
0.999558,0.026797,0.000407,0.012901
0.999557,0.026810,0.000408,0.012907
0.999557,0.026823,0.000408,0.012913
0.999556,0.026835,0.000408,0.012919
0.999556,0.026848,0.000409,0.012926
0.999555,0.026861,0.000409,0.012932
0.999555,0.026873,0.000409,0.012938
0.999555,0.026886,0.000410,0.012944
0.999554,0.026898,0.000410,0.012950
0.999554,0.026910,0.000410,0.012955
0.999553,0.026923,0.000411,0.012961
0.999553,0.026935,0.000411,0.012967
0.999553,0.026947,0.000411,0.012973
0.999552,0.026959,0.000412,0.012979
0.999552,0.026971,0.000412,0.012985
0.999551,0.026983,0.000412,0.012990
0.999551,0.026995,0.000413,0.012996
0.999551,0.027007,0.000413,0.013002
0.999550,0.027018,0.000413,0.013007
0.999550,0.027030,0.000414,0.013013
0.999549,0.027042,0.000414,0.013019
0.999549,0.027053,0.000414,0.013024
0.999549,0.027065,0.000415,0.013030
0.999548,0.027076,0.000415,0.013035
0.999548,0.027088,0.000415,0.013041
0.999548,0.027099,0.000416,0.013046
0.999547,0.027110,0.000416,0.013052
0.999547,0.027121,0.000416,0.013057
0.999546,0.027132,0.000417,0.013062
0.999546,0.027144,0.000417,0.013068
0.999546,0.027155,0.000417,0.013073
0.999545,0.027166,0.000418,0.013078
0.999545,0.027176,0.000418,0.013084
0.999545,0.027187,0.000418,0.013089
0.999544,0.027198,0.000419,0.013094
0.999544,0.027209,0.000419,0.013099
0.999543,0.027220,0.000419,0.013104
0.999543,0.027230,0.000419,0.013109
0.999543,0.027241,0.000420,0.013114
0.999542,0.027251,0.000420,0.013120
0.999542,0.027262,0.000420,0.013125
0.999542,0.027272,0.000421,0.013130
0.999541,0.027283,0.000421,0.013135
0.999541,0.027293,0.000421,0.013140
0.999541,0.027303,0.000422,0.013144
0.999540,0.027313,0.000422,0.013149
0.999540,0.027323,0.000422,0.013154
0.999540,0.027334,0.000422,0.013159
0.999539,0.027344,0.000423,0.013164
0.999539,0.027354,0.000423,0.013169
0.999539,0.027363,0.000423,0.013174
0.999538,0.027373,0.000424,0.013178
0.999538,0.027383,0.000424,0.013183
0.999538,0.027393,0.000424,0.013188
0.999537,0.027403,0.000424,0.013192
0.999537,0.027412,0.000425,0.013197
0.999537,0.027422,0.000425,0.013202
0.999536,0.027431,0.000425,0.013206
0.999536,0.027441,0.000426,0.013211
0.999536,0.027450,0.000426,0.013215
0.999535,0.027460,0.000426,0.013220
0.999535,0.027469,0.000426,0.013224
0.999535,0.027479,0.000427,0.013229
0.999534,0.027488,0.000427,0.013233
0.999534,0.027497,0.000427,0.013238
0.999534,0.027506,0.000427,0.013242
0.999534,0.027515,0.000428,0.013247
0.999533,0.027524,0.000428,0.013251
0.999533,0.027533,0.000428,0.013255
0.999533,0.027542,0.000428,0.013260
0.999532,0.027551,0.000429,0.013264
0.999532,0.027560,0.000429,0.013268
0.999532,0.027569,0.000429,0.013272
0.999531,0.027578,0.000429,0.013277
0.999531,0.027587,0.000430,0.013281
0.999531,0.027595,0.000430,0.013285
0.999531,0.027604,0.000430,0.013289
0.999530,0.027613,0.000430,0.013293
0.999530,0.027621,0.000431,0.013298
0.999530,0.027630,0.000431,0.013302
0.999529,0.027638,0.000431,0.013306
0.999529,0.027647,0.000431,0.013310
0.999529,0.027655,0.000432,0.013314
0.999528,0.027663,0.000432,0.013318
0.999528,0.027672,0.000432,0.013322
0.999528,0.027680,0.000432,0.013326
0.999528,0.027688,0.000433,0.013330
0.999527,0.027696,0.000433,0.013334
0.999527,0.027704,0.000433,0.013338
0.999527,0.027713,0.000433,0.013342
0.999527,0.027721,0.000434,0.013345
0.999526,0.027729,0.000434,0.013349
0.999526,0.027737,0.000434,0.013353
0.999526,0.027744,0.000434,0.013357
0.999525,0.027752,0.000435,0.013361
0.999525,0.027760,0.000435,0.013364
0.999525,0.027768,0.000435,0.013368
0.999525,0.027776,0.000435,0.013372
0.999524,0.027783,0.000435,0.013376
0.999524,0.027791,0.000436,0.013379
0.999524,0.027799,0.000436,0.013383
0.999524,0.027806,0.000436,0.013387
0.999523,0.027814,0.000436,0.013390
0.999523,0.027821,0.000437,0.013394
0.999523,0.027829,0.000437,0.013397
0.999523,0.027836,0.000437,0.013401
0.999522,0.027844,0.000437,0.013405
0.999522,0.027851,0.000437,0.013408
0.999522,0.027858,0.000438,0.013412
0.999522,0.027866,0.000438,0.013415
0.999521,0.027873,0.000438,0.013419
0.999521,0.027880,0.000438,0.013422
0.999521,0.027887,0.000438,0.013426
0.999521,0.027894,0.000439,0.013429
0.999520,0.027901,0.000439,0.013432
0.999520,0.027909,0.000439,0.013436
0.999520,0.027916,0.000439,0.013439
0.999520,0.027922,0.000439,0.013443
0.999519,0.027929,0.000440,0.013446
0.999519,0.027936,0.000440,0.013449
0.999519,0.027943,0.000440,0.013452
0.999519,0.027950,0.000440,0.013456
0.999518,0.027957,0.000440,0.013459
0.999518,0.027964,0.000441,0.013462
0.999518,0.027970,0.000441,0.013466
0.999518,0.027977,0.000441,0.013469
0.999517,0.027984,0.000441,0.013472
0.999517,0.027990,0.000441,0.013475
0.999517,0.027997,0.000442,0.013478
0.999517,0.028003,0.000442,0.013481
0.999517,0.028010,0.000442,0.013485
0.999516,0.028016,0.000442,0.013488
0.999516,0.028023,0.000442,0.013491
0.999516,0.028029,0.000443,0.013494
0.999516,0.028036,0.000443,0.013497
0.999515,0.028042,0.000443,0.013500
0.999515,0.028048,0.000443,0.013503
0.999515,0.028055,0.000443,0.013506
0.999515,0.028061,0.000444,0.013509
0.999515,0.028067,0.000444,0.013512
0.999514,0.028073,0.000444,0.013515
0.999514,0.028079,0.000444,0.013518
0.999514,0.028086,0.000444,0.013521
0.999514,0.028092,0.000444,0.013524
0.999514,0.028098,0.000445,0.013527
0.999513,0.028104,0.000445,0.013530
0.999513,0.028110,0.000445,0.013533
0.999513,0.028116,0.000445,0.013535
0.999513,0.028122,0.000445,0.013538
0.999513,0.028127,0.000445,0.013541
0.999512,0.028133,0.000446,0.013544
0.999512,0.028139,0.000446,0.013547
0.999512,0.028145,0.000446,0.013550
0.999512,0.028151,0.000446,0.013552
0.999512,0.028156,0.000446,0.013555
0.999511,0.028162,0.000446,0.013558
0.999511,0.028168,0.000447,0.013561
0.999511,0.028174,0.000447,0.013563
0.999511,0.028179,0.000447,0.013566
0.999511,0.028185,0.000447,0.013569
0.999510,0.028190,0.000447,0.013571
0.999510,0.028196,0.000447,0.013574
0.999510,0.028201,0.000448,0.013577
0.999510,0.028207,0.000448,0.013579
0.999510,0.028212,0.000448,0.013582
0.999509,0.028218,0.000448,0.013585
0.999509,0.028223,0.000448,0.013587
0.999509,0.028228,0.000448,0.013590
0.999509,0.028234,0.000449,0.013592
0.999509,0.028239,0.000449,0.013595
0.999508,0.028244,0.000449,0.013597
0.999508,0.028250,0.000449,0.013600
0.999508,0.028255,0.000449,0.013602
0.999508,0.028260,0.000449,0.013605
0.999508,0.028265,0.000450,0.013607
0.999508,0.028270,0.000450,0.013610
0.999507,0.028275,0.000450,0.013612
0.999507,0.028281,0.000450,0.013615
0.999507,0.028286,0.000450,0.013617
0.999507,0.028291,0.000450,0.013620
0.999507,0.028296,0.000450,0.013622
0.999507,0.028301,0.000451,0.013624
0.999506,0.028306,0.000451,0.013627
0.999506,0.028311,0.000451,0.013629
0.999506,0.028315,0.000451,0.013632
0.999506,0.028320,0.000451,0.013634
0.999506,0.028325,0.000451,0.013636
0.999505,0.028330,0.000451,0.013639
0.999505,0.028335,0.000452,0.013641
0.999505,0.028340,0.000452,0.013643
0.999505,0.028344,0.000452,0.013645
0.999505,0.028349,0.000452,0.013648
0.999505,0.028354,0.000452,0.013650
0.999504,0.028358,0.000452,0.013652
0.999504,0.028363,0.000452,0.013655
0.999504,0.028368,0.000453,0.013657
0.999504,0.028372,0.000453,0.013659
0.999504,0.028377,0.000453,0.013661
0.999504,0.028381,0.000453,0.013663
0.999504,0.028386,0.000453,0.013666
0.999503,0.028390,0.000453,0.013668
0.999503,0.028395,0.000453,0.013670
0.999503,0.028399,0.000454,0.013672
0.999503,0.028404,0.000454,0.013674
0.999503,0.028408,0.000454,0.013676
0.999503,0.028413,0.000454,0.013678
0.999502,0.028417,0.000454,0.013680
0.999502,0.028421,0.000454,0.013683
0.999502,0.028426,0.000454,0.013685
0.999502,0.028430,0.000454,0.013687
0.999502,0.028434,0.000455,0.013689
0.999502,0.028439,0.000455,0.013691
0.999502,0.028443,0.000455,0.013693
0.999501,0.028447,0.000455,0.013695
0.999501,0.028451,0.000455,0.013697
0.999501,0.028455,0.000455,0.013699
0.999501,0.028459,0.000455,0.013701
