ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.853497,-0.001352,-10.741386
0.858393,-0.001405,-10.740880
0.863266,-0.001457,-10.740374
0.868116,-0.001509,-10.739869
0.872942,-0.001560,-10.739363
0.877746,-0.001611,-10.738858
0.882527,-0.001662,-10.738353
0.887285,-0.001713,-10.737848
0.892021,-0.001763,-10.737343
0.896734,-0.001812,-10.736839
0.901425,-0.001861,-10.736335
0.906093,-0.001910,-10.735831
0.910739,-0.001959,-10.735327
0.915364,-0.002007,-10.734824
0.919966,-0.002055,-10.734321
0.924546,-0.002102,-10.733819
0.929105,-0.002149,-10.733317
0.933641,-0.002196,-10.732815
0.938157,-0.002242,-10.732314
0.942651,-0.002288,-10.731814
0.947123,-0.002333,-10.731314
0.951574,-0.002379,-10.730814
0.956004,-0.002423,-10.730315
0.960413,-0.002468,-10.729817
0.964801,-0.002512,-10.729319
0.969168,-0.002556,-10.728821
0.973515,-0.002599,-10.728325
0.977840,-0.002642,-10.727829
0.982146,-0.002684,-10.727333
0.986430,-0.002727,-10.726838
0.990695,-0.002768,-10.726344
0.994939,-0.002810,-10.725851
0.999162,-0.002851,-10.725358
1.003366,-0.002892,-10.724866
1.007550,-0.002932,-10.724375
1.011714,-0.002972,-10.723885
1.015858,-0.003012,-10.723395
1.019982,-0.003051,-10.722906
1.024086,-0.003090,-10.722418
1.028172,-0.003128,-10.721931
1.032237,-0.003167,-10.721445
1.036284,-0.003204,-10.720959
1.040311,-0.003242,-10.720474
1.044319,-0.003279,-10.719990
1.048307,-0.003316,-10.719508
1.052277,-0.003352,-10.719025
1.056228,-0.003388,-10.718544
1.060160,-0.003424,-10.718064
1.064074,-0.003459,-10.717585
1.067969,-0.003494,-10.717107
1.071845,-0.003529,-10.716629
1.075703,-0.003563,-10.716153
1.079542,-0.003597,-10.715678
1.083364,-0.003630,-10.715203
1.087167,-0.003663,-10.714730
1.090951,-0.003696,-10.072701
1.094964,-0.003709,-9.713786
1.099094,-0.003709,-9.713316
1.103201,-0.003710,-9.712846
1.107287,-0.003710,-9.712378
1.111351,-0.003710,-9.711911
1.115393,-0.003710,-9.711445
1.119414,-0.003710,-9.710980
1.123414,-0.003709,-9.710516
1.127393,-0.003708,-9.710053
1.131350,-0.003708,-9.709592
1.135287,-0.003706,-9.709131
1.139203,-0.003705,-9.708672
1.143098,-0.003704,-9.708213
1.146972,-0.003702,-9.707756
1.150827,-0.003700,-9.707300
1.154660,-0.003698,-9.706845
1.158474,-0.003696,-9.706391
1.162267,-0.003694,-9.705939
1.166040,-0.003691,-9.705487
1.169793,-0.003689,-9.705037
1.173526,-0.003686,-9.704588
1.177240,-0.003683,-9.704140
1.180934,-0.003680,-9.703694
1.184608,-0.003677,-9.703248
1.188263,-0.003673,-9.702804
1.191899,-0.003670,-9.702361
1.195515,-0.003666,-9.701919
1.199113,-0.003662,-9.701479
1.202691,-0.003658,-9.701039
1.206250,-0.003654,-9.700601
1.209791,-0.003650,-9.700164
1.213313,-0.003646,-9.699729
1.216816,-0.003641,-9.699294
1.220300,-0.003637,-9.698861
1.223767,-0.003632,-9.698429
1.227214,-0.003627,-9.697999
1.230644,-0.003622,-9.697569
1.234056,-0.003617,-9.697141
1.237449,-0.003612,-9.696714
1.240825,-0.003607,-9.696289
1.244182,-0.003601,-9.695865
1.247522,-0.003596,-9.695442
1.250845,-0.003590,-9.695020
1.254149,-0.003584,-9.694600
1.257437,-0.003578,-9.694181
1.260706,-0.003572,-9.693763
1.263959,-0.003566,-9.693346
1.267194,-0.003560,-9.692931
1.270413,-0.003554,-9.692517
1.273614,-0.003548,-9.692105
1.276798,-0.003541,-9.691693
1.279966,-0.003535,-9.691283
1.283117,-0.003528,-9.690875
1.286251,-0.003522,-9.690467
1.289368,-0.003515,-9.690061
1.292469,-0.003508,-9.689657
1.295554,-0.003501,-9.689253
1.298622,-0.003494,-9.688851
1.301675,-0.003487,-9.688451
1.304711,-0.003480,-9.688051
1.307731,-0.003472,-9.687653
1.310735,-0.003465,-9.687256
1.313723,-0.003458,-9.686861
1.316695,-0.003450,-9.686467
1.319652,-0.003443,-9.686074
1.322593,-0.003435,-9.685683
1.325518,-0.003428,-9.685292
1.328428,-0.003420,-9.684904
1.331323,-0.003412,-9.684516
1.334202,-0.003404,-9.684130
1.337066,-0.003396,-9.683745
1.339915,-0.003388,-9.683362
1.342749,-0.003380,-9.682980
1.345568,-0.003372,-9.682599
1.348372,-0.003364,-9.682220
1.351162,-0.003356,-9.681841
1.353936,-0.003348,-9.681465
1.356696,-0.003339,-9.681089
1.359441,-0.003331,-9.680715
1.362172,-0.003323,-9.680342
1.364889,-0.003314,-9.679971
1.367591,-0.003306,-9.679601
1.370278,-0.003297,-9.679232
1.372952,-0.003289,-9.678864
1.375611,-0.003280,-9.678498
1.378257,-0.003271,-9.678133
1.380888,-0.003263,-9.677770
1.383506,-0.003254,-9.677408
1.386109,-0.003245,-9.677047
1.388699,-0.003237,-9.676688
1.391276,-0.003228,-9.676329
1.393838,-0.003219,-9.675972
1.396387,-0.003210,-9.675617
1.398923,-0.003201,-9.675263
1.401445,-0.003192,-9.674910
1.403954,-0.003183,-9.674558
1.406450,-0.003174,-9.674208
1.408932,-0.003165,-9.673859
1.411402,-0.003156,-9.673512
1.413858,-0.003147,-9.673165
1.416302,-0.003138,-9.672820
1.418732,-0.003128,-9.672477
1.421150,-0.003119,-9.672134
1.423555,-0.003110,-9.671793
1.425947,-0.003101,-9.671453
1.428326,-0.003092,-9.671115
1.430693,-0.003082,-9.670778
1.433048,-0.003073,-9.670442
1.435390,-0.003064,-9.670107
1.437720,-0.003054,-9.669774
1.440037,-0.003045,-9.669442
1.442342,-0.003036,-9.669112
1.444635,-0.003026,-9.668782
1.446916,-0.003017,-9.668454
1.449185,-0.003008,-9.668127
1.451442,-0.002998,-9.667802
1.453687,-0.002989,-9.667477
1.455920,-0.002979,-9.667155
1.458141,-0.002970,-9.666833
1.460351,-0.002960,-9.666512
1.462549,-0.002951,-9.666193
1.464735,-0.002941,-9.665875
1.466910,-0.002932,-9.665559
1.469073,-0.002922,-9.665244
1.471225,-0.002913,-9.664929
1.473366,-0.002903,-9.664617
1.475495,-0.002894,-9.664305
1.477613,-0.002884,-9.663995
1.479720,-0.002875,-9.663686
1.481816,-0.002865,-9.663378
1.483900,-0.002856,-9.663071
1.485974,-0.002846,-9.662766
1.488037,-0.002837,-9.662462
1.490089,-0.002827,-9.662159
1.492130,-0.002817,-9.661858
1.494160,-0.002808,-9.661557
1.496179,-0.002798,-9.661258
1.498188,-0.002789,-9.660960
1.500187,-0.002779,-9.660664
1.502174,-0.002770,-9.660368
1.504152,-0.002760,-9.660074
1.506118,-0.002751,-9.659781
1.508075,-0.002741,-9.659489
1.510021,-0.002732,-9.659199
1.511957,-0.002722,-9.658909
1.513882,-0.002713,-9.658621
1.515798,-0.002703,-9.658334
1.517703,-0.002693,-9.658048
1.519599,-0.002684,-9.657764
1.521484,-0.002674,-9.657480
1.523359,-0.002665,-9.657198
1.525225,-0.002655,-9.656917
1.527081,-0.002646,-9.656637
1.528926,-0.002637,-9.656359
1.530762,-0.002627,-9.656081
1.532589,-0.002618,-9.655805
1.534406,-0.002608,-9.655530
1.536213,-0.002599,-9.655256
1.538011,-0.002589,-9.654983
1.539799,-0.002580,-9.654711
1.541578,-0.002570,-9.654441
1.543347,-0.002561,-9.654172
1.545107,-0.002552,-9.653903
1.546858,-0.002542,-9.653636
1.548600,-0.002533,-9.653370
1.550332,-0.002524,-9.653106
1.552055,-0.002514,-9.652842
1.553769,-0.002505,-9.652580
1.555474,-0.002496,-9.652318
1.557171,-0.002486,-9.652058
1.558858,-0.002477,-9.651799
1.560536,-0.002468,-9.651541
1.562205,-0.002458,-9.651284
1.563866,-0.002449,-9.651029
1.565518,-0.002440,-9.650774
1.567161,-0.002431,-9.650520
1.568796,-0.002422,-9.650268
1.570422,-0.002412,-9.650017
1.572039,-0.002403,-9.649766
1.573648,-0.002394,-9.649517
1.575248,-0.002385,-9.649269
1.576840,-0.002376,-9.649022
1.578423,-0.002367,-9.648777
1.579999,-0.002358,-9.648532
1.581565,-0.002349,-9.648288
1.583124,-0.002339,-9.648045
1.584674,-0.002330,-9.647804
1.586216,-0.002321,-9.647563
1.587751,-0.002312,-9.647324
1.589277,-0.002303,-9.647086
1.590794,-0.002294,-9.646848
1.592304,-0.002286,-9.646612
1.593806,-0.002277,-9.646377
1.595300,-0.002268,-9.646143
1.596787,-0.002259,-9.645910
1.598265,-0.002250,-9.645677
1.599736,-0.002241,-9.645446
1.601198,-0.002232,-9.645216
1.602653,-0.002224,-9.644987
1.604101,-0.002215,-9.644759
1.605541,-0.002206,-9.644532
1.606973,-0.002197,-9.644307
1.608398,-0.002188,-9.644082
1.609815,-0.002180,-9.643858
1.611224,-0.002171,-9.643635
1.612627,-0.002162,-9.643413
1.614022,-0.002154,-9.643192
1.615409,-0.002145,-9.642972
1.616789,-0.002137,-9.642753
1.618162,-0.002128,-9.642535
1.619528,-0.002119,-9.642318
1.620886,-0.002111,-9.642102
1.622238,-0.002102,-9.641887
1.623582,-0.002094,-9.641673
1.624919,-0.002086,-9.641460
1.626249,-0.002077,-9.641248
1.627572,-0.002069,-9.641037
1.628889,-0.002060,-9.640827
1.630198,-0.002052,-9.640618
1.631500,-0.002044,-9.640410
1.632795,-0.002035,-9.640202
1.634084,-0.002027,-9.639996
1.635366,-0.002019,-9.639791
1.636641,-0.002010,-9.639586
1.637909,-0.002002,-9.639383
1.639171,-0.001994,-9.639180
1.640426,-0.001986,-9.638979
1.641674,-0.001978,-9.638778
1.642916,-0.001969,-9.638578
1.644152,-0.001961,-9.638379
1.645380,-0.001953,-9.638181
1.646603,-0.001945,-9.637984
1.647819,-0.001937,-9.637788
1.649028,-0.001929,-9.637593
1.650231,-0.001921,-9.637398
1.651428,-0.001913,-9.637205
1.652618,-0.001905,-9.637013
1.653803,-0.001897,-9.636821
1.654981,-0.001889,-9.636630
1.656152,-0.001882,-9.636440
1.657318,-0.001874,-9.636251
1.658477,-0.001866,-9.636063
1.659631,-0.001858,-9.635876
1.660778,-0.001850,-9.635690
1.661919,-0.001843,-9.635504
1.663054,-0.001835,-9.635319
1.664184,-0.001827,-9.635136
1.665307,-0.001819,-9.634953
1.666424,-0.001812,-9.634771
1.667536,-0.001804,-9.634589
1.668642,-0.001797,-9.634409
1.669741,-0.001789,-9.634230
1.670835,-0.001782,-9.634051
1.671924,-0.001774,-9.633873
1.673006,-0.001766,-9.633696
1.674083,-0.001759,-9.633520
1.675154,-0.001752,-9.633344
1.676220,-0.001744,-9.633170
1.677280,-0.001737,-9.632996
1.678334,-0.001729,-9.632823
1.679383,-0.001722,-9.632651
1.680426,-0.001715,-9.632480
1.681464,-0.001707,-9.632310
1.682496,-0.001700,-9.632140
1.683523,-0.001693,-9.631971
1.684544,-0.001686,-9.631803
1.685561,-0.001678,-9.631636
1.686571,-0.001671,-9.631469
1.687577,-0.001664,-9.631304
1.688577,-0.001657,-9.631139
1.689572,-0.001650,-9.630975
1.690561,-0.001643,-9.630811
1.691546,-0.001636,-9.630649
1.692525,-0.001629,-9.630487
1.693499,-0.001622,-9.630326
1.694468,-0.001615,-9.630166
1.695432,-0.001608,-9.630006
1.696391,-0.001601,-9.629847
1.697344,-0.001594,-9.629689
1.698293,-0.001587,-9.629532
1.699237,-0.001580,-9.629376
1.700176,-0.001574,-9.629220
1.701109,-0.001567,-9.629065
1.702038,-0.001560,-9.628911
1.702962,-0.001553,-9.628757
1.703881,-0.001546,-9.628604
1.704796,-0.001540,-9.628452
1.705705,-0.001533,-9.628301
1.706610,-0.001526,-9.628150
1.707510,-0.001520,-9.628001
1.708405,-0.001513,-9.627851
1.709296,-0.001507,-9.627703
1.710181,-0.001500,-9.627555
1.711063,-0.001494,-9.627408
1.711939,-0.001487,-9.627262
1.712811,-0.001481,-9.627116
1.713678,-0.001474,-9.626971
1.714541,-0.001468,-9.626827
1.715399,-0.001461,-9.626684
1.716253,-0.001455,-9.626541
1.717102,-0.001449,-9.626399
1.717947,-0.001442,-9.626257
1.718787,-0.001436,-9.626117
1.719623,-0.001430,-9.625977
1.720454,-0.001424,-9.625837
1.721282,-0.001417,-9.625698
1.722104,-0.001411,-9.625560
1.722923,-0.001405,-9.625423
1.723737,-0.001399,-9.625286
1.724547,-0.001393,-9.625150
1.725352,-0.001387,-9.625015
1.726153,-0.001380,-9.624880
1.726951,-0.001374,-9.624746
1.727744,-0.001368,-9.624612
1.728532,-0.001362,-9.624480
1.729317,-0.001356,-9.624347
1.730097,-0.001350,-9.624216
1.730874,-0.001344,-9.624085
1.731646,-0.001339,-9.623955
1.732414,-0.001333,-9.623825
1.733178,-0.001327,-9.623696
1.733938,-0.001321,-9.623568
1.734695,-0.001315,-9.623440
1.735447,-0.001309,-9.623313
1.736195,-0.001304,-9.623187
1.736939,-0.001298,-9.623061
1.737680,-0.001292,-9.622935
1.738416,-0.001286,-9.622811
1.739149,-0.001281,-9.622687
1.739877,-0.001275,-9.622563
1.740602,-0.001269,-9.622441
1.741323,-0.001264,-9.622318
1.742041,-0.001258,-9.622197
1.742754,-0.001253,-9.622076
1.743464,-0.001247,-9.621955
1.744170,-0.001242,-9.621835
1.744872,-0.001236,-9.621716
1.745571,-0.001231,-9.621597
1.746266,-0.001225,-9.621479
1.746957,-0.001220,-9.621362
1.747645,-0.001214,-9.621245
1.748329,-0.001209,-9.621129
1.749009,-0.001204,-9.621013
1.749686,-0.001198,-9.620898
1.750360,-0.001193,-9.620783
1.751029,-0.001188,-9.620669
1.751696,-0.001182,-9.620555
1.752358,-0.001177,-9.620442
1.753018,-0.001172,-9.620330
1.753673,-0.001167,-9.620218
1.754326,-0.001162,-9.620107
1.754975,-0.001156,-9.619996
1.755620,-0.001151,-9.619886
1.756262,-0.001146,-9.619776
1.756901,-0.001141,-9.619667
1.757536,-0.001136,-9.619558
1.758168,-0.001131,-9.619450
1.758797,-0.001126,-9.619343
1.759422,-0.001121,-9.619236
1.760044,-0.001116,-9.619129
1.760663,-0.001111,-9.619023
1.761279,-0.001106,-9.618918
1.761891,-0.001101,-9.618813
1.762500,-0.001096,-9.618709
1.763106,-0.001091,-9.618605
1.763709,-0.001086,-9.618501
1.764309,-0.001082,-9.618399
1.764905,-0.001077,-9.618296
1.765498,-0.001072,-9.618194
1.766088,-0.001067,-9.618093
1.766675,-0.001062,-9.617992
1.767259,-0.001058,-9.617892
1.767840,-0.001053,-9.617792
1.768418,-0.001048,-9.617693
1.768993,-0.001044,-9.617594
1.769565,-0.001039,-9.617496
1.770133,-0.001034,-9.617398
1.770699,-0.001030,-9.617301
1.771262,-0.001025,-9.617204
1.771822,-0.001021,-9.617107
1.772379,-0.001016,-9.617011
1.772933,-0.001012,-9.616916
1.773484,-0.001007,-9.616821
1.774032,-0.001003,-9.616727
1.774577,-0.000998,-9.616633
1.775120,-0.000994,-9.616539
1.775659,-0.000989,-9.616446
1.776196,-0.000985,-9.616353
1.776730,-0.000980,-9.616261
1.777261,-0.000976,-9.616169
1.777789,-0.000972,-9.616078
1.778315,-0.000967,-9.615987
1.778838,-0.000963,-9.615897
1.779358,-0.000959,-9.615807
1.779875,-0.000954,-9.615718
1.780389,-0.000950,-9.615629
1.780901,-0.000946,-9.615540
1.781410,-0.000942,-9.615452
1.781917,-0.000938,-9.615365
1.782421,-0.000933,-9.615277
1.782922,-0.000929,-9.615191
1.783420,-0.000925,-9.615104
1.783916,-0.000921,-9.615018
1.784410,-0.000917,-9.614933
1.784900,-0.000913,-9.614848
1.785388,-0.000909,-9.614763
1.785874,-0.000905,-9.614679
1.786357,-0.000901,-9.614595
1.786838,-0.000897,-9.614512
1.787316,-0.000893,-9.614429
1.787791,-0.000889,-9.614346
1.788264,-0.000885,-9.614264
1.788734,-0.000881,-9.614183
1.789202,-0.000877,-9.614101
1.789668,-0.000873,-9.614020
1.790131,-0.000869,-9.613940
1.790592,-0.000865,-9.613860
1.791050,-0.000861,-9.613780
1.791506,-0.000857,-9.613701
1.791959,-0.000854,-9.613622
1.792410,-0.000850,-9.613544
1.792859,-0.000846,-9.613465
1.793305,-0.000842,-9.613388
1.793749,-0.000839,-9.613311
1.794191,-0.000835,-9.613234
1.794630,-0.000831,-9.613157
1.795067,-0.000827,-9.613081
1.795502,-0.000824,-9.613005
1.795934,-0.000820,-9.612930
1.796364,-0.000816,-9.612855
1.796792,-0.000813,-9.612780
1.797218,-0.000809,-9.612706
1.797641,-0.000806,-9.612632
1.798062,-0.000802,-9.612559
1.798481,-0.000799,-9.612486
1.798898,-0.000795,-9.612413
1.799313,-0.000791,-9.612340
1.799725,-0.000788,-9.612268
1.800135,-0.000784,-9.612197
1.800543,-0.000781,-9.612125
1.800949,-0.000778,-9.612055
1.801353,-0.000774,-9.611984
1.801755,-0.000771,-9.611914
1.802154,-0.000767,-9.611844
1.802552,-0.000764,-9.611774
1.802947,-0.000760,-9.611705
1.803340,-0.000757,-9.611636
1.803731,-0.000754,-9.611568
1.804121,-0.000750,-9.611500
1.804508,-0.000747,-9.611432
1.804893,-0.000744,-9.611365
1.805276,-0.000740,-9.611298
1.805657,-0.000737,-9.611231
1.806036,-0.000734,-9.611165
1.806413,-0.000731,-9.611098
1.806788,-0.000727,-9.611033
1.807161,-0.000724,-9.610967
1.807532,-0.000721,-9.610902
1.807901,-0.000718,-9.610838
1.808269,-0.000715,-9.610773
1.808634,-0.000712,-9.610709
1.808997,-0.000708,-9.610645
1.809359,-0.000705,-9.610582
1.809718,-0.000702,-9.610519
1.810076,-0.000699,-9.610456
1.810432,-0.000696,-9.610394
1.810786,-0.000693,-9.610331
1.811138,-0.000690,-9.610270
1.811488,-0.000687,-9.610208
1.811837,-0.000684,-9.610147
1.812183,-0.000681,-9.610086
1.812528,-0.000678,-9.610025
1.812871,-0.000675,-9.609965
1.813212,-0.000672,-9.609905
1.813551,-0.000669,-9.609845
1.813889,-0.000666,-9.609786
1.814225,-0.000663,-9.609727
1.814559,-0.000660,-9.609668
1.814891,-0.000657,-9.609610
1.815221,-0.000655,-9.609552
1.815550,-0.000652,-9.609494
1.815877,-0.000649,-9.609436
1.816203,-0.000646,-9.609379
1.816526,-0.000643,-9.609322
1.816848,-0.000640,-9.609265
1.817168,-0.000638,-9.609209
1.817487,-0.000635,-9.609153
1.817804,-0.000632,-9.609097
1.818119,-0.000629,-9.609041
1.818433,-0.000627,-9.608986
1.818744,-0.000624,-9.608931
1.819055,-0.000621,-9.608876
1.819363,-0.000618,-9.608822
1.819670,-0.000616,-9.608768
1.819976,-0.000613,-9.608714
1.820280,-0.000610,-9.608660
1.820582,-0.000608,-9.608607
1.820882,-0.000605,-9.608554
1.821181,-0.000602,-9.608501
1.821479,-0.000600,-9.608449
1.821775,-0.000597,-9.608396
1.822069,-0.000595,-9.608344
1.822362,-0.000592,-9.608293
1.822653,-0.000589,-9.608241
1.822943,-0.000587,-9.608190
1.823231,-0.000584,-9.608139
1.823518,-0.000582,-9.608088
1.823803,-0.000579,-9.608038
1.824087,-0.000577,-9.607988
1.824369,-0.000574,-9.607938
1.824650,-0.000572,-9.607888
1.824929,-0.000569,-9.607839
1.825207,-0.000567,-9.607790
1.825483,-0.000565,-9.607741
1.825758,-0.000562,-9.607692
1.826031,-0.000560,-9.607644
1.826303,-0.000557,-9.607596
1.826574,-0.000555,-9.607548
1.826843,-0.000553,-9.607500
1.827111,-0.000550,-9.607453
1.827377,-0.000548,-9.607406
1.827642,-0.000545,-9.607359
1.827905,-0.000543,-9.607312
1.828167,-0.000541,-9.607266
1.828428,-0.000538,-9.607220
1.828688,-0.000536,-9.607174
1.828946,-0.000534,-9.607128
1.829202,-0.000532,-9.607082
1.829458,-0.000529,-9.607037
1.829712,-0.000527,-9.606992
1.829964,-0.000525,-9.606947
1.830216,-0.000523,-9.606903
1.830466,-0.000520,-9.606858
1.830714,-0.000518,-9.606814
1.830962,-0.000516,-9.606770
1.831208,-0.000514,-9.606727
1.831453,-0.000512,-9.606683
1.831696,-0.000509,-9.606640
1.831938,-0.000507,-9.606597
1.832179,-0.000505,-9.606554
1.832419,-0.000503,-9.606512
1.832657,-0.000501,-9.606470
1.832894,-0.000499,-9.606427
1.833130,-0.000497,-9.606386
1.833365,-0.000495,-9.606344
1.833599,-0.000492,-9.606302
1.833831,-0.000490,-9.606261
1.834062,-0.000488,-9.606220
1.834292,-0.000486,-9.606179
1.834520,-0.000484,-9.606139
1.834748,-0.000482,-9.606098
1.834974,-0.000480,-9.606058
1.835199,-0.000478,-9.606018
1.835423,-0.000476,-9.605978
1.835645,-0.000474,-9.605939
1.835867,-0.000472,-9.605899
1.836087,-0.000470,-9.605860
1.836306,-0.000468,-9.605821
1.836524,-0.000466,-9.605782
1.836741,-0.000464,-9.605744
1.836957,-0.000462,-9.605705
1.837171,-0.000460,-9.605667
1.837385,-0.000458,-9.605629
1.837597,-0.000457,-9.605591
1.837808,-0.000455,-9.605554
1.838018,-0.000453,-9.605516
1.838227,-0.000451,-9.605479
1.838435,-0.000449,-9.605442
1.838642,-0.000447,-9.605405
1.838848,-0.000445,-9.605369
1.839053,-0.000443,-9.605332
1.839256,-0.000442,-9.605296
1.839459,-0.000440,-9.605260
1.839660,-0.000438,-9.605224
1.839861,-0.000436,-9.605188
1.840060,-0.000434,-9.605153
1.840258,-0.000433,-9.605118
1.840455,-0.000431,-9.605082
1.840652,-0.000429,-9.605047
1.840847,-0.000427,-9.605013
1.841041,-0.000426,-9.604978
1.841234,-0.000424,-9.604944
1.841426,-0.000422,-9.604909
1.841617,-0.000420,-9.604875
1.841807,-0.000419,-9.604841
1.841997,-0.000417,-9.604808
1.842185,-0.000415,-9.604774
1.842372,-0.000414,-9.604741
1.842558,-0.000412,-9.604708
1.842743,-0.000410,-9.604675
1.842927,-0.000409,-9.604642
1.843110,-0.000407,-9.604609
1.843293,-0.000405,-9.604576
1.843474,-0.000404,-9.604544
1.843654,-0.000402,-9.604512
1.843834,-0.000400,-9.604480
1.844012,-0.000399,-9.604448
1.844190,-0.000397,-9.604416
1.844366,-0.000395,-9.604385
1.844542,-0.000394,-9.604353
1.844717,-0.000392,-9.604322
1.844891,-0.000391,-9.604291
1.845064,-0.000389,-9.604260
1.845236,-0.000388,-9.604230
1.845407,-0.000386,-9.604199
1.845577,-0.000384,-9.604169
1.845746,-0.000383,-9.604138
1.845915,-0.000381,-9.604108
1.846082,-0.000380,-9.604078
1.846249,-0.000378,-9.604048
1.846415,-0.000377,-9.604019
1.846580,-0.000375,-9.603989
1.846744,-0.000374,-9.603960
1.846907,-0.000372,-9.603931
1.847069,-0.000371,-9.603902
1.847231,-0.000369,-9.603873
1.847391,-0.000368,-9.603844
1.847551,-0.000367,-9.603816
1.847710,-0.000365,-9.603787
1.847868,-0.000364,-9.603759
1.848025,-0.000362,-9.603731
1.848182,-0.000361,-9.603703
1.848337,-0.000359,-9.603675
1.848492,-0.000358,-9.603647
1.848646,-0.000357,-9.603620
1.848799,-0.000355,-9.603592
1.848952,-0.000354,-9.603565
1.849103,-0.000352,-9.603538
