gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
0.176044,0.297627,0.712102
0.262830,0.414602,0.662045
0.277765,0.345645,0.575468
0.219806,0.319454,0.651418
0.279583,0.390655,0.692472
0.350590,0.410035,0.596469
0.261540,0.301799,0.609287
0.304021,0.389300,0.585635
0.228264,0.367990,0.660413
0.215610,0.394740,0.564297
0.228686,0.453268,0.635807
0.264223,0.426867,0.501368
0.202939,0.306704,0.658387
0.286052,0.339412,0.593936
0.251747,0.348981,0.533455
0.191538,0.327965,0.682544
0.274989,0.310349,0.593828
0.175019,0.366549,0.586556
0.171268,0.323937,0.544843
0.227433,0.305329,0.560296
0.194456,0.286618,0.644442
0.163216,0.314616,0.591434
0.209149,0.277947,0.584093
0.208727,0.450143,0.577781
0.266042,0.321407,0.605652
0.198774,0.280896,0.563663
0.220147,0.364475,0.555881
0.235331,0.383095,0.585808
0.221834,0.304884,0.581248
0.229778,0.249705,0.470709
0.212875,0.271361,0.518361
0.151619,0.446761,0.488815
0.261275,0.289682,0.534585
0.231703,0.262011,0.466266
0.266265,0.287518,0.420489
0.226304,0.276133,0.564198
0.207627,0.297046,0.517735
0.141601,0.211679,0.406883
0.183339,0.291986,0.513569
0.152130,0.273108,0.527806
0.241711,0.304148,0.547056
0.210861,0.302520,0.493397
0.185270,0.344832,0.517877
0.177485,0.343660,0.523191
0.156864,0.323988,0.517487
0.219588,0.281505,0.584076
0.187498,0.341085,0.609811
0.210710,0.266201,0.495797
0.179695,0.266914,0.508168
0.225544,0.265643,0.410869
0.128295,0.318594,0.473718
0.133483,0.303474,0.540220
0.208539,0.238091,0.452762
0.215049,0.296300,0.469799
0.196077,0.318249,0.431831
0.186372,0.290354,0.473382
0.143194,0.298688,0.541465
0.224119,0.364919,0.442808
0.180109,0.302695,0.441997
0.278820,0.212897,0.464021
0.173498,0.278414,0.461383
0.172628,0.321848,0.506889
0.159777,0.203489,0.443054
0.254132,0.259194,0.408784
0.154836,0.299682,0.531806
0.228853,0.226954,0.474924
0.122217,0.223186,0.355328
0.161938,0.248596,0.445554
0.169303,0.278234,0.431583
0.195894,0.212511,0.430954
0.124026,0.289569,0.464842
0.162816,0.212825,0.373903
0.185385,0.221537,0.431750
0.137690,0.127120,0.379051
0.184939,0.256983,0.441946
0.099037,0.340398,0.401024
0.201982,0.298095,0.395226
0.206204,0.219797,0.436058
0.164659,0.168981,0.397498
0.143753,0.237034,0.445214
0.233546,0.221583,0.436632
0.234817,0.297711,0.415330
0.156085,0.308736,0.469708
0.095993,0.268391,0.359404
0.111733,0.201136,0.469700
0.156500,0.182242,0.385646
0.112831,0.248151,0.479635
0.158995,0.159808,0.368805
0.131531,0.163795,0.355536
0.145429,0.186395,0.421357
0.109861,0.224346,0.418126
0.166407,0.184666,0.427339
0.142098,0.199196,0.382605
0.183415,0.248485,0.442581
0.087204,0.289570,0.417573
0.115723,0.167413,0.348956
0.134663,0.146634,0.339027
0.169999,0.225660,0.392889
0.111747,0.224602,0.383200
0.123150,0.218477,0.379164
0.110165,0.216867,0.389077
0.121845,0.238053,0.446426
0.230801,0.164000,0.364183
0.108959,0.247779,0.373178
0.152213,0.198969,0.370697
0.249872,0.254411,0.353050
0.081597,0.201826,0.363092
0.073878,0.142060,0.356090
0.129350,0.234802,0.368251
0.210873,0.158966,0.374154
0.081599,0.178267,0.384347
0.160839,0.195932,0.349449
0.156198,0.266227,0.344055
0.168187,0.282191,0.339953
0.151405,0.148855,0.366173
0.110274,0.146381,0.319562
0.106952,0.249037,0.392093
0.123737,0.182514,0.315963
0.098625,0.242588,0.308848
0.108217,0.141217,0.414497
0.149824,0.196587,0.315238
0.201334,0.175548,0.334029
0.167458,0.210675,0.306677
0.147450,0.162546,0.321276
0.076743,0.230013,0.372825
0.142948,0.269341,0.328307
0.189634,0.202029,0.322410
0.092802,0.230399,0.322000
0.173478,0.203692,0.353756
0.073173,0.147002,0.268817
0.139237,0.159358,0.403644
0.149054,0.198804,0.359988
0.029387,0.220555,0.341072
0.141953,0.165671,0.327303
0.131062,0.084800,0.332297
0.101771,0.243608,0.294522
0.141102,0.243998,0.269013
0.101900,0.112200,0.279070
0.145652,0.163413,0.275679
0.127855,0.248850,0.381153
0.098782,0.155181,0.368113
0.094712,0.137658,0.233802
0.128903,0.130680,0.447438
0.095425,0.201616,0.206331
0.101145,0.246333,0.319998
0.193708,0.194195,0.294667
0.113843,0.131266,0.337870
0.074594,0.265379,0.361240
0.173546,0.196964,0.357508
0.127399,0.234341,0.259536
0.087891,0.204716,0.299899
0.101028,0.231439,0.299019
0.086743,0.170274,0.280503
0.145963,0.058143,0.131348
0.085723,0.163147,0.288000
0.076166,0.201485,0.291544
0.095317,0.190944,0.265297
0.080838,0.146985,0.291951
0.064005,0.212845,0.370385
0.152383,0.180116,0.297151
0.106232,0.142573,0.272472
0.131164,0.151177,0.264736
0.091756,0.238866,0.259960
0.088306,0.154369,0.286184
0.129970,0.171785,0.243380
0.104429,0.134829,0.330628
0.129002,0.158443,0.276608
0.011821,0.218709,0.300592
0.127024,0.210761,0.307450
0.176976,0.206435,0.191356
0.171123,0.232951,0.209820
0.152459,0.151542,0.282514
0.087905,0.177317,0.217743
0.115803,0.155665,0.263938
0.073373,0.100392,0.215053
0.119036,0.141234,0.342052
0.107873,0.085755,0.272340
0.226961,0.158261,0.242995
0.022782,0.163658,0.296838
0.116692,0.148270,0.275496
0.086934,0.159269,0.281400
0.041511,0.105595,0.241825
0.097818,0.144966,0.223010
0.061623,0.126090,0.222342
0.113899,0.152881,0.309263
0.146581,0.095534,0.280399
0.066594,0.095785,0.319864
0.099598,0.227559,0.272684
0.156002,0.164274,0.228698
0.098296,0.208339,0.290262
0.046786,0.169187,0.203634
0.112193,0.192340,0.194650
0.042331,0.127525,0.194054
0.082364,0.111558,0.279582
0.074090,0.124976,0.224268
0.062338,0.082753,0.214839
0.128792,0.135442,0.211876
0.046576,0.165694,0.126459
0.008857,0.216270,0.293892
0.061632,0.102925,0.183228
0.011430,0.106064,0.233348
0.033831,0.103188,0.245524
0.096344,0.134230,0.270135
0.045245,0.026910,0.168704
0.175240,0.133983,0.244043
0.024825,0.168398,0.211495
0.142691,0.129335,0.184096
0.041852,0.118086,0.192831
0.049288,0.092007,0.169432
0.139195,0.124922,0.149858
0.066987,0.179627,0.269731
0.075312,0.186464,0.206298
0.006432,0.156143,0.176695
0.106668,0.137260,0.196502
0.072992,0.116494,0.186472
0.085162,0.124772,0.187236
0.066442,0.126830,0.191398
0.036932,0.018925,0.156938
0.123555,0.152615,0.351156
0.030073,0.156753,0.258504
-0.018222,0.134612,0.162636
0.110068,0.127713,0.181193
0.025882,0.162665,0.177266
0.110699,0.101293,0.132749
0.049464,0.067397,0.204739
0.030095,0.085978,0.143084
0.040136,0.086650,0.257882
-0.012209,0.130127,0.265060
0.088545,0.158796,0.160454
0.145753,0.084493,0.165840
0.041669,0.148640,0.176993
0.120309,0.145922,0.262977
0.120858,0.175190,0.201467
0.000867,0.106879,0.163544
0.045022,0.136186,0.129148
0.069763,0.107456,0.220076
0.065392,0.099097,0.203499
0.052539,0.135352,0.144506
0.000883,0.035984,0.227750
0.069835,0.096850,0.105209
0.116224,0.030814,0.154612
0.038320,0.075834,0.209282
0.036191,0.109276,0.209184
0.141525,0.009613,0.170505
0.074040,0.118458,0.211727
0.102534,0.067683,0.196372
0.100547,0.144070,0.168120
0.023166,0.003345,0.159498
0.057366,0.109926,0.151211
0.042542,0.068508,0.189962
0.129112,0.100919,0.112608
0.061748,0.084480,0.272836
0.034993,0.078032,0.192369
0.136016,0.118382,0.139765
0.106134,0.034536,0.169153
0.075500,0.122926,0.171242
0.058740,0.115584,0.218011
0.053831,0.140201,0.145317
0.029453,0.032198,0.181691
0.070048,0.091363,0.108006
0.037598,0.043537,0.165849
0.034296,0.027737,0.184312
0.002371,0.081901,0.183917
0.078253,0.113963,0.161862
0.099986,0.139029,0.146136
0.088289,0.105098,0.190416
0.050178,0.082735,0.238163
0.004819,0.058762,0.133288
0.045798,0.066228,0.097459
0.047664,0.124090,0.224934
0.151917,0.114886,0.213578
0.087956,0.064076,0.183619
0.069158,0.107828,0.153349
0.059761,0.088019,0.206159
0.059779,0.138336,0.137375
0.039254,0.157704,0.118782
0.099387,0.014279,0.086021
0.046674,0.112841,0.149989
0.087315,0.106921,0.189204
0.072765,0.031685,0.227029
0.053225,0.051294,0.155201
0.051256,0.093082,0.202051
0.077368,0.039900,0.165263
0.081211,-0.025346,0.112364
0.145967,0.119654,0.175814
0.092024,0.169258,0.131430
0.051810,0.140829,0.149548
0.063964,0.093742,0.187870
0.077765,0.090398,0.045261
0.060702,0.096148,0.109112
0.070580,0.039489,0.167554
0.094315,0.086339,0.172142
0.146830,0.070629,0.173673
0.008958,0.051532,0.088672
0.104825,0.064920,0.132823
0.081910,0.069061,0.113442
0.063532,0.086222,0.109758
0.087331,0.091775,0.086970
0.098194,0.036245,0.100335
0.102304,0.127878,0.124463
0.016431,0.054349,0.082499
0.006949,0.079120,0.077636
0.067479,0.108184,0.093118
0.075683,0.086189,0.087067
0.038386,0.031618,0.157615
0.056151,0.116532,0.137999
-0.004778,0.137334,0.127873
0.032409,0.094251,0.126973
0.058061,0.100132,0.111964
0.003114,0.045441,0.102438
0.106451,0.136321,0.116600
0.036602,0.078661,0.179312
0.042223,0.042117,0.100898
0.048357,0.051354,0.065405
0.101219,0.121545,0.145305
0.005471,0.011901,0.168465
0.020424,0.084701,0.155164
-0.038868,0.136473,0.101045
-0.006262,0.091442,0.090039
-0.001237,0.125198,0.082147
0.115708,0.122098,0.062983
0.093113,0.079991,0.076416
0.003107,0.088095,0.125274
0.010004,0.040048,0.111242
0.038040,0.082408,0.073615
0.050640,0.031505,0.157253
0.067977,0.094284,0.081858
0.008126,0.068747,0.116788
0.041406,0.101288,0.149695
0.120853,0.084647,0.080599
0.075861,0.068686,0.159458
-0.009890,0.080151,0.154321
0.016615,0.129975,0.069565
0.021057,0.049726,0.101479
0.047503,-0.017940,0.106630
0.096008,0.070865,0.103203
0.017334,0.067619,0.132527
0.003174,0.036818,0.191051
0.007563,0.026433,0.167736
0.016499,0.046116,0.132300
0.052861,0.112137,0.182843
0.018057,0.110384,0.077105
0.007646,0.065525,0.086621
0.030952,-0.043351,-0.006409
-0.050818,0.073985,0.131232
0.012030,0.078462,0.100738
-0.040639,0.061387,0.083102
0.002098,-0.034611,0.124367
0.051842,0.002145,0.107675
0.088217,0.048845,0.047303
-0.062380,0.118544,0.047774
0.045071,0.054114,0.085925
0.019586,0.004755,0.168004
0.060572,-0.009096,0.105652
0.008348,0.027821,0.120059
0.095148,0.099238,0.073013
-0.004802,0.051146,0.083550
-0.034876,0.000912,0.047808
0.059884,0.070482,0.073537
0.038124,0.044116,0.098695
0.037908,0.026860,0.107361
0.081128,0.008303,0.049334
0.001488,0.007862,0.030277
-0.072165,0.076975,0.065671
-0.008461,0.011647,0.104977
-0.031121,0.075008,0.053225
-0.011426,0.082463,0.091544
0.015810,0.072630,0.185039
-0.012759,0.025444,0.121051
0.077712,0.048111,0.115100
0.015998,0.070501,0.084004
0.080491,-0.026055,0.126485
0.024312,0.025448,0.062027
0.029043,0.049075,0.193587
0.097208,0.059015,0.118925
0.039251,0.091807,0.106319
0.053599,0.046897,0.129710
0.028975,0.005022,0.130319
-0.004423,-0.008928,0.049289
0.172092,0.046672,0.062878
0.036818,0.100160,0.070453
0.008807,0.142164,0.112524
-0.027810,0.109758,0.102744
0.049976,0.062238,0.075463
-0.006777,0.086233,0.159801
0.127852,0.090242,0.161929
0.007087,0.021516,0.096620
0.115878,-0.021315,0.124605
-0.021464,0.073299,0.032991
0.038954,0.059339,0.204322
0.004779,0.024723,0.001474
0.037141,0.100292,0.097934
-0.031863,0.051604,0.087762
0.043004,0.016355,0.129835
0.039767,0.032333,0.073148
-0.023444,0.117850,0.054976
0.017006,0.032677,0.107960
0.155692,0.054607,0.167753
0.055406,-0.006382,0.020287
-0.051479,0.102853,0.038106
0.033088,0.034731,0.128039
0.005661,0.085072,0.100656
0.025477,0.121602,0.064047
0.065806,-0.086276,0.117470
-0.040047,0.002368,0.070869
0.096824,-0.003634,0.105846
0.090895,0.042462,0.028142
0.022279,0.072942,0.095292
-0.020972,0.070060,0.077939
-0.007196,0.003079,0.062574
0.043965,0.011046,0.097897
0.003075,-0.004829,0.067060
0.069049,0.095302,0.070198
0.026637,0.084019,0.054375
-0.056849,0.052137,0.076114
0.052763,-0.024785,0.002419
0.046667,0.005539,0.022102
0.033838,0.049983,0.099584
0.007363,0.057283,0.124189
0.012233,-0.011353,0.126208
0.029608,0.057415,0.017540
0.052603,0.033658,0.089430
0.018610,0.080175,-0.021755
0.050374,0.046961,0.101817
0.052984,0.044749,0.020149
0.003575,0.060582,0.086268
0.056663,0.026633,0.084537
-0.005518,0.053518,-0.030658
-0.028638,-0.008154,0.081158
0.049232,0.069944,0.094962
0.055558,0.055080,0.075396
0.068684,0.050638,0.040625
-0.031336,0.042150,-0.015558
0.013298,0.132490,0.098843
0.015558,0.035981,0.098994
-0.096481,0.012395,0.170671
0.048260,-0.046355,0.006235
0.040409,0.008256,0.015733
0.087866,-0.010313,0.053430
-0.019068,0.024075,-0.003316
0.065196,0.024719,0.049368
0.074303,0.050998,-0.038627
0.025109,0.065364,0.074505
0.073002,0.048603,0.056218
0.019161,0.019073,0.150358
0.081464,-0.012094,0.062219
0.002032,-0.112735,0.044202
0.011218,0.091504,0.060846
0.015004,0.034079,0.035154
0.062471,0.005892,0.063442
0.054941,-0.008960,0.044062
0.024028,0.034443,0.109329
0.088727,0.055793,0.010090
0.019583,-0.041230,0.047364
0.028264,0.015403,0.039557
-0.019490,-0.011072,0.079596
0.011943,0.009191,0.081347
0.056850,0.087011,0.069076
0.004017,-0.032147,0.078631
0.027754,0.034027,0.045458
-0.046315,0.023690,0.036286
0.030481,0.099677,0.073502
0.064241,0.033849,0.079613
0.131482,0.081594,0.086206
0.031277,-0.006484,0.084909
0.000618,0.027087,0.069823
0.033425,0.101233,0.018177
0.195123,0.068664,-0.038609
-0.002099,-0.023303,0.008494
0.077582,0.077932,0.028197
0.019669,0.019736,0.070261
0.044835,0.088266,0.028432
-0.047388,0.042034,0.077886
-0.040031,-0.023260,-0.006000
-0.034561,0.001777,0.070668
0.010069,0.073411,0.103767
-0.032213,0.065805,0.078641
0.058910,0.019779,0.078639
0.020206,-0.021258,0.011747
0.019144,0.019771,-0.017458
0.048113,0.003859,0.046937
0.098302,0.012251,0.052818
0.028085,0.032916,0.000128
0.038182,0.028619,0.089340
0.001005,0.074952,0.078213
-0.016434,0.066530,-0.001412
0.063019,0.034977,0.012506
0.014344,-0.011834,0.073227
0.091172,0.071580,0.011041
0.037448,0.046124,0.047272
-0.021200,-0.009335,0.030562
-0.011240,0.089226,-0.049891
0.012714,0.091690,-0.027107
-0.001583,0.001363,0.056191
0.009608,0.026466,0.037716
-0.009103,0.063838,0.028020
-0.009250,0.015734,0.094162
0.011301,0.046167,0.068668
0.065067,0.043740,0.069154
-0.019560,0.069558,0.089182
-0.013080,-0.009660,0.051009
0.065294,0.020764,0.019595
0.065790,0.029447,0.094170
-0.039045,0.086569,0.052878
0.099359,0.000313,0.030221
-0.087189,0.036850,0.044448
0.020638,-0.037583,0.056448
0.027943,0.005681,0.112733
0.045529,0.003157,0.112084
-0.026343,0.073643,0.013919
0.017596,-0.056577,0.000399
0.017345,0.041527,-0.058306
0.075225,0.018725,0.018457
0.002675,0.014853,-0.009071
-0.061721,0.153379,0.022413
0.103971,-0.002618,0.033706
0.038712,-0.041143,0.080269
-0.016287,0.010559,-0.038297
-0.002044,-0.065538,-0.033329
-0.022419,0.003951,0.045415
-0.075829,0.041471,0.002896
0.086370,0.035564,0.048839
-0.021960,0.008490,0.056264
-0.012030,0.013588,0.043717
0.050718,0.042816,0.031997
0.065090,0.031881,0.037753
0.006970,0.023404,0.079057
0.006284,-0.068978,0.122430
0.088885,-0.021495,0.021183
0.041184,0.085366,0.079948
0.006362,0.015089,0.026620
0.061588,0.104665,0.056605
-0.022898,0.065294,-0.065835
0.062312,0.051511,0.086609
0.073921,0.014664,0.097564
-0.016749,0.064447,-0.005848
-0.015261,0.018992,0.004334
0.054470,-0.004831,0.077232
0.053497,0.018977,-0.018606
0.009638,0.027056,0.006223
0.029345,0.040552,-0.056133
-0.005866,-0.018377,0.044068
-0.048393,0.057991,0.014252
0.013406,0.020205,0.090028
0.032623,-0.016711,0.017692
-0.038395,-0.074380,0.022223
-0.021344,0.008329,0.045716
0.015855,0.038413,0.074152
0.011360,0.062243,-0.003537
-0.049788,0.006130,0.040073
0.059497,0.008269,0.084552
-0.044672,0.008744,0.056364
0.051030,-0.021758,0.071031
0.060958,0.058886,0.059248
-0.023478,0.065743,-0.036562
0.029008,0.014219,0.069693
-0.071257,0.011518,0.026584
0.075314,0.062791,0.096681
-0.019023,0.046378,0.004567
0.090758,0.007383,0.023175
0.051810,0.023938,0.003365
0.074247,-0.070579,0.042180
-0.017667,-0.004789,0.047325
0.004791,0.074581,0.072162
0.017764,0.016491,0.045893
0.061251,0.100480,0.014046
0.017487,0.031135,0.012198
0.030138,0.002546,0.047092
0.006944,0.067624,0.022849
0.001497,0.020920,0.010164
-0.015548,0.018667,0.048017
0.008736,0.074777,0.073865
0.023845,0.112575,-0.024756
0.015313,-0.036481,0.020915
0.070866,-0.006000,-0.039649
0.038326,0.092758,0.052776
0.056963,-0.048047,0.058694
0.025814,-0.014540,0.000164
0.072581,0.051090,0.027604
0.030569,-0.001732,0.073066
0.015248,0.070756,0.013073
0.015831,-0.001245,-0.024522
0.000763,0.037785,0.010749
0.002900,0.005044,0.065018
-0.035947,-0.026291,0.097892
0.013822,0.014399,0.006315
-0.013246,0.050997,0.099928
0.053118,0.022802,0.052587
0.045046,0.048307,0.012072
0.061068,0.000844,0.107785
0.033323,-0.002276,0.044000
0.036289,0.032636,-0.041834
-0.029794,0.065150,0.042243
0.141112,0.059971,-0.014393
-0.003556,0.006030,-0.054717
0.017992,0.060749,-0.009185
0.001717,0.005801,0.054494
0.000057,0.032822,0.014707
0.097998,0.005902,0.057367
-0.059478,-0.007387,-0.003131
0.007558,0.098982,0.012942
-0.017878,0.058499,-0.000575
-0.012529,0.018149,0.005967
0.025899,0.164286,-0.038414
0.029208,0.007842,0.062280
0.023898,0.011720,0.057253
-0.012488,0.055142,0.036749
-0.036367,0.036384,-0.013829
