ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.242041,-0.193406,-10.774509
0.243472,-0.194550,-10.774444
0.244896,-0.195689,-10.774379
0.246313,-0.196823,-10.774314
0.247724,-0.197951,-10.774250
0.249128,-0.199074,-10.774185
0.250526,-0.200192,-10.774120
0.251917,-0.201304,-10.774055
0.253301,-0.202411,-10.773991
0.254679,-0.203513,-10.773926
0.256051,-0.204609,-10.773861
0.257416,-0.205700,-10.773796
0.258774,-0.206786,-10.773731
0.260126,-0.207867,-10.773667
0.261472,-0.208943,-10.773602
0.262812,-0.210014,-10.773537
0.264145,-0.211079,-10.773473
0.265472,-0.212140,-10.773408
0.266793,-0.213195,-10.773343
0.268108,-0.214246,-10.773279
0.269416,-0.215291,-10.773214
0.270718,-0.216332,-10.773150
0.272014,-0.217367,-10.773085
0.273304,-0.218398,-10.773021
0.274588,-0.219424,-10.772957
0.275866,-0.220445,-10.772892
0.277138,-0.221461,-10.772828
0.278404,-0.222472,-10.772764
0.279664,-0.223478,-10.772700
0.280919,-0.224480,-10.772636
0.282167,-0.225476,-10.772572
0.283409,-0.226468,-10.772508
0.284646,-0.227456,-10.772444
0.285876,-0.228438,-10.772381
0.287101,-0.229416,-10.772317
0.288321,-0.230389,-10.772253
0.289534,-0.231358,-10.772190
0.290742,-0.232322,-10.772126
0.291944,-0.233281,-10.772063
0.293141,-0.234236,-10.772000
0.294331,-0.235186,-10.771937
0.295517,-0.236132,-10.771874
0.296696,-0.237073,-10.771811
0.297870,-0.238010,-10.771748
0.299039,-0.238942,-10.771685
0.300202,-0.239870,-10.771622
0.301360,-0.240794,-10.771560
0.302512,-0.241712,-10.771497
0.303659,-0.242627,-10.771435
0.304801,-0.243537,-10.771373
0.305937,-0.244443,-10.771311
0.307067,-0.245345,-10.771249
0.308193,-0.246242,-10.771187
0.309313,-0.247135,-10.771125
0.310428,-0.248023,-9.985155
0.311630,-0.248972,-9.771002
0.312852,-0.249933,-9.770940
0.314066,-0.250889,-9.770879
0.315275,-0.251839,-9.770818
0.316477,-0.252785,-9.770757
0.317673,-0.253725,-9.770696
0.318863,-0.254661,-9.770635
0.320046,-0.255592,-9.770574
0.321224,-0.256517,-9.770514
0.322395,-0.257438,-9.770453
0.323560,-0.258354,-9.770393
0.324719,-0.259265,-9.770333
0.325871,-0.260171,-9.770273
0.327018,-0.261073,-9.770213
0.328159,-0.261969,-9.770153
0.329294,-0.262861,-9.770093
0.330423,-0.263748,-9.770034
0.331546,-0.264631,-9.769974
0.332663,-0.265509,-9.769915
0.333775,-0.266382,-9.769856
0.334880,-0.267250,-9.769797
0.335980,-0.268114,-9.769738
0.337074,-0.268973,-9.769680
0.338162,-0.269828,-9.769621
0.339245,-0.270678,-9.769563
0.340322,-0.271524,-9.769505
0.341393,-0.272365,-9.769447
0.342459,-0.273202,-9.769389
0.343519,-0.274034,-9.769331
0.344574,-0.274862,-9.769274
0.345623,-0.275685,-9.769216
0.346667,-0.276504,-9.769159
0.347705,-0.277319,-9.769102
0.348738,-0.278129,-9.769045
0.349765,-0.278935,-9.768988
0.350787,-0.279737,-9.768931
0.351803,-0.280535,-9.768875
0.352815,-0.281328,-9.768818
0.353821,-0.282117,-9.768762
0.354822,-0.282902,-9.768706
0.355817,-0.283683,-9.768650
0.356807,-0.284460,-9.768594
0.357793,-0.285232,-9.768539
0.358773,-0.286001,-9.768483
0.359748,-0.286765,-9.768428
0.360717,-0.287526,-9.768373
0.361682,-0.288282,-9.768318
0.362642,-0.289034,-9.768263
0.363596,-0.289782,-9.768209
0.364546,-0.290527,-9.768154
0.365491,-0.291267,-9.768100
0.366430,-0.292004,-9.768046
0.367365,-0.292736,-9.767992
0.368295,-0.293465,-9.767938
0.369220,-0.294190,-9.767885
0.370141,-0.294911,-9.767831
0.371056,-0.295628,-9.767778
0.371967,-0.296341,-9.767725
0.372873,-0.297051,-9.767672
0.373774,-0.297757,-9.767619
0.374670,-0.298459,-9.767567
0.375562,-0.299157,-9.767514
0.376449,-0.299852,-9.767462
0.377331,-0.300543,-9.767410
0.378209,-0.301230,-9.767358
0.379082,-0.301914,-9.767306
0.379951,-0.302594,-9.767255
0.380815,-0.303270,-9.767203
0.381675,-0.303943,-9.767152
0.382530,-0.304612,-9.767101
0.383380,-0.305278,-9.767050
0.384227,-0.305941,-9.766999
0.385068,-0.306599,-9.766948
0.385906,-0.307255,-9.766898
0.386739,-0.307906,-9.766848
0.387567,-0.308555,-9.766798
0.388392,-0.309200,-9.766748
0.389212,-0.309841,-9.766698
0.390027,-0.310479,-9.766649
0.390839,-0.311114,-9.766599
0.391646,-0.311745,-9.766550
0.392449,-0.312373,-9.766501
0.393247,-0.312998,-9.766452
0.394042,-0.313619,-9.766403
0.394832,-0.314237,-9.766355
0.395619,-0.314852,-9.766306
0.396401,-0.315464,-9.766258
0.397179,-0.316072,-9.766210
0.397953,-0.316677,-9.766162
0.398723,-0.317279,-9.766115
0.399489,-0.317878,-9.766067
0.400250,-0.318474,-9.766020
0.401008,-0.319066,-9.765973
0.401762,-0.319655,-9.765926
0.402512,-0.320241,-9.765879
0.403258,-0.320825,-9.765832
0.404000,-0.321404,-9.765786
0.404739,-0.321981,-9.765739
0.405473,-0.322555,-9.765693
0.406204,-0.323126,-9.765647
0.406930,-0.323694,-9.765601
0.407653,-0.324259,-9.765556
0.408373,-0.324821,-9.765510
0.409088,-0.325379,-9.765465
0.409800,-0.325935,-9.765420
0.410507,-0.326488,-9.765375
0.411212,-0.327038,-9.765330
0.411912,-0.327585,-9.765286
0.412609,-0.328130,-9.765241
0.413302,-0.328671,-9.765197
0.413992,-0.329209,-9.765153
0.414678,-0.329745,-9.765109
0.415360,-0.330278,-9.765065
0.416039,-0.330808,-9.765021
0.416714,-0.331335,-9.764978
0.417386,-0.331859,-9.764935
0.418054,-0.332381,-9.764891
0.418719,-0.332900,-9.764848
0.419380,-0.333416,-9.764806
0.420038,-0.333930,-9.764763
0.420692,-0.334440,-9.764721
0.421343,-0.334948,-9.764678
0.421990,-0.335454,-9.764636
0.422635,-0.335956,-9.764594
0.423275,-0.336456,-9.764552
0.423913,-0.336953,-9.764511
0.424547,-0.337448,-9.764469
0.425177,-0.337940,-9.764428
0.425805,-0.338430,-9.764387
0.426429,-0.338917,-9.764346
0.427050,-0.339401,-9.764305
0.427667,-0.339883,-9.764264
0.428282,-0.340362,-9.764224
0.428893,-0.340839,-9.764184
0.429501,-0.341313,-9.764143
0.430105,-0.341785,-9.764103
0.430707,-0.342254,-9.764063
0.431306,-0.342721,-9.764024
0.431901,-0.343185,-9.763984
0.432493,-0.343647,-9.763945
0.433082,-0.344106,-9.763906
0.433668,-0.344563,-9.763867
0.434251,-0.345017,-9.763828
0.434831,-0.345469,-9.763789
0.435408,-0.345919,-9.763750
0.435982,-0.346367,-9.763712
0.436552,-0.346812,-9.763674
0.437120,-0.347254,-9.763636
0.437685,-0.347694,-9.763598
0.438247,-0.348132,-9.763560
0.438806,-0.348568,-9.763522
0.439362,-0.349001,-9.763485
0.439915,-0.349433,-9.763448
0.440465,-0.349861,-9.763410
0.441013,-0.350288,-9.763373
0.441557,-0.350712,-9.763336
0.442099,-0.351134,-9.763300
0.442637,-0.351554,-9.763263
0.443173,-0.351972,-9.763227
0.443707,-0.352387,-9.763191
0.444237,-0.352800,-9.763154
0.444764,-0.353211,-9.763119
0.445289,-0.353620,-9.763083
0.445811,-0.354027,-9.763047
0.446331,-0.354431,-9.763012
0.446847,-0.354834,-9.762976
0.447361,-0.355234,-9.762941
0.447872,-0.355632,-9.762906
0.448381,-0.356028,-9.762871
0.448887,-0.356422,-9.762836
0.449390,-0.356814,-9.762802
0.449890,-0.357204,-9.762767
0.450388,-0.357592,-9.762733
0.450884,-0.357978,-9.762699
0.451377,-0.358361,-9.762665
0.451867,-0.358743,-9.762631
0.452354,-0.359123,-9.762597
0.452839,-0.359500,-9.762564
0.453322,-0.359876,-9.762530
0.453802,-0.360250,-9.762497
0.454279,-0.360621,-9.762464
0.454754,-0.360991,-9.762431
0.455227,-0.361359,-9.762398
0.455697,-0.361725,-9.762365
0.456164,-0.362089,-9.762333
0.456629,-0.362451,-9.762300
0.457092,-0.362811,-9.762268
0.457552,-0.363169,-9.762236
0.458010,-0.363525,-9.762204
0.458465,-0.363880,-9.762172
0.458918,-0.364232,-9.762140
0.459369,-0.364583,-9.762109
0.459817,-0.364932,-9.762077
0.460263,-0.365279,-9.762046
0.460707,-0.365624,-9.762015
0.461148,-0.365967,-9.761984
0.461587,-0.366309,-9.761953
0.462024,-0.366649,-9.761922
0.462458,-0.366987,-9.761891
0.462890,-0.367323,-9.761861
0.463320,-0.367657,-9.761831
0.463748,-0.367990,-9.761800
0.464173,-0.368321,-9.761770
0.464596,-0.368650,-9.761740
0.465017,-0.368977,-9.761711
0.465436,-0.369303,-9.761681
0.465852,-0.369627,-9.761651
0.466266,-0.369949,-9.761622
0.466679,-0.370270,-9.761593
0.467089,-0.370588,-9.761563
0.467496,-0.370906,-9.761534
0.467902,-0.371221,-9.761505
0.468306,-0.371535,-9.761477
0.468707,-0.371847,-9.761448
0.469106,-0.372158,-9.761420
0.469504,-0.372467,-9.761391
0.469899,-0.372774,-9.761363
0.470292,-0.373080,-9.761335
0.470683,-0.373384,-9.761307
0.471072,-0.373686,-9.761279
0.471459,-0.373987,-9.761251
0.471844,-0.374286,-9.761223
0.472227,-0.374584,-9.761196
0.472608,-0.374880,-9.761169
0.472987,-0.375175,-9.761141
0.473363,-0.375468,-9.761114
0.473738,-0.375759,-9.761087
0.474111,-0.376049,-9.761060
0.474482,-0.376337,-9.761034
0.474851,-0.376624,-9.761007
0.475219,-0.376910,-9.760980
0.475584,-0.377194,-9.760954
0.475947,-0.377476,-9.760928
0.476308,-0.377757,-9.760902
0.476668,-0.378036,-9.760876
0.477026,-0.378314,-9.760850
0.477381,-0.378591,-9.760824
0.477735,-0.378866,-9.760798
0.478087,-0.379139,-9.760773
0.478437,-0.379411,-9.760747
0.478786,-0.379682,-9.760722
0.479132,-0.379951,-9.760697
0.479477,-0.380219,-9.760672
0.479820,-0.380485,-9.760647
0.480161,-0.380750,-9.760622
0.480500,-0.381014,-9.760597
0.480838,-0.381276,-9.760572
0.481174,-0.381537,-9.760548
0.481508,-0.381797,-9.760523
0.481840,-0.382055,-9.760499
0.482170,-0.382312,-9.760475
0.482499,-0.382567,-9.760451
0.482826,-0.382821,-9.760427
0.483151,-0.383074,-9.760403
0.483475,-0.383325,-9.760379
0.483797,-0.383575,-9.760356
0.484117,-0.383824,-9.760332
0.484436,-0.384071,-9.760309
0.484753,-0.384317,-9.760286
0.485068,-0.384562,-9.760262
0.485381,-0.384806,-9.760239
0.485693,-0.385048,-9.760216
0.486004,-0.385289,-9.760194
0.486312,-0.385529,-9.760171
0.486619,-0.385767,-9.760148
0.486925,-0.386004,-9.760126
0.487229,-0.386240,-9.760103
0.487531,-0.386475,-9.760081
0.487832,-0.386709,-9.760059
0.488131,-0.386941,-9.760036
0.488428,-0.387172,-9.760014
0.488724,-0.387402,-9.759993
0.489019,-0.387630,-9.759971
0.489311,-0.387858,-9.759949
0.489603,-0.388084,-9.759927
0.489893,-0.388309,-9.759906
0.490181,-0.388533,-9.759885
0.490468,-0.388755,-9.759863
0.490753,-0.388977,-9.759842
0.491037,-0.389197,-9.759821
0.491319,-0.389416,-9.759800
0.491600,-0.389634,-9.759779
0.491879,-0.389851,-9.759758
0.492157,-0.390067,-9.759738
0.492433,-0.390281,-9.759717
0.492708,-0.390495,-9.759696
0.492982,-0.390707,-9.759676
0.493254,-0.390918,-9.759656
0.493524,-0.391128,-9.759636
0.493794,-0.391337,-9.759615
0.494062,-0.391545,-9.759595
0.494328,-0.391752,-9.759575
0.494593,-0.391958,-9.759556
0.494857,-0.392162,-9.759536
0.495119,-0.392366,-9.759516
0.495380,-0.392568,-9.759497
0.495639,-0.392770,-9.759477
0.495897,-0.392970,-9.759458
0.496154,-0.393169,-9.759439
0.496410,-0.393367,-9.759419
0.496664,-0.393565,-9.759400
0.496916,-0.393761,-9.759381
0.497168,-0.393956,-9.759363
0.497418,-0.394150,-9.759344
0.497667,-0.394343,-9.759325
0.497914,-0.394535,-9.759306
0.498161,-0.394726,-9.759288
0.498406,-0.394916,-9.759269
0.498649,-0.395105,-9.759251
0.498892,-0.395293,-9.759233
0.499133,-0.395480,-9.759215
0.499372,-0.395666,-9.759196
0.499611,-0.395851,-9.759178
0.499848,-0.396035,-9.759161
0.500084,-0.396219,-9.759143
0.500319,-0.396401,-9.759125
0.500553,-0.396582,-9.759107
0.500785,-0.396762,-9.759090
0.501016,-0.396942,-9.759072
0.501246,-0.397120,-9.759055
0.501475,-0.397297,-9.759037
0.501703,-0.397474,-9.759020
0.501929,-0.397649,-9.759003
0.502154,-0.397824,-9.758986
0.502378,-0.397998,-9.758969
0.502601,-0.398171,-9.758952
0.502822,-0.398343,-9.758935
0.503043,-0.398514,-9.758919
0.503262,-0.398684,-9.758902
0.503480,-0.398853,-9.758885
0.503697,-0.399021,-9.758869
0.503913,-0.399189,-9.758852
0.504128,-0.399355,-9.758836
0.504342,-0.399521,-9.758820
0.504554,-0.399686,-9.758804
0.504766,-0.399850,-9.758787
0.504976,-0.400013,-9.758771
0.505185,-0.400175,-9.758755
0.505393,-0.400336,-9.758740
0.505600,-0.400497,-9.758724
0.505806,-0.400656,-9.758708
0.506011,-0.400815,-9.758692
0.506215,-0.400973,-9.758677
0.506417,-0.401130,-9.758661
0.506619,-0.401287,-9.758646
0.506819,-0.401442,-9.758631
0.507019,-0.401597,-9.758615
0.507217,-0.401751,-9.758600
0.507415,-0.401904,-9.758585
0.507611,-0.402056,-9.758570
0.507806,-0.402208,-9.758555
0.508001,-0.402358,-9.758540
0.508194,-0.402508,-9.758525
0.508386,-0.402657,-9.758511
0.508578,-0.402805,-9.758496
0.508768,-0.402953,-9.758481
0.508957,-0.403100,-9.758467
0.509146,-0.403246,-9.758452
0.509333,-0.403391,-9.758438
0.509519,-0.403535,-9.758424
0.509705,-0.403679,-9.758410
0.509889,-0.403822,-9.758395
0.510072,-0.403964,-9.758381
0.510255,-0.404106,-9.758367
0.510436,-0.404246,-9.758353
0.510617,-0.404386,-9.758339
0.510796,-0.404525,-9.758326
0.510975,-0.404664,-9.758312
0.511153,-0.404802,-9.758298
0.511329,-0.404939,-9.758284
0.511505,-0.405075,-9.758271
0.511680,-0.405210,-9.758257
0.511854,-0.405345,-9.758244
0.512027,-0.405479,-9.758231
0.512200,-0.405613,-9.758217
0.512371,-0.405746,-9.758204
0.512541,-0.405878,-9.758191
0.512711,-0.406009,-9.758178
0.512879,-0.406140,-9.758165
0.513047,-0.406270,-9.758152
0.513214,-0.406399,-9.758139
0.513380,-0.406528,-9.758126
0.513545,-0.406656,-9.758113
0.513709,-0.406783,-9.758101
0.513872,-0.406910,-9.758088
0.514035,-0.407035,-9.758075
0.514197,-0.407161,-9.758063
0.514357,-0.407285,-9.758050
0.514517,-0.407409,-9.758038
0.514677,-0.407533,-9.758026
0.514835,-0.407655,-9.758013
0.514992,-0.407777,-9.758001
0.515149,-0.407899,-9.757989
0.515305,-0.408019,-9.757977
0.515460,-0.408139,-9.757965
0.515614,-0.408259,-9.757953
0.515767,-0.408378,-9.757941
0.515920,-0.408496,-9.757929
0.516072,-0.408614,-9.757917
0.516223,-0.408731,-9.757906
0.516373,-0.408847,-9.757894
0.516522,-0.408963,-9.757882
0.516671,-0.409078,-9.757871
0.516819,-0.409192,-9.757859
0.516966,-0.409306,-9.757848
0.517112,-0.409420,-9.757837
0.517257,-0.409532,-9.757825
0.517402,-0.409644,-9.757814
0.517546,-0.409756,-9.757803
0.517689,-0.409867,-9.757792
0.517832,-0.409977,-9.757780
0.517974,-0.410087,-9.757769
0.518115,-0.410196,-9.757758
0.518255,-0.410305,-9.757748
0.518394,-0.410413,-9.757737
0.518533,-0.410521,-9.757726
0.518671,-0.410628,-9.757715
0.518808,-0.410734,-9.757704
0.518945,-0.410840,-9.757694
0.519081,-0.410945,-9.757683
0.519216,-0.411050,-9.757672
0.519351,-0.411154,-9.757662
0.519484,-0.411258,-9.757652
0.519617,-0.411361,-9.757641
0.519750,-0.411463,-9.757631
0.519881,-0.411565,-9.757620
0.520012,-0.411667,-9.757610
0.520143,-0.411768,-9.757600
0.520272,-0.411868,-9.757590
0.520401,-0.411968,-9.757580
0.520530,-0.412067,-9.757570
0.520657,-0.412166,-9.757560
0.520784,-0.412264,-9.757550
0.520910,-0.412362,-9.757540
0.521036,-0.412459,-9.757530
0.521161,-0.412556,-9.757520
0.521285,-0.412652,-9.757511
0.521409,-0.412748,-9.757501
0.521532,-0.412843,-9.757491
0.521654,-0.412938,-9.757482
0.521776,-0.413032,-9.757472
0.521897,-0.413126,-9.757463
0.522017,-0.413219,-9.757453
0.522137,-0.413312,-9.757444
0.522256,-0.413404,-9.757434
0.522375,-0.413496,-9.757425
0.522492,-0.413587,-9.757416
0.522610,-0.413678,-9.757407
0.522726,-0.413769,-9.757397
0.522842,-0.413858,-9.757388
0.522958,-0.413948,-9.757379
0.523073,-0.414037,-9.757370
0.523187,-0.414125,-9.757361
0.523301,-0.414213,-9.757352
0.523414,-0.414301,-9.757343
0.523526,-0.414388,-9.757335
0.523638,-0.414475,-9.757326
0.523749,-0.414561,-9.757317
0.523860,-0.414646,-9.757308
0.523970,-0.414732,-9.757300
0.524080,-0.414816,-9.757291
0.524188,-0.414901,-9.757282
0.524297,-0.414985,-9.757274
0.524405,-0.415068,-9.757265
0.524512,-0.415151,-9.757257
0.524619,-0.415234,-9.757248
0.524725,-0.415316,-9.757240
0.524830,-0.415398,-9.757232
0.524935,-0.415479,-9.757223
0.525040,-0.415560,-9.757215
0.525144,-0.415640,-9.757207
0.525247,-0.415721,-9.757199
0.525350,-0.415800,-9.757191
0.525452,-0.415879,-9.757183
0.525554,-0.415958,-9.757175
0.525655,-0.416036,-9.757167
0.525756,-0.416114,-9.757159
0.525856,-0.416192,-9.757151
0.525956,-0.416269,-9.757143
0.526055,-0.416346,-9.757135
0.526153,-0.416422,-9.757127
0.526251,-0.416498,-9.757120
0.526349,-0.416574,-9.757112
0.526446,-0.416649,-9.757104
0.526542,-0.416723,-9.757097
0.526639,-0.416798,-9.757089
0.526734,-0.416872,-9.757081
0.526829,-0.416945,-9.757074
0.526924,-0.417019,-9.757066
0.527018,-0.417091,-9.757059
0.527111,-0.417164,-9.757052
0.527204,-0.417236,-9.757044
0.527297,-0.417307,-9.757037
0.527389,-0.417379,-9.757030
0.527480,-0.417450,-9.757022
0.527572,-0.417520,-9.757015
0.527662,-0.417590,-9.757008
0.527752,-0.417660,-9.757001
0.527842,-0.417730,-9.756994
0.527931,-0.417799,-9.756987
0.528020,-0.417867,-9.756980
0.528108,-0.417936,-9.756973
0.528196,-0.418004,-9.756966
0.528283,-0.418071,-9.756959
0.528370,-0.418138,-9.756952
0.528457,-0.418205,-9.756945
0.528543,-0.418272,-9.756938
0.528628,-0.418338,-9.756931
0.528713,-0.418404,-9.756925
0.528798,-0.418470,-9.756918
0.528882,-0.418535,-9.756911
0.528966,-0.418600,-9.756904
0.529049,-0.418664,-9.756898
0.529132,-0.418728,-9.756891
0.529214,-0.418792,-9.756885
0.529297,-0.418855,-9.756878
0.529378,-0.418919,-9.756872
0.529459,-0.418981,-9.756865
0.529540,-0.419044,-9.756859
0.529620,-0.419106,-9.756852
0.529700,-0.419168,-9.756846
0.529780,-0.419229,-9.756840
0.529859,-0.419291,-9.756833
0.529937,-0.419351,-9.756827
0.530015,-0.419412,-9.756821
0.530093,-0.419472,-9.756815
0.530171,-0.419532,-9.756809
0.530248,-0.419592,-9.756803
0.530324,-0.419651,-9.756796
0.530400,-0.419710,-9.756790
0.530476,-0.419769,-9.756784
0.530552,-0.419827,-9.756778
0.530627,-0.419885,-9.756772
0.530701,-0.419943,-9.756766
0.530775,-0.420000,-9.756761
0.530849,-0.420057,-9.756755
0.530923,-0.420114,-9.756749
0.530996,-0.420171,-9.756743
0.531068,-0.420227,-9.756737
0.531141,-0.420283,-9.756731
0.531213,-0.420338,-9.756726
0.531284,-0.420394,-9.756720
0.531355,-0.420449,-9.756714
0.531426,-0.420504,-9.756709
0.531496,-0.420558,-9.756703
0.531566,-0.420612,-9.756697
0.531636,-0.420666,-9.756692
0.531705,-0.420720,-9.756686
0.531774,-0.420773,-9.756681
0.531843,-0.420826,-9.756675
0.531911,-0.420879,-9.756670
0.531979,-0.420932,-9.756665
0.532046,-0.420984,-9.756659
0.532114,-0.421036,-9.756654
0.532180,-0.421087,-9.756648
0.532247,-0.421139,-9.756643
0.532313,-0.421190,-9.756638
0.532379,-0.421241,-9.756633
0.532444,-0.421291,-9.756627
0.532509,-0.421342,-9.756622
0.532574,-0.421392,-9.756617
0.532638,-0.421442,-9.756612
0.532702,-0.421491,-9.756607
0.532766,-0.421541,-9.756602
0.532829,-0.421590,-9.756597
0.532892,-0.421638,-9.756592
0.532955,-0.421687,-9.756587
0.533017,-0.421735,-9.756582
0.533079,-0.421783,-9.756577
0.533141,-0.421831,-9.756572
0.533203,-0.421878,-9.756567
0.533264,-0.421926,-9.756562
0.533324,-0.421973,-9.756557
0.533385,-0.422020,-9.756552
0.533445,-0.422066,-9.756547
0.533505,-0.422112,-9.756543
0.533564,-0.422158,-9.756538
0.533623,-0.422204,-9.756533
0.533682,-0.422250,-9.756528
0.533741,-0.422295,-9.756524
0.533799,-0.422340,-9.756519
0.533857,-0.422385,-9.756514
0.533915,-0.422430,-9.756510
0.533972,-0.422474,-9.756505
0.534029,-0.422518,-9.756501
0.534086,-0.422562,-9.756496
0.534142,-0.422606,-9.756492
0.534198,-0.422649,-9.756487
0.534254,-0.422692,-9.756483
0.534310,-0.422735,-9.756478
0.534365,-0.422778,-9.756474
0.534420,-0.422821,-9.756469
0.534475,-0.422863,-9.756465
0.534529,-0.422905,-9.756461
0.534583,-0.422947,-9.756456
0.534637,-0.422988,-9.756452
0.534691,-0.423030,-9.756448
0.534744,-0.423071,-9.756443
0.534797,-0.423112,-9.756439
0.534850,-0.423153,-9.756435
0.534902,-0.423193,-9.756431
0.534954,-0.423234,-9.756426
0.535006,-0.423274,-9.756422
0.535058,-0.423314,-9.756418
0.535109,-0.423354,-9.756414
0.535160,-0.423393,-9.756410
0.535211,-0.423432,-9.756406
0.535261,-0.423472,-9.756402
0.535312,-0.423510,-9.756398
0.535362,-0.423549,-9.756394
0.535412,-0.423588,-9.756390
0.535461,-0.423626,-9.756386
0.535510,-0.423664,-9.756382
0.535559,-0.423702,-9.756378
0.535608,-0.423740,-9.756374
0.535656,-0.423777,-9.756370
0.535705,-0.423814,-9.756366
0.535752,-0.423851,-9.756362
0.535800,-0.423888,-9.756359
0.535848,-0.423925,-9.756355
0.535895,-0.423962,-9.756351
0.535942,-0.423998,-9.756347
0.535988,-0.424034,-9.756343
0.536035,-0.424070,-9.756340
0.536081,-0.424106,-9.756336
0.536127,-0.424141,-9.756332
0.536173,-0.424177,-9.756329
0.536218,-0.424212,-9.756325
