mag_x (uT),mag_y (uT),mag_z (uT)
28.202230,-2.433139,-15.501353
28.179937,-2.448909,-15.480768
28.180307,-2.429117,-15.501481
28.182869,-2.459636,-15.500060
28.190831,-2.454667,-15.495810
28.193144,-2.463206,-15.475379
28.210072,-2.463255,-15.476837
28.195270,-2.487490,-15.480249
28.196391,-2.475731,-15.462062
28.197234,-2.477831,-15.475977
28.189764,-2.493484,-15.477100
28.205091,-2.506541,-15.482376
28.210981,-2.492198,-15.471442
28.190763,-2.521676,-15.472095
28.200468,-2.510263,-15.455423
28.205194,-2.520679,-15.460877
28.205915,-2.539050,-15.472669
28.210352,-2.520708,-15.458906
28.202248,-2.537562,-15.454406
28.209472,-2.531197,-15.440777
28.209699,-2.558597,-15.446958
28.229003,-2.559916,-15.429845
28.208426,-2.571791,-15.438564
28.226046,-2.574470,-15.441602
28.211596,-2.557110,-15.427728
28.227198,-2.565626,-15.425522
28.212171,-2.586653,-15.422373
28.227392,-2.603057,-15.415760
28.198895,-2.595878,-15.439241
28.212601,-2.591512,-15.415936
28.220192,-2.601150,-15.414807
28.211766,-2.619566,-15.408980
28.220992,-2.619395,-15.393497
28.213391,-2.633632,-15.413151
28.226442,-2.624770,-15.390371
28.228030,-2.631861,-15.397351
28.214497,-2.619502,-15.415940
28.217193,-2.634780,-15.396199
28.233333,-2.647247,-15.384615
28.222361,-2.637635,-15.418293
28.220010,-2.641339,-15.400750
28.245202,-2.649324,-15.393274
28.243042,-2.678755,-15.384100
28.215378,-2.682901,-15.376180
28.220993,-2.671740,-15.397333
28.228866,-2.683477,-15.389598
28.221861,-2.685008,-15.383997
28.223425,-2.687289,-15.369505
28.222672,-2.716342,-15.370719
28.239653,-2.695387,-15.370833
28.224856,-2.708557,-15.353965
28.231646,-2.705169,-15.358076
28.237545,-2.705813,-15.377241
28.245178,-2.685347,-15.376727
28.228841,-2.718432,-15.367045
28.241175,-2.734970,-15.369012
28.241106,-2.726049,-15.355113
28.237724,-2.734104,-15.341043
28.235080,-2.738901,-15.354128
28.253896,-2.721056,-15.357456
28.239332,-2.733289,-15.346534
28.257447,-2.747038,-15.329415
28.227169,-2.744264,-15.342913
28.235573,-2.772369,-15.348655
28.267530,-2.768145,-15.326627
28.247418,-2.781792,-15.329931
28.253361,-2.779001,-15.334323
28.254090,-2.790761,-15.337757
28.241770,-2.795445,-15.303711
28.242863,-2.795454,-15.332009
28.247930,-2.789037,-15.354417
28.256565,-2.785239,-15.309850
28.244996,-2.789332,-15.328160
28.257895,-2.809480,-15.294346
28.267332,-2.796194,-15.320695
28.257955,-2.815022,-15.316934
28.261823,-2.796472,-15.329749
28.263256,-2.819766,-15.321553
28.243939,-2.835870,-15.309577
28.234800,-2.827800,-15.294376
28.266113,-2.825470,-15.313996
28.261176,-2.832682,-15.319034
28.271860,-2.826478,-15.303685
28.255800,-2.837310,-15.283149
28.272378,-2.840391,-15.281542
28.265747,-2.847872,-15.309544
28.269988,-2.855929,-15.293560
28.247273,-2.841892,-15.286283
28.257846,-2.865408,-15.284874
28.272852,-2.869099,-15.278841
28.267671,-2.872664,-15.285352
28.276896,-2.866524,-15.283411
28.262256,-2.871016,-15.287153
28.266442,-2.849109,-15.299562
28.271804,-2.882333,-15.281527
28.279990,-2.880697,-15.274215
28.271568,-2.902791,-15.263048
28.272742,-2.897242,-15.274910
28.261250,-2.883258,-15.259175
28.275643,-2.914569,-15.283044
28.264969,-2.907142,-15.256978
28.268693,-2.921552,-15.254679
28.282125,-2.921097,-15.269876
28.283160,-2.906340,-15.265555
28.257022,-2.938269,-15.264695
28.288310,-2.922047,-15.246381
28.262186,-2.942915,-15.255230
28.270514,-2.936140,-15.251602
28.289741,-2.942744,-15.241776
28.283161,-2.947338,-15.271151
28.280364,-2.940493,-15.242101
28.268892,-2.926094,-15.268573
28.292956,-2.926359,-15.248747
28.280069,-2.956517,-15.234732
28.277085,-2.950370,-15.231021
28.287692,-2.971972,-15.238481
28.268431,-2.962942,-15.229761
28.267701,-2.956074,-15.246545
28.280041,-2.963693,-15.241242
28.298266,-2.961697,-15.230912
28.295251,-2.966001,-15.243992
28.274701,-2.971122,-15.222051
28.315649,-2.990163,-15.240784
28.293524,-2.982012,-15.228924
28.266719,-2.980582,-15.238243
28.295025,-2.983682,-15.219140
28.293358,-2.993693,-15.218456
28.274691,-3.007821,-15.217022
28.293079,-2.989293,-15.212212
28.286677,-3.010644,-15.203258
28.284311,-3.025592,-15.202939
28.285051,-2.990662,-15.205745
28.292488,-3.015397,-15.208564
28.292319,-3.005863,-15.200112
28.283383,-3.015600,-15.198397
28.284715,-3.019455,-15.210569
28.295725,-3.030869,-15.196298
28.292430,-3.016025,-15.216094
28.305966,-3.032399,-15.219013
28.291189,-3.046530,-15.196098
28.293353,-3.029348,-15.207398
28.305122,-3.030906,-15.219177
28.311850,-3.039718,-15.199006
28.281426,-3.062321,-15.197175
28.288024,-3.023544,-15.195223
28.311506,-3.049370,-15.186018
28.293595,-3.060418,-15.190187
28.299747,-3.050059,-15.184817
28.284561,-3.065398,-15.198495
28.306704,-3.052530,-15.177371
28.304436,-3.054850,-15.178684
28.313410,-3.062040,-15.191126
28.304307,-3.052697,-15.182933
28.311060,-3.058108,-15.191513
28.300917,-3.059535,-15.174810
28.302120,-3.078006,-15.169623
28.293569,-3.081218,-15.199425
28.288917,-3.078459,-15.166068
28.302865,-3.078920,-15.161640
28.307948,-3.086395,-15.163853
28.297750,-3.099654,-15.161757
28.305711,-3.090549,-15.161681
28.306645,-3.085696,-15.175266
28.299822,-3.088854,-15.170719
28.301644,-3.079739,-15.170295
28.305194,-3.086872,-15.161990
28.299151,-3.100702,-15.170276
28.304699,-3.094858,-15.152386
28.306136,-3.105939,-15.153807
28.298433,-3.113287,-15.166211
28.306188,-3.117501,-15.151751
28.287239,-3.117003,-15.155219
28.299883,-3.113624,-15.142320
28.312677,-3.117130,-15.165816
28.308673,-3.121020,-15.152815
28.325753,-3.120575,-15.140109
28.330285,-3.120036,-15.156012
28.310047,-3.107477,-15.155211
28.296572,-3.139435,-15.157361
28.317135,-3.131109,-15.159060
28.310663,-3.118613,-15.149261
28.319030,-3.138185,-15.143856
28.312775,-3.158851,-15.142318
28.314428,-3.140556,-15.149647
28.313765,-3.135315,-15.153686
28.324023,-3.140727,-15.133012
28.321442,-3.145143,-15.143584
28.318026,-3.133328,-15.131705
28.298511,-3.168863,-15.137093
28.321938,-3.154062,-15.133952
28.330339,-3.169198,-15.128795
28.311067,-3.164066,-15.144078
28.304706,-3.161994,-15.132959
28.313225,-3.151370,-15.126479
28.322094,-3.174754,-15.117587
28.324498,-3.171328,-15.130843
28.316271,-3.180557,-15.138279
28.305031,-3.176772,-15.121838
28.319004,-3.169090,-15.125661
28.313350,-3.181366,-15.125299
28.310162,-3.185725,-15.133404
28.318189,-3.165271,-15.116264
28.316395,-3.187655,-15.151893
28.323808,-3.195216,-15.141709
28.312500,-3.162620,-15.123507
28.314269,-3.190559,-15.128954
28.305870,-3.185340,-15.134608
28.336398,-3.184195,-15.108921
28.328347,-3.196053,-15.115627
28.322853,-3.190980,-15.129898
28.316052,-3.199173,-15.107748
28.311473,-3.206893,-15.116249
28.322483,-3.202276,-15.134902
28.325577,-3.205124,-15.123745
28.320889,-3.195795,-15.097661
28.334002,-3.205661,-15.110236
28.329365,-3.210179,-15.127600
28.336495,-3.212828,-15.110768
28.327636,-3.188219,-15.107845
28.301287,-3.212899,-15.109841
28.323783,-3.214649,-15.094188
28.333260,-3.199045,-15.097501
28.336475,-3.210548,-15.101017
28.318231,-3.241834,-15.107193
28.307252,-3.232560,-15.096731
28.318577,-3.220393,-15.106062
28.338711,-3.238172,-15.103523
28.331403,-3.237556,-15.098273
28.342477,-3.240443,-15.091051
28.316651,-3.231309,-15.107444
28.333553,-3.223630,-15.097892
28.330768,-3.235352,-15.085419
28.331868,-3.255219,-15.086320
28.326439,-3.226194,-15.094084
28.341867,-3.241884,-15.087514
28.327174,-3.245145,-15.089203
28.317491,-3.241319,-15.102212
28.326054,-3.253396,-15.085938
28.322207,-3.237670,-15.076776
28.318213,-3.254066,-15.089972
28.331956,-3.243951,-15.064902
28.335271,-3.259526,-15.084741
28.350202,-3.257094,-15.083626
28.330243,-3.262368,-15.086363
28.310459,-3.260031,-15.095991
28.331738,-3.258295,-15.073095
28.320976,-3.261443,-15.096223
28.338561,-3.256187,-15.073990
28.323704,-3.264167,-15.086675
28.344833,-3.280223,-15.083250
28.325812,-3.274030,-15.087616
28.339194,-3.266953,-15.077243
28.331294,-3.282091,-15.069420
28.332733,-3.278964,-15.087767
28.322295,-3.279381,-15.069284
28.329763,-3.270101,-15.076698
28.344699,-3.273880,-15.077510
28.345192,-3.282789,-15.076238
28.324767,-3.273902,-15.085512
28.342718,-3.292604,-15.087996
28.325193,-3.290595,-15.062515
28.338528,-3.276201,-15.067880
28.341195,-3.297436,-15.083450
28.342469,-3.285958,-15.078073
28.342123,-3.284954,-15.063586
28.345326,-3.309752,-15.071839
28.346111,-3.281027,-15.073047
28.334790,-3.296609,-15.065603
28.337146,-3.297636,-15.059615
28.349379,-3.301443,-15.075207
28.318278,-3.294549,-15.064337
28.349260,-3.288219,-15.069962
28.316224,-3.309355,-15.074816
28.331167,-3.306739,-15.057904
28.341230,-3.306610,-15.049267
28.348023,-3.309841,-15.062927
28.338393,-3.312416,-15.043010
28.358491,-3.318272,-15.070329
28.329882,-3.312774,-15.060399
28.342269,-3.300398,-15.052775
28.361195,-3.308582,-15.064954
28.333546,-3.322463,-15.051878
28.344797,-3.306197,-15.051075
28.355611,-3.326676,-15.067999
28.341269,-3.325627,-15.033725
28.333547,-3.319534,-15.038448
28.328533,-3.318941,-15.045639
28.334769,-3.305020,-15.040036
28.362132,-3.306684,-15.052016
28.330100,-3.336801,-15.047252
28.341309,-3.330463,-15.050742
28.337580,-3.329910,-15.041964
28.330804,-3.326467,-15.039515
28.340650,-3.329304,-15.048015
28.343487,-3.349230,-15.057258
28.367587,-3.324226,-15.035841
28.348295,-3.334858,-15.050882
28.359093,-3.353882,-15.039006
28.332176,-3.348652,-15.052841
28.340103,-3.339583,-15.049100
28.353100,-3.357775,-15.046604
28.339320,-3.326520,-15.033990
28.349060,-3.341123,-15.051685
28.341251,-3.350710,-15.033481
28.339980,-3.337085,-15.024355
28.326251,-3.344228,-15.045927
28.340856,-3.358521,-15.066610
28.344211,-3.333271,-15.034134
28.349218,-3.355613,-15.046906
28.355789,-3.354135,-15.035295
28.344992,-3.347853,-15.020544
28.368244,-3.350178,-15.029978
28.349896,-3.350451,-15.025500
28.346660,-3.348873,-15.028301
28.356854,-3.335399,-15.035619
28.352828,-3.360699,-15.047140
28.331652,-3.347910,-15.024097
28.351301,-3.362388,-15.016726
28.360023,-3.349093,-15.033537
28.351873,-3.358223,-15.026583
28.360525,-3.380561,-15.027057
28.342900,-3.377670,-15.035561
28.338533,-3.364324,-15.012684
28.366805,-3.378651,-15.028524
28.331820,-3.370218,-15.034934
28.354906,-3.371287,-15.029403
28.353000,-3.377335,-15.015402
28.343438,-3.376890,-15.027622
28.369186,-3.380557,-15.028647
28.341088,-3.361993,-15.036929
28.359596,-3.387645,-15.026254
28.359882,-3.378547,-15.019446
28.348024,-3.387844,-15.031732
28.351616,-3.380853,-15.011277
28.343482,-3.359576,-15.012173
28.355614,-3.377126,-15.009184
28.358031,-3.367295,-15.011534
28.365644,-3.374608,-15.030246
28.346703,-3.385099,-15.020116
28.363384,-3.376418,-15.010751
28.328231,-3.387168,-15.025396
28.342660,-3.380720,-15.007269
28.349719,-3.397796,-14.997465
28.354350,-3.412571,-15.002229
28.374011,-3.370970,-14.989392
28.345238,-3.371221,-15.016667
28.351803,-3.378083,-15.018615
28.346937,-3.401058,-15.007754
28.340543,-3.378906,-15.010353
28.360631,-3.393099,-15.005074
28.356021,-3.389836,-15.007397
28.337717,-3.390798,-15.010504
28.344232,-3.378524,-15.026468
28.359702,-3.386138,-15.010556
28.349894,-3.395562,-15.005026
28.357408,-3.418436,-15.015652
28.367145,-3.399281,-15.005821
28.348111,-3.417999,-15.003256
28.347794,-3.418407,-15.005748
28.354116,-3.397434,-15.006173
28.348548,-3.397241,-15.003041
28.348340,-3.392330,-14.987817
28.356558,-3.403131,-14.995991
28.365664,-3.408025,-15.002929
28.352945,-3.406525,-14.996052
28.344123,-3.405882,-14.998092
28.366943,-3.411933,-14.996236
28.371006,-3.432017,-15.014855
28.340830,-3.419032,-15.016741
28.355909,-3.408213,-15.008785
28.343512,-3.408439,-14.990133
28.371772,-3.413666,-15.007832
28.348433,-3.423169,-15.006437
28.337031,-3.406801,-15.007754
28.357323,-3.423837,-15.021115
28.361403,-3.423057,-14.987586
28.368164,-3.404645,-15.004458
28.354866,-3.408050,-15.002395
28.352437,-3.406059,-14.986329
28.336801,-3.402674,-14.990543
28.349346,-3.411363,-15.004192
28.362353,-3.431543,-15.002842
28.364334,-3.431466,-14.998594
28.345408,-3.446576,-15.006436
28.350631,-3.413654,-14.985227
28.371498,-3.419323,-14.997426
28.362335,-3.415068,-15.012203
28.357022,-3.432160,-15.002355
28.360762,-3.423997,-15.000342
28.372483,-3.411249,-14.998741
28.373668,-3.427123,-14.992969
28.376355,-3.412992,-14.986624
28.350428,-3.432615,-14.987182
28.366551,-3.439746,-14.990937
28.334848,-3.431389,-14.989893
28.361395,-3.429852,-14.990169
28.362680,-3.439193,-15.003814
28.348085,-3.425753,-14.996156
28.377375,-3.428922,-14.965781
28.374695,-3.436084,-14.993896
28.359134,-3.426726,-15.005210
28.360180,-3.443628,-14.995205
28.364966,-3.443399,-14.978615
28.345795,-3.434490,-14.998724
28.361983,-3.452931,-14.989226
28.355389,-3.426443,-14.989525
28.367705,-3.442417,-14.987817
28.363686,-3.436819,-14.994246
28.369217,-3.435767,-14.980133
28.348020,-3.434341,-14.982350
28.365638,-3.437694,-14.981990
28.352022,-3.438206,-14.981552
28.361732,-3.447552,-14.992947
28.370439,-3.429898,-14.978139
28.352310,-3.438417,-14.990573
28.361209,-3.438496,-14.979456
28.379688,-3.442382,-14.993892
28.367038,-3.449749,-14.971642
28.353119,-3.469342,-14.980980
28.362182,-3.444632,-14.983645
28.373013,-3.427852,-14.970588
28.385958,-3.442121,-14.988426
28.357827,-3.452407,-14.980020
28.365777,-3.459101,-14.975887
28.361973,-3.450084,-14.957159
28.381343,-3.449775,-14.992865
28.351320,-3.458307,-14.975856
28.365249,-3.453174,-14.987976
28.360781,-3.447930,-14.984560
28.367551,-3.455485,-14.974083
28.372914,-3.456122,-14.967707
28.359677,-3.441988,-14.985191
28.374671,-3.466038,-14.973389
28.360614,-3.460866,-14.965970
28.377751,-3.460124,-14.987118
28.358482,-3.469640,-14.980666
28.367556,-3.443699,-14.957140
28.357766,-3.456420,-14.977877
28.373177,-3.455481,-14.979157
28.366027,-3.459204,-14.989327
28.355064,-3.454704,-14.970096
28.338353,-3.460343,-14.991093
28.357941,-3.463309,-14.976511
28.374291,-3.456506,-14.971259
28.369304,-3.469615,-14.972386
28.368896,-3.470465,-14.965843
28.364211,-3.472140,-14.989159
28.361206,-3.480079,-14.965615
28.366471,-3.468486,-14.979496
28.370533,-3.469304,-14.969625
28.363909,-3.471001,-14.972290
28.352579,-3.469312,-14.971466
28.361733,-3.492151,-14.998286
28.369918,-3.486142,-14.962321
28.384550,-3.469584,-14.974997
28.372617,-3.468437,-14.963973
28.366751,-3.463659,-14.976449
28.367988,-3.477648,-14.986585
28.370505,-3.465273,-14.973007
28.344818,-3.461505,-14.970401
28.364528,-3.478841,-14.973504
28.361290,-3.476965,-14.978314
28.359564,-3.484903,-14.962741
28.362826,-3.495371,-14.960035
28.370677,-3.476076,-14.966034
28.351357,-3.468196,-14.969672
28.349156,-3.469745,-14.987006
28.365029,-3.471029,-14.968403
28.369757,-3.485626,-14.988051
28.361643,-3.478693,-14.969977
28.362434,-3.457334,-14.976879
28.369747,-3.445033,-14.983968
28.366027,-3.477651,-14.976391
28.380088,-3.481073,-14.977821
28.382880,-3.475997,-14.985924
28.370679,-3.466850,-14.965809
28.365183,-3.472911,-14.989025
28.374080,-3.485106,-14.971496
28.361350,-3.487838,-14.953596
28.370465,-3.471104,-14.963607
28.374150,-3.488726,-14.967264
28.367541,-3.479443,-14.963312
28.378357,-3.481859,-14.970004
28.374398,-3.477686,-14.984123
28.356320,-3.496272,-14.973515
28.355119,-3.482575,-14.956733
28.344691,-3.483936,-14.937067
28.370505,-3.482836,-14.958416
28.344382,-3.487779,-14.952049
28.360403,-3.476609,-14.960196
28.355139,-3.491074,-14.952055
28.371120,-3.480374,-14.958717
28.374618,-3.491925,-14.974714
28.358203,-3.485323,-14.963418
28.367036,-3.495743,-14.955190
28.370695,-3.480430,-14.967272
28.388196,-3.480151,-14.953918
28.366862,-3.497777,-14.977490
28.368532,-3.478539,-14.972204
28.373485,-3.489745,-14.969281
28.376389,-3.483025,-14.963573
28.371795,-3.494644,-14.956158
28.369412,-3.497722,-14.970368
28.368015,-3.489981,-14.968872
28.385384,-3.483229,-14.959321
28.373359,-3.483927,-14.987664
28.355169,-3.480376,-14.953086
28.355091,-3.496638,-14.956467
28.380357,-3.495966,-14.959884
28.377129,-3.485197,-14.951229
28.376678,-3.476254,-14.951542
28.376110,-3.497284,-14.961963
28.370798,-3.500246,-14.962503
28.355531,-3.494571,-14.959976
28.359969,-3.490032,-14.953815
28.381865,-3.498680,-14.960488
28.356061,-3.499310,-14.966682
28.369196,-3.474014,-14.970240
28.372535,-3.501940,-14.964015
28.366711,-3.496659,-14.960467
28.377765,-3.478119,-14.961826
28.372582,-3.500600,-14.951114
28.369759,-3.508735,-14.970475
28.382069,-3.492675,-14.960436
28.378357,-3.494886,-14.964559
28.370422,-3.480209,-14.966031
28.377640,-3.482181,-14.957296
28.366391,-3.515627,-14.961287
28.375114,-3.500827,-14.955238
28.366551,-3.497199,-14.934150
28.371146,-3.510043,-14.954874
28.376945,-3.500134,-14.944074
28.387700,-3.505169,-14.954718
28.363669,-3.498814,-14.952509
28.372282,-3.512018,-14.974158
28.377102,-3.526219,-14.934856
28.363206,-3.486990,-14.947192
28.356538,-3.505098,-14.974220
28.361924,-3.519600,-14.964223
28.375176,-3.500355,-14.954838
28.361125,-3.497463,-14.947694
28.380993,-3.503674,-14.921706
28.375917,-3.506628,-14.944499
28.376183,-3.505115,-14.942631
28.367215,-3.504601,-14.947659
28.364960,-3.509023,-14.951078
28.364193,-3.525220,-14.935440
28.377211,-3.515818,-14.960482
28.371588,-3.520119,-14.956216
28.376120,-3.520654,-14.963597
28.364538,-3.508105,-14.946341
28.377291,-3.513934,-14.954186
28.374034,-3.521651,-14.960087
28.376737,-3.515440,-14.937789
28.379831,-3.523022,-14.951138
28.369459,-3.515479,-14.958294
28.388099,-3.510286,-14.959934
28.355676,-3.520762,-14.949444
28.368162,-3.520377,-14.933516
28.364798,-3.543581,-14.967306
28.364367,-3.524946,-14.936087
28.359201,-3.528683,-14.950663
28.389149,-3.493495,-14.958325
28.368230,-3.511416,-14.944965
28.372334,-3.516002,-14.944718
28.392939,-3.506392,-14.940891
28.361312,-3.517213,-14.955493
28.355599,-3.533114,-14.934175
28.394412,-3.514996,-14.930144
28.359257,-3.510034,-14.931484
28.372253,-3.524572,-14.939566
28.366926,-3.528284,-14.948333
28.373226,-3.523195,-14.942635
28.361338,-3.502196,-14.960575
28.376440,-3.525497,-14.931637
28.373681,-3.518609,-14.949774
28.375720,-3.530264,-14.938911
28.374511,-3.522608,-14.950268
28.375647,-3.506560,-14.948105
28.378409,-3.531003,-14.941782
28.364207,-3.520864,-14.969446
28.385673,-3.520424,-14.933693
28.372724,-3.523702,-14.956374
28.371603,-3.529047,-14.932846
28.362182,-3.525947,-14.938331
28.367835,-3.505750,-14.938975
28.376484,-3.522033,-14.953072
28.379741,-3.531314,-14.937983
28.367834,-3.508997,-14.957039
28.381936,-3.519032,-14.939042
28.381902,-3.519310,-14.929663
28.378231,-3.519030,-14.940263
28.389245,-3.534103,-14.937744
28.368061,-3.513508,-14.923057
28.379115,-3.527506,-14.944075
28.377740,-3.520713,-14.948311
