ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
0.017256,0.133184,-1.568756
0.016687,0.133565,-1.578738
0.016116,0.133946,-1.588720
0.015543,0.134329,-1.598701
0.014969,0.134712,-1.608683
0.014394,0.135097,-1.618664
0.013816,0.135482,-1.628645
0.013238,0.135867,-1.638627
0.012657,0.136254,-1.648608
0.012075,0.136641,-1.658588
0.011492,0.137029,-1.668569
0.010907,0.137418,-1.678550
0.010320,0.137808,-1.688530
0.009733,0.138198,-1.698511
0.009143,0.138589,-1.708491
0.008552,0.138981,-1.718471
0.007960,0.139374,-1.728451
0.007366,0.139767,-1.738431
0.006771,0.140161,-1.748411
0.006175,0.140556,-1.758391
0.005577,0.140951,-1.768370
0.004978,0.141347,-1.778350
0.004377,0.141744,-1.788329
0.003775,0.142141,-1.798309
0.003172,0.142539,-1.808288
0.002567,0.142938,-1.818267
0.001961,0.143337,-1.828246
0.001354,0.143737,-1.838225
0.000746,0.144137,-1.848203
0.000136,0.144538,-1.858182
-0.000475,0.144940,-1.868161
-0.001087,0.145342,-1.878139
-0.001701,0.145745,-1.888117
-0.002315,0.146148,-1.898096
-0.002931,0.146552,-1.908074
-0.003265,0.146761,-1.910200
-0.003520,0.146916,-1.910188
-0.003775,0.147069,-1.910176
-0.004027,0.147222,-1.910163
-0.004279,0.147374,-1.910151
-0.004530,0.147525,-1.910139
-0.004779,0.147675,-1.910127
-0.005027,0.147824,-1.910115
-0.005273,0.147972,-1.910102
-0.005519,0.148119,-1.910090
-0.005763,0.148266,-1.910078
-0.006006,0.148411,-1.910066
-0.006247,0.148556,-1.910054
-0.006488,0.148700,-1.910042
-0.006727,0.148843,-1.910030
-0.006965,0.148985,-1.910018
-0.007202,0.149127,-1.910006
-0.007438,0.149267,-1.909994
-0.007672,0.149407,-1.909983
-0.007906,0.149546,-1.909971
-0.008138,0.149684,-1.909959
-0.008369,0.149822,-1.909947
-0.008599,0.149958,-1.909935
-0.008827,0.150094,-1.909924
-0.009055,0.150229,-1.909912
-0.009281,0.150363,-1.909900
-0.009507,0.150496,-1.909889
-0.009731,0.150629,-1.909877
-0.009954,0.150761,-1.909866
-0.010176,0.150892,-1.909854
-0.010396,0.151022,-1.909843
-0.010616,0.151151,-1.909831
-0.010834,0.151280,-1.909820
-0.011052,0.151408,-1.909808
-0.011268,0.151535,-1.909797
-0.011483,0.151662,-1.909786
-0.011697,0.151788,-1.909774
-0.011911,0.151913,-1.909763
-0.012122,0.152037,-1.909752
-0.012333,0.152161,-1.909741
-0.012543,0.152283,-1.909730
-0.012752,0.152406,-1.909719
-0.012960,0.152527,-1.909707
-0.013166,0.152648,-1.909696
-0.013372,0.152768,-1.909685
-0.013577,0.152887,-1.909674
-0.013780,0.153006,-1.909663
-0.013983,0.153124,-1.909652
-0.014184,0.153241,-1.909642
-0.014385,0.153358,-1.909631
-0.014584,0.153474,-1.909620
-0.014782,0.153589,-1.909609
-0.014980,0.153704,-1.909598
-0.015176,0.153818,-1.909588
-0.015372,0.153931,-1.909577
-0.015566,0.154043,-1.909566
-0.015760,0.154155,-1.909556
-0.015952,0.154267,-1.909545
-0.016144,0.154377,-1.909534
-0.016334,0.154488,-1.909524
-0.016524,0.154597,-1.909513
-0.016712,0.154706,-1.909503
-0.016900,0.154814,-1.909493
-0.017086,0.154921,-1.909482
-0.017272,0.155028,-1.909472
-0.017457,0.155135,-1.909462
-0.017641,0.155240,-1.909451
-0.017824,0.155346,-1.909441
-0.018006,0.155450,-1.909431
-0.018187,0.155554,-1.909421
-0.018367,0.155657,-1.909410
-0.018546,0.155760,-1.909400
-0.018724,0.155862,-1.909390
-0.018902,0.155964,-1.909380
-0.019078,0.156065,-1.909370
-0.019254,0.156165,-1.909360
-0.019429,0.156265,-1.909350
-0.019602,0.156364,-1.909340
-0.019775,0.156463,-1.909331
-0.019947,0.156561,-1.909321
-0.020119,0.156658,-1.909311
-0.020289,0.156755,-1.909301
-0.020458,0.156852,-1.909291
-0.020627,0.156948,-1.909282
-0.020795,0.157043,-1.909272
-0.020961,0.157138,-1.909263
-0.021127,0.157232,-1.909253
-0.021292,0.157326,-1.909243
-0.021457,0.157419,-1.909234
-0.021620,0.157511,-1.909224
-0.021783,0.157604,-1.909215
-0.021945,0.157695,-1.909205
-0.022106,0.157786,-1.909196
-0.022266,0.157877,-1.909187
-0.022425,0.157967,-1.909177
-0.022584,0.158056,-1.909168
-0.022741,0.158145,-1.909159
-0.022898,0.158234,-1.909150
-0.023054,0.158322,-1.909141
-0.023210,0.158409,-1.909131
-0.023364,0.158496,-1.909122
-0.023518,0.158583,-1.909113
-0.023671,0.158669,-1.909104
-0.023823,0.158755,-1.909095
-0.023974,0.158840,-1.909086
-0.024125,0.158924,-1.909077
-0.024275,0.159008,-1.909068
-0.024424,0.159092,-1.909059
-0.024572,0.159175,-1.909051
-0.024720,0.159258,-1.909042
-0.024866,0.159340,-1.909033
-0.025012,0.159422,-1.909024
-0.025158,0.159503,-1.909016
-0.025302,0.159584,-1.909007
-0.025446,0.159664,-1.908998
-0.025589,0.159744,-1.908990
-0.025731,0.159824,-1.908981
-0.025873,0.159903,-1.908973
-0.026014,0.159981,-1.908964
-0.026154,0.160059,-1.908956
-0.026293,0.160137,-1.908947
-0.026432,0.160214,-1.908939
-0.026570,0.160291,-1.908931
-0.026707,0.160368,-1.908922
-0.026844,0.160444,-1.908914
-0.026980,0.160519,-1.908906
-0.027115,0.160594,-1.908897
-0.027250,0.160669,-1.908889
-0.027383,0.160743,-1.908881
-0.027516,0.160817,-1.908873
-0.027649,0.160890,-1.908865
-0.027781,0.160964,-1.908857
-0.027912,0.161036,-1.908849
-0.028042,0.161108,-1.908841
-0.028172,0.161180,-1.908833
-0.028301,0.161252,-1.908825
-0.028429,0.161323,-1.908817
-0.028557,0.161393,-1.908809
-0.028684,0.161463,-1.908801
-0.028811,0.161533,-1.908793
-0.028936,0.161603,-1.908786
-0.029061,0.161672,-1.908778
-0.029186,0.161740,-1.908770
-0.029310,0.161809,-1.908762
-0.029433,0.161876,-1.908755
-0.029556,0.161944,-1.908747
-0.029677,0.162011,-1.908740
-0.029799,0.162078,-1.908732
-0.029919,0.162144,-1.908724
-0.030040,0.162210,-1.908717
-0.030159,0.162276,-1.908709
-0.030278,0.162341,-1.908702
-0.030396,0.162406,-1.908695
-0.030514,0.162471,-1.908687
-0.030631,0.162535,-1.908680
-0.030747,0.162599,-1.908673
-0.030863,0.162662,-1.908665
-0.030978,0.162725,-1.908658
-0.031093,0.162788,-1.908651
-0.031207,0.162850,-1.908644
-0.031320,0.162912,-1.908637
-0.031433,0.162974,-1.908629
-0.031545,0.163036,-1.908622
-0.031657,0.163097,-1.908615
-0.031768,0.163157,-1.908608
-0.031879,0.163218,-1.908601
-0.031989,0.163278,-1.908594
-0.032098,0.163337,-1.908587
-0.032207,0.163397,-1.908580
-0.032315,0.163456,-1.908574
-0.032423,0.163515,-1.908567
-0.032530,0.163573,-1.908560
-0.032637,0.163631,-1.908553
-0.032743,0.163689,-1.908546
-0.032848,0.163746,-1.908540
-0.032953,0.163803,-1.908533
-0.033058,0.163860,-1.908526
-0.033162,0.163916,-1.908519
-0.033265,0.163973,-1.908513
-0.033368,0.164028,-1.908506
-0.033470,0.164084,-1.908500
-0.033572,0.164139,-1.908493
-0.033673,0.164194,-1.908487
-0.033774,0.164249,-1.908480
-0.033874,0.164303,-1.908474
-0.033974,0.164357,-1.908467
-0.034073,0.164411,-1.908461
-0.034172,0.164464,-1.908455
-0.034270,0.164517,-1.908448
-0.034367,0.164570,-1.908442
-0.034464,0.164623,-1.908436
-0.034561,0.164675,-1.908429
-0.034657,0.164727,-1.908423
-0.034753,0.164779,-1.908417
-0.034848,0.164830,-1.908411
-0.034943,0.164881,-1.908405
-0.035037,0.164932,-1.908398
-0.035130,0.164983,-1.908392
-0.035224,0.165033,-1.908386
-0.035316,0.165083,-1.908380
-0.035409,0.165133,-1.908374
-0.035500,0.165182,-1.908368
-0.035592,0.165231,-1.908362
-0.035682,0.165280,-1.908356
-0.035773,0.165329,-1.908351
-0.035863,0.165377,-1.908345
-0.035952,0.165425,-1.908339
-0.036041,0.165473,-1.908333
-0.036129,0.165521,-1.908327
-0.036217,0.165568,-1.908321
-0.036305,0.165615,-1.908316
-0.036392,0.165662,-1.908310
-0.036479,0.165708,-1.908304
-0.036565,0.165754,-1.908299
-0.036651,0.165800,-1.908293
-0.036736,0.165846,-1.908287
-0.036821,0.165892,-1.908282
-0.036905,0.165937,-1.908276
-0.036989,0.165982,-1.908271
-0.037073,0.166027,-1.908265
-0.037156,0.166071,-1.908260
-0.037239,0.166116,-1.908254
-0.037321,0.166160,-1.908249
-0.037403,0.166203,-1.908243
-0.037484,0.166247,-1.908238
-0.037565,0.166290,-1.908233
-0.037646,0.166333,-1.908227
-0.037726,0.166376,-1.908222
-0.037806,0.166419,-1.908217
-0.037885,0.166461,-1.908211
-0.037964,0.166503,-1.908206
-0.038042,0.166545,-1.908201
-0.038120,0.166587,-1.908196
-0.038198,0.166628,-1.908190
-0.038275,0.166670,-1.908185
-0.038352,0.166711,-1.908180
-0.038429,0.166752,-1.908175
-0.038505,0.166792,-1.908170
-0.038581,0.166832,-1.908165
-0.038656,0.166873,-1.908160
-0.038731,0.166912,-1.908155
-0.038805,0.166952,-1.908150
-0.038880,0.166992,-1.908145
-0.038953,0.167031,-1.908140
-0.039027,0.167070,-1.908135
-0.039100,0.167109,-1.908130
-0.039172,0.167147,-1.908125
-0.039245,0.167186,-1.908120
-0.039316,0.167224,-1.908116
-0.039388,0.167262,-1.908111
-0.039459,0.167300,-1.908106
-0.039530,0.167337,-1.908101
-0.039600,0.167375,-1.908097
-0.039670,0.167412,-1.908092
-0.039740,0.167449,-1.908087
-0.039809,0.167485,-1.908082
-0.039878,0.167522,-1.908078
-0.039947,0.167558,-1.908073
-0.040015,0.167595,-1.908069
-0.040083,0.167630,-1.908064
-0.040150,0.167666,-1.908059
-0.040217,0.167702,-1.908055
-0.040284,0.167737,-1.908050
-0.040351,0.167772,-1.908046
-0.040417,0.167807,-1.908041
-0.040483,0.167842,-1.908037
-0.040548,0.167877,-1.908033
-0.040613,0.167911,-1.908028
-0.040678,0.167945,-1.908024
-0.040742,0.167980,-1.908019
-0.040806,0.168013,-1.908015
-0.040870,0.168047,-1.908011
-0.040934,0.168081,-1.908006
-0.040997,0.168114,-1.908002
-0.041059,0.168147,-1.907998
-0.041122,0.168180,-1.907994
-0.041184,0.168213,-1.907989
-0.041246,0.168245,-1.907985
-0.041307,0.168278,-1.907981
-0.041368,0.168310,-1.907977
-0.041429,0.168342,-1.907973
-0.041490,0.168374,-1.907968
-0.041550,0.168406,-1.907964
-0.041610,0.168437,-1.907960
-0.041669,0.168469,-1.907956
-0.041729,0.168500,-1.907952
-0.041788,0.168531,-1.907948
-0.041846,0.168562,-1.907944
-0.041905,0.168593,-1.907940
-0.041963,0.168623,-1.907936
-0.042020,0.168653,-1.907932
-0.042078,0.168684,-1.907928
-0.042135,0.168714,-1.907924
-0.042192,0.168744,-1.907920
-0.042248,0.168773,-1.907917
-0.042305,0.168803,-1.907913
-0.042361,0.168832,-1.907909
-0.042416,0.168862,-1.907905
-0.042472,0.168891,-1.907901
-0.042527,0.168920,-1.907897
-0.042581,0.168948,-1.907894
-0.042636,0.168977,-1.907890
-0.042690,0.169005,-1.907886
-0.042744,0.169034,-1.907882
-0.042798,0.169062,-1.907879
-0.042851,0.169090,-1.907875
-0.042904,0.169118,-1.907871
-0.042957,0.169145,-1.907868
-0.043010,0.169173,-1.907864
-0.043062,0.169200,-1.907861
-0.043114,0.169228,-1.907857
-0.043166,0.169255,-1.907853
-0.043217,0.169282,-1.907850
-0.043268,0.169309,-1.907846
-0.043319,0.169335,-1.907843
-0.043370,0.169362,-1.907839
-0.043420,0.169388,-1.907836
-0.043471,0.169414,-1.907832
-0.043521,0.169441,-1.907829
-0.043570,0.169467,-1.907825
-0.043620,0.169492,-1.907822
-0.043669,0.169518,-1.907819
-0.043717,0.169544,-1.907815
-0.043766,0.169569,-1.907812
-0.043814,0.169594,-1.907808
-0.043863,0.169619,-1.907805
-0.043910,0.169644,-1.907802
-0.043958,0.169669,-1.907798
-0.044005,0.169694,-1.907795
-0.044052,0.169719,-1.907792
-0.044099,0.169743,-1.907789
-0.044146,0.169767,-1.907785
-0.044192,0.169792,-1.907782
-0.044238,0.169816,-1.907779
-0.044284,0.169840,-1.907776
-0.044330,0.169863,-1.907773
-0.044375,0.169887,-1.907769
-0.044421,0.169911,-1.907766
-0.044465,0.169934,-1.907763
-0.044510,0.169957,-1.907760
-0.044555,0.169981,-1.907757
-0.044599,0.170004,-1.907754
-0.044643,0.170027,-1.907751
-0.044687,0.170049,-1.907748
-0.044730,0.170072,-1.907745
-0.044774,0.170095,-1.907742
-0.044817,0.170117,-1.907739
-0.044859,0.170139,-1.907736
-0.044902,0.170162,-1.907733
-0.044945,0.170184,-1.907730
-0.044987,0.170206,-1.907727
-0.045029,0.170227,-1.907724
-0.045071,0.170249,-1.907721
-0.045112,0.170271,-1.907718
-0.045153,0.170292,-1.907715
-0.045195,0.170314,-1.907712
-0.045235,0.170335,-1.907709
-0.045276,0.170356,-1.907706
-0.045317,0.170377,-1.907704
-0.045357,0.170398,-1.907701
-0.045397,0.170419,-1.907698
-0.045437,0.170440,-1.907695
-0.045476,0.170460,-1.907692
-0.045516,0.170481,-1.907690
-0.045555,0.170501,-1.907687
-0.045594,0.170521,-1.907684
-0.045633,0.170541,-1.907681
-0.045671,0.170561,-1.907679
-0.045710,0.170581,-1.907676
-0.045748,0.170601,-1.907673
-0.045786,0.170621,-1.907671
-0.045824,0.170641,-1.907668
-0.045862,0.170660,-1.907665
-0.045899,0.170680,-1.907663
-0.045936,0.170699,-1.907660
-0.045973,0.170718,-1.907657
-0.046010,0.170737,-1.907655
-0.046047,0.170756,-1.907652
-0.046083,0.170775,-1.907650
-0.046119,0.170794,-1.907647
-0.046155,0.170812,-1.907645
-0.046191,0.170831,-1.907642
-0.046227,0.170850,-1.907639
-0.046263,0.170868,-1.907637
-0.046298,0.170886,-1.907634
-0.046333,0.170904,-1.907632
-0.046368,0.170923,-1.907630
-0.046403,0.170941,-1.907627
-0.046437,0.170958,-1.907625
-0.046472,0.170976,-1.907622
-0.046506,0.170994,-1.907620
-0.046540,0.171012,-1.907617
-0.046574,0.171029,-1.907615
-0.046608,0.171047,-1.907613
-0.046641,0.171064,-1.907610
-0.046675,0.171081,-1.907608
-0.046708,0.171098,-1.907605
-0.046741,0.171115,-1.907603
-0.046774,0.171132,-1.907601
-0.046806,0.171149,-1.907599
-0.046839,0.171166,-1.907596
-0.046871,0.171183,-1.907594
-0.046903,0.171199,-1.907592
-0.046935,0.171216,-1.907589
-0.046967,0.171232,-1.907587
-0.046999,0.171249,-1.907585
-0.047030,0.171265,-1.907583
-0.047061,0.171281,-1.907580
-0.047093,0.171297,-1.907578
-0.047124,0.171313,-1.907576
-0.047154,0.171329,-1.907574
-0.047185,0.171345,-1.907572
-0.047216,0.171361,-1.907569
-0.047246,0.171376,-1.907567
-0.047276,0.171392,-1.907565
-0.047306,0.171407,-1.907563
-0.047336,0.171423,-1.907561
-0.047366,0.171438,-1.907559
-0.047395,0.171453,-1.907557
-0.047425,0.171469,-1.907555
-0.047454,0.171484,-1.907552
-0.047483,0.171499,-1.907550
-0.047512,0.171514,-1.907548
-0.047541,0.171528,-1.907546
-0.047569,0.171543,-1.907544
-0.047598,0.171558,-1.907542
-0.047626,0.171572,-1.907540
-0.047654,0.171587,-1.907538
-0.047683,0.171601,-1.907536
-0.047710,0.171616,-1.907534
-0.047738,0.171630,-1.907532
-0.047766,0.171644,-1.907530
-0.047793,0.171659,-1.907528
-0.047821,0.171673,-1.907526
-0.047848,0.171687,-1.907524
-0.047875,0.171701,-1.907522
-0.047902,0.171714,-1.907521
-0.047928,0.171728,-1.907519
-0.047955,0.171742,-1.907517
-0.047982,0.171755,-1.907515
-0.048008,0.171769,-1.907513
-0.048034,0.171783,-1.907511
-0.048060,0.171796,-1.907509
-0.048086,0.171809,-1.907507
-0.048112,0.171823,-1.907505
-0.048138,0.171836,-1.907504
-0.048163,0.171849,-1.907502
-0.048189,0.171862,-1.907500
-0.048214,0.171875,-1.907498
-0.048239,0.171888,-1.907496
-0.048264,0.171901,-1.907495
-0.048289,0.171913,-1.907493
-0.048314,0.171926,-1.907491
-0.048338,0.171939,-1.907489
-0.048363,0.171951,-1.907488
-0.048387,0.171964,-1.907486
-0.048411,0.171976,-1.907484
-0.048435,0.171989,-1.907482
-0.048459,0.172001,-1.907481
-0.048483,0.172013,-1.907479
-0.048507,0.172026,-1.907477
-0.048530,0.172038,-1.907475
-0.048554,0.172050,-1.907474
-0.048577,0.172062,-1.907472
-0.048600,0.172074,-1.907470
-0.048624,0.172085,-1.907469
-0.048647,0.172097,-1.907467
-0.048669,0.172109,-1.907466
-0.048692,0.172121,-1.907464
-0.048715,0.172132,-1.907462
-0.048737,0.172144,-1.907461
-0.048760,0.172155,-1.907459
-0.048782,0.172167,-1.907457
-0.048804,0.172178,-1.907456
-0.048826,0.172189,-1.907454
-0.048848,0.172201,-1.907453
-0.048870,0.172212,-1.907451
-0.048892,0.172223,-1.907450
-0.048913,0.172234,-1.907448
-0.048935,0.172245,-1.907446
-0.048956,0.172256,-1.907445
-0.048977,0.172267,-1.907443
-0.048998,0.172278,-1.907442
-0.049019,0.172289,-1.907440
-0.049040,0.172299,-1.907439
-0.049061,0.172310,-1.907437
-0.049082,0.172321,-1.907436
-0.049102,0.172331,-1.907434
-0.049123,0.172342,-1.907433
-0.049143,0.172352,-1.907431
-0.049164,0.172362,-1.907430
-0.049184,0.172373,-1.907429
-0.049204,0.172383,-1.907427
-0.049224,0.172393,-1.907426
-0.049244,0.172403,-1.907424
-0.049263,0.172414,-1.907423
-0.049283,0.172424,-1.907421
-0.049302,0.172434,-1.907420
-0.049322,0.172444,-1.907419
-0.049341,0.172453,-1.907417
-0.049360,0.172463,-1.907416
-0.049380,0.172473,-1.907414
-0.049399,0.172483,-1.907413
-0.049418,0.172493,-1.907412
-0.049436,0.172502,-1.907410
-0.049455,0.172512,-1.907409
-0.049474,0.172521,-1.907408
-0.049492,0.172531,-1.907406
-0.049511,0.172540,-1.907405
-0.049529,0.172550,-1.907404
-0.049547,0.172559,-1.907402
-0.049565,0.172568,-1.907401
-0.049584,0.172578,-1.907400
-0.049602,0.172587,-1.907398
-0.049619,0.172596,-1.907397
-0.049637,0.172605,-1.907396
-0.049655,0.172614,-1.907394
-0.049672,0.172623,-1.907393
-0.049690,0.172632,-1.907392
-0.049707,0.172641,-1.907391
-0.049725,0.172650,-1.907389
-0.049742,0.172658,-1.907388
-0.049759,0.172667,-1.907387
-0.049776,0.172676,-1.907386
-0.049793,0.172685,-1.907384
-0.049810,0.172693,-1.907383
-0.049827,0.172702,-1.907382
-0.049843,0.172710,-1.907381
-0.049860,0.172719,-1.907380
-0.049876,0.172727,-1.907378
-0.049893,0.172736,-1.907377
-0.049909,0.172744,-1.907376
-0.049925,0.172752,-1.907375
-0.049942,0.172761,-1.907374
-0.049958,0.172769,-1.907373
-0.049974,0.172777,-1.907371
-0.049990,0.172785,-1.907370
-0.050005,0.172793,-1.907369
-0.050021,0.172801,-1.907368
-0.050037,0.172809,-1.907367
-0.050053,0.172817,-1.907366
-0.050068,0.172825,-1.907365
-0.050083,0.172833,-1.907363
-0.050099,0.172841,-1.907362
-0.050114,0.172849,-1.907361
-0.050129,0.172856,-1.907360
-0.050144,0.172864,-1.907359
-0.050159,0.172872,-1.907358
-0.050174,0.172879,-1.907357
-0.050189,0.172887,-1.907356
-0.050204,0.172895,-1.907355
-0.050219,0.172902,-1.907354
-0.050233,0.172910,-1.907353
-0.050248,0.172917,-1.907352
-0.050262,0.172924,-1.907350
-0.050277,0.172932,-1.907349
-0.050291,0.172939,-1.907348
-0.050305,0.172946,-1.907347
-0.050320,0.172954,-1.907346
-0.050334,0.172961,-1.907345
-0.050348,0.172968,-1.907344
-0.050362,0.172975,-1.907343
-0.050376,0.172982,-1.907342
-0.050389,0.172989,-1.907341
-0.050403,0.172996,-1.907340
-0.050417,0.173003,-1.907339
-0.050430,0.173010,-1.907338
-0.050444,0.173017,-1.907337
-0.050457,0.173024,-1.907336
-0.050471,0.173031,-1.907335
-0.050484,0.173037,-1.907334
-0.050497,0.173044,-1.907333
-0.050510,0.173051,-1.907332
-0.050524,0.173058,-1.907331
-0.050537,0.173064,-1.907331
-0.050550,0.173071,-1.907330
-0.050562,0.173077,-1.907329
-0.050575,0.173084,-1.907328
-0.050588,0.173090,-1.907327
-0.050601,0.173097,-1.907326
-0.050613,0.173103,-1.907325
-0.050626,0.173110,-1.907324
-0.050638,0.173116,-1.907323
-0.050651,0.173123,-1.907322
-0.050663,0.173129,-1.907321
-0.050676,0.173135,-1.907320
-0.050688,0.173141,-1.907320
-0.050700,0.173148,-1.907319
-0.050712,0.173154,-1.907318
-0.050724,0.173160,-1.907317
-0.050736,0.173166,-1.907316
-0.050748,0.173172,-1.907315
-0.050760,0.173178,-1.907314
-0.050772,0.173184,-1.907313
-0.050784,0.173190,-1.907313
-0.050795,0.173196,-1.907312
-0.050807,0.173202,-1.907311
-0.050818,0.173208,-1.907310
-0.050830,0.173214,-1.907309
-0.050841,0.173219,-1.907308
-0.050853,0.173225,-1.907308
-0.050864,0.173231,-1.907307
-0.050875,0.173237,-1.907306
-0.050886,0.173242,-1.907305
-0.050898,0.173248,-1.907304
-0.050909,0.173254,-1.907303
-0.050920,0.173259,-1.907303
-0.050931,0.173265,-1.907302
-0.050942,0.173271,-1.907301
-0.050952,0.173276,-1.907300
-0.050963,0.173282,-1.907299
-0.050974,0.173287,-1.907299
-0.050985,0.173292,-1.907298
-0.050995,0.173298,-1.907297
-0.051006,0.173303,-1.907296
-0.051016,0.173309,-1.907296
-0.051027,0.173314,-1.907295
-0.051037,0.173319,-1.907294
-0.051048,0.173324,-1.907293
-0.051058,0.173330,-1.907293
-0.051068,0.173335,-1.907292
-0.051078,0.173340,-1.907291
-0.051088,0.173345,-1.907290
-0.051098,0.173350,-1.907290
-0.051108,0.173355,-1.907289
-0.051118,0.173361,-1.907288
-0.051128,0.173366,-1.907287
-0.051138,0.173371,-1.907287
-0.051148,0.173376,-1.907286
-0.051158,0.173381,-1.907285
-0.051168,0.173386,-1.907285
-0.051177,0.173390,-1.907284
-0.051187,0.173395,-1.907283
-0.051196,0.173400,-1.907282
-0.051206,0.173405,-1.907282
-0.051215,0.173410,-1.907281
-0.051225,0.173415,-1.907280
-0.051234,0.173419,-1.907280
