mag_x (uT),mag_y (uT),mag_z (uT)
28.302883,-0.748663,-15.467886
28.322371,-0.760534,-15.453269
28.326827,-0.765292,-15.437616
28.329654,-0.759370,-15.427694
28.312970,-0.760346,-15.426682
28.330787,-0.766634,-15.412397
28.335406,-0.790208,-15.408039
28.349527,-0.760140,-15.398841
28.335609,-0.784920,-15.386513
28.334782,-0.786556,-15.408936
28.348606,-0.800532,-15.378399
28.353695,-0.806067,-15.359006
28.338953,-0.812191,-15.372520
28.354228,-0.803615,-15.364348
28.356441,-0.820666,-15.361006
28.355588,-0.810846,-15.348438
28.375175,-0.821077,-15.364089
28.371238,-0.814697,-15.325243
28.350886,-0.830619,-15.347752
28.350447,-0.832033,-15.325354
28.367424,-0.837313,-15.321857
28.388288,-0.854042,-15.319723
28.376830,-0.842074,-15.311057
28.386409,-0.832878,-15.314249
28.404835,-0.842634,-15.321578
28.374423,-0.855447,-15.300126
28.404601,-0.870453,-15.284808
28.413330,-0.853256,-15.276027
28.392734,-0.862208,-15.273935
28.407287,-0.860714,-15.285049
28.406313,-0.846523,-15.280143
28.415988,-0.875951,-15.263743
28.417181,-0.884786,-15.260976
28.416039,-0.889964,-15.238362
28.411158,-0.880762,-15.239104
28.418934,-0.894680,-15.246135
28.418778,-0.885152,-15.256117
28.437874,-0.896044,-15.248878
28.422511,-0.897369,-15.219718
28.430900,-0.908547,-15.220921
28.429209,-0.920901,-15.219072
28.442342,-0.896875,-15.207297
28.446099,-0.922064,-15.212627
28.436719,-0.891118,-15.197194
28.457678,-0.913454,-15.200733
28.438869,-0.919115,-15.196782
28.415262,-0.926459,-15.187642
28.462945,-0.912007,-15.180845
28.456504,-0.919375,-15.173746
28.466582,-0.934463,-15.165238
28.457311,-0.923538,-15.160719
28.469494,-0.931786,-15.152317
28.465317,-0.936075,-15.159424
28.473214,-0.941009,-15.152094
28.462785,-0.954657,-15.141485
28.466157,-0.953937,-15.125758
28.474785,-0.950172,-15.127878
28.482152,-0.955040,-15.119783
28.477931,-0.955523,-15.116486
28.478367,-0.947922,-15.133449
28.472469,-0.951329,-15.116946
28.482742,-0.970291,-15.113296
28.491993,-0.966775,-15.099790
28.481532,-0.954198,-15.096404
28.497381,-0.958119,-15.101731
28.498629,-0.979724,-15.092144
28.499266,-0.983846,-15.099350
28.506037,-0.972761,-15.085209
28.507276,-0.987518,-15.058765
28.490243,-0.984168,-15.063818
28.525665,-1.007027,-15.071904
28.512548,-0.996640,-15.068287
28.519601,-0.991380,-15.075245
28.524315,-0.998819,-15.093637
28.527626,-1.026126,-15.056330
28.523155,-1.005269,-15.072644
28.520676,-1.014027,-15.057527
28.525164,-1.007491,-15.045065
28.529035,-1.018738,-15.034337
28.514186,-1.018541,-15.030196
28.520556,-1.000118,-15.032978
28.518161,-1.011700,-15.023821
28.550379,-1.037168,-15.031235
28.522571,-1.027574,-15.009529
28.527914,-1.038171,-15.015099
28.548409,-1.020842,-15.003150
28.545255,-1.042145,-14.999762
28.539452,-1.049266,-15.014734
28.539487,-1.025472,-14.993502
28.537671,-1.039728,-14.982638
28.561364,-1.036803,-14.977273
28.563624,-1.031711,-14.983697
28.556377,-1.055366,-14.990643
28.553699,-1.044464,-14.972593
28.551801,-1.032638,-14.971909
28.565100,-1.047496,-14.973804
28.559656,-1.057362,-14.952727
28.565594,-1.071036,-14.934558
28.582374,-1.070741,-14.959320
28.568192,-1.058481,-14.954652
28.574453,-1.066957,-14.950192
28.588792,-1.075919,-14.948734
28.581970,-1.083158,-14.928856
28.584002,-1.079039,-14.939704
28.581114,-1.070684,-14.918888
28.587663,-1.090723,-14.926298
28.591067,-1.098343,-14.922389
28.600797,-1.083651,-14.914032
28.583176,-1.073152,-14.905473
28.579255,-1.098352,-14.915886
28.581411,-1.085048,-14.898758
28.570911,-1.107889,-14.904795
28.593332,-1.087208,-14.912412
28.595678,-1.102598,-14.892743
28.602976,-1.087451,-14.891635
28.591801,-1.089791,-14.901045
28.609535,-1.116745,-14.895122
28.612091,-1.103813,-14.879336
28.591358,-1.114126,-14.893316
28.595223,-1.108350,-14.890563
28.608018,-1.103174,-14.893603
28.616499,-1.108814,-14.863435
28.620458,-1.117491,-14.849851
28.611713,-1.112990,-14.866736
28.618495,-1.125111,-14.845894
28.600241,-1.119329,-14.846152
28.609268,-1.107719,-14.852176
28.627692,-1.120724,-14.832186
28.622368,-1.132080,-14.855671
28.611765,-1.136454,-14.853445
28.615548,-1.128541,-14.845258
28.632110,-1.118726,-14.817336
28.637089,-1.124005,-14.830479
28.652941,-1.128422,-14.844173
28.631923,-1.142408,-14.809291
28.643719,-1.121627,-14.824484
28.618117,-1.149155,-14.815565
28.638925,-1.132575,-14.825352
28.650166,-1.146459,-14.809398
28.653734,-1.157365,-14.817961
28.644442,-1.148444,-14.796895
28.642533,-1.158216,-14.805966
28.631116,-1.166294,-14.788466
28.637891,-1.168613,-14.803188
28.649565,-1.166278,-14.778606
28.641433,-1.152148,-14.793384
28.638548,-1.165555,-14.790179
28.676169,-1.163013,-14.770215
28.645275,-1.173433,-14.780644
28.648768,-1.195073,-14.778861
28.654122,-1.166088,-14.780661
28.662621,-1.182178,-14.785631
28.675759,-1.155251,-14.754736
28.662334,-1.172019,-14.751189
28.670121,-1.178622,-14.750538
28.646869,-1.194885,-14.765762
28.660361,-1.179967,-14.738432
28.658204,-1.181100,-14.775274
28.680409,-1.181241,-14.758146
28.664323,-1.178981,-14.752939
28.676390,-1.200159,-14.766004
28.657231,-1.186049,-14.721823
28.679383,-1.186011,-14.748058
28.669448,-1.175683,-14.737620
28.672752,-1.187845,-14.744771
28.670729,-1.201958,-14.736060
28.663518,-1.197041,-14.747216
28.677166,-1.193392,-14.709835
28.662492,-1.181903,-14.730075
28.672546,-1.195024,-14.705638
28.684821,-1.212313,-14.705148
28.700842,-1.213469,-14.720144
28.666947,-1.195149,-14.737555
28.675747,-1.192007,-14.707652
28.700113,-1.217065,-14.734194
28.680835,-1.202504,-14.695704
28.695702,-1.211484,-14.706251
28.714564,-1.212081,-14.690500
28.697688,-1.224247,-14.683875
28.685077,-1.223693,-14.673059
28.706604,-1.214416,-14.674070
28.682306,-1.221053,-14.688859
28.686103,-1.228052,-14.710400
28.697780,-1.219607,-14.681343
28.712733,-1.226019,-14.682414
28.710896,-1.225137,-14.677394
28.693168,-1.217731,-14.667938
28.702155,-1.243694,-14.673326
28.697220,-1.235028,-14.675961
28.698917,-1.220240,-14.675941
28.713788,-1.237952,-14.674995
28.707929,-1.224595,-14.684684
28.705452,-1.231939,-14.662485
28.717171,-1.244774,-14.646443
28.697668,-1.246729,-14.652611
28.731071,-1.256077,-14.655810
28.722001,-1.234731,-14.644811
28.693573,-1.243671,-14.668640
28.711098,-1.258999,-14.645768
28.737229,-1.253426,-14.649941
28.726178,-1.255281,-14.659081
28.729984,-1.261841,-14.638864
28.735734,-1.260661,-14.645688
28.723449,-1.268968,-14.644864
28.717770,-1.247918,-14.636330
28.708124,-1.252808,-14.619490
28.731682,-1.261445,-14.632178
28.722038,-1.255388,-14.637597
28.726918,-1.244202,-14.649349
28.723747,-1.250743,-14.626628
28.717218,-1.264685,-14.632127
28.715459,-1.255874,-14.621800
28.736331,-1.255680,-14.616013
28.755753,-1.268759,-14.610289
28.730589,-1.256574,-14.608301
28.716202,-1.256422,-14.610249
28.734339,-1.283249,-14.620776
28.740050,-1.276057,-14.605619
28.720526,-1.276973,-14.603876
28.747970,-1.264810,-14.610746
28.731870,-1.266764,-14.586539
28.743035,-1.271842,-14.605972
28.735979,-1.293105,-14.601306
28.741972,-1.277379,-14.608013
28.732874,-1.291303,-14.580479
28.746386,-1.289029,-14.596078
28.756907,-1.288420,-14.602546
28.753495,-1.299157,-14.579427
28.755613,-1.281405,-14.591341
28.733131,-1.283928,-14.585256
28.730461,-1.269218,-14.563523
28.743911,-1.286988,-14.583295
28.739152,-1.294966,-14.564015
28.755604,-1.281196,-14.565254
28.756873,-1.286257,-14.562160
28.744725,-1.271811,-14.568403
28.751556,-1.276285,-14.591453
28.765232,-1.274061,-14.591734
28.752186,-1.285651,-14.577758
28.757340,-1.302465,-14.565651
28.768579,-1.293345,-14.559067
28.771346,-1.305995,-14.560362
28.768777,-1.296598,-14.560651
28.761006,-1.303717,-14.559888
28.763924,-1.281890,-14.561692
28.754655,-1.314098,-14.536271
28.758891,-1.288014,-14.570231
28.773750,-1.311333,-14.544621
28.767789,-1.286044,-14.549004
28.749498,-1.306896,-14.547299
28.787924,-1.303110,-14.544224
28.775241,-1.302065,-14.545793
28.761393,-1.310618,-14.536991
28.756437,-1.318709,-14.556923
28.769727,-1.320428,-14.534879
28.751732,-1.311373,-14.512412
28.789506,-1.309437,-14.561931
28.760227,-1.306167,-14.529375
28.774795,-1.315445,-14.541166
28.768694,-1.308110,-14.508985
28.767692,-1.302488,-14.516042
28.782637,-1.325150,-14.539554
28.784301,-1.332377,-14.509293
28.777706,-1.329613,-14.510608
28.783944,-1.329257,-14.515468
28.771865,-1.313354,-14.504103
28.786442,-1.314277,-14.517134
28.799188,-1.340904,-14.496659
28.781632,-1.308552,-14.506481
28.790046,-1.311766,-14.494464
28.772829,-1.339048,-14.519236
28.789621,-1.333221,-14.519165
28.793290,-1.319285,-14.499942
28.811649,-1.315819,-14.515089
28.773147,-1.323519,-14.510734
28.802621,-1.330875,-14.514388
28.801100,-1.343255,-14.495315
28.775097,-1.332459,-14.504288
28.788685,-1.330947,-14.491898
28.771819,-1.351672,-14.498941
28.789704,-1.348617,-14.488688
28.787075,-1.334118,-14.496422
28.793685,-1.339795,-14.480877
28.782929,-1.330078,-14.482846
28.799420,-1.340985,-14.485645
28.794896,-1.347105,-14.485505
28.796485,-1.321933,-14.499797
28.817541,-1.335855,-14.485554
28.802248,-1.351902,-14.461694
28.780684,-1.344796,-14.491673
28.790108,-1.347121,-14.474145
28.780938,-1.342749,-14.483425
28.808156,-1.359458,-14.476172
28.793377,-1.347833,-14.475274
28.800945,-1.329511,-14.475709
28.782518,-1.342566,-14.446443
28.786262,-1.350729,-14.465103
28.798438,-1.334321,-14.453380
28.808289,-1.353040,-14.470662
28.800555,-1.354282,-14.461040
28.798417,-1.346447,-14.465756
28.815922,-1.355524,-14.462009
28.796992,-1.364609,-14.457045
28.799814,-1.354014,-14.447219
28.818951,-1.355083,-14.443364
28.818416,-1.356801,-14.452520
28.803352,-1.351962,-14.470014
28.823619,-1.341016,-14.469794
28.804661,-1.365847,-14.455346
28.801428,-1.364463,-14.440792
28.800996,-1.355924,-14.450939
28.808199,-1.354527,-14.453083
28.819498,-1.365843,-14.449464
28.812333,-1.348581,-14.456920
28.825251,-1.355703,-14.449760
28.809637,-1.363200,-14.450425
28.783246,-1.378874,-14.443118
28.815766,-1.363856,-14.435851
28.826571,-1.374351,-14.425377
28.811166,-1.372406,-14.460482
28.810241,-1.380220,-14.439288
28.812316,-1.368850,-14.441270
28.812085,-1.371788,-14.428940
28.817025,-1.357677,-14.443056
28.825123,-1.366432,-14.437170
28.815021,-1.360841,-14.426795
28.810413,-1.358634,-14.445820
28.830484,-1.365283,-14.427368
28.815245,-1.367315,-14.412652
28.814879,-1.384812,-14.442662
28.831755,-1.370299,-14.432796
28.830887,-1.377678,-14.417243
28.827843,-1.363879,-14.427403
28.823136,-1.354063,-14.409513
28.813762,-1.380189,-14.423105
28.841843,-1.382014,-14.420226
28.838317,-1.379819,-14.423288
28.843307,-1.380334,-14.399623
28.834346,-1.369754,-14.414428
28.830010,-1.383816,-14.426960
28.828931,-1.390172,-14.419615
28.823252,-1.369887,-14.417608
28.832317,-1.378169,-14.427800
28.820079,-1.364950,-14.429290
28.825680,-1.374215,-14.404990
28.830266,-1.391336,-14.409744
28.830386,-1.391025,-14.404267
28.826349,-1.378691,-14.406302
28.819858,-1.374128,-14.409287
28.823075,-1.377946,-14.412145
28.829703,-1.379873,-14.397968
28.829705,-1.403775,-14.414934
28.813287,-1.386312,-14.416580
28.830298,-1.379232,-14.382585
28.838345,-1.377703,-14.404490
28.836137,-1.405645,-14.391612
28.833053,-1.401517,-14.406223
28.826045,-1.395132,-14.395063
28.834204,-1.397108,-14.386402
28.846923,-1.380365,-14.391523
28.839483,-1.423622,-14.408947
28.843866,-1.404388,-14.404630
28.850674,-1.391707,-14.403634
28.846219,-1.381647,-14.388341
28.844903,-1.378911,-14.408405
28.852906,-1.377589,-14.386301
28.856405,-1.400334,-14.400897
28.835653,-1.416421,-14.369858
28.860934,-1.392061,-14.379908
28.852529,-1.391561,-14.378498
28.815097,-1.405921,-14.385547
28.822067,-1.392817,-14.367936
28.851494,-1.378342,-14.398365
28.837545,-1.401141,-14.391244
28.834631,-1.409188,-14.388778
28.835040,-1.403784,-14.385503
28.838646,-1.402425,-14.391417
28.847069,-1.407532,-14.390690
28.842407,-1.395516,-14.384105
28.859216,-1.418930,-14.384343
28.857083,-1.400900,-14.379136
28.851711,-1.415936,-14.382031
28.844170,-1.397448,-14.370551
28.848759,-1.407569,-14.373598
28.839073,-1.415105,-14.363774
28.864763,-1.406596,-14.377535
28.859398,-1.412107,-14.359422
28.854207,-1.405708,-14.359703
28.855064,-1.395194,-14.372292
28.860554,-1.405823,-14.367094
28.865340,-1.387660,-14.347924
28.844439,-1.415004,-14.394420
28.849958,-1.404028,-14.391575
28.838128,-1.417922,-14.363603
28.843442,-1.432476,-14.373800
28.856292,-1.428256,-14.365771
28.853686,-1.398686,-14.349012
28.843329,-1.411991,-14.349293
28.846790,-1.411348,-14.346028
28.842921,-1.423273,-14.369965
28.850005,-1.432769,-14.383641
28.864529,-1.411914,-14.372480
28.852057,-1.415356,-14.344926
28.852254,-1.414472,-14.353081
28.853167,-1.417824,-14.353818
28.852728,-1.420591,-14.360331
28.861623,-1.417264,-14.369510
28.857395,-1.421254,-14.360822
28.862793,-1.410497,-14.355718
28.873253,-1.402740,-14.344783
28.847900,-1.418930,-14.345947
28.876625,-1.425697,-14.349212
28.845472,-1.405612,-14.340235
28.861451,-1.417339,-14.355482
28.849002,-1.414517,-14.329507
28.860238,-1.418732,-14.347454
28.850142,-1.420106,-14.341340
28.867252,-1.407406,-14.359154
28.863696,-1.423428,-14.332046
28.867511,-1.420598,-14.347072
28.857730,-1.417424,-14.320077
28.856694,-1.421313,-14.331995
28.857420,-1.417272,-14.341790
28.872413,-1.424143,-14.345671
28.859288,-1.412591,-14.339504
28.867310,-1.429217,-14.336089
28.869949,-1.427175,-14.339343
28.880982,-1.427989,-14.344383
28.870116,-1.431958,-14.339728
28.841519,-1.409765,-14.343651
28.864466,-1.441202,-14.340013
28.871527,-1.427350,-14.353585
28.866514,-1.433789,-14.339125
28.857436,-1.429548,-14.324129
28.876396,-1.434211,-14.334666
28.878462,-1.446877,-14.357221
28.867450,-1.433753,-14.314335
28.880362,-1.430986,-14.348661
28.874471,-1.424738,-14.332617
28.903361,-1.430119,-14.318145
28.872301,-1.430249,-14.342080
28.859501,-1.449794,-14.343299
28.854911,-1.416362,-14.327139
28.870838,-1.431365,-14.319785
28.855867,-1.416245,-14.326073
28.862298,-1.435619,-14.325724
28.863501,-1.442462,-14.327302
28.874412,-1.430891,-14.317543
28.871178,-1.438046,-14.321006
28.880120,-1.446747,-14.309231
28.875227,-1.420822,-14.305650
28.850712,-1.429572,-14.320846
28.874664,-1.455431,-14.323231
28.870970,-1.444697,-14.323150
28.863827,-1.429766,-14.320940
28.888467,-1.406304,-14.308089
28.863546,-1.444483,-14.311493
28.872140,-1.416324,-14.316569
28.886279,-1.444290,-14.334902
28.874860,-1.446912,-14.307620
28.887414,-1.448642,-14.310848
28.854218,-1.431581,-14.314333
28.871321,-1.449894,-14.325839
28.860784,-1.448676,-14.299721
28.886871,-1.421044,-14.302572
28.869476,-1.450422,-14.311805
28.886268,-1.425175,-14.308953
28.864856,-1.445067,-14.326015
28.871983,-1.439465,-14.312913
28.885267,-1.448295,-14.293435
28.883108,-1.436807,-14.342143
28.876883,-1.426876,-14.310353
28.858193,-1.446524,-14.324123
28.880379,-1.457111,-14.287254
28.859358,-1.447827,-14.302308
28.880579,-1.444568,-14.306119
28.876980,-1.444468,-14.305012
28.878922,-1.451401,-14.290103
28.869741,-1.442478,-14.302948
28.877424,-1.456552,-14.316450
28.883170,-1.463938,-14.290601
28.866014,-1.452215,-14.315962
28.871421,-1.446413,-14.305880
28.871252,-1.454887,-14.318446
28.883127,-1.459089,-14.321214
28.881152,-1.453460,-14.313615
28.884985,-1.437140,-14.301936
28.896625,-1.455832,-14.318834
28.883503,-1.449744,-14.303574
28.891492,-1.443923,-14.317693
28.889970,-1.460076,-14.307437
28.872740,-1.438750,-14.300186
28.891039,-1.446314,-14.307562
28.884909,-1.461528,-14.291603
28.896417,-1.453293,-14.311239
28.885903,-1.449478,-14.304614
28.899307,-1.455159,-14.310331
28.878457,-1.451649,-14.307961
28.873682,-1.436035,-14.297290
28.881563,-1.440722,-14.297496
28.886885,-1.442349,-14.300982
28.875280,-1.457512,-14.298764
28.886440,-1.438507,-14.282875
28.874001,-1.456656,-14.298083
28.880919,-1.478964,-14.291854
28.889963,-1.447261,-14.296622
28.863914,-1.455955,-14.296698
28.872818,-1.456149,-14.292708
28.897881,-1.464718,-14.280962
28.883094,-1.474329,-14.289648
28.897918,-1.444711,-14.296459
28.905123,-1.459247,-14.289708
28.879319,-1.466627,-14.298850
28.892710,-1.462790,-14.306841
28.873283,-1.465186,-14.285937
28.894691,-1.456188,-14.310001
28.892130,-1.445321,-14.303473
28.873339,-1.467409,-14.279262
28.901581,-1.465807,-14.266885
28.886074,-1.448425,-14.272769
28.889411,-1.450302,-14.293240
28.909540,-1.447013,-14.282081
28.886686,-1.467752,-14.270109
28.907525,-1.474009,-14.281820
28.893454,-1.464923,-14.286199
28.890699,-1.458391,-14.272143
28.894894,-1.443490,-14.285392
28.909941,-1.459514,-14.298550
28.903754,-1.458090,-14.275931
28.886268,-1.454721,-14.294795
28.890070,-1.475312,-14.266568
28.886139,-1.468375,-14.282432
28.887391,-1.448694,-14.268974
28.874870,-1.459601,-14.282426
28.915109,-1.453704,-14.286120
28.897395,-1.473265,-14.281533
28.888625,-1.450681,-14.281309
28.886533,-1.443977,-14.280183
28.886453,-1.450403,-14.285186
28.892088,-1.470907,-14.277880
28.888356,-1.462034,-14.285678
28.894337,-1.458484,-14.281066
28.899071,-1.452798,-14.274363
28.892090,-1.455334,-14.275029
28.900840,-1.453271,-14.296058
28.892934,-1.466025,-14.269135
28.885014,-1.483407,-14.284370
28.920654,-1.458128,-14.301848
28.896917,-1.468054,-14.291799
28.910697,-1.467757,-14.284534
28.910805,-1.459682,-14.276152
28.897391,-1.471980,-14.305439
28.899086,-1.449167,-14.299101
28.901074,-1.454133,-14.271907
28.880443,-1.459292,-14.281405
28.877131,-1.460975,-14.271714
28.900965,-1.459086,-14.258867
28.893256,-1.477956,-14.280500
28.902509,-1.465638,-14.290176
28.900870,-1.471707,-14.288013
28.907695,-1.460499,-14.268356
28.883934,-1.466358,-14.284301
28.886432,-1.445785,-14.263022
28.878279,-1.478995,-14.281383
28.882098,-1.476795,-14.272877
28.894190,-1.465909,-14.268220
28.871451,-1.473554,-14.267740
28.896231,-1.451506,-14.242127
28.883754,-1.467771,-14.277733
28.894028,-1.456517,-14.258171
28.885487,-1.476600,-14.271986
28.914663,-1.480619,-14.274346
28.902550,-1.473140,-14.258576
28.921569,-1.457966,-14.261980
28.904794,-1.483552,-14.271454
28.882236,-1.456432,-14.276651
28.896821,-1.471273,-14.284930
28.900066,-1.444709,-14.260216
28.895538,-1.472655,-14.269884
28.888367,-1.471508,-14.278041
28.902667,-1.490645,-14.254451
28.905155,-1.462294,-14.273980
28.908615,-1.456103,-14.264260
28.882249,-1.471043,-14.252138
28.921900,-1.468943,-14.270207
28.903564,-1.482204,-14.266234
28.887276,-1.460692,-14.256927
28.891130,-1.477944,-14.258898
28.899809,-1.444232,-14.261905
28.899009,-1.484848,-14.259528
28.913490,-1.478193,-14.242152
28.882101,-1.474684,-14.267602
28.910553,-1.473279,-14.263172
28.904553,-1.466977,-14.257607
28.914208,-1.476945,-14.250248
28.901785,-1.487572,-14.281277
28.910306,-1.454087,-14.253407
28.913418,-1.471969,-14.276024
28.917386,-1.456772,-14.273149
28.910828,-1.476544,-14.256585
28.896081,-1.465892,-14.256593
28.898771,-1.484553,-14.243498
28.913535,-1.481368,-14.279812
28.899006,-1.473306,-14.259732
28.888187,-1.452124,-14.261785
28.908024,-1.474831,-14.274095
28.902599,-1.452857,-14.269481
28.913663,-1.473452,-14.248915
28.880310,-1.489696,-14.258738
28.894533,-1.470140,-14.263105
28.892617,-1.476003,-14.243082
28.911498,-1.487276,-14.235811
28.903466,-1.467839,-14.253919
28.908614,-1.459975,-14.257266
28.900123,-1.473373,-14.261942
28.895157,-1.475170,-14.274543
28.903095,-1.463195,-14.262669
28.896128,-1.459153,-14.255994
28.898960,-1.481228,-14.270010
28.922273,-1.474770,-14.260041
28.902873,-1.489399,-14.280638
28.894055,-1.475407,-14.245345
28.915325,-1.473965,-14.264253
28.904481,-1.469069,-14.258728
28.908613,-1.462241,-14.259190
28.897026,-1.482450,-14.273951
28.900352,-1.466505,-14.258685
28.914820,-1.468780,-14.262850
28.887724,-1.476662,-14.257469
28.922650,-1.479068,-14.257708
28.913946,-1.476559,-14.229286
28.917818,-1.483530,-14.248439
28.899173,-1.477663,-14.265128
28.895198,-1.465102,-14.245399
28.902957,-1.468191,-14.226186
28.915097,-1.487152,-14.256119
28.907286,-1.484456,-14.226678
28.901343,-1.479365,-14.234340
28.907529,-1.481376,-14.238014
28.920898,-1.483883,-14.266194
28.888950,-1.479072,-14.271115
28.906759,-1.478874,-14.280215
28.903944,-1.484768,-14.259723
28.911762,-1.490343,-14.253968
28.900667,-1.478806,-14.243532
28.922662,-1.480957,-14.247512
28.916672,-1.466873,-14.253427
28.902891,-1.504369,-14.242288
28.887633,-1.471141,-14.244835
28.898125,-1.490417,-14.238713
28.914664,-1.474721,-14.241041
28.901571,-1.475048,-14.232161
28.911276,-1.489046,-14.251103
28.909475,-1.460899,-14.266620
28.893408,-1.472817,-14.248436
28.916296,-1.468499,-14.255393
28.913928,-1.453924,-14.249580
28.901533,-1.475948,-14.237072
28.917360,-1.494196,-14.257262
28.908987,-1.480248,-14.241152
28.921988,-1.503620,-14.232957
28.900052,-1.482415,-14.253896
28.917260,-1.467435,-14.228310
28.908274,-1.470610,-14.251076
28.901331,-1.497176,-14.248083
28.929853,-1.471567,-14.251551
28.892540,-1.484839,-14.252163
28.888410,-1.477483,-14.240873
28.915801,-1.490037,-14.253182
28.916629,-1.492387,-14.239557
28.914611,-1.480793,-14.242504
28.908137,-1.480960,-14.227549
28.903739,-1.468860,-14.226957
28.905356,-1.483965,-14.258221
28.906478,-1.481991,-14.259906
28.911386,-1.496483,-14.244999
28.933742,-1.494483,-14.251653
28.923035,-1.480916,-14.237503
28.925281,-1.491334,-14.228659
28.909834,-1.481692,-14.248965
28.907512,-1.478431,-14.232510
