ref_pos_x (m),ref_pos_y (m),ref_pos_z (m)
6378137.084628,0.037351,-0.183123
6378137.086245,0.038238,-0.189225
6378137.087858,0.039134,-0.195427
6378137.089467,0.040038,-0.201729
6378137.091073,0.040950,-0.208130
6378137.092674,0.041871,-0.214631
6378137.094271,0.042800,-0.221232
6378137.095865,0.043738,-0.227933
6378137.097454,0.044684,-0.234734
6378137.099039,0.045639,-0.241634
6378137.100619,0.046603,-0.248635
6378137.102196,0.047576,-0.255735
6378137.103768,0.048558,-0.262935
6378137.105335,0.049549,-0.270234
6378137.106898,0.050549,-0.277633
6378137.108456,0.051559,-0.285132
6378137.110010,0.052578,-0.292731
6378137.111559,0.053606,-0.300430
6378137.113103,0.054644,-0.308228
6378137.114642,0.055691,-0.316126
6378137.116177,0.056749,-0.324123
6378137.117707,0.057816,-0.332221
6378137.119231,0.058892,-0.340418
6378137.120751,0.059979,-0.348714
6378137.122265,0.061076,-0.357111
6378137.123775,0.062183,-0.365607
6378137.125279,0.063300,-0.374202
6378137.126778,0.064427,-0.382898
6378137.128272,0.065564,-0.391692
6378137.129760,0.066712,-0.400587
6378137.131244,0.067871,-0.409581
6378137.132721,0.069040,-0.418675
6378137.134194,0.070220,-0.427868
6378137.135660,0.071410,-0.437161
6378137.137122,0.072611,-0.446553
6378137.138577,0.073823,-0.456045
6378137.140027,0.075046,-0.465637
6378137.141472,0.076280,-0.475328
6378137.142910,0.077525,-0.485118
6378137.144343,0.078781,-0.495008
6378137.145770,0.080049,-0.504998
6378137.147191,0.081327,-0.515087
6378137.148607,0.082617,-0.525276
6378137.150016,0.083919,-0.535564
6378137.151420,0.085231,-0.545952
6378137.152817,0.086556,-0.556439
6378137.154208,0.087892,-0.567025
6378137.155594,0.089239,-0.577711
6378137.156973,0.090599,-0.588497
6378137.158346,0.091970,-0.599381
6378137.159713,0.093353,-0.610366
6378137.161073,0.094748,-0.621449
6378137.162428,0.096155,-0.632633
6378137.163776,0.097574,-0.643915
6378137.165117,0.099005,-0.655297
6378137.166452,0.100449,-0.666778
6378137.167781,0.101904,-0.678359
6378137.169103,0.103372,-0.690039
6378137.170419,0.104852,-0.701818
6378137.171728,0.106345,-0.713697
6378137.173031,0.107850,-0.725675
6378137.174327,0.109368,-0.737752
6378137.175617,0.110898,-0.749929
6378137.176899,0.112441,-0.762205
6378137.178175,0.113996,-0.774580
6378137.179444,0.115564,-0.787055
6378137.180707,0.117145,-0.799629
6378137.181963,0.118739,-0.812302
6378137.183211,0.120346,-0.825074
6378137.184453,0.121966,-0.837946
6378137.185688,0.123598,-0.850917
6378137.186916,0.125244,-0.863987
6378137.188137,0.126903,-0.877157
6378137.189351,0.128575,-0.890425
6378137.190558,0.130260,-0.903793
6378137.191758,0.131959,-0.917260
6378137.192951,0.133671,-0.930826
6378137.194136,0.135396,-0.944492
6378137.195315,0.137135,-0.958256
6378137.196486,0.138887,-0.972120
6378137.197650,0.140652,-0.986083
6378137.198806,0.142431,-1.000145
6378137.199956,0.144224,-1.014306
6378137.201098,0.146030,-1.028567
6378137.202233,0.147850,-1.042926
6378137.203360,0.149684,-1.057385
6378137.204480,0.151532,-1.071943
6378137.205592,0.153393,-1.086600
6378137.206697,0.155268,-1.101355
6378137.207795,0.157157,-1.116211
6378137.208884,0.159060,-1.131165
6378137.209967,0.160977,-1.146218
6378137.211042,0.162908,-1.161370
6378137.212109,0.164854,-1.176622
6378137.213168,0.166813,-1.191972
6378137.214220,0.168786,-1.207421
6378137.215264,0.170774,-1.222970
6378137.216301,0.172776,-1.238617
6378137.217329,0.174792,-1.254364
6378137.218350,0.176822,-1.270209
6378137.219363,0.178867,-1.286154
6378137.220369,0.180926,-1.302197
6378137.221366,0.182999,-1.318340
6378137.222356,0.185087,-1.334582
6378137.223337,0.187190,-1.350922
6378137.224311,0.189307,-1.367361
6378137.225277,0.191438,-1.383900
6378137.226235,0.193584,-1.400537
6378137.227184,0.195745,-1.417274
6378137.228126,0.197920,-1.434109
6378137.229060,0.200111,-1.451043
6378137.229986,0.202316,-1.468076
6378137.230903,0.204535,-1.485208
6378137.231813,0.206770,-1.502439
6378137.232714,0.209019,-1.519769
6378137.233607,0.211283,-1.537198
6378137.234492,0.213562,-1.554725
6378137.235369,0.215856,-1.572352
6378137.236238,0.218165,-1.590077
6378137.237098,0.220489,-1.607902
6378137.237950,0.222828,-1.625825
6378137.238794,0.225182,-1.643847
6378137.239629,0.227551,-1.661968
6378137.240456,0.229936,-1.680187
6378137.241275,0.232335,-1.698506
6378137.242085,0.234750,-1.716923
6378137.242887,0.237179,-1.735439
6378137.243681,0.239624,-1.754054
6378137.244466,0.242085,-1.772768
6378137.245243,0.244560,-1.791581
6378137.246011,0.247051,-1.810492
6378137.246775,0.249549,-1.829415
6378137.247536,0.252053,-1.848337
6378137.248293,0.254563,-1.867259
6378137.249047,0.257079,-1.886180
6378137.249797,0.259601,-1.905100
6378137.250543,0.262129,-1.924020
6378137.251287,0.264662,-1.942939
6378137.252026,0.267202,-1.961857
6378137.252763,0.269747,-1.980775
6378137.253496,0.272298,-1.999692
6378137.254225,0.274854,-2.018609
6378137.254952,0.277416,-2.037525
6378137.255674,0.279984,-2.056440
6378137.256394,0.282558,-2.075354
6378137.257110,0.285137,-2.094268
6378137.257823,0.287721,-2.113182
6378137.258533,0.290312,-2.132094
6378137.259239,0.292907,-2.151006
6378137.259942,0.295508,-2.169918
6378137.260642,0.298115,-2.188829
6378137.261339,0.300727,-2.207739
6378137.262033,0.303344,-2.226648
6378137.262723,0.305967,-2.245557
6378137.263410,0.308595,-2.264465
6378137.264094,0.311228,-2.283373
6378137.264775,0.313866,-2.302280
6378137.265453,0.316510,-2.321187
6378137.266127,0.319159,-2.340092
6378137.266799,0.321813,-2.358998
6378137.267467,0.324472,-2.377902
6378137.268132,0.327137,-2.396806
6378137.268795,0.329806,-2.415709
6378137.269454,0.332480,-2.434612
6378137.270110,0.335160,-2.453514
6378137.270763,0.337844,-2.472416
6378137.271414,0.340534,-2.491317
6378137.272061,0.343228,-2.510217
6378137.272705,0.345928,-2.529117
6378137.273347,0.348632,-2.548016
6378137.273985,0.351341,-2.566915
6378137.274620,0.354055,-2.585813
6378137.275253,0.356774,-2.604710
6378137.275883,0.359497,-2.623607
6378137.276509,0.362226,-2.642503
6378137.277133,0.364959,-2.661398
6378137.277754,0.367696,-2.680293
6378137.278373,0.370439,-2.699188
6378137.278988,0.373186,-2.718082
6378137.279601,0.375938,-2.736975
6378137.280210,0.378694,-2.755867
6378137.280817,0.381455,-2.774759
6378137.281422,0.384221,-2.793651
6378137.282023,0.386991,-2.812542
6378137.282622,0.389765,-2.831432
6378137.283218,0.392544,-2.850322
6378137.283811,0.395328,-2.869211
6378137.284402,0.398116,-2.888100
6378137.284990,0.400908,-2.906988
6378137.285575,0.403705,-2.925875
6378137.286157,0.406506,-2.944762
6378137.286737,0.409311,-2.963649
6378137.287314,0.412121,-2.982534
6378137.287889,0.414935,-3.001420
6378137.288461,0.417753,-3.020304
6378137.289030,0.420576,-3.039189
6378137.289597,0.423402,-3.058072
6378137.290162,0.426233,-3.076955
6378137.290723,0.429069,-3.095838
6378137.291282,0.431908,-3.114720
6378137.291839,0.434751,-3.133601
6378137.292393,0.437599,-3.152482
6378137.292945,0.440451,-3.171362
6378137.293494,0.443306,-3.190242
6378137.294040,0.446166,-3.209121
6378137.294584,0.449030,-3.228000
6378137.295126,0.451898,-3.246878
6378137.295665,0.454769,-3.265755
6378137.296202,0.457645,-3.284632
6378137.296736,0.460525,-3.303509
6378137.297268,0.463408,-3.322385
6378137.297798,0.466296,-3.341260
6378137.298325,0.469187,-3.360135
6378137.298849,0.472082,-3.379010
6378137.299372,0.474981,-3.397884
6378137.299892,0.477884,-3.416757
6378137.300409,0.480790,-3.435630
6378137.300925,0.483701,-3.454502
6378137.301438,0.486615,-3.473374
6378137.301948,0.489533,-3.492246
6378137.302457,0.492454,-3.511116
6378137.302963,0.495380,-3.529987
6378137.303467,0.498308,-3.548856
6378137.303968,0.501241,-3.567726
6378137.304468,0.504177,-3.586595
6378137.304965,0.507117,-3.605463
6378137.305459,0.510060,-3.624331
6378137.305952,0.513007,-3.643198
6378137.306442,0.515958,-3.662065
6378137.306931,0.518912,-3.680931
6378137.307417,0.521869,-3.699797
6378137.307901,0.524830,-3.718662
6378137.308382,0.527795,-3.737527
6378137.308862,0.530763,-3.756391
6378137.309339,0.533734,-3.775255
6378137.309814,0.536709,-3.794118
6378137.310287,0.539687,-3.812981
6378137.310758,0.542669,-3.831844
6378137.311227,0.545654,-3.850706
6378137.311694,0.548642,-3.869567
6378137.312159,0.551634,-3.888428
6378137.312622,0.554629,-3.907288
6378137.313082,0.557627,-3.926148
6378137.313541,0.560628,-3.945008
6378137.313997,0.563633,-3.963867
6378137.314452,0.566641,-3.982726
6378137.314904,0.569652,-4.001584
6378137.315355,0.572667,-4.020441
6378137.315803,0.575684,-4.039299
6378137.316250,0.578705,-4.058155
6378137.316694,0.581729,-4.077012
6378137.317137,0.584756,-4.095868
6378137.317577,0.587786,-4.114723
6378137.318016,0.590820,-4.133578
6378137.318452,0.593856,-4.152432
6378137.318887,0.596895,-4.171286
6378137.319320,0.599938,-4.190140
6378137.319751,0.602983,-4.208993
6378137.320180,0.606032,-4.227846
6378137.320607,0.609083,-4.246698
6378137.321032,0.612138,-4.265550
6378137.321456,0.615195,-4.284401
6378137.321877,0.618256,-4.303252
6378137.322297,0.621319,-4.322103
6378137.322714,0.624386,-4.340953
6378137.323130,0.627455,-4.359802
6378137.323545,0.630527,-4.378651
6378137.323957,0.633602,-4.397500
6378137.324367,0.636680,-4.416349
6378137.324776,0.639760,-4.435196
6378137.325183,0.642844,-4.454044
6378137.325588,0.645930,-4.472891
6378137.325991,0.649019,-4.491738
6378137.326393,0.652111,-4.510584
6378137.326793,0.655206,-4.529430
6378137.327191,0.658303,-4.548275
6378137.327587,0.661403,-4.567120
6378137.327982,0.664506,-4.585965
6378137.328375,0.667612,-4.604809
6378137.328766,0.670720,-4.623653
6378137.329156,0.673831,-4.642496
6378137.329543,0.676945,-4.661339
6378137.329930,0.680061,-4.680181
6378137.330314,0.683180,-4.699024
6378137.330697,0.686302,-4.717865
6378137.331078,0.689426,-4.736707
6378137.331457,0.692553,-4.755548
6378137.331835,0.695682,-4.774388
6378137.332211,0.698814,-4.793228
6378137.332586,0.701948,-4.812068
6378137.332959,0.705085,-4.830907
6378137.333330,0.708225,-4.849746
6378137.333700,0.711367,-4.868585
6378137.334068,0.714511,-4.887423
6378137.334434,0.717658,-4.906261
6378137.334799,0.720808,-4.925098
6378137.335163,0.723960,-4.943935
6378137.335525,0.727114,-4.962772
6378137.335885,0.730271,-4.981608
6378137.336244,0.733430,-5.000444
6378137.336601,0.736592,-5.019280
6378137.336957,0.739756,-5.038115
6378137.337311,0.742923,-5.056950
6378137.337663,0.746091,-5.075784
6378137.338014,0.749263,-5.094618
6378137.338364,0.752436,-5.113452
6378137.338712,0.755612,-5.132285
6378137.339059,0.758790,-5.151118
6378137.339404,0.761970,-5.169951
6378137.339748,0.765153,-5.188783
6378137.340090,0.768338,-5.207615
6378137.340431,0.771526,-5.226447
6378137.340770,0.774715,-5.245278
6378137.341108,0.777907,-5.264109
6378137.341444,0.781101,-5.282939
6378137.341779,0.784297,-5.301769
6378137.342113,0.787496,-5.320599
6378137.342445,0.790696,-5.339428
6378137.342776,0.793899,-5.358257
6378137.343105,0.797104,-5.377086
6378137.343433,0.800312,-5.395914
6378137.343760,0.803521,-5.414742
6378137.344085,0.806732,-5.433570
6378137.344409,0.809946,-5.452397
6378137.344732,0.813162,-5.471225
6378137.345053,0.816380,-5.490051
6378137.345373,0.819599,-5.508878
6378137.345691,0.822821,-5.527704
6378137.346008,0.826046,-5.546529
6378137.346324,0.829272,-5.565355
6378137.346639,0.832500,-5.584180
6378137.346952,0.835730,-5.603004
6378137.347264,0.838962,-5.621829
6378137.347574,0.842197,-5.640653
6378137.347884,0.845433,-5.659476
6378137.348192,0.848671,-5.678300
6378137.348498,0.851911,-5.697123
6378137.348804,0.855154,-5.715946
6378137.349108,0.858398,-5.734768
6378137.349411,0.861644,-5.753590
6378137.349712,0.864892,-5.772412
6378137.350013,0.868142,-5.791233
6378137.350312,0.871394,-5.810055
6378137.350610,0.874648,-5.828876
6378137.350907,0.877904,-5.847696
6378137.351202,0.881161,-5.866516
6378137.351496,0.884421,-5.885336
6378137.351789,0.887682,-5.904156
6378137.352081,0.890946,-5.922975
6378137.352372,0.894211,-5.941794
6378137.352661,0.897478,-5.960613
6378137.352950,0.900746,-5.979431
6378137.353237,0.904017,-5.998250
6378137.353523,0.907290,-6.017067
6378137.353807,0.910564,-6.035885
6378137.354091,0.913840,-6.054702
6378137.354373,0.917118,-6.073519
6378137.354655,0.920397,-6.092336
6378137.354935,0.923678,-6.111152
6378137.355214,0.926962,-6.129968
6378137.355492,0.930246,-6.148784
6378137.355768,0.933533,-6.167600
6378137.356044,0.936821,-6.186415
6378137.356319,0.940111,-6.205230
6378137.356592,0.943403,-6.224044
6378137.356864,0.946696,-6.242859
6378137.357135,0.949992,-6.261673
6378137.357405,0.953288,-6.280487
6378137.357674,0.956587,-6.299300
6378137.357942,0.959887,-6.318113
6378137.358209,0.963189,-6.336926
6378137.358475,0.966492,-6.355739
6378137.358740,0.969797,-6.374552
6378137.359003,0.973104,-6.393364
6378137.359266,0.976412,-6.412176
6378137.359528,0.979722,-6.430987
6378137.359788,0.983034,-6.449799
6378137.360048,0.986347,-6.468610
6378137.360306,0.989662,-6.487421
6378137.360563,0.992978,-6.506231
6378137.360820,0.996296,-6.525041
6378137.361075,0.999615,-6.543851
6378137.361329,1.002936,-6.562661
6378137.361583,1.006259,-6.581471
6378137.361835,1.009583,-6.600280
6378137.362087,1.012908,-6.619089
6378137.362337,1.016235,-6.637898
6378137.362586,1.019564,-6.656706
6378137.362835,1.022894,-6.675515
6378137.363082,1.026226,-6.694323
6378137.363329,1.029559,-6.713130
6378137.363574,1.032893,-6.731938
6378137.363819,1.036229,-6.750745
6378137.364062,1.039567,-6.769552
6378137.364305,1.042906,-6.788359
6378137.364546,1.046246,-6.807165
6378137.364787,1.049588,-6.825972
6378137.365027,1.052931,-6.844778
6378137.365266,1.056276,-6.863583
6378137.365504,1.059622,-6.882389
6378137.365741,1.062970,-6.901194
6378137.365977,1.066319,-6.919999
6378137.366212,1.069669,-6.938804
6378137.366446,1.073021,-6.957609
6378137.366680,1.076374,-6.976413
6378137.366912,1.079728,-6.995217
6378137.367144,1.083084,-7.014021
6378137.367374,1.086441,-7.032825
6378137.367604,1.089800,-7.051628
6378137.367833,1.093160,-7.070431
6378137.368061,1.096521,-7.089234
6378137.368288,1.099884,-7.108037
6378137.368515,1.103248,-7.126840
6378137.368740,1.106613,-7.145642
6378137.368965,1.109979,-7.164444
6378137.369188,1.113347,-7.183246
6378137.369411,1.116716,-7.202047
6378137.369633,1.120087,-7.220849
6378137.369854,1.123458,-7.239650
6378137.370075,1.126831,-7.258451
6378137.370294,1.130205,-7.277252
6378137.370513,1.133581,-7.296052
6378137.370731,1.136958,-7.314852
6378137.370948,1.140336,-7.333653
6378137.371164,1.143715,-7.352452
6378137.371380,1.147095,-7.371252
6378137.371594,1.150477,-7.390052
6378137.371808,1.153860,-7.408851
6378137.372021,1.157244,-7.427650
6378137.372233,1.160629,-7.446449
6378137.372445,1.164016,-7.465247
6378137.372655,1.167404,-7.484046
6378137.372865,1.170792,-7.502844
6378137.373074,1.174183,-7.521642
6378137.373283,1.177574,-7.540440
6378137.373490,1.180966,-7.559237
6378137.373697,1.184360,-7.578035
6378137.373903,1.187755,-7.596832
6378137.374108,1.191151,-7.615629
6378137.374313,1.194548,-7.634426
6378137.374517,1.197946,-7.653222
6378137.374720,1.201345,-7.672019
6378137.374922,1.204746,-7.690815
6378137.375124,1.208147,-7.709611
6378137.375324,1.211550,-7.728407
6378137.375524,1.214954,-7.747202
6378137.375724,1.218359,-7.765998
6378137.375922,1.221765,-7.784793
6378137.376120,1.225172,-7.803588
6378137.376318,1.228580,-7.822383
6378137.376514,1.231989,-7.841178
6378137.376710,1.235399,-7.859972
6378137.376905,1.238811,-7.878766
6378137.377099,1.242223,-7.897561
6378137.377293,1.245637,-7.916354
6378137.377486,1.249051,-7.935148
6378137.377678,1.252467,-7.953942
6378137.377870,1.255884,-7.972735
6378137.378061,1.259301,-7.991528
6378137.378251,1.262720,-8.010321
6378137.378440,1.266140,-8.029114
6378137.378629,1.269561,-8.047907
6378137.378817,1.272982,-8.066699
6378137.379005,1.276405,-8.085492
6378137.379192,1.279829,-8.104284
6378137.379378,1.283254,-8.123076
6378137.379564,1.286680,-8.141868
6378137.379749,1.290106,-8.160659
6378137.379933,1.293534,-8.179451
6378137.380117,1.296963,-8.198242
6378137.380300,1.300393,-8.217033
6378137.380482,1.303823,-8.235824
6378137.380664,1.307255,-8.254615
6378137.380845,1.310688,-8.273405
6378137.381025,1.314121,-8.292196
6378137.381205,1.317556,-8.310986
6378137.381384,1.320991,-8.329776
6378137.381563,1.324427,-8.348566
6378137.381741,1.327865,-8.367356
6378137.381918,1.331303,-8.386145
6378137.382095,1.334742,-8.404935
6378137.382271,1.338182,-8.423724
6378137.382446,1.341623,-8.442513
6378137.382621,1.345065,-8.461302
6378137.382796,1.348508,-8.480091
6378137.382969,1.351951,-8.498879
6378137.383143,1.355396,-8.517668
6378137.383315,1.358842,-8.536456
6378137.383487,1.362288,-8.555244
6378137.383659,1.365735,-8.574032
6378137.383829,1.369183,-8.592820
6378137.384000,1.372632,-8.611608
6378137.384169,1.376082,-8.630395
6378137.384338,1.379533,-8.649183
6378137.384507,1.382984,-8.667970
6378137.384675,1.386437,-8.686757
6378137.384842,1.389890,-8.705544
6378137.385009,1.393344,-8.724331
6378137.385175,1.396799,-8.743117
6378137.385341,1.400255,-8.761904
6378137.385506,1.403711,-8.780690
6378137.385671,1.407169,-8.799476
6378137.385835,1.410627,-8.818262
6378137.385999,1.414086,-8.837048
6378137.386162,1.417546,-8.855834
6378137.386324,1.421006,-8.874620
6378137.386486,1.424468,-8.893405
6378137.386648,1.427930,-8.912190
6378137.386809,1.431393,-8.930975
6378137.386969,1.434857,-8.949761
6378137.387129,1.438322,-8.968545
6378137.387288,1.441787,-8.987330
6378137.387447,1.445253,-9.006115
6378137.387605,1.448720,-9.024899
6378137.387763,1.452188,-9.043684
6378137.387920,1.455657,-9.062468
6378137.388077,1.459126,-9.081252
6378137.388233,1.462596,-9.100036
6378137.388389,1.466067,-9.118820
6378137.388544,1.469538,-9.137603
6378137.388699,1.473010,-9.156387
6378137.388854,1.476483,-9.175170
6378137.389007,1.479957,-9.193953
6378137.389161,1.483432,-9.212737
6378137.389314,1.486907,-9.231520
6378137.389466,1.490383,-9.250302
6378137.389618,1.493859,-9.269085
6378137.389769,1.497337,-9.287868
6378137.389920,1.500815,-9.306650
6378137.390070,1.504294,-9.325433
6378137.390220,1.507773,-9.344215
6378137.390370,1.511253,-9.362997
6378137.390519,1.514734,-9.381779
6378137.390668,1.518216,-9.400561
6378137.390816,1.521698,-9.419342
6378137.390963,1.525181,-9.438124
6378137.391111,1.528665,-9.456906
6378137.391257,1.532149,-9.475687
6378137.391404,1.535634,-9.494468
6378137.391550,1.539120,-9.513249
6378137.391695,1.542606,-9.532030
6378137.391840,1.546093,-9.550811
6378137.391984,1.549581,-9.569592
6378137.392129,1.553069,-9.588372
6378137.392272,1.556558,-9.607153
6378137.392415,1.560048,-9.625933
6378137.392558,1.563538,-9.644714
6378137.392701,1.567029,-9.663494
6378137.392842,1.570521,-9.682274
6378137.392984,1.574013,-9.701054
6378137.393125,1.577506,-9.719834
6378137.393266,1.581000,-9.738613
6378137.393406,1.584494,-9.757393
6378137.393546,1.587989,-9.776172
6378137.393685,1.591484,-9.794952
6378137.393824,1.594980,-9.813731
6378137.393963,1.598477,-9.832510
6378137.394101,1.601974,-9.851289
6378137.394239,1.605472,-9.870068
6378137.394376,1.608970,-9.888847
6378137.394513,1.612469,-9.907625
6378137.394650,1.615969,-9.926404
6378137.394786,1.619469,-9.945183
6378137.394921,1.622970,-9.963961
6378137.395057,1.626471,-9.982739
6378137.395192,1.629973,-10.001517
6378137.395326,1.633476,-10.020295
6378137.395461,1.636979,-10.039073
6378137.395594,1.640483,-10.057851
6378137.395728,1.643987,-10.076629
6378137.395861,1.647492,-10.095407
6378137.395994,1.650998,-10.114184
6378137.396126,1.654504,-10.132961
6378137.396258,1.658010,-10.151739
6378137.396389,1.661518,-10.170516
6378137.396521,1.665025,-10.189293
6378137.396651,1.668534,-10.208070
6378137.396782,1.672042,-10.226847
6378137.396912,1.675552,-10.245624
6378137.397042,1.679062,-10.264401
6378137.397171,1.682572,-10.283177
6378137.397300,1.686083,-10.301954
6378137.397429,1.689595,-10.320730
6378137.397557,1.693107,-10.339506
6378137.397685,1.696619,-10.358283
6378137.397812,1.700133,-10.377059
6378137.397940,1.703646,-10.395835
6378137.398066,1.707160,-10.414611
6378137.398193,1.710675,-10.433387
6378137.398319,1.714190,-10.452162
6378137.398445,1.717706,-10.470938
6378137.398570,1.721222,-10.489714
6378137.398696,1.724739,-10.508489
6378137.398820,1.728256,-10.527264
6378137.398945,1.731774,-10.546040
6378137.399069,1.735293,-10.564815
6378137.399193,1.738811,-10.583590
6378137.399316,1.742331,-10.602365
6378137.399440,1.745850,-10.621140
6378137.399562,1.749371,-10.639915
6378137.399685,1.752891,-10.658689
6378137.399807,1.756413,-10.677464
6378137.399929,1.759934,-10.696239
6378137.400050,1.763456,-10.715013
6378137.400172,1.766979,-10.733788
6378137.400292,1.770502,-10.752562
6378137.400413,1.774026,-10.771336
6378137.400533,1.777550,-10.790110
6378137.400653,1.781074,-10.808884
6378137.400773,1.784600,-10.827658
6378137.400892,1.788125,-10.846432
6378137.401011,1.791651,-10.865206
6378137.401130,1.795177,-10.883980
6378137.401248,1.798704,-10.902753
6378137.401366,1.802231,-10.921527
6378137.401484,1.805759,-10.940300
6378137.401602,1.809287,-10.959074
6378137.401719,1.812816,-10.977847
6378137.401836,1.816345,-10.996620
6378137.401952,1.819875,-11.015393
6378137.402069,1.823405,-11.034166
6378137.402185,1.826935,-11.052939
6378137.402301,1.830466,-11.071712
6378137.402416,1.833997,-11.090485
6378137.402531,1.837529,-11.109258
6378137.402646,1.841061,-11.128030
6378137.402761,1.844594,-11.146803
6378137.402875,1.848127,-11.165575
6378137.402989,1.851660,-11.184348
6378137.403103,1.855194,-11.203120
6378137.403216,1.858728,-11.221892
6378137.403329,1.862263,-11.240664
6378137.403442,1.865798,-11.259437
6378137.403555,1.869333,-11.278209
6378137.403667,1.872869,-11.296981
6378137.403779,1.876406,-11.315752
6378137.403891,1.879942,-11.334524
6378137.404003,1.883479,-11.353296
6378137.404114,1.887017,-11.372068
6378137.404225,1.890555,-11.390839
6378137.404336,1.894093,-11.409611
6378137.404446,1.897632,-11.428382
6378137.404556,1.901171,-11.447154
6378137.404666,1.904710,-11.465925
6378137.404776,1.908250,-11.484696
6378137.404886,1.911790,-11.503467
6378137.404995,1.915331,-11.522238
6378137.405104,1.918872,-11.541009
6378137.405212,1.922413,-11.559780
6378137.405321,1.925955,-11.578551
6378137.405429,1.929497,-11.597322
6378137.405537,1.933040,-11.616093
6378137.405645,1.936583,-11.634863
6378137.405752,1.940126,-11.653634
6378137.405859,1.943669,-11.672404
6378137.405966,1.947213,-11.691175
6378137.406073,1.950758,-11.709945
6378137.406179,1.954302,-11.728716
6378137.406286,1.957847,-11.747486
6378137.406392,1.961393,-11.766256
6378137.406497,1.964939,-11.785026
6378137.406603,1.968485,-11.803796
6378137.406708,1.972031,-11.822566
6378137.406813,1.975578,-11.841336
6378137.406918,1.979125,-11.860106
6378137.407023,1.982673,-11.878876
6378137.407127,1.986221,-11.897646
6378137.407231,1.989769,-11.916415
6378137.407335,1.993317,-11.935185
6378137.407439,1.996866,-11.953955
6378137.407542,2.000415,-11.972724
6378137.407645,2.003965,-11.991493
6378137.407748,2.007515,-12.010263
6378137.407851,2.011065,-12.029032
6378137.407953,2.014616,-12.047801
6378137.408056,2.018166,-12.066571
6378137.408158,2.021718,-12.085340
6378137.408260,2.025269,-12.104109
6378137.408361,2.028821,-12.122878
6378137.408463,2.032373,-12.141647
6378137.408564,2.035926,-12.160416
6378137.408665,2.039479,-12.179184
6378137.408766,2.043032,-12.197953
6378137.408867,2.046585,-12.216722
6378137.408967,2.050139,-12.235490
6378137.409067,2.053693,-12.254259
6378137.409167,2.057247,-12.273028
6378137.409267,2.060802,-12.291796
6378137.409366,2.064357,-12.310565
6378137.409466,2.067912,-12.329333
6378137.409565,2.071468,-12.348101
6378137.409664,2.075024,-12.366869
6378137.409763,2.078580,-12.385638
6378137.409861,2.082137,-12.404406
6378137.409959,2.085693,-12.423174
6378137.410058,2.089250,-12.441942
6378137.410156,2.092808,-12.460710
6378137.410253,2.096365,-12.479478
6378137.410351,2.099923,-12.498246
6378137.410448,2.103482,-12.517013
6378137.410545,2.107040,-12.535781
6378137.410642,2.110599,-12.554549
6378137.410739,2.114158,-12.573317
6378137.410836,2.117718,-12.592084
6378137.410932,2.121277,-12.610852
6378137.411028,2.124837,-12.629619
6378137.411124,2.128397,-12.648387
6378137.411220,2.131958,-12.667154
6378137.411316,2.135519,-12.685921
6378137.411411,2.139080,-12.704689
6378137.411507,2.142641,-12.723456
6378137.411602,2.146203,-12.742223
6378137.411697,2.149765,-12.760990
