accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
1.002592,0.631949,-10.778187
0.997500,0.560514,-10.783222
1.010737,0.509166,-10.779275
1.003206,0.465422,-10.779687
0.995572,0.407057,-10.781518
1.013150,0.363923,-10.788035
1.004120,0.334678,-10.774828
1.008920,0.295244,-10.780798
1.002851,0.261759,-10.782728
1.008393,0.226591,-10.780887
1.012021,0.195987,-10.784829
1.011805,0.172422,-10.773724
1.005867,0.154332,-10.787218
0.457763,0.129188,-10.773491
0.412489,0.107992,-10.785884
0.376171,0.087265,-10.779714
0.344670,0.075140,-10.780213
0.313735,0.061920,-10.779385
0.287929,0.042770,-10.783671
0.264818,0.023221,-10.773658
0.240178,0.011634,-10.786300
0.223915,0.001087,-10.778321
0.206810,-0.011044,-10.783316
0.193937,-0.029714,-10.772852
0.184810,-0.039418,-10.783533
0.169417,-0.059060,-10.779765
0.157919,-0.066726,-10.777959
0.151139,-0.070112,-10.782874
0.147129,-0.082033,-10.776518
0.136367,-0.085410,-10.776823
0.131099,-0.090781,-10.781975
0.138618,-0.107668,-10.776851
0.125446,-0.120634,-10.776521
0.121323,-0.113174,-10.778529
0.122514,-0.137839,-10.776938
0.118390,-0.144246,-10.783683
0.126411,-0.150450,-10.784489
0.110977,-0.152829,-10.780658
0.108964,-0.151818,-10.775919
0.111128,-0.162814,-10.777307
0.117092,-0.177633,-10.776349
0.114196,-0.178229,-10.774106
0.116455,-0.198387,-10.777979
0.104393,-0.197621,-10.778148
0.114117,-0.203566,-10.777255
0.113191,-0.212817,-10.782759
0.111661,-0.219532,-10.776638
0.114735,-0.221265,-10.779015
0.118569,-0.237528,-10.775477
0.119849,-0.242804,-10.773459
0.124530,-0.240773,-10.782151
0.127541,-0.245816,-10.777971
0.132078,-0.246870,-10.782280
0.138578,-0.259530,-10.778075
0.135501,-0.259875,-10.774425
0.131246,-0.277266,-10.781615
0.137659,-0.286234,-10.783150
0.146512,-0.286098,-10.771651
0.149490,-0.301454,-10.774887
0.141176,-0.302210,-10.778398
0.143906,-0.304162,-10.783004
0.148338,-0.309251,-10.775729
0.154524,-0.313350,-10.777825
0.153646,-0.314456,-10.775021
0.152100,-0.333421,-10.775205
0.156794,-0.327580,-10.767861
0.162992,-0.339530,-10.774383
0.171365,-0.347110,-10.769146
0.157180,-0.345619,-10.768754
0.172423,-0.355201,-10.782330
0.173141,-0.365138,-10.766507
0.160913,-0.368688,-10.762704
0.173861,-0.371640,-10.785730
0.183778,-0.375823,-10.776920
0.182591,-0.383358,-10.765852
0.175220,-0.392235,-10.766612
0.182678,-0.397416,-10.771396
0.182243,-0.401083,-10.761371
0.195835,-0.409359,-10.768472
0.198383,-0.414469,-10.761191
0.190822,-0.411768,-10.767908
0.196318,-0.418874,-10.766951
0.198158,-0.425642,-10.769042
0.204996,-0.433895,-10.763779
0.195003,-0.437337,-10.780210
0.207175,-0.435304,-10.777286
0.212379,-0.438485,-10.765805
0.207535,-0.451341,-10.763938
0.224340,-0.456412,-10.764493
0.217327,-0.465561,-10.759698
0.217074,-0.474270,-10.763041
0.223935,-0.468411,-10.760277
0.215986,-0.483553,-10.763453
0.224174,-0.482935,-10.763053
0.224089,-0.484167,-10.766106
0.232988,-0.489983,-10.757495
0.230015,-0.496934,-10.758916
0.232567,-0.504306,-10.758322
0.223166,-0.509569,-10.753154
0.242949,-0.515737,-10.757797
0.242802,-0.503076,-10.770871
0.248518,-0.529156,-10.767066
0.252474,-0.527521,-10.755650
0.247428,-0.530584,-10.763812
0.256834,-0.531471,-10.758657
0.241221,-0.543625,-10.761881
0.244171,-0.544825,-10.759794
0.257816,-0.550098,-10.751783
0.265491,-0.555149,-10.758776
0.254666,-0.567171,-10.758484
0.257731,-0.573242,-10.765000
0.258725,-0.567334,-10.758489
0.271397,-0.571420,-10.751122
0.266445,-0.567845,-10.752425
0.272074,-0.583811,-10.754807
0.273983,-0.587332,-10.757318
0.261009,-0.584129,-10.761929
0.272561,-0.595456,-10.758708
0.275241,-0.599757,-10.746621
0.286184,-0.607442,-10.751963
0.291105,-0.613859,-10.761887
0.284993,-0.609471,-10.759821
0.291560,-0.619307,-10.752633
0.286437,-0.620928,-10.750925
0.284933,-0.626241,-10.762255
0.286388,-0.626625,-10.744993
0.286763,-0.636318,-10.755286
0.293688,-0.639077,-10.743786
0.298578,-0.646729,-10.750166
0.309056,-0.653009,-10.751892
0.302379,-0.640934,-10.748484
0.306621,-0.656377,-10.755003
0.304772,-0.658355,-10.752397
0.306503,-0.660930,-10.751282
0.310765,-0.677370,-10.748807
0.311471,-0.669602,-10.745573
0.311823,-0.676006,-10.747207
0.317647,-0.677463,-10.748354
0.314151,-0.687972,-10.745997
0.314701,-0.691689,-10.735478
0.318094,-0.698076,-10.745132
0.322358,-0.698116,-10.739142
0.324869,-0.696402,-10.749233
0.325871,-0.707398,-10.741148
0.334991,-0.714622,-10.743096
0.327411,-0.712997,-10.744472
0.328356,-0.717767,-10.738163
0.324624,-0.725132,-10.741300
0.335046,-0.724225,-10.747597
0.336179,-0.716682,-10.743667
0.330950,-0.739989,-10.744037
0.343640,-0.730113,-10.742332
0.336022,-0.739369,-10.740900
0.338215,-0.749170,-10.745645
0.348253,-0.753070,-10.736104
0.340533,-0.757326,-10.731857
0.351841,-0.754597,-10.743544
0.354828,-0.755368,-10.741792
0.346661,-0.763129,-10.738171
0.365532,-0.766900,-10.730362
0.352961,-0.769800,-10.733515
0.356761,-0.776257,-10.734906
0.362123,-0.784008,-10.727979
0.361467,-0.785675,-10.736065
0.370062,-0.783634,-10.741971
0.369006,-0.782900,-10.738552
0.369012,-0.790129,-10.741496
0.374575,-0.799587,-10.729724
0.372520,-0.795587,-10.739578
0.373117,-0.807012,-10.736800
0.364472,-0.812127,-10.740386
0.367429,-0.810307,-10.732275
0.379590,-0.802468,-10.731199
0.377809,-0.814819,-10.729512
0.382489,-0.817122,-10.730174
0.383153,-0.819519,-10.735301
0.376544,-0.825523,-10.726953
0.376474,-0.830229,-10.732693
0.386525,-0.825740,-10.722183
0.379988,-0.838231,-10.722507
0.383395,-0.837603,-10.727082
0.389418,-0.840330,-10.735535
0.385548,-0.847370,-10.732072
0.393812,-0.855449,-10.724697
0.395919,-0.851025,-10.732123
0.393584,-0.864763,-10.738204
0.387499,-0.855903,-10.722192
0.392824,-0.863093,-10.732073
0.405349,-0.862221,-10.717783
0.401754,-0.870665,-10.735488
0.406667,-0.866369,-9.855588
0.410913,-0.875367,-9.725339
0.401646,-0.874766,-9.733619
0.403630,-0.876725,-9.730254
0.404187,-0.879598,-9.725761
0.405090,-0.882818,-9.721396
0.406002,-0.893925,-9.733731
0.423330,-0.912681,-9.726147
0.412580,-0.897273,-9.722699
0.411588,-0.898699,-9.725809
0.413733,-0.904093,-9.725608
0.416638,-0.911333,-9.731020
0.420327,-0.912283,-9.717856
0.420705,-0.917738,-9.719093
0.418850,-0.913119,-9.721089
0.418896,-0.922718,-9.707158
0.416614,-0.923488,-9.719739
0.420905,-0.927793,-9.721264
0.424660,-0.931998,-9.728395
0.431733,-0.938043,-9.716822
0.428067,-0.932798,-9.719369
0.428486,-0.943248,-9.716236
0.432012,-0.947987,-9.726672
0.434988,-0.952186,-9.722873
0.439785,-0.951314,-9.718564
0.439700,-0.952855,-9.718666
0.441563,-0.950753,-9.720033
0.438299,-0.947209,-9.723334
0.447088,-0.965720,-9.709804
0.443847,-0.967039,-9.710053
0.446093,-0.974443,-9.721324
0.445111,-0.967769,-9.720168
0.451638,-0.965568,-9.715468
0.447530,-0.965662,-9.708724
0.447932,-0.969870,-9.715547
0.449914,-0.978212,-9.719356
0.449907,-0.985176,-9.708126
0.454949,-0.990000,-9.715425
0.454445,-0.984224,-9.706529
0.454718,-0.997857,-9.712126
0.455021,-0.994519,-9.711336
0.457593,-0.998710,-9.713138
0.472861,-0.998689,-9.713509
0.462184,-1.004191,-9.716793
0.462683,-1.009129,-9.709278
0.471166,-1.004373,-9.705837
0.467132,-1.008289,-9.713188
0.473009,-1.001920,-9.709830
0.474972,-1.015791,-9.706847
0.483073,-1.019153,-9.701884
0.477438,-1.029938,-9.709110
0.477227,-1.032239,-9.714162
0.469417,-1.029954,-9.705239
0.475886,-1.036204,-9.712211
0.469767,-1.037202,-9.698585
0.479162,-1.039438,-9.706689
0.462766,-1.038384,-9.707092
0.480342,-1.039375,-9.700856
0.487267,-1.041969,-9.706474
0.485595,-1.052714,-9.705400
0.486074,-1.048891,-9.701139
0.476945,-1.049836,-9.710313
0.492110,-1.058324,-9.710117
0.486403,-1.057766,-9.705742
0.476181,-1.066466,-9.704794
0.490677,-1.068821,-9.713468
0.492351,-1.055821,-9.695643
0.497122,-1.061716,-9.711202
0.489139,-1.071197,-9.697597
0.496601,-1.068295,-9.705491
0.494501,-1.071107,-9.707621
0.500949,-1.075411,-9.701040
0.493066,-1.077681,-9.694737
0.490808,-1.086726,-9.702830
0.498571,-1.080556,-9.708303
0.507262,-1.083554,-9.707147
0.504029,-1.085093,-9.702898
0.508901,-1.085538,-9.698192
0.503907,-1.085478,-9.696609
0.507347,-1.097723,-9.693726
0.508639,-1.093659,-9.696293
0.505736,-1.100932,-9.698149
0.503421,-1.102254,-9.706518
0.516203,-1.105956,-9.699451
0.514268,-1.095155,-9.699965
0.513112,-1.106516,-9.690428
0.513074,-1.115898,-9.695743
0.514856,-1.118247,-9.701070
0.516621,-1.119113,-9.696441
0.512030,-1.107914,-9.698082
0.516399,-1.109347,-9.696688
0.517353,-1.117101,-9.700055
0.522698,-1.126551,-9.706160
0.515235,-1.119851,-9.695275
0.516958,-1.126291,-9.696006
0.519407,-1.127300,-9.701226
0.524718,-1.130045,-9.692907
0.526618,-1.133940,-9.694936
0.528990,-1.137277,-9.693189
0.521622,-1.134629,-9.692069
0.520931,-1.147535,-9.697979
0.532421,-1.137119,-9.689277
0.527885,-1.150723,-9.695287
0.535444,-1.141120,-9.697399
0.529448,-1.154568,-9.689653
0.534780,-1.145643,-9.704065
0.537326,-1.148376,-9.695790
0.530651,-1.144959,-9.702530
0.537454,-1.149482,-9.693502
0.529985,-1.148409,-9.688566
0.531654,-1.156377,-9.686629
0.530772,-1.170337,-9.691514
0.528760,-1.166313,-9.680821
0.544117,-1.172537,-9.692626
0.539221,-1.156880,-9.685900
0.537842,-1.176258,-9.691621
0.533797,-1.175785,-9.692602
0.548461,-1.167319,-9.685138
0.547172,-1.172321,-9.686280
0.545065,-1.172385,-9.693059
0.538845,-1.177238,-9.690624
0.536188,-1.171920,-9.700176
0.551932,-1.186469,-9.691755
0.545459,-1.179521,-9.691110
0.542556,-1.184415,-9.693248
0.549887,-1.193586,-9.693256
0.551809,-1.189394,-9.679565
0.548422,-1.196566,-9.695630
0.552415,-1.191702,-9.684990
0.549698,-1.182497,-9.683423
0.546155,-1.200176,-9.689542
0.550391,-1.190591,-9.685500
0.564096,-1.201641,-9.688061
0.558701,-1.202246,-9.691444
0.548995,-1.203290,-9.683877
0.552465,-1.198258,-9.688561
0.542107,-1.197593,-9.692557
0.563832,-1.207988,-9.684351
0.553583,-1.214353,-9.686386
0.550191,-1.205305,-9.692249
0.561014,-1.201778,-9.683088
0.557848,-1.218419,-9.695166
0.560644,-1.216879,-9.682233
0.564362,-1.205712,-9.679984
0.553957,-1.209385,-9.691953
0.559257,-1.215285,-9.681275
0.562816,-1.219455,-9.677554
0.561245,-1.217796,-9.683800
0.561047,-1.222274,-9.684328
0.564656,-1.227033,-9.686295
0.562829,-1.227314,-9.675875
0.568299,-1.229571,-9.683466
0.569878,-1.236488,-9.681956
