ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
0.993737,4.303447,0.522704
0.988152,4.281342,0.519202
0.982595,4.259314,0.515723
0.977065,4.237368,0.512268
0.971564,4.215504,0.508835
0.966091,4.193727,0.505426
0.960648,4.172038,0.502040
0.955233,4.150439,0.498678
0.949847,4.128933,0.495339
0.944491,4.107519,0.492023
0.939164,4.086200,0.488730
0.933867,4.064977,0.485461
0.928600,4.043850,0.482214
0.923362,4.022821,0.478991
0.918153,4.001890,0.475791
0.912974,3.981058,0.472614
0.907825,3.960325,0.469459
0.902705,3.939691,0.466328
0.897615,3.919158,0.463218
0.892554,3.898724,0.460132
0.887523,3.878391,0.457067
0.882520,3.858158,0.454025
0.877547,3.838026,0.451005
0.872603,3.817993,0.448007
0.867687,3.798061,0.445030
0.862801,3.778229,0.442076
0.857943,3.758496,0.439142
0.853113,3.738864,0.436231
0.848312,3.719330,0.433340
0.843539,3.699897,0.430470
0.838794,3.680562,0.427621
0.834078,3.661325,0.424793
0.829388,3.642187,0.421986
0.824727,3.623147,0.419199
0.820093,3.604205,0.416432
0.815486,3.585360,0.413686
0.810907,3.566612,0.410959
0.806354,3.547961,0.408253
0.801829,3.529405,0.405566
0.797330,3.510946,0.402898
0.792857,3.492582,0.400250
0.788411,3.474313,0.397622
0.783991,3.456138,0.395012
0.779598,3.438057,0.392421
0.775230,3.420071,0.389849
0.770888,3.402177,0.387296
0.766571,3.384376,0.384761
0.762280,3.366668,0.382245
0.758015,3.349051,0.379747
0.753774,3.331527,0.377267
0.749558,3.314093,0.374804
0.745367,3.296750,0.372360
0.741201,3.279496,0.369933
0.737059,3.262333,0.367524
0.732942,3.245259,0.365132
0.728849,3.228274,0.362758
0.724780,3.211377,0.360400
0.720735,3.194569,0.358060
0.716713,3.177847,0.355736
0.712715,3.161213,0.353429
0.708741,3.144666,0.351139
0.704790,3.128205,0.348865
0.700862,3.111829,0.346607
0.696957,3.095539,0.344365
0.693075,3.079334,0.342140
0.689215,3.063213,0.339930
0.685379,3.047177,0.337737
0.681564,3.031224,0.335559
0.677772,3.015354,0.333396
0.674002,2.999567,0.331249
0.670255,2.983862,0.329118
0.666528,2.968239,0.327001
0.662824,2.952698,0.324900
0.659142,2.937238,0.322813
0.655480,2.921858,0.320741
0.651840,2.906559,0.318684
0.648222,2.891339,0.316642
0.644624,2.876199,0.314614
0.641048,2.861138,0.312601
0.637492,2.846156,0.310601
0.633956,2.831252,0.308616
0.630442,2.816425,0.306645
0.626948,2.801676,0.304688
0.623474,2.787004,0.302745
0.620020,2.772409,0.300815
0.616586,2.757890,0.298899
0.613172,2.743447,0.296997
0.609778,2.729079,0.295107
0.606404,2.714786,0.293232
0.603049,2.700567,0.291369
0.599713,2.686423,0.289519
0.596397,2.672353,0.287683
0.593100,2.658356,0.285859
0.589822,2.644433,0.284048
0.586563,2.630582,0.282250
0.583323,2.616803,0.280464
0.580102,2.603097,0.278691
0.576899,2.589462,0.276930
0.573714,2.575898,0.275182
0.570548,2.562405,0.273445
0.567400,2.548983,0.271721
0.564271,2.535631,0.270009
0.561159,2.522348,0.268308
0.558065,2.509135,0.266620
0.554989,2.495991,0.264943
0.551931,2.482916,0.263278
0.548890,2.469909,0.261624
0.545867,2.456970,0.259982
0.542861,2.444098,0.258352
0.539873,2.431294,0.256732
0.536901,2.418557,0.255124
0.533947,2.405886,0.253527
0.531009,2.393281,0.251940
0.528089,2.380743,0.250365
0.525185,2.368270,0.248801
0.522298,2.355862,0.247247
0.519427,2.343519,0.245705
0.516573,2.331240,0.244172
0.513735,2.319026,0.242651
0.510913,2.306875,0.241139
0.508107,2.294788,0.239638
0.505318,2.282765,0.238148
0.502544,2.270804,0.236667
0.499786,2.258905,0.235197
0.497044,2.247069,0.233737
0.494318,2.235295,0.232287
0.491607,2.223582,0.230846
0.488911,2.211931,0.229416
0.486231,2.200340,0.227995
0.483566,2.188810,0.226584
0.480917,2.177340,0.225182
0.478282,2.165931,0.223790
0.475662,2.154581,0.222408
0.473058,2.143290,0.221035
0.470468,2.132058,0.219671
0.467893,2.120885,0.218317
0.465332,2.109771,0.216971
0.462786,2.098714,0.215635
0.460254,2.087716,0.214308
0.457737,2.076775,0.212990
0.455234,2.065891,0.211680
0.452746,2.055064,0.210380
0.450271,2.044294,0.209088
0.447810,2.033580,0.207805
0.445364,2.022922,0.206531
0.442931,2.012320,0.205265
0.440512,2.001774,0.204008
0.438107,1.991282,0.202759
0.435715,1.980846,0.201518
0.433337,1.970464,0.200286
0.430972,1.960136,0.199063
0.428620,1.949862,0.197847
0.426282,1.939642,0.196639
0.423957,1.929476,0.195440
0.421645,1.919363,0.194248
0.419347,1.909302,0.193065
0.417061,1.899295,0.191889
0.414788,1.889339,0.190722
0.412528,1.879436,0.189562
0.410280,1.869585,0.188410
0.408046,1.859785,0.187265
0.405824,1.850036,0.186128
0.403614,1.840339,0.184999
0.401417,1.830692,0.183877
0.399232,1.821096,0.182762
0.397059,1.811550,0.181655
0.394899,1.802053,0.180556
0.392751,1.792607,0.179463
0.390615,1.783210,0.178378
0.388491,1.773862,0.177300
0.386378,1.764563,0.176229
0.384278,1.755313,0.175165
0.382189,1.746111,0.174108
0.380113,1.736958,0.173058
0.378047,1.727852,0.172015
0.375994,1.718794,0.170979
0.373952,1.709783,0.169950
0.371921,1.700819,0.168927
0.369902,1.691903,0.167912
0.367894,1.683033,0.166902
0.365897,1.674209,0.165900
0.363911,1.665432,0.164904
0.361937,1.656701,0.163914
0.359973,1.648015,0.162931
0.358021,1.639375,0.161955
0.356079,1.630780,0.160985
0.354148,1.622230,0.160021
0.352228,1.613725,0.159063
0.350319,1.605264,0.158112
0.348421,1.596848,0.157167
0.346533,1.588476,0.156228
0.344655,1.580147,0.155295
0.342788,1.571862,0.154368
0.340932,1.563621,0.153447
0.339085,1.555423,0.152532
0.337249,1.547267,0.151624
0.335424,1.539154,0.150721
0.333608,1.531084,0.149823
0.331803,1.523056,0.148932
0.330007,1.515070,0.148046
0.328222,1.507126,0.147167
0.326447,1.499224,0.146292
0.324681,1.491363,0.145424
0.322925,1.483543,0.144561
0.321179,1.475764,0.143703
0.319443,1.468026,0.142852
0.317716,1.460328,0.142005
0.315999,1.452670,0.141164
0.314291,1.445053,0.140329
0.312593,1.437476,0.139498
0.310905,1.429938,0.138674
0.309225,1.422440,0.137854
0.307555,1.414981,0.137040
0.305895,1.407561,0.136231
0.304243,1.400180,0.135427
0.302601,1.392837,0.134628
0.300967,1.385533,0.133834
0.299343,1.378268,0.133046
0.297728,1.371040,0.132262
0.296122,1.363850,0.131483
0.294524,1.356698,0.130710
0.292936,1.349583,0.129941
0.291356,1.342506,0.129177
0.289785,1.335466,0.128418
0.288222,1.328462,0.127664
0.286669,1.321496,0.126915
0.285123,1.314565,0.126170
0.283587,1.307671,0.125430
0.282059,1.300814,0.124695
0.280539,1.293992,0.123964
0.279028,1.287205,0.123238
0.277525,1.280455,0.122517
0.276030,1.273740,0.121800
0.274544,1.267060,0.121088
0.273065,1.260414,0.120380
0.271595,1.253804,0.119677
0.270133,1.247229,0.118978
0.268679,1.240687,0.118284
0.267233,1.234180,0.117593
0.265795,1.227708,0.116908
0.264365,1.221269,0.116226
0.262943,1.214864,0.115549
0.261529,1.208492,0.114876
0.260122,1.202154,0.114207
0.258724,1.195849,0.113543
0.257332,1.189577,0.112883
0.255949,1.183338,0.112226
0.254573,1.177131,0.111574
0.253205,1.170957,0.110926
0.251844,1.164816,0.110282
0.250491,1.158706,0.109642
0.249145,1.152629,0.109006
0.247806,1.146584,0.108374
0.246475,1.140570,0.107746
0.245151,1.134587,0.107122
0.243835,1.128636,0.106502
0.242525,1.122717,0.105885
0.241223,1.116828,0.105273
0.239928,1.110970,0.104664
0.238640,1.105143,0.104059
0.237359,1.099346,0.103458
0.236086,1.093580,0.102860
0.234819,1.087844,0.102266
0.233559,1.082138,0.101676
0.232306,1.076462,0.101090
0.231059,1.070815,0.100507
0.229820,1.065199,0.099927
0.228588,1.059611,0.099352
0.227362,1.054053,0.098780
0.226143,1.048524,0.098211
0.224930,1.043024,0.097646
0.223724,1.037553,0.097084
0.222525,1.032111,0.096526
0.221333,1.026697,0.095971
0.220146,1.021311,0.095420
0.218967,1.015954,0.094872
0.217793,1.010625,0.094327
0.216627,1.005323,0.093786
0.215466,1.000050,0.093248
0.214312,0.994804,0.092714
0.213164,0.989586,0.092182
0.212023,0.984395,0.091654
0.210887,0.979231,0.091129
0.209758,0.974094,0.090608
0.208635,0.968984,0.090089
0.207519,0.963901,0.089574
0.206408,0.958845,0.089062
0.205303,0.953815,0.088553
0.204204,0.948811,0.088047
0.203112,0.943834,0.087544
0.202025,0.938883,0.087044
0.200944,0.933958,0.086547
0.199869,0.929058,0.086054
0.198800,0.924184,0.085563
0.197737,0.919336,0.085075
0.196680,0.914513,0.084590
0.195628,0.909716,0.084109
0.194582,0.904944,0.083630
0.193542,0.900196,0.083154
0.192507,0.895474,0.082681
0.191478,0.890776,0.082210
0.190455,0.886103,0.081743
0.189437,0.881454,0.081278
0.188424,0.876830,0.080816
0.187418,0.872230,0.080357
0.186416,0.867655,0.079901
0.185420,0.863103,0.079448
0.184430,0.858575,0.078997
0.183445,0.854070,0.078549
0.182465,0.849590,0.078104
0.181491,0.845133,0.077661
0.180522,0.840699,0.077221
0.179558,0.836288,0.076784
0.178599,0.831901,0.076349
0.177646,0.827537,0.075917
0.176697,0.823195,0.075487
0.175754,0.818876,0.075061
0.174816,0.814580,0.074636
0.173883,0.810307,0.074214
0.172955,0.806055,0.073795
0.172032,0.801827,0.073378
0.171115,0.797620,0.072964
0.170202,0.793435,0.072552
0.169294,0.789272,0.072143
0.168391,0.785132,0.071736
0.167493,0.781012,0.071331
0.166599,0.776915,0.070929
0.165711,0.772839,0.070530
0.164827,0.768784,0.070132
0.163948,0.764751,0.069737
0.163074,0.760738,0.069345
0.162205,0.756747,0.068955
0.161340,0.752777,0.068567
0.160480,0.748827,0.068181
0.159625,0.744898,0.067798
0.158774,0.740990,0.067417
0.157928,0.737102,0.067038
0.157087,0.733235,0.066662
0.156250,0.729388,0.066287
0.155417,0.725561,0.065915
0.154589,0.721754,0.065545
0.153766,0.717967,0.065178
0.152947,0.714201,0.064812
0.152132,0.710453,0.064449
0.151322,0.706726,0.064088
0.150516,0.703018,0.063728
0.149715,0.699329,0.063372
0.148918,0.695660,0.063017
0.148125,0.692010,0.062664
0.147336,0.688379,0.062313
0.146552,0.684767,0.061965
0.145772,0.681174,0.061618
0.144996,0.677600,0.061274
0.144224,0.674045,0.060931
0.143457,0.670508,0.060591
0.142693,0.666990,0.060252
0.141934,0.663490,0.059916
0.141179,0.660009,0.059581
0.140428,0.656546,0.059249
0.139681,0.653101,0.058918
0.138938,0.649674,0.058590
0.138199,0.646266,0.058263
0.137464,0.642875,0.057938
0.136733,0.639501,0.057615
0.136005,0.636146,0.057294
0.135282,0.632808,0.056975
0.134563,0.629488,0.056658
0.133847,0.626185,0.056342
0.133136,0.622899,0.056029
0.132428,0.619631,0.055717
0.131724,0.616379,0.055407
0.131024,0.613145,0.055099
0.130327,0.609928,0.054793
0.129635,0.606727,0.054488
0.128946,0.603544,0.054186
0.128261,0.600377,0.053885
0.127579,0.597227,0.053585
0.126901,0.594093,0.053288
0.126227,0.590976,0.052992
0.125556,0.587875,0.052698
0.124889,0.584790,0.052406
0.124226,0.581721,0.052115
0.123566,0.578669,0.051826
0.122909,0.575632,0.051539
0.122257,0.572612,0.051253
0.121607,0.569607,0.050969
0.120962,0.566618,0.050687
0.120319,0.563645,0.050406
0.119680,0.560688,0.050127
0.119045,0.557745,0.049850
0.118413,0.554819,0.049574
0.117784,0.551907,0.049300
0.117159,0.549011,0.049027
0.116537,0.546130,0.048756
0.115918,0.543265,0.048487
0.115303,0.540414,0.048219
0.114691,0.537578,0.047952
0.114082,0.534757,0.047688
0.113477,0.531951,0.047424
0.112875,0.529160,0.047162
0.112276,0.526383,0.046902
0.111680,0.523621,0.046643
0.111088,0.520873,0.046386
0.110498,0.518140,0.046130
0.109912,0.515421,0.045876
0.109329,0.512716,0.045623
0.108749,0.510026,0.045371
0.108172,0.507349,0.045121
0.107598,0.504687,0.044873
0.107028,0.502039,0.044626
0.106460,0.499404,0.044380
0.105896,0.496784,0.044136
0.105334,0.494177,0.043893
0.104776,0.491583,0.043651
0.104220,0.489004,0.043411
0.103667,0.486438,0.043172
0.103118,0.483885,0.042935
0.102571,0.481346,0.042699
0.102027,0.478820,0.042464
0.101487,0.476307,0.042231
0.100949,0.473808,0.041999
0.100413,0.471321,0.041768
0.099881,0.468848,0.041539
0.099352,0.466388,0.041311
0.098825,0.463940,0.041084
0.098302,0.461506,0.040859
0.097781,0.459084,0.040634
0.097263,0.456675,0.040412
0.096747,0.454278,0.040190
0.096235,0.451894,0.039970
0.095725,0.449523,0.039750
0.095218,0.447164,0.039533
0.094713,0.444817,0.039316
0.094212,0.442483,0.039101
0.093713,0.440161,0.038886
0.093216,0.437851,0.038673
0.092722,0.435553,0.038462
0.092231,0.433267,0.038251
0.091743,0.430994,0.038042
0.091257,0.428732,0.037834
0.090774,0.426482,0.037627
0.090293,0.424244,0.037421
0.089815,0.422018,0.037216
0.089339,0.419803,0.037013
0.088866,0.417600,0.036811
0.088396,0.415408,0.036609
0.087928,0.413228,0.036409
0.087463,0.411060,0.036210
0.087000,0.408903,0.036013
0.086539,0.406757,0.035816
0.086081,0.404622,0.035620
0.085625,0.402499,0.035426
0.085172,0.400386,0.035233
0.084721,0.398285,0.035040
0.084273,0.396195,0.034849
0.083827,0.394116,0.034659
0.083383,0.392047,0.034470
0.082942,0.389990,0.034282
0.082503,0.387943,0.034095
0.082067,0.385907,0.033909
0.081633,0.383882,0.033725
0.081201,0.381868,0.033541
0.080771,0.379864,0.033358
0.080344,0.377870,0.033177
0.079919,0.375887,0.032996
0.079496,0.373914,0.032816
0.079075,0.371952,0.032638
0.078657,0.370000,0.032460
0.078241,0.368058,0.032283
0.077827,0.366127,0.032108
0.077416,0.364205,0.031933
0.077006,0.362294,0.031759
0.076599,0.360392,0.031587
0.076194,0.358501,0.031415
0.075791,0.356620,0.031244
0.075390,0.354748,0.031074
0.074992,0.352886,0.030905
0.074595,0.351034,0.030738
0.074201,0.349192,0.030571
0.073808,0.347359,0.030405
0.073418,0.345537,0.030239
0.073030,0.343723,0.030075
0.072644,0.341919,0.029912
0.072260,0.340125,0.029750
0.071878,0.338340,0.029588
0.071498,0.336564,0.029428
0.071120,0.334798,0.029268
0.070744,0.333041,0.029109
0.070370,0.331293,0.028951
0.069998,0.329554,0.028794
0.069629,0.327825,0.028638
0.069261,0.326104,0.028483
0.068895,0.324393,0.028329
0.068531,0.322690,0.028175
0.068168,0.320997,0.028023
0.067808,0.319312,0.027871
0.067450,0.317636,0.027720
0.067094,0.315969,0.027570
0.066739,0.314311,0.027420
0.066386,0.312661,0.027272
0.066036,0.311020,0.027124
0.065687,0.309388,0.026978
0.065340,0.307764,0.026832
0.064995,0.306149,0.026686
0.064651,0.304542,0.026542
0.064310,0.302944,0.026399
0.063970,0.301354,0.026256
0.063632,0.299772,0.026114
0.063296,0.298199,0.025973
0.062962,0.296634,0.025832
0.062629,0.295077,0.025693
0.062299,0.293529,0.025554
0.061970,0.291988,0.025416
0.061642,0.290456,0.025278
0.061317,0.288931,0.025142
0.060993,0.287415,0.025006
0.060671,0.285906,0.024871
0.060351,0.284406,0.024737
0.060032,0.282913,0.024603
0.059715,0.281428,0.024470
0.059400,0.279951,0.024338
0.059086,0.278482,0.024207
0.058774,0.277020,0.024076
0.058464,0.275567,0.023946
0.058155,0.274120,0.023817
0.057848,0.272682,0.023689
0.057543,0.271250,0.023561
0.057239,0.269827,0.023434
0.056937,0.268411,0.023308
0.056637,0.267002,0.023182
0.056338,0.265601,0.023057
0.056040,0.264207,0.022933
0.055744,0.262820,0.022809
0.055450,0.261441,0.022686
0.055158,0.260068,0.022564
0.054867,0.258703,0.022443
0.054577,0.257346,0.022322
0.054289,0.255995,0.022202
0.054002,0.254651,0.022082
0.053718,0.253315,0.021963
0.053434,0.251985,0.021845
0.053152,0.250663,0.021727
0.052872,0.249347,0.021610
0.052593,0.248039,0.021494
0.052315,0.246737,0.021379
0.052039,0.245442,0.021264
0.051765,0.244154,0.021149
0.051492,0.242872,0.021035
0.051220,0.241597,0.020922
0.050950,0.240329,0.020810
0.050681,0.239068,0.020698
0.050414,0.237813,0.020587
0.050148,0.236565,0.020476
0.049883,0.235324,0.020366
0.049620,0.234088,0.020257
0.049358,0.232860,0.020148
0.049098,0.231638,0.020040
0.048839,0.230422,0.019932
0.048581,0.229212,0.019825
0.048325,0.228009,0.019718
0.048070,0.226813,0.019612
0.047817,0.225622,0.019507
0.047565,0.224438,0.019402
0.047314,0.223260,0.019298
0.047064,0.222088,0.019195
0.046816,0.220923,0.019092
0.046569,0.219763,0.018989
0.046324,0.218610,0.018887
0.046079,0.217462,0.018786
0.045836,0.216321,0.018685
0.045595,0.215186,0.018585
0.045354,0.214056,0.018485
0.045115,0.212933,0.018386
0.044877,0.211815,0.018288
0.044641,0.210703,0.018190
0.044405,0.209597,0.018092
0.044171,0.208497,0.017995
0.043938,0.207403,0.017899
0.043707,0.206314,0.017803
0.043476,0.205232,0.017707
0.043247,0.204154,0.017612
0.043019,0.203083,0.017518
0.042792,0.202017,0.017424
0.042567,0.200957,0.017331
0.042343,0.199902,0.017238
0.042119,0.198853,0.017146
0.041897,0.197809,0.017054
0.041676,0.196771,0.016963
0.041457,0.195738,0.016872
0.041238,0.194711,0.016782
0.041021,0.193689,0.016692
0.040805,0.192672,0.016602
0.040590,0.191661,0.016514
0.040376,0.190655,0.016425
0.040163,0.189654,0.016337
0.039951,0.188659,0.016250
0.039741,0.187669,0.016163
0.039531,0.186684,0.016076
0.039323,0.185704,0.015991
0.039116,0.184729,0.015905
0.038910,0.183759,0.015820
0.038705,0.182795,0.015735
0.038501,0.181835,0.015651
0.038298,0.180881,0.015568
0.038096,0.179932,0.015484
0.037895,0.178987,0.015402
0.037696,0.178048,0.015319
0.037497,0.177113,0.015237
0.037300,0.176184,0.015156
0.037103,0.175259,0.015075
0.036908,0.174339,0.014994
0.036713,0.173424,0.014914
0.036520,0.172514,0.014835
0.036327,0.171608,0.014755
0.036136,0.170708,0.014677
0.035946,0.169812,0.014598
0.035756,0.168920,0.014520
0.035568,0.168034,0.014443
0.035381,0.167152,0.014366
0.035194,0.166274,0.014289
0.035009,0.165402,0.014213
0.034825,0.164533,0.014137
0.034641,0.163670,0.014061
0.034459,0.162811,0.013986
0.034277,0.161956,0.013912
0.034097,0.161106,0.013838
0.033917,0.160261,0.013764
0.033738,0.159419,0.013690
0.033561,0.158583,0.013617
0.033384,0.157750,0.013545
0.033208,0.156922,0.013472
0.033033,0.156099,0.013401
0.032859,0.155279,0.013329
0.032686,0.154464,0.013258
0.032514,0.153653,0.013187
0.032343,0.152847,0.013117
0.032173,0.152045,0.013047
0.032003,0.151247,0.012978
0.031835,0.150453,0.012908
0.031667,0.149663,0.012840
0.031500,0.148878,0.012771
0.031334,0.148096,0.012703
0.031169,0.147319,0.012635
0.031005,0.146546,0.012568
0.030842,0.145776,0.012501
0.030680,0.145011,0.012435
0.030518,0.144250,0.012368
0.030358,0.143493,0.012302
0.030198,0.142740,0.012237
0.030039,0.141991,0.012172
0.029881,0.141245,0.012107
0.029723,0.140504,0.012042
0.029567,0.139766,0.011978
0.029411,0.139033,0.011915
0.029256,0.138303,0.011851
0.029102,0.137577,0.011788
0.028949,0.136855,0.011725
0.028797,0.136137,0.011663
0.028645,0.135422,0.011601
0.028494,0.134711,0.011539
0.028344,0.134004,0.011478
0.028195,0.133301,0.011417
0.028047,0.132601,0.011356
0.027899,0.131905,0.011295
0.027752,0.131213,0.011235
0.027606,0.130524,0.011176
0.027461,0.129839,0.011116
0.027316,0.129157,0.011057
0.027173,0.128480,0.010998
0.027030,0.127805,0.010940
0.026887,0.127134,0.010882
0.026746,0.126467,0.010824
0.026605,0.125803,0.010766
0.026465,0.125143,0.010709
0.026326,0.124486,0.010652
0.026187,0.123833,0.010595
0.026049,0.123183,0.010539
0.025912,0.122536,0.010483
0.025776,0.121893,0.010427
0.025640,0.121253,0.010372
0.025505,0.120617,0.010317
0.025371,0.119983,0.010262
0.025238,0.119354,0.010207
0.025105,0.118727,0.010153
0.024973,0.118104,0.010099
0.024841,0.117484,0.010046
0.024711,0.116867,0.009992
0.024581,0.116254,0.009939
0.024451,0.115644,0.009886
0.024323,0.115037,0.009834
0.024195,0.114433,0.009782
0.024067,0.113832,0.009730
0.023941,0.113235,0.009678
0.023815,0.112640,0.009627
0.023689,0.112049,0.009576
0.023565,0.111461,0.009525
0.023441,0.110876,0.009474
0.023317,0.110294,0.009424
0.023195,0.109715,0.009374
0.023073,0.109139,0.009324
0.022951,0.108566,0.009275
0.022831,0.107997,0.009225
0.022710,0.107430,0.009176
0.022591,0.106866,0.009128
0.022472,0.106305,0.009079
0.022354,0.105747,0.009031
0.022236,0.105192,0.008983
0.022119,0.104640,0.008935
0.022003,0.104090,0.008888
0.021887,0.103544,0.008841
0.021772,0.103001,0.008794
0.021658,0.102460,0.008747
0.021544,0.101922,0.008701
0.021430,0.101387,0.008655
0.021318,0.100855,0.008609
0.021205,0.100326,0.008563
0.021094,0.099799,0.008518
0.020983,0.099275,0.008473
0.020873,0.098754,0.008428
0.020763,0.098236,0.008383
0.020654,0.097720,0.008339
0.020545,0.097207,0.008294
0.020437,0.096697,0.008250
0.020329,0.096189,0.008207
0.020222,0.095684,0.008163
0.020116,0.095182,0.008120
0.020010,0.094683,0.008077
0.019905,0.094186,0.008034
0.019800,0.093691,0.007992
0.019696,0.093199,0.007949
0.019593,0.092710,0.007907
0.019490,0.092224,0.007865
0.019387,0.091739,0.007823
0.019285,0.091258,0.007782
0.019184,0.090779,0.007741
0.019083,0.090302,0.007700
0.018982,0.089828,0.007659
0.018883,0.089357,0.007618
0.018783,0.088888,0.007578
0.018685,0.088421,0.007538
0.018586,0.087957,0.007498
0.018488,0.087495,0.007458
0.018391,0.087036,0.007419
0.018295,0.086579,0.007379
0.018198,0.086125,0.007340
0.018103,0.085673,0.007302
0.018007,0.085223,0.007263
0.017913,0.084776,0.007224
0.017819,0.084331,0.007186
0.017725,0.083888,0.007148
0.017632,0.083448,0.007110
0.017539,0.083010,0.007073
0.017447,0.082574,0.007035
0.017355,0.082141,0.006998
0.017264,0.081709,0.006961
0.017173,0.081281,0.006924
0.017083,0.080854,0.006887
0.016993,0.080430,0.006851
0.016903,0.080007,0.006815
0.016815,0.079587,0.006779
0.016726,0.079170,0.006743
0.016638,0.078754,0.006707
0.016551,0.078341,0.006672
0.016464,0.077929,0.006636
0.016377,0.077520,0.006601
0.016291,0.077113,0.006566
0.016205,0.076709,0.006531
0.016120,0.076306,0.006497
0.016035,0.075906,0.006463
0.015951,0.075507,0.006428
0.015867,0.075111,0.006394
0.015784,0.074717,0.006361
0.015701,0.074324,0.006327
0.015618,0.073934,0.006293
0.015536,0.073546,0.006260
0.015455,0.073160,0.006227
0.015373,0.072776,0.006194
0.015293,0.072394,0.006161
0.015212,0.072014,0.006129
0.015132,0.071636,0.006096
0.015053,0.071260,0.006064
0.014973,0.070886,0.006032
0.014895,0.070514,0.006000
0.014816,0.070144,0.005968
0.014739,0.069776,0.005937
0.014661,0.069409,0.005905
0.014584,0.069045,0.005874
0.014507,0.068683,0.005843
0.014431,0.068322,0.005812
0.014355,0.067963,0.005782
0.014280,0.067607,0.005751
0.014205,0.067252,0.005721
0.014130,0.066899,0.005690
0.014056,0.066548,0.005660
0.013982,0.066198,0.005630
0.013908,0.065851,0.005601
0.013835,0.065505,0.005571
0.013763,0.065161,0.005542
0.013690,0.064819,0.005512
0.013618,0.064479,0.005483
0.013547,0.064141,0.005454
0.013475,0.063804,0.005425
0.013405,0.063469,0.005397
0.013334,0.063136,0.005368
0.013264,0.062804,0.005340
0.013194,0.062475,0.005312
0.013125,0.062147,0.005284
0.013056,0.061821,0.005256
0.012987,0.061496,0.005228
0.012919,0.061173,0.005200
0.012851,0.060852,0.005173
0.012784,0.060533,0.005146
0.012716,0.060215,0.005118
0.012650,0.059899,0.005091
0.012583,0.059585,0.005064
0.012517,0.059272,0.005038
0.012451,0.058961,0.005011
0.012386,0.058651,0.004985
0.012321,0.058343,0.004958
0.012256,0.058037,0.004932
0.012192,0.057732,0.004906
0.012127,0.057429,0.004880
0.012064,0.057128,0.004854
0.012000,0.056828,0.004829
0.011937,0.056530,0.004803
0.011875,0.056233,0.004778
0.011812,0.055938,0.004753
0.011750,0.055644,0.004728
0.011688,0.055352,0.004703
0.011627,0.055062,0.004678
0.011566,0.054773,0.004653
0.011505,0.054485,0.004629
0.011445,0.054199,0.004604
0.011384,0.053915,0.004580
0.011325,0.053632,0.004556
0.011265,0.053350,0.004532
0.011206,0.053070,0.004508
0.011147,0.052791,0.004484
0.011088,0.052514,0.004460
0.011030,0.052239,0.004437
0.010972,0.051964,0.004413
0.010915,0.051692,0.004390
0.010857,0.051420,0.004367
0.010800,0.051150,0.004344
0.010743,0.050882,0.004321
0.010687,0.050615,0.004298
0.010631,0.050349,0.004275
0.010575,0.050085,0.004253
0.010519,0.049822,0.004230
0.010464,0.049560,0.004208
0.010409,0.049300,0.004186
0.010354,0.049041,0.004164
