ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
0.010003,0.101763,-1.288801
0.009799,0.102025,-1.298791
0.009594,0.102288,-1.308782
0.009388,0.102552,-1.318772
0.009181,0.102817,-1.328762
0.008974,0.103083,-1.338752
0.008767,0.103349,-1.348742
0.008558,0.103617,-1.358733
0.008349,0.103885,-1.368723
0.008139,0.104155,-1.378713
0.007929,0.104425,-1.388703
0.007718,0.104696,-1.398693
0.007506,0.104968,-1.408684
0.007294,0.105240,-1.418674
0.007081,0.105514,-1.428664
0.006868,0.105788,-1.438654
0.006654,0.106063,-1.448644
0.006439,0.106339,-1.458634
0.006224,0.106616,-1.468625
0.006008,0.106894,-1.478615
0.005792,0.107172,-1.488605
0.005575,0.107451,-1.498595
0.005357,0.107731,-1.508585
0.005139,0.108012,-1.518575
0.004920,0.108293,-1.528565
0.004701,0.108575,-1.538556
0.004481,0.108858,-1.548546
0.004260,0.109141,-1.558536
0.004039,0.109425,-1.568526
0.003818,0.109710,-1.578516
0.003596,0.109996,-1.588506
0.003373,0.110282,-1.598496
0.003150,0.110569,-1.608486
0.002927,0.110857,-1.618476
0.002702,0.111145,-1.628467
0.002478,0.111434,-1.638457
0.002253,0.111724,-1.648447
0.002027,0.112014,-1.658437
0.001801,0.112305,-1.668427
0.001574,0.112597,-1.678417
0.001347,0.112889,-1.688407
0.001119,0.113182,-1.698397
0.000891,0.113475,-1.708387
0.000663,0.113769,-1.718377
0.000434,0.114064,-1.728367
0.000204,0.114359,-1.738357
-0.000026,0.114654,-1.748347
-0.000256,0.114951,-1.758337
-0.000487,0.115248,-1.768327
-0.000718,0.115545,-1.778317
-0.000950,0.115843,-1.788307
-0.001182,0.116142,-1.798297
-0.001415,0.116441,-1.808287
-0.001648,0.116740,-1.818277
-0.001882,0.117040,-1.828267
-0.002116,0.117341,-1.838257
-0.002350,0.117642,-1.848247
-0.002585,0.117944,-1.858237
-0.002820,0.118246,-1.868227
-0.003004,0.118469,-1.873902
-0.003121,0.118585,-1.873894
-0.003237,0.118701,-1.873887
-0.003352,0.118816,-1.873879
-0.003467,0.118930,-1.873872
-0.003581,0.119044,-1.873865
-0.003695,0.119157,-1.873857
-0.003809,0.119270,-1.873850
-0.003921,0.119382,-1.873842
-0.004034,0.119493,-1.873835
-0.004145,0.119603,-1.873828
-0.004257,0.119713,-1.873821
-0.004368,0.119823,-1.873813
-0.004478,0.119931,-1.873806
-0.004588,0.120039,-1.873799
-0.004697,0.120146,-1.873792
-0.004806,0.120253,-1.873785
-0.004914,0.120359,-1.873778
-0.005021,0.120465,-1.873770
-0.005129,0.120570,-1.873763
-0.005235,0.120674,-1.873756
-0.005342,0.120778,-1.873749
-0.005447,0.120881,-1.873742
-0.005553,0.120983,-1.873736
-0.005657,0.121085,-1.873729
-0.005762,0.121187,-1.873722
-0.005866,0.121287,-1.873715
-0.005969,0.121387,-1.873708
-0.006072,0.121487,-1.873701
-0.006174,0.121586,-1.873695
-0.006276,0.121684,-1.873688
-0.006377,0.121782,-1.873681
-0.006478,0.121880,-1.873675
-0.006579,0.121976,-1.873668
-0.006679,0.122072,-1.873661
-0.006778,0.122168,-1.873655
-0.006877,0.122263,-1.873648
-0.006976,0.122358,-1.873642
-0.007074,0.122452,-1.873635
-0.007172,0.122545,-1.873629
-0.007269,0.122638,-1.873622
-0.007366,0.122730,-1.873616
-0.007462,0.122822,-1.873609
-0.007558,0.122914,-1.873603
-0.007653,0.123004,-1.873597
-0.007748,0.123095,-1.873590
-0.007842,0.123184,-1.873584
-0.007936,0.123274,-1.873578
-0.008030,0.123362,-1.873571
-0.008123,0.123451,-1.873565
-0.008216,0.123538,-1.873559
-0.008308,0.123626,-1.873553
-0.008400,0.123712,-1.873547
-0.008491,0.123799,-1.873541
-0.008582,0.123884,-1.873535
-0.008673,0.123970,-1.873529
-0.008763,0.124054,-1.873522
-0.008853,0.124139,-1.873516
-0.008942,0.124222,-1.873510
-0.009031,0.124306,-1.873505
-0.009119,0.124389,-1.873499
-0.009207,0.124471,-1.873493
-0.009295,0.124553,-1.873487
-0.009382,0.124634,-1.873481
-0.009468,0.124715,-1.873475
-0.009555,0.124796,-1.873469
-0.009641,0.124876,-1.873464
-0.009726,0.124955,-1.873458
-0.009811,0.125035,-1.873452
-0.009896,0.125113,-1.873446
-0.009980,0.125192,-1.873441
-0.010064,0.125269,-1.873435
-0.010147,0.125347,-1.873429
-0.010230,0.125424,-1.873424
-0.010313,0.125500,-1.873418
-0.010395,0.125576,-1.873413
-0.010477,0.125652,-1.873407
-0.010559,0.125727,-1.873402
-0.010640,0.125802,-1.873396
-0.010720,0.125876,-1.873391
-0.010801,0.125950,-1.873385
-0.010880,0.126024,-1.873380
-0.010960,0.126097,-1.873375
-0.011039,0.126169,-1.873369
-0.011118,0.126242,-1.873364
-0.011196,0.126313,-1.873359
-0.011274,0.126385,-1.873353
-0.011352,0.126456,-1.873348
-0.011429,0.126527,-1.873343
-0.011506,0.126597,-1.873338
-0.011582,0.126667,-1.873332
-0.011658,0.126736,-1.873327
-0.011734,0.126805,-1.873322
-0.011810,0.126874,-1.873317
-0.011885,0.126942,-1.873312
-0.011959,0.127010,-1.873307
-0.012034,0.127078,-1.873302
-0.012107,0.127145,-1.873297
-0.012181,0.127212,-1.873292
-0.012254,0.127278,-1.873287
-0.012327,0.127344,-1.873282
-0.012400,0.127410,-1.873277
-0.012472,0.127475,-1.873272
-0.012543,0.127540,-1.873267
-0.012615,0.127604,-1.873262
-0.012686,0.127669,-1.873257
-0.012757,0.127732,-1.873252
-0.012827,0.127796,-1.873248
-0.012897,0.127859,-1.873243
-0.012967,0.127922,-1.873238
-0.013036,0.127984,-1.873233
-0.013105,0.128046,-1.873229
-0.013174,0.128108,-1.873224
-0.013242,0.128169,-1.873219
-0.013310,0.128230,-1.873215
-0.013378,0.128291,-1.873210
-0.013445,0.128351,-1.873205
-0.013512,0.128411,-1.873201
-0.013579,0.128471,-1.873196
-0.013645,0.128530,-1.873192
-0.013711,0.128589,-1.873187
-0.013777,0.128648,-1.873182
-0.013843,0.128706,-1.873178
-0.013908,0.128764,-1.873174
-0.013972,0.128822,-1.873169
-0.014037,0.128879,-1.873165
-0.014101,0.128936,-1.873160
-0.014165,0.128993,-1.873156
-0.014228,0.129049,-1.873152
-0.014291,0.129106,-1.873147
-0.014354,0.129161,-1.873143
-0.014417,0.129217,-1.873139
-0.014479,0.129272,-1.873134
-0.014541,0.129327,-1.873130
-0.014603,0.129381,-1.873126
-0.014664,0.129436,-1.873121
-0.014725,0.129490,-1.873117
-0.014786,0.129543,-1.873113
-0.014846,0.129596,-1.873109
-0.014906,0.129650,-1.873105
-0.014966,0.129702,-1.873101
-0.015026,0.129755,-1.873097
-0.015085,0.129807,-1.873092
-0.015144,0.129859,-1.873088
-0.015202,0.129910,-1.873084
-0.015261,0.129962,-1.873080
-0.015319,0.130013,-1.873076
-0.015377,0.130063,-1.873072
-0.015434,0.130114,-1.873068
-0.015491,0.130164,-1.873064
-0.015548,0.130214,-1.873060
-0.015605,0.130264,-1.873056
-0.015661,0.130313,-1.873053
-0.015717,0.130362,-1.873049
-0.015773,0.130411,-1.873045
-0.015829,0.130459,-1.873041
-0.015884,0.130508,-1.873037
-0.015939,0.130556,-1.873033
-0.015994,0.130603,-1.873030
-0.016048,0.130651,-1.873026
-0.016102,0.130698,-1.873022
-0.016156,0.130745,-1.873018
-0.016210,0.130792,-1.873015
-0.016263,0.130838,-1.873011
-0.016316,0.130884,-1.873007
-0.016369,0.130930,-1.873004
-0.016421,0.130976,-1.873000
-0.016474,0.131021,-1.872996
-0.016526,0.131066,-1.872993
-0.016577,0.131111,-1.872989
-0.016629,0.131156,-1.872985
-0.016680,0.131200,-1.872982
-0.016731,0.131244,-1.872978
-0.016782,0.131288,-1.872975
-0.016832,0.131332,-1.872971
-0.016883,0.131375,-1.872968
-0.016933,0.131419,-1.872964
-0.016982,0.131462,-1.872961
-0.017032,0.131504,-1.872957
-0.017081,0.131547,-1.872954
-0.017130,0.131589,-1.872951
-0.017179,0.131631,-1.872947
-0.017227,0.131673,-1.872944
-0.017276,0.131714,-1.872940
-0.017324,0.131756,-1.872937
-0.017371,0.131797,-1.872934
-0.017419,0.131838,-1.872930
-0.017466,0.131878,-1.872927
-0.017513,0.131919,-1.872924
-0.017560,0.131959,-1.872921
-0.017607,0.131999,-1.872917
-0.017653,0.132039,-1.872914
-0.017699,0.132078,-1.872911
-0.017745,0.132118,-1.872908
-0.017791,0.132157,-1.872904
-0.017836,0.132196,-1.872901
-0.017881,0.132234,-1.872898
-0.017926,0.132273,-1.872895
-0.017971,0.132311,-1.872892
-0.018016,0.132349,-1.872889
-0.018060,0.132387,-1.872886
-0.018104,0.132425,-1.872882
-0.018148,0.132462,-1.872879
-0.018191,0.132499,-1.872876
-0.018235,0.132536,-1.872873
-0.018278,0.132573,-1.872870
-0.018321,0.132610,-1.872867
-0.018364,0.132646,-1.872864
-0.018406,0.132682,-1.872861
-0.018449,0.132718,-1.872858
-0.018491,0.132754,-1.872855
-0.018533,0.132790,-1.872852
-0.018574,0.132825,-1.872849
-0.018616,0.132860,-1.872847
-0.018657,0.132895,-1.872844
-0.018698,0.132930,-1.872841
-0.018739,0.132965,-1.872838
-0.018780,0.132999,-1.872835
-0.018820,0.133034,-1.872832
-0.018860,0.133068,-1.872829
-0.018900,0.133102,-1.872827
-0.018940,0.133135,-1.872824
-0.018980,0.133169,-1.872821
-0.019019,0.133202,-1.872818
-0.019058,0.133235,-1.872815
-0.019097,0.133268,-1.872813
-0.019136,0.133301,-1.872810
-0.019175,0.133334,-1.872807
-0.019213,0.133366,-1.872805
-0.019251,0.133399,-1.872802
-0.019290,0.133431,-1.872799
-0.019327,0.133463,-1.872797
-0.019365,0.133494,-1.872794
-0.019403,0.133526,-1.872791
-0.019440,0.133557,-1.872789
-0.019477,0.133589,-1.872786
-0.019514,0.133620,-1.872783
-0.019551,0.133651,-1.872781
-0.019587,0.133681,-1.872778
-0.019623,0.133712,-1.872776
-0.019660,0.133742,-1.872773
-0.019696,0.133773,-1.872771
-0.019731,0.133803,-1.872768
-0.019767,0.133833,-1.872766
-0.019802,0.133862,-1.872763
-0.019838,0.133892,-1.872761
-0.019873,0.133921,-1.872758
-0.019908,0.133950,-1.872756
-0.019942,0.133980,-1.872753
-0.019977,0.134009,-1.872751
-0.020011,0.134037,-1.872748
-0.020045,0.134066,-1.872746
-0.020079,0.134094,-1.872744
-0.020113,0.134123,-1.872741
-0.020147,0.134151,-1.872739
-0.020180,0.134179,-1.872736
-0.020214,0.134207,-1.872734
-0.020247,0.134234,-1.872732
-0.020280,0.134262,-1.872729
-0.020313,0.134289,-1.872727
-0.020345,0.134317,-1.872725
-0.020378,0.134344,-1.872722
-0.020410,0.134371,-1.872720
-0.020442,0.134398,-1.872718
-0.020474,0.134424,-1.872716
-0.020506,0.134451,-1.872713
-0.020538,0.134477,-1.872711
-0.020569,0.134503,-1.872709
-0.020601,0.134530,-1.872707
-0.020632,0.134555,-1.872704
-0.020663,0.134581,-1.872702
-0.020694,0.134607,-1.872700
-0.020724,0.134632,-1.872698
-0.020755,0.134658,-1.872696
-0.020785,0.134683,-1.872694
-0.020816,0.134708,-1.872691
-0.020846,0.134733,-1.872689
-0.020876,0.134758,-1.872687
-0.020905,0.134783,-1.872685
-0.020935,0.134807,-1.872683
-0.020965,0.134832,-1.872681
-0.020994,0.134856,-1.872679
-0.021023,0.134880,-1.872677
-0.021052,0.134904,-1.872675
-0.021081,0.134928,-1.872673
-0.021110,0.134952,-1.872671
-0.021138,0.134976,-1.872669
-0.021167,0.134999,-1.872667
-0.021195,0.135023,-1.872665
-0.021223,0.135046,-1.872663
-0.021251,0.135069,-1.872661
-0.021279,0.135092,-1.872659
-0.021307,0.135115,-1.872657
-0.021334,0.135138,-1.872655
-0.021362,0.135161,-1.872653
-0.021389,0.135183,-1.872651
-0.021416,0.135206,-1.872649
-0.021443,0.135228,-1.872647
-0.021470,0.135250,-1.872645
-0.021497,0.135272,-1.872643
-0.021523,0.135294,-1.872641
-0.021550,0.135316,-1.872639
-0.021576,0.135338,-1.872637
-0.021602,0.135359,-1.872636
-0.021628,0.135381,-1.872634
-0.021654,0.135402,-1.872632
-0.021680,0.135423,-1.872630
-0.021706,0.135444,-1.872628
-0.021731,0.135465,-1.872626
-0.021757,0.135486,-1.872625
-0.021782,0.135507,-1.872623
-0.021807,0.135528,-1.872621
-0.021832,0.135548,-1.872619
-0.021857,0.135569,-1.872617
-0.021882,0.135589,-1.872616
-0.021906,0.135609,-1.872614
-0.021931,0.135630,-1.872612
-0.021955,0.135650,-1.872610
-0.021979,0.135669,-1.872609
-0.022004,0.135689,-1.872607
-0.022028,0.135709,-1.872605
-0.022051,0.135729,-1.872604
-0.022075,0.135748,-1.872602
-0.022099,0.135767,-1.872600
-0.022122,0.135787,-1.872599
-0.022146,0.135806,-1.872597
-0.022169,0.135825,-1.872595
-0.022192,0.135844,-1.872594
-0.022215,0.135863,-1.872592
-0.022238,0.135882,-1.872590
-0.022261,0.135900,-1.872589
-0.022284,0.135919,-1.872587
-0.022306,0.135937,-1.872585
-0.022329,0.135956,-1.872584
-0.022351,0.135974,-1.872582
-0.022373,0.135992,-1.872581
-0.022395,0.136010,-1.872579
-0.022417,0.136028,-1.872578
-0.022439,0.136046,-1.872576
-0.022461,0.136064,-1.872574
-0.022482,0.136081,-1.872573
-0.022504,0.136099,-1.872571
-0.022525,0.136116,-1.872570
-0.022547,0.136134,-1.872568
-0.022568,0.136151,-1.872567
-0.022589,0.136168,-1.872565
-0.022610,0.136186,-1.872564
-0.022631,0.136203,-1.872562
-0.022652,0.136220,-1.872561
-0.022672,0.136236,-1.872559
-0.022693,0.136253,-1.872558
-0.022713,0.136270,-1.872556
-0.022734,0.136286,-1.872555
-0.022754,0.136303,-1.872553
-0.022774,0.136319,-1.872552
-0.022794,0.136336,-1.872551
-0.022814,0.136352,-1.872549
-0.022834,0.136368,-1.872548
-0.022853,0.136384,-1.872546
-0.022873,0.136400,-1.872545
-0.022893,0.136416,-1.872544
-0.022912,0.136432,-1.872542
-0.022931,0.136447,-1.872541
-0.022951,0.136463,-1.872539
-0.022970,0.136479,-1.872538
-0.022989,0.136494,-1.872537
-0.023008,0.136509,-1.872535
-0.023026,0.136525,-1.872534
-0.023045,0.136540,-1.872533
-0.023064,0.136555,-1.872531
-0.023082,0.136570,-1.872530
-0.023101,0.136585,-1.872529
-0.023119,0.136600,-1.872527
-0.023137,0.136615,-1.872526
-0.023155,0.136629,-1.872525
-0.023174,0.136644,-1.872523
-0.023192,0.136659,-1.872522
-0.023209,0.136673,-1.872521
-0.023227,0.136688,-1.872520
-0.023245,0.136702,-1.872518
-0.023262,0.136716,-1.872517
-0.023280,0.136730,-1.872516
-0.023297,0.136745,-1.872515
-0.023315,0.136759,-1.872513
-0.023332,0.136773,-1.872512
-0.023349,0.136786,-1.872511
-0.023366,0.136800,-1.872510
-0.023383,0.136814,-1.872508
-0.023400,0.136828,-1.872507
-0.023417,0.136841,-1.872506
-0.023434,0.136855,-1.872505
-0.023450,0.136868,-1.872504
-0.023467,0.136882,-1.872502
-0.023483,0.136895,-1.872501
-0.023499,0.136908,-1.872500
-0.023516,0.136921,-1.872499
-0.023532,0.136934,-1.872498
-0.023548,0.136947,-1.872497
-0.023564,0.136960,-1.872495
-0.023580,0.136973,-1.872494
-0.023596,0.136986,-1.872493
-0.023612,0.136999,-1.872492
-0.023627,0.137012,-1.872491
-0.023643,0.137024,-1.872490
-0.023659,0.137037,-1.872489
-0.023674,0.137049,-1.872488
-0.023689,0.137062,-1.872486
-0.023705,0.137074,-1.872485
-0.023720,0.137086,-1.872484
-0.023735,0.137098,-1.872483
-0.023750,0.137111,-1.872482
-0.023765,0.137123,-1.872481
-0.023780,0.137135,-1.872480
-0.023795,0.137147,-1.872479
-0.023810,0.137159,-1.872478
-0.023824,0.137170,-1.872477
-0.023839,0.137182,-1.872476
-0.023853,0.137194,-1.872475
-0.023868,0.137205,-1.872474
-0.023882,0.137217,-1.872473
-0.023896,0.137229,-1.872472
-0.023911,0.137240,-1.872471
-0.023925,0.137251,-1.872470
-0.023939,0.137263,-1.872469
-0.023953,0.137274,-1.872468
-0.023967,0.137285,-1.872467
-0.023981,0.137296,-1.872466
-0.023994,0.137307,-1.872465
-0.024008,0.137319,-1.872464
-0.024022,0.137329,-1.872463
-0.024035,0.137340,-1.872462
-0.024049,0.137351,-1.872461
-0.024062,0.137362,-1.872460
-0.024076,0.137373,-1.872459
-0.024089,0.137384,-1.872458
-0.024102,0.137394,-1.872457
-0.024115,0.137405,-1.872456
-0.024128,0.137415,-1.872455
-0.024141,0.137426,-1.872454
-0.024154,0.137436,-1.872453
-0.024167,0.137446,-1.872452
-0.024180,0.137457,-1.872451
-0.024193,0.137467,-1.872450
-0.024206,0.137477,-1.872449
-0.024218,0.137487,-1.872449
-0.024231,0.137497,-1.872448
-0.024243,0.137507,-1.872447
-0.024256,0.137517,-1.872446
-0.024268,0.137527,-1.872445
-0.024280,0.137537,-1.872444
-0.024293,0.137547,-1.872443
-0.024305,0.137557,-1.872442
-0.024317,0.137566,-1.872441
-0.024329,0.137576,-1.872441
-0.024341,0.137586,-1.872440
-0.024353,0.137595,-1.872439
-0.024365,0.137605,-1.872438
-0.024376,0.137614,-1.872437
-0.024388,0.137624,-1.872436
-0.024400,0.137633,-1.872435
-0.024411,0.137642,-1.872435
-0.024423,0.137652,-1.872434
-0.024434,0.137661,-1.872433
-0.024446,0.137670,-1.872432
-0.024457,0.137679,-1.872431
-0.024469,0.137688,-1.872431
-0.024480,0.137697,-1.872430
-0.024491,0.137706,-1.872429
-0.024502,0.137715,-1.872428
-0.024513,0.137724,-1.872427
-0.024524,0.137733,-1.872427
-0.024535,0.137741,-1.872426
-0.024546,0.137750,-1.872425
-0.024557,0.137759,-1.872424
-0.024568,0.137768,-1.872423
-0.024578,0.137776,-1.872423
-0.024589,0.137785,-1.872422
-0.024600,0.137793,-1.872421
-0.024610,0.137802,-1.872420
-0.024621,0.137810,-1.872420
-0.024631,0.137818,-1.872419
-0.024642,0.137827,-1.872418
-0.024652,0.137835,-1.872417
-0.024662,0.137843,-1.872417
-0.024673,0.137851,-1.872416
-0.024683,0.137860,-1.872415
-0.024693,0.137868,-1.872414
-0.024703,0.137876,-1.872414
-0.024713,0.137884,-1.872413
-0.024723,0.137892,-1.872412
-0.024733,0.137900,-1.872411
-0.024743,0.137908,-1.872411
-0.024753,0.137915,-1.872410
-0.024762,0.137923,-1.872409
-0.024772,0.137931,-1.872409
-0.024782,0.137939,-1.872408
-0.024791,0.137946,-1.872407
-0.024801,0.137954,-1.872407
-0.024811,0.137962,-1.872406
-0.024820,0.137969,-1.872405
-0.024829,0.137977,-1.872405
-0.024839,0.137984,-1.872404
-0.024848,0.137992,-1.872403
-0.024857,0.137999,-1.872403
-0.024867,0.138006,-1.872402
-0.024876,0.138014,-1.872401
-0.024885,0.138021,-1.872401
-0.024894,0.138028,-1.872400
-0.024903,0.138035,-1.872399
-0.024912,0.138043,-1.872399
-0.024921,0.138050,-1.872398
-0.024930,0.138057,-1.872397
-0.024939,0.138064,-1.872397
-0.024948,0.138071,-1.872396
-0.024956,0.138078,-1.872395
-0.024965,0.138085,-1.872395
-0.024974,0.138092,-1.872394
-0.024982,0.138099,-1.872393
-0.024991,0.138105,-1.872393
-0.024999,0.138112,-1.872392
-0.025008,0.138119,-1.872392
-0.025016,0.138126,-1.872391
-0.025025,0.138132,-1.872390
-0.025033,0.138139,-1.872390
-0.025041,0.138146,-1.872389
-0.025050,0.138152,-1.872389
-0.025058,0.138159,-1.872388
-0.025066,0.138165,-1.872387
-0.025074,0.138172,-1.872387
-0.025082,0.138178,-1.872386
-0.025090,0.138185,-1.872386
-0.025098,0.138191,-1.872385
-0.025106,0.138197,-1.872385
-0.025114,0.138204,-1.872384
-0.025122,0.138210,-1.872383
-0.025130,0.138216,-1.872383
-0.025138,0.138222,-1.872382
-0.025146,0.138229,-1.872382
-0.025153,0.138235,-1.872381
-0.025161,0.138241,-1.872381
-0.025169,0.138247,-1.872380
-0.025176,0.138253,-1.872380
-0.025184,0.138259,-1.872379
-0.025191,0.138265,-1.872378
-0.025199,0.138271,-1.872378
-0.025206,0.138277,-1.872377
-0.025214,0.138283,-1.872377
-0.025221,0.138289,-1.872376
-0.025228,0.138294,-1.872376
-0.025236,0.138300,-1.872375
-0.025243,0.138306,-1.872375
-0.025250,0.138312,-1.872374
-0.025257,0.138317,-1.872374
-0.025265,0.138323,-1.872373
-0.025272,0.138329,-1.872373
-0.025279,0.138334,-1.872372
-0.025286,0.138340,-1.872372
-0.025293,0.138346,-1.872371
-0.025300,0.138351,-1.872371
-0.025307,0.138357,-1.872370
-0.025314,0.138362,-1.872370
-0.025320,0.138368,-1.872369
-0.025327,0.138373,-1.872369
-0.025334,0.138378,-1.872368
-0.025341,0.138384,-1.872368
-0.025347,0.138389,-1.872367
-0.025354,0.138394,-1.872367
-0.025361,0.138400,-1.872366
-0.025367,0.138405,-1.872366
-0.025374,0.138410,-1.872365
-0.025380,0.138415,-1.872365
-0.025387,0.138420,-1.872364
-0.025393,0.138425,-1.872364
-0.025400,0.138431,-1.872363
-0.025406,0.138436,-1.872363
-0.025413,0.138441,-1.872362
-0.025419,0.138446,-1.872362
-0.025425,0.138451,-1.872362
-0.025432,0.138456,-1.872361
-0.025438,0.138461,-1.872361
-0.025444,0.138466,-1.872360
-0.025450,0.138470,-1.872360
-0.025456,0.138475,-1.872359
-0.025462,0.138480,-1.872359
-0.025468,0.138485,-1.872358
-0.025474,0.138490,-1.872358
-0.025480,0.138495,-1.872358
-0.025486,0.138499,-1.872357
-0.025492,0.138504,-1.872357
-0.025498,0.138509,-1.872356
-0.025504,0.138513,-1.872356
-0.025510,0.138518,-1.872355
-0.025516,0.138523,-1.872355
-0.025522,0.138527,-1.872355
-0.025527,0.138532,-1.872354
-0.025533,0.138536,-1.872354
-0.025539,0.138541,-1.872353
-0.025545,0.138545,-1.872353
-0.025550,0.138550,-1.872352
-0.025556,0.138554,-1.872352
-0.025561,0.138559,-1.872352
-0.025567,0.138563,-1.872351
-0.025572,0.138567,-1.872351
-0.025578,0.138572,-1.872350
-0.025583,0.138576,-1.872350
-0.025589,0.138580,-1.872350
-0.025594,0.138585,-1.872349
-0.025600,0.138589,-1.872349
-0.025605,0.138593,-1.872349
-0.025610,0.138597,-1.872348
-0.025616,0.138602,-1.872348
-0.025621,0.138606,-1.872347
-0.025626,0.138610,-1.872347
-0.025631,0.138614,-1.872347
-0.025637,0.138618,-1.872346
-0.025642,0.138622,-1.872346
-0.025647,0.138626,-1.872346
-0.025652,0.138630,-1.872345
-0.025657,0.138634,-1.872345
-0.025662,0.138638,-1.872344
-0.025667,0.138642,-1.872344
-0.025672,0.138646,-1.872344
-0.025677,0.138650,-1.872343
-0.025682,0.138654,-1.872343
-0.025687,0.138658,-1.872343
-0.025692,0.138662,-1.872342
-0.025697,0.138666,-1.872342
-0.025702,0.138670,-1.872342
-0.025706,0.138674,-1.872341
-0.025711,0.138677,-1.872341
-0.025716,0.138681,-1.872341
-0.025721,0.138685,-1.872340
-0.025726,0.138689,-1.872340
-0.025730,0.138692,-1.872339
-0.025735,0.138696,-1.872339
-0.025740,0.138700,-1.872339
-0.025744,0.138703,-1.872338
-0.025749,0.138707,-1.872338
-0.025753,0.138711,-1.872338
-0.025758,0.138714,-1.872337
-0.025762,0.138718,-1.872337
