ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
0.126448,0.159673,0.286479
0.240172,0.303312,0.559727
0.342368,0.432463,0.805356
0.434122,0.548523,1.025998
0.516422,0.652752,1.224037
0.590162,0.746289,1.401630
0.656155,0.830160,1.560730
0.715138,0.905294,1.703105
0.767780,0.972530,1.830355
0.814687,1.032625,1.943928
0.856406,1.086265,2.045134
0.893436,1.134068,2.135159
0.926227,1.176595,2.215077
0.955186,1.214351,2.285858
0.980684,1.247794,2.348380
1.003055,1.277338,2.403440
1.022601,1.303357,2.451755
1.039597,1.326189,2.493976
1.054289,1.346141,2.530694
1.066903,1.363489,2.562439
1.077642,1.378485,2.589693
1.086688,1.391355,2.612894
1.094208,1.402304,2.632435
1.100352,1.411518,2.648672
1.105256,1.419164,2.661930
1.109043,1.425394,2.672498
1.111823,1.430347,2.680643
1.113698,1.434145,2.686601
1.114758,1.436903,2.690590
1.115084,1.438722,2.692805
1.114752,1.439693,2.693422
1.113829,1.439900,2.692602
1.112374,1.439420,2.690489
1.110443,1.438319,2.687213
1.108085,1.436661,2.682894
1.105345,1.434500,2.677637
1.102264,1.431887,2.671540
1.098877,1.428869,2.664690
1.095219,1.425487,2.657166
1.091319,1.421777,2.649039
1.087203,1.417775,2.640375
1.082896,1.413510,2.631231
1.078421,1.409011,2.621661
1.073796,1.404302,2.611712
1.069040,1.399407,2.601427
1.064169,1.394346,2.590845
1.059198,1.389138,2.580002
1.054140,1.383799,2.568929
1.049006,1.378344,2.557655
1.043807,1.372788,2.546206
1.038554,1.367143,2.534606
1.033255,1.361420,2.522875
1.027917,1.355629,2.511034
1.022548,1.349779,2.499098
1.017154,1.343880,2.487084
1.011740,1.337938,2.475006
1.006313,1.331960,2.462877
1.000877,1.325952,2.450707
0.995435,1.319920,2.438507
0.989992,1.313869,2.426287
0.984552,1.307803,2.414055
0.979116,1.301727,2.401819
0.973688,1.295643,2.389584
0.968270,1.289557,2.377358
0.962864,1.283470,2.365146
0.957473,1.277385,2.352952
0.952098,1.271304,2.340782
0.946740,1.265231,2.328639
0.941402,1.259166,2.316526
0.936083,1.253112,2.304447
0.930786,1.247071,2.292405
0.925512,1.241042,2.280402
0.920260,1.235029,2.268441
0.915032,1.229032,2.256523
0.909829,1.223052,2.244650
0.904651,1.217090,2.232824
0.899499,1.211148,2.221047
0.894373,1.205224,2.209319
0.889273,1.199321,2.197642
0.884200,1.193439,2.186016
0.879154,1.187579,2.174443
0.874135,1.181740,2.162922
0.869144,1.175924,2.151456
0.864180,1.170130,2.140044
0.859244,1.164360,2.128686
0.854336,1.158613,2.117384
0.849455,1.152889,2.106136
0.844603,1.147189,2.094945
0.839778,1.141513,2.083809
0.834981,1.135861,2.072729
0.830212,1.130233,2.061706
0.825471,1.124630,2.050738
0.820757,1.119051,2.039827
0.816072,1.113496,2.028971
0.811413,1.107966,2.018172
0.806783,1.102461,2.007429
0.802179,1.096980,1.996741
0.797604,1.091524,1.986110
0.793055,1.086092,1.975534
0.788533,1.080685,1.965014
0.784039,1.075303,1.954549
0.779571,1.069945,1.944140
0.775130,1.064611,1.933785
0.770715,1.059303,1.923486
0.766327,1.054018,1.913241
0.761966,1.048758,1.903051
0.757630,1.043523,1.892914
0.753321,1.038311,1.882832
0.749037,1.033124,1.872804
0.744779,1.027961,1.862829
0.740547,1.022822,1.852907
0.736340,1.017708,1.843039
0.732158,1.012617,1.833223
0.728002,1.007550,1.823460
0.723870,1.002507,1.813749
0.719764,0.997487,1.804091
0.715682,0.992491,1.794484
0.711624,0.987519,1.784929
0.707591,0.982570,1.775424
0.703582,0.977645,1.765971
0.699597,0.972743,1.756569
0.695636,0.967864,1.747217
0.691699,0.963009,1.737916
0.687785,0.958176,1.728664
0.683895,0.953366,1.719463
0.680028,0.948579,1.710310
0.676185,0.943815,1.701207
0.672364,0.939074,1.692153
0.668566,0.934355,1.683147
0.664791,0.929659,1.674190
0.661039,0.924985,1.665281
0.657309,0.920334,1.656420
0.653601,0.915704,1.647607
0.649915,0.911097,1.638841
0.646252,0.906512,1.630122
0.642610,0.901949,1.621450
0.638990,0.897408,1.612825
0.635391,0.892889,1.604246
0.631814,0.888391,1.595713
0.628258,0.883915,1.587226
0.624724,0.879460,1.578785
0.621210,0.875027,1.570389
0.617718,0.870615,1.562038
0.614246,0.866224,1.553732
0.610794,0.861855,1.545471
0.607364,0.857506,1.537254
0.603953,0.853179,1.529081
0.600563,0.848872,1.520952
0.597193,0.844586,1.512867
0.593843,0.840321,1.504826
0.590512,0.836077,1.496827
0.587202,0.831853,1.488872
0.583910,0.827649,1.480959
0.580639,0.823466,1.473089
0.577387,0.819303,1.465261
0.574154,0.815160,1.457475
0.570940,0.811037,1.449730
0.567745,0.806935,1.442028
0.564569,0.802852,1.434367
0.561411,0.798789,1.426747
0.558272,0.794745,1.419167
0.555152,0.790722,1.411629
0.552050,0.786718,1.404131
0.548966,0.782733,1.396673
0.545901,0.778768,1.389255
0.542853,0.774822,1.381877
0.539823,0.770895,1.374539
0.536812,0.766988,1.367240
0.533817,0.763099,1.359980
0.530841,0.759230,1.352759
0.527882,0.755379,1.345577
0.524940,0.751547,1.338433
0.522015,0.747734,1.331328
0.519108,0.743939,1.324261
0.516217,0.740163,1.317231
0.513344,0.736406,1.310240
0.510487,0.732666,1.303285
0.507647,0.728945,1.296368
0.504823,0.725243,1.289488
0.502016,0.721558,1.282645
0.499226,0.717892,1.275839
0.496451,0.714243,1.269069
0.493693,0.710613,1.262336
0.490951,0.707000,1.255638
0.488225,0.703405,1.248976
0.485515,0.699827,1.242350
0.482820,0.696267,1.235760
0.480141,0.692725,1.229205
0.477478,0.689200,1.222684
0.474830,0.685692,1.216199
0.472198,0.682202,1.209749
0.469581,0.678729,1.203333
0.466979,0.675273,1.196951
0.464392,0.671833,1.190604
0.461820,0.668411,1.184290
0.459263,0.665006,1.178010
0.456721,0.661617,1.171764
0.454194,0.658246,1.165552
0.451681,0.654890,1.159372
0.449183,0.651552,1.153226
0.446699,0.648230,1.147112
0.444230,0.644924,1.141031
