q0 (),q1,q2,q3
0.999663,0.008797,0.011616,0.021495
0.999658,0.008862,0.011705,0.021656
0.999653,0.008926,0.011794,0.021817
0.999647,0.008990,0.011882,0.021977
0.999642,0.009053,0.011970,0.022136
0.999637,0.009116,0.012058,0.022295
0.999632,0.009179,0.012145,0.022452
0.999627,0.009242,0.012231,0.022609
0.999622,0.009304,0.012317,0.022764
0.999617,0.009365,0.012403,0.022919
0.999611,0.009427,0.012488,0.023073
0.999606,0.009488,0.012573,0.023227
0.999601,0.009548,0.012658,0.023379
0.999596,0.009608,0.012742,0.023531
0.999591,0.009668,0.012825,0.023681
0.999585,0.009728,0.012908,0.023831
0.999580,0.009787,0.012991,0.023981
0.999575,0.009846,0.013073,0.024129
0.999570,0.009905,0.013155,0.024277
0.999564,0.009963,0.013237,0.024424
0.999559,0.010021,0.013318,0.024570
0.999554,0.010079,0.013398,0.024715
0.999549,0.010136,0.013479,0.024859
0.999543,0.010193,0.013558,0.025003
0.999538,0.010249,0.013638,0.025146
0.999533,0.010306,0.013717,0.025288
0.999528,0.010362,0.013796,0.025430
0.999522,0.010417,0.013874,0.025571
0.999517,0.010473,0.013952,0.025711
0.999512,0.010528,0.014029,0.025850
0.999507,0.010583,0.014106,0.025988
0.999501,0.010637,0.014183,0.026126
0.999496,0.010691,0.014259,0.026263
0.999491,0.010745,0.014335,0.026399
0.999486,0.010798,0.014411,0.026535
0.999480,0.010852,0.014486,0.026670
0.999475,0.010905,0.014560,0.026804
0.999470,0.010957,0.014635,0.026937
0.999465,0.011009,0.014709,0.027070
0.999459,0.011061,0.014782,0.027202
0.999454,0.011113,0.014856,0.027333
0.999449,0.011165,0.014929,0.027464
0.999444,0.011216,0.015001,0.027594
0.999438,0.011267,0.015073,0.027723
0.999433,0.011317,0.015145,0.027851
0.999428,0.011368,0.015216,0.027979
0.999423,0.011418,0.015288,0.028106
0.999418,0.011467,0.015358,0.028233
0.999412,0.011517,0.015429,0.028359
0.999407,0.011566,0.015499,0.028484
0.999402,0.011615,0.015568,0.028608
0.999397,0.011663,0.015637,0.028732
0.999392,0.011712,0.015706,0.028855
0.999386,0.011760,0.015775,0.028978
0.999381,0.011808,0.015843,0.029100
0.999376,0.011855,0.015911,0.029221
0.999371,0.011903,0.015979,0.029341
0.999366,0.011950,0.016046,0.029461
0.999361,0.011996,0.016113,0.029581
0.999355,0.012043,0.016179,0.029699
0.999350,0.012089,0.016245,0.029817
0.999345,0.012135,0.016311,0.029935
0.999340,0.012181,0.016377,0.030052
0.999335,0.012226,0.016442,0.030168
0.999330,0.012271,0.016507,0.030283
0.999325,0.012316,0.016571,0.030398
0.999319,0.012361,0.016635,0.030512
0.999314,0.012405,0.016699,0.030626
0.999309,0.012450,0.016763,0.030739
0.999304,0.012494,0.016826,0.030852
0.999299,0.012537,0.016889,0.030964
0.999294,0.012581,0.016951,0.031075
0.999289,0.012624,0.017014,0.031186
0.999284,0.012667,0.017076,0.031296
0.999279,0.012710,0.017137,0.031405
0.999274,0.012752,0.017198,0.031514
0.999269,0.012795,0.017259,0.031623
0.999264,0.012837,0.017320,0.031730
0.999259,0.012878,0.017380,0.031838
0.999254,0.012920,0.017441,0.031944
0.999249,0.012961,0.017500,0.032050
0.999244,0.013002,0.017560,0.032156
0.999239,0.013043,0.017619,0.032261
0.999234,0.013084,0.017678,0.032365
0.999229,0.013124,0.017736,0.032469
0.999224,0.013165,0.017794,0.032573
0.999219,0.013205,0.017852,0.032675
0.999214,0.013244,0.017910,0.032778
0.999210,0.013284,0.017967,0.032879
0.999205,0.013323,0.018025,0.032980
0.999200,0.013362,0.018081,0.033081
0.999195,0.013401,0.018138,0.033181
0.999190,0.013440,0.018194,0.033281
0.999185,0.013478,0.018250,0.033380
0.999180,0.013516,0.018305,0.033478
0.999176,0.013555,0.018361,0.033576
0.999171,0.013592,0.018416,0.033674
0.999166,0.013630,0.018471,0.033770
0.999161,0.013667,0.018525,0.033867
0.999156,0.013705,0.018579,0.033963
0.999152,0.013742,0.018633,0.034058
0.999147,0.013778,0.018687,0.034153
0.999142,0.013815,0.018740,0.034247
0.999137,0.013851,0.018793,0.034341
0.999133,0.013887,0.018846,0.034435
0.999128,0.013923,0.018899,0.034528
0.999123,0.013959,0.018951,0.034620
0.999119,0.013995,0.019003,0.034712
0.999114,0.014030,0.019055,0.034803
0.999109,0.014065,0.019106,0.034894
0.999105,0.014100,0.019158,0.034985
0.999100,0.014135,0.019209,0.035075
0.999095,0.014170,0.019259,0.035164
0.999091,0.014204,0.019310,0.035253
0.999086,0.014238,0.019360,0.035342
0.999082,0.014272,0.019410,0.035430
0.999077,0.014306,0.019460,0.035518
0.999073,0.014340,0.019509,0.035605
0.999068,0.014373,0.019558,0.035691
0.999064,0.014407,0.019607,0.035778
0.999059,0.014440,0.019656,0.035863
0.999055,0.014473,0.019704,0.035949
0.999050,0.014506,0.019752,0.036034
0.999046,0.014538,0.019800,0.036118
0.999041,0.014571,0.019848,0.036202
0.999037,0.014603,0.019895,0.036286
0.999032,0.014635,0.019943,0.036369
0.999028,0.014667,0.019989,0.036451
0.999023,0.014698,0.020036,0.036534
0.999019,0.014730,0.020083,0.036615
0.999015,0.014761,0.020129,0.036697
0.999010,0.014792,0.020175,0.036778
0.999006,0.014823,0.020221,0.036858
0.999002,0.014854,0.020266,0.036938
0.998997,0.014885,0.020311,0.037018
0.998993,0.014915,0.020356,0.037097
0.998989,0.014946,0.020401,0.037176
0.998984,0.014976,0.020446,0.037254
0.998980,0.015006,0.020490,0.037332
0.998976,0.015036,0.020534,0.037410
0.998972,0.015065,0.020578,0.037487
0.998967,0.015095,0.020622,0.037564
0.998963,0.015124,0.020665,0.037640
0.998959,0.015153,0.020709,0.037716
0.998955,0.015182,0.020752,0.037791
0.998951,0.015211,0.020794,0.037867
0.998946,0.015240,0.020837,0.037941
0.998942,0.015268,0.020879,0.038016
0.998938,0.015297,0.020921,0.038090
0.998934,0.015325,0.020963,0.038163
0.998930,0.015353,0.021005,0.038236
0.998926,0.015381,0.021047,0.038309
0.998922,0.015409,0.021088,0.038381
0.998918,0.015436,0.021129,0.038453
0.998914,0.015464,0.021170,0.038525
0.998910,0.015491,0.021210,0.038596
0.998906,0.015518,0.021251,0.038667
0.998902,0.015545,0.021291,0.038738
0.998898,0.015572,0.021331,0.038808
0.998894,0.015599,0.021371,0.038877
0.998890,0.015625,0.021410,0.038947
0.998886,0.015652,0.021450,0.039016
0.998882,0.015678,0.021489,0.039084
0.998878,0.015704,0.021528,0.039153
0.998874,0.015730,0.021567,0.039221
0.998870,0.015756,0.021605,0.039288
0.998866,0.015782,0.021644,0.039355
0.998862,0.015808,0.021682,0.039422
0.998858,0.015833,0.021720,0.039489
0.998855,0.015858,0.021758,0.039555
0.998851,0.015883,0.021795,0.039621
0.998847,0.015908,0.021833,0.039686
0.998843,0.015933,0.021870,0.039751
0.998839,0.015958,0.021907,0.039816
0.998836,0.015983,0.021944,0.039881
0.998832,0.016007,0.021980,0.039945
0.998828,0.016032,0.022017,0.040008
0.998824,0.016056,0.022053,0.040072
0.998821,0.016080,0.022089,0.040135
0.998817,0.016104,0.022125,0.040198
0.998813,0.016128,0.022161,0.040260
0.998810,0.016151,0.022196,0.040322
0.998806,0.016175,0.022232,0.040384
0.998802,0.016198,0.022267,0.040445
0.998799,0.016222,0.022302,0.040506
0.998795,0.016245,0.022337,0.040567
0.998791,0.016268,0.022371,0.040627
0.998788,0.016291,0.022406,0.040688
0.998784,0.016314,0.022440,0.040747
0.998781,0.016336,0.022474,0.040807
0.998777,0.016359,0.022508,0.040866
0.998774,0.016381,0.022542,0.040925
0.998770,0.016404,0.022575,0.040984
0.998767,0.016426,0.022609,0.041042
0.998763,0.016448,0.022642,0.041100
0.998760,0.016470,0.022675,0.041157
0.998756,0.016492,0.022708,0.041215
0.998753,0.016513,0.022740,0.041272
0.998749,0.016535,0.022773,0.041328
0.998746,0.016557,0.022805,0.041385
0.998742,0.016578,0.022837,0.041441
0.998739,0.016599,0.022869,0.041497
0.998736,0.016620,0.022901,0.041552
0.998732,0.016641,0.022933,0.041608
0.998729,0.016662,0.022965,0.041663
0.998725,0.016683,0.022996,0.041717
0.998722,0.016704,0.023027,0.041772
0.998719,0.016724,0.023058,0.041826
0.998715,0.016745,0.023089,0.041879
0.998712,0.016765,0.023120,0.041933
0.998709,0.016785,0.023150,0.041986
0.998706,0.016805,0.023181,0.042039
0.998702,0.016825,0.023211,0.042092
0.998699,0.016845,0.023241,0.042144
0.998696,0.016865,0.023271,0.042196
0.998693,0.016885,0.023301,0.042248
0.998689,0.016904,0.023330,0.042300
0.998686,0.016924,0.023360,0.042351
0.998683,0.016943,0.023389,0.042402
0.998680,0.016963,0.023418,0.042453
0.998677,0.016982,0.023447,0.042503
0.998674,0.017001,0.023476,0.042554
0.998671,0.017020,0.023505,0.042604
0.998667,0.017039,0.023534,0.042653
0.998664,0.017057,0.023562,0.042703
0.998661,0.017076,0.023590,0.042752
0.998658,0.017095,0.023618,0.042801
0.998655,0.017113,0.023646,0.042849
0.998652,0.017131,0.023674,0.042898
0.998649,0.017150,0.023702,0.042946
0.998646,0.017168,0.023729,0.042994
0.998643,0.017186,0.023757,0.043042
0.998640,0.017204,0.023784,0.043089
0.998637,0.017222,0.023811,0.043136
0.998634,0.017240,0.023838,0.043183
0.998631,0.017257,0.023865,0.043230
0.998628,0.017275,0.023892,0.043276
0.998625,0.017292,0.023918,0.043322
0.998622,0.017310,0.023945,0.043368
0.998619,0.017327,0.023971,0.043414
0.998616,0.017344,0.023997,0.043459
0.998613,0.017361,0.024023,0.043504
0.998611,0.017378,0.024049,0.043549
0.998608,0.017395,0.024075,0.043594
0.998605,0.017412,0.024100,0.043638
0.998602,0.017429,0.024126,0.043683
0.998599,0.017445,0.024151,0.043727
0.998596,0.017462,0.024176,0.043770
0.998594,0.017479,0.024202,0.043814
0.998591,0.017495,0.024226,0.043857
0.998588,0.017511,0.024251,0.043900
0.998585,0.017527,0.024276,0.043943
0.998582,0.017544,0.024301,0.043986
0.998580,0.017560,0.024325,0.044028
0.998577,0.017576,0.024349,0.044070
0.998574,0.017591,0.024373,0.044112
0.998572,0.017607,0.024398,0.044154
0.998569,0.017623,0.024421,0.044196
0.998566,0.017638,0.024445,0.044237
0.998563,0.017654,0.024469,0.044278
0.998561,0.017669,0.024493,0.044319
0.998558,0.017685,0.024516,0.044360
0.998556,0.017700,0.024539,0.044400
0.998553,0.017715,0.024563,0.044440
0.998550,0.017730,0.024586,0.044480
0.998548,0.017745,0.024609,0.044520
0.998545,0.017760,0.024631,0.044560
0.998543,0.017775,0.024654,0.044599
0.998540,0.017790,0.024677,0.044638
0.998537,0.017805,0.024699,0.044677
0.998535,0.017819,0.024722,0.044716
0.998532,0.017834,0.024744,0.044754
0.998530,0.017848,0.024766,0.044793
0.998527,0.017863,0.024788,0.044831
0.998525,0.017877,0.024810,0.044869
0.998522,0.017891,0.024832,0.044907
0.998520,0.017906,0.024853,0.044944
0.998517,0.017920,0.024875,0.044982
0.998515,0.017934,0.024896,0.045019
0.998512,0.017948,0.024918,0.045056
0.998510,0.017961,0.024939,0.045092
0.998508,0.017975,0.024960,0.045129
0.998505,0.017989,0.024981,0.045165
0.998503,0.018003,0.025002,0.045202
0.998500,0.018016,0.025023,0.045238
0.998498,0.018030,0.025043,0.045273
0.998496,0.018043,0.025064,0.045309
0.998493,0.018057,0.025085,0.045344
0.998491,0.018070,0.025105,0.045380
0.998488,0.018083,0.025125,0.045415
0.998486,0.018096,0.025145,0.045450
0.998484,0.018109,0.025165,0.045484
0.998482,0.018122,0.025185,0.045519
0.998479,0.018135,0.025205,0.045553
0.998477,0.018148,0.025225,0.045587
0.998475,0.018161,0.025245,0.045621
0.998472,0.018174,0.025264,0.045655
0.998470,0.018186,0.025284,0.045689
0.998468,0.018199,0.025303,0.045722
0.998466,0.018211,0.025322,0.045755
0.998463,0.018224,0.025341,0.045788
0.998461,0.018236,0.025360,0.045821
0.998459,0.018248,0.025379,0.045854
0.998457,0.018261,0.025398,0.045887
0.998455,0.018273,0.025417,0.045919
0.998452,0.018285,0.025435,0.045951
0.998450,0.018297,0.025454,0.045983
0.998448,0.018309,0.025472,0.046015
0.998446,0.018321,0.025491,0.046047
0.998444,0.018333,0.025509,0.046078
0.998442,0.018345,0.025527,0.046110
0.998440,0.018356,0.025545,0.046141
0.998437,0.018368,0.025563,0.046172
0.998435,0.018380,0.025581,0.046203
0.998433,0.018391,0.025599,0.046234
0.998431,0.018403,0.025616,0.046264
0.998429,0.018414,0.025634,0.046294
0.998427,0.018426,0.025652,0.046325
0.998425,0.018437,0.025669,0.046355
0.998423,0.018448,0.025686,0.046385
0.998421,0.018459,0.025704,0.046414
0.998419,0.018470,0.025721,0.046444
0.998417,0.018481,0.025738,0.046474
0.998415,0.018493,0.025755,0.046503
0.998413,0.018503,0.025772,0.046532
0.998411,0.018514,0.025788,0.046561
0.998409,0.018525,0.025805,0.046590
0.998407,0.018536,0.025822,0.046618
0.998405,0.018547,0.025838,0.046647
0.998403,0.018557,0.025855,0.046675
0.998401,0.018568,0.025871,0.046704
0.998399,0.018578,0.025887,0.046732
0.998397,0.018589,0.025903,0.046760
0.998395,0.018599,0.025920,0.046787
0.998393,0.018610,0.025936,0.046815
0.998391,0.018620,0.025952,0.046843
0.998390,0.018630,0.025967,0.046870
0.998388,0.018641,0.025983,0.046897
0.998386,0.018651,0.025999,0.046924
0.998384,0.018661,0.026014,0.046951
0.998382,0.018671,0.026030,0.046978
0.998380,0.018681,0.026045,0.047005
0.998378,0.018691,0.026061,0.047031
0.998377,0.018701,0.026076,0.047057
0.998375,0.018711,0.026091,0.047084
0.998373,0.018720,0.026106,0.047110
0.998371,0.018730,0.026121,0.047136
0.998369,0.018740,0.026136,0.047161
0.998368,0.018749,0.026151,0.047187
0.998366,0.018759,0.026166,0.047213
0.998364,0.018769,0.026181,0.047238
0.998362,0.018778,0.026195,0.047263
0.998361,0.018787,0.026210,0.047288
0.998359,0.018797,0.026225,0.047313
0.998357,0.018806,0.026239,0.047338
0.998355,0.018815,0.026253,0.047363
0.998354,0.018825,0.026268,0.047388
0.998352,0.018834,0.026282,0.047412
0.998350,0.018843,0.026296,0.047437
0.998349,0.018852,0.026310,0.047461
0.998347,0.018861,0.026324,0.047485
0.998345,0.018870,0.026338,0.047509
0.998344,0.018879,0.026352,0.047533
0.998342,0.018888,0.026365,0.047556
0.998340,0.018897,0.026379,0.047580
0.998339,0.018906,0.026393,0.047603
0.998337,0.018914,0.026406,0.047627
0.998335,0.018923,0.026420,0.047650
0.998334,0.018932,0.026433,0.047673
0.998332,0.018940,0.026447,0.047696
0.998330,0.018949,0.026460,0.047719
0.998329,0.018957,0.026473,0.047742
0.998327,0.018966,0.026486,0.047764
0.998326,0.018974,0.026499,0.047787
0.998324,0.018983,0.026512,0.047809
0.998323,0.018991,0.026525,0.047831
0.998321,0.018999,0.026538,0.047854
0.998319,0.019007,0.026551,0.047876
0.998318,0.019016,0.026564,0.047898
0.998316,0.019024,0.026576,0.047919
0.998315,0.019032,0.026589,0.047941
0.998313,0.019040,0.026601,0.047963
0.998312,0.019048,0.026614,0.047984
0.998310,0.019056,0.026626,0.048005
0.998309,0.019064,0.026638,0.048027
0.998307,0.019072,0.026651,0.048048
0.998306,0.019080,0.026663,0.048069
0.998304,0.019088,0.026675,0.048090
0.998303,0.019095,0.026687,0.048110
0.998301,0.019103,0.026699,0.048131
0.998300,0.019111,0.026711,0.048152
0.998298,0.019118,0.026723,0.048172
0.998297,0.019126,0.026735,0.048193
0.998296,0.019134,0.026747,0.048213
0.998294,0.019141,0.026758,0.048233
0.998293,0.019149,0.026770,0.048253
0.998291,0.019156,0.026782,0.048273
0.998290,0.019164,0.026793,0.048293
0.998288,0.019171,0.026804,0.048312
0.998287,0.019178,0.026816,0.048332
0.998286,0.019186,0.026827,0.048352
0.998284,0.019193,0.026839,0.048371
0.998283,0.019200,0.026850,0.048390
0.998282,0.019207,0.026861,0.048409
0.998280,0.019214,0.026872,0.048429
0.998279,0.019221,0.026883,0.048448
0.998278,0.019229,0.026894,0.048467
0.998276,0.019236,0.026905,0.048485
0.998275,0.019243,0.026916,0.048504
0.998273,0.019250,0.026927,0.048523
0.998272,0.019256,0.026937,0.048541
0.998271,0.019263,0.026948,0.048560
0.998270,0.019270,0.026959,0.048578
0.998268,0.019277,0.026969,0.048596
0.998267,0.019284,0.026980,0.048614
0.998266,0.019291,0.026990,0.048632
0.998264,0.019297,0.027001,0.048650
0.998263,0.019304,0.027011,0.048668
0.998262,0.019311,0.027022,0.048686
0.998261,0.019317,0.027032,0.048703
0.998259,0.019324,0.027042,0.048721
0.998258,0.019330,0.027052,0.048738
0.998257,0.019337,0.027062,0.048756
0.998256,0.019343,0.027072,0.048773
0.998254,0.019350,0.027082,0.048790
0.998253,0.019356,0.027092,0.048807
0.998252,0.019362,0.027102,0.048824
0.998251,0.019369,0.027112,0.048841
0.998249,0.019375,0.027122,0.048858
0.998248,0.019381,0.027132,0.048875
0.998247,0.019387,0.027141,0.048892
0.998246,0.019394,0.027151,0.048908
0.998245,0.019400,0.027160,0.048925
0.998243,0.019406,0.027170,0.048941
0.998242,0.019412,0.027179,0.048957
0.998241,0.019418,0.027189,0.048974
0.998240,0.019424,0.027198,0.048990
0.998239,0.019430,0.027208,0.049006
0.998238,0.019436,0.027217,0.049022
0.998236,0.019442,0.027226,0.049038
0.998235,0.019448,0.027235,0.049053
0.998234,0.019454,0.027245,0.049069
0.998233,0.019460,0.027254,0.049085
0.998232,0.019465,0.027263,0.049100
0.998231,0.019471,0.027272,0.049116
0.998230,0.019477,0.027281,0.049131
0.998229,0.019483,0.027290,0.049146
0.998227,0.019488,0.027298,0.049162
0.998226,0.019494,0.027307,0.049177
0.998225,0.019500,0.027316,0.049192
0.998224,0.019505,0.027325,0.049207
0.998223,0.019511,0.027333,0.049222
0.998222,0.019516,0.027342,0.049237
0.998221,0.019522,0.027351,0.049251
0.998220,0.019527,0.027359,0.049266
0.998219,0.019533,0.027368,0.049281
0.998218,0.019538,0.027376,0.049295
0.998217,0.019543,0.027385,0.049310
0.998216,0.019549,0.027393,0.049324
0.998215,0.019554,0.027401,0.049338
0.998214,0.019559,0.027410,0.049353
0.998213,0.019565,0.027418,0.049367
0.998212,0.019570,0.027426,0.049381
0.998211,0.019575,0.027434,0.049395
0.998210,0.019580,0.027442,0.049409
0.998209,0.019586,0.027450,0.049423
0.998208,0.019591,0.027458,0.049436
0.998207,0.019596,0.027466,0.049450
0.998206,0.019601,0.027474,0.049464
0.998205,0.019606,0.027482,0.049477
0.998204,0.019611,0.027490,0.049491
0.998203,0.019616,0.027498,0.049504
0.998202,0.019621,0.027506,0.049517
0.998201,0.019626,0.027513,0.049531
0.998200,0.019631,0.027521,0.049544
0.998199,0.019636,0.027529,0.049557
0.998198,0.019641,0.027536,0.049570
0.998197,0.019645,0.027544,0.049583
0.998196,0.019650,0.027551,0.049596
0.998195,0.019655,0.027559,0.049609
0.998194,0.019660,0.027566,0.049622
0.998193,0.019665,0.027574,0.049635
0.998192,0.019669,0.027581,0.049647
0.998191,0.019674,0.027588,0.049660
0.998190,0.019679,0.027596,0.049672
0.998189,0.019683,0.027603,0.049685
0.998188,0.019688,0.027610,0.049697
0.998188,0.019693,0.027617,0.049710
0.998187,0.019697,0.027625,0.049722
0.998186,0.019702,0.027632,0.049734
0.998185,0.019706,0.027639,0.049746
0.998184,0.019711,0.027646,0.049758
0.998183,0.019715,0.027653,0.049770
0.998182,0.019720,0.027660,0.049782
0.998181,0.019724,0.027667,0.049794
0.998181,0.019728,0.027674,0.049806
0.998180,0.019733,0.027680,0.049818
0.998179,0.019737,0.027687,0.049829
0.998178,0.019742,0.027694,0.049841
0.998177,0.019746,0.027701,0.049853
0.998176,0.019750,0.027708,0.049864
0.998175,0.019754,0.027714,0.049876
0.998175,0.019759,0.027721,0.049887
0.998174,0.019763,0.027727,0.049898
0.998173,0.019767,0.027734,0.049910
0.998172,0.019771,0.027741,0.049921
0.998171,0.019775,0.027747,0.049932
0.998170,0.019780,0.027754,0.049943
0.998170,0.019784,0.027760,0.049954
0.998169,0.019788,0.027766,0.049965
0.998168,0.019792,0.027773,0.049976
0.998167,0.019796,0.027779,0.049987
0.998166,0.019800,0.027785,0.049998
0.998166,0.019804,0.027792,0.050008
0.998165,0.019808,0.027798,0.050019
0.998164,0.019812,0.027804,0.050030
0.998163,0.019816,0.027810,0.050040
0.998162,0.019820,0.027816,0.050051
0.998162,0.019824,0.027823,0.050061
0.998161,0.019827,0.027829,0.050072
0.998160,0.019831,0.027835,0.050082
0.998159,0.019835,0.027841,0.050092
0.998159,0.019839,0.027847,0.050103
0.998158,0.019843,0.027853,0.050113
0.998157,0.019847,0.027859,0.050123
0.998156,0.019850,0.027864,0.050133
0.998156,0.019854,0.027870,0.050143
0.998155,0.019858,0.027876,0.050153
0.998154,0.019861,0.027882,0.050163
0.998153,0.019865,0.027888,0.050173
0.998153,0.019869,0.027893,0.050183
0.998152,0.019872,0.027899,0.050193
0.998151,0.019876,0.027905,0.050202
0.998151,0.019880,0.027910,0.050212
0.998150,0.019883,0.027916,0.050222
0.998149,0.019887,0.027922,0.050231
0.998148,0.019890,0.027927,0.050241
0.998148,0.019894,0.027933,0.050250
0.998147,0.019897,0.027938,0.050260
0.998146,0.019901,0.027944,0.050269
0.998146,0.019904,0.027949,0.050278
0.998145,0.019908,0.027955,0.050288
0.998144,0.019911,0.027960,0.050297
0.998144,0.019915,0.027965,0.050306
0.998143,0.019918,0.027971,0.050315
0.998142,0.019921,0.027976,0.050324
0.998142,0.019925,0.027981,0.050333
0.998141,0.019928,0.027986,0.050342
0.998140,0.019932,0.027992,0.050351
0.998140,0.019935,0.027997,0.050360
0.998139,0.019938,0.028002,0.050369
0.998138,0.019941,0.028007,0.050378
0.998138,0.019945,0.028012,0.050387
0.998137,0.019948,0.028017,0.050395
0.998136,0.019951,0.028022,0.050404
0.998136,0.019954,0.028027,0.050413
0.998135,0.019958,0.028032,0.050421
0.998134,0.019961,0.028037,0.050430
0.998134,0.019964,0.028042,0.050438
0.998133,0.019967,0.028047,0.050447
0.998133,0.019970,0.028052,0.050455
0.998132,0.019973,0.028057,0.050463
0.998131,0.019976,0.028062,0.050472
0.998131,0.019979,0.028067,0.050480
0.998130,0.019982,0.028071,0.050488
0.998129,0.019985,0.028076,0.050496
0.998129,0.019988,0.028081,0.050504
0.998128,0.019992,0.028086,0.050513
0.998128,0.019994,0.028090,0.050521
0.998127,0.019997,0.028095,0.050529
0.998126,0.020000,0.028100,0.050537
0.998126,0.020003,0.028104,0.050544
0.998125,0.020006,0.028109,0.050552
0.998125,0.020009,0.028114,0.050560
0.998124,0.020012,0.028118,0.050568
0.998124,0.020015,0.028123,0.050576
0.998123,0.020018,0.028127,0.050583
0.998122,0.020021,0.028132,0.050591
0.998122,0.020024,0.028136,0.050599
0.998121,0.020026,0.028141,0.050606
0.998121,0.020029,0.028145,0.050614
0.998120,0.020032,0.028149,0.050621
0.998120,0.020035,0.028154,0.050629
0.998119,0.020038,0.028158,0.050636
0.998118,0.020040,0.028162,0.050644
0.998118,0.020043,0.028167,0.050651
0.998117,0.020046,0.028171,0.050658
0.998117,0.020048,0.028175,0.050666
