ref_mag_x (uT),ref_mag_y (uT),ref_mag_z (uT)
28.971503,-1.915691,-14.064091
28.979002,-1.927568,-14.047008
28.986448,-1.939380,-14.030010
28.993841,-1.951126,-14.013095
29.001181,-1.962808,-13.996263
29.008470,-1.974425,-13.979515
29.015707,-1.985977,-13.962849
29.022893,-1.997466,-13.946265
29.030029,-2.008891,-13.929764
29.037114,-2.020253,-13.913343
29.044149,-2.031552,-13.897004
29.051134,-2.042789,-13.880746
29.058071,-2.053964,-13.864568
29.064959,-2.065077,-13.848470
29.071798,-2.076129,-13.832452
29.078590,-2.087120,-13.816514
29.085334,-2.098050,-13.800654
29.092031,-2.108920,-13.784873
29.098681,-2.119730,-13.769170
29.105284,-2.130480,-13.753546
29.111841,-2.141171,-13.737998
29.118353,-2.151803,-13.722528
29.124819,-2.162376,-13.707135
29.131240,-2.172891,-13.691819
29.137617,-2.183349,-13.676579
29.143949,-2.193748,-13.661414
29.150237,-2.204091,-13.646325
29.156481,-2.214376,-13.631311
29.162682,-2.224605,-13.616373
29.168841,-2.234777,-13.601508
29.174956,-2.244894,-13.586718
29.181029,-2.254955,-13.572001
29.187061,-2.264960,-13.557358
29.193050,-2.274911,-13.542788
29.198999,-2.284807,-13.528291
29.204906,-2.294648,-13.513866
29.210772,-2.304435,-13.499513
29.216599,-2.314169,-13.485233
29.222385,-2.323849,-13.471023
29.228131,-2.333476,-13.456885
29.233838,-2.343050,-13.442817
29.239506,-2.352571,-13.428820
29.245135,-2.362040,-13.414893
29.250725,-2.371458,-13.401036
29.256277,-2.380823,-13.387249
29.261792,-2.390137,-13.373530
29.267268,-2.399400,-13.359881
29.272707,-2.408613,-13.346299
29.278109,-2.417774,-13.332787
29.283474,-2.426886,-13.319341
29.288803,-2.435947,-13.305964
29.294096,-2.444959,-13.292654
29.299352,-2.453922,-13.279410
29.304573,-2.462835,-13.266234
29.309758,-2.471700,-13.253123
29.314909,-2.480516,-13.240079
29.320024,-2.489284,-13.227100
29.325105,-2.498004,-13.214187
29.330151,-2.506676,-13.201338
29.335163,-2.515300,-13.188555
29.340142,-2.523878,-13.175835
29.345087,-2.532408,-13.163180
29.349998,-2.540892,-13.150589
29.354876,-2.549330,-13.138061
29.359722,-2.557721,-13.125597
29.364535,-2.566067,-13.113195
29.369316,-2.574366,-13.100857
29.374064,-2.582621,-13.088580
29.378781,-2.590830,-13.076365
29.383466,-2.598995,-13.064213
29.388120,-2.607115,-13.052121
29.392743,-2.615191,-13.040091
29.397334,-2.623222,-13.028122
29.401895,-2.631210,-13.016213
29.406426,-2.639154,-13.004364
29.410926,-2.647055,-12.992576
29.415397,-2.654913,-12.980847
29.419837,-2.662727,-12.969178
29.424248,-2.670500,-12.957567
29.428630,-2.678229,-12.946016
29.432983,-2.685917,-12.934523
29.437307,-2.693563,-12.923088
29.441602,-2.701167,-12.911712
29.445868,-2.708730,-12.900393
29.450107,-2.716251,-12.889132
29.454317,-2.723732,-12.877927
29.458499,-2.731172,-12.866780
29.462654,-2.738571,-12.855689
29.466782,-2.745930,-12.844655
29.470882,-2.753249,-12.833676
29.474955,-2.760528,-12.822754
29.479002,-2.767767,-12.811887
29.483021,-2.774967,-12.801075
29.487015,-2.782128,-12.790318
29.490982,-2.789250,-12.779616
29.494923,-2.796334,-12.768968
29.498838,-2.803378,-12.758375
29.502728,-2.810385,-12.747835
29.506592,-2.817353,-12.737349
29.510431,-2.824284,-12.726917
29.514244,-2.831176,-12.716538
29.518033,-2.838032,-12.706211
29.521797,-2.844850,-12.695937
29.525537,-2.851631,-12.685716
29.529252,-2.858375,-12.675546
29.532943,-2.865083,-12.665429
29.536610,-2.871754,-12.655363
29.540253,-2.878389,-12.645349
29.543872,-2.884988,-12.635385
29.547468,-2.891552,-12.625473
29.551041,-2.898079,-12.615611
29.554590,-2.904571,-12.605799
29.558117,-2.911028,-12.596037
29.561620,-2.917450,-12.586326
29.565101,-2.923838,-12.576664
29.568560,-2.930190,-12.567051
29.571996,-2.936508,-12.557487
29.575410,-2.942792,-12.547973
29.578802,-2.949042,-12.538507
29.582172,-2.955258,-12.529089
29.585520,-2.961440,-12.519720
29.588847,-2.967589,-12.510398
29.592152,-2.973705,-12.501124
29.595437,-2.979787,-12.491898
29.598700,-2.985836,-12.482719
29.601942,-2.991853,-12.473586
29.605163,-2.997837,-12.464501
29.608364,-3.003789,-12.455462
29.611544,-3.009709,-12.446469
29.614704,-3.015596,-12.437523
29.617844,-3.021452,-12.428622
29.620964,-3.027276,-12.419767
29.624064,-3.033068,-12.410957
29.627144,-3.038830,-12.402193
29.630204,-3.044560,-12.393473
29.633245,-3.050259,-12.384798
29.636266,-3.055927,-12.376168
29.639269,-3.061565,-12.367582
29.642252,-3.067172,-12.359040
29.645216,-3.072749,-12.350541
29.648162,-3.078296,-12.342087
29.651089,-3.083812,-12.333676
29.653997,-3.089299,-12.325307
29.656887,-3.094757,-12.316982
29.659758,-3.100185,-12.308700
29.662612,-3.105583,-12.300460
29.665447,-3.110953,-12.292263
29.668265,-3.116293,-12.284107
29.671064,-3.121605,-12.275994
29.673847,-3.126888,-12.267922
29.676611,-3.132143,-12.259892
29.679358,-3.137369,-12.251903
29.682088,-3.142567,-12.243955
29.684801,-3.147737,-12.236048
29.687496,-3.152879,-12.228181
29.690175,-3.157993,-12.220355
29.692837,-3.163080,-12.212570
29.695482,-3.168140,-12.204824
29.698111,-3.173172,-12.197118
29.700723,-3.178177,-12.189452
29.703319,-3.183155,-12.181825
29.705899,-3.188106,-12.174238
29.708462,-3.193031,-12.166690
29.711010,-3.197929,-12.159180
29.713541,-3.202800,-12.151709
29.716057,-3.207646,-12.144277
29.718557,-3.212465,-12.136883
29.721042,-3.217258,-12.129527
29.723511,-3.222026,-12.122209
29.725965,-3.226768,-12.114929
29.728403,-3.231484,-12.107686
29.730827,-3.236176,-12.100480
29.733235,-3.240841,-12.093312
29.735628,-3.245482,-12.086181
29.738007,-3.250098,-12.079086
29.740371,-3.254689,-12.072028
29.742720,-3.259255,-12.065006
29.745055,-3.263797,-12.058021
29.747375,-3.268314,-12.051072
29.749681,-3.272807,-12.044158
29.751972,-3.277276,-12.037280
29.754250,-3.281721,-12.030438
29.756513,-3.286142,-12.023631
29.758763,-3.290539,-12.016859
29.760999,-3.294912,-12.010122
29.763220,-3.299262,-12.003420
29.765429,-3.303589,-11.996752
29.767623,-3.307893,-11.990119
29.769805,-3.312173,-11.983520
29.771972,-3.316430,-11.976955
29.774127,-3.320665,-11.970424
29.776268,-3.324877,-11.963927
29.778396,-3.329066,-11.957464
29.780512,-3.333233,-11.951033
29.782614,-3.337377,-11.944637
29.784703,-3.341499,-11.938273
29.786780,-3.345599,-11.931942
29.788844,-3.349677,-11.925643
29.790895,-3.353733,-11.919378
29.792934,-3.357768,-11.913144
29.794960,-3.361780,-11.906943
29.796974,-3.365771,-11.900774
29.798976,-3.369741,-11.894637
29.800965,-3.373690,-11.888532
29.802943,-3.377617,-11.882458
29.804908,-3.381523,-11.876416
29.806862,-3.385409,-11.870404
29.808804,-3.389273,-11.864424
29.810733,-3.393117,-11.858475
29.812652,-3.396940,-11.852557
29.814558,-3.400743,-11.846670
29.816453,-3.404526,-11.840812
29.818337,-3.408288,-11.834986
29.820209,-3.412030,-11.829189
29.822070,-3.415752,-11.823422
29.823919,-3.419454,-11.817685
29.825758,-3.423136,-11.811978
29.827585,-3.426798,-11.806301
29.829401,-3.430441,-11.800653
29.831207,-3.434064,-11.795034
29.833001,-3.437668,-11.789444
29.834785,-3.441253,-11.783883
29.836558,-3.444819,-11.778351
29.838320,-3.448365,-11.772848
29.840072,-3.451892,-11.767373
29.841813,-3.455401,-11.761927
29.843544,-3.458891,-11.756509
29.845264,-3.462362,-11.751118
29.846974,-3.465815,-11.745756
29.848674,-3.469249,-11.740422
29.850363,-3.472664,-11.735115
29.852043,-3.476062,-11.729836
29.853712,-3.479441,-11.724584
29.855372,-3.482803,-11.719360
29.857021,-3.486146,-11.714162
29.858661,-3.489471,-11.708992
29.860291,-3.492779,-11.703848
29.861911,-3.496069,-11.698731
29.863521,-3.499341,-11.693640
29.865122,-3.502596,-11.688576
29.866713,-3.505834,-11.683538
29.868295,-3.509054,-11.678527
29.869868,-3.512257,-11.673541
29.871431,-3.515443,-11.668581
29.872985,-3.518612,-11.663647
29.874529,-3.521764,-11.658739
29.876065,-3.524899,-11.653856
29.877591,-3.528017,-11.648998
29.879108,-3.531119,-11.644166
29.880616,-3.534204,-11.639359
29.882116,-3.537273,-11.634576
29.883606,-3.540325,-11.629819
29.885088,-3.543361,-11.625086
29.886561,-3.546381,-11.620378
29.888025,-3.549385,-11.615694
29.889480,-3.552373,-11.611035
29.890927,-3.555344,-11.606399
29.892366,-3.558300,-11.601788
29.893795,-3.561241,-11.597201
29.895217,-3.564165,-11.592638
29.896630,-3.567074,-11.588098
29.898035,-3.569967,-11.583582
29.899431,-3.572845,-11.579090
29.900819,-3.575708,-11.574620
29.902199,-3.578555,-11.570174
29.903571,-3.581387,-11.565751
29.904935,-3.584204,-11.561351
29.906291,-3.587006,-11.556974
29.907639,-3.589793,-11.552620
29.908979,-3.592566,-11.548288
29.910311,-3.595323,-11.543979
29.911635,-3.598066,-11.539693
29.912952,-3.600794,-11.535428
29.914261,-3.603508,-11.531186
29.915562,-3.606207,-11.526966
29.916856,-3.608892,-11.522767
29.918142,-3.611562,-11.518591
29.919420,-3.614218,-11.514436
29.920691,-3.616860,-11.510303
29.921955,-3.619488,-11.506192
29.923211,-3.622102,-11.502101
29.924460,-3.624703,-11.498033
29.925701,-3.627289,-11.493985
29.926936,-3.629861,-11.489958
29.928163,-3.632420,-11.485952
29.929383,-3.634965,-11.481967
29.930596,-3.637497,-11.478003
29.931802,-3.640015,-11.474060
29.933001,-3.642520,-11.470137
29.934192,-3.645011,-11.466234
29.935377,-3.647489,-11.462352
29.936555,-3.649954,-11.458490
29.937727,-3.652406,-11.454648
29.938891,-3.654845,-11.450826
29.940049,-3.657271,-11.447024
29.941200,-3.659684,-11.443242
29.942344,-3.662084,-11.439479
29.943482,-3.664471,-11.435736
29.944613,-3.666846,-11.432013
29.945737,-3.669208,-11.428308
29.946855,-3.671557,-11.424624
29.947967,-3.673894,-11.420958
29.949072,-3.676219,-11.417311
29.950171,-3.678531,-11.413684
29.951263,-3.680831,-11.410075
29.952349,-3.683119,-11.406485
29.953429,-3.685394,-11.402914
29.954503,-3.687657,-11.399362
29.955570,-3.689909,-11.395828
29.956632,-3.692148,-11.392312
29.957687,-3.694376,-11.388815
29.958736,-3.696591,-11.385336
29.959779,-3.698795,-11.381875
29.960816,-3.700987,-11.378432
29.961847,-3.703168,-11.375007
29.962872,-3.705337,-11.371600
29.963892,-3.707494,-11.368210
29.964905,-3.709640,-11.364838
29.965913,-3.711775,-11.361484
29.966914,-3.713898,-11.358148
29.967910,-3.716010,-11.354828
29.968901,-3.718111,-11.351526
29.969885,-3.720200,-11.348242
29.970865,-3.722279,-11.344974
29.971838,-3.724346,-11.341723
29.972806,-3.726403,-11.338490
29.973768,-3.728448,-11.335273
29.974725,-3.730483,-11.332073
29.975676,-3.732507,-11.328889
29.976622,-3.734520,-11.325723
29.977563,-3.736522,-11.322573
29.978498,-3.738514,-11.319439
29.979428,-3.740495,-11.316321
29.980352,-3.742466,-11.313220
29.981271,-3.744426,-11.310135
29.982185,-3.746376,-11.307066
29.983094,-3.748316,-11.304013
29.983998,-3.750245,-11.300976
29.984896,-3.752164,-11.297955
29.985789,-3.754073,-11.294950
29.986678,-3.755971,-11.291960
29.987561,-3.757860,-11.288986
29.988439,-3.759738,-11.286027
29.989312,-3.761607,-11.283084
29.990180,-3.763466,-11.280156
29.991044,-3.765315,-11.277243
29.991902,-3.767154,-11.274346
29.992755,-3.768983,-11.271464
29.993604,-3.770803,-11.268597
29.994448,-3.772612,-11.265744
29.995287,-3.774413,-11.262907
29.996121,-3.776204,-11.260085
29.996951,-3.777985,-11.257277
29.997776,-3.779757,-11.254484
29.998596,-3.781519,-11.251705
29.999412,-3.783272,-11.248941
30.000222,-3.785016,-11.246191
30.001029,-3.786751,-11.243456
30.001831,-3.788476,-11.240735
30.002628,-3.790192,-11.238028
30.003421,-3.791900,-11.235335
30.004209,-3.793598,-11.232657
30.004993,-3.795287,-11.229992
30.005772,-3.796967,-11.227341
30.006547,-3.798638,-11.224704
30.007318,-3.800301,-11.222081
30.008084,-3.801954,-11.219472
30.008846,-3.803599,-11.216876
30.009604,-3.805235,-11.214294
30.010357,-3.806862,-11.211725
30.011106,-3.808481,-11.209170
30.011851,-3.810092,-11.206628
30.012592,-3.811693,-11.204099
30.013329,-3.813286,-11.201583
30.014061,-3.814871,-11.199081
30.014789,-3.816448,-11.196592
30.015514,-3.818016,-11.194115
30.016234,-3.819575,-11.191652
30.016950,-3.821127,-11.189201
30.017662,-3.822670,-11.186764
30.018370,-3.824205,-11.184339
30.019074,-3.825732,-11.181926
30.019774,-3.827251,-11.179526
30.020471,-3.828762,-11.177139
30.021163,-3.830265,-11.174765
30.021851,-3.831760,-11.172402
30.022536,-3.833247,-11.170052
30.023217,-3.834726,-11.167715
30.023894,-3.836197,-11.165389
30.024567,-3.837661,-11.163076
30.025236,-3.839116,-11.160774
30.025902,-3.840564,-11.158485
30.026564,-3.842005,-11.156208
30.027222,-3.843438,-11.153943
30.027877,-3.844863,-11.151689
30.028527,-3.846280,-11.149447
30.029175,-3.847690,-11.147217
30.029818,-3.849093,-11.144999
30.030458,-3.850488,-11.142792
30.031095,-3.851876,-11.140597
30.031728,-3.853257,-11.138413
30.032357,-3.854630,-11.136241
30.032983,-3.855996,-11.134080
30.033606,-3.857355,-11.131930
30.034224,-3.858706,-11.129791
30.034840,-3.860051,-11.127664
30.035452,-3.861388,-11.125548
30.036061,-3.862718,-11.123443
30.036666,-3.864041,-11.121349
30.037268,-3.865357,-11.119266
30.037866,-3.866667,-11.117193
30.038462,-3.867969,-11.115132
30.039053,-3.869264,-11.113081
30.039642,-3.870553,-11.111041
30.040227,-3.871835,-11.109012
30.040810,-3.873110,-11.106993
30.041388,-3.874378,-11.104985
30.041964,-3.875639,-11.102987
30.042536,-3.876894,-11.101000
30.043106,-3.878142,-11.099023
30.043672,-3.879384,-11.097057
30.044235,-3.880619,-11.095101
30.044795,-3.881848,-11.093155
30.045351,-3.883070,-11.091219
30.045905,-3.884285,-11.089293
30.046456,-3.885494,-11.087378
30.047003,-3.886697,-11.085472
30.047548,-3.887893,-11.083577
30.048089,-3.889084,-11.081691
30.048628,-3.890267,-11.079815
30.049163,-3.891445,-11.077949
30.049696,-3.892616,-11.076093
30.050225,-3.893781,-11.074246
30.050752,-3.894940,-11.072409
30.051276,-3.896093,-11.070582
30.051797,-3.897240,-11.068764
30.052315,-3.898381,-11.066956
30.052830,-3.899515,-11.065157
30.053342,-3.900644,-11.063368
30.053852,-3.901767,-11.061588
30.054358,-3.902883,-11.059817
30.054862,-3.903994,-11.058056
30.055363,-3.905099,-11.056304
30.055862,-3.906198,-11.054561
30.056357,-3.907292,-11.052827
30.056850,-3.908379,-11.051102
30.057340,-3.909461,-11.049386
30.057827,-3.910537,-11.047679
30.058312,-3.911608,-11.045981
30.058794,-3.912673,-11.044292
30.059274,-3.913732,-11.042612
30.059750,-3.914785,-11.040941
30.060225,-3.915833,-11.039278
30.060696,-3.916876,-11.037624
30.061165,-3.917913,-11.035979
30.061631,-3.918944,-11.034342
30.062095,-3.919970,-11.032714
30.062556,-3.920991,-11.031094
30.063015,-3.922006,-11.029483
30.063471,-3.923016,-11.027881
30.063925,-3.924021,-11.026286
30.064376,-3.925020,-11.024700
30.064825,-3.926014,-11.023123
30.065271,-3.927003,-11.021553
30.065715,-3.927986,-11.019992
30.066156,-3.928964,-11.018439
30.066595,-3.929938,-11.016894
30.067032,-3.930906,-11.015357
30.067466,-3.931868,-11.013828
30.067898,-3.932826,-11.012308
30.068327,-3.933779,-11.010795
30.068754,-3.934727,-11.009290
30.069179,-3.935669,-11.007793
30.069601,-3.936607,-11.006304
30.070021,-3.937540,-11.004822
30.070439,-3.938468,-11.003349
30.070854,-3.939391,-11.001883
30.071268,-3.940309,-11.000424
30.071679,-3.941222,-10.998974
30.072087,-3.942131,-10.997531
30.072494,-3.943034,-10.996095
30.072898,-3.943933,-10.994667
30.073300,-3.944827,-10.993247
30.073700,-3.945717,-10.991834
30.074097,-3.946602,-10.990428
30.074493,-3.947482,-10.989030
30.074886,-3.948357,-10.987639
30.075277,-3.949228,-10.986255
30.075666,-3.950094,-10.984879
30.076053,-3.950956,-10.983509
30.076438,-3.951813,-10.982147
30.076821,-3.952666,-10.980792
30.077201,-3.953514,-10.979445
30.077580,-3.954357,-10.978104
30.077956,-3.955196,-10.976770
30.078331,-3.956031,-10.975443
30.078703,-3.956861,-10.974123
30.079073,-3.957687,-10.972810
30.079442,-3.958509,-10.971504
30.079808,-3.959326,-10.970205
30.080172,-3.960139,-10.968913
30.080535,-3.960948,-10.967627
30.080895,-3.961752,-10.966348
30.081253,-3.962552,-10.965076
30.081610,-3.963348,-10.963810
30.081964,-3.964140,-10.962551
30.082317,-3.964928,-10.961299
30.082667,-3.965711,-10.960053
30.083016,-3.966490,-10.958814
30.083363,-3.967266,-10.957581
30.083708,-3.968037,-10.956355
30.084051,-3.968804,-10.955135
30.084392,-3.969567,-10.953922
30.084732,-3.970326,-10.952714
30.085069,-3.971081,-10.951514
30.085405,-3.971832,-10.950319
30.085739,-3.972579,-10.949131
30.086071,-3.973322,-10.947949
30.086401,-3.974061,-10.946773
30.086729,-3.974796,-10.945603
30.087056,-3.975528,-10.944440
30.087381,-3.976255,-10.943282
30.087704,-3.976979,-10.942131
30.088025,-3.977699,-10.940985
30.088345,-3.978415,-10.939846
30.088663,-3.979127,-10.938713
30.088979,-3.979836,-10.937585
30.089293,-3.980540,-10.936463
30.089606,-3.981242,-10.935348
30.089917,-3.981939,-10.934238
30.090227,-3.982633,-10.933134
30.090534,-3.983323,-10.932036
30.090840,-3.984009,-10.930943
30.091145,-3.984692,-10.929856
30.091447,-3.985371,-10.928775
30.091748,-3.986047,-10.927700
30.092048,-3.986719,-10.926630
30.092346,-3.987388,-10.925566
30.092642,-3.988053,-10.924507
30.092936,-3.988714,-10.923454
30.093229,-3.989372,-10.922407
30.093521,-3.990027,-10.921364
30.093811,-3.990678,-10.920328
30.094099,-3.991326,-10.919297
30.094386,-3.991970,-10.918271
30.094671,-3.992611,-10.917250
30.094954,-3.993248,-10.916235
30.095237,-3.993882,-10.915226
30.095517,-3.994513,-10.914221
30.095796,-3.995141,-10.913222
30.096074,-3.995765,-10.912228
30.096350,-3.996386,-10.911239
30.096624,-3.997003,-10.910256
30.096897,-3.997618,-10.909277
30.097169,-3.998229,-10.908304
30.097439,-3.998837,-10.907336
30.097708,-3.999441,-10.906373
30.097975,-4.000043,-10.905415
30.098241,-4.000641,-10.904462
30.098505,-4.001237,-10.903514
30.098768,-4.001829,-10.902571
30.099029,-4.002418,-10.901632
30.099290,-4.003003,-10.900699
30.099548,-4.003586,-10.899771
30.099806,-4.004166,-10.898847
30.100061,-4.004742,-10.897929
30.100316,-4.005316,-10.897015
30.100569,-4.005887,-10.896106
30.100821,-4.006454,-10.895202
30.101071,-4.007019,-10.894302
30.101320,-4.007580,-10.893407
30.101568,-4.008139,-10.892517
30.101814,-4.008695,-10.891632
30.102060,-4.009248,-10.890751
30.102303,-4.009797,-10.889875
30.102546,-4.010344,-10.889003
30.102787,-4.010889,-10.888136
30.103027,-4.011430,-10.887274
30.103265,-4.011968,-10.886416
30.103502,-4.012504,-10.885562
30.103738,-4.013036,-10.884713
30.103973,-4.013566,-10.883869
30.104207,-4.014094,-10.883028
30.104439,-4.014618,-10.882193
30.104670,-4.015139,-10.881361
30.104899,-4.015658,-10.880534
30.105128,-4.016174,-10.879712
30.105355,-4.016688,-10.878893
30.105581,-4.017199,-10.878079
30.105806,-4.017707,-10.877270
30.106030,-4.018212,-10.876464
30.106252,-4.018715,-10.875663
30.106473,-4.019215,-10.874866
30.106693,-4.019712,-10.874073
30.106912,-4.020207,-10.873284
30.107130,-4.020699,-10.872499
30.107346,-4.021189,-10.871719
30.107561,-4.021676,-10.870942
30.107776,-4.022160,-10.870170
30.107989,-4.022642,-10.869401
30.108200,-4.023121,-10.868637
30.108411,-4.023598,-10.867877
30.108621,-4.024072,-10.867121
30.108829,-4.024544,-10.866368
30.109037,-4.025014,-10.865620
30.109243,-4.025480,-10.864875
30.109448,-4.025945,-10.864135
30.109652,-4.026407,-10.863398
30.109855,-4.026866,-10.862665
30.110057,-4.027323,-10.861936
30.110258,-4.027778,-10.861211
30.110457,-4.028230,-10.860490
30.110656,-4.028680,-10.859772
30.110853,-4.029128,-10.859058
30.111050,-4.029573,-10.858348
30.111245,-4.030016,-10.857642
30.111440,-4.030457,-10.856939
30.111633,-4.030895,-10.856240
30.111825,-4.031331,-10.855545
30.112017,-4.031764,-10.854853
30.112207,-4.032196,-10.854165
30.112396,-4.032625,-10.853481
30.112584,-4.033052,-10.852800
30.112772,-4.033476,-10.852123
30.112958,-4.033899,-10.851449
30.113143,-4.034319,-10.850779
30.113327,-4.034737,-10.850112
30.113511,-4.035152,-10.849449
30.113693,-4.035566,-10.848789
30.113874,-4.035977,-10.848133
30.114054,-4.036386,-10.847480
30.114234,-4.036793,-10.846831
30.114412,-4.037198,-10.846185
30.114590,-4.037601,-10.845542
30.114766,-4.038002,-10.844903
30.114942,-4.038400,-10.844267
30.115116,-4.038797,-10.843635
30.115290,-4.039191,-10.843005
30.115463,-4.039583,-10.842379
30.115634,-4.039973,-10.841757
30.115805,-4.040361,-10.841137
30.115975,-4.040748,-10.840521
30.116144,-4.041132,-10.839908
30.116313,-4.041514,-10.839299
30.116480,-4.041894,-10.838692
30.116646,-4.042272,-10.838089
30.116812,-4.042648,-10.837489
30.116976,-4.043022,-10.836892
30.117140,-4.043394,-10.836298
30.117303,-4.043764,-10.835707
30.117465,-4.044132,-10.835119
30.117626,-4.044499,-10.834535
30.117786,-4.044863,-10.833953
30.117946,-4.045225,-10.833375
30.118104,-4.045586,-10.832799
30.118262,-4.045945,-10.832227
30.118419,-4.046301,-10.831658
30.118575,-4.046656,-10.831091
30.118730,-4.047009,-10.830528
30.118884,-4.047360,-10.829967
30.119038,-4.047710,-10.829410
30.119191,-4.048057,-10.828855
30.119343,-4.048403,-10.828303
30.119494,-4.048747,-10.827755
30.119644,-4.049089,-10.827209
30.119793,-4.049429,-10.826665
30.119942,-4.049767,-10.826125
30.120090,-4.050104,-10.825588
30.120237,-4.050439,-10.825053
30.120383,-4.050772,-10.824521
30.120529,-4.051103,-10.823992
30.120674,-4.051433,-10.823466
30.120818,-4.051761,-10.822943
30.120961,-4.052087,-10.822422
30.121103,-4.052411,-10.821904
30.121245,-4.052734,-10.821389
30.121386,-4.053055,-10.820876
30.121526,-4.053374,-10.820366
30.121666,-4.053692,-10.819859
30.121804,-4.054008,-10.819355
30.121942,-4.054322,-10.818853
30.122080,-4.054635,-10.818353
30.122216,-4.054946,-10.817857
30.122352,-4.055255,-10.817363
30.122487,-4.055563,-10.816871
30.122621,-4.055869,-10.816382
30.122755,-4.056174,-10.815896
30.122888,-4.056477,-10.815412
30.123020,-4.056778,-10.814931
30.123151,-4.057078,-10.814452
30.123282,-4.057376,-10.813976
30.123412,-4.057673,-10.813502
30.123542,-4.057968,-10.813031
30.123670,-4.058261,-10.812563
