gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
0.150021,1.872737,1.135690
0.100967,1.867388,1.182494
0.169276,1.812512,1.186289
0.131014,1.939654,1.181565
0.095132,1.845224,1.153685
0.117031,1.743458,1.130106
0.115886,1.784768,1.192408
0.158188,1.853430,1.180955
0.066650,1.862247,1.188294
0.100298,1.812885,1.187160
0.037519,1.827189,1.112338
0.172742,1.828716,1.073655
0.096853,1.695039,1.147630
0.120837,1.752908,1.145310
0.086388,1.666494,1.075033
0.072525,1.698819,1.050710
0.064518,1.667343,1.107109
0.120639,1.672839,1.050606
0.056905,1.710364,1.066165
0.091183,1.677415,1.081819
0.059967,1.608937,1.050609
0.101534,1.718386,1.094679
0.109265,1.669990,1.049690
0.177871,1.640557,1.018467
0.119718,1.639646,1.054655
0.065561,1.657343,1.058039
0.099949,1.672371,1.095899
0.054677,1.592355,1.013336
0.165022,1.647771,0.996158
0.103173,1.633000,0.988632
0.187716,1.598853,0.943296
0.080714,1.528615,1.043015
0.024424,1.554817,1.013705
0.082872,1.517295,0.953561
0.040273,1.548305,1.004601
0.072186,1.559792,0.970591
0.113672,1.497790,1.026970
0.014089,1.538587,0.996530
0.060808,1.508498,0.951241
0.018818,1.514809,0.937839
0.087328,1.450565,0.925251
0.046347,1.505679,0.961811
0.048777,1.477078,0.984650
0.066353,1.494990,0.993145
0.077466,1.467023,0.928433
0.093185,1.445098,0.936718
0.111350,1.463469,1.003606
0.096733,1.460653,0.894018
0.079785,1.416128,0.883196
0.053681,1.380395,0.962726
0.045229,1.430430,0.915773
-0.022540,1.440355,0.906588
0.155987,1.359138,0.936474
0.058531,1.473082,0.935506
0.165486,1.372492,0.903203
0.063634,1.385088,0.912620
0.075427,1.423477,0.916328
0.102868,1.441734,0.838134
0.055256,1.402536,0.918020
0.133876,1.318171,0.884180
0.115970,1.296664,0.882703
0.059314,1.329420,0.833879
0.095864,1.264572,0.927293
0.102396,1.336274,0.853425
-0.043420,1.310246,0.812869
0.059237,1.256083,0.815893
0.031649,1.322792,0.807449
0.029274,1.312912,0.818102
0.050530,1.288207,0.808659
0.033671,1.323001,0.799482
0.084525,1.297356,0.861084
0.121791,1.255126,0.746800
0.061508,1.316874,0.821721
0.074527,1.281095,0.879490
0.080580,1.265857,0.784904
-0.006512,1.230373,0.746095
0.029901,1.242507,0.860180
0.088543,1.204800,0.830081
0.069952,1.253668,0.747639
0.105035,1.242013,0.777008
0.016012,1.254232,0.697078
0.049015,1.251716,0.741450
0.126686,1.208638,0.780563
0.048395,1.233041,0.834020
0.059360,1.108968,0.773411
0.055360,1.172424,0.804375
0.130252,1.119311,0.751847
0.038244,1.181417,0.698731
0.122816,1.237991,0.728725
0.105286,1.114640,0.730716
0.088501,1.176816,0.749792
0.076971,1.119125,0.768766
0.049224,1.048334,0.697228
0.088151,1.199489,0.714968
0.090821,1.095333,0.718825
0.057948,1.192203,0.671355
0.076396,1.115025,0.706739
0.034868,1.147455,0.722648
0.055964,1.179155,0.662949
0.074193,1.072513,0.715768
0.044776,1.124064,0.735405
0.101117,1.079879,0.495011
0.062406,1.168555,0.661556
0.030112,1.063163,0.643891
0.068511,1.158785,0.646286
0.077424,1.076162,0.665678
0.088614,1.081981,0.708178
0.074065,1.092794,0.682764
-0.028723,1.069219,0.686396
0.042391,1.066361,0.624890
0.007638,1.012836,0.724219
0.031342,1.022465,0.649250
0.029281,1.061148,0.657592
0.066480,1.058871,0.727186
0.085227,1.046481,0.648367
0.034934,1.020356,0.582229
0.048323,0.987171,0.639870
0.037745,1.008208,0.538679
0.005273,1.005949,0.581156
0.069974,0.995663,0.674538
-0.039959,1.041804,0.668656
0.055874,1.048201,0.724327
0.019135,1.031765,0.619681
0.035242,0.965841,0.607235
0.014808,0.962185,0.621444
0.035409,1.019201,0.547328
0.048744,0.931394,0.595756
0.071730,0.952597,0.538369
0.049338,0.946944,0.659680
0.019850,0.942733,0.593080
0.061056,0.965972,0.574127
0.018258,0.962246,0.452615
-0.073038,0.864020,0.594908
0.082803,0.984318,0.533730
0.022917,0.926954,0.616965
-0.009697,0.857389,0.565500
0.069797,0.964224,0.568872
0.023811,0.931292,0.563216
0.005188,0.914876,0.544079
0.051810,0.878917,0.641597
0.110777,0.967725,0.572993
0.002502,0.933469,0.602509
0.076170,0.977972,0.591208
0.039637,0.922757,0.526225
0.039656,0.921671,0.519384
-0.005822,0.939242,0.497089
0.069666,0.865469,0.580339
0.012926,0.902103,0.522351
0.067389,0.816741,0.478929
-0.061296,0.819415,0.552246
-0.012359,0.896361,0.505569
0.057248,0.884824,0.616824
0.043594,0.826853,0.501917
0.029698,0.892234,0.457685
-0.013935,0.793317,0.538453
0.090367,0.848822,0.454417
0.038550,0.874436,0.493204
-0.027977,0.832848,0.475118
0.049496,0.782877,0.564635
-0.010872,0.730340,0.462907
-0.012317,0.815994,0.512773
0.022479,0.765304,0.459431
0.066414,0.827878,0.513314
0.056495,0.827323,0.507979
0.028174,0.793271,0.451008
0.009487,0.793656,0.432215
-0.019523,0.774114,0.508967
0.025941,0.823355,0.478048
0.030559,0.835665,0.474474
0.051912,0.879891,0.543385
0.027699,0.797407,0.506936
0.029258,0.775143,0.522581
-0.061689,0.753647,0.532822
0.088698,0.814970,0.412347
-0.027249,0.754669,0.474821
0.136562,0.771879,0.433357
-0.038598,0.808957,0.492981
0.035058,0.725641,0.397254
0.004051,0.685555,0.516154
-0.007024,0.741875,0.452651
0.011163,0.736971,0.429931
0.027812,0.724465,0.398670
0.032143,0.734937,0.612295
0.032359,0.737149,0.458818
0.039944,0.735321,0.521223
0.078961,0.708847,0.429539
-0.018900,0.781339,0.445891
0.046509,0.762958,0.447774
0.058805,0.732984,0.409785
-0.010940,0.748555,0.415837
0.063849,0.684693,0.458770
0.010986,0.639465,0.421384
0.034146,0.736479,0.528395
0.115311,0.685838,0.390118
0.073301,0.681438,0.436517
0.062362,0.692427,0.395551
0.027742,0.682449,0.367679
0.009207,0.664412,0.402106
-0.045422,0.695813,0.353504
-0.000441,0.592961,0.352787
0.022575,0.652900,0.451896
0.000481,0.683587,0.423261
0.017737,0.668017,0.383356
0.037428,0.638903,0.401717
0.032533,0.641178,0.421313
-0.033404,0.562438,0.394149
0.028277,0.599330,0.460095
0.023867,0.686737,0.408281
0.038849,0.649908,0.440080
-0.008927,0.598904,0.402431
0.002624,0.642045,0.367834
0.021167,0.516942,0.350263
0.007503,0.600312,0.318412
0.028700,0.692053,0.378340
0.059243,0.611158,0.401559
-0.051039,0.661639,0.437594
0.009297,0.621788,0.307930
0.001950,0.635731,0.469132
0.077073,0.636119,0.412287
-0.004723,0.629798,0.385735
0.024710,0.564855,0.375214
0.085292,0.617118,0.340969
0.079646,0.600132,0.381572
0.042273,0.545938,0.331824
0.010586,0.525338,0.378077
-0.022757,0.611100,0.432960
-0.054905,0.505484,0.378102
-0.024926,0.565479,0.370212
0.031564,0.531706,0.415098
0.027627,0.593272,0.284923
0.012133,0.546693,0.333272
0.036547,0.538691,0.295367
0.064236,0.615959,0.317167
0.032780,0.575901,0.312835
0.010398,0.549616,0.306248
0.013240,0.491609,0.301870
-0.000871,0.550418,0.335754
-0.055555,0.608891,0.355256
0.035016,0.535171,0.436280
0.102805,0.493303,0.334937
0.071911,0.545342,0.286048
-0.059916,0.516804,0.363989
0.146979,0.476649,0.267970
-0.005315,0.459505,0.311502
0.027702,0.518198,0.279547
0.021664,0.570947,0.356768
-0.005526,0.555092,0.304083
0.051297,0.557524,0.323114
0.060683,0.512672,0.287807
0.006048,0.534837,0.368074
0.006452,0.487845,0.290460
0.021715,0.577573,0.277236
-0.045897,0.476399,0.371983
0.012928,0.561111,0.287367
-0.010607,0.497500,0.260149
-0.011179,0.482807,0.248803
0.024192,0.475705,0.310836
0.071382,0.525248,0.324752
0.024830,0.561687,0.293873
0.042727,0.386759,0.251501
-0.023745,0.469860,0.278302
0.032154,0.494778,0.277773
0.066699,0.537503,0.333552
-0.011506,0.445826,0.332227
-0.016881,0.464984,0.325233
0.027641,0.504853,0.282064
0.067707,0.435060,0.341444
0.039304,0.477717,0.258078
0.024009,0.534250,0.268497
0.028962,0.435180,0.276326
0.034778,0.509730,0.241788
0.122867,0.516692,0.288011
0.034097,0.479168,0.201014
0.025046,0.463311,0.308432
0.005369,0.416326,0.369426
0.018144,0.345072,0.272304
0.012950,0.362629,0.276778
-0.013756,0.530763,0.330082
0.042950,0.431571,0.255533
0.048110,0.377517,0.286830
0.001552,0.423592,0.160462
-0.004437,0.387150,0.236069
0.030865,0.333417,0.248568
-0.030168,0.438539,0.232246
-0.018181,0.382414,0.222995
0.091759,0.421353,0.248979
-0.030444,0.439742,0.327651
0.064220,0.367318,0.237747
0.095528,0.428255,0.149640
-0.016125,0.379599,0.252315
0.039373,0.414373,0.282849
0.002681,0.406482,0.195594
0.034608,0.429238,0.271677
-0.013667,0.320157,0.196760
0.020037,0.337249,0.235613
0.112069,0.545357,0.272316
-0.010373,0.419313,0.226432
-0.015912,0.400980,0.236274
-0.020124,0.447791,0.200897
0.032590,0.465782,0.119599
0.004356,0.400127,0.224073
0.071745,0.405972,0.253854
-0.012175,0.391597,0.201656
0.055586,0.401684,0.220626
-0.123287,0.319796,0.277441
-0.021520,0.397417,0.210122
-0.073509,0.358630,0.262904
0.030730,0.362797,0.200807
0.007329,0.405367,0.221641
-0.014788,0.344683,0.210268
-0.006790,0.400195,0.220341
0.017854,0.401869,0.156882
-0.015437,0.412983,0.200431
-0.103497,0.380431,0.262543
0.010838,0.389270,0.269984
0.049013,0.333630,0.239606
-0.004249,0.336379,0.250931
0.033609,0.419228,0.159794
0.033748,0.256759,0.218484
-0.009240,0.300739,0.226105
0.029541,0.269972,0.255540
0.048605,0.314321,0.164326
0.004953,0.386636,0.169411
0.022844,0.381373,0.232460
-0.017711,0.363315,0.207056
-0.004792,0.307933,0.237889
-0.020118,0.420178,0.167484
0.007902,0.281913,0.254433
0.045355,0.330766,0.241690
0.051374,0.355332,0.227400
0.001691,0.331855,0.212536
0.116018,0.338727,0.203180
0.075767,0.380659,0.250013
0.034938,0.349962,0.078396
0.034125,0.332885,0.193334
0.024234,0.368162,0.227445
0.044880,0.297439,0.160731
-0.013582,0.307404,0.171879
0.023083,0.384984,0.241289
0.056612,0.310168,0.202912
0.032479,0.329724,0.225935
0.049407,0.312654,0.204733
-0.038928,0.194066,0.172867
-0.023313,0.283841,0.226639
0.016189,0.284220,0.209150
-0.023777,0.427970,0.140042
0.015031,0.261483,0.167548
-0.024746,0.270315,0.212350
0.056141,0.215472,0.181461
-0.028229,0.387277,0.174103
-0.017273,0.304134,0.186050
-0.057023,0.234275,0.206246
-0.033354,0.277025,0.253103
0.002908,0.222326,0.238701
0.067297,0.288572,0.076264
0.020983,0.266787,0.178202
-0.012025,0.264828,0.126298
-0.055074,0.322057,0.220693
-0.034117,0.318947,0.141897
-0.011217,0.241001,0.129511
-0.012054,0.261788,0.224873
0.047428,0.177061,0.179474
0.044200,0.262358,0.207213
0.010226,0.272705,0.159184
0.098712,0.257179,0.164356
0.005323,0.305425,0.145139
-0.018485,0.343964,0.040743
-0.054204,0.206450,0.188077
-0.018022,0.345356,0.192335
0.003979,0.293354,0.144188
-0.038039,0.258788,0.211927
-0.041586,0.236010,0.138399
-0.037445,0.239070,0.121061
0.052099,0.283124,0.154473
-0.005360,0.246653,0.120051
-0.054607,0.286819,0.173701
0.006364,0.258136,0.152408
-0.007006,0.255949,0.152767
0.017026,0.309237,0.140529
-0.071737,0.217095,0.133115
-0.031514,0.212168,0.160558
0.030681,0.263792,0.187212
-0.015137,0.220244,0.123622
0.033277,0.271794,0.094595
-0.068153,0.213670,0.069316
0.074934,0.213488,0.152874
-0.010338,0.292907,0.184658
-0.054166,0.261850,0.164637
-0.046589,0.283833,0.202258
0.039044,0.249085,0.083117
-0.076131,0.151835,0.136828
0.018934,0.195582,0.150727
0.031127,0.303252,0.162513
0.050020,0.176903,0.174226
-0.010641,0.191989,0.182134
-0.037777,0.280313,0.203942
0.033643,0.248610,0.208023
-0.052966,0.191286,0.070274
0.026907,0.239457,0.167566
-0.080054,0.216644,0.192290
-0.027422,0.227941,0.024492
0.091686,0.264082,0.140826
-0.074159,0.190843,0.231683
0.015102,0.242021,0.106183
0.092557,0.201782,0.136812
-0.031745,0.233499,0.113514
0.031202,0.210939,0.128070
-0.046895,0.186172,0.153100
-0.022297,0.237051,0.167114
0.033345,0.220984,0.059296
0.017873,0.210521,0.162501
-0.078120,0.181218,0.111773
0.006233,0.229925,0.154622
0.013528,0.125386,0.208792
-0.045616,0.146840,0.100544
-0.011750,0.271282,0.168427
-0.025180,0.212405,0.202468
-0.013509,0.142685,0.115290
-0.007845,0.293234,0.158074
-0.033376,0.167797,0.144249
-0.017651,0.176508,0.095757
0.117650,0.194421,0.174549
0.001265,0.123424,0.156180
-0.022313,0.196455,0.136613
0.074459,0.186923,0.125778
-0.011397,0.273944,0.151235
0.052876,0.196634,0.150718
0.033587,0.208839,0.127605
0.081299,0.145008,0.189114
-0.024293,0.226388,0.126972
0.051080,0.204327,0.109135
0.030453,0.173785,0.087258
-0.034872,0.307653,0.158146
-0.021086,0.205864,0.131808
-0.008685,0.187965,0.056702
0.004315,0.182906,0.059093
0.087407,0.157971,0.093425
-0.079765,0.169177,0.049015
0.001450,0.167314,0.179286
0.019629,0.132639,0.132205
0.015548,0.263145,0.169648
0.051249,0.240974,0.107736
0.062012,0.148460,0.108201
-0.027006,0.264146,0.180500
-0.079639,0.102971,0.136508
0.022362,0.057808,0.142285
-0.015538,0.230543,0.104620
0.002350,0.200541,0.158540
0.020245,0.197893,0.051539
0.007716,0.177301,0.155681
0.026849,0.144614,0.155163
-0.012569,0.199569,0.178495
0.028295,0.196828,0.135802
-0.008603,0.184115,0.081644
0.002614,0.254020,0.101850
0.035458,0.099187,0.128828
0.023747,0.195032,0.065934
0.013306,0.167244,0.077068
-0.007809,0.149608,0.145053
-0.039884,0.184058,0.110733
-0.026951,0.199227,0.010839
-0.047609,0.156899,0.019413
-0.021674,0.221075,0.133919
0.076750,0.193964,0.108960
0.037882,0.226511,0.061614
-0.106891,0.123733,0.153394
0.032988,0.146402,0.019154
0.013440,0.184503,0.107135
0.054250,0.121579,0.065943
-0.020409,0.128739,0.072112
-0.020635,0.160601,0.084270
-0.008844,0.109929,0.086752
0.027504,0.191406,0.165092
0.022740,0.168274,0.147542
0.014094,0.088466,0.053777
0.099224,0.150096,0.113191
-0.141487,0.220307,0.143077
0.058867,0.239923,0.031273
-0.027449,0.125165,0.117502
0.036336,0.135723,0.029786
-0.012568,0.167873,0.086924
0.001286,0.133912,0.079515
0.048633,0.118095,0.067118
-0.006459,0.094156,0.044655
-0.020017,0.128806,0.064437
-0.010444,0.115065,0.088774
0.012562,0.157826,0.029519
-0.039442,0.182634,0.095650
0.054384,0.152595,0.051945
0.088967,0.169124,0.089448
0.022231,0.216211,0.150677
0.009991,0.183370,0.132917
-0.030635,0.107756,0.139551
0.030645,0.117255,0.065205
0.032084,0.144379,0.106775
-0.032971,0.108941,0.072774
0.063886,0.057597,0.120075
0.016360,0.089272,0.113053
-0.017427,0.166256,0.051562
-0.040401,0.100695,0.068009
-0.004741,0.137180,0.106416
0.000411,0.087511,0.115649
0.058704,0.110214,0.095779
-0.018219,0.087151,0.111302
0.065072,0.190293,0.093585
-0.128297,0.202250,0.062683
-0.065086,0.218030,0.043498
-0.072727,0.204718,0.078935
0.031808,0.085948,0.071862
-0.081643,0.060964,0.037553
-0.116872,0.067815,0.128661
0.031578,0.172513,0.067320
-0.011717,0.055795,0.054735
-0.042446,0.108225,0.105062
0.007281,0.121003,0.023309
0.002105,0.141966,0.072146
-0.004605,0.160314,0.074026
0.006131,0.092098,0.050243
0.059386,0.129708,0.077413
-0.055491,0.203323,0.029727
-0.023455,0.120804,0.089913
-0.014373,0.163448,0.054566
-0.002501,0.108925,0.142984
-0.004584,0.119759,0.120627
-0.021065,0.185940,0.114026
-0.060775,0.134734,0.119701
-0.068069,0.075590,-0.065612
-0.018618,0.108486,0.026846
-0.012337,0.049794,0.111103
0.042633,0.072043,0.079226
0.036180,0.079779,-0.014384
-0.005758,0.175522,0.142412
-0.058171,0.082784,0.101136
0.011471,0.142554,0.085680
0.008288,-0.012427,0.039966
-0.037558,0.101129,0.089059
-0.014969,0.076512,0.081409
-0.058117,0.085111,0.054153
-0.027493,0.131447,0.062201
-0.016144,0.085219,0.088966
-0.018713,0.122075,0.057746
-0.059757,0.159274,0.058204
-0.024886,0.083970,0.032815
-0.012082,0.078922,0.041768
-0.062204,0.095959,0.093648
-0.051954,0.099392,0.039096
-0.056596,0.053882,0.103255
0.088333,0.126735,0.050817
-0.003927,0.069047,0.009418
-0.072048,0.087069,0.055067
0.012242,0.086679,-0.056351
-0.068799,0.092506,0.074528
0.021862,0.107863,0.054106
0.028085,0.082982,0.017859
0.022639,0.127016,-0.001589
-0.080726,0.124600,0.059602
-0.115992,0.178063,0.021002
0.053934,0.165017,0.131268
0.044146,0.140931,-0.022928
-0.038850,0.166194,0.029154
0.023831,0.015531,0.034914
-0.043502,0.093521,0.023900
-0.042306,0.064347,0.012726
-0.012280,0.150393,0.162394
0.006571,0.125740,0.000993
0.024247,-0.002726,0.035904
-0.085200,0.053957,0.010938
-0.010897,0.084182,-0.049857
-0.005853,0.123276,-0.038241
0.008920,0.106359,0.022212
0.003908,0.132338,-0.049234
0.064544,0.059966,0.091380
0.013888,0.139382,0.022576
-0.039078,0.125313,0.086164
0.032789,0.162288,0.049471
-0.065729,0.071773,0.013545
0.013817,0.155869,0.008952
-0.005389,0.050342,-0.036570
-0.064539,0.018653,0.062768
0.036748,0.117358,0.022321
-0.020487,0.063999,0.077846
-0.038825,0.037399,0.067274
-0.037531,0.115065,0.031092
0.069582,0.058835,-0.020306
-0.070302,0.082223,0.028675
-0.012219,-0.009946,0.093640
0.040778,0.101904,0.097845
0.012607,0.032829,0.029926
-0.018767,0.126555,0.008280
-0.000458,0.003693,0.062291
-0.034160,0.130399,0.032864
-0.017285,0.055544,0.088762
0.030734,0.108937,0.083939
0.025889,0.085450,-0.042609
0.019474,0.121010,0.092517
-0.020709,0.123933,0.038379
-0.002730,0.125898,0.087009
-0.028441,0.080342,-0.034148
-0.029123,0.125708,0.019252
-0.025947,0.040666,0.059174
-0.045681,0.056019,0.062648
-0.005407,0.133361,0.077073
-0.040483,0.105099,0.074851
0.005085,0.049840,0.078185
0.057157,0.118825,0.083263
0.065315,0.054384,0.054710
-0.050643,0.037217,0.113403
-0.038075,0.073631,-0.024913
0.080003,0.075112,-0.007356
-0.046051,0.093419,0.115904
0.014430,0.129810,0.106278
0.013391,0.201277,0.034913
0.048042,0.124792,0.067885
0.042047,0.140529,-0.014924
-0.128548,0.094002,0.000977
-0.024376,0.151627,0.120262
-0.047789,0.050890,0.046299
0.004189,0.001424,0.122531
-0.009102,0.108489,0.075907
0.040622,0.066098,0.094519
-0.015976,0.137524,0.045179
0.051640,0.084461,0.014128
0.036655,0.088199,0.059574
-0.073569,0.006495,0.032295
0.012854,0.029982,0.029942
-0.014236,0.081247,0.020416
0.014063,0.106863,0.039892
-0.025678,0.101703,0.086926
0.026209,0.107400,0.020393
0.007709,0.137942,0.051941
-0.027875,0.066945,-0.021767
0.003251,0.026337,0.010565
0.032215,0.080903,0.086455
-0.034055,0.093143,0.008407
-0.022018,0.110129,0.086186
0.059533,0.142864,0.135117
0.003347,0.080710,0.027395
-0.013032,0.108461,0.046293
0.016633,-0.019227,-0.032859
0.068609,0.084410,-0.000293
-0.060092,0.035056,0.077330
0.036079,0.092533,0.000922
0.040181,0.049383,0.032057
0.083251,-0.032020,0.028001
-0.027017,0.103586,0.035136
-0.021251,0.015735,0.019658
0.012821,0.110341,0.003254
0.011841,0.164688,0.026422
-0.089954,0.107001,0.040613
0.021332,0.047445,0.065633
0.002011,0.096517,-0.010140
0.035104,0.058810,0.038297
0.038019,0.002262,0.085075
-0.006979,0.092227,0.078446
0.076722,0.123240,0.029569
0.005129,0.116397,0.025594
0.058661,0.068454,0.068945
-0.048646,0.077362,-0.051049
-0.011156,0.013958,0.017554
0.036887,0.044376,-0.018967
0.013630,0.082191,0.117728
-0.021092,0.041883,0.153320
-0.074313,0.046177,0.064165
-0.023251,-0.044774,0.034662
-0.032569,0.043099,0.005779
-0.011361,0.011594,0.054981
0.001424,0.056387,0.052503
-0.024975,0.042617,-0.030440
-0.068557,0.126737,0.011241
0.019858,0.060142,-0.021252
0.033183,0.076357,0.057457
0.011397,-0.007082,0.086945
0.074399,0.104188,0.042222
