ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
0.469061,4.130443,2.728378
0.464637,4.109212,2.713543
0.460256,4.088075,2.698783
0.455917,4.067033,2.684098
0.451620,4.046087,2.669490
0.447365,4.025237,2.654957
0.443151,4.004484,2.640501
0.438978,3.983829,2.626120
0.434846,3.963271,2.611816
0.430755,3.942812,2.597588
0.426703,3.922450,2.583436
0.422691,3.902187,2.569360
0.418718,3.882022,2.555359
0.414784,3.861955,2.541434
0.410889,3.841987,2.527584
0.407032,3.822116,2.513810
0.403213,3.802344,2.500110
0.399431,3.782670,2.486485
0.395687,3.763093,2.472934
0.391979,3.743614,2.459457
0.388308,3.724232,2.446055
0.384673,3.704948,2.432725
0.381073,3.685760,2.419469
0.377509,3.666668,2.406286
0.373980,3.647672,2.393175
0.370486,3.628772,2.380137
0.367026,3.609968,2.367170
0.363600,3.591259,2.354275
0.360208,3.572644,2.341451
0.356849,3.554124,2.328698
0.353523,3.535697,2.316016
0.350230,3.517364,2.303403
0.346969,3.499125,2.290860
0.343741,3.480978,2.278387
0.340544,3.462923,2.265983
0.337378,3.444961,2.253647
0.334243,3.427090,2.241380
0.331139,3.409310,2.229181
0.328066,3.391621,2.217049
0.325023,3.374022,2.204985
0.322010,3.356513,2.192987
0.319026,3.339094,2.181056
0.316071,3.321764,2.169191
0.313146,3.304522,2.157392
0.310249,3.287368,2.145658
0.307380,3.270303,2.133990
0.304540,3.253324,2.122386
0.301727,3.236433,2.110846
0.298942,3.219628,2.099370
0.296184,3.202910,2.087959
0.293454,3.186277,2.076610
0.290749,3.169729,2.065324
0.288072,3.153266,2.054101
0.285420,3.136888,2.042940
0.282795,3.120593,2.031841
0.280195,3.104382,2.020804
0.277620,3.088255,2.009827
0.275070,3.072210,1.998912
0.272546,3.056248,1.988057
0.270046,3.040367,1.977262
0.267570,3.024569,1.966527
0.265119,3.008851,1.955852
0.262691,2.993214,1.945236
0.260287,2.977658,1.934678
0.257907,2.962181,1.924179
0.255549,2.946784,1.913738
0.253215,2.931466,1.903356
0.250903,2.916227,1.893030
0.248614,2.901067,1.882762
0.246347,2.885984,1.872551
0.244102,2.870979,1.862396
0.241878,2.856051,1.852297
0.239677,2.841200,1.842254
0.237496,2.826425,1.832267
0.235337,2.811726,1.822336
0.233199,2.797103,1.812459
0.231082,2.782556,1.802637
0.228985,2.768083,1.792869
0.226908,2.753685,1.783155
0.224852,2.739361,1.773495
0.222815,2.725110,1.763888
0.220798,2.710933,1.754335
0.218801,2.696830,1.744834
0.216822,2.682798,1.735386
0.214863,2.668840,1.725990
0.212923,2.654953,1.716646
0.211002,2.641137,1.707354
0.209099,2.627393,1.698113
0.207215,2.613720,1.688923
0.205348,2.600117,1.679784
0.203500,2.586584,1.670695
0.201670,2.573121,1.661656
0.199857,2.559728,1.652668
0.198061,2.546404,1.643729
0.196283,2.533148,1.634839
0.194522,2.519961,1.625999
0.192778,2.506842,1.617207
0.191051,2.493790,1.608464
0.189340,2.480806,1.599769
0.187646,2.467889,1.591122
0.185968,2.455038,1.582523
0.184306,2.442254,1.573971
0.182660,2.429536,1.565466
0.181029,2.416884,1.557008
0.179415,2.404297,1.548597
0.177816,2.391775,1.540232
0.176232,2.379317,1.531913
0.174663,2.366924,1.523641
0.173109,2.354595,1.515413
0.171571,2.342330,1.507231
0.170046,2.330127,1.499094
0.168537,2.317989,1.491002
0.167042,2.305912,1.482955
0.165561,2.293898,1.474952
0.164094,2.281947,1.466992
0.162641,2.270057,1.459077
0.161203,2.258228,1.451205
0.159777,2.246461,1.443377
0.158366,2.234754,1.435591
0.156968,2.223108,1.427849
0.155583,2.211523,1.420149
0.154211,2.199997,1.412491
0.152852,2.188531,1.404876
0.151506,2.177124,1.397302
0.150173,2.165776,1.389770
0.148853,2.154487,1.382279
0.147545,2.143256,1.374830
0.146250,2.132083,1.367421
0.144967,2.120968,1.360054
0.143696,2.109911,1.352726
0.142437,2.098911,1.345439
0.141190,2.087968,1.338192
0.139955,2.077081,1.330985
0.138731,2.066251,1.323817
0.137519,2.055477,1.316689
0.136319,2.044758,1.309599
0.135129,2.034096,1.302549
0.133951,2.023488,1.295537
0.132785,2.012935,1.288564
0.131629,2.002437,1.281629
0.130484,1.991994,1.274732
0.129350,1.981604,1.267873
0.128226,1.971268,1.261052
0.127113,1.960986,1.254268
0.126011,1.950757,1.247521
0.124919,1.940581,1.240811
0.123837,1.930458,1.234138
0.122765,1.920387,1.227501
0.121704,1.910369,1.220901
0.120652,1.900402,1.214336
0.119610,1.890487,1.207808
0.118578,1.880624,1.201316
0.117556,1.870811,1.194859
0.116543,1.861050,1.188437
0.115540,1.851339,1.182051
0.114546,1.841678,1.175700
0.113561,1.832068,1.169383
0.112586,1.822507,1.163101
0.111619,1.812996,1.156853
0.110662,1.803534,1.150639
0.109714,1.794121,1.144460
0.108774,1.784758,1.138314
0.107843,1.775442,1.132202
0.106921,1.766175,1.126123
0.106008,1.756956,1.120077
0.105103,1.747785,1.114064
0.104206,1.738662,1.108085
0.103318,1.729586,1.102138
0.102438,1.720557,1.096223
0.101566,1.711575,1.090341
0.100702,1.702639,1.084490
0.099846,1.693750,1.078672
0.098999,1.684907,1.072886
0.098159,1.676110,1.067131
0.097326,1.667359,1.061407
0.096502,1.658653,1.055715
0.095685,1.649992,1.050054
0.094876,1.641376,1.044423
0.094074,1.632805,1.038824
0.093279,1.624279,1.033255
0.092492,1.615796,1.027716
0.091712,1.607358,1.022207
0.090940,1.598964,1.016729
0.090174,1.590613,1.011280
0.089416,1.582306,1.005861
0.088664,1.574041,1.000472
0.087920,1.565820,0.995112
0.087182,1.557641,0.989781
0.086451,1.549505,0.984479
0.085727,1.541412,0.979206
0.085009,1.533360,0.973961
0.084298,1.525350,0.968746
0.083593,1.517382,0.963558
0.082895,1.509455,0.958399
0.082204,1.501569,0.953268
0.081518,1.493724,0.948165
0.080839,1.485921,0.943090
0.080166,1.478157,0.938042
0.079499,1.470434,0.933021
0.078839,1.462752,0.928028
0.078184,1.455109,0.923063
0.077535,1.447506,0.918124
0.076893,1.439942,0.913212
0.076256,1.432418,0.908326
0.075625,1.424933,0.903467
0.074999,1.417486,0.898635
0.074380,1.410079,0.893829
0.073765,1.402710,0.889049
0.073157,1.395379,0.884295
0.072554,1.388087,0.879567
0.071956,1.380832,0.874864
0.071364,1.373616,0.870187
0.070778,1.366436,0.865535
0.070196,1.359294,0.860909
0.069620,1.352190,0.856307
0.069049,1.345122,0.851731
0.068483,1.338091,0.847179
0.067923,1.331097,0.842653
0.067367,1.324139,0.838150
0.066816,1.317217,0.833672
0.066271,1.310331,0.829219
0.065730,1.303481,0.824789
0.065194,1.296667,0.820384
0.064663,1.289888,0.816002
0.064137,1.283145,0.811644
0.063615,1.276436,0.807310
0.063098,1.269763,0.802999
0.062586,1.263124,0.798712
0.062078,1.256520,0.794448
0.061575,1.249950,0.790207
0.061076,1.243414,0.785989
0.060582,1.236913,0.781793
0.060092,1.230445,0.777621
0.059607,1.224011,0.773471
0.059126,1.217611,0.769343
0.058649,1.211244,0.765238
0.058177,1.204910,0.761155
0.057708,1.198609,0.757094
0.057244,1.192340,0.753055
0.056784,1.186105,0.749038
0.056328,1.179902,0.745043
0.055877,1.173731,0.741069
0.055429,1.167593,0.737117
0.054985,1.161486,0.733186
0.054545,1.155411,0.729277
0.054109,1.149368,0.725388
0.053677,1.143356,0.721521
0.053248,1.137376,0.717674
0.052824,1.131427,0.713848
0.052403,1.125509,0.710043
0.051986,1.119621,0.706258
0.051573,1.113765,0.702494
0.051163,1.107939,0.698750
0.050757,1.102143,0.695027
0.050354,1.096378,0.691323
0.049955,1.090642,0.687640
0.049560,1.084936,0.683976
0.049167,1.079261,0.680332
0.048779,1.073614,0.676708
0.048394,1.067998,0.673103
0.048012,1.062410,0.669518
0.047633,1.056852,0.665952
0.047258,1.051322,0.662406
0.046886,1.045822,0.658878
0.046518,1.040350,0.655370
0.046152,1.034906,0.651880
0.045790,1.029492,0.648409
0.045431,1.024105,0.644957
0.045075,1.018746,0.641524
0.044722,1.013415,0.638109
0.044373,1.008113,0.634712
0.044026,1.002837,0.631334
0.043682,0.997590,0.627974
0.043342,0.992369,0.624632
0.043004,0.987176,0.621308
0.042669,0.982010,0.618002
0.042337,0.976871,0.614714
0.042008,0.971759,0.611444
0.041682,0.966673,0.608191
0.041359,0.961614,0.604955
0.041038,0.956581,0.601737
0.040720,0.951575,0.598537
0.040405,0.946595,0.595353
0.040093,0.941640,0.592187
0.039783,0.936712,0.589038
0.039476,0.931809,0.585905
0.039172,0.926932,0.582790
0.038870,0.922080,0.579691
0.038571,0.917254,0.576609
0.038274,0.912453,0.573543
0.037980,0.907677,0.570494
0.037689,0.902925,0.567462
0.037400,0.898199,0.564445
0.037113,0.893497,0.561445
0.036829,0.888820,0.558461
0.036548,0.884167,0.555493
0.036268,0.879539,0.552541
0.035992,0.874934,0.549605
0.035717,0.870354,0.546685
0.035445,0.865798,0.543780
0.035175,0.861265,0.540891
0.034908,0.856756,0.538017
0.034642,0.852271,0.535159
0.034379,0.847809,0.532317
0.034119,0.843370,0.529489
0.033860,0.838954,0.526677
0.033604,0.834562,0.523879
0.033349,0.830192,0.521097
0.033097,0.825846,0.518330
0.032847,0.821522,0.515577
0.032600,0.817220,0.512840
0.032354,0.812941,0.510117
0.032110,0.808685,0.507408
0.031869,0.804450,0.504714
0.031629,0.800238,0.502035
0.031391,0.796048,0.499370
0.031156,0.791879,0.496719
0.030922,0.787733,0.494083
0.030691,0.783608,0.491460
0.030461,0.779504,0.488852
0.030233,0.775422,0.486258
0.030008,0.771362,0.483677
0.029784,0.767322,0.481110
0.029562,0.763304,0.478558
0.029341,0.759307,0.476018
0.029123,0.755330,0.473493
0.028906,0.751375,0.470981
0.028692,0.747440,0.468482
0.028479,0.743525,0.465997
0.028268,0.739631,0.463525
0.028058,0.735757,0.461066
0.027850,0.731904,0.458621
0.027644,0.728071,0.456188
0.027440,0.724257,0.453769
0.027238,0.720464,0.451362
0.027037,0.716691,0.448969
0.026837,0.712937,0.446588
0.026640,0.709203,0.444220
0.026444,0.705488,0.441865
0.026250,0.701793,0.439522
0.026057,0.698117,0.437192
0.025866,0.694460,0.434874
0.025676,0.690822,0.432569
0.025488,0.687204,0.430276
0.025302,0.683604,0.427995
0.025117,0.680023,0.425726
0.024933,0.676461,0.423470
0.024751,0.672918,0.421226
0.024571,0.669393,0.418993
0.024392,0.665886,0.416773
0.024215,0.662398,0.414564
0.024039,0.658928,0.412368
0.023864,0.655476,0.410183
0.023691,0.652042,0.408009
0.023519,0.648626,0.405848
0.023349,0.645228,0.403697
0.023180,0.641848,0.401559
0.023012,0.638485,0.399431
0.022846,0.635140,0.397316
0.022681,0.631813,0.395211
0.022518,0.628503,0.393118
0.022355,0.625210,0.391036
0.022194,0.621934,0.388964
0.022035,0.618676,0.386904
0.021876,0.615434,0.384856
0.021719,0.612210,0.382817
0.021564,0.609002,0.380790
0.021409,0.605811,0.378774
0.021256,0.602637,0.376768
0.021104,0.599480,0.374774
0.020953,0.596339,0.372789
0.020803,0.593214,0.370816
0.020655,0.590106,0.368853
0.020508,0.587014,0.366900
0.020362,0.583938,0.364958
0.020217,0.580878,0.363026
0.020073,0.577834,0.361104
0.019931,0.574807,0.359193
0.019789,0.571795,0.357292
0.019649,0.568798,0.355401
0.019510,0.565818,0.353520
0.019372,0.562853,0.351649
0.019235,0.559903,0.349788
0.019099,0.556969,0.347937
0.018964,0.554051,0.346096
0.018830,0.551147,0.344265
0.018698,0.548259,0.342444
0.018566,0.545386,0.340632
0.018435,0.542528,0.338830
0.018306,0.539684,0.337037
0.018177,0.536856,0.335254
0.018050,0.534043,0.333481
0.017923,0.531244,0.331717
0.017798,0.528460,0.329962
0.017673,0.525690,0.328217
0.017550,0.522935,0.326481
0.017427,0.520195,0.324754
0.017306,0.517468,0.323036
0.017185,0.514756,0.321328
0.017065,0.512058,0.319629
0.016947,0.509375,0.317938
0.016829,0.506705,0.316257
0.016712,0.504049,0.314585
0.016596,0.501408,0.312921
0.016481,0.498780,0.311267
0.016367,0.496165,0.309621
0.016253,0.493565,0.307984
0.016141,0.490978,0.306356
0.016029,0.488404,0.304736
0.015919,0.485844,0.303125
0.015809,0.483298,0.301523
0.015700,0.480765,0.299929
0.015592,0.478245,0.298344
0.015484,0.475738,0.296767
0.015378,0.473244,0.295198
0.015272,0.470764,0.293638
0.015168,0.468296,0.292086
0.015064,0.465841,0.290542
0.014960,0.463400,0.289007
0.014858,0.460970,0.287480
0.014756,0.458554,0.285960
0.014655,0.456150,0.284449
0.014555,0.453759,0.282946
0.014456,0.451381,0.281451
0.014358,0.449015,0.279964
0.014260,0.446661,0.278485
0.014163,0.444319,0.277013
0.014066,0.441990,0.275550
0.013971,0.439673,0.274094
0.013876,0.437368,0.272646
0.013782,0.435075,0.271206
0.013689,0.432795,0.269773
0.013596,0.430526,0.268348
0.013504,0.428269,0.266931
0.013413,0.426024,0.265521
0.013322,0.423790,0.264118
0.013232,0.421568,0.262723
0.013143,0.419358,0.261336
0.013054,0.417160,0.259955
0.012966,0.414973,0.258583
0.012879,0.412797,0.257217
0.012793,0.410633,0.255859
0.012707,0.408480,0.254507
0.012622,0.406339,0.253164
0.012537,0.404208,0.251827
0.012453,0.402089,0.250497
0.012370,0.399981,0.249174
0.012287,0.397884,0.247859
0.012205,0.395798,0.246550
0.012123,0.393723,0.245248
0.012043,0.391659,0.243954
0.011962,0.389605,0.242666
0.011883,0.387562,0.241385
0.011804,0.385530,0.240110
0.011725,0.383509,0.238843
0.011647,0.381498,0.237582
0.011570,0.379498,0.236328
0.011493,0.377508,0.235080
0.011417,0.375529,0.233840
0.011341,0.373560,0.232605
0.011266,0.371601,0.231378
0.011192,0.369653,0.230156
0.011118,0.367714,0.228942
0.011045,0.365786,0.227733
0.010972,0.363868,0.226532
0.010899,0.361960,0.225336
0.010828,0.360062,0.224147
0.010756,0.358174,0.222964
0.010686,0.356296,0.221788
0.010615,0.354428,0.220617
0.010546,0.352570,0.219453
0.010477,0.350721,0.218295
0.010408,0.348882,0.217144
0.010340,0.347052,0.215998
0.010272,0.345232,0.214858
0.010205,0.343422,0.213725
0.010138,0.341621,0.212597
0.010072,0.339830,0.211475
0.010006,0.338048,0.210360
0.009941,0.336275,0.209250
0.009877,0.334512,0.208146
0.009812,0.332758,0.207048
0.009748,0.331013,0.205956
0.009685,0.329277,0.204870
0.009622,0.327550,0.203789
0.009560,0.325832,0.202714
0.009498,0.324124,0.201645
0.009436,0.322424,0.200581
0.009375,0.320733,0.199524
0.009315,0.319051,0.198471
0.009254,0.317378,0.197424
0.009195,0.315714,0.196383
0.009135,0.314058,0.195348
0.009076,0.312411,0.194317
0.009018,0.310773,0.193293
0.008960,0.309143,0.192273
0.008902,0.307521,0.191260
0.008845,0.305909,0.190251
0.008788,0.304304,0.189248
0.008732,0.302709,0.188250
0.008676,0.301121,0.187257
0.008620,0.299542,0.186270
0.008565,0.297971,0.185288
0.008510,0.296408,0.184311
0.008456,0.294854,0.183339
0.008402,0.293307,0.182373
0.008348,0.291769,0.181411
0.008295,0.290239,0.180455
0.008242,0.288716,0.179504
0.008189,0.287202,0.178557
0.008137,0.285696,0.177616
0.008085,0.284198,0.176680
0.008034,0.282707,0.175748
0.007983,0.281224,0.174822
0.007932,0.279749,0.173900
0.007882,0.278282,0.172984
0.007832,0.276822,0.172072
0.007782,0.275371,0.171165
0.007733,0.273926,0.170263
0.007684,0.272490,0.169366
0.007636,0.271060,0.168473
0.007587,0.269639,0.167585
0.007540,0.268224,0.166702
0.007492,0.266818,0.165823
0.007445,0.265418,0.164949
0.007398,0.264026,0.164080
0.007351,0.262641,0.163215
0.007305,0.261264,0.162355
0.007259,0.259893,0.161500
0.007214,0.258530,0.160649
0.007168,0.257174,0.159802
0.007123,0.255825,0.158960
0.007079,0.254483,0.158123
0.007034,0.253148,0.157289
0.006990,0.251821,0.156461
0.006947,0.250500,0.155636
0.006903,0.249186,0.154816
0.006860,0.247879,0.154001
0.006817,0.246578,0.153189
0.006775,0.245285,0.152382
0.006732,0.243998,0.151579
0.006690,0.242719,0.150781
0.006649,0.241445,0.149987
0.006607,0.240179,0.149196
0.006566,0.238919,0.148410
0.006526,0.237666,0.147629
0.006485,0.236419,0.146851
0.006445,0.235179,0.146077
0.006405,0.233945,0.145308
0.006365,0.232718,0.144542
0.006326,0.231497,0.143781
0.006287,0.230283,0.143024
0.006248,0.229075,0.142270
0.006209,0.227873,0.141521
0.006171,0.226678,0.140776
0.006133,0.225489,0.140034
0.006095,0.224306,0.139297
0.006057,0.223130,0.138563
0.006020,0.221959,0.137833
0.005983,0.220795,0.137107
0.005946,0.219636,0.136385
0.005909,0.218484,0.135667
0.005873,0.217338,0.134953
0.005837,0.216198,0.134242
0.005801,0.215064,0.133535
0.005766,0.213936,0.132832
0.005730,0.212813,0.132132
0.005695,0.211697,0.131436
0.005660,0.210586,0.130744
0.005626,0.209482,0.130056
0.005591,0.208383,0.129371
0.005557,0.207290,0.128690
0.005523,0.206202,0.128012
0.005490,0.205120,0.127338
0.005456,0.204044,0.126668
0.005423,0.202974,0.126001
0.005390,0.201909,0.125337
0.005357,0.200850,0.124677
0.005324,0.199796,0.124021
0.005292,0.198748,0.123368
0.005260,0.197705,0.122719
0.005228,0.196668,0.122072
0.005196,0.195636,0.121430
0.005165,0.194610,0.120790
0.005133,0.193589,0.120155
0.005102,0.192574,0.119522
0.005071,0.191563,0.118893
0.005041,0.190558,0.118267
0.005010,0.189559,0.117644
0.004980,0.188564,0.117025
0.004950,0.187575,0.116409
0.004920,0.186591,0.115796
0.004890,0.185612,0.115187
0.004861,0.184638,0.114580
0.004831,0.183669,0.113977
0.004802,0.182706,0.113377
0.004773,0.181747,0.112781
0.004745,0.180794,0.112187
0.004716,0.179845,0.111596
0.004688,0.178902,0.111009
0.004660,0.177963,0.110425
0.004632,0.177029,0.109844
0.004604,0.176101,0.109266
0.004576,0.175177,0.108690
0.004549,0.174258,0.108118
0.004522,0.173343,0.107549
0.004495,0.172434,0.106983
0.004468,0.171529,0.106420
0.004441,0.170629,0.105860
0.004414,0.169734,0.105303
0.004388,0.168843,0.104749
0.004362,0.167958,0.104198
0.004336,0.167076,0.103649
0.004310,0.166200,0.103104
0.004284,0.165328,0.102561
0.004259,0.164460,0.102022
0.004233,0.163598,0.101485
0.004208,0.162739,0.100951
0.004183,0.161885,0.100420
0.004158,0.161036,0.099891
0.004134,0.160191,0.099366
0.004109,0.159351,0.098843
0.004085,0.158515,0.098323
0.004061,0.157683,0.097805
0.004036,0.156855,0.097291
0.004013,0.156033,0.096779
0.003989,0.155214,0.096270
0.003965,0.154399,0.095763
0.003942,0.153589,0.095259
0.003918,0.152783,0.094758
0.003895,0.151982,0.094259
0.003872,0.151184,0.093764
0.003849,0.150391,0.093270
0.003827,0.149602,0.092780
0.003804,0.148817,0.092291
0.003782,0.148036,0.091806
0.003759,0.147260,0.091323
0.003737,0.146487,0.090842
0.003715,0.145718,0.090365
0.003693,0.144954,0.089889
0.003672,0.144193,0.089416
0.003650,0.143437,0.088946
0.003629,0.142684,0.088478
0.003607,0.141935,0.088013
0.003586,0.141191,0.087550
0.003565,0.140450,0.087089
0.003544,0.139713,0.086631
0.003524,0.138980,0.086175
0.003503,0.138250,0.085722
0.003482,0.137525,0.085271
0.003462,0.136803,0.084822
0.003442,0.136086,0.084376
0.003422,0.135371,0.083932
0.003402,0.134661,0.083491
0.003382,0.133955,0.083052
0.003362,0.133252,0.082615
0.003342,0.132553,0.082180
0.003323,0.131857,0.081748
0.003304,0.131165,0.081318
0.003284,0.130477,0.080891
0.003265,0.129792,0.080465
0.003246,0.129111,0.080042
0.003227,0.128434,0.079621
0.003209,0.127760,0.079202
0.003190,0.127089,0.078786
0.003171,0.126422,0.078371
0.003153,0.125759,0.077959
0.003135,0.125099,0.077549
0.003116,0.124443,0.077141
0.003098,0.123790,0.076736
0.003080,0.123140,0.076332
0.003063,0.122494,0.075931
0.003045,0.121851,0.075531
0.003027,0.121212,0.075134
0.003010,0.120576,0.074739
0.002992,0.119943,0.074346
0.002975,0.119314,0.073955
0.002958,0.118688,0.073566
0.002941,0.118065,0.073179
0.002924,0.117445,0.072794
0.002907,0.116829,0.072412
0.002890,0.116216,0.072031
0.002873,0.115606,0.071652
0.002857,0.114999,0.071275
0.002840,0.114396,0.070900
0.002824,0.113796,0.070528
0.002808,0.113199,0.070157
0.002792,0.112605,0.069788
0.002776,0.112014,0.069421
0.002760,0.111426,0.069056
0.002744,0.110841,0.068693
0.002728,0.110260,0.068332
0.002712,0.109681,0.067972
0.002697,0.109105,0.067615
0.002681,0.108533,0.067259
0.002666,0.107963,0.066906
0.002651,0.107397,0.066554
0.002635,0.106833,0.066204
0.002620,0.106273,0.065856
0.002605,0.105715,0.065510
0.002590,0.105160,0.065165
0.002576,0.104608,0.064823
0.002561,0.104059,0.064482
0.002546,0.103513,0.064143
0.002532,0.102970,0.063806
0.002517,0.102430,0.063470
0.002503,0.101892,0.063137
0.002489,0.101358,0.062805
0.002474,0.100826,0.062474
0.002460,0.100297,0.062146
0.002446,0.099770,0.061819
0.002432,0.099247,0.061494
0.002418,0.098726,0.061171
0.002405,0.098208,0.060849
0.002391,0.097692,0.060530
0.002377,0.097180,0.060211
0.002364,0.096670,0.059895
0.002350,0.096162,0.059580
0.002337,0.095658,0.059267
0.002324,0.095156,0.058955
0.002310,0.094656,0.058645
0.002297,0.094160,0.058337
0.002284,0.093666,0.058030
0.002271,0.093174,0.057725
0.002258,0.092685,0.057422
0.002246,0.092199,0.057120
0.002233,0.091715,0.056820
0.002220,0.091234,0.056521
0.002208,0.090755,0.056224
0.002195,0.090278,0.055928
0.002183,0.089805,0.055634
0.002170,0.089333,0.055342
0.002158,0.088865,0.055051
0.002146,0.088398,0.054762
0.002134,0.087934,0.054474
0.002122,0.087473,0.054188
0.002110,0.087014,0.053903
0.002098,0.086557,0.053619
0.002086,0.086103,0.053338
0.002074,0.085651,0.053057
0.002063,0.085202,0.052778
0.002051,0.084754,0.052501
0.002039,0.084310,0.052225
0.002028,0.083867,0.051951
0.002016,0.083427,0.051677
0.002005,0.082989,0.051406
0.001994,0.082554,0.051136
0.001983,0.082120,0.050867
0.001971,0.081690,0.050600
0.001960,0.081261,0.050334
0.001949,0.080834,0.050069
0.001938,0.080410,0.049806
0.001927,0.079988,0.049544
0.001917,0.079568,0.049284
0.001906,0.079151,0.049025
0.001895,0.078735,0.048767
0.001885,0.078322,0.048511
0.001874,0.077911,0.048256
0.001863,0.077502,0.048002
0.001853,0.077096,0.047750
0.001843,0.076691,0.047499
0.001832,0.076288,0.047249
0.001822,0.075888,0.047001
0.001812,0.075490,0.046754
0.001802,0.075094,0.046508
0.001792,0.074700,0.046264
0.001782,0.074307,0.046021
0.001772,0.073918,0.045779
0.001762,0.073530,0.045538
0.001752,0.073144,0.045299
0.001742,0.072760,0.045061
0.001732,0.072378,0.044824
0.001723,0.071998,0.044589
0.001713,0.071620,0.044354
0.001704,0.071244,0.044121
0.001694,0.070870,0.043889
0.001685,0.070499,0.043659
0.001675,0.070129,0.043429
0.001666,0.069760,0.043201
0.001657,0.069394,0.042974
0.001647,0.069030,0.042748
0.001638,0.068668,0.042524
0.001629,0.068308,0.042300
0.001620,0.067949,0.042078
0.001611,0.067592,0.041857
0.001602,0.067238,0.041637
0.001593,0.066885,0.041418
0.001584,0.066534,0.041201
0.001575,0.066185,0.040984
0.001567,0.065837,0.040769
0.001558,0.065492,0.040554
0.001549,0.065148,0.040341
0.001541,0.064806,0.040129
0.001532,0.064466,0.039919
0.001524,0.064128,0.039709
0.001515,0.063791,0.039500
0.001507,0.063456,0.039293
0.001498,0.063123,0.039086
0.001490,0.062792,0.038881
0.001482,0.062462,0.038677
0.001474,0.062135,0.038473
0.001465,0.061808,0.038271
0.001457,0.061484,0.038070
0.001449,0.061161,0.037870
0.001441,0.060840,0.037671
0.001433,0.060521,0.037473
0.001425,0.060203,0.037276
0.001418,0.059887,0.037080
0.001410,0.059573,0.036886
0.001402,0.059260,0.036692
0.001394,0.058949,0.036499
0.001386,0.058640,0.036307
0.001379,0.058332,0.036116
0.001371,0.058026,0.035927
0.001364,0.057722,0.035738
0.001356,0.057419,0.035550
0.001349,0.057117,0.035363
0.001341,0.056818,0.035178
0.001334,0.056519,0.034993
0.001326,0.056223,0.034809
0.001319,0.055928,0.034626
0.001312,0.055634,0.034444
0.001305,0.055342,0.034263
0.001297,0.055052,0.034083
0.001290,0.054763,0.033904
0.001283,0.054475,0.033726
0.001276,0.054189,0.033549
0.001269,0.053905,0.033373
0.001262,0.053622,0.033197
0.001255,0.053341,0.033023
0.001248,0.053061,0.032849
0.001241,0.052782,0.032677
0.001235,0.052505,0.032505
0.001228,0.052230,0.032334
0.001221,0.051955,0.032165
0.001214,0.051683,0.031996
0.001208,0.051412,0.031827
0.001201,0.051142,0.031660
0.001194,0.050873,0.031494
0.001188,0.050606,0.031328
0.001181,0.050341,0.031164
0.001175,0.050076,0.031000
