ref_mag_x (uT),ref_mag_y (uT),ref_mag_z (uT)
27.652757,0.000000,-16.617507
27.653588,-0.002213,-16.616125
27.655249,-0.006593,-16.613359
27.657740,-0.012918,-16.609208
27.661059,-0.020990,-16.603671
27.665206,-0.030629,-16.596746
27.670178,-0.041672,-16.588431
27.675968,-0.053969,-16.578734
27.682488,-0.067388,-16.567794
27.689661,-0.081807,-16.555739
27.697414,-0.097116,-16.542683
27.705682,-0.113216,-16.528728
27.714408,-0.130017,-16.513969
27.723539,-0.147438,-16.498490
27.733026,-0.165405,-16.482367
27.742827,-0.183854,-16.465670
27.752902,-0.202722,-16.448460
27.763217,-0.221957,-16.430795
27.773740,-0.241510,-16.412726
27.784441,-0.261337,-16.394299
27.795296,-0.281397,-16.375556
27.806282,-0.301656,-16.356535
27.817376,-0.322080,-16.337270
27.828560,-0.342641,-16.317793
27.839817,-0.363312,-16.298131
27.851133,-0.384070,-16.278311
27.862492,-0.404893,-16.258355
27.873883,-0.425763,-16.238284
27.885295,-0.446662,-16.218117
27.896717,-0.467574,-16.197872
27.908142,-0.488486,-16.177563
27.919559,-0.509385,-16.157204
27.930964,-0.530260,-16.136809
27.942348,-0.551101,-16.116388
27.953707,-0.571899,-16.095953
27.965035,-0.592645,-16.075512
27.976328,-0.613333,-16.055074
27.987581,-0.633957,-16.034647
27.998792,-0.654509,-16.014237
28.009956,-0.674986,-15.993852
28.021071,-0.695383,-15.973495
28.032134,-0.715696,-15.953174
28.043144,-0.735921,-15.932891
28.054098,-0.756055,-15.912652
28.064994,-0.776096,-15.892460
28.075832,-0.796040,-15.872319
28.086609,-0.815886,-15.852231
28.097325,-0.835633,-15.832199
28.107979,-0.855278,-15.812227
28.118570,-0.874820,-15.792315
28.129098,-0.894258,-15.772466
28.139561,-0.913591,-15.752682
28.149959,-0.932819,-15.732964
28.160293,-0.951940,-15.713314
28.170561,-0.970954,-15.693733
28.180764,-0.989860,-15.674222
28.190901,-1.008660,-15.654782
28.200973,-1.027351,-15.635415
28.210979,-1.045935,-15.616120
28.220920,-1.064410,-15.596898
28.230795,-1.082778,-15.577751
28.240604,-1.101039,-15.558679
28.250349,-1.119191,-15.539681
28.260029,-1.137237,-15.520760
28.269644,-1.155175,-15.501914
28.279194,-1.173007,-15.483144
28.288680,-1.190732,-15.464451
28.298103,-1.208351,-15.445834
28.307461,-1.225865,-15.427294
28.316757,-1.243273,-15.408831
28.325989,-1.260577,-15.390444
28.335159,-1.277777,-15.372135
28.344267,-1.294872,-15.353903
28.353313,-1.311865,-15.335748
28.362297,-1.328755,-15.317670
28.371221,-1.345543,-15.299669
28.380083,-1.362229,-15.281745
28.388885,-1.378814,-15.263897
28.397628,-1.395298,-15.246127
28.406311,-1.411683,-15.228433
28.414934,-1.427968,-15.210816
28.423499,-1.444155,-15.193275
28.432006,-1.460243,-15.175811
28.440455,-1.476234,-15.158422
28.448846,-1.492127,-15.141110
28.457181,-1.507924,-15.123873
28.465458,-1.523626,-15.106713
28.473680,-1.539232,-15.089627
28.481845,-1.554743,-15.072617
28.489955,-1.570160,-15.055682
28.498010,-1.585484,-15.038822
28.506010,-1.600715,-15.022037
28.513956,-1.615853,-15.005327
28.521848,-1.630900,-14.988690
28.529687,-1.645855,-14.972128
28.537473,-1.660720,-14.955640
28.545206,-1.675495,-14.939225
28.552887,-1.690181,-14.922884
28.560515,-1.704777,-14.906616
28.568093,-1.719285,-14.890421
28.575619,-1.733706,-14.874299
28.583094,-1.748039,-14.858250
28.590519,-1.762286,-14.842273
28.597894,-1.776446,-14.826368
28.605220,-1.790522,-14.810535
28.612496,-1.804512,-14.794773
28.619723,-1.818418,-14.779083
28.626902,-1.832239,-14.763465
28.634033,-1.845978,-14.747917
28.641115,-1.859634,-14.732440
28.648151,-1.873207,-14.717033
28.655139,-1.886699,-14.701697
28.662081,-1.900110,-14.686430
28.668976,-1.913440,-14.671234
28.675825,-1.926690,-14.656106
28.682628,-1.939860,-14.641049
28.689386,-1.952951,-14.626060
28.696099,-1.965964,-14.611140
28.702767,-1.978898,-14.596288
28.709391,-1.991755,-14.581505
28.715971,-2.004535,-14.566790
28.722507,-2.017238,-14.552142
28.729000,-2.029865,-14.537563
28.735449,-2.042417,-14.523050
28.741856,-2.054893,-14.508605
28.748221,-2.067295,-14.494226
28.754543,-2.079622,-14.479914
28.760824,-2.091876,-14.465669
28.767063,-2.104057,-14.451489
28.773261,-2.116165,-14.437376
28.779418,-2.128201,-14.423328
28.785534,-2.140165,-14.409345
28.791610,-2.152057,-14.395428
28.797646,-2.163879,-14.381575
28.803643,-2.175630,-14.367787
28.809600,-2.187312,-14.354063
28.815518,-2.198924,-14.340404
28.821397,-2.210466,-14.326808
28.827237,-2.221940,-14.313276
28.833040,-2.233346,-14.299808
28.838804,-2.244685,-14.286402
28.844530,-2.255956,-14.273060
28.850220,-2.267160,-14.259780
28.855872,-2.278297,-14.246563
28.861487,-2.289369,-14.233408
28.867065,-2.300375,-14.220314
28.872607,-2.311315,-14.207283
28.878113,-2.322191,-14.194313
28.883583,-2.333003,-14.181404
28.889018,-2.343750,-14.168556
28.894417,-2.354434,-14.155769
28.899781,-2.365055,-14.143043
28.905111,-2.375614,-14.130376
28.910406,-2.386109,-14.117770
28.915666,-2.396543,-14.105223
28.920893,-2.406916,-14.092736
28.926086,-2.417227,-14.080309
28.931245,-2.427477,-14.067940
28.936371,-2.437667,-14.055630
28.941464,-2.447797,-14.043379
28.946523,-2.457868,-14.031186
28.951551,-2.467879,-14.019051
28.956546,-2.477831,-14.006974
28.961509,-2.487725,-13.994955
28.966439,-2.497560,-13.982993
28.971339,-2.507338,-13.971088
28.976206,-2.517059,-13.959240
28.981043,-2.526722,-13.947449
28.985848,-2.536329,-13.935714
28.990623,-2.545879,-13.924036
28.995367,-2.555374,-13.912413
29.000081,-2.564813,-13.900847
29.004765,-2.574196,-13.889335
29.009419,-2.583525,-13.877880
29.014043,-2.592799,-13.866479
29.018637,-2.602019,-13.855133
29.023203,-2.611185,-13.843841
29.027739,-2.620297,-13.832604
29.032246,-2.629356,-13.821421
29.036725,-2.638363,-13.810292
29.041175,-2.647317,-13.799217
29.045597,-2.656218,-13.788195
29.049991,-2.665068,-13.777226
29.054357,-2.673866,-13.766311
29.058695,-2.682613,-13.755448
29.063006,-2.691309,-13.744637
29.067290,-2.699954,-13.733879
29.071546,-2.708549,-13.723173
29.075776,-2.717094,-13.712519
29.079978,-2.725589,-13.701917
29.084155,-2.734035,-13.691366
29.088305,-2.742432,-13.680866
29.092429,-2.750780,-13.670418
29.096526,-2.759080,-13.660020
29.100599,-2.767332,-13.649672
29.104645,-2.775536,-13.639375
29.108666,-2.783692,-13.629128
29.112662,-2.791801,-13.618931
29.116633,-2.799863,-13.608784
29.120578,-2.807878,-13.598686
29.124499,-2.815847,-13.588637
29.128396,-2.823770,-13.578637
29.132268,-2.831647,-13.568686
29.136116,-2.839479,-13.558784
29.139940,-2.847265,-13.548930
29.143740,-2.855006,-13.539124
29.147516,-2.862703,-13.529367
29.151269,-2.870355,-13.519657
29.154998,-2.877963,-13.509994
29.158704,-2.885527,-13.500379
29.162387,-2.893048,-13.490811
29.166047,-2.900525,-13.481290
29.169684,-2.907959,-13.471815
29.173299,-2.915351,-13.462387
29.176891,-2.922700,-13.453005
29.180461,-2.930006,-13.443670
29.184009,-2.937271,-13.434380
29.187535,-2.944494,-13.425136
29.191039,-2.951675,-13.415937
29.194521,-2.958815,-13.406784
29.197982,-2.965914,-13.397676
29.201421,-2.972973,-13.388612
29.204839,-2.979991,-13.379593
29.208237,-2.986968,-13.370619
29.211613,-2.993906,-13.361689
29.214968,-3.000804,-13.352803
29.218302,-3.007662,-13.343960
29.221617,-3.014481,-13.335162
29.224910,-3.021261,-13.326407
29.228184,-3.028003,-13.317695
29.231437,-3.034705,-13.309026
29.234670,-3.041370,-13.300400
29.237884,-3.047996,-13.291817
29.241077,-3.054585,-13.283276
29.244252,-3.061135,-13.274777
29.247406,-3.067649,-13.266321
29.250542,-3.074125,-13.257906
29.253658,-3.080564,-13.249533
29.256755,-3.086967,-13.241202
29.259833,-3.093333,-13.232912
29.262893,-3.099663,-13.224663
29.265934,-3.105957,-13.216454
29.268956,-3.112214,-13.208287
29.271960,-3.118437,-13.200160
29.274945,-3.124624,-13.192074
29.277913,-3.130775,-13.184028
29.280862,-3.136892,-13.176022
29.283793,-3.142974,-13.168055
29.286707,-3.149021,-13.160129
29.289602,-3.155034,-13.152242
29.292481,-3.161013,-13.144394
29.295341,-3.166958,-13.136585
29.298185,-3.172869,-13.128815
29.301011,-3.178747,-13.121083
29.303820,-3.184591,-13.113391
29.306612,-3.190402,-13.105736
29.309387,-3.196180,-13.098120
29.312146,-3.201926,-13.090542
29.314888,-3.207639,-13.083002
29.317613,-3.213320,-13.075499
29.320322,-3.218968,-13.068034
29.323014,-3.224585,-13.060606
29.325690,-3.230169,-13.053215
29.328350,-3.235722,-13.045861
29.330994,-3.241244,-13.038544
29.333622,-3.246735,-13.031263
29.336235,-3.252194,-13.024019
29.338831,-3.257623,-13.016812
29.341412,-3.263021,-13.009640
29.343978,-3.268389,-13.002504
29.346528,-3.273726,-12.995404
29.349063,-3.279033,-12.988340
29.351582,-3.284311,-12.981311
29.354087,-3.289558,-12.974317
29.356576,-3.294776,-12.967358
29.359051,-3.299965,-12.960435
29.361511,-3.305125,-12.953545
29.363956,-3.310255,-12.946691
29.366387,-3.315356,-12.939871
29.368803,-3.320429,-12.933085
29.371204,-3.325474,-12.926334
29.373591,-3.330490,-12.919616
29.375965,-3.335477,-12.912932
29.378323,-3.340437,-12.906282
29.380668,-3.345369,-12.899665
29.382999,-3.350273,-12.893081
29.385316,-3.355150,-12.886531
29.387619,-3.359999,-12.880013
29.389909,-3.364821,-12.873528
29.392185,-3.369616,-12.867076
29.394448,-3.374384,-12.860657
29.396697,-3.379126,-12.854270
29.398932,-3.383841,-12.847915
29.401155,-3.388529,-12.841592
29.403364,-3.393191,-12.835301
29.405560,-3.397828,-12.829041
29.407743,-3.402438,-12.822814
29.409914,-3.407022,-12.816617
29.412071,-3.411581,-12.810452
29.414216,-3.416114,-12.804319
29.416348,-3.420622,-12.798216
29.418468,-3.425105,-12.792143
29.420575,-3.429563,-12.786102
29.422669,-3.433995,-12.780091
29.424751,-3.438403,-12.774111
29.426821,-3.442787,-12.768160
29.428879,-3.447146,-12.762240
29.430925,-3.451480,-12.756350
29.432958,-3.455791,-12.750490
29.434980,-3.460077,-12.744659
29.436990,-3.464340,-12.738858
29.438988,-3.468579,-12.733086
29.440974,-3.472794,-12.727343
29.442949,-3.476986,-12.721630
29.444912,-3.481154,-12.715945
29.446863,-3.485299,-12.710289
29.448803,-3.489421,-12.704662
29.450732,-3.493521,-12.699063
29.452649,-3.497597,-12.693493
29.454556,-3.501651,-12.687951
29.456451,-3.505682,-12.682437
29.458335,-3.509691,-12.676951
29.460208,-3.513677,-12.671493
29.462070,-3.517642,-12.666063
29.463921,-3.521584,-12.660660
29.465761,-3.525504,-12.655285
