gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
2.211413,0.751074,2.090020
2.187947,0.863586,2.067324
2.226982,0.779095,2.066913
2.142557,0.749285,1.947375
2.201322,0.816492,2.063101
2.212241,0.806824,2.082605
2.157713,0.737135,2.018312
2.154462,0.725661,2.044357
2.115636,0.742875,2.028411
2.110924,0.811367,1.951008
2.169830,0.755637,1.974387
2.104791,0.696301,1.974534
2.180433,0.775836,2.031505
2.011094,0.774783,1.901725
2.048627,0.670013,1.917259
2.064800,0.705661,1.970895
2.062617,0.705272,1.981173
2.026232,0.756495,1.881497
2.052855,0.712001,1.852075
1.993784,0.701601,1.876195
1.929699,0.728077,1.829384
1.983148,0.707522,1.897614
1.992795,0.631069,1.877080
2.038095,0.692465,1.763555
2.007121,0.647975,1.857732
1.947340,0.688270,1.800254
1.975556,0.786843,1.859757
2.006643,0.767340,1.828422
1.973545,0.736710,1.713706
1.928419,0.713957,1.784126
1.868160,0.681636,1.697514
1.882269,0.733185,1.762416
1.920395,0.723103,1.720935
1.893038,0.662598,1.687534
1.867631,0.655852,1.769658
1.830194,0.682000,1.788796
1.768213,0.694280,1.793323
1.789217,0.602582,1.684356
1.839127,0.646719,1.705280
1.851622,0.574170,1.747413
1.898261,0.681897,1.673255
1.829645,0.689069,1.692775
1.798053,0.608180,1.718809
1.766941,0.652643,1.675094
1.760951,0.649094,1.588742
1.821502,0.619657,1.580442
1.751101,0.582507,1.676301
1.685024,0.575518,1.592077
1.719809,0.638309,1.598197
1.675682,0.693698,1.568499
1.705257,0.611220,1.584872
1.654477,0.651638,1.606049
1.709509,0.680361,1.536116
1.662265,0.589352,1.643046
1.648294,0.728673,1.532412
1.639486,0.645334,1.531840
1.707913,0.620791,1.594522
1.636663,0.612304,1.553214
1.686688,0.620250,1.554653
1.634669,0.607451,1.594466
1.615106,0.634905,1.526716
1.644852,0.596016,1.458729
1.591859,0.600364,1.559737
1.627785,0.544044,1.464228
1.551820,0.600052,1.508984
1.626837,0.538217,1.479696
1.593447,0.627415,1.375924
1.565413,0.607887,1.406074
1.493453,0.655518,1.500613
1.571445,0.558127,1.512349
1.575073,0.609715,1.435666
1.478610,0.591381,1.523455
1.490255,0.565506,1.398335
1.536427,0.624305,1.470877
1.517618,0.583138,1.428201
1.427899,0.582219,1.482677
1.466787,0.537083,1.330193
1.474140,0.507592,1.394032
1.457159,0.540369,1.349622
1.539629,0.595093,1.318347
1.431333,0.552159,1.388076
1.389331,0.536475,1.384557
1.367590,0.573263,1.367909
1.393023,0.536434,1.369079
1.386428,0.495430,1.307517
1.453491,0.632047,1.306776
1.433501,0.574158,1.267735
1.461314,0.498771,1.319780
1.401851,0.483715,1.233051
1.368276,0.482496,1.290601
1.355968,0.516486,1.293667
1.404108,0.521187,1.288268
1.418924,0.543404,1.248033
1.283299,0.502170,1.262326
1.368553,0.493649,1.273201
1.367576,0.506001,1.246348
1.419438,0.515584,1.147437
1.316264,0.537146,1.296900
1.277473,0.429686,1.275934
1.296836,0.517094,1.223962
1.297610,0.586143,1.228536
1.291116,0.531096,1.162591
1.329601,0.490558,1.202004
1.274021,0.571530,1.145712
1.318699,0.462695,1.248218
1.309643,0.555385,1.199658
1.228055,0.528751,1.189325
1.271080,0.505458,1.109951
1.285677,0.468972,1.128696
1.262016,0.461084,1.149452
1.174596,0.537814,1.207291
1.272819,0.463644,1.164662
1.237812,0.475494,1.135701
1.226741,0.440309,1.137244
1.262176,0.494351,1.164695
1.179520,0.493128,1.189381
1.181832,0.453565,1.066438
1.256406,0.524221,1.154985
1.137696,0.427622,1.109063
1.160783,0.424818,1.092714
1.188066,0.546247,1.146178
1.136510,0.443504,1.091067
1.168030,0.401678,1.035265
1.077147,0.477271,1.021893
1.184156,0.502901,1.073365
1.204787,0.392473,1.065691
1.152521,0.481452,1.056155
1.137200,0.445240,1.076377
1.079115,0.479103,1.065411
1.050870,0.451110,0.999655
1.130011,0.452079,1.056883
1.124021,0.370660,0.997661
1.131071,0.359530,0.942983
1.050527,0.393788,1.034552
1.094755,0.386096,1.007141
1.069116,0.399482,0.987722
1.069976,0.374633,0.965901
1.108238,0.475878,0.993230
1.126889,0.449957,0.989010
1.042899,0.349454,0.949947
0.991783,0.408686,1.029611
1.057402,0.453343,0.986864
1.009821,0.496117,1.006206
1.095820,0.311813,0.937095
1.050307,0.368430,0.909925
1.007226,0.464492,0.955140
1.058314,0.403375,0.935955
1.096215,0.433946,0.913654
0.975615,0.432338,0.925346
1.016179,0.330217,0.934869
1.023576,0.371042,0.912346
0.955100,0.454074,0.929981
0.977598,0.401910,0.812579
1.063745,0.400524,0.919767
0.977112,0.397402,0.844806
1.011990,0.368057,0.909635
1.012134,0.442261,0.962124
0.912671,0.405984,0.925103
0.985100,0.437095,0.856961
0.878388,0.417737,0.907256
1.003722,0.362876,0.941111
0.986174,0.297812,0.875015
0.958427,0.410171,0.886223
0.912661,0.355726,0.862538
0.861447,0.420806,0.831407
0.932206,0.297175,0.882577
0.876525,0.407249,0.859692
0.890307,0.350781,0.797021
0.962826,0.405788,0.938489
0.833149,0.400271,0.850284
0.921297,0.395313,0.873922
0.904633,0.303279,0.801927
0.932207,0.293347,0.851205
0.851405,0.334069,0.865853
0.863791,0.317211,0.811770
0.892225,0.293526,0.836436
0.836724,0.386662,0.827101
0.839048,0.397229,0.823687
0.873446,0.326471,0.804179
0.875188,0.385901,0.799591
0.876665,0.380196,0.741504
0.879751,0.391793,0.837699
0.811991,0.393575,0.816614
0.798919,0.283821,0.815711
0.822809,0.336924,0.788057
0.778799,0.315845,0.779039
0.806721,0.345335,0.763350
0.815448,0.279767,0.766090
0.860211,0.358587,0.778727
0.807902,0.285778,0.772720
0.820952,0.323285,0.765843
0.857251,0.309503,0.705111
0.764557,0.314914,0.781891
0.806864,0.349028,0.765900
0.750815,0.394493,0.690709
0.727392,0.312342,0.694605
0.754315,0.318308,0.747603
0.827960,0.394535,0.691671
0.732956,0.308846,0.671669
0.776056,0.344553,0.659851
0.776214,0.344319,0.749752
0.712494,0.351377,0.690121
0.760621,0.310333,0.694295
0.837146,0.342758,0.682016
0.717962,0.375160,0.697180
0.781741,0.251611,0.688336
0.744892,0.237012,0.663468
0.703308,0.353877,0.678743
0.767350,0.297380,0.687775
0.737609,0.301177,0.685096
0.676816,0.244518,0.684911
0.772872,0.331046,0.636023
0.726446,0.318730,0.589738
0.703809,0.275433,0.618281
0.771199,0.331635,0.633128
0.774536,0.349025,0.716250
0.698842,0.292766,0.610913
0.704375,0.221979,0.675595
0.669716,0.250739,0.726064
0.744014,0.308689,0.628525
0.643808,0.278342,0.641541
0.713467,0.337497,0.614644
0.671967,0.256298,0.680062
0.795498,0.300146,0.592065
0.701771,0.202641,0.646657
0.665778,0.255053,0.604561
0.781264,0.262577,0.643564
0.651533,0.251003,0.646674
0.669105,0.244092,0.711835
0.663416,0.255296,0.605102
0.686621,0.190525,0.645397
0.636040,0.244254,0.631751
0.696430,0.360549,0.617245
0.674735,0.256170,0.649347
0.748538,0.216935,0.613400
0.577977,0.363849,0.675982
0.628824,0.335938,0.683182
0.627577,0.263897,0.487221
0.651815,0.263385,0.580524
0.552591,0.317061,0.563940
0.628183,0.235225,0.578334
0.639461,0.330983,0.656979
0.636651,0.170150,0.567436
0.592259,0.224376,0.602111
0.657439,0.241238,0.559410
0.591919,0.253052,0.595766
0.482090,0.220703,0.557564
0.613823,0.284273,0.589372
0.603945,0.169141,0.606017
0.586556,0.228417,0.600384
0.637345,0.241100,0.658264
0.585482,0.246340,0.519827
0.585542,0.267850,0.532645
0.562272,0.214797,0.576091
0.614680,0.204708,0.561384
0.552982,0.269725,0.518817
0.615136,0.189367,0.497708
0.542287,0.187939,0.616234
0.541165,0.225615,0.508813
0.543464,0.194421,0.520523
0.592475,0.242965,0.542859
0.544957,0.217044,0.548486
0.587364,0.228176,0.494994
0.550033,0.243399,0.441530
0.560247,0.199135,0.518185
0.592226,0.254705,0.535036
0.549381,0.214826,0.493912
0.530687,0.188783,0.528766
0.477878,0.204523,0.451999
0.564842,0.227368,0.551740
0.535601,0.209082,0.530903
0.526914,0.222398,0.438886
0.481010,0.149404,0.501823
0.509216,0.283714,0.587844
0.542337,0.249057,0.502505
0.541333,0.183296,0.510437
0.561415,0.243381,0.521466
0.489052,0.212517,0.430855
0.504771,0.176915,0.434654
0.529356,0.211512,0.480517
0.473121,0.238205,0.445272
0.591947,0.261986,0.434420
0.510638,0.271017,0.423818
0.521566,0.247589,0.470866
0.454859,0.260098,0.452697
0.516537,0.195442,0.489875
0.513855,0.139168,0.409289
0.482485,0.209584,0.440837
0.435272,0.201307,0.439144
0.468967,0.185777,0.421289
0.433038,0.129655,0.455809
0.420273,0.195747,0.457004
0.459837,0.242475,0.479178
0.408851,0.204984,0.489336
0.419353,0.137214,0.332451
0.457507,0.185893,0.452956
0.523989,0.212043,0.372249
0.407439,0.172851,0.349223
0.428029,0.233520,0.449602
0.421756,0.158864,0.441409
0.456367,0.234580,0.462248
0.532737,0.190715,0.418247
0.353628,0.235217,0.403004
0.388872,0.272655,0.440132
0.458344,0.174156,0.421575
0.372882,0.236114,0.385427
0.411214,0.204938,0.409133
0.447200,0.288003,0.373429
0.402883,0.184880,0.425830
0.430488,0.175245,0.361026
0.512721,0.157539,0.387593
0.466390,0.185465,0.365067
0.467997,0.194878,0.425856
0.477553,0.135854,0.424695
0.406965,0.159233,0.336877
0.388211,0.072926,0.403237
0.423214,0.194440,0.329895
0.360475,0.218730,0.389702
0.396892,0.218936,0.325439
0.436506,0.129562,0.362823
0.473158,0.086149,0.451773
0.357584,0.195667,0.315704
0.314450,0.233846,0.371585
0.447996,0.163810,0.371259
0.396848,0.248686,0.417102
0.390121,0.259107,0.361586
0.437245,0.194180,0.364455
0.393107,0.179697,0.362342
0.409046,0.180362,0.382190
0.402192,0.141022,0.296173
0.408289,0.146216,0.413659
0.372967,0.188707,0.368499
0.473248,0.216318,0.307979
0.420400,0.171349,0.374017
0.381790,0.159622,0.256951
0.371552,0.184996,0.407847
0.318908,0.155853,0.246318
0.416843,0.172650,0.315509
0.339777,0.187482,0.344599
0.350534,0.154194,0.292171
0.349147,0.195321,0.381716
0.340881,0.122955,0.381972
0.341363,0.180264,0.297894
0.300620,0.156575,0.326110
0.394688,0.195237,0.390693
0.299978,0.177840,0.408823
0.353763,0.187146,0.321358
0.406951,0.185595,0.243010
0.392523,0.109017,0.271296
0.401179,0.200278,0.330225
0.429704,0.111222,0.381091
0.321787,0.140304,0.435684
0.340787,0.128915,0.305133
0.390484,0.132253,0.304730
0.330117,0.171065,0.328366
0.391155,0.130262,0.384117
0.358345,0.136524,0.257026
0.346616,0.177577,0.281266
0.273868,0.188453,0.288036
0.270409,0.100903,0.334463
0.272466,0.113486,0.236447
0.296199,0.187380,0.321153
0.371817,0.162886,0.435154
0.304317,0.084811,0.342908
0.319497,0.136305,0.258754
0.385631,0.179362,0.318483
0.284365,0.108505,0.291935
0.317991,0.118828,0.309709
0.311652,0.030682,0.234269
0.313906,0.196189,0.321775
0.288359,0.134613,0.328969
0.369331,0.154333,0.361569
0.378008,0.156564,0.303400
0.300134,0.238178,0.352006
0.293145,0.136922,0.284721
0.279340,0.122150,0.287531
0.306834,0.065608,0.272339
0.224634,0.164177,0.339952
0.349741,0.136257,0.295627
0.361622,0.148458,0.249210
0.326749,0.182525,0.336756
0.267951,0.029686,0.259152
0.281319,0.104168,0.273473
0.318501,0.078204,0.220790
0.304355,0.128036,0.250665
0.218292,0.109922,0.240300
0.324903,0.131561,0.278850
0.281504,0.093251,0.280911
0.292631,0.082720,0.239432
0.318450,0.111674,0.220084
0.256331,0.117936,0.238596
0.257893,0.156580,0.275060
0.308272,0.132468,0.238723
0.261959,0.048613,0.242233
0.265584,0.114540,0.275194
0.241765,0.117287,0.344069
0.176319,0.078948,0.222153
0.342999,0.061076,0.318330
0.273162,0.072268,0.282875
0.294577,0.076710,0.224246
0.269483,0.115131,0.184367
0.278859,0.089059,0.249630
0.251015,0.077705,0.242474
0.274774,0.116837,0.303444
0.236859,0.212480,0.195491
0.263685,0.071036,0.201576
0.230928,0.165285,0.188392
0.295780,0.070550,0.263633
0.170547,0.163694,0.317829
0.265455,0.152367,0.269675
0.313407,0.156152,0.276808
0.216534,0.111246,0.186940
0.374653,0.037197,0.171585
0.206257,0.076214,0.210830
0.216373,0.154527,0.124510
0.259923,0.077194,0.207306
0.143824,0.094222,0.322298
0.264160,0.091520,0.231898
0.265392,0.080583,0.260456
0.262437,0.179446,0.246386
0.260814,0.091637,0.246690
0.269980,0.070725,0.184422
0.286059,0.041503,0.354037
0.234201,0.082629,0.162872
0.191333,0.184603,0.227769
0.244252,0.100625,0.253287
0.223848,0.113800,0.194997
0.251752,0.095014,0.238442
0.246840,0.169701,0.168155
0.254397,0.142344,0.167022
0.283895,-0.001066,0.173214
0.275900,0.077515,0.224706
0.203423,0.067542,0.257518
0.193081,0.120590,0.273364
0.215051,0.030304,0.151291
0.210076,0.021424,0.229484
0.160633,0.062262,0.134436
0.216165,0.030235,0.201271
0.203974,0.114339,0.256839
0.225817,0.161228,0.223528
0.276675,0.051116,0.157152
0.227192,-0.026195,0.234453
0.250826,0.053521,0.241610
0.233121,0.042682,0.185280
0.176750,0.152638,0.107140
0.230618,0.067902,0.142012
0.199379,0.024644,0.263431
0.201044,0.145150,0.168363
0.246360,0.124947,0.168523
0.220192,0.066843,0.154246
0.187665,0.072552,0.190363
0.167585,0.031014,0.131568
0.227656,0.064530,0.282190
0.228966,0.049113,0.130774
0.115579,0.094662,0.173059
0.216936,0.043528,0.122530
0.161077,0.083325,0.245132
0.191124,0.041062,0.185730
0.183038,0.140198,0.122624
0.181806,0.107696,0.174706
0.229385,0.176919,0.157788
0.246495,0.051671,0.153560
0.248889,0.028959,0.192674
0.158539,0.089309,0.116896
0.183031,0.059396,0.182127
0.246215,0.114487,0.181860
0.210211,0.063341,0.202299
0.223338,0.098706,0.150620
0.199815,0.123505,0.202736
0.202437,0.042028,0.163102
0.139407,0.103151,0.168624
0.252057,0.103208,0.195333
0.174470,0.049895,0.158180
0.201021,0.078858,0.192767
0.299400,0.048652,0.184091
0.131730,0.080084,0.188560
0.250788,0.146057,0.119327
0.142440,0.072933,0.244696
0.093848,0.106800,0.129681
0.236669,0.114780,0.136818
0.180822,0.152094,0.189018
0.143671,0.105747,0.128543
0.174550,0.093415,0.116984
0.143857,0.126808,0.172039
0.182528,0.079615,0.152109
0.142422,0.060800,0.129188
0.134385,0.106821,0.143617
0.245214,0.170016,0.165533
0.158657,0.069312,0.175330
0.126689,0.028752,0.159123
0.186464,0.072405,0.155409
0.199865,0.114021,0.145550
0.156897,0.040003,0.197042
0.115414,-0.013178,0.112575
0.107654,0.122506,0.114714
0.119067,0.125560,-0.001479
0.072022,0.089700,0.094493
0.172540,0.075303,0.215514
0.165402,0.101608,0.143990
0.128043,0.093213,0.142907
0.201957,-0.041731,0.126305
0.173213,0.058752,0.260943
0.145978,0.144120,0.121807
0.184998,0.065941,0.106783
0.128006,0.100184,0.155290
0.126121,0.059814,0.132533
0.079311,0.102433,0.118947
0.174858,0.075916,0.164801
0.209036,0.115168,0.136972
0.171580,0.089507,0.202329
0.181419,0.074946,0.140224
0.162923,0.080611,0.127266
0.112440,0.046078,0.127963
0.186592,0.018704,0.117382
0.140096,0.060242,0.140393
0.156361,0.116802,0.230069
0.097805,0.065010,0.092333
0.136037,-0.023168,0.112153
0.147962,0.022624,0.071090
0.124099,0.117210,0.099254
0.174397,0.123214,0.100793
0.037789,-0.010471,0.197703
0.197808,0.064328,0.115190
0.215346,0.044253,0.160472
0.137192,0.032978,0.229511
0.176134,0.011982,0.129005
0.125166,0.040509,0.129692
0.225105,0.015314,0.139048
0.178872,0.083920,-0.005865
0.163904,0.055380,0.082280
0.214831,0.051720,0.057908
0.135466,0.004870,0.207442
0.137890,0.004937,0.125587
0.087408,0.052845,0.152973
0.126334,0.045469,0.084652
0.118453,0.062316,0.155045
0.107864,0.040412,0.092672
0.150335,0.025106,0.078471
0.082886,0.059343,0.120814
0.121013,0.085009,0.116410
0.142936,0.118257,0.023228
0.085133,0.142706,0.132378
0.100133,0.076623,0.072069
0.114699,0.099646,0.054088
0.186900,-0.026210,0.049751
0.191410,0.090356,0.140129
0.147377,0.099721,0.070724
0.099535,0.045765,-0.003861
0.163694,0.058741,0.100549
0.129563,-0.051925,0.077852
0.134834,0.093208,0.101591
0.068596,0.012876,0.116131
0.160396,0.084547,0.045229
0.132031,0.048720,0.112429
0.086232,0.060329,0.070717
0.059177,0.078943,0.146265
0.075939,0.116698,0.117101
0.078235,0.082444,0.046314
-0.020135,-0.042244,0.020604
0.103023,0.113163,0.072080
0.077979,0.050795,0.151951
0.043073,0.076251,0.102110
0.166513,0.087114,0.040682
0.115785,-0.016000,0.190839
0.068116,0.108851,0.074166
0.161480,0.026635,0.041362
0.119519,-0.001024,0.128099
0.068112,0.057210,0.092196
0.080233,0.067223,0.137352
0.172413,0.088031,0.093123
0.133118,-0.010837,0.087665
0.142031,0.006423,0.208425
0.136431,0.047847,0.135701
0.056563,-0.001762,0.087907
0.137968,0.104535,0.089525
0.092231,0.056351,0.015925
0.030446,0.094897,0.138804
0.139124,0.035191,0.160298
0.122270,-0.025519,0.054722
0.135496,-0.001405,0.060843
0.070672,0.055714,0.124320
0.135205,0.055448,0.042218
0.133453,-0.004470,0.131502
0.139822,-0.002734,0.086309
0.083226,0.076449,0.105481
0.094596,0.036079,0.122888
0.119279,0.082620,0.100263
0.038225,0.042821,0.062335
0.026479,0.047783,0.040925
0.080028,0.035183,0.089760
0.111414,0.021726,0.067984
0.120146,0.031863,0.157840
0.027254,0.032022,0.050194
0.128051,0.028134,0.106509
0.160494,0.008277,0.173546
0.095186,-0.005586,0.137762
0.096349,-0.013902,0.139048
0.124557,0.042938,0.173841
0.065104,0.102376,0.095842
0.098781,0.083951,0.171685
0.103059,-0.035774,0.067396
0.026935,0.044578,0.147860
0.100780,0.086492,0.064547
0.060488,0.013783,0.095988
0.121355,0.048797,0.087093
-0.009768,0.015932,0.151263
0.086143,0.030401,0.061332
0.118990,-0.036460,0.121029
0.113100,0.004650,0.051603
0.039034,-0.019118,0.041017
0.092924,0.039090,0.055783
0.096874,-0.001074,0.027940
0.090258,0.112409,0.061669
0.106414,0.030610,0.113914
0.026808,-0.047657,0.097396
0.095058,-0.037654,0.173289
0.150941,0.057974,0.016795
0.090123,-0.085349,0.063285
0.067752,0.056645,0.056597
0.110402,0.038855,0.033448
0.065144,0.030466,0.046374
0.124866,0.034461,0.055464
-0.023922,0.081108,0.091959
0.137713,0.040394,0.093791
0.076124,-0.038836,0.057758
0.092735,0.055288,0.046594
0.092872,0.112079,0.146352
0.077484,-0.017073,0.090831
0.029708,0.011816,0.057641
0.172932,0.039446,0.047738
0.054065,-0.021688,0.106185
0.042861,0.076889,0.063153
-0.025566,0.046539,0.110750
0.158695,-0.006955,0.130311
0.088727,-0.026133,0.099760
0.015955,0.060966,0.146506
0.062098,0.112250,0.091412
0.080043,0.022882,0.056626
0.129369,-0.023564,0.075883
0.072112,-0.008052,0.039055
0.042846,0.034351,0.093460
0.113330,0.096927,0.044720
0.101430,0.030005,0.054650
0.127995,0.054316,0.087392
0.059234,0.099629,0.053447
0.051770,0.039799,0.040474
0.074925,0.027554,0.042225
0.084316,0.012029,0.064093
0.045257,0.009703,0.065842
0.036637,0.062536,0.001272
0.097614,-0.000480,0.025148
0.075074,0.029259,0.031854
0.146670,0.074736,0.066432
0.072152,-0.074545,0.128475
0.000137,0.051756,0.016973
0.071425,0.013892,0.030265
0.079019,0.028438,0.074712
0.060274,0.012766,0.025514
0.063770,0.092098,0.075560
0.046241,0.034246,0.111304
0.092102,-0.023279,-0.001194
0.034689,0.042857,0.039783
-0.006013,-0.009666,0.100185
0.030318,-0.032693,0.088406
0.152872,0.031516,0.054326
0.096818,0.012265,0.030778
0.040428,-0.023461,0.046132
0.045338,0.038393,0.077903
0.034568,0.013095,0.111993
0.084985,-0.013715,0.082376
0.014697,-0.032722,0.031035
0.029299,0.027900,0.040167
0.088596,-0.036610,0.086132
0.031650,0.066998,0.088794
0.079706,0.036583,0.086788
0.094241,0.004218,0.016008
0.064759,0.010333,0.040887
0.053292,0.043562,0.016265
0.065056,0.055715,0.092839
0.021011,0.080736,0.021978
-0.019588,0.014637,0.104203
0.037017,0.052259,0.029785
0.129125,0.027088,0.050439
0.039584,0.008370,0.069983
-0.027667,0.019016,0.045835
0.034598,0.016293,0.056666
0.139346,-0.015854,0.090682
0.049547,0.027893,0.077212
0.111331,0.005831,0.053849
0.009398,0.087881,0.076362
0.082637,0.081720,0.021272
0.000618,-0.016765,0.078810
0.036943,0.016207,0.026757
0.093792,0.033281,0.140388
0.059997,0.047428,0.057324
0.098770,0.062732,0.066275
0.038672,-0.018658,0.075411
0.131188,-0.008667,0.050525
0.042563,0.002511,0.013588
0.132061,0.056473,0.002382
0.032142,0.017471,0.052416
-0.003945,0.002493,0.111185
0.015071,0.025528,0.008984
0.075920,-0.005595,0.097187
0.060672,-0.050172,0.006310
-0.024651,0.026728,0.030855
0.062393,0.047369,0.033385
0.116869,0.065777,-0.050581
0.026978,0.070109,0.130325
0.019458,0.051464,0.057173
0.005334,0.051297,0.056780
-0.018071,-0.007115,0.095508
0.071687,0.059948,0.082693
0.053561,0.015464,0.001225
0.051240,-0.014277,0.084140
0.106136,0.011285,0.076004
-0.029394,0.082494,0.039786
0.022010,-0.022353,0.061712
0.027419,0.062356,0.069019
0.014891,0.031289,0.030722
-0.020320,-0.037113,0.022368
0.096214,0.067203,0.017628
0.050989,0.064901,0.013893
-0.054215,-0.017783,0.007987
0.052256,0.022019,0.018706
0.020533,0.086535,0.048501
0.032339,0.052358,0.080957
-0.047816,-0.062921,0.074602
0.032298,-0.042940,0.011858
0.076562,-0.007214,0.068684
-0.022246,0.036920,0.076334
0.067685,0.059282,-0.007302
0.075537,-0.078462,0.078147
-0.052567,0.047719,0.012376
0.075867,0.058627,0.014270
0.007961,-0.027355,-0.013957
0.026448,0.002740,0.069763
0.055781,0.053826,0.030079
0.102866,0.056436,0.009049
0.161251,0.009729,-0.008914
0.070926,0.078637,0.093865
0.047625,0.065633,0.117568
-0.013485,0.024379,0.038861
0.020166,0.102367,0.059585
0.048098,-0.022026,0.123544
0.086318,0.116098,0.089304
0.050966,0.035421,0.062372
0.004012,0.057077,0.007173
0.088731,0.013853,0.057173
0.034561,0.046808,0.077382
0.005774,0.023041,0.071457
0.096619,0.009892,0.054427
0.002066,0.027861,0.006730
0.027731,0.008253,0.071096
0.046244,0.016339,-0.050285
0.020061,0.050773,0.080741
0.065652,0.083941,0.020328
0.005247,-0.043790,0.094089
0.090388,0.048125,0.043023
0.068430,-0.005114,-0.018302
0.044592,0.010339,0.057026
0.019343,0.030185,0.125185
0.049950,-0.040144,0.080244
-0.003018,0.018336,0.062648
0.048873,0.055338,0.021397
0.049218,0.052323,0.040448
0.040445,-0.041421,-0.019827
-0.008551,0.035504,0.008756
-0.011825,-0.013498,0.051119
0.022097,-0.001696,-0.022105
0.062342,0.059118,0.128653
0.067376,0.022372,0.022960
0.090689,0.038511,0.118059
-0.004401,-0.009129,0.011809
0.047929,-0.016221,0.055164
-0.017377,-0.010330,0.013983
0.029666,0.095438,0.070451
-0.011530,0.002291,0.040536
0.023028,0.083199,0.054571
0.049397,0.020406,0.090120
0.025396,0.059351,0.084649
0.036904,-0.015292,-0.012203
-0.047028,0.003875,-0.001506
0.022340,-0.013296,0.023199
0.024130,-0.031815,0.114568
-0.019308,-0.033337,0.026532
-0.047277,-0.029124,0.064920
-0.001769,0.010954,0.001555
-0.017028,0.006533,0.022530
0.054221,-0.011113,-0.004226
0.062189,-0.022829,0.054298
-0.034325,0.037829,-0.021606
0.058098,0.023377,0.002572
-0.002326,0.056108,0.058655
0.054989,-0.026766,0.051260
0.053988,-0.025691,0.066525
0.046470,0.017058,0.026346
0.028237,0.050928,0.095741
0.012043,0.080247,0.026567
-0.002665,0.002586,0.153280
-0.002453,-0.031073,0.024977
0.059368,-0.023531,-0.057825
-0.014201,0.036588,0.053850
0.040182,0.044815,0.089239
0.055300,0.059599,0.026761
-0.000436,0.030013,0.055697
0.011512,-0.006386,-0.038932
0.006793,0.055806,0.058588
-0.052845,-0.044313,0.054114
0.033805,0.054014,0.064538
0.059324,0.039432,0.046274
0.055095,0.063704,-0.017075
0.115920,0.020302,-0.021245
-0.004014,0.033029,0.004838
0.090907,-0.009395,-0.022668
