ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
6.933167,4.205445,1.824040
6.943546,4.211690,1.826749
6.953870,4.217903,1.829443
6.964140,4.224083,1.832124
6.974357,4.230231,1.834791
6.984519,4.236347,1.837443
6.994628,4.242430,1.840082
7.004685,4.248482,1.842706
7.014688,4.254502,1.845317
7.024639,4.260490,1.847915
7.034538,4.266446,1.850498
7.044384,4.272372,1.853068
7.054179,4.278266,1.855625
7.063923,4.284130,1.858168
7.073615,4.289962,1.860698
7.083257,4.295764,1.863214
7.092848,4.301536,1.865718
7.102388,4.307277,1.868208
7.111879,4.312988,1.870685
7.121320,4.318669,1.873149
7.130711,4.324321,1.875600
7.140053,4.329942,1.878039
7.149345,4.335535,1.880464
7.158589,4.341097,1.882877
7.167785,4.346631,1.885277
7.176932,4.352135,1.887664
7.186031,4.357611,1.890039
7.195083,4.363058,1.892402
7.204087,4.368476,1.894752
7.213043,4.373866,1.897090
7.221953,4.379228,1.899415
7.230816,4.384561,1.901729
7.239632,4.389867,1.904030
7.248402,4.395144,1.906319
7.257126,4.400394,1.908596
7.265805,4.405617,1.910861
7.274437,4.410811,1.913114
7.283025,4.415979,1.915355
7.291567,4.421120,1.917585
7.300065,4.426233,1.919803
7.308517,4.431320,1.922009
7.316926,4.436380,1.924204
7.325290,4.441413,1.926387
7.333611,4.446420,1.928559
7.341887,4.451401,1.930719
7.350121,4.456356,1.932868
7.358311,4.461284,1.935006
7.366458,4.466187,1.937132
7.374562,4.471064,1.939248
7.382624,4.475915,1.941352
7.390644,4.480741,1.943445
7.398621,4.485542,1.945527
7.406556,4.490317,1.947598
7.414450,4.495067,1.949659
7.422303,4.499793,1.951708
7.430114,4.504493,1.953747
7.437884,4.509169,1.955775
7.445613,4.513820,1.957792
7.453302,4.518447,1.959799
7.460951,4.523050,1.961796
7.468559,4.527628,1.963781
7.476127,4.532183,1.965757
7.483656,4.536713,1.967722
7.491145,4.541220,1.969677
7.498595,4.545703,1.971621
7.506006,4.550163,1.973555
7.513378,4.554599,1.975479
7.520711,4.559012,1.977393
7.528005,4.563401,1.979297
7.535262,4.567768,1.981191
7.542480,4.572112,1.983075
7.549660,4.576433,1.984950
7.556803,4.580731,1.986814
7.563908,4.585007,1.988668
7.570976,4.589260,1.990513
7.578007,4.593491,1.992348
7.585000,4.597700,1.994174
7.591958,4.601886,1.995990
7.598878,4.606051,1.997796
7.605762,4.610194,1.999593
7.612611,4.614315,2.001380
7.619423,4.618414,2.003158
7.626199,4.622492,2.004927
7.632940,4.626548,2.006686
7.639646,4.630583,2.008437
7.646316,4.634597,2.010178
7.652951,4.638590,2.011909
7.659552,4.642562,2.013632
7.666117,4.646513,2.015346
7.672649,4.650444,2.017051
7.679146,4.654354,2.018746
7.685609,4.658243,2.020433
7.692038,4.662112,2.022111
7.698433,4.665960,2.023781
7.704795,4.669788,2.025441
7.711123,4.673597,2.027093
7.717418,4.677385,2.028736
7.723680,4.681153,2.030370
7.729909,4.684902,2.031996
7.736106,4.688631,2.033613
7.742270,4.692340,2.035222
7.748401,4.696030,2.036823
7.754501,4.699700,2.038415
7.760568,4.703351,2.039998
7.766604,4.706983,2.041574
7.772608,4.710596,2.043141
7.778580,4.714190,2.044699
7.784521,4.717765,2.046250
7.790431,4.721322,2.047793
7.796309,4.724859,2.049327
7.802157,4.728378,2.050853
7.807975,4.731879,2.052372
7.813761,4.735361,2.053882
7.819518,4.738825,2.055385
7.825244,4.742271,2.056879
7.830940,4.745699,2.058366
7.836606,4.749109,2.059845
7.842242,4.752500,2.061316
7.847849,4.755874,2.062779
7.853426,4.759231,2.064235
7.858974,4.762569,2.065683
7.864493,4.765891,2.067124
7.869983,4.769194,2.068557
7.875445,4.772481,2.069982
7.880877,4.775750,2.071400
7.886281,4.779002,2.072810
7.891657,4.782237,2.074213
7.897004,4.785455,2.075609
7.902323,4.788656,2.076998
7.907615,4.791840,2.078379
7.912879,4.795007,2.079753
7.918115,4.798158,2.081119
7.923323,4.801293,2.082479
7.928504,4.804410,2.083831
7.933658,4.807512,2.085176
7.938785,4.810597,2.086514
7.943885,4.813666,2.087846
7.948958,4.816719,2.089170
7.954005,4.819756,2.090487
7.959025,4.822777,2.091797
7.964019,4.825782,2.093101
7.968986,4.828772,2.094397
7.973928,4.831745,2.095687
7.978843,4.834703,2.096970
7.983733,4.837646,2.098246
7.988597,4.840573,2.099516
7.993436,4.843484,2.100779
7.998249,4.846381,2.102035
8.003037,4.849262,2.103285
8.007800,4.852128,2.104528
8.012537,4.854979,2.105764
8.017250,4.857815,2.106994
8.021938,4.860636,2.108218
8.026602,4.863443,2.109435
8.031241,4.866234,2.110646
8.035856,4.869011,2.111851
8.040446,4.871774,2.113049
8.045012,4.874522,2.114241
8.049555,4.877255,2.115426
8.054073,4.879974,2.116606
8.058568,4.882679,2.117779
8.063039,4.885370,2.118946
8.067487,4.888046,2.120107
8.071912,4.890709,2.121261
8.076313,4.893357,2.122410
8.080691,4.895992,2.123553
8.085046,4.898613,2.124690
8.089378,4.901220,2.125820
8.093688,4.903813,2.126945
8.097975,4.906393,2.128064
8.102239,4.908959,2.129177
8.106481,4.911512,2.130284
8.110701,4.914051,2.131386
8.114898,4.916577,2.132481
8.119074,4.919090,2.133571
8.123227,4.921589,2.134655
8.127359,4.924076,2.135734
8.131469,4.926549,2.136807
8.135558,4.929010,2.137874
8.139625,4.931457,2.138935
8.143671,4.933892,2.139991
8.147695,4.936313,2.141042
8.151699,4.938723,2.142087
8.155681,4.941119,2.143126
8.159643,4.943503,2.144160
8.163583,4.945874,2.145189
8.167503,4.948233,2.146212
8.171403,4.950580,2.147229
8.175282,4.952914,2.148242
8.179140,4.955236,2.149249
8.182978,4.957546,2.150251
8.186797,4.959844,2.151247
8.190595,4.962129,2.152239
8.194373,4.964403,2.153225
8.198131,4.966664,2.154206
8.201870,4.968914,2.155182
8.205589,4.971152,2.156152
8.209288,4.973378,2.157118
8.212968,4.975593,2.158078
8.216629,4.977796,2.159034
8.220271,4.979987,2.159984
8.223893,4.982167,2.160930
8.227497,4.984336,2.161870
8.231081,4.986493,2.162806
8.234647,4.988638,2.163737
8.238194,4.990773,2.164662
8.241722,4.992896,2.165583
8.245232,4.995008,2.166499
8.248723,4.997109,2.167411
8.252196,4.999199,2.168317
8.255651,5.001278,2.169219
8.259088,5.003346,2.170116
8.262506,5.005404,2.171008
8.265907,5.007450,2.171896
8.269290,5.009486,2.172779
8.272655,5.011511,2.173657
8.276002,5.013525,2.174531
8.279332,5.015529,2.175400
8.282645,5.017522,2.176265
8.285940,5.019505,2.177125
8.289217,5.021477,2.177980
8.292478,5.023440,2.178831
8.295721,5.025391,2.179678
8.298948,5.027333,2.180520
8.302157,5.029264,2.181357
8.305350,5.031185,2.182191
8.308525,5.033096,2.183020
8.311685,5.034998,2.183844
8.314827,5.036889,2.184664
8.317953,5.038770,2.185480
8.321063,5.040641,2.186292
8.324156,5.042503,2.187099
8.327233,5.044354,2.187903
8.330294,5.046196,2.188701
8.333339,5.048029,2.189496
8.336368,5.049851,2.190287
8.339381,5.051664,2.191073
8.342378,5.053468,2.191855
8.345359,5.055262,2.192634
8.348325,5.057047,2.193408
8.351275,5.058822,2.194178
8.354210,5.060588,2.194944
8.357130,5.062345,2.195706
8.360034,5.064093,2.196464
8.362922,5.065831,2.197218
8.365796,5.067560,2.197968
8.368654,5.069280,2.198714
8.371498,5.070992,2.199456
8.374326,5.072694,2.200194
8.377140,5.074387,2.200929
8.379939,5.076071,2.201659
8.382723,5.077747,2.202386
8.385493,5.079413,2.203109
8.388248,5.081071,2.203828
8.390989,5.082721,2.204543
8.393715,5.084361,2.205255
8.396427,5.085993,2.205963
8.399125,5.087617,2.206667
8.401808,5.089232,2.207367
8.404478,5.090838,2.208064
8.407133,5.092436,2.208757
8.409775,5.094025,2.209447
8.412402,5.095607,2.210132
8.415016,5.097180,2.210815
8.417616,5.098744,2.211493
8.420203,5.100301,2.212168
8.422776,5.101849,2.212840
8.425335,5.103389,2.213508
8.427881,5.104921,2.214172
8.430414,5.106445,2.214833
8.432933,5.107961,2.215491
8.435439,5.109470,2.216145
8.437932,5.110970,2.216796
8.440412,5.112462,2.217443
8.442879,5.113947,2.218087
8.445333,5.115423,2.218727
8.447774,5.116892,2.219365
8.450202,5.118353,2.219998
8.452617,5.119807,2.220629
8.455020,5.121253,2.221256
8.457410,5.122691,2.221880
8.459788,5.124122,2.222500
8.462153,5.125545,2.223118
8.464506,5.126961,2.223732
8.466846,5.128369,2.224343
8.469174,5.129770,2.224950
8.471490,5.131164,2.225555
8.473793,5.132550,2.226156
8.476085,5.133929,2.226754
8.478365,5.135301,2.227349
8.480632,5.136666,2.227941
8.482888,5.138023,2.228530
8.485132,5.139373,2.229115
8.487364,5.140716,2.229698
8.489584,5.142053,2.230277
8.491793,5.143382,2.230854
8.493990,5.144704,2.231427
8.496176,5.146019,2.231998
8.498350,5.147327,2.232565
8.500512,5.148629,2.233130
8.502664,5.149923,2.233691
8.504804,5.151211,2.234250
8.506933,5.152492,2.234806
8.509050,5.153767,2.235358
8.511157,5.155034,2.235908
8.513252,5.156295,2.236455
8.515337,5.157550,2.236999
8.517410,5.158797,2.237540
8.519473,5.160039,2.238079
8.521525,5.161273,2.238614
8.523566,5.162502,2.239147
8.525596,5.163723,2.239677
8.527616,5.164939,2.240204
8.529625,5.166148,2.240728
8.531623,5.167350,2.241250
8.533611,5.168547,2.241769
8.535589,5.169737,2.242285
8.537556,5.170921,2.242799
8.539513,5.172098,2.243309
8.541460,5.173270,2.243817
8.543396,5.174435,2.244323
8.545322,5.175594,2.244826
8.547238,5.176747,2.245326
8.549144,5.177894,2.245823
8.551040,5.179035,2.246318
8.552927,5.180170,2.246810
8.554803,5.181299,2.247300
8.556669,5.182422,2.247787
8.558526,5.183540,2.248272
8.560372,5.184651,2.248754
8.562210,5.185756,2.249233
8.564037,5.186856,2.249710
8.565855,5.187950,2.250185
8.567663,5.189038,2.250657
8.569462,5.190121,2.251126
8.571251,5.191198,2.251593
8.573032,5.192269,2.252058
8.574802,5.193334,2.252520
8.576564,5.194394,2.252980
8.578316,5.195449,2.253437
8.580059,5.196497,2.253892
8.581792,5.197541,2.254345
8.583517,5.198579,2.254795
8.585233,5.199611,2.255243
8.586939,5.200638,2.255688
8.588637,5.201660,2.256131
8.590326,5.202676,2.256572
8.592006,5.203687,2.257010
8.593677,5.204692,2.257446
8.595339,5.205693,2.257880
8.596992,5.206688,2.258312
8.598637,5.207678,2.258741
8.600274,5.208662,2.259168
8.601901,5.209642,2.259593
8.603520,5.210616,2.260016
8.605131,5.211585,2.260436
8.606733,5.212550,2.260854
8.608327,5.213509,2.261270
8.609912,5.214463,2.261684
8.611489,5.215412,2.262096
8.613058,5.216356,2.262505
8.614619,5.217295,2.262913
8.616171,5.218229,2.263318
8.617715,5.219158,2.263721
8.619251,5.220083,2.264122
8.620779,5.221002,2.264521
8.622299,5.221917,2.264917
8.623811,5.222827,2.265312
8.625316,5.223732,2.265704
8.626812,5.224632,2.266095
8.628300,5.225528,2.266483
8.629781,5.226419,2.266870
8.631253,5.227305,2.267254
8.632719,5.228187,2.267637
8.634176,5.229064,2.268017
8.635626,5.229936,2.268395
8.637068,5.230804,2.268772
8.638502,5.231667,2.269146
8.639929,5.232526,2.269519
8.641349,5.233380,2.269889
8.642761,5.234230,2.270258
8.644165,5.235075,2.270624
8.645563,5.235916,2.270989
8.646953,5.236752,2.271352
8.648335,5.237584,2.271713
8.649711,5.238412,2.272072
8.651079,5.239235,2.272429
8.652440,5.240054,2.272784
8.653793,5.240869,2.273137
8.655140,5.241679,2.273489
8.656480,5.242486,2.273839
8.657812,5.243288,2.274186
8.659138,5.244085,2.274532
8.660457,5.244879,2.274877
8.661768,5.245668,2.275219
8.663073,5.246453,2.275560
8.664371,5.247235,2.275898
8.665663,5.248012,2.276235
8.666947,5.248784,2.276571
8.668225,5.249553,2.276904
8.669496,5.250318,2.277236
8.670760,5.251079,2.277566
8.672018,5.251836,2.277894
8.673269,5.252589,2.278221
8.674513,5.253338,2.278545
8.675751,5.254083,2.278869
8.676982,5.254824,2.279190
8.678207,5.255561,2.279510
8.679426,5.256294,2.279828
8.680638,5.257023,2.280144
8.681844,5.257749,2.280459
8.683043,5.258471,2.280772
8.684237,5.259189,2.281083
8.685424,5.259903,2.281393
8.686604,5.260614,2.281701
8.687779,5.261320,2.282008
8.688947,5.262024,2.282313
8.690109,5.262723,2.282616
8.691265,5.263419,2.282918
8.692415,5.264111,2.283218
8.693559,5.264799,2.283517
8.694697,5.265484,2.283814
8.695829,5.266165,2.284109
8.696955,5.266843,2.284403
8.698076,5.267517,2.284695
8.699190,5.268187,2.284986
8.700298,5.268854,2.285276
8.701401,5.269518,2.285563
8.702498,5.270178,2.285850
8.703589,5.270834,2.286134
8.704674,5.271488,2.286418
8.705754,5.272137,2.286699
8.706828,5.272784,2.286980
8.707896,5.273426,2.287259
8.708959,5.274066,2.287536
8.710016,5.274702,2.287812
8.711067,5.275335,2.288086
8.712113,5.275964,2.288359
8.713154,5.276591,2.288631
8.714189,5.277214,2.288901
8.715219,5.277833,2.289170
8.716243,5.278450,2.289437
8.717262,5.279063,2.289703
8.718276,5.279673,2.289968
8.719284,5.280279,2.290231
8.720287,5.280883,2.290493
8.721284,5.281483,2.290753
8.722277,5.282080,2.291012
8.723264,5.282675,2.291270
8.724246,5.283266,2.291526
8.725223,5.283853,2.291781
8.726195,5.284438,2.292035
8.727161,5.285020,2.292287
8.728123,5.285599,2.292538
8.729080,5.286174,2.292788
8.730031,5.286747,2.293036
8.730978,5.287316,2.293283
8.731919,5.287883,2.293529
8.732856,5.288447,2.293773
8.733787,5.289007,2.294017
8.734714,5.289565,2.294258
8.735636,5.290120,2.294499
8.736553,5.290672,2.294738
8.737466,5.291221,2.294977
8.738373,5.291767,2.295213
8.739276,5.292310,2.295449
8.740174,5.292850,2.295683
8.741067,5.293388,2.295917
8.741956,5.293923,2.296149
8.742840,5.294455,2.296379
8.743719,5.294984,2.296609
8.744594,5.295510,2.296837
8.745464,5.296034,2.297064
8.746329,5.296554,2.297290
8.747190,5.297073,2.297515
8.748047,5.297588,2.297738
8.748899,5.298101,2.297961
8.749746,5.298611,2.298182
8.750589,5.299118,2.298402
8.751428,5.299623,2.298621
8.752262,5.300125,2.298839
8.753092,5.300624,2.299055
8.753917,5.301121,2.299271
8.754738,5.301615,2.299485
8.755555,5.302106,2.299698
8.756368,5.302595,2.299910
8.757176,5.303082,2.300121
8.757980,5.303566,2.300331
8.758780,5.304047,2.300540
8.759575,5.304526,2.300747
8.760367,5.305002,2.300954
8.761154,5.305476,2.301159
8.761937,5.305947,2.301364
8.762716,5.306416,2.301567
8.763491,5.306882,2.301769
8.764262,5.307346,2.301971
8.765029,5.307808,2.302171
8.765792,5.308267,2.302370
8.766551,5.308723,2.302568
8.767305,5.309177,2.302765
8.768056,5.309629,2.302961
8.768803,5.310079,2.303156
8.769546,5.310526,2.303350
8.770285,5.310971,2.303543
8.771021,5.311413,2.303735
8.771752,5.311853,2.303926
8.772479,5.312291,2.304115
8.773203,5.312726,2.304304
8.773923,5.313160,2.304492
8.774639,5.313591,2.304679
8.775352,5.314019,2.304865
8.776060,5.314446,2.305050
8.776765,5.314870,2.305234
8.777466,5.315292,2.305417
8.778164,5.315712,2.305599
8.778858,5.316129,2.305780
8.779548,5.316545,2.305960
8.780234,5.316958,2.306140
8.780917,5.317369,2.306318
8.781597,5.317778,2.306495
8.782273,5.318184,2.306672
8.782945,5.318589,2.306847
8.783614,5.318991,2.307022
8.784279,5.319392,2.307195
8.784941,5.319790,2.307368
8.785599,5.320186,2.307540
8.786254,5.320580,2.307711
8.786905,5.320972,2.307881
8.787553,5.321362,2.308050
8.788198,5.321750,2.308218
8.788839,5.322136,2.308385
8.789477,5.322520,2.308552
8.790111,5.322901,2.308718
8.790742,5.323281,2.308882
8.791370,5.323659,2.309046
8.791995,5.324035,2.309209
8.792616,5.324409,2.309371
8.793234,5.324781,2.309533
8.793849,5.325150,2.309693
8.794460,5.325518,2.309853
8.795069,5.325885,2.310011
8.795674,5.326249,2.310169
8.796276,5.326611,2.310327
8.796875,5.326971,2.310483
8.797470,5.327330,2.310638
8.798063,5.327686,2.310793
8.798652,5.328041,2.310947
8.799238,5.328394,2.311100
8.799822,5.328745,2.311252
8.800402,5.329094,2.311403
8.800979,5.329441,2.311554
8.801553,5.329787,2.311704
8.802124,5.330130,2.311853
8.802692,5.330472,2.312001
8.803257,5.330812,2.312149
8.803819,5.331150,2.312295
8.804379,5.331487,2.312441
8.804935,5.331822,2.312587
8.805488,5.332155,2.312731
8.806039,5.332486,2.312875
8.806586,5.332815,2.313018
8.807131,5.333143,2.313160
8.807673,5.333469,2.313301
8.808212,5.333794,2.313442
8.808748,5.334116,2.313582
8.809281,5.334437,2.313721
8.809812,5.334756,2.313859
8.810339,5.335074,2.313997
8.810864,5.335390,2.314134
8.811386,5.335704,2.314271
8.811906,5.336017,2.314406
8.812423,5.336328,2.314541
8.812937,5.336637,2.314675
8.813448,5.336945,2.314809
8.813957,5.337251,2.314941
8.814463,5.337555,2.315073
8.814966,5.337858,2.315205
8.815467,5.338159,2.315335
8.815965,5.338459,2.315465
8.816460,5.338757,2.315595
8.816953,5.339054,2.315723
8.817443,5.339349,2.315851
8.817931,5.339642,2.315979
8.818416,5.339934,2.316105
8.818899,5.340225,2.316231
8.819379,5.340514,2.316357
8.819856,5.340801,2.316481
8.820331,5.341087,2.316605
8.820804,5.341371,2.316728
8.821274,5.341654,2.316851
8.821741,5.341935,2.316973
8.822206,5.342215,2.317095
8.822669,5.342494,2.317215
8.823129,5.342771,2.317335
8.823587,5.343046,2.317455
8.824042,5.343320,2.317574
8.824496,5.343593,2.317692
8.824946,5.343864,2.317810
8.825394,5.344134,2.317927
8.825840,5.344402,2.318043
8.826284,5.344669,2.318159
8.826725,5.344935,2.318274
8.827164,5.345199,2.318389
8.827601,5.345461,2.318503
8.828035,5.345723,2.318616
8.828467,5.345983,2.318729
8.828897,5.346241,2.318841
8.829325,5.346499,2.318953
8.829750,5.346755,2.319064
8.830173,5.347009,2.319174
8.830594,5.347263,2.319284
8.831012,5.347514,2.319393
8.831429,5.347765,2.319502
8.831843,5.348014,2.319610
8.832255,5.348262,2.319717
8.832665,5.348509,2.319824
8.833073,5.348754,2.319931
8.833479,5.348999,2.320037
8.833882,5.349241,2.320142
8.834283,5.349483,2.320247
8.834683,5.349723,2.320351
8.835080,5.349962,2.320455
8.835475,5.350200,2.320558
8.835868,5.350436,2.320660
8.836259,5.350672,2.320762
8.836648,5.350906,2.320864
8.837035,5.351139,2.320965
8.837420,5.351370,2.321065
8.837802,5.351600,2.321165
8.838183,5.351830,2.321265
8.838562,5.352058,2.321364
