ref_pos_x (m),ref_pos_y (m),ref_pos_z (m)
6378137.013838,0.073730,-0.182815
6378137.013997,0.075222,-0.188908
6378137.014150,0.076716,-0.195100
6378137.014297,0.078212,-0.201391
6378137.014439,0.079711,-0.207783
6378137.014575,0.081211,-0.214274
6378137.014705,0.082713,-0.220866
6378137.014830,0.084218,-0.227556
6378137.014948,0.085725,-0.234347
6378137.015061,0.087234,-0.241238
6378137.015168,0.088745,-0.248228
6378137.015268,0.090258,-0.255318
6378137.015363,0.091773,-0.262508
6378137.015451,0.093291,-0.269798
6378137.015533,0.094811,-0.277187
6378137.015608,0.096332,-0.284677
6378137.015678,0.097857,-0.292266
6378137.015741,0.099383,-0.299954
6378137.015797,0.100911,-0.307743
6378137.015847,0.102442,-0.315631
6378137.015890,0.103975,-0.323619
6378137.015927,0.105510,-0.331707
6378137.015957,0.107048,-0.339895
6378137.015980,0.108587,-0.348182
6378137.015996,0.110129,-0.356569
6378137.016006,0.111673,-0.365056
6378137.016008,0.113220,-0.373643
6378137.016004,0.114769,-0.382329
6378137.015993,0.116320,-0.391115
6378137.015975,0.117873,-0.400001
6378137.015949,0.119429,-0.408987
6378137.015917,0.120987,-0.418072
6378137.015877,0.122548,-0.427257
6378137.015830,0.124111,-0.436542
6378137.015775,0.125676,-0.445926
6378137.015714,0.127244,-0.455411
6378137.015645,0.128814,-0.464995
6378137.015568,0.130386,-0.474678
6378137.015484,0.131961,-0.484462
6378137.015393,0.133538,-0.494345
6378137.015294,0.135118,-0.504328
6378137.015187,0.136700,-0.514410
6378137.015073,0.138285,-0.524592
6378137.014950,0.139872,-0.534874
6378137.014821,0.141461,-0.545256
6378137.014683,0.143053,-0.555737
6378137.014538,0.144648,-0.566318
6378137.014384,0.146245,-0.576999
6378137.014223,0.147845,-0.587780
6378137.014054,0.149447,-0.598660
6378137.013877,0.151051,-0.609639
6378137.013692,0.152658,-0.620719
6378137.013498,0.154268,-0.631898
6378137.013297,0.155880,-0.643177
6378137.013087,0.157495,-0.654556
6378137.012870,0.159112,-0.666034
6378137.012644,0.160732,-0.677612
6378137.012409,0.162355,-0.689289
6378137.012167,0.163980,-0.701066
6378137.011916,0.165607,-0.712943
6378137.011656,0.167238,-0.724920
6378137.011389,0.168871,-0.736996
6378137.011112,0.170506,-0.749172
6378137.010828,0.172144,-0.761447
6378137.010534,0.173785,-0.773822
6378137.010232,0.175428,-0.786297
6378137.009922,0.177074,-0.798872
6378137.009603,0.178723,-0.811546
6378137.009275,0.180374,-0.824319
6378137.008938,0.182028,-0.837193
6378137.008593,0.183685,-0.850166
6378137.008239,0.185344,-0.863238
6378137.007876,0.187006,-0.876411
6378137.007504,0.188671,-0.889683
6378137.007124,0.190338,-0.903054
6378137.006734,0.192009,-0.916525
6378137.006336,0.193681,-0.930096
6378137.005928,0.195357,-0.943766
6378137.005512,0.197035,-0.957536
6378137.005086,0.198716,-0.971406
6378137.004652,0.200400,-0.985375
6378137.004208,0.202086,-0.999444
6378137.003755,0.203775,-1.013612
6378137.003293,0.205467,-1.027880
6378137.002822,0.207161,-1.042248
6378137.002341,0.208859,-1.056715
6378137.001851,0.210559,-1.071282
6378137.001352,0.212262,-1.085948
6378137.000844,0.213967,-1.100714
6378137.000326,0.215676,-1.115580
6378136.999799,0.217387,-1.130545
6378136.999263,0.219101,-1.145610
6378136.998717,0.220817,-1.160774
6378136.998161,0.222537,-1.176038
6378136.997596,0.224259,-1.191402
6378136.997022,0.225984,-1.206865
6378136.996438,0.227712,-1.222427
6378136.995845,0.229442,-1.238090
6378136.995242,0.231176,-1.253851
6378136.994629,0.232912,-1.269713
6378136.994007,0.234651,-1.285674
6378136.993374,0.236393,-1.301734
6378136.992733,0.238137,-1.317894
6378136.992081,0.239885,-1.334154
6378136.991420,0.241635,-1.350513
6378136.990749,0.243388,-1.366972
6378136.990068,0.245144,-1.383530
6378136.989378,0.246903,-1.400188
6378136.988677,0.248664,-1.416945
6378136.987967,0.250429,-1.433802
6378136.987247,0.252196,-1.450758
6378136.986517,0.253966,-1.467814
6378136.985777,0.255739,-1.484970
6378136.985027,0.257514,-1.502225
6378136.984267,0.259293,-1.519579
6378136.983497,0.261074,-1.537034
6378136.982717,0.262859,-1.554587
6378136.981927,0.264646,-1.572240
6378136.981127,0.266436,-1.589993
6378136.980316,0.268229,-1.607845
6378136.979496,0.270024,-1.625797
6378136.978666,0.271823,-1.643848
6378136.977825,0.273624,-1.661999
6378136.976974,0.275428,-1.680249
6378136.976113,0.277236,-1.698599
6378136.975242,0.279046,-1.717048
6378136.974361,0.280858,-1.735597
6378136.973469,0.282674,-1.754246
6378136.972567,0.284493,-1.772993
6378136.971655,0.286314,-1.791841
6378136.970732,0.288139,-1.810788
6378136.969800,0.289966,-1.829834
6378136.968859,0.291795,-1.848938
6378136.967914,0.293626,-1.868041
6378136.966965,0.295457,-1.887144
6378136.966011,0.297289,-1.906247
6378136.965053,0.299122,-1.925350
6378136.964091,0.300955,-1.944452
6378136.963125,0.302790,-1.963554
6378136.962154,0.304626,-1.982656
6378136.961180,0.306462,-2.001757
6378136.960201,0.308300,-2.020858
6378136.959218,0.310138,-2.039959
6378136.958231,0.311977,-2.059060
6378136.957240,0.313817,-2.078160
6378136.956245,0.315658,-2.097260
6378136.955246,0.317499,-2.116359
6378136.954243,0.319341,-2.135459
6378136.953235,0.321185,-2.154558
6378136.952224,0.323029,-2.173657
6378136.951209,0.324874,-2.192755
6378136.950190,0.326719,-2.211853
6378136.949167,0.328566,-2.230951
6378136.948140,0.330413,-2.250049
6378136.947109,0.332261,-2.269146
6378136.946075,0.334109,-2.288243
6378136.945036,0.335959,-2.307340
6378136.943994,0.337809,-2.326436
6378136.942948,0.339660,-2.345533
6378136.941898,0.341512,-2.364629
6378136.940845,0.343365,-2.383724
6378136.939787,0.345218,-2.402820
6378136.938726,0.347072,-2.421915
6378136.937661,0.348927,-2.441010
6378136.936593,0.350782,-2.460104
6378136.935521,0.352638,-2.479198
6378136.934445,0.354495,-2.498292
6378136.933366,0.356353,-2.517386
6378136.932283,0.358211,-2.536479
6378136.931196,0.360070,-2.555573
6378136.930106,0.361930,-2.574666
6378136.929012,0.363790,-2.593758
6378136.927915,0.365651,-2.612851
6378136.926814,0.367513,-2.631943
6378136.925710,0.369375,-2.651034
6378136.924602,0.371238,-2.670126
6378136.923491,0.373102,-2.689217
6378136.922376,0.374966,-2.708308
6378136.921258,0.376831,-2.727399
6378136.920137,0.378697,-2.746490
6378136.919012,0.380563,-2.765580
6378136.917884,0.382430,-2.784670
6378136.916752,0.384297,-2.803760
6378136.915617,0.386165,-2.822849
6378136.914479,0.388034,-2.841938
6378136.913337,0.389904,-2.861027
6378136.912193,0.391774,-2.880116
6378136.911045,0.393644,-2.899204
6378136.909893,0.395515,-2.918293
6378136.908739,0.397387,-2.937381
6378136.907581,0.399260,-2.956468
6378136.906420,0.401132,-2.975556
6378136.905255,0.403006,-2.994643
6378136.904088,0.404880,-3.013730
6378136.902918,0.406755,-3.032816
6378136.901744,0.408630,-3.051903
6378136.900567,0.410506,-3.070989
6378136.899387,0.412382,-3.090075
6378136.898204,0.414259,-3.109161
6378136.897018,0.416137,-3.128246
6378136.895829,0.418015,-3.147331
6378136.894637,0.419893,-3.166416
6378136.893442,0.421772,-3.185501
6378136.892244,0.423652,-3.204585
6378136.891042,0.425532,-3.223670
6378136.889838,0.427413,-3.242754
6378136.888631,0.429294,-3.261837
6378136.887421,0.431176,-3.280921
6378136.886208,0.433058,-3.300004
6378136.884992,0.434941,-3.319087
6378136.883773,0.436824,-3.338170
6378136.882551,0.438708,-3.357253
6378136.881327,0.440592,-3.376335
6378136.880099,0.442477,-3.395417
6378136.878869,0.444362,-3.414499
6378136.877636,0.446248,-3.433581
6378136.876400,0.448134,-3.452662
6378136.875161,0.450021,-3.471743
6378136.873920,0.451908,-3.490824
6378136.872675,0.453796,-3.509905
6378136.871428,0.455684,-3.528985
6378136.870179,0.457572,-3.548066
6378136.868926,0.459461,-3.567146
6378136.867671,0.461351,-3.586226
6378136.866413,0.463241,-3.605305
6378136.865152,0.465131,-3.624385
6378136.863889,0.467022,-3.643464
6378136.862623,0.468914,-3.662543
6378136.861355,0.470805,-3.681621
6378136.860083,0.472698,-3.700700
6378136.858809,0.474590,-3.719778
6378136.857533,0.476483,-3.738856
6378136.856254,0.478377,-3.757934
6378136.854972,0.480271,-3.777012
6378136.853688,0.482165,-3.796089
6378136.852402,0.484060,-3.815166
6378136.851112,0.485955,-3.834243
6378136.849821,0.487851,-3.853320
6378136.848526,0.489747,-3.872397
6378136.847229,0.491643,-3.891473
6378136.845930,0.493540,-3.910549
6378136.844628,0.495437,-3.929625
6378136.843324,0.497335,-3.948701
6378136.842018,0.499233,-3.967776
6378136.840709,0.501132,-3.986852
6378136.839397,0.503030,-4.005927
6378136.838083,0.504930,-4.025002
6378136.836767,0.506829,-4.044076
6378136.835448,0.508729,-4.063151
6378136.834127,0.510630,-4.082225
6378136.832804,0.512530,-4.101299
6378136.831478,0.514431,-4.120373
6378136.830150,0.516333,-4.139447
6378136.828820,0.518235,-4.158521
6378136.827487,0.520137,-4.177594
6378136.826152,0.522040,-4.196667
6378136.824815,0.523943,-4.215740
6378136.823475,0.525846,-4.234813
6378136.822133,0.527750,-4.253885
6378136.820789,0.529654,-4.272957
6378136.819443,0.531558,-4.292030
6378136.818094,0.533463,-4.311102
6378136.816743,0.535368,-4.330173
6378136.815390,0.537273,-4.349245
6378136.814035,0.539179,-4.368316
6378136.812678,0.541085,-4.387387
6378136.811318,0.542992,-4.406458
6378136.809957,0.544898,-4.425529
6378136.808593,0.546805,-4.444600
6378136.807227,0.548713,-4.463670
6378136.805859,0.550621,-4.482741
6378136.804489,0.552529,-4.501811
6378136.803117,0.554437,-4.520881
6378136.801742,0.556346,-4.539950
6378136.800366,0.558255,-4.559020
6378136.798987,0.560164,-4.578089
6378136.797607,0.562074,-4.597158
6378136.796224,0.563984,-4.616227
6378136.794839,0.565894,-4.635296
6378136.793453,0.567805,-4.654365
6378136.792064,0.569716,-4.673433
6378136.790673,0.571627,-4.692501
6378136.789280,0.573538,-4.711569
6378136.787886,0.575450,-4.730637
6378136.786489,0.577362,-4.749705
6378136.785090,0.579275,-4.768773
6378136.783690,0.581187,-4.787840
6378136.782287,0.583100,-4.806907
6378136.780883,0.585014,-4.825974
6378136.779476,0.586927,-4.845041
6378136.778068,0.588841,-4.864108
6378136.776658,0.590755,-4.883175
6378136.775246,0.592670,-4.902241
6378136.773832,0.594584,-4.921307
6378136.772416,0.596499,-4.940373
6378136.770998,0.598414,-4.959439
6378136.769579,0.600330,-4.978505
6378136.768157,0.602246,-4.997570
6378136.766734,0.604162,-5.016636
6378136.765309,0.606078,-5.035701
6378136.763882,0.607995,-5.054766
6378136.762453,0.609911,-5.073831
6378136.761023,0.611829,-5.092896
6378136.759590,0.613746,-5.111960
6378136.758156,0.615663,-5.131025
6378136.756720,0.617581,-5.150089
6378136.755283,0.619499,-5.169153
6378136.753843,0.621418,-5.188217
6378136.752402,0.623336,-5.207281
6378136.750959,0.625255,-5.226344
6378136.749515,0.627174,-5.245408
6378136.748069,0.629094,-5.264471
6378136.746621,0.631013,-5.283534
6378136.745171,0.632933,-5.302597
6378136.743719,0.634853,-5.321660
6378136.742266,0.636774,-5.340723
6378136.740812,0.638694,-5.359785
6378136.739355,0.640615,-5.378848
6378136.737897,0.642536,-5.397910
6378136.736438,0.644457,-5.416972
6378136.734976,0.646379,-5.436034
6378136.733513,0.648301,-5.455096
6378136.732049,0.650223,-5.474158
6378136.730583,0.652145,-5.493219
6378136.729115,0.654067,-5.512280
6378136.727645,0.655990,-5.531342
6378136.726174,0.657913,-5.550403
6378136.724702,0.659836,-5.569464
6378136.723228,0.661759,-5.588524
6378136.721752,0.663683,-5.607585
6378136.720275,0.665606,-5.626646
6378136.718796,0.667530,-5.645706
6378136.717316,0.669454,-5.664766
6378136.715834,0.671379,-5.683826
6378136.714351,0.673303,-5.702886
6378136.712866,0.675228,-5.721946
6378136.711379,0.677153,-5.741006
6378136.709891,0.679078,-5.760065
6378136.708402,0.681004,-5.779125
6378136.706911,0.682929,-5.798184
6378136.705419,0.684855,-5.817243
6378136.703925,0.686781,-5.836302
6378136.702430,0.688707,-5.855361
6378136.700933,0.690634,-5.874420
6378136.699435,0.692560,-5.893478
6378136.697936,0.694487,-5.912537
6378136.696435,0.696414,-5.931595
6378136.694932,0.698341,-5.950653
6378136.693428,0.700269,-5.969711
6378136.691923,0.702196,-5.988769
6378136.690416,0.704124,-6.007827
6378136.688908,0.706052,-6.026885
6378136.687399,0.707980,-6.045942
6378136.685888,0.709908,-6.064999
6378136.684376,0.711837,-6.084057
6378136.682862,0.713766,-6.103114
6378136.681348,0.715694,-6.122171
6378136.679831,0.717623,-6.141228
6378136.678314,0.719553,-6.160285
6378136.676795,0.721482,-6.179341
6378136.675275,0.723412,-6.198398
6378136.673753,0.725341,-6.217454
6378136.672230,0.727271,-6.236511
6378136.670706,0.729201,-6.255567
6378136.669181,0.731132,-6.274623
6378136.667654,0.733062,-6.293679
6378136.666126,0.734993,-6.312734
6378136.664596,0.736923,-6.331790
6378136.663066,0.738854,-6.350846
6378136.661534,0.740785,-6.369901
6378136.660001,0.742717,-6.388956
6378136.658467,0.744648,-6.408012
6378136.656931,0.746580,-6.427067
6378136.655394,0.748512,-6.446122
6378136.653856,0.750443,-6.465177
6378136.652317,0.752376,-6.484231
6378136.650776,0.754308,-6.503286
6378136.649234,0.756240,-6.522341
6378136.647691,0.758173,-6.541395
6378136.646147,0.760105,-6.560449
6378136.644602,0.762038,-6.579503
6378136.643055,0.763971,-6.598557
6378136.641507,0.765905,-6.617611
6378136.639959,0.767838,-6.636665
6378136.638408,0.769771,-6.655719
6378136.636857,0.771705,-6.674773
6378136.635305,0.773639,-6.693826
6378136.633751,0.775573,-6.712880
6378136.632197,0.777507,-6.731933
6378136.630641,0.779441,-6.750986
6378136.629084,0.781375,-6.770039
6378136.627526,0.783310,-6.789092
6378136.625966,0.785245,-6.808145
6378136.624406,0.787179,-6.827198
6378136.622845,0.789114,-6.846250
6378136.621282,0.791049,-6.865303
6378136.619718,0.792985,-6.884355
6378136.618154,0.794920,-6.903408
6378136.616588,0.796855,-6.922460
6378136.615021,0.798791,-6.941512
6378136.613453,0.800727,-6.960564
6378136.611884,0.802663,-6.979616
6378136.610314,0.804599,-6.998668
6378136.608742,0.806535,-7.017720
6378136.607170,0.808471,-7.036771
6378136.605597,0.810408,-7.055823
6378136.604022,0.812344,-7.074874
6378136.602447,0.814281,-7.093925
6378136.600871,0.816218,-7.112977
6378136.599293,0.818155,-7.132028
6378136.597715,0.820092,-7.151079
6378136.596135,0.822029,-7.170130
6378136.594555,0.823966,-7.189181
6378136.592973,0.825904,-7.208231
6378136.591391,0.827841,-7.227282
6378136.589807,0.829779,-7.246333
6378136.588223,0.831717,-7.265383
6378136.586637,0.833655,-7.284433
6378136.585051,0.835593,-7.303484
6378136.583463,0.837531,-7.322534
6378136.581875,0.839469,-7.341584
6378136.580286,0.841408,-7.360634
6378136.578695,0.843346,-7.379684
6378136.577104,0.845285,-7.398734
6378136.575512,0.847224,-7.417783
6378136.573919,0.849163,-7.436833
6378136.572325,0.851102,-7.455883
6378136.570730,0.853041,-7.474932
6378136.569134,0.854980,-7.493981
6378136.567537,0.856920,-7.513031
6378136.565939,0.858859,-7.532080
6378136.564340,0.860799,-7.551129
6378136.562741,0.862738,-7.570178
6378136.561140,0.864678,-7.589227
6378136.559539,0.866618,-7.608276
6378136.557936,0.868558,-7.627324
6378136.556333,0.870498,-7.646373
6378136.554729,0.872438,-7.665422
6378136.553124,0.874379,-7.684470
6378136.551518,0.876319,-7.703518
6378136.549911,0.878260,-7.722567
6378136.548304,0.880200,-7.741615
6378136.546695,0.882141,-7.760663
6378136.545086,0.884082,-7.779711
6378136.543476,0.886023,-7.798759
6378136.541865,0.887964,-7.817807
6378136.540253,0.889905,-7.836855
6378136.538640,0.891847,-7.855903
6378136.537026,0.893788,-7.874950
6378136.535412,0.895730,-7.893998
6378136.533797,0.897671,-7.913045
6378136.532181,0.899613,-7.932093
6378136.530564,0.901555,-7.951140
6378136.528946,0.903496,-7.970187
6378136.527328,0.905438,-7.989235
6378136.525708,0.907381,-8.008282
6378136.524088,0.909323,-8.027329
6378136.522467,0.911265,-8.046376
6378136.520846,0.913207,-8.065423
6378136.519223,0.915150,-8.084469
6378136.517600,0.917092,-8.103516
6378136.515976,0.919035,-8.122563
6378136.514351,0.920978,-8.141609
6378136.512725,0.922921,-8.160656
6378136.511099,0.924863,-8.179702
6378136.509472,0.926806,-8.198748
6378136.507844,0.928750,-8.217795
6378136.506215,0.930693,-8.236841
6378136.504586,0.932636,-8.255887
6378136.502956,0.934579,-8.274933
6378136.501325,0.936523,-8.293979
6378136.499693,0.938466,-8.313025
6378136.498061,0.940410,-8.332071
6378136.496428,0.942354,-8.351116
6378136.494794,0.944297,-8.370162
6378136.493159,0.946241,-8.389208
6378136.491524,0.948185,-8.408253
6378136.489888,0.950129,-8.427299
6378136.488251,0.952074,-8.446344
6378136.486614,0.954018,-8.465390
6378136.484976,0.955962,-8.484435
6378136.483337,0.957906,-8.503480
6378136.481697,0.959851,-8.522525
6378136.480057,0.961795,-8.541570
6378136.478416,0.963740,-8.560615
6378136.476774,0.965685,-8.579660
6378136.475132,0.967630,-8.598705
6378136.473489,0.969574,-8.617750
6378136.471845,0.971519,-8.636794
6378136.470201,0.973464,-8.655839
6378136.468556,0.975409,-8.674884
6378136.466910,0.977355,-8.693928
6378136.465264,0.979300,-8.712973
6378136.463617,0.981245,-8.732017
6378136.461969,0.983191,-8.751061
6378136.460321,0.985136,-8.770106
6378136.458672,0.987082,-8.789150
6378136.457022,0.989027,-8.808194
6378136.455372,0.990973,-8.827238
6378136.453721,0.992919,-8.846282
6378136.452070,0.994865,-8.865326
6378136.450417,0.996811,-8.884370
6378136.448765,0.998757,-8.903414
6378136.447111,1.000703,-8.922457
6378136.445457,1.002649,-8.941501
6378136.443802,1.004595,-8.960545
6378136.442147,1.006541,-8.979588
6378136.440491,1.008488,-8.998632
6378136.438835,1.010434,-9.017675
6378136.437177,1.012381,-9.036719
6378136.435520,1.014327,-9.055762
6378136.433861,1.016274,-9.074805
6378136.432202,1.018221,-9.093848
6378136.430543,1.020167,-9.112892
6378136.428883,1.022114,-9.131935
6378136.427222,1.024061,-9.150978
6378136.425561,1.026008,-9.170021
6378136.423899,1.027955,-9.189064
6378136.422236,1.029902,-9.208107
6378136.420573,1.031849,-9.227149
6378136.418910,1.033797,-9.246192
6378136.417246,1.035744,-9.265235
6378136.415581,1.037691,-9.284277
6378136.413916,1.039639,-9.303320
6378136.412250,1.041586,-9.322363
6378136.410583,1.043534,-9.341405
6378136.408916,1.045481,-9.360447
6378136.407249,1.047429,-9.379490
6378136.405581,1.049377,-9.398532
6378136.403912,1.051325,-9.417574
6378136.402243,1.053272,-9.436617
6378136.400573,1.055220,-9.455659
6378136.398903,1.057168,-9.474701
6378136.397232,1.059116,-9.493743
6378136.395561,1.061065,-9.512785
6378136.393889,1.063013,-9.531827
6378136.392216,1.064961,-9.550869
6378136.390544,1.066909,-9.569911
6378136.388870,1.068858,-9.588952
6378136.387196,1.070806,-9.607994
6378136.385522,1.072754,-9.627036
6378136.383847,1.074703,-9.646077
6378136.382171,1.076651,-9.665119
6378136.380495,1.078600,-9.684160
6378136.378819,1.080549,-9.703202
6378136.377142,1.082498,-9.722243
6378136.375464,1.084446,-9.741285
6378136.373786,1.086395,-9.760326
6378136.372108,1.088344,-9.779367
6378136.370429,1.090293,-9.798409
6378136.368749,1.092242,-9.817450
6378136.367069,1.094191,-9.836491
6378136.365389,1.096140,-9.855532
6378136.363708,1.098089,-9.874573
6378136.362026,1.100039,-9.893614
6378136.360344,1.101988,-9.912655
6378136.358662,1.103937,-9.931696
6378136.356979,1.105887,-9.950737
6378136.355296,1.107836,-9.969777
6378136.353612,1.109786,-9.988818
6378136.351928,1.111735,-10.007859
6378136.350243,1.113685,-10.026900
6378136.348558,1.115634,-10.045940
6378136.346872,1.117584,-10.064981
6378136.345186,1.119534,-10.084021
6378136.343500,1.121484,-10.103062
6378136.341813,1.123434,-10.122102
6378136.340125,1.125383,-10.141142
6378136.338438,1.127333,-10.160183
6378136.336749,1.129283,-10.179223
6378136.335060,1.131233,-10.198263
6378136.333371,1.133184,-10.217304
6378136.331682,1.135134,-10.236344
6378136.329992,1.137084,-10.255384
6378136.328301,1.139034,-10.274424
6378136.326610,1.140984,-10.293464
6378136.324919,1.142935,-10.312504
6378136.323227,1.144885,-10.331544
6378136.321535,1.146836,-10.350584
6378136.319842,1.148786,-10.369624
6378136.318149,1.150737,-10.388664
6378136.316456,1.152687,-10.407703
6378136.314762,1.154638,-10.426743
6378136.313068,1.156588,-10.445783
6378136.311373,1.158539,-10.464822
6378136.309678,1.160490,-10.483862
6378136.307982,1.162441,-10.502902
6378136.306286,1.164391,-10.521941
6378136.304590,1.166342,-10.540981
6378136.302893,1.168293,-10.560020
6378136.301196,1.170244,-10.579059
6378136.299499,1.172195,-10.598099
6378136.297801,1.174146,-10.617138
6378136.296102,1.176097,-10.636178
6378136.294404,1.178048,-10.655217
6378136.292705,1.180000,-10.674256
6378136.291005,1.181951,-10.693295
6378136.289305,1.183902,-10.712334
6378136.287605,1.185853,-10.731373
6378136.285905,1.187805,-10.750412
6378136.284204,1.189756,-10.769452
6378136.282502,1.191708,-10.788491
6378136.280801,1.193659,-10.807529
6378136.279099,1.195611,-10.826568
6378136.277396,1.197562,-10.845607
6378136.275693,1.199514,-10.864646
6378136.273990,1.201465,-10.883685
6378136.272287,1.203417,-10.902724
6378136.270583,1.205369,-10.921762
6378136.268878,1.207320,-10.940801
6378136.267174,1.209272,-10.959840
6378136.265469,1.211224,-10.978878
6378136.263763,1.213176,-10.997917
6378136.262058,1.215128,-11.016956
6378136.260352,1.217080,-11.035994
6378136.258645,1.219032,-11.055033
6378136.256939,1.220984,-11.074071
6378136.255232,1.222936,-11.093109
6378136.253524,1.224888,-11.112148
6378136.251816,1.226840,-11.131186
6378136.250108,1.228792,-11.150224
6378136.248400,1.230744,-11.169263
6378136.246691,1.232696,-11.188301
6378136.244982,1.234649,-11.207339
6378136.243272,1.236601,-11.226377
6378136.241563,1.238553,-11.245415
6378136.239853,1.240506,-11.264454
6378136.238142,1.242458,-11.283492
6378136.236431,1.244410,-11.302530
6378136.234720,1.246363,-11.321568
6378136.233009,1.248315,-11.340606
6378136.231297,1.250268,-11.359644
6378136.229585,1.252221,-11.378682
6378136.227873,1.254173,-11.397719
6378136.226160,1.256126,-11.416757
6378136.224447,1.258078,-11.435795
6378136.222734,1.260031,-11.454833
6378136.221020,1.261984,-11.473871
6378136.219306,1.263937,-11.492908
6378136.217592,1.265889,-11.511946
6378136.215878,1.267842,-11.530984
6378136.214163,1.269795,-11.550021
6378136.212448,1.271748,-11.569059
6378136.210732,1.273701,-11.588097
6378136.209017,1.275654,-11.607134
6378136.207301,1.277607,-11.626172
6378136.205584,1.279560,-11.645209
6378136.203868,1.281513,-11.664247
6378136.202151,1.283466,-11.683284
6378136.200434,1.285419,-11.702321
6378136.198716,1.287372,-11.721359
6378136.196998,1.289326,-11.740396
6378136.195280,1.291279,-11.759433
6378136.193562,1.293232,-11.778471
6378136.191843,1.295185,-11.797508
6378136.190124,1.297139,-11.816545
6378136.188405,1.299092,-11.835582
6378136.186686,1.301045,-11.854619
6378136.184966,1.302999,-11.873657
6378136.183246,1.304952,-11.892694
6378136.181526,1.306906,-11.911731
6378136.179805,1.308859,-11.930768
6378136.178084,1.310813,-11.949805
6378136.176363,1.312766,-11.968842
6378136.174642,1.314720,-11.987879
6378136.172920,1.316673,-12.006916
6378136.171198,1.318627,-12.025953
6378136.169476,1.320581,-12.044990
6378136.167754,1.322534,-12.064026
6378136.166031,1.324488,-12.083063
6378136.164308,1.326442,-12.102100
6378136.162585,1.328395,-12.121137
6378136.160861,1.330349,-12.140174
6378136.159138,1.332303,-12.159210
6378136.157414,1.334257,-12.178247
6378136.155689,1.336211,-12.197284
6378136.153965,1.338165,-12.216320
6378136.152240,1.340119,-12.235357
6378136.150515,1.342073,-12.254394
6378136.148790,1.344027,-12.273430
6378136.147064,1.345981,-12.292467
6378136.145339,1.347935,-12.311503
6378136.143613,1.349889,-12.330540
6378136.141886,1.351843,-12.349576
6378136.140160,1.353797,-12.368613
6378136.138433,1.355751,-12.387649
6378136.136706,1.357705,-12.406686
6378136.134979,1.359659,-12.425722
6378136.133252,1.361613,-12.444758
6378136.131524,1.363568,-12.463795
6378136.129796,1.365522,-12.482831
6378136.128068,1.367476,-12.501867
6378136.126339,1.369431,-12.520903
6378136.124611,1.371385,-12.539940
6378136.122882,1.373339,-12.558976
6378136.121153,1.375294,-12.578012
6378136.119424,1.377248,-12.597048
6378136.117694,1.379202,-12.616084
6378136.115964,1.381157,-12.635121
6378136.114235,1.383111,-12.654157
6378136.112504,1.385066,-12.673193
6378136.110774,1.387020,-12.692229
6378136.109043,1.388975,-12.711265
6378136.107312,1.390929,-12.730301
6378136.105581,1.392884,-12.749337
6378136.103850,1.394839,-12.768373
6378136.102119,1.396793,-12.787409
6378136.100387,1.398748,-12.806445
6378136.098655,1.400703,-12.825481
6378136.096923,1.402657,-12.844516
6378136.095191,1.404612,-12.863552
6378136.093458,1.406567,-12.882588
6378136.091725,1.408521,-12.901624
