accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
0.398589,-0.177754,-10.771673
0.410230,-0.180826,-10.771333
0.410493,-0.181268,-10.771851
0.414856,-0.179306,-10.761645
0.413397,-0.184483,-10.770072
0.419307,-0.185784,-10.766619
0.410828,-0.187699,-10.766335
0.410029,-0.186713,-10.762865
0.420283,-0.182488,-10.761822
0.430032,-0.184817,-10.754490
0.421425,-0.183927,-10.767091
0.430266,-0.192859,-10.764776
0.429362,-0.186527,-10.768178
0.439872,-0.198613,-10.769692
0.438857,-0.187373,-10.766846
0.429659,-0.188447,-10.762683
0.438136,-0.196979,-10.764081
0.435289,-0.200006,-10.770456
0.452407,-0.187848,-10.772294
0.449514,-0.201482,-10.759634
0.446372,-0.205298,-10.755540
0.454286,-0.201390,-10.762238
0.453225,-0.200621,-10.763393
0.461318,-0.198077,-10.763747
0.458817,-0.204896,-10.762365
0.463621,-0.213097,-10.774505
0.453604,-0.201625,-10.763232
0.468983,-0.209919,-10.765404
0.464052,-0.199707,-10.761344
0.472734,-0.205306,-10.757499
0.477869,-0.211486,-10.759010
0.470100,-0.210580,-10.764872
0.470085,-0.205412,-10.759174
0.479023,-0.204943,-10.773689
0.481929,-0.205957,-10.765677
0.486178,-0.218340,-10.766969
0.479403,-0.215805,-10.758391
0.490013,-0.217395,-10.768085
0.487136,-0.215757,-10.751276
0.481954,-0.216202,-10.762771
0.487002,-0.218956,-10.758736
0.497599,-0.216707,-10.770841
0.500144,-0.220792,-10.761352
0.491476,-0.229210,-10.765218
0.503106,-0.225569,-10.769016
0.504006,-0.220986,-10.761982
0.501067,-0.228739,-10.763130
0.507227,-0.232515,-10.760449
0.510540,-0.218421,-10.762439
0.514044,-0.228615,-10.761122
0.511688,-0.230130,-10.765328
0.523259,-0.227207,-10.757910
0.513273,-0.225689,-10.763898
0.518025,-0.227301,-10.757873
0.522541,-0.239184,-10.769798
0.526671,-0.236507,-10.760927
0.524714,-0.233993,-10.333990
0.536198,-0.229744,-9.761806
0.529438,-0.233415,-9.767411
0.523925,-0.232871,-9.748821
0.529873,-0.231274,-9.747244
0.541628,-0.229087,-9.763494
0.531810,-0.244236,-9.763922
0.537753,-0.246494,-9.755076
0.542873,-0.236361,-9.750050
0.550124,-0.233897,-9.759060
0.543133,-0.248222,-9.750251
0.549123,-0.234823,-9.761259
0.549999,-0.236076,-9.772696
0.549031,-0.240670,-9.759335
0.556601,-0.246997,-9.756677
0.554375,-0.245994,-9.767880
0.559287,-0.251179,-9.758691
0.549392,-0.241508,-9.763549
0.560837,-0.248697,-9.758247
0.564619,-0.241052,-9.756510
0.559789,-0.251665,-9.763252
0.567649,-0.244639,-9.746854
0.572568,-0.247761,-9.756678
0.569534,-0.250533,-9.759746
0.568056,-0.250383,-9.764511
0.572178,-0.249156,-9.754404
0.577385,-0.249508,-9.757639
0.570453,-0.254962,-9.755247
0.586400,-0.256138,-9.761946
0.585637,-0.260651,-9.758600
0.586779,-0.257218,-9.761023
0.584932,-0.268333,-9.745423
0.585750,-0.257596,-9.754769
0.581482,-0.256155,-9.750205
0.586890,-0.255418,-9.753566
0.590535,-0.260461,-9.757378
0.591746,-0.258387,-9.751785
0.594288,-0.264853,-9.747773
0.596389,-0.264388,-9.756415
0.593159,-0.271601,-9.761597
0.597474,-0.266737,-9.748307
0.596337,-0.261693,-9.747539
0.599707,-0.270432,-9.756910
0.603443,-0.261145,-9.760046
0.608117,-0.266766,-9.759168
0.605595,-0.262855,-9.761769
0.606293,-0.262143,-9.760574
0.620118,-0.255973,-9.750152
0.603842,-0.269202,-9.760832
0.612906,-0.266778,-9.750873
0.611344,-0.271436,-9.762953
0.613165,-0.273335,-9.753240
0.616879,-0.280848,-9.746582
0.617930,-0.271531,-9.753473
0.620054,-0.282705,-9.753315
0.623006,-0.274238,-9.752443
0.622592,-0.273233,-9.752698
0.632636,-0.273043,-9.745217
0.626741,-0.271481,-9.751876
0.635228,-0.281641,-9.750768
0.631833,-0.275865,-9.755509
0.626243,-0.271575,-9.754658
0.634731,-0.275330,-9.754154
0.627202,-0.281666,-9.754991
0.641818,-0.278094,-9.754371
0.640273,-0.282549,-9.756130
0.630431,-0.282790,-9.752546
0.649963,-0.275420,-9.750906
0.641767,-0.279706,-9.755644
0.639147,-0.274958,-9.751844
0.642352,-0.279450,-9.749104
0.647769,-0.280320,-9.750659
0.653662,-0.288025,-9.752283
0.641654,-0.285380,-9.752765
0.654125,-0.286795,-9.749934
0.655990,-0.290247,-9.752639
0.650331,-0.280044,-9.752717
0.658633,-0.289823,-9.758790
0.653056,-0.286429,-9.753649
0.652508,-0.284757,-9.756443
0.658010,-0.287663,-9.754139
0.671512,-0.298344,-9.755952
0.660667,-0.286767,-9.749948
0.659140,-0.290096,-9.753904
0.668137,-0.291761,-9.752066
0.673188,-0.293035,-9.751802
0.662879,-0.292893,-9.749169
0.665603,-0.296214,-9.746195
0.670720,-0.296141,-9.752941
0.664363,-0.293049,-9.747977
0.667937,-0.293589,-9.754600
0.670101,-0.293766,-9.760994
0.675483,-0.297693,-9.745167
0.677956,-0.301558,-9.744397
0.679757,-0.295516,-9.747575
0.679200,-0.288947,-9.745054
0.683892,-0.299621,-9.754848
0.682286,-0.296641,-9.752158
0.684489,-0.307700,-9.750977
0.676842,-0.294926,-9.747329
0.682927,-0.302955,-9.747282
0.680828,-0.302079,-9.747416
0.683422,-0.303142,-9.742279
0.685822,-0.299932,-9.751266
0.700088,-0.312783,-9.755505
0.689957,-0.305992,-9.755925
0.687330,-0.304968,-9.744122
0.691305,-0.309386,-9.744287
0.693860,-0.312217,-9.755782
0.690656,-0.309798,-9.747764
0.690501,-0.313451,-9.742400
0.700703,-0.300448,-9.744082
0.695181,-0.307558,-9.743699
0.704497,-0.313799,-9.749709
0.701824,-0.300391,-9.745976
0.703473,-0.307826,-9.750356
0.705429,-0.307996,-9.757896
0.702218,-0.301490,-9.744786
0.707995,-0.309563,-9.752567
0.701134,-0.306186,-9.755306
0.705497,-0.309204,-9.741114
0.706642,-0.323072,-9.748276
0.716689,-0.318972,-9.749795
0.712685,-0.321313,-9.745780
0.710835,-0.312040,-9.748971
0.714962,-0.310867,-9.740639
0.718216,-0.319131,-9.740997
0.712326,-0.316746,-9.752138
0.712661,-0.322923,-9.747328
0.713565,-0.316504,-9.749476
0.721055,-0.309274,-9.746772
0.716239,-0.307566,-9.751817
0.726584,-0.304834,-9.754457
0.733755,-0.321308,-9.752994
0.714714,-0.315695,-9.746905
0.719243,-0.311307,-9.747636
0.720675,-0.313830,-9.742765
0.727870,-0.315296,-9.749141
0.730039,-0.317839,-9.739580
0.728178,-0.310624,-9.748408
0.729440,-0.321091,-9.739619
0.736979,-0.313329,-9.748160
0.730641,-0.316059,-9.747602
0.734996,-0.328431,-9.753430
0.737374,-0.311215,-9.741367
0.738205,-0.322572,-9.740920
0.733250,-0.317297,-9.746807
0.736924,-0.327127,-9.751213
0.733361,-0.319156,-9.754677
0.725909,-0.325838,-9.743668
0.729888,-0.326695,-9.739541
0.737244,-0.316867,-9.740204
0.737634,-0.329176,-9.754252
0.741706,-0.315295,-9.744687
0.742498,-0.328375,-9.744513
0.749948,-0.328178,-9.746960
0.740032,-0.329718,-9.751636
0.738030,-0.322723,-9.742558
0.748327,-0.328317,-9.746864
0.747480,-0.323249,-9.743773
0.756936,-0.338214,-9.742774
0.758518,-0.323060,-9.747323
0.750183,-0.339421,-9.743701
0.756786,-0.326523,-9.747886
0.745839,-0.322353,-9.747402
0.748218,-0.322716,-9.752620
0.757196,-0.325885,-9.743206
0.759451,-0.335908,-9.746499
0.748885,-0.339240,-9.733837
0.754678,-0.319941,-9.739340
0.755026,-0.338192,-9.741540
0.756112,-0.330324,-9.749706
0.762211,-0.336393,-9.747164
0.764633,-0.338424,-9.742494
0.758696,-0.334985,-9.752740
0.764905,-0.333201,-9.749381
0.760035,-0.330329,-9.747271
0.757831,-0.337683,-9.739200
0.759260,-0.338761,-9.740430
0.766969,-0.332016,-9.740432
0.755493,-0.333020,-9.736569
0.765288,-0.336773,-9.744671
0.768826,-0.325366,-9.746951
0.771513,-0.324031,-9.732626
0.765872,-0.338492,-9.733855
0.772784,-0.342680,-9.743204
0.769017,-0.335158,-9.744958
0.771294,-0.338336,-9.738424
0.777146,-0.334930,-9.743806
0.778103,-0.340431,-9.746214
0.769446,-0.331784,-9.741792
0.778461,-0.329833,-9.746331
0.776928,-0.340400,-9.743508
0.770092,-0.340069,-9.740368
0.773772,-0.331641,-9.739625
0.781666,-0.335394,-9.734846
0.773341,-0.341696,-9.741949
0.783991,-0.332544,-9.739551
0.778985,-0.334570,-9.741934
0.780715,-0.340021,-9.738876
0.781082,-0.347548,-9.736804
0.779631,-0.332210,-9.748646
0.776621,-0.343312,-9.741565
0.778068,-0.349564,-9.749750
0.784327,-0.335948,-9.745840
0.773020,-0.343041,-9.742127
0.790599,-0.333622,-9.739702
0.783354,-0.335619,-9.741190
0.788921,-0.345818,-9.753049
0.790283,-0.335966,-9.743153
0.792392,-0.347135,-9.745726
0.787121,-0.353334,-9.743695
0.798157,-0.334499,-9.736223
0.788641,-0.348130,-9.742458
0.792635,-0.337180,-9.739828
0.797114,-0.345517,-9.744671
0.790309,-0.343744,-9.737937
0.796168,-0.343488,-9.735098
0.787105,-0.344627,-9.742473
0.790303,-0.352807,-9.745185
0.798162,-0.345271,-9.736383
0.795380,-0.348426,-9.741385
0.802511,-0.348095,-9.740380
0.787143,-0.351419,-9.740911
0.795268,-0.352222,-9.745505
0.798514,-0.349077,-9.742582
0.803881,-0.344685,-9.733984
0.797232,-0.353977,-9.741351
0.795694,-0.347736,-9.736222
0.800604,-0.343257,-9.734375
0.799668,-0.338547,-9.743975
0.806739,-0.349016,-9.737176
0.805082,-0.344462,-9.746579
0.796595,-0.354205,-9.735971
0.798359,-0.347520,-9.740106
0.804809,-0.346216,-9.741504
0.803424,-0.350815,-9.739558
0.814199,-0.355726,-9.752724
0.809572,-0.344210,-9.739413
0.817610,-0.345382,-9.734185
0.812901,-0.345187,-9.739398
0.804695,-0.362532,-9.739939
0.804472,-0.349502,-9.737375
0.803987,-0.347676,-9.737419
0.813226,-0.349590,-9.737227
0.807677,-0.343628,-9.739351
0.805519,-0.346502,-9.742464
0.811771,-0.360350,-9.738316
0.808419,-0.357518,-9.740475
0.813915,-0.348875,-9.737761
0.811714,-0.347884,-9.732973
0.812931,-0.357156,-9.736655
0.816554,-0.355900,-9.744612
0.812418,-0.354365,-9.741512
0.820974,-0.353629,-9.734773
0.815740,-0.354082,-9.747586
0.815393,-0.355339,-9.746751
0.817277,-0.355536,-9.736491
0.822741,-0.361487,-9.736902
0.825648,-0.366732,-9.741134
0.819683,-0.350101,-9.733647
0.813772,-0.359584,-9.735494
0.825545,-0.359462,-9.737634
0.821379,-0.353631,-9.737568
0.819652,-0.352074,-9.739340
0.823877,-0.354133,-9.741989
0.817248,-0.356556,-9.748612
0.824941,-0.359355,-9.737389
0.825963,-0.357013,-9.738436
0.823658,-0.361500,-9.746878
0.818110,-0.359193,-9.747259
0.823896,-0.362191,-9.730067
0.819974,-0.352259,-9.730930
0.825616,-0.355803,-9.737542
0.818147,-0.351864,-9.745212
0.823298,-0.359381,-9.741820
0.831060,-0.360368,-9.736583
0.826700,-0.362989,-9.742768
0.821129,-0.356565,-9.747658
0.818033,-0.354795,-9.741664
0.828837,-0.366370,-9.739876
0.834055,-0.364806,-9.742904
0.825279,-0.365825,-9.739370
0.836619,-0.359434,-9.734033
0.827658,-0.359250,-9.730244
0.835666,-0.362597,-9.737464
0.837411,-0.362077,-9.732403
0.834861,-0.366463,-9.728530
0.834537,-0.362348,-9.737464
0.828638,-0.360666,-9.734478
0.833548,-0.363645,-9.731877
0.839825,-0.357882,-9.744066
0.826538,-0.354776,-9.742173
0.830328,-0.368157,-9.734512
0.837838,-0.358818,-9.735697
0.838907,-0.355719,-9.740796
0.840395,-0.367266,-9.739501
0.833833,-0.363384,-9.733493
0.838484,-0.353842,-9.727147
0.833618,-0.363129,-9.737785
0.836082,-0.366875,-9.736703
0.832793,-0.360072,-9.728574
0.842163,-0.374034,-9.736268
0.848511,-0.360521,-9.737227
0.843658,-0.364105,-9.735359
0.843001,-0.369066,-9.735399
0.846455,-0.357495,-9.732728
0.847255,-0.361576,-9.734425
0.843575,-0.364273,-9.736169
0.842468,-0.371672,-9.727932
0.843890,-0.370326,-9.741738
0.848635,-0.363375,-9.733295
0.850591,-0.369270,-9.732721
0.848368,-0.375298,-9.735970
0.850492,-0.369202,-9.738820
0.850387,-0.361056,-9.736115
0.840107,-0.367937,-9.731574
0.833846,-0.366603,-9.735187
0.851308,-0.365248,-9.735959
0.852707,-0.367374,-9.730392
0.846338,-0.369614,-9.740678
0.849240,-0.366789,-9.732998
0.855341,-0.367093,-9.739511
0.847735,-0.369432,-9.733511
0.851166,-0.354408,-9.737990
0.851873,-0.372656,-9.731353
0.843770,-0.360989,-9.739523
0.853439,-0.364687,-9.739981
0.849172,-0.370042,-9.724065
0.853302,-0.367471,-9.732717
0.851291,-0.365871,-9.730010
0.852359,-0.374173,-9.736842
0.856463,-0.362206,-9.740826
0.847858,-0.373968,-9.738197
0.841536,-0.372889,-9.730270
0.847071,-0.368605,-9.731642
0.848742,-0.375573,-9.724898
0.852526,-0.366416,-9.734584
0.858921,-0.377674,-9.722414
0.859767,-0.367461,-9.735688
0.840642,-0.371732,-9.737893
0.842996,-0.374847,-9.735396
0.845666,-0.371977,-9.735891
0.851547,-0.368880,-9.737607
0.864911,-0.374558,-9.732470
0.858746,-0.369753,-9.734140
0.851856,-0.372527,-9.748197
0.853822,-0.365126,-9.735389
0.845149,-0.378747,-9.727750
0.839917,-0.371640,-9.735321
0.854254,-0.364830,-9.726112
0.858606,-0.374547,-9.728257
0.855764,-0.373119,-9.731437
0.849529,-0.374059,-9.739635
0.862896,-0.371099,-9.740511
0.860311,-0.368244,-9.741227
0.860348,-0.361786,-9.732381
0.858214,-0.373763,-9.735161
0.857806,-0.376200,-9.729349
0.865914,-0.370715,-9.742366
0.860377,-0.384436,-9.730340
0.863089,-0.361687,-9.742040
0.853031,-0.371651,-9.736503
0.853533,-0.377939,-9.727053
0.860106,-0.367301,-9.739314
0.861109,-0.372415,-9.732613
0.860914,-0.374427,-9.725504
0.861140,-0.375244,-9.733638
0.862865,-0.374124,-9.736076
0.866343,-0.379424,-9.733583
0.861116,-0.370213,-9.734025
0.860646,-0.378805,-9.731732
0.860936,-0.375750,-9.728160
0.848088,-0.381054,-9.734125
0.853290,-0.371061,-9.726649
0.871449,-0.374330,-9.735982
0.863495,-0.377465,-9.732867
0.862117,-0.376697,-9.729607
0.873521,-0.383002,-9.731891
0.873606,-0.370429,-9.729342
0.866316,-0.375441,-9.731677
0.867218,-0.373165,-9.723696
0.874260,-0.368794,-9.734065
0.862375,-0.382623,-9.735488
0.869414,-0.385022,-9.737912
0.858264,-0.369304,-9.732142
0.865160,-0.376233,-9.728746
0.868289,-0.382070,-9.741439
0.870406,-0.371015,-9.729481
0.864561,-0.378157,-9.730522
0.875429,-0.371188,-9.735546
0.872964,-0.377505,-9.734106
0.856653,-0.382082,-9.736834
0.873358,-0.383027,-9.734459
0.869920,-0.377891,-9.746493
0.864470,-0.372553,-9.726188
0.871136,-0.377827,-9.736553
0.864878,-0.375287,-9.733189
0.863759,-0.373449,-9.740651
0.875893,-0.371761,-9.740467
0.875001,-0.378737,-9.729282
0.875082,-0.384736,-9.730554
0.875648,-0.371610,-9.724002
0.869337,-0.375351,-9.741357
0.875150,-0.376119,-9.729112
0.874484,-0.383672,-9.729120
0.879380,-0.373155,-9.740555
0.869646,-0.375266,-9.728605
0.874521,-0.370969,-9.734784
0.874281,-0.375456,-9.735285
0.869863,-0.386972,-9.735779
0.870932,-0.374469,-9.738180
0.872656,-0.376649,-9.730142
0.862193,-0.370163,-9.741668
0.872586,-0.386778,-9.725577
0.884682,-0.382375,-9.735408
0.880697,-0.383175,-9.739339
0.879526,-0.382947,-9.733881
0.876019,-0.382806,-9.738203
0.873861,-0.376478,-9.736709
0.879032,-0.378765,-9.734997
0.876225,-0.382281,-9.737059
0.885194,-0.378276,-9.741886
0.880888,-0.374319,-9.733095
0.885305,-0.376123,-9.743924
0.875997,-0.372881,-9.731335
0.870812,-0.385487,-9.726849
0.877438,-0.381594,-9.730956
0.878796,-0.380567,-9.736746
0.870922,-0.377936,-9.733177
0.877767,-0.383701,-9.730246
0.874859,-0.391385,-9.726915
0.874788,-0.381903,-9.730828
0.882330,-0.371414,-9.734391
0.880380,-0.377819,-9.737357
0.883862,-0.377581,-9.734632
0.882500,-0.376597,-9.738933
0.881749,-0.382334,-9.730512
0.876039,-0.387827,-9.732389
0.877782,-0.373772,-9.730465
0.882096,-0.386510,-9.734074
0.877119,-0.374469,-9.739465
0.879310,-0.390366,-9.728870
0.879417,-0.374715,-9.734029
0.884366,-0.388410,-9.724494
0.886295,-0.384004,-9.728944
0.881812,-0.383867,-9.735139
0.878457,-0.380073,-9.732770
0.896361,-0.383587,-9.732057
0.885251,-0.385475,-9.735315
0.878234,-0.384052,-9.735448
0.881156,-0.384705,-9.736289
0.888226,-0.386615,-9.726746
0.882320,-0.371416,-9.739044
0.881101,-0.382132,-9.730493
0.891085,-0.386351,-9.739350
0.890028,-0.379760,-9.726552
0.884768,-0.380713,-9.729206
0.877364,-0.377427,-9.732460
0.889176,-0.384790,-9.739752
0.892289,-0.391660,-9.732500
0.884038,-0.382176,-9.726967
0.878412,-0.369959,-9.733153
0.869618,-0.391855,-9.732702
0.879492,-0.369277,-9.735760
0.885252,-0.377561,-9.729221
0.873545,-0.383137,-9.735150
0.882331,-0.377787,-9.727019
0.890525,-0.384194,-9.739263
0.888209,-0.397479,-9.732057
0.888479,-0.382578,-9.734478
0.883060,-0.384019,-9.725922
0.889191,-0.388811,-9.728956
0.885635,-0.385250,-9.733818
0.894619,-0.391548,-9.722853
0.886322,-0.381801,-9.732771
0.890025,-0.391798,-9.733541
0.888620,-0.381241,-9.729466
0.884154,-0.379538,-9.733996
0.887634,-0.383378,-9.728427
0.891039,-0.381182,-9.731808
0.889994,-0.373470,-9.733890
0.890195,-0.388026,-9.734474
0.890744,-0.376140,-9.730640
0.884549,-0.379857,-9.724337
0.883274,-0.380090,-9.729059
0.888351,-0.392204,-9.730161
0.877365,-0.388452,-9.732668
0.883786,-0.390405,-9.733901
0.891662,-0.383942,-9.740850
0.897784,-0.374820,-9.730569
0.885773,-0.385224,-9.732649
0.890955,-0.381502,-9.731972
0.892443,-0.382387,-9.732217
0.897675,-0.390049,-9.726453
0.895421,-0.379647,-9.731087
0.888404,-0.389922,-9.733761
0.897049,-0.396107,-9.727187
0.891283,-0.387500,-9.733024
0.893750,-0.391488,-9.739668
0.890795,-0.388673,-9.725452
0.888663,-0.381917,-9.726957
0.891661,-0.388346,-9.731231
0.890548,-0.391572,-9.729505
0.892114,-0.390761,-9.736056
0.895113,-0.386993,-9.730402
0.887388,-0.383144,-9.734130
0.890038,-0.385838,-9.731406
0.894157,-0.383254,-9.728886
0.900139,-0.379895,-9.730731
0.887229,-0.379181,-9.720782
0.901625,-0.394177,-9.732282
0.893816,-0.392220,-9.732348
0.890916,-0.378442,-9.725119
0.889228,-0.392017,-9.729051
0.895267,-0.375778,-9.734327
0.897729,-0.387385,-9.728189
0.883835,-0.386033,-9.741549
0.894018,-0.390705,-9.734991
0.879137,-0.377481,-9.746407
0.897518,-0.393206,-9.726726
0.890553,-0.380268,-9.730816
0.892661,-0.389212,-9.740705
0.892875,-0.387431,-9.727975
0.887246,-0.389493,-9.724863
0.888490,-0.396222,-9.724288
0.890457,-0.379342,-9.733638
0.903256,-0.391447,-9.736879
0.889302,-0.386790,-9.732869
0.892685,-0.389097,-9.732623
0.894692,-0.397483,-9.719846
0.896712,-0.387060,-9.727641
0.896070,-0.384771,-9.730225
0.889120,-0.393865,-9.726621
0.898178,-0.391701,-9.726176
0.896836,-0.388616,-9.731556
0.903736,-0.385684,-9.733894
0.897106,-0.384339,-9.727102
0.889039,-0.392652,-9.735402
0.897381,-0.380736,-9.731800
0.895632,-0.389972,-9.731605
0.900720,-0.386022,-9.733751
0.901722,-0.393207,-9.732489
0.889078,-0.381494,-9.733492
0.892551,-0.399573,-9.723353
0.905330,-0.391045,-9.732906
0.889555,-0.389388,-9.732889
0.897814,-0.391993,-9.724657
0.904034,-0.389290,-9.730112
0.905824,-0.389166,-9.735948
0.902112,-0.389326,-9.735598
0.894560,-0.391712,-9.740096
0.902041,-0.390756,-9.727879
0.904514,-0.389088,-9.725773
0.891920,-0.389809,-9.739582
0.907287,-0.384535,-9.734896
0.888647,-0.388346,-9.732288
0.902749,-0.387159,-9.733828
0.902770,-0.395510,-9.726490
0.902700,-0.390338,-9.725999
0.893447,-0.390881,-9.724413
0.900854,-0.384499,-9.727435
0.901082,-0.389740,-9.726477
0.895286,-0.385632,-9.740490
0.900417,-0.397444,-9.726172
0.901994,-0.393587,-9.732429
0.901499,-0.382247,-9.732785
0.898626,-0.392439,-9.734435
0.908455,-0.390984,-9.732342
0.901279,-0.379633,-9.729855
0.902880,-0.395169,-9.731604
0.897677,-0.396553,-9.739419
0.898961,-0.389748,-9.724155
0.896956,-0.389699,-9.733828
0.902075,-0.386815,-9.715125
0.899263,-0.386798,-9.726270
0.902724,-0.386874,-9.735119
0.905119,-0.384197,-9.728711
0.897881,-0.384023,-9.726338
0.906883,-0.389421,-9.722299
0.905985,-0.384715,-9.730598
0.904333,-0.393576,-9.727634
0.911326,-0.385427,-9.722887
0.902494,-0.397634,-9.732806
0.901810,-0.388323,-9.733399
0.902074,-0.384635,-9.732568
0.897300,-0.396659,-9.737747
0.893811,-0.395849,-9.732341
0.899703,-0.388020,-9.716287
0.907899,-0.389036,-9.733690
0.896203,-0.392985,-9.724683
0.903371,-0.377179,-9.727586
0.902015,-0.401943,-9.728973
0.914451,-0.391734,-9.725315
0.898464,-0.387367,-9.730131
0.894393,-0.390913,-9.729430
0.891692,-0.388830,-9.725127
0.894555,-0.388735,-9.737242
0.904301,-0.393598,-9.735915
0.893319,-0.392684,-9.738293
0.896703,-0.393214,-9.725388
0.903574,-0.391549,-9.737593
0.901548,-0.394180,-9.734386
0.896009,-0.391181,-9.732318
0.903330,-0.393104,-9.727904
0.904637,-0.391547,-9.731172
0.905580,-0.390441,-9.726895
0.914956,-0.397140,-9.728776
0.907487,-0.393839,-9.738461
0.897727,-0.392854,-9.731183
0.899041,-0.391553,-9.722087
0.896804,-0.395138,-9.735873
0.900479,-0.387146,-9.730744
0.908113,-0.397007,-9.732480
0.892440,-0.390554,-9.729050
0.899282,-0.390287,-9.738562
0.906878,-0.383771,-9.736396
0.902916,-0.392478,-9.736001
0.905376,-0.396430,-9.730025
0.896140,-0.390585,-9.725974
0.907143,-0.397589,-9.732945
0.906491,-0.389895,-9.723132
0.900428,-0.385916,-9.730888
0.903909,-0.393487,-9.727931
0.907872,-0.396088,-9.728375
0.907958,-0.393523,-9.731718
0.905219,-0.391069,-9.728906
0.896992,-0.396106,-9.727351
0.905401,-0.387922,-9.723369
0.915778,-0.395651,-9.725538
