ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
-0.101513,0.184482,-1.909848
-0.101907,0.184562,-1.909819
-0.102298,0.184641,-1.909791
-0.102688,0.184720,-1.909762
-0.103076,0.184798,-1.909734
-0.103462,0.184875,-1.909705
-0.103845,0.184952,-1.909677
-0.104227,0.185028,-1.909649
-0.104607,0.185104,-1.909621
-0.104985,0.185179,-1.909593
-0.105361,0.185253,-1.909565
-0.105735,0.185327,-1.909537
-0.106107,0.185400,-1.909509
-0.106477,0.185473,-1.909482
-0.106845,0.185545,-1.909454
-0.107212,0.185617,-1.909427
-0.107576,0.185688,-1.909399
-0.107939,0.185758,-1.909372
-0.108299,0.185828,-1.909345
-0.108658,0.185897,-1.909318
-0.109015,0.185966,-1.909290
-0.109371,0.186034,-1.909263
-0.109724,0.186102,-1.909237
-0.110076,0.186169,-1.909210
-0.110425,0.186236,-1.909183
-0.110773,0.186302,-1.909157
-0.111119,0.186368,-1.909130
-0.111464,0.186433,-1.909104
-0.111806,0.186498,-1.909077
-0.112147,0.186562,-1.909051
-0.112486,0.186626,-1.909025
-0.112824,0.186689,-1.908999
-0.113159,0.186752,-1.908973
-0.113493,0.186814,-1.908947
-0.113825,0.186876,-1.908921
-0.114156,0.186937,-1.908895
-0.114484,0.186998,-1.908870
-0.114811,0.187058,-1.908844
-0.115137,0.187118,-1.908819
-0.115460,0.187177,-1.908793
-0.115782,0.187236,-1.908768
-0.116102,0.187295,-1.908743
-0.116421,0.187353,-1.908718
-0.116738,0.187411,-1.908693
-0.117054,0.187468,-1.908668
-0.117367,0.187525,-1.908643
-0.117679,0.187581,-1.908618
-0.117990,0.187637,-1.908593
-0.118299,0.187693,-1.908569
-0.118606,0.187748,-1.908544
-0.118912,0.187802,-1.908520
-0.119216,0.187857,-1.908496
-0.119519,0.187910,-1.908471
-0.119820,0.187964,-1.908447
-0.120119,0.188017,-1.908423
-0.120417,0.188070,-1.908399
-0.120713,0.188122,-1.908375
-0.121008,0.188174,-1.908352
-0.121301,0.188225,-1.908328
-0.121593,0.188276,-1.908304
-0.121883,0.188327,-1.908281
-0.122172,0.188377,-1.908257
-0.122459,0.188427,-1.908234
-0.122745,0.188477,-1.908211
-0.123030,0.188526,-1.908187
-0.123312,0.188575,-1.908164
-0.123594,0.188623,-1.908141
-0.123874,0.188671,-1.908119
-0.124152,0.188719,-1.908096
-0.124429,0.188767,-1.908073
-0.124705,0.188814,-1.908050
-0.124979,0.188860,-1.908028
-0.125252,0.188907,-1.908005
-0.125523,0.188953,-1.907983
-0.125793,0.188998,-1.907961
-0.126061,0.189044,-1.907938
-0.126329,0.189089,-1.907916
-0.126594,0.189133,-1.907894
-0.126859,0.189178,-1.907872
-0.127122,0.189222,-1.907850
-0.127383,0.189265,-1.907829
-0.127644,0.189309,-1.907807
-0.127903,0.189352,-1.907785
-0.128160,0.189395,-1.907764
-0.128416,0.189437,-1.907742
-0.128671,0.189479,-1.907721
-0.128925,0.189521,-1.907700
-0.129177,0.189562,-1.907678
-0.129428,0.189604,-1.907657
-0.129678,0.189644,-1.907636
-0.129926,0.189685,-1.907615
-0.130173,0.189725,-1.907595
-0.130419,0.189765,-1.907574
-0.130664,0.189805,-1.907553
-0.130907,0.189845,-1.907533
-0.131149,0.189884,-1.907512
-0.131390,0.189923,-1.907492
-0.131629,0.189961,-1.907471
-0.131867,0.189999,-1.907451
-0.132104,0.190037,-1.907431
-0.132340,0.190075,-1.907411
-0.132575,0.190113,-1.907391
-0.132808,0.190150,-1.907371
-0.133040,0.190187,-1.907351
-0.133271,0.190224,-1.907331
-0.133501,0.190260,-1.907311
-0.133729,0.190296,-1.907292
-0.133957,0.190332,-1.907272
-0.134183,0.190368,-1.907253
-0.134408,0.190403,-1.907233
-0.134632,0.190438,-1.907214
-0.134854,0.190473,-1.907195
-0.135076,0.190508,-1.907176
-0.135296,0.190542,-1.907157
-0.135515,0.190576,-1.907138
-0.135734,0.190610,-1.907119
-0.135950,0.190644,-1.907100
-0.136166,0.190677,-1.907081
-0.136381,0.190710,-1.907063
-0.136595,0.190743,-1.907044
-0.136807,0.190776,-1.907025
-0.137018,0.190808,-1.907007
-0.137229,0.190841,-1.906989
-0.137438,0.190873,-1.906970
-0.137646,0.190904,-1.906952
-0.137853,0.190936,-1.906934
-0.138059,0.190967,-1.906916
-0.138264,0.190998,-1.906898
-0.138467,0.191029,-1.906880
-0.138670,0.191060,-1.906862
-0.138872,0.191090,-1.906845
-0.139072,0.191121,-1.906827
-0.139272,0.191151,-1.906810
-0.139470,0.191181,-1.906792
-0.139668,0.191210,-1.906775
-0.139864,0.191240,-1.906757
-0.140060,0.191269,-1.906740
-0.140254,0.191298,-1.906723
-0.140448,0.191327,-1.906706
-0.140640,0.191355,-1.906689
-0.140831,0.191384,-1.906672
-0.141022,0.191412,-1.906655
-0.141211,0.191440,-1.906638
-0.141400,0.191468,-1.906621
-0.141587,0.191495,-1.906604
-0.141774,0.191523,-1.906588
-0.141959,0.191550,-1.906571
-0.142144,0.191577,-1.906555
-0.142327,0.191604,-1.906538
-0.142510,0.191631,-1.906522
-0.142691,0.191657,-1.906506
-0.142872,0.191683,-1.906490
-0.143052,0.191709,-1.906474
-0.143231,0.191735,-1.906458
-0.143409,0.191761,-1.906442
-0.143586,0.191787,-1.906426
-0.143762,0.191812,-1.906410
-0.143937,0.191837,-1.906394
-0.144111,0.191862,-1.906378
-0.144284,0.191887,-1.906363
-0.144457,0.191912,-1.906347
-0.144628,0.191937,-1.906332
-0.144799,0.191961,-1.906316
-0.144969,0.191985,-1.906301
-0.145138,0.192009,-1.906286
-0.145306,0.192033,-1.906271
-0.145473,0.192057,-1.906255
-0.145639,0.192080,-1.906240
-0.145804,0.192104,-1.906225
-0.145969,0.192127,-1.906210
-0.146132,0.192150,-1.906196
-0.146295,0.192173,-1.906181
-0.146457,0.192196,-1.906166
-0.146618,0.192219,-1.906151
-0.146778,0.192241,-1.906137
-0.146938,0.192263,-1.906122
-0.147096,0.192286,-1.906108
-0.147254,0.192308,-1.906093
-0.147411,0.192329,-1.906079
-0.147567,0.192351,-1.906065
-0.147722,0.192373,-1.906051
-0.147877,0.192394,-1.906036
-0.148031,0.192415,-1.906022
-0.148184,0.192437,-1.906008
-0.148336,0.192458,-1.905994
-0.148487,0.192478,-1.905980
-0.148637,0.192499,-1.905967
-0.148787,0.192520,-1.905953
-0.148936,0.192540,-1.905939
-0.149084,0.192560,-1.905926
-0.149232,0.192581,-1.905912
-0.149378,0.192601,-1.905898
-0.149524,0.192621,-1.905885
-0.149669,0.192640,-1.905872
-0.149814,0.192660,-1.905858
-0.149957,0.192679,-1.905845
-0.150100,0.192699,-1.905832
-0.150242,0.192718,-1.905819
-0.150383,0.192737,-1.905806
-0.150524,0.192756,-1.905793
-0.150664,0.192775,-1.905780
-0.150803,0.192794,-1.905767
-0.150941,0.192812,-1.905754
-0.151079,0.192831,-1.905741
-0.151216,0.192849,-1.905728
-0.151352,0.192868,-1.905716
-0.151488,0.192886,-1.905703
-0.151623,0.192904,-1.905691
-0.151757,0.192922,-1.905678
-0.151890,0.192939,-1.905666
-0.152023,0.192957,-1.905653
-0.152155,0.192975,-1.905641
-0.152286,0.192992,-1.905629
-0.152417,0.193009,-1.905617
-0.152547,0.193027,-1.905604
-0.152676,0.193044,-1.905592
-0.152805,0.193061,-1.905580
-0.152933,0.193077,-1.905568
-0.153060,0.193094,-1.905556
-0.153187,0.193111,-1.905544
-0.153313,0.193127,-1.905533
-0.153438,0.193144,-1.905521
-0.153563,0.193160,-1.905509
-0.153687,0.193176,-1.905498
-0.153810,0.193192,-1.905486
-0.153933,0.193208,-1.905474
-0.154055,0.193224,-1.905463
-0.154176,0.193240,-1.905452
-0.154297,0.193256,-1.905440
-0.154417,0.193271,-1.905429
-0.154537,0.193287,-1.905418
-0.154656,0.193302,-1.905406
-0.154774,0.193318,-1.905395
-0.154892,0.193333,-1.905384
-0.155009,0.193348,-1.905373
-0.155125,0.193363,-1.905362
-0.155241,0.193378,-1.905351
-0.155356,0.193393,-1.905340
-0.155471,0.193407,-1.905329
-0.155585,0.193422,-1.905319
-0.155698,0.193436,-1.905308
-0.155811,0.193451,-1.905297
-0.155924,0.193465,-1.905287
-0.156035,0.193479,-1.905276
-0.156146,0.193494,-1.905265
-0.156257,0.193508,-1.905255
-0.156367,0.193522,-1.905245
-0.156476,0.193536,-1.905234
-0.156585,0.193549,-1.905224
-0.156693,0.193563,-1.905213
-0.156801,0.193577,-1.905203
-0.156908,0.193590,-1.905193
-0.157014,0.193604,-1.905183
-0.157120,0.193617,-1.905173
-0.157226,0.193630,-1.905163
-0.157331,0.193643,-1.905153
-0.157435,0.193657,-1.905143
-0.157539,0.193670,-1.905133
-0.157642,0.193683,-1.905123
-0.157744,0.193695,-1.905113
-0.157847,0.193708,-1.905104
-0.157948,0.193721,-1.905094
-0.158049,0.193733,-1.905084
-0.158150,0.193746,-1.905075
-0.158250,0.193758,-1.905065
-0.158349,0.193771,-1.905055
-0.158448,0.193783,-1.905046
-0.158547,0.193795,-1.905037
-0.158645,0.193808,-1.905027
-0.158742,0.193820,-1.905018
-0.158839,0.193832,-1.905008
-0.158936,0.193843,-1.904999
-0.159031,0.193855,-1.904990
-0.159127,0.193867,-1.904981
-0.159222,0.193879,-1.904972
-0.159316,0.193890,-1.904963
-0.159410,0.193902,-1.904954
-0.159504,0.193913,-1.904945
-0.159597,0.193925,-1.904936
-0.159689,0.193936,-1.904927
-0.159781,0.193947,-1.904918
-0.159872,0.193959,-1.904909
-0.159963,0.193970,-1.904900
-0.160054,0.193981,-1.904892
-0.160144,0.193992,-1.904883
-0.160234,0.194003,-1.904874
-0.160323,0.194014,-1.904866
-0.160411,0.194024,-1.904857
-0.160500,0.194035,-1.904849
-0.160587,0.194046,-1.904840
-0.160675,0.194056,-1.904832
-0.160761,0.194067,-1.904823
-0.160848,0.194077,-1.904815
-0.160934,0.194088,-1.904807
-0.161019,0.194098,-1.904798
-0.161104,0.194108,-1.904790
-0.161189,0.194118,-1.904782
-0.161273,0.194129,-1.904774
-0.161357,0.194139,-1.904766
-0.161440,0.194149,-1.904758
-0.161523,0.194159,-1.904750
-0.161605,0.194168,-1.904742
-0.161687,0.194178,-1.904734
-0.161769,0.194188,-1.904726
-0.161850,0.194198,-1.904718
-0.161930,0.194207,-1.904710
-0.162011,0.194217,-1.904702
-0.162090,0.194226,-1.904694
-0.162170,0.194236,-1.904687
-0.162249,0.194245,-1.904679
-0.162327,0.194255,-1.904671
-0.162405,0.194264,-1.904664
-0.162483,0.194273,-1.904656
-0.162561,0.194282,-1.904649
-0.162638,0.194292,-1.904641
-0.162714,0.194301,-1.904634
-0.162790,0.194310,-1.904626
-0.162866,0.194319,-1.904619
-0.162941,0.194328,-1.904611
-0.163016,0.194336,-1.904604
-0.163091,0.194345,-1.904597
-0.163165,0.194354,-1.904590
-0.163239,0.194363,-1.904582
-0.163312,0.194371,-1.904575
-0.163385,0.194380,-1.904568
-0.163458,0.194388,-1.904561
-0.163530,0.194397,-1.904554
-0.163602,0.194405,-1.904547
-0.163673,0.194414,-1.904540
-0.163745,0.194422,-1.904533
-0.163815,0.194430,-1.904526
-0.163886,0.194438,-1.904519
-0.163956,0.194447,-1.904512
-0.164025,0.194455,-1.904505
-0.164095,0.194463,-1.904499
-0.164164,0.194471,-1.904492
-0.164232,0.194479,-1.904485
-0.164300,0.194487,-1.904478
-0.164368,0.194495,-1.904472
-0.164436,0.194502,-1.904465
-0.164503,0.194510,-1.904459
-0.164569,0.194518,-1.904452
-0.164636,0.194526,-1.904445
-0.164702,0.194533,-1.904439
-0.164768,0.194541,-1.904433
-0.164833,0.194549,-1.904426
-0.164898,0.194556,-1.904420
-0.164963,0.194564,-1.904413
-0.165027,0.194571,-1.904407
-0.165091,0.194578,-1.904401
-0.165155,0.194586,-1.904394
-0.165218,0.194593,-1.904388
-0.165281,0.194600,-1.904382
-0.165344,0.194607,-1.904376
-0.165406,0.194615,-1.904370
-0.165468,0.194622,-1.904364
-0.165530,0.194629,-1.904357
-0.165592,0.194636,-1.904351
-0.165653,0.194643,-1.904345
-0.165713,0.194650,-1.904339
-0.165774,0.194657,-1.904333
-0.165834,0.194664,-1.904327
-0.165894,0.194670,-1.904322
-0.165953,0.194677,-1.904316
-0.166012,0.194684,-1.904310
-0.166071,0.194691,-1.904304
-0.166130,0.194697,-1.904298
-0.166188,0.194704,-1.904292
-0.166246,0.194710,-1.904287
-0.166304,0.194717,-1.904281
-0.166361,0.194724,-1.904275
-0.166418,0.194730,-1.904270
-0.166475,0.194736,-1.904264
-0.166531,0.194743,-1.904258
-0.166587,0.194749,-1.904253
-0.166643,0.194755,-1.904247
-0.166699,0.194762,-1.904242
-0.166754,0.194768,-1.904236
-0.166809,0.194774,-1.904231
-0.166864,0.194780,-1.904226
-0.166918,0.194787,-1.904220
-0.166972,0.194793,-1.904215
-0.167026,0.194799,-1.904209
-0.167080,0.194805,-1.904204
-0.167133,0.194811,-1.904199
-0.167186,0.194817,-1.904194
-0.167239,0.194823,-1.904188
-0.167291,0.194828,-1.904183
-0.167343,0.194834,-1.904178
-0.167395,0.194840,-1.904173
-0.167447,0.194846,-1.904168
-0.167498,0.194852,-1.904163
-0.167549,0.194857,-1.904157
-0.167600,0.194863,-1.904152
-0.167651,0.194869,-1.904147
-0.167701,0.194874,-1.904142
-0.167751,0.194880,-1.904137
-0.167801,0.194886,-1.904132
-0.167850,0.194891,-1.904128
-0.167900,0.194897,-1.904123
-0.167948,0.194902,-1.904118
-0.167997,0.194907,-1.904113
-0.168046,0.194913,-1.904108
-0.168094,0.194918,-1.904103
-0.168142,0.194923,-1.904098
-0.168190,0.194929,-1.904094
-0.168237,0.194934,-1.904089
-0.168284,0.194939,-1.904084
-0.168331,0.194944,-1.904080
-0.168378,0.194950,-1.904075
-0.168424,0.194955,-1.904070
-0.168471,0.194960,-1.904066
-0.168517,0.194965,-1.904061
-0.168562,0.194970,-1.904057
-0.168608,0.194975,-1.904052
-0.168653,0.194980,-1.904047
-0.168698,0.194985,-1.904043
-0.168743,0.194990,-1.904038
-0.168788,0.194995,-1.904034
-0.168832,0.195000,-1.904030
-0.168876,0.195005,-1.904025
-0.168920,0.195009,-1.904021
-0.168963,0.195014,-1.904016
-0.169007,0.195019,-1.904012
-0.169050,0.195024,-1.904008
-0.169093,0.195029,-1.904003
-0.169136,0.195033,-1.903999
-0.169178,0.195038,-1.903995
-0.169221,0.195043,-1.903991
-0.169263,0.195047,-1.903987
-0.169304,0.195052,-1.903982
-0.169346,0.195056,-1.903978
-0.169387,0.195061,-1.903974
-0.169429,0.195065,-1.903970
-0.169470,0.195070,-1.903966
-0.169510,0.195074,-1.903962
-0.169551,0.195079,-1.903958
-0.169591,0.195083,-1.903954
-0.169631,0.195087,-1.903950
-0.169671,0.195092,-1.903946
-0.169711,0.195096,-1.903942
-0.169750,0.195100,-1.903938
-0.169790,0.195105,-1.903934
-0.169829,0.195109,-1.903930
-0.169868,0.195113,-1.903926
-0.169906,0.195117,-1.903922
-0.169945,0.195122,-1.903918
-0.169983,0.195126,-1.903914
-0.170021,0.195130,-1.903910
-0.170059,0.195134,-1.903907
-0.170097,0.195138,-1.903903
-0.170134,0.195142,-1.903899
-0.170171,0.195146,-1.903895
-0.170208,0.195150,-1.903892
-0.170245,0.195154,-1.903888
-0.170282,0.195158,-1.903884
-0.170318,0.195162,-1.903881
-0.170355,0.195166,-1.903877
-0.170391,0.195170,-1.903873
-0.170427,0.195174,-1.903870
-0.170463,0.195178,-1.903866
-0.170498,0.195181,-1.903862
-0.170533,0.195185,-1.903859
-0.170569,0.195189,-1.903855
-0.170604,0.195193,-1.903852
-0.170638,0.195197,-1.903848
-0.170673,0.195200,-1.903845
-0.170707,0.195204,-1.903841
-0.170742,0.195208,-1.903838
-0.170776,0.195211,-1.903835
-0.170810,0.195215,-1.903831
-0.170843,0.195219,-1.903828
-0.170877,0.195222,-1.903824
-0.170910,0.195226,-1.903821
-0.170944,0.195229,-1.903818
-0.170977,0.195233,-1.903814
-0.171009,0.195236,-1.903811
-0.171042,0.195240,-1.903808
-0.171075,0.195243,-1.903804
-0.171107,0.195247,-1.903801
-0.171139,0.195250,-1.903798
-0.171171,0.195254,-1.903795
-0.171203,0.195257,-1.903791
-0.171235,0.195261,-1.903788
-0.171266,0.195264,-1.903785
-0.171297,0.195267,-1.903782
-0.171329,0.195271,-1.903779
-0.171360,0.195274,-1.903776
-0.171391,0.195277,-1.903773
-0.171421,0.195281,-1.903769
-0.171452,0.195284,-1.903766
-0.171482,0.195287,-1.903763
-0.171512,0.195290,-1.903760
-0.171542,0.195293,-1.903757
-0.171572,0.195297,-1.903754
-0.171602,0.195300,-1.903751
-0.171631,0.195303,-1.903748
-0.171661,0.195306,-1.903745
-0.171690,0.195309,-1.903742
-0.171719,0.195312,-1.903739
-0.171748,0.195315,-1.903736
-0.171777,0.195318,-1.903733
-0.171806,0.195321,-1.903731
-0.171834,0.195324,-1.903728
-0.171863,0.195327,-1.903725
-0.171891,0.195330,-1.903722
-0.171919,0.195333,-1.903719
-0.171947,0.195336,-1.903716
-0.171974,0.195339,-1.903714
-0.172002,0.195342,-1.903711
-0.172030,0.195345,-1.903708
-0.172057,0.195348,-1.903705
-0.172084,0.195351,-1.903702
-0.172111,0.195354,-1.903700
-0.172138,0.195357,-1.903697
-0.172165,0.195359,-1.903694
-0.172191,0.195362,-1.903692
-0.172218,0.195365,-1.903689
-0.172244,0.195368,-1.903686
-0.172270,0.195371,-1.903684
-0.172297,0.195373,-1.903681
-0.172322,0.195376,-1.903678
-0.172348,0.195379,-1.903676
-0.172374,0.195382,-1.903673
-0.172399,0.195384,-1.903670
-0.172425,0.195387,-1.903668
-0.172450,0.195390,-1.903665
-0.172475,0.195392,-1.903663
-0.172500,0.195395,-1.903660
-0.172525,0.195397,-1.903658
-0.172550,0.195400,-1.903655
-0.172574,0.195403,-1.903653
-0.172599,0.195405,-1.903650
-0.172623,0.195408,-1.903648
-0.172647,0.195410,-1.903645
-0.172672,0.195413,-1.903643
-0.172695,0.195415,-1.903640
-0.172719,0.195418,-1.903638
-0.172743,0.195420,-1.903636
-0.172767,0.195423,-1.903633
-0.172790,0.195425,-1.903631
-0.172813,0.195428,-1.903628
-0.172837,0.195430,-1.903626
-0.172860,0.195433,-1.903624
-0.172883,0.195435,-1.903621
-0.172906,0.195437,-1.903619
-0.172928,0.195440,-1.903617
-0.172951,0.195442,-1.903615
-0.172973,0.195444,-1.903612
-0.172996,0.195447,-1.903610
-0.173018,0.195449,-1.903608
-0.173040,0.195451,-1.903605
-0.173062,0.195454,-1.903603
-0.173084,0.195456,-1.903601
-0.173106,0.195458,-1.903599
-0.173128,0.195461,-1.903597
-0.173149,0.195463,-1.903594
-0.173171,0.195465,-1.903592
-0.173192,0.195467,-1.903590
-0.173213,0.195470,-1.903588
-0.173234,0.195472,-1.903586
-0.173255,0.195474,-1.903584
-0.173276,0.195476,-1.903581
-0.173297,0.195478,-1.903579
-0.173318,0.195480,-1.903577
-0.173338,0.195483,-1.903575
-0.173359,0.195485,-1.903573
-0.173379,0.195487,-1.903571
-0.173399,0.195489,-1.903569
-0.173420,0.195491,-1.903567
-0.173440,0.195493,-1.903565
-0.173459,0.195495,-1.903563
-0.173479,0.195497,-1.903561
-0.173499,0.195499,-1.903559
-0.173519,0.195501,-1.903557
-0.173538,0.195503,-1.903555
-0.173558,0.195505,-1.903553
-0.173577,0.195507,-1.903551
-0.173596,0.195509,-1.903549
-0.173615,0.195511,-1.903547
-0.173634,0.195513,-1.903545
-0.173653,0.195515,-1.903543
-0.173672,0.195517,-1.903541
-0.173691,0.195519,-1.903539
-0.173709,0.195521,-1.903537
-0.173728,0.195523,-1.903535
-0.173746,0.195525,-1.903534
-0.173765,0.195527,-1.903532
-0.173783,0.195529,-1.903530
-0.173801,0.195531,-1.903528
-0.173819,0.195532,-1.903526
-0.173837,0.195534,-1.903524
-0.173855,0.195536,-1.903523
-0.173873,0.195538,-1.903521
-0.173890,0.195540,-1.903519
-0.173908,0.195542,-1.903517
-0.173925,0.195543,-1.903515
-0.173943,0.195545,-1.903514
-0.173960,0.195547,-1.903512
-0.173977,0.195549,-1.903510
-0.173994,0.195551,-1.903508
-0.174011,0.195552,-1.903507
-0.174028,0.195554,-1.903505
-0.174045,0.195556,-1.903503
-0.174062,0.195557,-1.903501
-0.174078,0.195559,-1.903500
-0.174095,0.195561,-1.903498
-0.174112,0.195563,-1.903496
-0.174128,0.195564,-1.903495
-0.174144,0.195566,-1.903493
-0.174161,0.195568,-1.903491
-0.174177,0.195569,-1.903490
-0.174193,0.195571,-1.903488
-0.174209,0.195573,-1.903486
