ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.723306,-0.486245,-10.735515
0.726372,-0.488281,-10.735156
0.729423,-0.490307,-10.734798
0.732460,-0.492324,-10.734440
0.735482,-0.494330,-10.734083
0.738490,-0.496327,-10.733726
0.741484,-0.498315,-10.733369
0.744464,-0.500292,-10.733013
0.747429,-0.502261,-10.732658
0.750381,-0.504220,-10.732303
0.753318,-0.506169,-10.731949
0.756242,-0.508109,-10.731595
0.759152,-0.510040,-10.731242
0.762048,-0.511962,-10.730890
0.764930,-0.513874,-10.730538
0.767799,-0.515777,-10.730187
0.770654,-0.517671,-10.729836
0.773495,-0.519556,-10.729486
0.776323,-0.521432,-10.729137
0.779138,-0.523299,-10.231646
0.782082,-0.525250,-9.728440
0.785155,-0.527286,-9.728093
0.788212,-0.529311,-9.727746
0.791253,-0.531325,-9.727401
0.794278,-0.533328,-9.727055
0.797287,-0.535321,-9.726711
0.800280,-0.537303,-9.726367
0.803257,-0.539275,-9.726024
0.806219,-0.541235,-9.725682
0.809165,-0.543186,-9.725340
0.812095,-0.545126,-9.724999
0.815010,-0.547056,-9.724659
0.817910,-0.548975,-9.724320
0.820794,-0.550884,-9.723981
0.823664,-0.552783,-9.723644
0.826518,-0.554672,-9.723307
0.829357,-0.556551,-9.722970
0.832181,-0.558420,-9.722635
0.834990,-0.560279,-9.722300
0.837784,-0.562128,-9.721967
0.840564,-0.563967,-9.721634
0.843329,-0.565796,-9.721301
0.846079,-0.567615,-9.720970
0.848815,-0.569425,-9.720639
0.851536,-0.571225,-9.720310
0.854244,-0.573016,-9.719981
0.856936,-0.574797,-9.719653
0.859615,-0.576568,-9.719326
0.862280,-0.578330,-9.718999
0.864930,-0.580083,-9.718674
0.867567,-0.581826,-9.718349
0.870189,-0.583560,-9.718026
0.872798,-0.585285,-9.717703
0.875393,-0.587000,-9.717381
0.877975,-0.588707,-9.717060
0.880543,-0.590404,-9.716740
0.883097,-0.592092,-9.716420
0.885638,-0.593772,-9.716102
0.888165,-0.595442,-9.715784
0.890679,-0.597103,-9.715468
0.893180,-0.598756,-9.715152
0.895668,-0.600400,-9.714837
0.898143,-0.602035,-9.714523
0.900604,-0.603661,-9.714210
0.903053,-0.605279,-9.713898
0.905488,-0.606888,-9.713587
0.907911,-0.608488,-9.713277
0.910321,-0.610080,-9.712967
0.912719,-0.611663,-9.712659
0.915103,-0.613238,-9.712351
0.917476,-0.614805,-9.712045
0.919835,-0.616363,-9.711739
0.922183,-0.617913,-9.711435
0.924517,-0.619455,-9.711131
0.926840,-0.620989,-9.710828
0.929150,-0.622514,-9.710526
0.931449,-0.624031,-9.710225
0.933735,-0.625540,-9.709925
0.936009,-0.627041,-9.709626
0.938271,-0.628534,-9.709328
0.940521,-0.630020,-9.709031
0.942759,-0.631497,-9.708735
0.944986,-0.632966,-9.708439
0.947200,-0.634428,-9.708145
0.949404,-0.635882,-9.707852
0.951595,-0.637328,-9.707559
0.953775,-0.638766,-9.707268
0.955943,-0.640197,-9.706978
0.958100,-0.641620,-9.706688
0.960246,-0.643035,-9.706399
0.962380,-0.644443,-9.706112
0.964504,-0.645844,-9.705825
0.966616,-0.647237,-9.705540
0.968716,-0.648623,-9.705255
0.970806,-0.650001,-9.704971
0.972885,-0.651372,-9.704688
0.974953,-0.652735,-9.704407
0.977010,-0.654092,-9.704126
0.979056,-0.655441,-9.703846
0.981091,-0.656783,-9.703567
0.983116,-0.658118,-9.703289
0.985129,-0.659445,-9.703012
0.987133,-0.660766,-9.702736
0.989125,-0.662080,-9.702461
0.991108,-0.663386,-9.702187
0.993080,-0.664686,-9.701914
0.995041,-0.665979,-9.701642
0.996992,-0.667265,-9.701370
0.998933,-0.668544,-9.701100
1.000864,-0.669816,-9.700831
1.002784,-0.671082,-9.700563
1.004694,-0.672341,-9.700295
1.006595,-0.673593,-9.700029
1.008485,-0.674838,-9.699764
1.010365,-0.676077,-9.699499
1.012235,-0.677309,-9.699236
1.014096,-0.678535,-9.698973
1.015947,-0.679754,-9.698712
1.017788,-0.680967,-9.698451
1.019619,-0.682173,-9.698191
1.021441,-0.683373,-9.697933
1.023253,-0.684567,-9.697675
1.025055,-0.685754,-9.697418
1.026848,-0.686935,-9.697163
1.028632,-0.688109,-9.696908
1.030406,-0.689278,-9.696654
1.032171,-0.690440,-9.696401
1.033927,-0.691596,-9.696149
1.035673,-0.692745,-9.695898
1.037410,-0.693889,-9.695648
1.039138,-0.695027,-9.695399
1.040857,-0.696158,-9.695151
1.042567,-0.697284,-9.694903
1.044268,-0.698403,-9.694657
1.045960,-0.699517,-9.694412
1.047643,-0.700625,-9.694167
1.049317,-0.701727,-9.693924
1.050982,-0.702823,-9.693681
1.052638,-0.703913,-9.693440
1.054286,-0.704997,-9.693199
1.055925,-0.706076,-9.692960
1.057556,-0.707149,-9.692721
1.059178,-0.708216,-9.692483
1.060791,-0.709278,-9.692246
1.062396,-0.710333,-9.692010
1.063992,-0.711384,-9.691775
1.065581,-0.712429,-9.691541
1.067160,-0.713468,-9.691308
1.068732,-0.714501,-9.691076
1.070295,-0.715530,-9.690844
1.071849,-0.716552,-9.690614
1.073396,-0.717570,-9.690384
1.074935,-0.718582,-9.690156
1.076465,-0.719588,-9.689928
1.077987,-0.720589,-9.689701
1.079502,-0.721585,-9.689476
1.081008,-0.722576,-9.689251
1.082507,-0.723561,-9.689027
1.083997,-0.724541,-9.688804
1.085480,-0.725516,-9.688581
1.086955,-0.726486,-9.688360
1.088422,-0.727450,-9.688140
1.089882,-0.728410,-9.687920
1.091333,-0.729364,-9.687702
1.092777,-0.730314,-9.687484
1.094214,-0.731258,-9.687267
1.095643,-0.732197,-9.687051
1.097064,-0.733132,-9.686836
1.098478,-0.734061,-9.686622
1.099885,-0.734985,-9.686409
1.101284,-0.735905,-9.686196
1.102676,-0.736820,-9.685985
1.104060,-0.737729,-9.685774
1.105437,-0.738634,-9.685564
1.106807,-0.739535,-9.685355
1.108170,-0.740430,-9.685147
1.109525,-0.741321,-9.684940
1.110874,-0.742207,-9.684734
1.112215,-0.743088,-9.684529
1.113549,-0.743964,-9.684324
1.114876,-0.744836,-9.684120
1.116196,-0.745704,-9.683918
1.117510,-0.746566,-9.683716
1.118816,-0.747425,-9.683514
1.120115,-0.748278,-9.683314
1.121408,-0.749127,-9.683115
1.122694,-0.749972,-9.682916
1.123973,-0.750812,-9.682718
1.125245,-0.751648,-9.682522
1.126511,-0.752479,-9.682326
1.127770,-0.753306,-9.682130
1.129022,-0.754128,-9.681936
1.130268,-0.754946,-9.681742
1.131507,-0.755760,-9.681550
1.132740,-0.756569,-9.681358
1.133966,-0.757374,-9.681167
1.135186,-0.758175,-9.680976
1.136399,-0.758972,-9.680787
1.137606,-0.759764,-9.680598
1.138807,-0.760553,-9.680411
1.140001,-0.761337,-9.680224
1.141189,-0.762117,-9.680037
1.142371,-0.762892,-9.679852
1.143546,-0.763664,-9.679668
1.144716,-0.764432,-9.679484
1.145879,-0.765195,-9.679301
1.147036,-0.765955,-9.679119
1.148187,-0.766710,-9.678937
1.149332,-0.767461,-9.678757
1.150471,-0.768209,-9.678577
1.151604,-0.768952,-9.678398
1.152731,-0.769692,-9.678220
1.153852,-0.770428,-9.678042
1.154967,-0.771159,-9.677866
1.156076,-0.771887,-9.677690
1.157180,-0.772611,-9.677515
1.158277,-0.773332,-9.677340
1.159369,-0.774048,-9.677167
1.160455,-0.774761,-9.676994
1.161536,-0.775469,-9.676822
1.162610,-0.776175,-9.676651
1.163679,-0.776876,-9.676480
1.164743,-0.777574,-9.676311
1.165801,-0.778268,-9.676142
1.166853,-0.778958,-9.675973
1.167900,-0.779644,-9.675806
1.168941,-0.780327,-9.675639
1.169977,-0.781007,-9.675473
1.171007,-0.781683,-9.675308
1.172032,-0.782355,-9.675144
1.173051,-0.783023,-9.674980
1.174065,-0.783689,-9.674817
1.175074,-0.784350,-9.674654
1.176078,-0.785008,-9.674493
1.177076,-0.785663,-9.674332
1.178069,-0.786314,-9.674172
1.179057,-0.786962,-9.674013
1.180039,-0.787606,-9.673854
1.181016,-0.788247,-9.673696
1.181989,-0.788884,-9.673539
1.182956,-0.789519,-9.673382
1.183918,-0.790149,-9.673226
1.184875,-0.790777,-9.673071
1.185827,-0.791401,-9.672917
1.186774,-0.792022,-9.672763
1.187716,-0.792639,-9.672610
1.188653,-0.793254,-9.672458
1.189585,-0.793865,-9.672306
1.190512,-0.794472,-9.672155
1.191434,-0.795077,-9.672005
1.192352,-0.795678,-9.671855
1.193264,-0.796277,-9.671707
1.194172,-0.796872,-9.671558
1.195075,-0.797463,-9.671411
1.195973,-0.798052,-9.671264
1.196867,-0.798638,-9.671118
1.197756,-0.799220,-9.670972
1.198640,-0.799800,-9.670828
1.199520,-0.800376,-9.670684
1.200395,-0.800950,-9.670540
1.201265,-0.801520,-9.670397
1.202131,-0.802087,-9.670255
1.202992,-0.802652,-9.670114
1.203849,-0.803213,-9.669973
1.204701,-0.803771,-9.669833
1.205548,-0.804327,-9.669693
1.206392,-0.804879,-9.669554
1.207230,-0.805429,-9.669416
1.208065,-0.805976,-9.669278
1.208895,-0.806519,-9.669141
1.209720,-0.807060,-9.669005
1.210542,-0.807598,-9.668869
1.211359,-0.808134,-9.668734
1.212171,-0.808666,-9.668600
1.212980,-0.809196,-9.668466
1.213784,-0.809722,-9.668333
1.214584,-0.810246,-9.668200
1.215379,-0.810768,-9.668068
1.216171,-0.811286,-9.667937
1.216958,-0.811802,-9.667806
1.217742,-0.812315,-9.667676
1.218521,-0.812825,-9.667546
1.219296,-0.813333,-9.667417
1.220067,-0.813838,-9.667289
1.220834,-0.814340,-9.667161
1.221596,-0.814839,-9.667034
1.222355,-0.815336,-9.666908
1.223110,-0.815831,-9.666782
1.223861,-0.816323,-9.666657
1.224608,-0.816812,-9.666532
1.225351,-0.817298,-9.666408
1.226090,-0.817782,-9.666284
1.226825,-0.818264,-9.666161
1.227557,-0.818742,-9.666039
1.228284,-0.819219,-9.665917
1.229008,-0.819693,-9.665796
1.229728,-0.820164,-9.665675
1.230444,-0.820633,-9.665555
1.231156,-0.821099,-9.665436
1.231865,-0.821563,-9.665317
1.232570,-0.822025,-9.665198
1.233271,-0.822484,-9.665080
1.233968,-0.822940,-9.664963
1.234662,-0.823395,-9.664847
1.235352,-0.823846,-9.664730
1.236039,-0.824296,-9.664615
1.236722,-0.824743,-9.664500
1.237401,-0.825187,-9.664385
1.238077,-0.825630,-9.664271
1.238749,-0.826070,-9.664158
1.239417,-0.826507,-9.664045
1.240083,-0.826943,-9.663933
1.240744,-0.827376,-9.663821
1.241402,-0.827807,-9.663710
1.242057,-0.828235,-9.663599
1.242708,-0.828662,-9.663489
1.243356,-0.829086,-9.663379
1.244001,-0.829507,-9.663270
1.244642,-0.829927,-9.663161
1.245280,-0.830344,-9.663053
1.245914,-0.830759,-9.662946
1.246545,-0.831172,-9.662838
1.247173,-0.831583,-9.662732
1.247797,-0.831992,-9.662626
1.248418,-0.832398,-9.662520
1.249036,-0.832802,-9.662415
1.249650,-0.833204,-9.662311
1.250262,-0.833605,-9.662207
1.250870,-0.834002,-9.662103
1.251475,-0.834398,-9.662000
1.252077,-0.834792,-9.661898
1.252675,-0.835184,-9.661796
1.253271,-0.835573,-9.661694
1.253863,-0.835961,-9.661593
1.254452,-0.836346,-9.661493
1.255038,-0.836730,-9.661393
1.255622,-0.837111,-9.661293
1.256201,-0.837491,-9.661194
1.256778,-0.837868,-9.661095
1.257352,-0.838244,-9.660997
1.257923,-0.838617,-9.660899
1.258491,-0.838989,-9.660802
1.259056,-0.839358,-9.660706
1.259618,-0.839726,-9.660609
1.260177,-0.840091,-9.660514
1.260733,-0.840455,-9.660418
1.261286,-0.840817,-9.660323
1.261836,-0.841177,-9.660229
1.262384,-0.841535,-9.660135
1.262928,-0.841891,-9.660042
1.263470,-0.842245,-9.659949
1.264008,-0.842597,-9.659856
1.264544,-0.842948,-9.659764
1.265077,-0.843297,-9.659672
1.265608,-0.843643,-9.659581
1.266135,-0.843988,-9.659490
1.266660,-0.844332,-9.659400
1.267182,-0.844673,-9.659310
1.267701,-0.845012,-9.659220
1.268218,-0.845350,-9.659131
1.268731,-0.845686,-9.659043
1.269242,-0.846020,-9.658955
1.269751,-0.846353,-9.658867
1.270256,-0.846684,-9.658780
1.270760,-0.847013,-9.658693
1.271260,-0.847340,-9.658606
1.271758,-0.847665,-9.658520
1.272253,-0.847989,-9.658435
1.272746,-0.848311,-9.658350
1.273236,-0.848632,-9.658265
1.273723,-0.848950,-9.658181
1.274208,-0.849267,-9.658097
1.274690,-0.849583,-9.658013
1.275170,-0.849896,-9.657930
1.275647,-0.850208,-9.657847
1.276122,-0.850519,-9.657765
1.276594,-0.850828,-9.657683
1.277064,-0.851135,-9.657602
1.277531,-0.851440,-9.657521
1.277996,-0.851744,-9.657440
1.278458,-0.852046,-9.657360
1.278918,-0.852347,-9.657280
1.279376,-0.852646,-9.657200
1.279831,-0.852944,-9.657121
1.280284,-0.853240,-9.657043
1.280734,-0.853534,-9.656964
1.281182,-0.853827,-9.656886
1.281628,-0.854118,-9.656809
1.282071,-0.854408,-9.656732
1.282512,-0.854696,-9.656655
1.282951,-0.854983,-9.656578
1.283387,-0.855268,-9.656502
1.283821,-0.855552,-9.656427
1.284253,-0.855834,-9.656352
1.284683,-0.856115,-9.656277
1.285110,-0.856394,-9.656202
1.285535,-0.856672,-9.656128
1.285958,-0.856948,-9.656054
1.286378,-0.857223,-9.655981
1.286797,-0.857497,-9.655908
1.287213,-0.857769,-9.655835
1.287627,-0.858039,-9.655763
1.288038,-0.858308,-9.655691
1.288448,-0.858576,-9.655619
1.288856,-0.858842,-9.655548
1.289261,-0.859107,-9.655477
1.289664,-0.859371,-9.655406
1.290065,-0.859633,-9.655336
1.290464,-0.859894,-9.655266
1.290861,-0.860153,-9.655197
1.291256,-0.860411,-9.655128
1.291649,-0.860668,-9.655059
1.292039,-0.860923,-9.654990
1.292428,-0.861177,-9.654922
1.292814,-0.861430,-9.654854
1.293199,-0.861681,-9.654787
1.293581,-0.861931,-9.654720
1.293962,-0.862179,-9.654653
1.294340,-0.862427,-9.654587
1.294717,-0.862673,-9.654520
1.295092,-0.862918,-9.654455
1.295464,-0.863161,-9.654389
1.295835,-0.863403,-9.654324
1.296203,-0.863644,-9.654259
1.296570,-0.863884,-9.654195
1.296935,-0.864122,-9.654131
1.297298,-0.864359,-9.654067
1.297659,-0.864595,-9.654003
1.298018,-0.864830,-9.653940
1.298375,-0.865063,-9.653877
1.298730,-0.865295,-9.653815
1.299084,-0.865526,-9.653752
1.299435,-0.865756,-9.653690
1.299785,-0.865984,-9.653629
1.300133,-0.866212,-9.653567
1.300479,-0.866438,-9.653506
1.300824,-0.866663,-9.653446
1.301166,-0.866886,-9.653385
1.301507,-0.867109,-9.653325
1.301846,-0.867330,-9.653265
1.302183,-0.867550,-9.653206
1.302518,-0.867769,-9.653147
1.302851,-0.867987,-9.653088
1.303183,-0.868204,-9.653029
1.303513,-0.868420,-9.652971
1.303842,-0.868634,-9.652913
1.304168,-0.868848,-9.652855
1.304493,-0.869060,-9.652798
1.304816,-0.869271,-9.652740
1.305138,-0.869481,-9.652684
1.305458,-0.869690,-9.652627
1.305776,-0.869898,-9.652571
1.306092,-0.870104,-9.652515
1.306407,-0.870310,-9.652459
1.306720,-0.870514,-9.652403
1.307032,-0.870718,-9.652348
1.307341,-0.870920,-9.652293
1.307650,-0.871122,-9.652239
1.307956,-0.871322,-9.652184
1.308261,-0.871521,-9.652130
1.308565,-0.871719,-9.652077
1.308866,-0.871916,-9.652023
1.309167,-0.872112,-9.651970
1.309465,-0.872307,-9.651917
1.309762,-0.872501,-9.651864
1.310058,-0.872694,-9.651812
1.310352,-0.872886,-9.651759
1.310644,-0.873077,-9.651707
1.310935,-0.873267,-9.651656
1.311224,-0.873456,-9.651604
1.311512,-0.873644,-9.651553
1.311799,-0.873831,-9.651502
1.312083,-0.874017,-9.651452
1.312367,-0.874202,-9.651401
1.312649,-0.874386,-9.651351
1.312929,-0.874569,-9.651301
1.313208,-0.874751,-9.651252
1.313485,-0.874933,-9.651202
1.313761,-0.875113,-9.651153
1.314036,-0.875292,-9.651105
1.314309,-0.875470,-9.651056
1.314580,-0.875648,-9.651008
1.314851,-0.875824,-9.650959
1.315119,-0.876000,-9.650912
1.315387,-0.876174,-9.650864
1.315653,-0.876348,-9.650817
1.315917,-0.876521,-9.650769
1.316180,-0.876693,-9.650722
1.316442,-0.876864,-9.650676
1.316703,-0.877034,-9.650629
1.316962,-0.877203,-9.650583
1.317219,-0.877371,-9.650537
1.317476,-0.877538,-9.650491
1.317731,-0.877705,-9.650446
1.317984,-0.877870,-9.650401
1.318237,-0.878035,-9.650356
1.318488,-0.878199,-9.650311
1.318737,-0.878362,-9.650266
1.318986,-0.878524,-9.650222
1.319233,-0.878686,-9.650178
1.319478,-0.878846,-9.650134
1.319723,-0.879006,-9.650090
1.319966,-0.879164,-9.650047
1.320208,-0.879322,-9.650003
1.320449,-0.879479,-9.649960
1.320688,-0.879636,-9.649918
1.320926,-0.879791,-9.649875
1.321163,-0.879946,-9.649833
1.321399,-0.880100,-9.649791
1.321633,-0.880253,-9.649749
1.321866,-0.880405,-9.649707
1.322098,-0.880556,-9.649665
1.322329,-0.880707,-9.649624
1.322558,-0.880857,-9.649583
1.322787,-0.881006,-9.649542
1.323014,-0.881154,-9.649501
1.323240,-0.881302,-9.649461
1.323464,-0.881448,-9.649421
1.323688,-0.881594,-9.649381
1.323910,-0.881739,-9.649341
1.324131,-0.881884,-9.649301
1.324351,-0.882027,-9.649262
1.324570,-0.882170,-9.649222
1.324788,-0.882312,-9.649183
1.325005,-0.882454,-9.649145
1.325220,-0.882594,-9.649106
1.325434,-0.882734,-9.649067
1.325648,-0.882873,-9.649029
1.325860,-0.883012,-9.648991
1.326071,-0.883150,-9.648953
1.326281,-0.883287,-9.648916
1.326489,-0.883423,-9.648878
1.326697,-0.883558,-9.648841
1.326903,-0.883693,-9.648804
1.327109,-0.883827,-9.648767
1.327313,-0.883961,-9.648730
1.327517,-0.884093,-9.648694
1.327719,-0.884225,-9.648657
1.327920,-0.884357,-9.648621
1.328120,-0.884487,-9.648585
1.328319,-0.884617,-9.648549
1.328517,-0.884747,-9.648514
1.328714,-0.884875,-9.648478
1.328910,-0.885003,-9.648443
1.329105,-0.885130,-9.648408
1.329299,-0.885257,-9.648373
1.329492,-0.885383,-9.648338
1.329684,-0.885508,-9.648304
1.329875,-0.885633,-9.648270
1.330065,-0.885757,-9.648235
1.330254,-0.885880,-9.648201
1.330441,-0.886002,-9.648168
1.330628,-0.886124,-9.648134
1.330814,-0.886246,-9.648100
1.330999,-0.886367,-9.648067
1.331183,-0.886487,-9.648034
1.331366,-0.886606,-9.648001
1.331548,-0.886725,-9.647968
1.331729,-0.886843,-9.647936
1.331909,-0.886961,-9.647903
1.332089,-0.887077,-9.647871
1.332267,-0.887194,-9.647839
1.332444,-0.887310,-9.647807
1.332621,-0.887425,-9.647775
1.332796,-0.887539,-9.647743
1.332971,-0.887653,-9.647712
1.333144,-0.887766,-9.647681
1.333317,-0.887879,-9.647649
1.333489,-0.887991,-9.647618
1.333660,-0.888103,-9.647588
1.333830,-0.888214,-9.647557
1.333999,-0.888324,-9.647526
1.334167,-0.888434,-9.647496
1.334334,-0.888543,-9.647466
1.334501,-0.888652,-9.647436
1.334666,-0.888760,-9.647406
1.334831,-0.888867,-9.647376
1.334995,-0.888974,-9.647347
1.335158,-0.889080,-9.647317
1.335320,-0.889186,-9.647288
1.335481,-0.889291,-9.647259
1.335642,-0.889396,-9.647230
1.335801,-0.889500,-9.647201
1.335960,-0.889604,-9.647172
1.336118,-0.889707,-9.647144
1.336275,-0.889809,-9.647115
1.336431,-0.889911,-9.647087
1.336587,-0.890013,-9.647059
1.336741,-0.890114,-9.647031
1.336895,-0.890214,-9.647003
1.337048,-0.890314,-9.646976
1.337200,-0.890413,-9.646948
1.337352,-0.890512,-9.646921
1.337502,-0.890610,-9.646893
1.337652,-0.890708,-9.646866
1.337801,-0.890805,-9.646839
1.337949,-0.890902,-9.646813
1.338097,-0.890998,-9.646786
1.338244,-0.891094,-9.646759
1.338389,-0.891189,-9.646733
1.338535,-0.891284,-9.646707
1.338679,-0.891378,-9.646680
1.338823,-0.891472,-9.646654
1.338966,-0.891565,-9.646629
1.339108,-0.891658,-9.646603
1.339249,-0.891750,-9.646577
1.339390,-0.891842,-9.646552
1.339530,-0.891933,-9.646526
1.339669,-0.892024,-9.646501
1.339807,-0.892114,-9.646476
1.339945,-0.892204,-9.646451
1.340082,-0.892293,-9.646426
1.340218,-0.892382,-9.646402
1.340354,-0.892471,-9.646377
1.340489,-0.892559,-9.646353
1.340623,-0.892646,-9.646328
1.340756,-0.892733,-9.646304
1.340889,-0.892820,-9.646280
1.341021,-0.892906,-9.646256
1.341152,-0.892992,-9.646232
1.341283,-0.893077,-9.646209
1.341413,-0.893162,-9.646185
1.341542,-0.893246,-9.646162
1.341671,-0.893330,-9.646138
1.341799,-0.893414,-9.646115
1.341926,-0.893497,-9.646092
1.342053,-0.893579,-9.646069
1.342178,-0.893661,-9.646046
1.342304,-0.893743,-9.646023
1.342428,-0.893824,-9.646001
1.342552,-0.893905,-9.645978
1.342676,-0.893986,-9.645956
1.342798,-0.894066,-9.645934
1.342920,-0.894145,-9.645912
1.343042,-0.894224,-9.645889
1.343162,-0.894303,-9.645868
1.343282,-0.894382,-9.645846
1.343402,-0.894460,-9.645824
1.343521,-0.894537,-9.645802
1.343639,-0.894614,-9.645781
1.343757,-0.894691,-9.645760
1.343874,-0.894767,-9.645738
1.343990,-0.894843,-9.645717
1.344106,-0.894919,-9.645696
1.344221,-0.894994,-9.645675
1.344335,-0.895068,-9.645654
1.344449,-0.895143,-9.645634
1.344563,-0.895217,-9.645613
1.344675,-0.895290,-9.645593
1.344787,-0.895363,-9.645572
