ref_pos_x (m),ref_pos_y (m),ref_pos_z (m)
6378137.030708,0.051674,-0.182948
6378137.031181,0.052771,-0.189044
6378137.031647,0.053873,-0.195240
6378137.032106,0.054980,-0.201535
6378137.032558,0.056091,-0.207931
6378137.033004,0.057208,-0.214426
6378137.033442,0.058329,-0.221021
6378137.033873,0.059455,-0.227715
6378137.034296,0.060586,-0.234510
6378137.034712,0.061722,-0.241404
6378137.035121,0.062864,-0.248397
6378137.035522,0.064010,-0.255491
6378137.035915,0.065162,-0.262684
6378137.036301,0.066319,-0.269977
6378137.036678,0.067481,-0.277369
6378137.037048,0.068648,-0.284861
6378137.037409,0.069821,-0.292453
6378137.037763,0.071000,-0.300145
6378137.038108,0.072184,-0.307936
6378137.038445,0.073373,-0.315826
6378137.038773,0.074568,-0.323817
6378137.039093,0.075769,-0.331907
6378137.039405,0.076975,-0.340097
6378137.039707,0.078187,-0.348386
6378137.040002,0.079405,-0.356775
6378137.040287,0.080629,-0.365263
6378137.040563,0.081859,-0.373851
6378137.040831,0.083095,-0.382539
6378137.041089,0.084336,-0.391326
6378137.041338,0.085584,-0.400213
6378137.041578,0.086838,-0.409199
6378137.041809,0.088098,-0.418285
6378137.042031,0.089364,-0.427470
6378137.042243,0.090636,-0.436755
6378137.042445,0.091915,-0.446140
6378137.042638,0.093200,-0.455623
6378137.042822,0.094491,-0.465207
6378137.042995,0.095789,-0.474890
6378137.043159,0.097093,-0.484672
6378137.043313,0.098404,-0.494554
6378137.043458,0.099721,-0.504535
6378137.043592,0.101045,-0.514616
6378137.043716,0.102375,-0.524797
6378137.043830,0.103712,-0.535076
6378137.043934,0.105056,-0.545455
6378137.044028,0.106407,-0.555934
6378137.044111,0.107764,-0.566512
6378137.044184,0.109129,-0.577189
6378137.044246,0.110500,-0.587966
6378137.044298,0.111878,-0.598842
6378137.044340,0.113263,-0.609818
6378137.044371,0.114655,-0.620893
6378137.044391,0.116054,-0.632067
6378137.044400,0.117460,-0.643341
6378137.044399,0.118874,-0.654714
6378137.044387,0.120294,-0.666186
6378137.044364,0.121722,-0.677758
6378137.044329,0.123157,-0.689429
6378137.044284,0.124599,-0.701199
6378137.044228,0.126049,-0.713069
6378137.044161,0.127505,-0.725038
6378137.044082,0.128970,-0.737106
6378137.043992,0.130441,-0.749274
6378137.043891,0.131920,-0.761541
6378137.043778,0.133407,-0.773907
6378137.043654,0.134901,-0.786372
6378137.043518,0.136403,-0.798937
6378137.043371,0.137912,-0.811601
6378137.043213,0.139429,-0.824364
6378137.043042,0.140954,-0.837226
6378137.042860,0.142486,-0.850188
6378137.042666,0.144026,-0.863248
6378137.042461,0.145574,-0.876408
6378137.042243,0.147129,-0.889668
6378137.042014,0.148693,-0.903026
6378137.041772,0.150264,-0.916484
6378137.041519,0.151843,-0.930040
6378137.041254,0.153430,-0.943696
6378137.040976,0.155025,-0.957451
6378137.040687,0.156628,-0.971305
6378137.040385,0.158239,-0.985259
6378137.040071,0.159858,-0.999311
6378137.039744,0.161486,-1.013463
6378137.039406,0.163121,-1.027714
6378137.039054,0.164764,-1.042064
6378137.038691,0.166416,-1.056513
6378137.038315,0.168076,-1.071061
6378137.037926,0.169743,-1.085708
6378137.037525,0.171420,-1.100454
6378137.037111,0.173104,-1.115300
6378137.036685,0.174797,-1.130244
6378137.036246,0.176498,-1.145288
6378137.035794,0.178208,-1.160430
6378137.035330,0.179925,-1.175672
6378137.034852,0.181652,-1.191012
6378137.034362,0.183386,-1.206452
6378137.033859,0.185130,-1.221991
6378137.033343,0.186881,-1.237628
6378137.032814,0.188641,-1.253365
6378137.032272,0.190410,-1.269201
6378137.031717,0.192187,-1.285136
6378137.031148,0.193973,-1.301169
6378137.030567,0.195768,-1.317302
6378137.029972,0.197571,-1.333534
6378137.029365,0.199383,-1.349865
6378137.028744,0.201203,-1.366294
6378137.028109,0.203032,-1.382823
6378137.027462,0.204870,-1.399450
6378137.026801,0.206717,-1.416177
6378137.026126,0.208572,-1.433002
6378137.025438,0.210436,-1.449927
6378137.024737,0.212309,-1.466950
6378137.024022,0.214191,-1.484072
6378137.023294,0.216082,-1.501293
6378137.022552,0.217982,-1.518614
6378137.021797,0.219890,-1.536033
6378137.021028,0.221808,-1.553550
6378137.020245,0.223734,-1.571167
6378137.019448,0.225670,-1.588883
6378137.018638,0.227614,-1.606697
6378137.017814,0.229567,-1.624611
6378137.016976,0.231530,-1.642623
6378137.016125,0.233501,-1.660734
6378137.015259,0.235482,-1.678944
6378137.014380,0.237472,-1.697253
6378137.013486,0.239470,-1.715660
6378137.012579,0.241478,-1.734167
6378137.011658,0.243495,-1.752772
6378137.010723,0.245522,-1.771476
6378137.009773,0.247557,-1.790279
6378137.008814,0.249599,-1.809131
6378137.007850,0.251644,-1.827983
6378137.006880,0.253693,-1.846834
6378137.005904,0.255745,-1.865684
6378137.004923,0.257801,-1.884534
6378137.003937,0.259860,-1.903383
6378137.002946,0.261923,-1.922231
6378137.001949,0.263989,-1.941079
6378137.000947,0.266058,-1.959926
6378136.999940,0.268131,-1.978772
6378136.998928,0.270207,-1.997618
6378136.997910,0.272287,-2.016463
6378136.996887,0.274370,-2.035307
6378136.995859,0.276456,-2.054151
6378136.994826,0.278545,-2.072994
6378136.993788,0.280638,-2.091837
6378136.992745,0.282734,-2.110678
6378136.991697,0.284833,-2.129520
6378136.990644,0.286935,-2.148360
6378136.989586,0.289041,-2.167200
6378136.988523,0.291150,-2.186040
6378136.987455,0.293262,-2.204878
6378136.986382,0.295377,-2.223716
6378136.985305,0.297495,-2.242554
6378136.984222,0.299616,-2.261390
6378136.983135,0.301741,-2.280227
6378136.982043,0.303868,-2.299062
6378136.980946,0.305999,-2.317897
6378136.979844,0.308132,-2.336731
6378136.978738,0.310269,-2.355565
6378136.977627,0.312408,-2.374398
6378136.976512,0.314551,-2.393231
6378136.975391,0.316697,-2.412062
6378136.974267,0.318845,-2.430894
6378136.973137,0.320997,-2.449724
6378136.972003,0.323151,-2.468554
6378136.970865,0.325309,-2.487384
6378136.969722,0.327469,-2.506213
6378136.968574,0.329632,-2.525041
6378136.967422,0.331798,-2.543868
6378136.966266,0.333967,-2.562695
6378136.965105,0.336139,-2.581522
6378136.963939,0.338313,-2.600347
6378136.962770,0.340491,-2.619173
6378136.961596,0.342671,-2.637997
6378136.960418,0.344854,-2.656821
6378136.959235,0.347039,-2.675645
6378136.958048,0.349228,-2.694467
6378136.956857,0.351419,-2.713290
6378136.955662,0.353613,-2.732111
6378136.954462,0.355809,-2.750932
6378136.953258,0.358009,-2.769753
6378136.952050,0.360211,-2.788573
6378136.950838,0.362415,-2.807392
6378136.949622,0.364623,-2.826211
6378136.948402,0.366833,-2.845029
6378136.947177,0.369045,-2.863847
6378136.945949,0.371260,-2.882664
6378136.944716,0.373478,-2.901480
6378136.943480,0.375698,-2.920296
6378136.942239,0.377921,-2.939111
6378136.940995,0.380147,-2.957926
6378136.939746,0.382375,-2.976740
6378136.938494,0.384605,-2.995554
6378136.937238,0.386838,-3.014367
6378136.935977,0.389074,-3.033180
6378136.934713,0.391312,-3.051991
6378136.933445,0.393552,-3.070803
6378136.932174,0.395795,-3.089614
6378136.930898,0.398041,-3.108424
6378136.929619,0.400289,-3.127234
6378136.928336,0.402539,-3.146043
6378136.927049,0.404791,-3.164852
6378136.925758,0.407046,-3.183660
6378136.924464,0.409304,-3.202467
6378136.923166,0.411564,-3.221275
6378136.921864,0.413826,-3.240081
6378136.920559,0.416090,-3.258887
6378136.919250,0.418357,-3.277692
6378136.917937,0.420626,-3.296497
6378136.916621,0.422898,-3.315302
6378136.915301,0.425171,-3.334106
6378136.913978,0.427447,-3.352909
6378136.912651,0.429726,-3.371712
6378136.911321,0.432006,-3.390514
6378136.909987,0.434289,-3.409316
6378136.908650,0.436574,-3.428117
6378136.907309,0.438861,-3.446918
6378136.905965,0.441151,-3.465718
6378136.904617,0.443442,-3.484518
6378136.903266,0.445736,-3.503317
6378136.901912,0.448032,-3.522116
6378136.900554,0.450330,-3.540914
6378136.899192,0.452631,-3.559711
6378136.897828,0.454933,-3.578509
6378136.896460,0.457238,-3.597305
6378136.895089,0.459544,-3.616101
6378136.893714,0.461853,-3.634897
6378136.892337,0.464164,-3.653692
6378136.890956,0.466477,-3.672487
6378136.889571,0.468792,-3.691281
6378136.888184,0.471109,-3.710075
6378136.886793,0.473428,-3.728868
6378136.885400,0.475749,-3.747661
6378136.884003,0.478073,-3.766453
6378136.882603,0.480398,-3.785245
6378136.881199,0.482725,-3.804036
6378136.879793,0.485054,-3.822827
6378136.878383,0.487386,-3.841617
6378136.876971,0.489719,-3.860407
6378136.875555,0.492054,-3.879196
6378136.874137,0.494391,-3.897985
6378136.872715,0.496730,-3.916773
6378136.871290,0.499071,-3.935561
6378136.869862,0.501414,-3.954349
6378136.868432,0.503759,-3.973136
6378136.866998,0.506106,-3.991922
6378136.865561,0.508454,-4.010708
6378136.864122,0.510805,-4.029494
6378136.862679,0.513157,-4.048279
6378136.861234,0.515511,-4.067064
6378136.859785,0.517868,-4.085848
6378136.858334,0.520225,-4.104632
6378136.856880,0.522585,-4.123415
6378136.855423,0.524947,-4.142198
6378136.853963,0.527310,-4.160981
6378136.852501,0.529675,-4.179763
6378136.851035,0.532042,-4.198544
6378136.849567,0.534411,-4.217325
6378136.848096,0.536782,-4.236106
6378136.846623,0.539154,-4.254886
6378136.845146,0.541528,-4.273666
6378136.843667,0.543904,-4.292445
6378136.842185,0.546282,-4.311224
6378136.840700,0.548661,-4.330003
6378136.839213,0.551042,-4.348781
6378136.837723,0.553425,-4.367558
6378136.836231,0.555809,-4.386336
6378136.834735,0.558195,-4.405112
6378136.833237,0.560583,-4.423889
6378136.831737,0.562973,-4.442665
6378136.830234,0.565364,-4.461440
6378136.828728,0.567756,-4.480215
6378136.827220,0.570151,-4.498990
6378136.825709,0.572547,-4.517764
6378136.824196,0.574945,-4.536538
6378136.822680,0.577344,-4.555311
6378136.821161,0.579745,-4.574084
6378136.819640,0.582148,-4.592857
6378136.818117,0.584552,-4.611629
6378136.816591,0.586957,-4.630401
6378136.815062,0.589365,-4.649172
6378136.813531,0.591774,-4.667943
6378136.811998,0.594184,-4.686714
6378136.810462,0.596596,-4.705484
6378136.808924,0.599010,-4.724254
6378136.807384,0.601425,-4.743023
6378136.805841,0.603841,-4.761793
6378136.804295,0.606260,-4.780561
6378136.802748,0.608679,-4.799329
6378136.801198,0.611100,-4.818097
6378136.799645,0.613523,-4.836865
6378136.798090,0.615947,-4.855632
6378136.796533,0.618373,-4.874398
6378136.794974,0.620800,-4.893165
6378136.793412,0.623228,-4.911931
6378136.791848,0.625658,-4.930696
6378136.790282,0.628090,-4.949461
6378136.788714,0.630523,-4.968226
6378136.787143,0.632957,-4.986991
6378136.785570,0.635393,-5.005755
6378136.783995,0.637830,-5.024518
6378136.782417,0.640269,-5.043282
6378136.780838,0.642709,-5.062045
6378136.779256,0.645150,-5.080807
6378136.777672,0.647593,-5.099569
6378136.776086,0.650037,-5.118331
6378136.774498,0.652483,-5.137093
6378136.772907,0.654930,-5.155854
6378136.771315,0.657378,-5.174615
6378136.769720,0.659828,-5.193375
6378136.768123,0.662279,-5.212135
6378136.766524,0.664731,-5.230895
6378136.764923,0.667184,-5.249654
6378136.763320,0.669639,-5.268413
6378136.761715,0.672096,-5.287172
6378136.760108,0.674553,-5.305930
6378136.758499,0.677012,-5.324688
6378136.756888,0.679472,-5.343446
6378136.755274,0.681934,-5.362203
6378136.753659,0.684397,-5.380960
6378136.752042,0.686861,-5.399716
6378136.750423,0.689326,-5.418473
6378136.748801,0.691793,-5.437229
6378136.747178,0.694261,-5.455984
6378136.745553,0.696730,-5.474739
6378136.743926,0.699200,-5.493494
6378136.742297,0.701672,-5.512249
6378136.740666,0.704144,-5.531003
6378136.739033,0.706618,-5.549757
6378136.737398,0.709094,-5.568511
6378136.735762,0.711570,-5.587264
6378136.734123,0.714048,-5.606017
6378136.732483,0.716527,-5.624769
6378136.730840,0.719007,-5.643522
6378136.729196,0.721488,-5.662274
6378136.727550,0.723970,-5.681025
6378136.725902,0.726454,-5.699777
6378136.724253,0.728939,-5.718528
6378136.722601,0.731425,-5.737278
6378136.720948,0.733912,-5.756029
6378136.719293,0.736400,-5.774779
6378136.717636,0.738889,-5.793529
6378136.715977,0.741380,-5.812278
6378136.714317,0.743871,-5.831027
6378136.712654,0.746364,-5.849776
6378136.710991,0.748858,-5.868525
6378136.709325,0.751353,-5.887273
6378136.707657,0.753849,-5.906021
6378136.705988,0.756346,-5.924769
6378136.704317,0.758844,-5.943516
6378136.702645,0.761344,-5.962263
6378136.700970,0.763844,-5.981010
6378136.699294,0.766346,-5.999756
6378136.697617,0.768848,-6.018502
6378136.695937,0.771352,-6.037248
6378136.694256,0.773857,-6.055994
6378136.692574,0.776363,-6.074739
6378136.690890,0.778869,-6.093484
6378136.689204,0.781377,-6.112229
6378136.687516,0.783886,-6.130973
6378136.685827,0.786396,-6.149718
6378136.684136,0.788907,-6.168461
6378136.682444,0.791419,-6.187205
6378136.680750,0.793932,-6.205948
6378136.679054,0.796446,-6.224691
6378136.677357,0.798961,-6.243434
6378136.675658,0.801477,-6.262177
6378136.673958,0.803994,-6.280919
6378136.672256,0.806512,-6.299661
6378136.670553,0.809031,-6.318402
6378136.668848,0.811551,-6.337144
6378136.667141,0.814072,-6.355885
6378136.665434,0.816594,-6.374626
6378136.663724,0.819117,-6.393366
6378136.662013,0.821641,-6.412107
6378136.660301,0.824166,-6.430847
6378136.658587,0.826691,-6.449587
6378136.656871,0.829218,-6.468326
6378136.655154,0.831746,-6.487065
6378136.653436,0.834274,-6.505804
6378136.651716,0.836804,-6.524543
6378136.649995,0.839334,-6.543282
6378136.648272,0.841865,-6.562020
6378136.646548,0.844398,-6.580758
6378136.644822,0.846931,-6.599496
6378136.643095,0.849465,-6.618233
6378136.641367,0.852000,-6.636970
6378136.639637,0.854536,-6.655707
6378136.637906,0.857072,-6.674444
6378136.636173,0.859610,-6.693180
6378136.634439,0.862148,-6.711917
6378136.632704,0.864688,-6.730653
6378136.630967,0.867228,-6.749388
6378136.629229,0.869769,-6.768124
6378136.627490,0.872311,-6.786859
6378136.625749,0.874854,-6.805594
6378136.624007,0.877398,-6.824329
6378136.622263,0.879942,-6.843063
6378136.620519,0.882488,-6.861798
6378136.618773,0.885034,-6.880532
6378136.617025,0.887581,-6.899265
6378136.615276,0.890129,-6.917999
6378136.613526,0.892677,-6.936732
6378136.611775,0.895227,-6.955465
6378136.610023,0.897777,-6.974198
6378136.608269,0.900329,-6.992931
6378136.606514,0.902880,-7.011663
6378136.604757,0.905433,-7.030396
6378136.603000,0.907987,-7.049128
6378136.601241,0.910541,-7.067859
6378136.599481,0.913096,-7.086591
6378136.597719,0.915652,-7.105322
6378136.595957,0.918209,-7.124053
6378136.594193,0.920767,-7.142784
6378136.592428,0.923325,-7.161515
6378136.590661,0.925884,-7.180245
6378136.588894,0.928444,-7.198975
6378136.587125,0.931004,-7.217705
6378136.585355,0.933566,-7.236435
6378136.583584,0.936128,-7.255165
6378136.581812,0.938691,-7.273894
6378136.580039,0.941254,-7.292623
6378136.578264,0.943819,-7.311352
6378136.576488,0.946384,-7.330081
6378136.574712,0.948950,-7.348809
6378136.572933,0.951516,-7.367537
6378136.571154,0.954084,-7.386265
6378136.569374,0.956652,-7.404993
6378136.567593,0.959220,-7.423721
6378136.565810,0.961790,-7.442448
6378136.564026,0.964360,-7.461176
6378136.562241,0.966931,-7.479903
6378136.560456,0.969502,-7.498629
6378136.558669,0.972075,-7.517356
6378136.556880,0.974648,-7.536082
6378136.555091,0.977221,-7.554809
6378136.553301,0.979796,-7.573535
6378136.551510,0.982371,-7.592261
6378136.549717,0.984947,-7.610986
6378136.547924,0.987523,-7.629712
6378136.546129,0.990100,-7.648437
6378136.544334,0.992678,-7.667162
6378136.542537,0.995256,-7.685887
6378136.540739,0.997835,-7.704611
6378136.538940,1.000415,-7.723336
6378136.537141,1.002995,-7.742060
6378136.535340,1.005577,-7.760784
6378136.533538,1.008158,-7.779508
6378136.531735,1.010741,-7.798232
6378136.529931,1.013324,-7.816955
6378136.528126,1.015907,-7.835679
6378136.526320,1.018492,-7.854402
6378136.524514,1.021077,-7.873125
6378136.522706,1.023662,-7.891848
6378136.520897,1.026248,-7.910570
6378136.519087,1.028835,-7.929293
6378136.517276,1.031423,-7.948015
6378136.515464,1.034011,-7.966737
6378136.513652,1.036599,-7.985459
6378136.511838,1.039189,-8.004181
6378136.510023,1.041778,-8.022902
6378136.508208,1.044369,-8.041624
6378136.506391,1.046960,-8.060345
6378136.504574,1.049552,-8.079066
6378136.502755,1.052144,-8.097787
6378136.500936,1.054737,-8.116507
6378136.499116,1.057330,-8.135228
6378136.497294,1.059924,-8.153948
6378136.495472,1.062519,-8.172668
6378136.493649,1.065114,-8.191388
6378136.491825,1.067710,-8.210108
6378136.490000,1.070306,-8.228828
6378136.488175,1.072903,-8.247547
6378136.486348,1.075501,-8.266267
6378136.484521,1.078099,-8.284986
6378136.482692,1.080698,-8.303705
6378136.480863,1.083297,-8.322424
6378136.479033,1.085897,-8.341142
6378136.477202,1.088497,-8.359861
6378136.475370,1.091098,-8.378579
6378136.473537,1.093699,-8.397297
6378136.471703,1.096301,-8.416015
6378136.469869,1.098904,-8.434733
6378136.468034,1.101507,-8.453451
6378136.466198,1.104110,-8.472168
6378136.464361,1.106714,-8.490886
6378136.462523,1.109319,-8.509603
6378136.460684,1.111924,-8.528320
6378136.458845,1.114530,-8.547037
6378136.457004,1.117136,-8.565754
6378136.455163,1.119743,-8.584470
6378136.453321,1.122350,-8.603187
6378136.451479,1.124958,-8.621903
6378136.449635,1.127566,-8.640619
6378136.447791,1.130175,-8.659335
6378136.445946,1.132784,-8.678051
6378136.444100,1.135394,-8.696767
6378136.442253,1.138004,-8.715483
6378136.440406,1.140615,-8.734198
6378136.438557,1.143226,-8.752913
6378136.436708,1.145838,-8.771629
6378136.434859,1.148450,-8.790344
6378136.433008,1.151063,-8.809058
6378136.431157,1.153676,-8.827773
6378136.429305,1.156290,-8.846488
6378136.427452,1.158904,-8.865202
6378136.425598,1.161518,-8.883916
6378136.423744,1.164133,-8.902630
6378136.421889,1.166749,-8.921344
6378136.420033,1.169365,-8.940058
6378136.418176,1.171982,-8.958772
6378136.416319,1.174599,-8.977486
6378136.414461,1.177216,-8.996199
6378136.412602,1.179834,-9.014912
6378136.410743,1.182452,-9.033626
6378136.408883,1.185071,-9.052339
6378136.407022,1.187691,-9.071052
6378136.405160,1.190310,-9.089764
6378136.403298,1.192931,-9.108477
6378136.401435,1.195551,-9.127190
6378136.399572,1.198172,-9.145902
6378136.397707,1.200794,-9.164614
6378136.395842,1.203416,-9.183326
6378136.393976,1.206038,-9.202038
6378136.392110,1.208661,-9.220750
6378136.390243,1.211284,-9.239462
6378136.388375,1.213908,-9.258174
6378136.386507,1.216532,-9.276885
6378136.384638,1.219157,-9.295596
6378136.382768,1.221781,-9.314308
6378136.380897,1.224407,-9.333019
6378136.379026,1.227033,-9.351730
6378136.377154,1.229659,-9.370441
6378136.375282,1.232286,-9.389151
6378136.373409,1.234913,-9.407862
6378136.371535,1.237540,-9.426572
6378136.369661,1.240168,-9.445283
6378136.367786,1.242796,-9.463993
6378136.365910,1.245425,-9.482703
6378136.364034,1.248054,-9.501413
6378136.362157,1.250683,-9.520123
6378136.360280,1.253313,-9.538833
6378136.358402,1.255943,-9.557542
6378136.356523,1.258574,-9.576252
6378136.354644,1.261205,-9.594961
6378136.352764,1.263837,-9.613671
6378136.350883,1.266468,-9.632380
6378136.349002,1.269101,-9.651089
6378136.347120,1.271733,-9.669798
6378136.345238,1.274366,-9.688507
6378136.343355,1.276999,-9.707215
6378136.341471,1.279633,-9.725924
6378136.339587,1.282267,-9.744633
6378136.337703,1.284902,-9.763341
6378136.335817,1.287536,-9.782049
6378136.333931,1.290172,-9.800757
6378136.332045,1.292807,-9.819466
6378136.330158,1.295443,-9.838174
6378136.328270,1.298079,-9.856881
6378136.326382,1.300716,-9.875589
6378136.324494,1.303353,-9.894297
6378136.322604,1.305990,-9.913004
6378136.320714,1.308628,-9.931712
6378136.318824,1.311266,-9.950419
6378136.316933,1.313905,-9.969126
6378136.315042,1.316543,-9.987833
6378136.313150,1.319183,-10.006540
6378136.311257,1.321822,-10.025247
6378136.309364,1.324462,-10.043954
6378136.307470,1.327102,-10.062661
6378136.305576,1.329742,-10.081367
6378136.303681,1.332383,-10.100074
6378136.301786,1.335024,-10.118780
6378136.299890,1.337666,-10.137486
6378136.297994,1.340308,-10.156193
6378136.296097,1.342950,-10.174899
6378136.294200,1.345592,-10.193605
6378136.292302,1.348235,-10.212311
6378136.290403,1.350878,-10.231016
6378136.288505,1.353522,-10.249722
6378136.286605,1.356166,-10.268428
6378136.284705,1.358810,-10.287133
6378136.282805,1.361454,-10.305839
6378136.280904,1.364099,-10.324544
6378136.279003,1.366744,-10.343249
6378136.277101,1.369389,-10.361954
6378136.275198,1.372035,-10.380659
6378136.273295,1.374681,-10.399364
6378136.271392,1.377327,-10.418069
6378136.269488,1.379974,-10.436774
6378136.267584,1.382621,-10.455478
6378136.265679,1.385268,-10.474183
6378136.263774,1.387916,-10.492887
6378136.261868,1.390564,-10.511592
6378136.259962,1.393212,-10.530296
6378136.258055,1.395860,-10.549000
6378136.256148,1.398509,-10.567704
6378136.254240,1.401158,-10.586408
6378136.252332,1.403807,-10.605112
6378136.250424,1.406457,-10.623816
6378136.248515,1.409107,-10.642520
6378136.246605,1.411757,-10.661224
6378136.244695,1.414408,-10.679927
6378136.242785,1.417058,-10.698631
6378136.240874,1.419709,-10.717334
6378136.238963,1.422361,-10.736037
6378136.237051,1.425012,-10.754741
6378136.235139,1.427664,-10.773444
6378136.233226,1.430316,-10.792147
6378136.231313,1.432969,-10.810850
6378136.229400,1.435622,-10.829553
6378136.227486,1.438275,-10.848255
6378136.225572,1.440928,-10.866958
6378136.223657,1.443581,-10.885661
6378136.221742,1.446235,-10.904363
6378136.219826,1.448889,-10.923066
6378136.217910,1.451544,-10.941768
6378136.215994,1.454198,-10.960471
6378136.214077,1.456853,-10.979173
6378136.212160,1.459508,-10.997875
6378136.210242,1.462164,-11.016577
6378136.208324,1.464819,-11.035279
6378136.206406,1.467475,-11.053981
6378136.204487,1.470131,-11.072683
6378136.202567,1.472788,-11.091385
6378136.200648,1.475445,-11.110086
6378136.198728,1.478102,-11.128788
6378136.196807,1.480759,-11.147490
6378136.194886,1.483416,-11.166191
6378136.192965,1.486074,-11.184892
6378136.191043,1.488732,-11.203594
6378136.189121,1.491390,-11.222295
6378136.187199,1.494048,-11.240996
6378136.185276,1.496707,-11.259697
6378136.183353,1.499366,-11.278398
6378136.181429,1.502025,-11.297099
6378136.179505,1.504685,-11.315800
6378136.177581,1.507344,-11.334501
6378136.175656,1.510004,-11.353202
6378136.173731,1.512664,-11.371902
6378136.171806,1.515325,-11.390603
6378136.169880,1.517985,-11.409303
6378136.167954,1.520646,-11.428004
6378136.166027,1.523307,-11.446704
6378136.164100,1.525968,-11.465404
6378136.162173,1.528630,-11.484105
6378136.160246,1.531292,-11.502805
6378136.158318,1.533954,-11.521505
6378136.156389,1.536616,-11.540205
6378136.154461,1.539278,-11.558905
6378136.152532,1.541941,-11.577605
6378136.150602,1.544604,-11.596305
6378136.148672,1.547267,-11.615004
6378136.146742,1.549930,-11.633704
6378136.144812,1.552594,-11.652404
6378136.142881,1.555257,-11.671103
6378136.140950,1.557921,-11.689803
6378136.139019,1.560585,-11.708502
6378136.137087,1.563250,-11.727202
6378136.135155,1.565914,-11.745901
6378136.133222,1.568579,-11.764600
6378136.131289,1.571244,-11.783299
6378136.129356,1.573909,-11.801998
6378136.127423,1.576575,-11.820697
6378136.125489,1.579241,-11.839396
6378136.123555,1.581906,-11.858095
6378136.121621,1.584572,-11.876794
6378136.119686,1.587239,-11.895493
6378136.117751,1.589905,-11.914192
6378136.115816,1.592572,-11.932890
6378136.113880,1.595239,-11.951589
6378136.111944,1.597906,-11.970287
6378136.110008,1.600573,-11.988986
6378136.108071,1.603240,-12.007684
6378136.106134,1.605908,-12.026383
6378136.104197,1.608576,-12.045081
6378136.102259,1.611244,-12.063779
6378136.100321,1.613912,-12.082477
6378136.098383,1.616581,-12.101175
6378136.096445,1.619249,-12.119874
6378136.094506,1.621918,-12.138572
6378136.092567,1.624587,-12.157269
6378136.090628,1.627256,-12.175967
6378136.088688,1.629926,-12.194665
6378136.086748,1.632595,-12.213363
6378136.084808,1.635265,-12.232061
6378136.082867,1.637935,-12.250758
6378136.080926,1.640605,-12.269456
6378136.078985,1.643275,-12.288153
6378136.077044,1.645946,-12.306851
6378136.075102,1.648617,-12.325548
6378136.073160,1.651287,-12.344246
6378136.071218,1.653958,-12.362943
6378136.069276,1.656630,-12.381640
6378136.067333,1.659301,-12.400338
6378136.065390,1.661973,-12.419035
6378136.063446,1.664644,-12.437732
6378136.061503,1.667316,-12.456429
6378136.059559,1.669988,-12.475126
6378136.057615,1.672661,-12.493823
6378136.055670,1.675333,-12.512520
6378136.053726,1.678006,-12.531217
6378136.051781,1.680678,-12.549913
6378136.049835,1.683351,-12.568610
6378136.047890,1.686024,-12.587307
6378136.045944,1.688698,-12.606004
6378136.043998,1.691371,-12.624700
6378136.042052,1.694045,-12.643397
6378136.040105,1.696718,-12.662093
6378136.038159,1.699392,-12.680790
6378136.036212,1.702066,-12.699486
6378136.034264,1.704741,-12.718182
