ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
0.641681,5.604376,3.766502
0.643130,5.617103,3.775009
0.644572,5.629763,3.783471
0.646006,5.642357,3.791890
0.647432,5.654884,3.800263
0.648851,5.667346,3.808593
0.650263,5.679742,3.816880
0.651667,5.692074,3.825122
0.653064,5.704340,3.833322
0.654454,5.716542,3.841478
0.655836,5.728680,3.849592
0.657211,5.740755,3.857663
0.658579,5.752766,3.865691
0.659940,5.764714,3.873678
0.661293,5.776599,3.881622
0.662639,5.788422,3.889525
0.663979,5.800183,3.897386
0.665311,5.811882,3.905207
0.666636,5.823519,3.912986
0.667955,5.835096,3.920724
0.669266,5.846612,3.928421
0.670570,5.858067,3.936079
0.671868,5.869462,3.943696
0.673159,5.880797,3.951273
0.674443,5.892073,3.958810
0.675720,5.903290,3.966307
0.676991,5.914448,3.973766
0.678255,5.925547,3.981185
0.679512,5.936588,3.988565
0.680763,5.947571,3.995907
0.682007,5.958496,4.003209
0.683245,5.969364,4.010474
0.684476,5.980175,4.017701
0.685701,5.990930,4.024889
0.686919,6.001627,4.032040
0.688131,6.012269,4.039153
0.689336,6.022855,4.046229
0.690535,6.033385,4.053268
0.691728,6.043860,4.060270
0.692915,6.054280,4.067235
0.694095,6.064645,4.074163
0.695269,6.074956,4.081055
0.696437,6.085212,4.087911
0.697599,6.095415,4.094731
0.698755,6.105564,4.101515
0.699905,6.115660,4.108264
0.701049,6.125703,4.114977
0.702186,6.135694,4.121655
0.703318,6.145632,4.128298
0.704444,6.155517,4.134906
0.705564,6.165351,4.141479
0.706678,6.175133,4.148018
0.707786,6.184864,4.154522
0.708888,6.194544,4.160993
0.709985,6.204173,4.167429
0.711075,6.213751,4.173831
0.712160,6.223279,4.180200
0.713240,6.232757,4.186536
0.714313,6.242186,4.192838
0.715381,6.251564,4.199107
0.716444,6.260894,4.205344
0.717501,6.270175,4.211547
0.718552,6.279406,4.217718
0.719598,6.288590,4.223857
0.720638,6.297725,4.229963
0.721673,6.306812,4.236037
0.722702,6.315852,4.242080
0.723726,6.324844,4.248090
0.724745,6.333789,4.254070
0.725758,6.342687,4.260017
0.726766,6.351538,4.265934
0.727769,6.360343,4.271819
0.728766,6.369102,4.277674
0.729759,6.377814,4.283498
0.730746,6.386481,4.289291
0.731727,6.395103,4.295054
0.732704,6.403679,4.300787
0.733675,6.412210,4.306489
0.734642,6.420696,4.312162
0.735603,6.429138,4.317804
0.736560,6.437535,4.323418
0.737511,6.445889,4.329001
0.738457,6.454198,4.334556
0.739398,6.462464,4.340081
0.740335,6.470687,4.345577
0.741266,6.478866,4.351045
0.742193,6.487003,4.356483
0.743114,6.495096,4.361894
0.744031,6.503148,4.367275
0.744943,6.511157,4.372629
0.745851,6.519123,4.377954
0.746753,6.527049,4.383252
0.747651,6.534932,4.388521
0.748544,6.542774,4.393763
0.749432,6.550575,4.398978
0.750316,6.558335,4.404165
0.751195,6.566054,4.409325
0.752070,6.573733,4.414457
0.752939,6.581372,4.419563
0.753805,6.588970,4.424642
0.754665,6.596528,4.429695
0.755522,6.604047,4.434720
0.756373,6.611526,4.439720
0.757221,6.618967,4.444693
0.758063,6.626368,4.449640
0.758902,6.633730,4.454561
0.759736,6.641053,4.459457
0.760565,6.648338,4.464326
0.761391,6.655585,4.469170
0.762212,6.662794,4.473989
0.763028,6.669965,4.478782
0.763841,6.677098,4.483550
0.764649,6.684194,4.488294
0.765452,6.691252,4.493012
0.766252,6.698274,4.497705
0.767047,6.705259,4.502374
0.767839,6.712207,4.507019
0.768626,6.719118,4.511638
0.769409,6.725994,4.516234
0.770188,6.732833,4.520806
0.770962,6.739636,4.525353
0.771733,6.746404,4.529877
0.772500,6.753136,4.534377
0.773262,6.759832,4.538853
0.774021,6.766494,4.543306
0.774775,6.773120,4.547736
0.775526,6.779712,4.552142
0.776273,6.786269,4.556525
0.777016,6.792792,4.560885
0.777755,6.799281,4.565222
0.778490,6.805735,4.569537
0.779221,6.812156,4.573828
0.779948,6.818543,4.578098
0.780672,6.824896,4.582344
0.781391,6.831216,4.586569
0.782107,6.837503,4.590771
0.782819,6.843757,4.594952
0.783528,6.849978,4.599110
0.784233,6.856166,4.603246
0.784934,6.862322,4.607361
0.785631,6.868445,4.611455
0.786325,6.874537,4.615526
0.787015,6.880596,4.619577
0.787701,6.886624,4.623606
0.788384,6.892620,4.627614
0.789063,6.898584,4.631601
0.789739,6.904518,4.635567
0.790411,6.910420,4.639512
0.791080,6.916291,4.643436
0.791745,6.922131,4.647340
0.792406,6.927941,4.651223
0.793064,6.933720,4.655086
0.793719,6.939468,4.658929
0.794370,6.945187,4.662752
0.795018,6.950876,4.666554
0.795662,6.956534,4.670336
0.796303,6.962163,4.674099
0.796941,6.967763,4.677842
0.797575,6.973333,4.681565
0.798206,6.978874,4.685269
0.798834,6.984385,4.688953
0.799458,6.989868,4.692618
0.800080,6.995322,4.696264
0.800697,7.000748,4.699890
0.801312,7.006144,4.703498
0.801923,7.011513,4.707086
0.802531,7.016853,4.710656
0.803136,7.022166,4.714207
0.803738,7.027450,4.717739
0.804337,7.032707,4.721253
0.804932,7.037936,4.724749
0.805525,7.043138,4.728226
0.806114,7.048312,4.731684
0.806700,7.053460,4.735125
0.807283,7.058580,4.738548
0.807863,7.063673,4.741952
0.808440,7.068740,4.745339
0.809014,7.073780,4.748708
0.809585,7.078793,4.752059
0.810153,7.083780,4.755393
0.810718,7.088741,4.758709
0.811280,7.093676,4.762008
0.811839,7.098586,4.765289
0.812395,7.103469,4.768553
0.812948,7.108327,4.771800
0.813499,7.113159,4.775030
0.814046,7.117966,4.778243
0.814590,7.122747,4.781440
0.815132,7.127504,4.784619
0.815671,7.132235,4.787782
0.816207,7.136942,4.790928
0.816740,7.141624,4.794057
0.817271,7.146281,4.797171
0.817798,7.150914,4.800268
0.818323,7.155523,4.803348
0.818845,7.160107,4.806413
0.819364,7.164668,4.809461
0.819881,7.169204,4.812493
0.820395,7.173717,4.815510
0.820906,7.178206,4.818510
0.821415,7.182671,4.821495
0.821920,7.187113,4.824464
0.822424,7.191532,4.827418
0.822924,7.195927,4.830356
0.823422,7.200299,4.833279
0.823917,7.204649,4.836186
0.824410,7.208975,4.839078
0.824900,7.213279,4.841955
0.825388,7.217561,4.844816
0.825873,7.221819,4.847663
0.826355,7.226056,4.850495
0.826835,7.230270,4.853312
0.827312,7.234462,4.856114
0.827787,7.238632,4.858902
0.828260,7.242780,4.861674
0.828730,7.246907,4.864433
0.829197,7.251011,4.867176
0.829662,7.255095,4.869906
0.830125,7.259156,4.872621
0.830585,7.263197,4.875322
0.831042,7.267216,4.878008
0.831498,7.271214,4.880681
0.831951,7.275191,4.883339
0.832401,7.279148,4.885984
0.832849,7.283083,4.888614
0.833295,7.286998,4.891231
0.833739,7.290892,4.893834
0.834180,7.294766,4.896424
0.834619,7.298620,4.899000
0.835055,7.302453,4.901562
0.835489,7.306266,4.904111
0.835921,7.310059,4.906646
0.836351,7.313833,4.909168
0.836778,7.317586,4.911677
0.837204,7.321320,4.914173
0.837627,7.325034,4.916656
0.838047,7.328728,4.919125
0.838466,7.332404,4.921582
0.838882,7.336060,4.924026
0.839296,7.339696,4.926457
0.839708,7.343314,4.928875
0.840118,7.346913,4.931280
0.840526,7.350493,4.933673
0.840931,7.354054,4.936054
0.841335,7.357596,4.938421
0.841736,7.361120,4.940777
0.842135,7.364625,4.943120
0.842532,7.368112,4.945451
0.842927,7.371580,4.947769
0.843320,7.375030,4.950075
0.843711,7.378463,4.952370
0.844100,7.381877,4.954652
0.844487,7.385273,4.956922
0.844871,7.388651,4.959180
0.845254,7.392012,4.961427
0.845635,7.395355,4.963661
0.846013,7.398681,4.965884
0.846390,7.401989,4.968095
0.846765,7.405279,4.970295
0.847138,7.408553,4.972483
0.847508,7.411809,4.974660
0.847877,7.415048,4.976825
0.848244,7.418270,4.978979
0.848609,7.421475,4.981121
0.848972,7.424664,4.983252
0.849334,7.427835,4.985372
0.849693,7.430990,4.987481
0.850050,7.434129,4.989579
0.850406,7.437251,4.991666
0.850759,7.440356,4.993742
0.851111,7.443446,4.995807
0.851461,7.446519,4.997861
0.851809,7.449576,4.999904
0.852156,7.452616,5.001937
0.852500,7.455641,5.003959
0.852843,7.458650,5.005970
0.853184,7.461644,5.007971
0.853523,7.464621,5.009961
0.853860,7.467583,5.011941
0.854195,7.470529,5.013911
0.854529,7.473460,5.015870
0.854861,7.476376,5.017819
0.855192,7.479276,5.019757
0.855520,7.482161,5.021686
0.855847,7.485031,5.023604
0.856172,7.487886,5.025512
0.856495,7.490725,5.027410
0.856817,7.493550,5.029299
0.857137,7.496360,5.031177
0.857455,7.499156,5.033045
0.857772,7.501936,5.034904
0.858087,7.504702,5.036753
0.858400,7.507454,5.038592
0.858712,7.510191,5.040422
0.859022,7.512913,5.042242
0.859331,7.515622,5.044052
0.859637,7.518316,5.045853
0.859943,7.520996,5.047644
0.860246,7.523662,5.049426
0.860548,7.526314,5.051199
0.860849,7.528952,5.052963
0.861147,7.531576,5.054717
0.861445,7.534187,5.056462
0.861740,7.536783,5.058197
0.862035,7.539366,5.059924
0.862327,7.541936,5.061642
0.862618,7.544492,5.063350
0.862908,7.547035,5.065050
0.863196,7.549564,5.066740
0.863482,7.552080,5.068422
0.863767,7.554583,5.070095
0.864051,7.557072,5.071759
0.864333,7.559549,5.073415
0.864613,7.562013,5.075062
0.864893,7.564463,5.076700
0.865170,7.566901,5.078329
0.865446,7.569326,5.079950
0.865721,7.571738,5.081563
0.865994,7.574138,5.083167
0.866266,7.576525,5.084762
0.866536,7.578899,5.086349
0.866805,7.581261,5.087928
0.867073,7.583611,5.089499
0.867339,7.585948,5.091061
0.867604,7.588273,5.092615
0.867867,7.590586,5.094161
0.868129,7.592887,5.095699
0.868390,7.595175,5.097229
0.868649,7.597452,5.098751
0.868907,7.599717,5.100264
0.869164,7.601969,5.101770
0.869419,7.604210,5.103268
0.869673,7.606439,5.104758
0.869925,7.608657,5.106240
0.870176,7.610863,5.107715
0.870426,7.613057,5.109181
0.870675,7.615240,5.110641
0.870922,7.617411,5.112092
0.871168,7.619571,5.113536
0.871413,7.621719,5.114972
0.871656,7.623857,5.116400
0.871898,7.625983,5.117821
0.872139,7.628097,5.119235
0.872379,7.630201,5.120641
0.872617,7.632294,5.122040
0.872854,7.634376,5.123432
0.873090,7.636446,5.124816
0.873324,7.638506,5.126193
0.873558,7.640555,5.127563
0.873790,7.642594,5.128925
0.874021,7.644621,5.130280
0.874251,7.646638,5.131629
0.874479,7.648645,5.132970
0.874706,7.650641,5.134304
0.874932,7.652626,5.135631
0.875157,7.654601,5.136951
0.875381,7.656566,5.138265
0.875604,7.658520,5.139571
0.875825,7.660464,5.140870
0.876045,7.662398,5.142163
0.876264,7.664322,5.143449
0.876482,7.666235,5.144728
0.876699,7.668139,5.146000
0.876915,7.670033,5.147266
0.877129,7.671916,5.148525
0.877342,7.673790,5.149778
0.877555,7.675654,5.151024
0.877766,7.677508,5.152263
0.877976,7.679352,5.153496
0.878185,7.681187,5.154722
0.878393,7.683012,5.155942
0.878599,7.684828,5.157156
0.878805,7.686634,5.158363
0.879010,7.688430,5.159564
0.879213,7.690217,5.160758
0.879416,7.691995,5.161947
0.879617,7.693763,5.163129
0.879817,7.695522,5.164304
0.880017,7.697272,5.165474
0.880215,7.699013,5.166638
0.880412,7.700744,5.167795
0.880608,7.702467,5.168946
0.880803,7.704180,5.170092
0.880997,7.705884,5.171231
0.881190,7.707580,5.172364
0.881382,7.709266,5.173492
0.881574,7.710944,5.174613
0.881764,7.712613,5.175729
0.881953,7.714273,5.176838
0.882141,7.715924,5.177942
0.882328,7.717567,5.179040
0.882514,7.719201,5.180132
0.882699,7.720827,5.181219
0.882883,7.722444,5.182300
0.883066,7.724052,5.183375
0.883248,7.725652,5.184445
0.883430,7.727244,5.185509
0.883610,7.728827,5.186567
0.883789,7.730402,5.187620
0.883968,7.731969,5.188667
0.884145,7.733528,5.189709
0.884322,7.735078,5.190745
0.884497,7.736620,5.191776
0.884672,7.738154,5.192801
0.884846,7.739680,5.193821
0.885019,7.741198,5.194836
0.885191,7.742708,5.195845
0.885362,7.744210,5.196850
0.885532,7.745705,5.197848
0.885701,7.747191,5.198842
0.885870,7.748670,5.199830
0.886037,7.750140,5.200813
0.886204,7.751604,5.201791
0.886370,7.753059,5.202764
0.886534,7.754507,5.203732
0.886698,7.755947,5.204695
0.886862,7.757380,5.205652
0.887024,7.758805,5.206605
0.887185,7.760222,5.207553
0.887346,7.761633,5.208495
0.887506,7.763035,5.209433
0.887665,7.764431,5.210366
0.887823,7.765819,5.211294
0.887980,7.767200,5.212217
0.888136,7.768573,5.213135
0.888292,7.769940,5.214048
0.888447,7.771299,5.214957
0.888601,7.772651,5.215860
0.888754,7.773996,5.216759
0.888906,7.775334,5.217654
0.889058,7.776665,5.218543
0.889208,7.777989,5.219428
0.889358,7.779305,5.220308
0.889508,7.780615,5.221184
0.889656,7.781919,5.222055
0.889804,7.783215,5.222922
0.889950,7.784504,5.223784
0.890097,7.785787,5.224641
0.890242,7.787063,5.225494
0.890386,7.788332,5.226342
0.890530,7.789595,5.227186
0.890673,7.790851,5.228026
0.890816,7.792101,5.228861
0.890957,7.793343,5.229692
0.891098,7.794580,5.230518
0.891238,7.795810,5.231340
0.891377,7.797033,5.232158
0.891516,7.798250,5.232972
0.891654,7.799460,5.233781
0.891791,7.800665,5.234586
0.891927,7.801863,5.235386
0.892063,7.803054,5.236183
0.892198,7.804240,5.236975
0.892332,7.805419,5.237764
0.892466,7.806592,5.238548
0.892599,7.807758,5.239328
0.892731,7.808919,5.240103
0.892862,7.810074,5.240875
0.892993,7.811222,5.241643
0.893123,7.812365,5.242406
0.893253,7.813501,5.243166
0.893381,7.814632,5.243922
0.893509,7.815756,5.244674
0.893637,7.816875,5.245421
0.893764,7.817988,5.246165
0.893890,7.819095,5.246905
0.894015,7.820196,5.247641
0.894140,7.821291,5.248373
0.894264,7.822381,5.249102
0.894387,7.823465,5.249826
0.894510,7.824543,5.250547
0.894632,7.825616,5.251264
0.894754,7.826682,5.251977
0.894875,7.827744,5.252686
0.894995,7.828800,5.253392
0.895114,7.829850,5.254094
0.895233,7.830894,5.254793
0.895352,7.831934,5.255487
0.895469,7.832967,5.256178
0.895586,7.833996,5.256866
0.895703,7.835019,5.257549
0.895819,7.836036,5.258230
0.895934,7.837049,5.258906
0.896049,7.838055,5.259579
0.896163,7.839057,5.260249
0.896276,7.840053,5.260915
0.896389,7.841045,5.261577
0.896501,7.842031,5.262236
0.896613,7.843011,5.262892
0.896724,7.843987,5.263544
0.896835,7.844957,5.264193
0.896945,7.845923,5.264838
0.897054,7.846883,5.265480
0.897163,7.847838,5.266118
0.897271,7.848789,5.266754
0.897379,7.849734,5.267386
0.897486,7.850674,5.268014
0.897592,7.851610,5.268639
0.897698,7.852540,5.269261
0.897804,7.853466,5.269880
0.897909,7.854386,5.270495
0.898013,7.855302,5.271108
0.898117,7.856213,5.271717
0.898220,7.857120,5.272322
0.898322,7.858021,5.272925
0.898425,7.858918,5.273525
0.898526,7.859810,5.274121
0.898627,7.860698,5.274714
0.898728,7.861580,5.275304
0.898828,7.862459,5.275891
0.898927,7.863332,5.276475
0.899026,7.864201,5.277056
0.899125,7.865065,5.277634
0.899223,7.865925,5.278208
0.899320,7.866781,5.278780
0.899417,7.867631,5.279349
0.899513,7.868478,5.279915
0.899609,7.869320,5.280477
0.899705,7.870157,5.281037
0.899799,7.870990,5.281594
0.899894,7.871819,5.282148
0.899988,7.872643,5.282699
0.900081,7.873464,5.283247
0.900174,7.874279,5.283793
0.900266,7.875091,5.284335
0.900358,7.875898,5.284875
0.900450,7.876701,5.285411
0.900541,7.877500,5.285945
0.900631,7.878294,5.286476
0.900721,7.879085,5.287005
0.900811,7.879871,5.287530
0.900900,7.880653,5.288053
0.900988,7.881431,5.288573
0.901076,7.882205,5.289090
0.901164,7.882975,5.289605
0.901251,7.883741,5.290117
0.901338,7.884503,5.290626
0.901424,7.885260,5.291133
0.901510,7.886014,5.291637
0.901596,7.886764,5.292138
0.901681,7.887510,5.292637
0.901765,7.888252,5.293133
0.901849,7.888990,5.293626
0.901933,7.889724,5.294117
0.902016,7.890455,5.294605
0.902099,7.891181,5.295091
0.902181,7.891904,5.295574
0.902263,7.892623,5.296054
0.902344,7.893338,5.296532
0.902425,7.894050,5.297008
0.902506,7.894757,5.297481
0.902586,7.895461,5.297952
0.902666,7.896162,5.298420
0.902745,7.896858,5.298885
0.902824,7.897551,5.299348
0.902903,7.898241,5.299809
0.902981,7.898926,5.300268
0.903058,7.899608,5.300723
0.903136,7.900287,5.301177
0.903212,7.900962,5.301628
0.903289,7.901633,5.302077
0.903365,7.902301,5.302523
0.903441,7.902965,5.302968
0.903516,7.903626,5.303409
0.903591,7.904284,5.303849
0.903665,7.904938,5.304286
0.903739,7.905588,5.304721
0.903813,7.906235,5.305153
0.903886,7.906879,5.305584
0.903959,7.907519,5.306012
0.904032,7.908156,5.306437
0.904104,7.908790,5.306861
0.904176,7.909420,5.307282
0.904247,7.910047,5.307701
0.904318,7.910671,5.308118
0.904389,7.911292,5.308533
0.904459,7.911909,5.308946
0.904529,7.912523,5.309356
0.904599,7.913133,5.309764
0.904668,7.913741,5.310170
0.904737,7.914345,5.310574
0.904805,7.914946,5.310976
0.904873,7.915544,5.311376
0.904941,7.916139,5.311773
0.905008,7.916731,5.312169
0.905075,7.917320,5.312562
0.905142,7.917905,5.312954
0.905208,7.918488,5.313343
0.905274,7.919067,5.313731
0.905340,7.919644,5.314116
0.905405,7.920217,5.314499
0.905470,7.920787,5.314880
0.905535,7.921355,5.315260
0.905599,7.921919,5.315637
0.905663,7.922480,5.316012
0.905727,7.923039,5.316385
0.905790,7.923594,5.316757
0.905853,7.924147,5.317126
0.905915,7.924697,5.317493
0.905978,7.925243,5.317859
0.906040,7.925787,5.318223
0.906101,7.926328,5.318584
0.906163,7.926867,5.318944
0.906223,7.927402,5.319302
0.906284,7.927935,5.319658
0.906344,7.928465,5.320012
0.906404,7.928992,5.320364
0.906464,7.929516,5.320715
0.906524,7.930037,5.321063
0.906583,7.930556,5.321410
0.906641,7.931072,5.321755
0.906700,7.931586,5.322098
0.906758,7.932096,5.322440
0.906816,7.932604,5.322779
0.906873,7.933110,5.323117
0.906931,7.933612,5.323453
0.906988,7.934112,5.323787
0.907044,7.934610,5.324120
0.907101,7.935104,5.324450
0.907157,7.935597,5.324779
0.907212,7.936086,5.325107
0.907268,7.936573,5.325432
0.907323,7.937058,5.325756
0.907378,7.937540,5.326078
0.907433,7.938019,5.326399
0.907487,7.938496,5.326717
0.907541,7.938970,5.327035
0.907595,7.939442,5.327350
0.907648,7.939912,5.327664
0.907701,7.940379,5.327976
0.907754,7.940843,5.328286
0.907807,7.941305,5.328595
0.907859,7.941765,5.328902
0.907911,7.942222,5.329208
0.907963,7.942677,5.329512
0.908014,7.943129,5.329815
0.908066,7.943579,5.330115
0.908117,7.944027,5.330415
0.908167,7.944472,5.330712
0.908218,7.944915,5.331008
0.908268,7.945356,5.331303
0.908318,7.945794,5.331596
0.908368,7.946231,5.331888
0.908417,7.946664,5.332178
0.908466,7.947096,5.332466
0.908515,7.947525,5.332753
0.908564,7.947952,5.333038
0.908612,7.948377,5.333322
0.908660,7.948799,5.333605
0.908708,7.949220,5.333886
0.908756,7.949638,5.334165
0.908803,7.950054,5.334443
0.908850,7.950467,5.334720
0.908897,7.950879,5.334995
0.908944,7.951288,5.335268
0.908990,7.951695,5.335541
0.909036,7.952101,5.335811
0.909082,7.952503,5.336081
0.909128,7.952904,5.336349
0.909173,7.953303,5.336615
0.909218,7.953700,5.336880
0.909263,7.954094,5.337144
0.909308,7.954487,5.337406
0.909352,7.954877,5.337667
0.909397,7.955266,5.337927
0.909441,7.955652,5.338185
0.909484,7.956036,5.338442
0.909528,7.956419,5.338698
0.909571,7.956799,5.338952
0.909614,7.957177,5.339205
0.909657,7.957554,5.339456
0.909700,7.957928,5.339707
0.909742,7.958300,5.339955
0.909784,7.958671,5.340203
0.909826,7.959039,5.340449
0.909868,7.959406,5.340694
0.909910,7.959770,5.340938
0.909951,7.960133,5.341181
0.909992,7.960494,5.341422
0.910033,7.960853,5.341662
0.910073,7.961210,5.341900
0.910114,7.961565,5.342138
0.910154,7.961918,5.342374
0.910194,7.962270,5.342609
0.910234,7.962619,5.342842
0.910274,7.962967,5.343075
0.910313,7.963313,5.343306
0.910352,7.963657,5.343536
0.910391,7.963999,5.343765
0.910430,7.964340,5.343993
