ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
2.448228,2.639058,0.126898
2.464001,2.656067,0.127716
2.479692,2.672986,0.128529
2.495301,2.689816,0.129338
2.510827,2.706558,0.130143
2.526272,2.723211,0.130943
2.541636,2.739778,0.131740
2.556920,2.756258,0.132532
2.572123,2.772651,0.133320
2.587246,2.788958,0.134104
2.602290,2.805179,0.134883
2.617255,2.821315,0.135659
2.632142,2.837367,0.136431
2.646950,2.853334,0.137198
2.661681,2.869218,0.137962
2.676334,2.885018,0.138721
2.690910,2.900735,0.139477
2.705410,2.916370,0.140228
2.719834,2.931923,0.140976
2.734182,2.947394,0.141720
2.748454,2.962783,0.142459
2.762652,2.978092,0.143195
2.776775,2.993321,0.143927
2.790824,3.008470,0.144656
2.804800,3.023539,0.145380
2.818702,3.038529,0.146101
2.832531,3.053440,0.146817
2.846287,3.068274,0.147530
2.859971,3.083029,0.148240
2.873584,3.097707,0.148945
2.887125,3.112307,0.149647
2.900595,3.126832,0.150345
2.913994,3.141279,0.151040
2.927323,3.155651,0.151731
2.940581,3.169948,0.152418
2.953771,3.184170,0.153102
2.966891,3.198316,0.153782
2.979942,3.212389,0.154458
2.992924,3.226388,0.155131
3.005839,3.240313,0.155800
3.018686,3.254165,0.156466
3.031465,3.267945,0.157129
3.044177,3.281652,0.157788
3.056822,3.295287,0.158443
3.069402,3.308851,0.159095
3.081915,3.322343,0.159744
3.094362,3.335765,0.160389
3.106744,3.349116,0.161031
3.119061,3.362397,0.161669
3.131313,3.375608,0.162304
3.143501,3.388750,0.162936
3.155625,3.401823,0.163564
3.167686,3.414828,0.164189
3.179683,3.427764,0.164811
3.191617,3.440632,0.165430
3.203488,3.453433,0.166045
3.215298,3.466166,0.166657
3.227045,3.478833,0.167266
3.238730,3.491433,0.167872
3.250355,3.503967,0.168474
3.261918,3.516435,0.169074
3.273420,3.528838,0.169670
3.284862,3.541175,0.170263
3.296244,3.553448,0.170853
3.307566,3.565657,0.171440
3.318829,3.577801,0.172023
3.330033,3.589882,0.172604
3.341178,3.601899,0.173182
3.352264,3.613853,0.173756
3.363292,3.625744,0.174328
3.374263,3.637573,0.174897
3.385176,3.649340,0.175462
3.396031,3.661045,0.176025
3.406829,3.672689,0.176585
3.417571,3.684271,0.177141
3.428257,3.695793,0.177695
3.438886,3.707254,0.178246
3.449459,3.718655,0.178794
3.459977,3.729996,0.179340
3.470440,3.741278,0.179882
3.480848,3.752501,0.180421
3.491201,3.763664,0.180958
3.501500,3.774769,0.181492
3.511745,3.785816,0.182023
3.521936,3.796805,0.182551
3.532073,3.807735,0.183076
3.542158,3.818609,0.183599
3.552189,3.829426,0.184119
3.562168,3.840185,0.184636
3.572094,3.850889,0.185151
3.581968,3.861536,0.185663
3.591791,3.872127,0.186172
3.601562,3.882663,0.186678
3.611281,3.893143,0.187182
3.620950,3.903568,0.187683
3.630568,3.913939,0.188182
3.640135,3.924255,0.188678
3.649652,3.934517,0.189171
3.659119,3.944725,0.189662
3.668537,3.954879,0.190150
3.677905,3.964981,0.190635
3.687223,3.975029,0.191118
3.696493,3.985024,0.191599
3.705714,3.994967,0.192077
3.714887,4.004858,0.192552
3.724012,4.014697,0.193025
3.733089,4.024484,0.193496
3.742118,4.034220,0.193964
3.751100,4.043905,0.194429
3.760034,4.053538,0.194892
3.768922,4.063122,0.195353
3.777763,4.072655,0.195811
3.786558,4.082138,0.196267
3.795306,4.091571,0.196720
3.804009,4.100955,0.197172
3.812665,4.110289,0.197620
3.821277,4.119574,0.198067
3.829843,4.128811,0.198511
3.838364,4.137999,0.198952
3.846841,4.147139,0.199392
3.855273,4.156231,0.199829
3.863661,4.165276,0.200263
3.872004,4.174272,0.200696
3.880304,4.183222,0.201126
3.888561,4.192124,0.201554
3.896774,4.200980,0.201980
3.904943,4.209790,0.202403
3.913070,4.218553,0.202824
3.921155,4.227270,0.203244
3.929197,4.235941,0.203660
3.937196,4.244567,0.204075
3.945154,4.253148,0.204487
3.953070,4.261683,0.204898
3.960944,4.270174,0.205306
3.968778,4.278620,0.205712
3.976569,4.287022,0.206116
3.984320,4.295379,0.206518
3.992031,4.303693,0.206917
3.999701,4.311963,0.207315
4.007330,4.320190,0.207710
4.014920,4.328374,0.208104
4.022470,4.336514,0.208495
4.029980,4.344612,0.208884
4.037450,4.352668,0.209271
4.044882,4.360681,0.209657
4.052274,4.368652,0.210040
4.059628,4.376581,0.210421
4.066943,4.384469,0.210800
4.074220,4.392315,0.211177
4.081458,4.400120,0.211552
4.088658,4.407884,0.211926
4.095821,4.415607,0.212297
4.102946,4.423290,0.212666
4.110034,4.430932,0.213034
4.117084,4.438534,0.213399
4.124098,4.446097,0.213763
4.131074,4.453619,0.214124
4.138014,4.461102,0.214484
4.144918,4.468546,0.214842
4.151785,4.475951,0.215198
4.158616,4.483317,0.215552
4.165412,4.490644,0.215904
4.172171,4.497933,0.216254
4.178896,4.505184,0.216603
4.185585,4.512396,0.216950
4.192238,4.519571,0.217294
4.198857,4.526708,0.217638
4.205442,4.533807,0.217979
4.211991,4.540870,0.218318
4.218506,4.547895,0.218656
4.224987,4.554883,0.218992
4.231434,4.561835,0.219326
4.237848,4.568750,0.219659
4.244227,4.575629,0.219989
4.250573,4.582471,0.220318
4.256886,4.589278,0.220645
4.263165,4.596049,0.220971
4.269412,4.602785,0.221295
4.275626,4.609485,0.221617
4.281807,4.616150,0.221937
4.287956,4.622780,0.222256
4.294072,4.629375,0.222573
4.300157,4.635936,0.222888
4.306209,4.642462,0.223202
4.312230,4.648954,0.223514
4.318219,4.655411,0.223824
4.324176,4.661835,0.224133
4.330103,4.668226,0.224440
4.335998,4.674582,0.224746
4.341862,4.680905,0.225050
4.347696,4.687195,0.225352
4.353498,4.693453,0.225653
4.359271,4.699677,0.225952
4.365013,4.705868,0.226250
4.370725,4.712027,0.226546
4.376407,4.718154,0.226840
4.382059,4.724249,0.227133
4.387682,4.730311,0.227425
4.393275,4.736342,0.227715
4.398838,4.742341,0.228003
4.404373,4.748309,0.228290
4.409878,4.754245,0.228575
4.415354,4.760150,0.228859
4.420802,4.766024,0.229142
4.426221,4.771867,0.229422
4.431612,4.777680,0.229702
4.436974,4.783462,0.229980
4.442309,4.789214,0.230256
4.447615,4.794935,0.230531
4.452893,4.800627,0.230805
4.458144,4.806288,0.231077
4.463367,4.811920,0.231348
4.468563,4.817523,0.231617
4.473731,4.823095,0.231885
4.478872,4.828639,0.232151
4.483987,4.834154,0.232417
4.489074,4.839639,0.232680
4.494135,4.845096,0.232943
4.499169,4.850524,0.233203
4.504177,4.855924,0.233463
4.509158,4.861295,0.233721
4.514113,4.866639,0.233978
4.519043,4.871954,0.234234
4.523946,4.877241,0.234488
4.528824,4.882500,0.234741
4.533676,4.887732,0.234992
4.538502,4.892937,0.235242
4.543304,4.898114,0.235491
4.548080,4.903264,0.235739
4.552831,4.908386,0.235985
4.557557,4.913482,0.236230
4.562258,4.918552,0.236474
4.566935,4.923594,0.236716
4.571587,4.928610,0.236957
4.576214,4.933600,0.237197
4.580818,4.938564,0.237436
4.585397,4.943501,0.237673
4.589952,4.948413,0.237909
4.594483,4.953299,0.238144
4.598990,4.958159,0.238377
4.603474,4.962994,0.238610
4.607934,4.967803,0.238841
4.612371,4.972587,0.239071
4.616785,4.977346,0.239300
4.621175,4.982080,0.239527
4.625542,4.986789,0.239754
4.629887,4.991473,0.239979
4.634208,4.996133,0.240203
4.638507,5.000769,0.240426
4.642784,5.005380,0.240647
4.647037,5.009966,0.240868
4.651269,5.014529,0.241087
4.655478,5.019068,0.241305
4.659665,5.023583,0.241522
4.663831,5.028074,0.241738
4.667974,5.032542,0.241953
4.672096,5.036986,0.242167
4.676196,5.041407,0.242379
4.680274,5.045805,0.242591
4.684331,5.050179,0.242801
4.688367,5.054531,0.243010
4.692382,5.058860,0.243218
4.696375,5.063166,0.243425
4.700348,5.067449,0.243631
4.704299,5.071710,0.243836
4.708230,5.075949,0.244040
4.712141,5.080165,0.244242
4.716030,5.084359,0.244444
4.719900,5.088532,0.244645
4.723749,5.092682,0.244844
4.727578,5.096811,0.245042
4.731387,5.100917,0.245240
4.735175,5.105003,0.245436
4.738944,5.109067,0.245632
4.742693,5.113109,0.245826
4.746423,5.117130,0.246019
4.750132,5.121131,0.246212
4.753823,5.125110,0.246403
4.757494,5.129068,0.246593
4.761146,5.133006,0.246782
4.764778,5.136923,0.246971
4.768392,5.140819,0.247158
4.771986,5.144695,0.247344
4.775562,5.148550,0.247530
4.779119,5.152385,0.247714
4.782657,5.156201,0.247897
4.786176,5.159996,0.248080
4.789678,5.163771,0.248261
4.793160,5.167526,0.248442
4.796625,5.171262,0.248621
4.800071,5.174978,0.248800
4.803499,5.178675,0.248978
4.806910,5.182352,0.249154
4.810302,5.186009,0.249330
4.813676,5.189648,0.249505
4.817033,5.193268,0.249679
4.820372,5.196868,0.249852
4.823694,5.200450,0.250024
4.826998,5.204013,0.250196
4.830285,5.207557,0.250366
4.833555,5.211082,0.250536
4.836807,5.214589,0.250704
4.840043,5.218078,0.250872
4.843261,5.221548,0.251039
4.846462,5.225000,0.251205
4.849647,5.228434,0.251370
4.852815,5.231850,0.251534
4.855967,5.235248,0.251697
4.859101,5.238628,0.251860
4.862220,5.241991,0.252021
4.865322,5.245336,0.252182
4.868407,5.248663,0.252342
4.871477,5.251972,0.252501
4.874530,5.255265,0.252659
4.877568,5.258540,0.252817
4.880589,5.261798,0.252973
4.883595,5.265039,0.253129
4.886584,5.268262,0.253284
4.889558,5.271469,0.253438
4.892517,5.274659,0.253592
4.895460,5.277833,0.253744
4.898387,5.280989,0.253896
4.901299,5.284129,0.254047
4.904196,5.287253,0.254197
4.907078,5.290360,0.254346
4.909944,5.293451,0.254495
4.912796,5.296526,0.254643
4.915632,5.299584,0.254790
4.918454,5.302626,0.254936
4.921261,5.305653,0.255082
4.924053,5.308664,0.255226
4.926830,5.311658,0.255370
4.929593,5.314637,0.255513
4.932341,5.317601,0.255656
4.935075,5.320549,0.255798
4.937795,5.323481,0.255939
4.940500,5.326398,0.256079
4.943191,5.329300,0.256218
4.945868,5.332186,0.256357
4.948531,5.335058,0.256495
4.951180,5.337914,0.256632
4.953815,5.340755,0.256769
4.956436,5.343581,0.256905
4.959043,5.346393,0.257040
4.961637,5.349190,0.257174
4.964217,5.351972,0.257308
4.966784,5.354739,0.257441
4.969337,5.357492,0.257573
4.971877,5.360230,0.257705
4.974403,5.362954,0.257836
4.976916,5.365664,0.257966
4.979416,5.368360,0.258096
4.981903,5.371041,0.258225
4.984376,5.373709,0.258353
4.986837,5.376362,0.258481
4.989285,5.379001,0.258607
4.991720,5.381627,0.258734
4.994142,5.384239,0.258859
4.996552,5.386837,0.258984
4.998948,5.389421,0.259108
5.001333,5.391992,0.259232
5.003704,5.394549,0.259355
5.006064,5.397093,0.259477
5.008411,5.399624,0.259599
5.010745,5.402141,0.259720
5.013068,5.404645,0.259840
5.015378,5.407136,0.259960
5.017676,5.409614,0.260079
5.019962,5.412079,0.260198
5.022236,5.414531,0.260315
5.024498,5.416970,0.260433
5.026748,5.419396,0.260549
5.028986,5.421810,0.260665
5.031213,5.424211,0.260781
5.033427,5.426599,0.260895
5.035631,5.428975,0.261010
5.037822,5.431338,0.261123
5.040003,5.433689,0.261236
5.042171,5.436027,0.261349
5.044329,5.438353,0.261461
5.046475,5.440667,0.261572
5.048610,5.442969,0.261682
5.050733,5.445259,0.261792
5.052846,5.447537,0.261902
5.054947,5.449802,0.262011
5.057037,5.452056,0.262119
5.059116,5.454298,0.262227
5.061185,5.456529,0.262334
5.063242,5.458747,0.262441
5.065289,5.460954,0.262547
5.067325,5.463150,0.262652
5.069351,5.465334,0.262757
5.071365,5.467506,0.262862
5.073369,5.469667,0.262966
5.075363,5.471816,0.263069
5.077346,5.473955,0.263172
5.079319,5.476082,0.263274
5.081281,5.478198,0.263376
5.083233,5.480303,0.263477
5.085175,5.482397,0.263578
5.087107,5.484479,0.263678
5.089028,5.486551,0.263777
5.090939,5.488612,0.263876
5.092841,5.490662,0.263975
5.094732,5.492702,0.264073
5.096614,5.494731,0.264171
5.098485,5.496749,0.264268
5.100347,5.498756,0.264364
5.102199,5.500753,0.264460
5.104041,5.502739,0.264556
5.105874,5.504715,0.264651
5.107697,5.506681,0.264745
5.109510,5.508636,0.264839
5.111314,5.510581,0.264933
5.113108,5.512516,0.265026
5.114893,5.514441,0.265118
5.116669,5.516356,0.265210
5.118435,5.518260,0.265302
5.120192,5.520155,0.265393
5.121940,5.522039,0.265483
5.123679,5.523914,0.265573
5.125408,5.525779,0.265663
5.127129,5.527634,0.265752
5.128840,5.529479,0.265841
5.130543,5.531315,0.265929
5.132236,5.533141,0.266017
5.133921,5.534957,0.266104
5.135596,5.536764,0.266191
5.137263,5.538562,0.266278
5.138921,5.540350,0.266363
5.140571,5.542128,0.266449
5.142212,5.543898,0.266534
5.143844,5.545658,0.266619
5.145468,5.547408,0.266703
5.147083,5.549150,0.266787
5.148689,5.550882,0.266870
5.150288,5.552605,0.266953
5.151877,5.554320,0.267035
5.153459,5.556025,0.267117
5.155032,5.557721,0.267199
5.156597,5.559409,0.267280
5.158154,5.561087,0.267360
5.159702,5.562757,0.267441
5.161243,5.564418,0.267520
5.162775,5.566070,0.267600
5.164299,5.567714,0.267679
5.165816,5.569349,0.267757
5.167324,5.570975,0.267836
5.168824,5.572593,0.267913
5.170317,5.574202,0.267991
5.171801,5.575803,0.268068
5.173278,5.577396,0.268144
5.174747,5.578980,0.268220
5.176209,5.580556,0.268296
5.177663,5.582123,0.268372
5.179109,5.583682,0.268447
5.180547,5.585234,0.268521
5.181978,5.586777,0.268595
5.183402,5.588311,0.268669
5.184818,5.589838,0.268742
5.186226,5.591357,0.268815
5.187627,5.592868,0.268888
5.189021,5.594371,0.268960
5.190408,5.595866,0.269032
5.191787,5.597353,0.269104
5.193159,5.598832,0.269175
5.194524,5.600304,0.269246
5.195881,5.601768,0.269316
5.197232,5.603224,0.269386
5.198575,5.604673,0.269456
5.199912,5.606113,0.269525
5.201241,5.607547,0.269594
5.202563,5.608973,0.269662
5.203879,5.610391,0.269730
5.205187,5.611802,0.269798
5.206489,5.613206,0.269866
5.207784,5.614602,0.269933
5.209072,5.615990,0.270000
5.210353,5.617372,0.270066
5.211627,5.618746,0.270132
5.212895,5.620113,0.270198
5.214156,5.621473,0.270263
5.215411,5.622826,0.270328
5.216659,5.624172,0.270393
5.217900,5.625510,0.270457
5.219135,5.626842,0.270521
5.220364,5.628166,0.270585
5.221586,5.629484,0.270648
5.222801,5.630795,0.270711
5.224010,5.632098,0.270774
5.225213,5.633395,0.270836
5.226410,5.634686,0.270898
5.227600,5.635969,0.270960
5.228784,5.637246,0.271021
5.229962,5.638516,0.271082
5.231133,5.639779,0.271143
5.232299,5.641036,0.271203
5.233458,5.642286,0.271264
5.234611,5.643529,0.271323
5.235759,5.644766,0.271383
5.236900,5.645997,0.271442
5.238035,5.647221,0.271501
5.239164,5.648438,0.271559
5.240287,5.649649,0.271618
5.241405,5.650854,0.271675
5.242516,5.652053,0.271733
5.243622,5.653245,0.271790
5.244722,5.654431,0.271847
5.245816,5.655611,0.271904
5.246904,5.656784,0.271961
5.247987,5.657952,0.272017
5.249064,5.659113,0.272072
5.250135,5.660268,0.272128
5.251201,5.661417,0.272183
5.252261,5.662560,0.272238
5.253316,5.663697,0.272293
5.254365,5.664828,0.272347
5.255408,5.665954,0.272401
5.256446,5.667073,0.272455
5.257479,5.668186,0.272509
5.258506,5.669294,0.272562
5.259528,5.670395,0.272615
5.260544,5.671491,0.272668
5.261555,5.672582,0.272720
5.262561,5.673666,0.272772
5.263561,5.674745,0.272824
5.264556,5.675818,0.272875
5.265546,5.676885,0.272927
5.266531,5.677947,0.272978
5.267511,5.679004,0.273029
5.268485,5.680054,0.273079
5.269455,5.681100,0.273129
5.270419,5.682139,0.273179
5.271378,5.683174,0.273229
5.272332,5.684203,0.273279
5.273282,5.685226,0.273328
5.274226,5.686244,0.273377
5.275165,5.687257,0.273425
5.276099,5.688264,0.273474
5.277029,5.689266,0.273522
5.277953,5.690263,0.273570
5.278873,5.691255,0.273618
5.279788,5.692241,0.273665
5.280698,5.693223,0.273712
5.281603,5.694199,0.273759
5.282503,5.695170,0.273806
5.283399,5.696136,0.273852
5.284290,5.697096,0.273898
5.285177,5.698052,0.273944
5.286059,5.699003,0.273990
5.286936,5.699949,0.274035
5.287808,5.700890,0.274081
5.288676,5.701825,0.274126
5.289539,5.702756,0.274170
5.290398,5.703682,0.274215
5.291253,5.704604,0.274259
5.292103,5.705520,0.274303
5.292948,5.706432,0.274347
5.293789,5.707338,0.274391
5.294625,5.708240,0.274434
5.295458,5.709138,0.274477
5.296285,5.710030,0.274520
5.297109,5.710918,0.274563
5.297928,5.711801,0.274605
5.298743,5.712680,0.274647
5.299553,5.713554,0.274689
5.300360,5.714423,0.274731
5.301162,5.715288,0.274773
5.301959,5.716148,0.274814
5.302753,5.717004,0.274855
5.303543,5.717855,0.274896
5.304328,5.718702,0.274937
5.305109,5.719545,0.274977
5.305886,5.720383,0.275018
5.306659,5.721216,0.275058
5.307428,5.722045,0.275098
5.308193,5.722870,0.275137
5.308954,5.723691,0.275177
5.309711,5.724507,0.275216
5.310464,5.725319,0.275255
5.311213,5.726126,0.275294
5.311958,5.726930,0.275332
5.312699,5.727729,0.275371
5.313437,5.728524,0.275409
5.314170,5.729315,0.275447
5.314899,5.730101,0.275485
5.315625,5.730884,0.275523
5.316347,5.731662,0.275560
5.317065,5.732437,0.275597
5.317780,5.733207,0.275634
5.318490,5.733973,0.275671
5.319197,5.734735,0.275708
5.319900,5.735494,0.275744
5.320600,5.736248,0.275780
5.321296,5.736998,0.275816
5.321988,5.737744,0.275852
5.322676,5.738487,0.275888
5.323361,5.739225,0.275923
5.324042,5.739960,0.275959
5.324720,5.740691,0.275994
5.325394,5.741418,0.276029
5.326065,5.742141,0.276064
5.326732,5.742860,0.276098
5.327396,5.743576,0.276133
5.328056,5.744287,0.276167
5.328712,5.744995,0.276201
5.329366,5.745700,0.276235
5.330015,5.746400,0.276268
5.330662,5.747097,0.276302
5.331305,5.747791,0.276335
5.331944,5.748480,0.276368
5.332581,5.749166,0.276401
5.333214,5.749849,0.276434
5.333843,5.750528,0.276467
5.334469,5.751203,0.276499
5.335092,5.751875,0.276532
5.335712,5.752543,0.276564
5.336329,5.753208,0.276596
5.336942,5.753869,0.276627
5.337552,5.754527,0.276659
5.338159,5.755181,0.276690
5.338762,5.755832,0.276722
5.339363,5.756479,0.276753
5.339960,5.757123,0.276784
5.340554,5.757764,0.276815
5.341145,5.758401,0.276845
5.341733,5.759035,0.276876
5.342318,5.759666,0.276906
5.342900,5.760293,0.276936
5.343479,5.760917,0.276966
5.344054,5.761538,0.276996
5.344627,5.762156,0.277026
5.345197,5.762770,0.277055
5.345763,5.763381,0.277085
5.346327,5.763989,0.277114
5.346888,5.764594,0.277143
5.347446,5.765195,0.277172
5.348001,5.765793,0.277201
5.348553,5.766388,0.277229
5.349102,5.766981,0.277258
5.349648,5.767569,0.277286
5.350191,5.768155,0.277314
5.350732,5.768738,0.277342
5.351269,5.769318,0.277370
5.351804,5.769894,0.277398
5.352336,5.770468,0.277425
5.352865,5.771039,0.277453
5.353392,5.771606,0.277480
5.353915,5.772171,0.277507
5.354436,5.772733,0.277534
5.354955,5.773291,0.277561
5.355470,5.773847,0.277588
5.355983,5.774400,0.277614
5.356493,5.774950,0.277641
5.357000,5.775497,0.277667
5.357505,5.776041,0.277693
5.358007,5.776583,0.277719
5.358506,5.777121,0.277745
5.359003,5.777657,0.277771
5.359497,5.778190,0.277797
5.359989,5.778720,0.277822
5.360478,5.779247,0.277847
5.360965,5.779772,0.277873
5.361449,5.780294,0.277898
5.361930,5.780813,0.277923
5.362409,5.781329,0.277947
5.362885,5.781843,0.277972
5.363359,5.782354,0.277997
5.363830,5.782862,0.278021
5.364299,5.783367,0.278045
5.364766,5.783870,0.278070
5.365229,5.784371,0.278094
5.365691,5.784868,0.278118
5.366150,5.785363,0.278141
5.366607,5.785856,0.278165
5.367061,5.786346,0.278189
5.367513,5.786833,0.278212
5.367963,5.787318,0.278235
5.368410,5.787800,0.278258
5.368855,5.788279,0.278282
5.369297,5.788757,0.278304
5.369737,5.789231,0.278327
5.370175,5.789703,0.278350
5.370611,5.790173,0.278373
5.371044,5.790640,0.278395
5.371475,5.791105,0.278417
5.371904,5.791567,0.278440
5.372330,5.792027,0.278462
5.372754,5.792485,0.278484
5.373176,5.792940,0.278506
5.373596,5.793392,0.278527
5.374014,5.793843,0.278549
5.374429,5.794291,0.278570
5.374843,5.794736,0.278592
5.375254,5.795179,0.278613
5.375663,5.795620,0.278634
5.376069,5.796059,0.278655
5.376474,5.796495,0.278676
5.376876,5.796929,0.278697
5.377277,5.797361,0.278718
5.377675,5.797790,0.278739
5.378071,5.798218,0.278759
5.378465,5.798643,0.278780
5.378857,5.799065,0.278800
5.379247,5.799486,0.278820
5.379635,5.799904,0.278840
5.380021,5.800320,0.278860
5.380405,5.800734,0.278880
5.380787,5.801146,0.278900
5.381167,5.801555,0.278920
5.381545,5.801963,0.278939
5.381921,5.802368,0.278959
5.382295,5.802771,0.278978
5.382667,5.803172,0.278997
5.383037,5.803571,0.279017
5.383405,5.803968,0.279036
5.383771,5.804363,0.279055
5.384135,5.804756,0.279074
5.384497,5.805146,0.279092
5.384858,5.805535,0.279111
5.385216,5.805922,0.279130
5.385573,5.806306,0.279148
5.385927,5.806689,0.279166
5.386280,5.807069,0.279185
5.386631,5.807448,0.279203
5.386981,5.807824,0.279221
5.387328,5.808199,0.279239
5.387673,5.808571,0.279257
5.388017,5.808942,0.279275
5.388359,5.809310,0.279292
5.388699,5.809677,0.279310
5.389037,5.810042,0.279328
5.389374,5.810405,0.279345
5.389709,5.810766,0.279362
5.390042,5.811125,0.279380
5.390373,5.811482,0.279397
5.390703,5.811838,0.279414
5.391030,5.812191,0.279431
5.391357,5.812543,0.279448
5.391681,5.812892,0.279465
5.392004,5.813240,0.279481
5.392325,5.813586,0.279498
5.392644,5.813931,0.279515
5.392961,5.814273,0.279531
5.393277,5.814614,0.279547
5.393592,5.814953,0.279564
5.393904,5.815290,0.279580
5.394215,5.815625,0.279596
5.394525,5.815959,0.279612
5.394833,5.816291,0.279628
5.395139,5.816621,0.279644
5.395443,5.816949,0.279660
5.395746,5.817276,0.279675
5.396047,5.817601,0.279691
5.396347,5.817924,0.279707
5.396645,5.818245,0.279722
5.396942,5.818565,0.279737
5.397237,5.818883,0.279753
5.397531,5.819200,0.279768
5.397823,5.819515,0.279783
5.398113,5.819828,0.279798
5.398402,5.820139,0.279813
5.398689,5.820449,0.279828
5.398975,5.820758,0.279843
5.399260,5.821064,0.279857
5.399542,5.821369,0.279872
5.399824,5.821673,0.279887
5.400104,5.821974,0.279901
5.400382,5.822275,0.279916
5.400659,5.822573,0.279930
5.400935,5.822871,0.279944
5.401209,5.823166,0.279959
5.401482,5.823460,0.279973
5.401753,5.823753,0.279987
5.402023,5.824043,0.280001
5.402291,5.824333,0.280015
5.402558,5.824621,0.280028
5.402824,5.824907,0.280042
5.403088,5.825192,0.280056
5.403351,5.825475,0.280070
5.403612,5.825757,0.280083
5.403872,5.826038,0.280097
5.404131,5.826317,0.280110
5.404388,5.826594,0.280123
5.404644,5.826870,0.280137
5.404899,5.827145,0.280150
5.405152,5.827418,0.280163
5.405404,5.827689,0.280176
5.405654,5.827960,0.280189
5.405904,5.828228,0.280202
5.406152,5.828496,0.280215
5.406399,5.828762,0.280228
5.406644,5.829027,0.280240
5.406888,5.829290,0.280253
5.407131,5.829552,0.280265
5.407373,5.829812,0.280278
5.407613,5.830071,0.280290
5.407852,5.830329,0.280303
5.408090,5.830585,0.280315
5.408326,5.830840,0.280327
5.408561,5.831094,0.280340
5.408796,5.831347,0.280352
5.409028,5.831598,0.280364
5.409260,5.831847,0.280376
5.409490,5.832096,0.280388
