ref_mag_x (uT),ref_mag_y (uT),ref_mag_z (uT)
27.652757,0.000000,-16.617507
27.653157,-0.001473,-16.616842
27.653916,-0.004355,-16.615578
27.654999,-0.008587,-16.613774
27.656371,-0.014116,-16.611485
27.658004,-0.020892,-16.608760
27.659869,-0.028873,-16.605641
27.661944,-0.038019,-16.602167
27.664204,-0.048214,-16.598373
27.666631,-0.059347,-16.594292
27.669205,-0.071319,-16.589952
27.671912,-0.084037,-16.585378
27.674735,-0.097420,-16.580594
27.677661,-0.111394,-16.575620
27.680679,-0.125891,-16.570476
27.683777,-0.140851,-16.565180
27.686945,-0.156218,-16.559746
27.690175,-0.171943,-16.554189
27.693458,-0.187982,-16.548522
27.696787,-0.204293,-16.542756
27.700156,-0.220840,-16.536902
27.703558,-0.237591,-16.530969
27.706988,-0.254515,-16.524967
27.710442,-0.271586,-16.518903
27.713915,-0.288780,-16.512784
27.717403,-0.306074,-16.506616
27.720903,-0.323448,-16.500407
27.724411,-0.340886,-16.494161
27.727925,-0.358371,-16.487883
27.731441,-0.375888,-16.481577
27.734959,-0.393425,-16.475248
27.738475,-0.410971,-16.468899
27.741987,-0.428513,-16.462534
27.745495,-0.446044,-16.456156
27.748996,-0.463554,-16.449767
27.752490,-0.481036,-16.443371
27.755974,-0.498484,-16.436968
27.759449,-0.515890,-16.430563
27.762912,-0.533250,-16.424155
27.766363,-0.550559,-16.417748
27.769802,-0.567812,-16.411343
27.773228,-0.585006,-16.404941
27.776640,-0.602136,-16.398544
27.780037,-0.619201,-16.392152
27.783419,-0.636196,-16.385768
27.786786,-0.653121,-16.379391
27.790138,-0.669972,-16.373024
27.793473,-0.686747,-16.366666
27.796792,-0.703446,-16.360319
27.800095,-0.720067,-16.353983
27.803381,-0.736608,-16.347659
27.806650,-0.753068,-16.341347
27.809902,-0.769447,-16.335049
27.813137,-0.785744,-16.328764
27.816355,-0.801957,-16.322493
27.819555,-0.818088,-16.316237
27.822738,-0.834134,-16.309996
27.825904,-0.850096,-16.303770
27.829052,-0.865973,-16.297559
27.832183,-0.881766,-16.291365
27.835297,-0.897474,-16.285186
27.838393,-0.913098,-16.279024
27.841472,-0.928636,-16.272879
27.844533,-0.944090,-16.266750
27.847577,-0.959458,-16.260639
27.850604,-0.974743,-16.254545
27.853614,-0.989943,-16.248468
27.856606,-1.005058,-16.242409
27.859582,-1.020090,-16.236368
27.862540,-1.035038,-16.230345
27.865481,-1.049902,-16.224339
27.868405,-1.064684,-16.218352
27.871313,-1.079382,-16.212383
27.874204,-1.093998,-16.206432
27.877078,-1.108532,-16.200500
27.879935,-1.122983,-16.194586
27.882776,-1.137354,-16.188691
27.885601,-1.151643,-16.182815
27.888409,-1.165852,-16.176957
27.891201,-1.179980,-16.171118
27.893977,-1.194028,-16.165298
27.896737,-1.207997,-16.159497
27.899480,-1.221887,-16.153715
27.902208,-1.235698,-16.147952
27.904920,-1.249431,-16.142208
27.907616,-1.263086,-16.136483
27.910297,-1.276663,-16.130777
27.912962,-1.290163,-16.125090
27.915612,-1.303587,-16.119423
27.918246,-1.316935,-16.113775
27.920865,-1.330207,-16.108146
27.923469,-1.343403,-16.102536
27.926058,-1.356525,-16.096945
27.928631,-1.369572,-16.091374
27.931190,-1.382545,-16.085823
27.933734,-1.395445,-16.080290
27.936264,-1.408271,-16.074777
27.938778,-1.421024,-16.069283
27.941278,-1.433706,-16.063809
27.943764,-1.446315,-16.058354
27.946235,-1.458852,-16.052918
27.948692,-1.471319,-16.047502
27.951135,-1.483715,-16.042105
27.953564,-1.496040,-16.036728
27.955979,-1.508296,-16.031370
27.958379,-1.520482,-16.026031
27.960766,-1.532599,-16.020712
27.963139,-1.544648,-16.015412
27.965499,-1.556628,-16.010131
27.967845,-1.568540,-16.004870
27.970177,-1.580385,-15.999628
27.972496,-1.592163,-15.994406
27.974801,-1.603874,-15.989202
27.977093,-1.615519,-15.984019
27.979373,-1.627098,-15.978854
27.981639,-1.638612,-15.973709
27.983891,-1.650060,-15.968583
27.986131,-1.661444,-15.963476
27.988359,-1.672763,-15.958388
27.990573,-1.684019,-15.953320
27.992775,-1.695211,-15.948271
27.994964,-1.706339,-15.943241
27.997140,-1.717405,-15.938230
27.999304,-1.728409,-15.933239
28.001455,-1.739350,-15.928266
28.003595,-1.750229,-15.923313
28.005722,-1.761047,-15.918379
28.007836,-1.771805,-15.913463
28.009939,-1.782501,-15.908567
28.012030,-1.793137,-15.903690
28.014109,-1.803714,-15.898832
28.016175,-1.814230,-15.893992
28.018230,-1.824688,-15.889172
28.020274,-1.835086,-15.884371
28.022305,-1.845426,-15.879588
28.024325,-1.855708,-15.874824
28.026334,-1.865932,-15.870079
28.028331,-1.876099,-15.865353
28.030317,-1.886208,-15.860646
28.032291,-1.896261,-15.855957
28.034254,-1.906257,-15.851287
28.036206,-1.916197,-15.846636
28.038147,-1.926081,-15.842003
28.040077,-1.935909,-15.837389
28.041995,-1.945683,-15.832793
28.043903,-1.955401,-15.828216
28.045800,-1.965065,-15.823657
28.047687,-1.974675,-15.819117
28.049562,-1.984231,-15.814595
28.051427,-1.993733,-15.810091
28.053281,-2.003182,-15.805606
28.055125,-2.012578,-15.801139
28.056958,-2.021921,-15.796690
28.058781,-2.031212,-15.792260
28.060594,-2.040451,-15.787848
28.062396,-2.049639,-15.783453
28.064188,-2.058775,-15.779077
28.065970,-2.067859,-15.774719
28.067742,-2.076893,-15.770379
28.069504,-2.085877,-15.766057
28.071256,-2.094810,-15.761753
28.072998,-2.103693,-15.757467
28.074730,-2.112527,-15.753198
28.076453,-2.121311,-15.748948
28.078165,-2.130046,-15.744715
28.079868,-2.138733,-15.740499
28.081562,-2.147371,-15.736302
28.083246,-2.155960,-15.732122
28.084920,-2.164502,-15.727960
28.086585,-2.172996,-15.723815
28.088240,-2.181443,-15.719687
28.089886,-2.189843,-15.715578
28.091523,-2.198195,-15.711485
28.093151,-2.206502,-15.707410
28.094770,-2.214762,-15.703352
28.096379,-2.222976,-15.699311
28.097979,-2.231144,-15.695288
28.099571,-2.239267,-15.691282
28.101153,-2.247344,-15.687293
28.102727,-2.255377,-15.683320
28.104291,-2.263365,-15.679365
28.105847,-2.271308,-15.675427
28.107394,-2.279207,-15.671506
28.108933,-2.287063,-15.667602
28.110463,-2.294874,-15.663714
28.111984,-2.302643,-15.659844
28.113497,-2.310368,-15.655990
28.115001,-2.318050,-15.652152
28.116497,-2.325689,-15.648332
28.117984,-2.333287,-15.644528
28.119463,-2.340841,-15.640740
28.120934,-2.348354,-15.636969
28.122397,-2.355826,-15.633214
28.123851,-2.363256,-15.629476
28.125297,-2.370644,-15.625754
28.126736,-2.377992,-15.622049
28.128166,-2.385299,-15.618359
28.129588,-2.392566,-15.614686
28.131002,-2.399792,-15.611029
28.132409,-2.406978,-15.607388
28.133807,-2.414124,-15.603763
28.135198,-2.421231,-15.600154
28.136581,-2.428299,-15.596561
28.137956,-2.435327,-15.592984
28.139323,-2.442317,-15.589422
28.140683,-2.449268,-15.585877
28.142035,-2.456180,-15.582347
28.143380,-2.463054,-15.578833
28.144718,-2.469890,-15.575334
28.146047,-2.476689,-15.571851
28.147370,-2.483450,-15.568383
28.148685,-2.490173,-15.564931
28.149993,-2.496859,-15.561495
28.151293,-2.503509,-15.558074
28.152586,-2.510121,-15.554668
28.153872,-2.516698,-15.551277
28.155151,-2.523238,-15.547901
28.156423,-2.529741,-15.544541
28.157688,-2.536209,-15.541196
28.158946,-2.542642,-15.537866
28.160196,-2.549039,-15.534551
28.161440,-2.555400,-15.531250
28.162677,-2.561727,-15.527965
28.163907,-2.568018,-15.524694
28.165130,-2.574275,-15.521439
28.166347,-2.580498,-15.518198
28.167556,-2.586686,-15.514972
28.168759,-2.592840,-15.511760
28.169956,-2.598960,-15.508563
28.171145,-2.605047,-15.505380
28.172328,-2.611100,-15.502212
28.173505,-2.617120,-15.499059
28.174675,-2.623107,-15.495919
28.175838,-2.629061,-15.492794
28.176996,-2.634982,-15.489684
28.178146,-2.640870,-15.486587
28.179291,-2.646726,-15.483505
28.180429,-2.652550,-15.480437
28.181560,-2.658342,-15.477383
28.182686,-2.664103,-15.474343
28.183805,-2.669831,-15.471317
28.184918,-2.675528,-15.468304
28.186025,-2.681194,-15.465306
28.187126,-2.686829,-15.462322
28.188221,-2.692433,-15.459351
28.189310,-2.698006,-15.456394
28.190392,-2.703548,-15.453450
28.191469,-2.709060,-15.450520
28.192540,-2.714542,-15.447604
28.193605,-2.719994,-15.444701
28.194664,-2.725416,-15.441812
28.195717,-2.730808,-15.438936
28.196764,-2.736171,-15.436073
28.197806,-2.741505,-15.433224
28.198842,-2.746809,-15.430388
28.199872,-2.752084,-15.427565
28.200897,-2.757330,-15.424755
28.201916,-2.762548,-15.421958
28.202929,-2.767737,-15.419175
28.203937,-2.772897,-15.416404
28.204939,-2.778030,-15.413646
28.205935,-2.783134,-15.410902
28.206927,-2.788210,-15.408169
28.207912,-2.793259,-15.405450
28.208893,-2.798280,-15.402744
28.209868,-2.803274,-15.400050
28.210837,-2.808240,-15.397369
28.211802,-2.813179,-15.394700
28.212760,-2.818091,-15.392044
28.213714,-2.822977,-15.389400
28.214663,-2.827835,-15.386769
28.215606,-2.832668,-15.384150
28.216544,-2.837473,-15.381544
28.217477,-2.842253,-15.378950
28.218405,-2.847007,-15.376368
28.219328,-2.851734,-15.373798
28.220245,-2.856436,-15.371240
28.221158,-2.861112,-15.368695
28.222066,-2.865763,-15.366161
28.222969,-2.870388,-15.363640
28.223866,-2.874988,-15.361130
28.224759,-2.879563,-15.358632
28.225647,-2.884113,-15.356147
28.226530,-2.888639,-15.353673
28.227409,-2.893139,-15.351210
28.228282,-2.897616,-15.348760
