mag_x (uT),mag_y (uT),mag_z (uT)
28.090936,-2.249711,-15.681817
28.098705,-2.253603,-15.691116
28.107816,-2.280209,-15.670393
28.092942,-2.278825,-15.650121
28.106092,-2.286171,-15.685853
28.127891,-2.290867,-15.654872
28.111613,-2.309486,-15.658433
28.131785,-2.329039,-15.673119
28.121347,-2.304210,-15.669311
28.097941,-2.327952,-15.644121
28.112361,-2.317675,-15.644696
28.118740,-2.343617,-15.660528
28.110142,-2.349579,-15.645005
28.109769,-2.362749,-15.611140
28.129819,-2.347334,-15.615646
28.124262,-2.387147,-15.620269
28.129465,-2.353860,-15.627969
28.116806,-2.371983,-15.628271
28.127310,-2.402267,-15.615106
28.126889,-2.404384,-15.605027
28.132561,-2.403588,-15.610714
28.146535,-2.420915,-15.599699
28.143258,-2.419583,-15.576337
28.130403,-2.438396,-15.570810
28.129412,-2.432355,-15.602176
28.133324,-2.430536,-15.589640
28.148182,-2.442798,-15.591470
28.145806,-2.459885,-15.581385
28.130839,-2.463374,-15.557016
28.135009,-2.490890,-15.569675
28.129998,-2.481770,-15.576375
28.147536,-2.488730,-15.555154
28.158089,-2.483524,-15.588844
28.152261,-2.498353,-15.549913
28.160562,-2.494034,-15.563177
28.163727,-2.493024,-15.555554
28.154029,-2.520220,-15.554245
28.158248,-2.520115,-15.545893
28.158680,-2.530572,-15.540042
28.167471,-2.540282,-15.528402
28.174510,-2.546743,-15.550202
28.168499,-2.545066,-15.528342
28.169888,-2.560496,-15.534567
28.165483,-2.564028,-15.528958
28.142841,-2.578160,-15.541368
28.164435,-2.562847,-15.525198
28.178420,-2.575384,-15.520231
28.170231,-2.576604,-15.499270
28.157833,-2.594947,-15.519954
28.160369,-2.599289,-15.524141
28.164495,-2.612755,-15.511988
28.169723,-2.616460,-15.490027
28.159765,-2.601760,-15.482782
28.171461,-2.627055,-15.479303
28.175279,-2.630108,-15.496312
28.183440,-2.624461,-15.488993
28.179376,-2.661380,-15.502637
28.185432,-2.637398,-15.495087
28.174147,-2.660285,-15.479852
28.173368,-2.642978,-15.465207
28.183550,-2.661859,-15.475894
28.174802,-2.667791,-15.479532
28.189856,-2.670479,-15.474737
28.186597,-2.699854,-15.457846
28.204674,-2.673376,-15.474361
28.189370,-2.689590,-15.473539
28.198897,-2.704396,-15.459128
28.162628,-2.702994,-15.448331
28.183965,-2.726184,-15.454971
28.199749,-2.712285,-15.444763
28.200493,-2.725881,-15.461683
28.190582,-2.730625,-15.425382
28.184746,-2.712706,-15.434872
28.185298,-2.740102,-15.436703
28.185993,-2.762237,-15.453017
28.197914,-2.754850,-15.415320
28.192243,-2.758954,-15.422964
28.209063,-2.763963,-15.430962
28.197751,-2.762074,-15.437524
28.211610,-2.771310,-15.424614
28.209138,-2.766876,-15.431957
28.210391,-2.786851,-15.427011
28.212152,-2.782738,-15.401165
28.224838,-2.778181,-15.443359
28.218663,-2.785971,-15.412527
28.198365,-2.792592,-15.412836
28.215958,-2.787632,-15.404065
28.215140,-2.813706,-15.373835
28.210829,-2.804280,-15.381385
28.193852,-2.823406,-15.388346
28.204292,-2.809936,-15.379852
28.217327,-2.824170,-15.392396
28.209391,-2.828290,-15.381458
28.220953,-2.832466,-15.369622
28.216669,-2.835473,-15.352708
28.219983,-2.837385,-15.376541
28.215191,-2.863454,-15.364349
28.227434,-2.845441,-15.363496
28.207219,-2.868019,-15.367076
28.220248,-2.880196,-15.356808
28.229499,-2.855326,-15.365770
28.226879,-2.878726,-15.371758
28.223585,-2.880806,-15.357770
28.223396,-2.872055,-15.344218
28.225302,-2.893075,-15.351419
28.214433,-2.902932,-15.349390
28.235791,-2.882794,-15.345731
28.245399,-2.896473,-15.338815
28.239056,-2.895226,-15.337300
28.214282,-2.926908,-15.344818
28.230404,-2.918840,-15.353395
28.228302,-2.915629,-15.334968
28.239433,-2.918764,-15.322726
28.228931,-2.938344,-15.341879
28.223101,-2.930959,-15.317811
28.237161,-2.932279,-15.329631
28.219465,-2.932529,-15.323368
28.242025,-2.946780,-15.336398
28.238291,-2.950444,-15.316644
28.253487,-2.958325,-15.306151
28.205442,-2.965979,-15.308822
28.242688,-2.954193,-15.304489
28.246468,-2.977253,-15.299407
28.235878,-2.971385,-15.306153
28.232353,-2.975426,-15.286097
28.234320,-2.954471,-15.308914
28.241993,-2.983628,-15.307032
28.249615,-2.983426,-15.301641
28.256536,-2.997085,-15.299479
28.241780,-2.993405,-15.311986
28.237550,-2.986905,-15.279358
28.244245,-2.992856,-15.289761
28.250402,-2.999732,-15.285893
28.253485,-2.991944,-15.293925
28.248153,-3.023429,-15.287057
28.252743,-3.020495,-15.268469
28.246376,-3.023848,-15.284458
28.237471,-3.016180,-15.287182
28.277620,-3.016215,-15.268140
28.251320,-3.039178,-15.284717
28.276442,-3.046191,-15.273163
28.241487,-3.042647,-15.277370
28.262064,-3.044350,-15.268436
28.253473,-3.040517,-15.254084
28.244696,-3.043751,-15.270168
28.259042,-3.056373,-15.253596
28.266784,-3.047790,-15.273100
28.269812,-3.064437,-15.253640
28.273272,-3.075696,-15.282582
28.252554,-3.069037,-15.246263
28.284495,-3.077686,-15.265569
28.258576,-3.084118,-15.251328
28.265935,-3.064872,-15.230110
28.268762,-3.078051,-15.243418
28.255042,-3.084876,-15.243058
28.250359,-3.114873,-15.241810
28.259902,-3.072474,-15.224123
28.246187,-3.113818,-15.238182
28.259140,-3.100494,-15.235492
28.281648,-3.093059,-15.256143
28.270823,-3.115463,-15.244063
28.281395,-3.113734,-15.235154
28.258195,-3.115363,-15.218242
28.277357,-3.119204,-15.223738
28.306241,-3.127887,-15.216461
28.291722,-3.113455,-15.231430
28.278849,-3.118924,-15.233646
28.264017,-3.133871,-15.229215
28.262263,-3.127126,-15.220692
28.273818,-3.138110,-15.213684
28.277311,-3.131651,-15.203160
28.283270,-3.125827,-15.217503
28.290029,-3.153773,-15.214966
28.273080,-3.161723,-15.201635
28.284008,-3.145259,-15.204904
28.278086,-3.167938,-15.184912
28.289651,-3.154201,-15.225643
28.284765,-3.144994,-15.205543
28.270042,-3.173365,-15.211451
28.282835,-3.163781,-15.189068
28.284956,-3.163607,-15.194232
28.285721,-3.196198,-15.207431
28.280618,-3.169324,-15.199632
28.265591,-3.178109,-15.200948
28.275044,-3.181745,-15.170277
28.296140,-3.190488,-15.204825
28.280039,-3.196389,-15.182610
28.299384,-3.189995,-15.183878
28.280112,-3.187640,-15.194636
28.276435,-3.195861,-15.190493
28.275687,-3.201061,-15.183650
28.303398,-3.197133,-15.178512
28.289450,-3.206408,-15.174328
28.295332,-3.197395,-15.185470
28.286266,-3.199657,-15.190387
28.297652,-3.213750,-15.157294
28.282787,-3.211189,-15.160819
28.301616,-3.212913,-15.183084
28.292725,-3.211725,-15.184451
28.275564,-3.216982,-15.180754
28.280004,-3.236109,-15.172931
28.315285,-3.230590,-15.168551
28.300143,-3.241742,-15.166068
28.290675,-3.239935,-15.168508
28.294501,-3.239040,-15.158755
28.289026,-3.222724,-15.153578
28.320120,-3.231236,-15.139964
28.289002,-3.242956,-15.139930
28.302825,-3.234322,-15.159697
28.290875,-3.245543,-15.145180
28.294035,-3.262631,-15.149326
28.311386,-3.247956,-15.144133
28.316508,-3.243137,-15.144681
28.303014,-3.263676,-15.135278
28.300664,-3.264239,-15.151152
28.301416,-3.263944,-15.128025
28.299613,-3.279021,-15.140194
28.290805,-3.264410,-15.130567
28.295168,-3.253798,-15.116195
28.305193,-3.267453,-15.123052
28.298606,-3.293679,-15.147876
28.313552,-3.297741,-15.134961
28.292906,-3.271493,-15.150577
28.296477,-3.292814,-15.138964
28.301811,-3.281425,-15.138383
28.303067,-3.297801,-15.133762
28.316618,-3.293107,-15.130423
28.301752,-3.306948,-15.115910
28.325567,-3.296472,-15.116033
28.308297,-3.301337,-15.113658
28.304516,-3.302586,-15.124949
28.305777,-3.292805,-15.121300
28.309029,-3.307113,-15.143693
28.316361,-3.295686,-15.127231
28.309584,-3.310146,-15.145613
28.305608,-3.303996,-15.122892
28.301316,-3.323314,-15.116881
28.318758,-3.311052,-15.093418
28.313176,-3.312928,-15.117432
28.314428,-3.310992,-15.109317
28.297125,-3.324084,-15.107418
28.310338,-3.316017,-15.099875
28.302370,-3.327075,-15.112839
28.307195,-3.332065,-15.102555
28.304393,-3.332266,-15.101880
28.305439,-3.329354,-15.097032
28.318801,-3.329662,-15.113995
28.306952,-3.344052,-15.093616
28.319305,-3.353070,-15.102255
28.298755,-3.368023,-15.104036
28.336021,-3.345429,-15.095631
28.321177,-3.336947,-15.090007
28.328615,-3.340046,-15.103392
28.309322,-3.339579,-15.108357
28.316904,-3.350371,-15.110682
28.323014,-3.365406,-15.087546
28.319971,-3.357071,-15.079941
28.316354,-3.366742,-15.089360
28.322791,-3.346490,-15.097398
28.326922,-3.380128,-15.087469
28.313965,-3.361838,-15.092224
28.333800,-3.366858,-15.074693
28.321414,-3.377335,-15.081676
28.330322,-3.351489,-15.071718
28.317510,-3.384433,-15.064351
28.335726,-3.376719,-15.084486
28.324889,-3.371060,-15.080080
28.329535,-3.386481,-15.086388
28.324011,-3.366732,-15.093504
28.331439,-3.394544,-15.072181
28.320585,-3.379788,-15.078498
28.331367,-3.369814,-15.062693
28.323637,-3.399800,-15.075100
28.302097,-3.386212,-15.073100
28.315636,-3.398396,-15.074559
28.321721,-3.375479,-15.049513
28.312922,-3.404431,-15.066085
28.315302,-3.411621,-15.071466
28.325961,-3.418840,-15.066079
28.312703,-3.394300,-15.060816
28.319044,-3.377698,-15.052616
28.339845,-3.408805,-15.058867
28.325637,-3.396946,-15.047704
28.306354,-3.399365,-15.062085
28.335526,-3.399746,-15.048987
28.315861,-3.413500,-15.073164
28.328715,-3.422451,-15.068652
28.301668,-3.414871,-15.065787
28.335361,-3.409188,-15.048391
28.312722,-3.412325,-15.068865
28.342637,-3.417641,-15.074692
28.325839,-3.414508,-15.060399
28.365430,-3.412921,-15.037244
28.322097,-3.423229,-15.062523
28.320336,-3.423523,-15.070647
28.333618,-3.424228,-15.047170
28.328340,-3.437584,-15.051511
28.340844,-3.443464,-15.037594
28.343301,-3.432297,-15.045163
28.322515,-3.430079,-15.033725
28.327852,-3.447373,-15.034720
28.344794,-3.424288,-15.052957
28.333284,-3.442457,-15.034355
28.335342,-3.429830,-15.020345
28.325295,-3.431655,-15.046435
28.347890,-3.452861,-15.055210
28.351230,-3.451698,-15.030316
28.332601,-3.435390,-15.021148
28.338481,-3.437179,-15.027632
28.349742,-3.425963,-15.037486
28.340833,-3.465097,-15.028363
28.337339,-3.421477,-15.034104
28.338209,-3.439202,-15.031395
28.334259,-3.444739,-15.022945
28.330891,-3.456018,-15.043156
28.326839,-3.454925,-15.023957
28.346110,-3.461292,-15.029265
28.329752,-3.446175,-15.024085
28.349172,-3.467127,-15.045590
28.361069,-3.458717,-15.006278
28.319155,-3.453483,-15.014691
28.337408,-3.482444,-15.016900
28.359284,-3.471899,-15.029436
28.341917,-3.474636,-15.022653
28.340521,-3.467763,-15.034346
28.349981,-3.463505,-15.000253
28.320287,-3.484356,-15.030548
28.346256,-3.480795,-15.033208
28.354679,-3.481814,-15.019673
28.350789,-3.476884,-15.020861
28.343762,-3.465031,-15.006473
28.339541,-3.477446,-15.017443
28.337475,-3.471670,-14.994411
28.348237,-3.462722,-15.002392
28.350653,-3.486448,-15.006553
28.347582,-3.486937,-15.036935
28.348527,-3.480637,-15.007320
28.354078,-3.491623,-15.001696
28.357165,-3.492961,-15.008773
28.358239,-3.482308,-15.011099
28.335715,-3.482283,-15.018739
28.329698,-3.488820,-15.004979
28.348278,-3.486772,-15.015122
28.353117,-3.487681,-15.004825
28.334243,-3.491894,-15.025223
28.334759,-3.495446,-14.998342
28.331496,-3.488981,-15.005244
28.353568,-3.496505,-14.996506
28.355384,-3.515450,-15.024140
28.356354,-3.515065,-15.001733
28.350585,-3.525118,-14.999455
28.334593,-3.509998,-15.003015
28.363979,-3.514687,-15.012507
28.353522,-3.509316,-14.995958
28.337459,-3.499804,-15.001979
28.360592,-3.498075,-14.995022
28.360441,-3.502551,-14.979974
28.357737,-3.504539,-14.981869
28.336202,-3.497607,-15.000949
28.350043,-3.506906,-15.007054
28.365405,-3.512829,-14.987088
28.355915,-3.506113,-15.010842
28.344780,-3.542376,-14.996123
28.347560,-3.513481,-14.983994
28.342425,-3.518585,-14.991345
28.361935,-3.510092,-14.981648
28.363310,-3.520202,-15.003323
28.352997,-3.519192,-15.015159
28.357219,-3.532510,-14.986765
28.355616,-3.526141,-14.976921
28.351440,-3.516192,-14.969417
28.371536,-3.533054,-15.003197
28.344508,-3.544068,-14.978786
28.359411,-3.531651,-14.991690
28.350171,-3.531990,-14.991519
28.357125,-3.541853,-14.993994
28.365689,-3.519755,-14.986672
28.345935,-3.558871,-14.977233
28.347652,-3.532863,-14.977680
28.348503,-3.533307,-14.998553
28.344461,-3.533857,-14.987513
28.346906,-3.540783,-14.977642
28.357541,-3.539043,-14.988461
28.350156,-3.537891,-14.961780
28.366936,-3.553779,-14.965267
28.363119,-3.535097,-14.981134
28.338555,-3.546770,-14.984827
28.353587,-3.553173,-14.996017
28.347711,-3.551743,-14.975291
28.363644,-3.540723,-14.974439
28.358787,-3.547905,-15.003572
28.348523,-3.540518,-14.981321
28.343383,-3.540391,-14.984321
28.362847,-3.552629,-14.978412
28.351526,-3.545072,-14.973836
28.353468,-3.557541,-14.973511
28.350191,-3.551400,-14.954785
28.337668,-3.546369,-14.980140
28.349951,-3.540611,-14.983996
28.362431,-3.544016,-14.965384
28.366699,-3.537323,-14.974979
28.366971,-3.566862,-14.974800
28.373866,-3.561665,-14.975925
28.351011,-3.569852,-14.980105
28.365660,-3.563943,-14.986460
28.350426,-3.555607,-14.961205
28.367984,-3.566503,-14.962656
28.362770,-3.556274,-14.968281
28.366236,-3.576176,-14.977975
28.354240,-3.570183,-14.964783
28.337445,-3.562369,-14.957394
28.340518,-3.564607,-14.956041
28.360499,-3.571439,-14.967093
28.366882,-3.564902,-14.954710
28.368411,-3.549945,-14.970756
28.349916,-3.571226,-14.949938
28.366938,-3.584402,-14.965794
28.358432,-3.571973,-14.952697
28.356086,-3.583428,-14.959350
28.360141,-3.563811,-14.959785
28.361219,-3.573553,-14.938272
28.357246,-3.565784,-14.960422
28.347341,-3.589885,-14.949405
28.352800,-3.571540,-14.955297
28.340259,-3.579343,-14.944901
28.371292,-3.574609,-14.953318
28.348001,-3.564858,-14.944788
28.362693,-3.578078,-14.956160
28.350155,-3.569924,-14.957174
28.367120,-3.583950,-14.954209
28.370864,-3.574298,-14.951533
28.377887,-3.578137,-14.939501
28.352181,-3.576275,-14.951038
28.364668,-3.583829,-14.956769
28.369518,-3.590312,-14.946247
28.354927,-3.598387,-14.951026
28.354242,-3.582166,-14.965388
28.359904,-3.565390,-14.944792
28.375591,-3.588543,-14.962333
28.350024,-3.604991,-14.941907
28.365497,-3.600517,-14.951963
28.352093,-3.572625,-14.961095
28.359521,-3.600408,-14.955089
28.369227,-3.588346,-14.955932
28.356567,-3.585478,-14.961252
28.355843,-3.590232,-14.934805
28.338592,-3.589578,-14.936580
28.353381,-3.603178,-14.955135
28.349248,-3.583507,-14.936777
28.364080,-3.577242,-14.918806
28.366282,-3.611152,-14.963698
28.371375,-3.605158,-14.924319
28.370470,-3.599333,-14.957367
28.369582,-3.589993,-14.936949
28.350537,-3.614151,-14.952292
28.384235,-3.609819,-14.942720
28.363484,-3.608184,-14.949013
28.360479,-3.595339,-14.938167
28.358167,-3.610393,-14.945574
28.369402,-3.600110,-14.937946
28.362284,-3.622472,-14.942946
28.363269,-3.608158,-14.936061
28.371834,-3.603746,-14.930170
28.381174,-3.600952,-14.936469
28.345637,-3.587249,-14.931383
28.379703,-3.574954,-14.934377
28.369915,-3.605010,-14.952391
28.369051,-3.600946,-14.929926
28.368821,-3.616526,-14.939784
28.361562,-3.608769,-14.942366
28.371821,-3.614290,-14.940926
28.355665,-3.592639,-14.936629
28.366830,-3.609941,-14.937976
28.384521,-3.612205,-14.939178
28.340650,-3.609909,-14.932801
28.364881,-3.609226,-14.905079
28.359910,-3.603284,-14.931956
28.359203,-3.599457,-14.936200
28.367941,-3.606190,-14.927415
28.360176,-3.608903,-14.924768
28.351415,-3.590053,-14.913792
28.361095,-3.615339,-14.921570
28.373905,-3.606662,-14.941749
28.358511,-3.614732,-14.917333
28.359872,-3.617608,-14.935292
28.366890,-3.606849,-14.920415
28.370666,-3.616104,-14.920273
28.359787,-3.606626,-14.932129
28.387819,-3.604624,-14.933347
28.368162,-3.619869,-14.910509
28.380683,-3.638050,-14.934486
28.373246,-3.623402,-14.916462
28.348958,-3.626113,-14.934869
28.360887,-3.624122,-14.912857
28.375557,-3.619876,-14.931401
28.377734,-3.618640,-14.907008
28.361696,-3.629699,-14.913234
28.386485,-3.628839,-14.901796
28.380592,-3.633657,-14.919939
28.383081,-3.617924,-14.917377
28.371130,-3.627325,-14.931020
28.374296,-3.632777,-14.928928
28.368886,-3.643717,-14.924767
28.362637,-3.636788,-14.928513
28.378738,-3.617545,-14.926118
28.380519,-3.623581,-14.937496
28.369269,-3.636185,-14.917598
28.368392,-3.640977,-14.920287
28.367632,-3.641618,-14.922031
28.358065,-3.642771,-14.918960
28.374796,-3.632354,-14.922639
28.377197,-3.622821,-14.923436
28.359200,-3.631836,-14.934166
28.375914,-3.628242,-14.943216
28.366184,-3.624538,-14.921689
28.369866,-3.625414,-14.937043
28.374644,-3.646169,-14.934167
28.384898,-3.634437,-14.925735
28.368032,-3.608114,-14.924237
28.350141,-3.645165,-14.933382
28.373568,-3.634830,-14.922134
28.375643,-3.630416,-14.930674
28.373413,-3.641217,-14.917726
28.366528,-3.634156,-14.938152
28.375146,-3.646317,-14.912448
28.377274,-3.660043,-14.917266
28.357681,-3.657140,-14.927850
28.391913,-3.636210,-14.914277
28.384659,-3.632251,-14.934142
28.379764,-3.639214,-14.922893
28.365082,-3.644490,-14.919910
28.361939,-3.634089,-14.929933
28.379432,-3.651512,-14.922434
28.362648,-3.636987,-14.903173
28.359704,-3.644406,-14.908598
28.359998,-3.627935,-14.919294
28.373015,-3.639941,-14.904121
28.373229,-3.658170,-14.912053
28.377365,-3.645799,-14.902244
28.391126,-3.639328,-14.913449
28.388686,-3.652079,-14.909406
28.400296,-3.657882,-14.913768
28.386381,-3.634850,-14.909253
28.373812,-3.636687,-14.896647
28.380653,-3.654615,-14.905605
28.381978,-3.661417,-14.910361
28.379323,-3.661047,-14.913032
28.374993,-3.642931,-14.894432
28.384346,-3.650940,-14.908767
28.392198,-3.658004,-14.899821
28.391106,-3.652921,-14.920882
28.373843,-3.644695,-14.908509
28.373524,-3.665413,-14.901570
28.381850,-3.648286,-14.913374
28.387485,-3.651349,-14.919080
28.373914,-3.636231,-14.931052
28.351715,-3.658665,-14.910659
28.380993,-3.653206,-14.920380
28.380797,-3.639301,-14.899361
28.389845,-3.645627,-14.899223
28.363385,-3.665036,-14.881971
28.393000,-3.659761,-14.914073
28.368909,-3.670806,-14.904602
28.378713,-3.656739,-14.920683
28.381570,-3.648947,-14.909599
28.375302,-3.651715,-14.893064
28.392387,-3.654770,-14.907643
28.365984,-3.655600,-14.908920
28.365267,-3.659239,-14.922403
28.382533,-3.664714,-14.905838
28.370059,-3.672801,-14.915913
28.382819,-3.659588,-14.905549
28.377333,-3.670718,-14.907906
28.350183,-3.663207,-14.909997
28.383197,-3.652256,-14.902300
28.379517,-3.664447,-14.897544
28.382118,-3.656822,-14.892957
28.371852,-3.644619,-14.894049
28.374411,-3.666098,-14.917119
28.388284,-3.675837,-14.903417
28.393462,-3.679060,-14.909050
28.365256,-3.667387,-14.903351
28.384015,-3.657018,-14.892775
28.375333,-3.672855,-14.893650
28.382008,-3.668665,-14.901815
28.372860,-3.670153,-14.893453
28.352310,-3.645521,-14.894182
28.372324,-3.650267,-14.932094
28.392612,-3.681157,-14.907097
28.377903,-3.659859,-14.897185
28.388802,-3.663740,-14.904625
28.387781,-3.684497,-14.898693
28.399229,-3.658124,-14.905455
28.376374,-3.651127,-14.888878
28.378408,-3.667347,-14.919786
28.370759,-3.675103,-14.880536
28.381083,-3.663556,-14.902196
28.378883,-3.670969,-14.884441
28.381405,-3.665635,-14.898299
28.394946,-3.663375,-14.903219
28.377272,-3.668383,-14.908748
28.379182,-3.679760,-14.915690
28.381168,-3.678210,-14.897524
28.374785,-3.657736,-14.907289
28.373184,-3.669952,-14.898345
28.368197,-3.672704,-14.901212
28.361553,-3.668005,-14.872220
28.406793,-3.684138,-14.896793
28.378181,-3.679160,-14.894474
28.381673,-3.691195,-14.886639
28.386550,-3.671267,-14.907059
28.397716,-3.669725,-14.916498
28.398922,-3.679739,-14.905854
28.376929,-3.681232,-14.894663
28.375588,-3.678302,-14.892756
28.352475,-3.665413,-14.906067
28.372724,-3.667463,-14.913763
28.386417,-3.678884,-14.901929
28.383802,-3.671822,-14.894824
28.381527,-3.670108,-14.902866
28.384534,-3.677804,-14.893826
28.379797,-3.676861,-14.893838
28.372560,-3.687923,-14.887929
28.381947,-3.671105,-14.894919
28.385575,-3.687788,-14.886361
28.373420,-3.673170,-14.888729
28.379405,-3.671409,-14.874187
28.385096,-3.661718,-14.887193
28.372629,-3.690226,-14.902023
28.389489,-3.682478,-14.881738
28.380810,-3.691310,-14.898803
28.395161,-3.677812,-14.907077
28.372216,-3.695709,-14.857438
28.366877,-3.684198,-14.898184
28.380563,-3.686753,-14.885096
28.389903,-3.702635,-14.889931
28.375626,-3.679429,-14.890222
28.378730,-3.673569,-14.892266
28.387801,-3.693128,-14.889284
28.364603,-3.685538,-14.896095
28.380149,-3.690962,-14.896828
