gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
0.017674,2.172929,2.060487
0.037316,2.043842,1.989813
0.066887,2.105366,1.932792
0.068290,2.123447,1.956145
0.053951,2.052939,1.957595
-0.026942,2.118619,1.852499
0.010314,2.106137,1.887933
0.098038,2.062914,1.931240
0.037626,2.054834,1.908318
0.106172,2.077024,1.903624
0.110740,2.027256,1.889213
-0.049167,2.027608,1.869002
0.006311,1.995370,1.872143
0.009138,1.979643,1.809764
0.003204,1.940438,1.834368
0.063700,1.908431,1.858249
0.037811,1.971990,1.829545
0.041249,1.904138,1.839461
0.036392,1.972810,1.775376
-0.038983,1.948494,1.822718
0.068499,1.931356,1.804493
-0.009059,1.942685,1.775754
0.018038,1.893687,1.770991
0.004106,1.981192,1.780990
0.000988,1.840054,1.802119
-0.074108,1.931746,1.717407
0.023289,1.815378,1.760103
0.042320,1.858118,1.682268
0.001614,1.826378,1.699827
0.035071,1.837784,1.751427
-0.074706,1.752410,1.695037
-0.005273,1.901498,1.685131
-0.010898,1.894421,1.668329
-0.013473,1.765677,1.730563
-0.006940,1.856193,1.718413
0.015898,1.773171,1.622621
0.044265,1.800218,1.699980
-0.034369,1.789216,1.597752
-0.004199,1.725098,1.695643
0.018264,1.777573,1.608969
0.068671,1.741705,1.617390
0.009063,1.767966,1.608413
-0.039648,1.682279,1.568227
0.009923,1.782761,1.583136
0.042030,1.742591,1.559006
0.003067,1.737025,1.577245
0.022203,1.682187,1.537465
0.006432,1.617209,1.494088
-0.032346,1.614548,1.580755
-0.020163,1.567568,1.499348
-0.001287,1.548596,1.543190
-0.037331,1.616274,1.479426
0.018118,1.573923,1.500767
-0.011110,1.651122,1.534499
0.043160,1.669448,1.458185
0.034226,1.676503,1.440236
-0.051123,1.624265,1.454741
-0.084464,1.582924,1.593932
-0.050107,1.635517,1.440303
0.047128,1.568713,1.499644
0.025322,1.631018,1.440599
-0.002775,1.549541,1.455688
0.040649,1.563028,1.398011
-0.031810,1.548448,1.442451
-0.016820,1.491486,1.464853
-0.007127,1.494453,1.378731
-0.043167,1.561828,1.341758
0.002023,1.466688,1.342827
0.013563,1.496604,1.358163
0.028415,1.526626,1.301658
0.020433,1.538375,1.344879
-0.085631,1.528751,1.403722
-0.004370,1.465467,1.387717
-0.002502,1.460491,1.351092
0.084426,1.451162,1.412584
-0.012111,1.459910,1.351168
0.023939,1.437805,1.384541
-0.019214,1.452296,1.284821
0.043831,1.447247,1.265528
-0.034443,1.414271,1.373105
-0.118685,1.427209,1.221387
-0.028659,1.393157,1.319773
0.003493,1.382667,1.330341
-0.034762,1.303421,1.207328
-0.011107,1.419775,1.199220
-0.090620,1.308186,1.224208
-0.005588,1.414520,1.310749
-0.029102,1.319601,1.239608
-0.021593,1.375760,1.138227
-0.042701,1.382309,1.188864
0.017901,1.331054,1.220861
0.085044,1.300876,1.241869
-0.016296,1.242933,1.270165
-0.102576,1.317257,1.201731
-0.002555,1.352272,1.093244
0.031220,1.343948,1.235512
-0.045380,1.295160,1.198163
-0.041787,1.295311,1.202294
-0.003966,1.259696,1.193881
0.002503,1.234722,1.224127
-0.021008,1.310505,1.158543
-0.003551,1.235640,1.201899
-0.029507,1.216858,1.172977
-0.007131,1.188209,1.186248
0.036465,1.295600,1.160040
0.032903,1.200293,1.119613
-0.038379,1.248681,1.154393
-0.038923,1.255554,1.121364
0.012146,1.202542,1.167398
0.000484,1.217162,1.068463
0.032545,1.210324,1.089086
-0.068907,1.129796,1.075402
-0.017480,1.168293,1.047706
-0.000832,1.131109,1.084574
-0.037495,1.202812,1.123142
-0.079131,1.127855,1.064073
-0.009333,1.122969,1.085462
0.006490,1.118102,1.043018
-0.002763,1.106608,1.015482
0.009891,1.138323,1.050285
0.027902,1.103273,1.036568
-0.070200,1.163338,1.066381
-0.085303,1.145066,1.010434
0.002882,1.085717,1.087825
-0.048561,1.206454,1.050473
0.007473,1.083203,1.007509
0.003655,1.091463,0.994133
-0.013618,1.093329,1.012886
-0.001884,1.069741,0.998083
-0.046786,1.166693,1.017578
-0.051694,1.070317,0.968679
-0.058641,1.087696,0.962551
-0.050596,1.011982,1.005405
-0.045750,1.068318,1.002920
0.074736,1.031780,0.881292
-0.017002,1.000560,1.037610
0.001752,1.048783,0.977588
0.005632,0.935324,0.945945
-0.006501,0.959392,0.987932
0.047917,1.009627,0.964005
0.046383,0.983791,0.958183
0.001748,0.994774,0.931184
0.015374,0.990804,0.900852
-0.009683,1.012556,0.943111
-0.043638,0.999876,0.989167
-0.032332,0.987236,0.906677
-0.023187,1.075002,0.944628
-0.060718,0.992296,0.916032
0.012915,0.999470,0.883922
0.000691,0.927619,0.874383
-0.065032,0.951987,0.867372
-0.012419,0.985507,0.883168
-0.009217,1.038123,0.956013
0.023646,0.912167,0.939087
-0.024941,0.990057,0.825195
-0.007034,0.927761,0.783072
-0.039338,0.945744,0.930496
-0.015788,0.933609,0.877761
-0.009021,0.824577,0.864928
-0.057834,0.910918,0.863275
-0.011706,0.896296,0.740672
-0.042928,0.939778,0.827331
-0.017719,0.942269,0.840738
-0.092603,0.908486,0.813375
-0.004033,0.908574,0.872294
-0.000613,0.939175,0.868507
0.010448,0.869495,0.895369
-0.096255,0.870321,0.847838
-0.005378,0.922781,0.803064
0.109472,0.824657,0.785336
-0.000990,0.834277,0.821499
-0.025932,0.923987,0.873355
-0.008227,0.823490,0.769598
-0.047367,0.829849,0.856721
-0.037609,0.801354,0.768623
0.005693,0.840367,0.708286
-0.011386,0.820474,0.812440
-0.096491,0.817363,0.794055
-0.043160,0.876013,0.732273
-0.087334,0.773831,0.797928
-0.064471,0.834078,0.785164
-0.051109,0.898449,0.760592
0.014307,0.818684,0.802532
0.024307,0.806500,0.753853
-0.022933,0.718441,0.676024
0.012107,0.855868,0.744084
-0.087799,0.868386,0.738095
-0.037742,0.699058,0.757351
-0.015293,0.784281,0.789665
-0.034694,0.780912,0.721064
-0.001272,0.858272,0.647264
0.040991,0.848646,0.690757
-0.006998,0.729293,0.696472
-0.061909,0.825025,0.710628
-0.013935,0.755826,0.678355
-0.089877,0.769626,0.753872
0.016000,0.824869,0.684767
-0.043673,0.761712,0.697280
0.022506,0.757792,0.681502
-0.046878,0.780853,0.691587
-0.009829,0.771050,0.705800
-0.004671,0.759722,0.727656
-0.041864,0.740872,0.710426
0.025096,0.703022,0.747590
-0.014773,0.715702,0.615597
-0.005329,0.713384,0.630335
0.017478,0.789813,0.629436
-0.087081,0.696936,0.661255
-0.020381,0.778630,0.695155
0.021273,0.728190,0.696476
-0.062567,0.704802,0.774067
-0.010199,0.672854,0.673300
0.022705,0.673896,0.777887
-0.041685,0.697750,0.638721
-0.016006,0.738124,0.598681
-0.056908,0.687829,0.602859
0.044250,0.673628,0.625524
-0.059701,0.646213,0.633434
0.011709,0.674154,0.680620
-0.034771,0.663204,0.688154
-0.051858,0.670734,0.554576
-0.065175,0.702658,0.613598
-0.014880,0.667069,0.710100
0.067571,0.599503,0.610297
-0.019276,0.670963,0.631564
0.054091,0.683599,0.579086
-0.070832,0.724281,0.615313
-0.070948,0.710828,0.705628
-0.034448,0.625414,0.664416
-0.041160,0.673280,0.607994
-0.013643,0.622560,0.602578
-0.066644,0.667721,0.640610
-0.015793,0.668850,0.566078
-0.006222,0.671671,0.631884
0.015953,0.647267,0.535509
0.042622,0.658776,0.582101
-0.075713,0.553330,0.561217
-0.024912,0.658456,0.579106
0.002629,0.526245,0.507529
0.035543,0.649355,0.615162
-0.044773,0.510301,0.567894
-0.013418,0.656598,0.655003
0.030540,0.582948,0.528703
0.016551,0.611342,0.533513
0.028604,0.633384,0.476745
-0.055398,0.533255,0.615598
-0.010828,0.565210,0.572571
-0.055313,0.585495,0.599402
-0.018733,0.599659,0.435531
-0.049370,0.601503,0.591507
-0.009665,0.535525,0.607497
-0.052514,0.513966,0.539767
0.064367,0.574250,0.492465
0.007625,0.576760,0.426202
-0.077084,0.582265,0.471399
0.002942,0.570075,0.502645
-0.024873,0.555838,0.538907
-0.087755,0.559342,0.472345
0.055251,0.579439,0.513856
0.037212,0.535709,0.446631
-0.004426,0.579253,0.483099
-0.082222,0.513198,0.562936
-0.032077,0.555089,0.523300
-0.047336,0.527476,0.568408
0.027774,0.506006,0.439447
0.010470,0.588311,0.427849
-0.071905,0.465595,0.567276
-0.025381,0.473474,0.495773
0.014082,0.494220,0.485876
-0.033892,0.504865,0.521109
-0.026092,0.573978,0.461795
0.003430,0.479755,0.485796
-0.024158,0.510532,0.448498
-0.006566,0.500390,0.462216
-0.013613,0.532978,0.511269
0.003627,0.442260,0.490507
0.015346,0.546505,0.446041
-0.040948,0.529685,0.446029
-0.033343,0.572056,0.376491
0.003233,0.535095,0.550248
0.007555,0.520067,0.396334
0.053114,0.474877,0.429736
-0.040575,0.475925,0.453075
-0.003197,0.452088,0.424429
-0.060435,0.523327,0.501274
-0.044400,0.518434,0.444130
0.004129,0.490828,0.440402
-0.076767,0.404579,0.454476
-0.074828,0.466553,0.449069
0.066571,0.389317,0.397546
0.005431,0.497176,0.428238
-0.120201,0.507057,0.441734
-0.036492,0.378384,0.432590
0.068273,0.434271,0.395183
0.056136,0.507869,0.477630
-0.005120,0.469615,0.444143
-0.081319,0.451327,0.400363
-0.044495,0.399865,0.440729
-0.010458,0.462088,0.410134
-0.001832,0.476689,0.351782
-0.028219,0.449901,0.476824
-0.029463,0.540900,0.460697
-0.050015,0.431709,0.407018
-0.031272,0.441263,0.320136
0.005609,0.402871,0.393850
-0.010858,0.467035,0.349782
-0.008709,0.338104,0.373872
-0.025788,0.389933,0.396645
0.015426,0.453044,0.408901
0.009446,0.486033,0.439917
0.047588,0.431856,0.379135
-0.027044,0.399941,0.336831
-0.032589,0.410698,0.382995
-0.034920,0.439687,0.370831
-0.025521,0.392496,0.396492
-0.089581,0.381539,0.411137
-0.041396,0.495708,0.294929
0.094884,0.465440,0.428764
-0.031258,0.381649,0.340716
-0.024741,0.399009,0.335993
-0.015360,0.413789,0.364781
-0.001607,0.392355,0.353134
-0.097298,0.457041,0.445236
-0.043055,0.425603,0.301084
-0.099350,0.369502,0.368082
-0.031849,0.417615,0.378478
-0.054701,0.405819,0.394238
-0.034634,0.401503,0.392223
-0.041099,0.388464,0.365145
0.056054,0.352403,0.342942
-0.023781,0.413137,0.279024
-0.080237,0.363280,0.268794
-0.065930,0.305198,0.326534
0.001635,0.415709,0.352568
-0.076989,0.422549,0.310590
-0.046446,0.350870,0.378019
0.051274,0.335997,0.358739
0.050134,0.358333,0.373519
-0.042986,0.408231,0.359848
0.022557,0.408288,0.316471
-0.041537,0.361888,0.299865
0.058069,0.347910,0.332627
0.037870,0.386543,0.306118
-0.064134,0.362227,0.351778
-0.011377,0.336879,0.295875
-0.009008,0.325633,0.434424
-0.009096,0.413727,0.304569
0.002785,0.253735,0.318040
0.014633,0.279145,0.287262
0.035694,0.342232,0.312719
0.006259,0.291156,0.250217
0.013695,0.366028,0.396435
-0.022606,0.339426,0.277695
-0.025251,0.299861,0.353706
-0.017384,0.341823,0.271875
-0.004155,0.292485,0.248564
-0.061077,0.375942,0.305284
-0.017868,0.336586,0.378147
-0.032283,0.300277,0.282284
0.061325,0.364411,0.298699
-0.045170,0.331177,0.249285
0.005705,0.329900,0.319314
-0.072146,0.322886,0.262851
-0.053643,0.313228,0.194450
0.004890,0.285051,0.414776
-0.046819,0.297670,0.237469
0.046975,0.293649,0.280057
-0.032715,0.350049,0.332515
-0.020099,0.323675,0.268482
-0.016114,0.288720,0.255623
0.025390,0.332326,0.265187
-0.035128,0.265458,0.289388
0.006190,0.298643,0.269633
-0.054245,0.272068,0.300497
0.028588,0.345166,0.287890
-0.022280,0.304487,0.257341
-0.009011,0.254515,0.287552
0.012336,0.301860,0.261309
-0.044652,0.317608,0.248362
0.040059,0.233956,0.265113
-0.023011,0.308447,0.261953
0.022276,0.264465,0.292381
0.018598,0.252342,0.235315
-0.029232,0.336167,0.258309
-0.026519,0.274848,0.340611
-0.044633,0.365079,0.304226
-0.065024,0.260884,0.273204
-0.022386,0.238087,0.258027
-0.021058,0.271936,0.235125
-0.062474,0.233668,0.266477
-0.047610,0.261512,0.249950
0.001397,0.292369,0.239114
0.002387,0.210776,0.240468
-0.043996,0.248660,0.217429
-0.001000,0.393795,0.344841
-0.026373,0.292887,0.218341
0.002112,0.303352,0.236724
0.029832,0.248407,0.249693
0.010017,0.319111,0.268075
-0.033572,0.263255,0.246644
-0.008617,0.281861,0.217432
-0.085194,0.267631,0.176188
-0.040817,0.267340,0.160084
0.024786,0.287912,0.193508
0.009180,0.244977,0.248762
0.010447,0.197502,0.279956
0.023948,0.263548,0.179893
0.033577,0.254850,0.282687
0.032254,0.280567,0.189800
-0.008534,0.287498,0.191588
-0.103861,0.219071,0.265921
-0.049922,0.218048,0.276636
-0.030283,0.254717,0.137462
-0.015229,0.271547,0.225250
-0.003429,0.263851,0.254325
-0.031875,0.242431,0.244135
-0.001994,0.241941,0.120417
0.047800,0.205361,0.250895
-0.043877,0.239681,0.217267
0.072873,0.228180,0.237873
0.051044,0.157927,0.252510
0.008775,0.194282,0.237575
-0.050800,0.223906,0.260857
0.058375,0.270672,0.250028
-0.046408,0.293203,0.238354
-0.015340,0.147431,0.265073
0.035956,0.257474,0.210764
0.019346,0.226317,0.173595
0.083569,0.223287,0.193400
-0.031152,0.256761,0.272988
0.043483,0.260330,0.196598
-0.019621,0.221243,0.339663
-0.019656,0.223198,0.195346
0.028922,0.211339,0.141816
-0.018515,0.206007,0.215643
0.008324,0.204609,0.144860
-0.015261,0.233088,0.232663
-0.037744,0.194645,0.188776
-0.000706,0.179042,0.201286
-0.055702,0.239150,0.158210
0.000440,0.157925,0.149295
0.015614,0.172730,0.267546
-0.121554,0.258755,0.169368
0.051017,0.173938,0.189977
-0.108400,0.158118,0.230427
0.003062,0.219884,0.199979
0.003795,0.206095,0.234555
-0.048019,0.126558,0.225072
0.021134,0.201585,0.185296
-0.032262,0.223227,0.261564
-0.098010,0.258480,0.195086
-0.017221,0.186127,0.120325
-0.051923,0.253325,0.241393
-0.039471,0.192209,0.258479
-0.000969,0.127457,0.203487
-0.090792,0.233778,0.131306
-0.033322,0.155914,0.141754
0.008801,0.204667,0.208506
-0.146835,0.208245,0.152867
0.088548,0.277609,0.171137
0.058479,0.205703,0.197025
-0.011318,0.218562,0.179498
-0.091919,0.145333,0.145473
-0.018758,0.151888,0.165927
0.029621,0.199816,0.118762
0.063112,0.227620,0.186504
-0.020143,0.172445,0.151173
-0.053862,0.199629,0.249632
-0.036616,0.121245,0.151869
0.045081,0.218062,0.093644
0.019599,0.188559,0.130350
-0.011445,0.143453,0.120778
-0.007280,0.222367,0.071405
0.038780,0.181503,0.127517
-0.065254,0.140466,0.118228
-0.005159,0.143363,0.184684
0.007105,0.219400,0.149960
0.033619,0.175521,0.223100
-0.119655,0.178142,0.087530
-0.010201,0.190627,0.141083
0.003064,0.260351,0.194173
-0.060303,0.137870,0.129540
-0.054829,0.092312,0.148704
0.032840,0.118057,0.111477
0.023968,0.146087,0.120244
-0.007044,0.169781,0.192097
0.007046,0.198626,0.200604
-0.037215,0.309272,0.144132
0.012339,0.190283,0.102006
0.003611,0.226363,0.174493
-0.104207,0.163863,0.212470
-0.007708,0.204841,0.108416
0.010451,0.195193,0.166578
0.002090,0.145946,0.122337
0.005267,0.203314,0.153107
-0.054279,0.084995,0.078399
-0.001842,0.126498,0.156575
-0.022594,0.136099,0.255398
-0.013255,0.128380,0.151687
-0.032624,0.162104,0.135359
0.022270,0.138404,0.154288
0.035354,0.155445,0.087092
0.017661,0.185536,0.087125
-0.024260,0.162242,0.084601
0.043767,0.141739,0.051426
0.008148,0.162020,0.205998
0.034693,0.135622,0.087788
-0.013580,0.115429,0.140125
0.036898,0.270969,0.133434
0.022504,0.102277,0.139529
-0.003002,0.191719,0.121826
-0.011540,0.116887,0.125930
-0.011554,0.130688,0.177125
-0.013048,0.044792,0.137553
-0.060838,0.197477,0.139126
0.016480,0.074277,0.160024
0.014140,0.198212,0.104433
0.016181,0.130278,0.147298
-0.003144,0.154158,0.058082
-0.027264,0.112237,0.175273
-0.034974,0.164932,0.219035
-0.018367,0.178986,0.110585
-0.004313,0.200495,0.149870
-0.001958,0.144995,0.164869
-0.049640,0.184662,0.084175
0.017247,0.063053,0.152188
-0.043865,0.139291,0.128348
-0.049337,0.116160,0.095290
-0.042975,0.230340,0.089061
-0.038819,0.132512,0.111851
-0.013888,0.113498,0.110658
-0.039978,0.149778,0.129894
-0.014157,0.186688,0.251032
0.017293,0.147729,0.132841
0.027360,0.147481,0.147641
-0.031794,0.088058,0.171592
0.060525,0.144827,0.070165
-0.003434,0.074611,0.186922
-0.019729,0.113504,0.110990
-0.075810,0.155887,0.103440
0.074380,0.128523,0.065618
0.014324,0.068836,0.155246
-0.030669,0.142417,0.184645
0.017264,0.115403,0.118583
0.000504,0.064892,0.138227
0.003664,0.116888,0.087977
0.031229,0.102860,0.084367
0.067331,0.027352,0.067027
-0.024869,0.099837,0.150695
-0.033394,0.081485,0.115688
0.012903,0.171153,0.126109
0.003754,0.057949,0.127412
-0.062137,0.135579,0.125898
0.102654,0.051614,0.051206
-0.032387,0.153241,0.102857
0.081757,0.116856,0.129408
-0.050795,0.123802,0.043592
0.023220,0.153643,0.100435
-0.011725,0.092158,0.133180
0.000289,0.119796,0.110791
-0.021464,0.105677,0.067069
-0.008095,0.078478,0.072080
-0.025977,0.072136,0.114033
0.014469,0.108696,0.131280
-0.038305,0.062037,0.091214
0.048338,0.174031,0.039072
0.026146,0.171037,0.143166
-0.015809,0.093113,0.073802
-0.029459,0.148232,0.064105
-0.005675,0.083557,0.113090
-0.024055,0.156996,0.165361
-0.040425,0.139411,0.110963
0.023128,0.093237,0.025684
-0.030368,0.139198,0.012968
0.034975,0.145451,0.088925
0.034600,0.087929,0.096715
0.046456,0.167522,0.069087
-0.018866,0.151120,0.092851
0.005674,0.113345,0.092937
0.026177,0.118690,0.183677
-0.090952,0.081829,0.107726
0.079492,0.113935,0.126169
-0.002814,0.146437,0.089181
0.018036,0.097367,0.060987
0.003254,0.135650,0.120823
0.011912,0.135035,0.075159
0.062481,0.146413,0.060494
0.045395,0.120446,0.048478
0.010379,0.139632,0.088518
-0.036282,0.120883,0.189683
0.003087,0.029039,0.141348
0.028469,0.106173,0.136111
0.049661,0.144860,0.058065
-0.003114,0.032731,0.052436
-0.023856,0.089109,0.082985
-0.073505,0.054492,0.095258
0.022931,0.068814,0.012598
0.034912,0.114748,0.109993
-0.036082,0.109755,0.017334
0.077055,0.104034,0.127403
0.026686,0.068930,0.008914
-0.018011,0.068306,0.093132
-0.006022,0.094505,0.039104
-0.020161,0.103873,0.110546
-0.013530,0.096946,0.021994
0.013076,0.081821,0.047500
-0.027346,0.095551,0.136652
-0.092316,0.070756,0.081840
0.007014,0.105358,0.083570
-0.009721,0.072079,0.096860
-0.055628,0.128416,0.118115
0.058888,0.096932,0.125418
-0.066691,0.068867,0.130209
-0.022663,0.027681,0.126575
-0.079716,-0.015664,0.037282
0.009667,0.113892,0.128850
-0.033774,0.059400,0.086519
-0.032984,0.079685,0.089366
-0.045735,-0.012294,0.067669
-0.127601,0.098702,0.155470
-0.047386,0.035684,0.116505
-0.021434,0.113882,0.121126
0.000528,0.054832,0.072662
0.104038,0.007902,0.049844
-0.008871,0.161166,0.066173
0.011975,0.058340,0.087236
-0.004996,0.041026,0.074380
0.024087,0.064433,0.086211
0.066823,0.118230,0.005167
-0.005543,0.060052,0.170664
0.024293,0.135420,0.090655
-0.004974,0.075575,-0.008997
-0.047325,0.069618,0.055241
-0.006592,0.169531,0.041370
-0.046385,0.059999,0.044470
-0.050086,0.079545,0.122753
-0.090745,0.073275,0.119337
0.064188,0.055814,0.015066
-0.024364,0.064318,0.046618
-0.034608,0.093715,0.055122
-0.062065,0.080454,0.042021
0.029269,0.070590,0.115843
0.043817,0.032084,0.058365
-0.012984,0.082689,0.037123
0.018742,0.103162,0.041150
-0.037773,0.038090,0.120189
-0.027766,0.116327,0.076866
0.042791,0.072747,0.081845
-0.052715,0.063553,0.085469
-0.047082,0.095984,0.082302
-0.074093,-0.029159,0.046938
-0.032262,0.036839,0.054501
-0.041960,0.054044,0.123409
0.035888,0.092762,0.068279
-0.072721,0.052768,0.139158
-0.039699,0.166495,0.053665
-0.093034,0.079519,0.100734
0.050447,0.039276,0.048517
0.112227,-0.042302,0.098653
0.003789,0.030268,0.078320
-0.004337,0.116996,0.085732
-0.029369,0.062998,0.019605
-0.010685,0.073422,0.081107
-0.007284,0.051697,0.109019
0.013517,0.149165,0.056269
-0.127963,-0.073341,0.065444
0.008070,0.084354,0.132320
-0.051823,0.025887,-0.026810
-0.055097,0.035899,0.072686
0.028053,0.015493,0.027028
0.004308,0.120681,0.046375
-0.050274,0.039374,0.061042
0.005235,0.144730,0.057805
-0.000216,0.067726,0.063030
0.021264,0.084893,0.019025
0.030819,0.066833,0.108674
-0.052761,0.107354,0.163089
-0.015319,0.054609,0.037767
0.019088,-0.043357,0.100309
-0.013490,0.160928,0.024951
-0.020893,0.059529,0.011037
-0.031924,0.068823,0.079348
-0.002420,0.067178,0.102036
-0.034823,0.072567,0.059244
0.030302,0.084552,0.055574
-0.033274,0.097345,-0.101830
0.013428,0.053346,0.035989
0.003380,0.067869,0.101845
-0.072137,0.042541,-0.041584
-0.007378,0.038797,0.063752
-0.050657,0.098205,0.094423
0.033705,0.080204,0.003955
0.096244,0.004607,0.001969
0.000950,0.061672,0.051933
0.000346,0.159527,0.051139
0.003577,0.084580,0.028554
-0.003731,0.102424,0.010686
0.014825,0.056147,0.039630
-0.034199,0.052805,0.008057
-0.028036,0.089534,0.105662
-0.082188,0.040501,0.037597
0.015158,0.030443,0.061211
0.033544,0.101249,-0.006677
-0.024626,0.018898,0.072710
-0.036871,0.082488,0.050281
0.018532,0.085655,0.041452
0.010206,0.005954,-0.006151
0.033118,0.082823,0.115259
0.106645,0.041575,0.055441
-0.031337,-0.021412,0.040313
-0.029063,0.048249,-0.036130
-0.016744,0.054356,-0.035378
-0.028758,-0.056284,0.065111
-0.051258,0.094352,0.026386
-0.088713,0.057708,0.086735
0.057795,0.010543,0.050371
0.016998,0.006703,-0.015011
0.037006,-0.030662,-0.041239
0.012573,0.075005,0.090553
0.051658,-0.007705,0.034843
-0.073293,0.076594,0.050399
0.004058,0.009538,0.083270
-0.078907,0.059163,0.042969
-0.060897,0.030276,0.046995
-0.023006,0.041379,-0.023277
0.046909,0.029003,0.077558
0.015228,0.005481,0.040815
-0.054091,0.052937,0.016900
-0.044045,0.130579,0.072240
-0.034878,-0.013338,0.058562
0.018587,0.095809,-0.014965
0.007111,0.084185,0.086181
-0.022438,-0.050073,0.088622
0.093117,0.023317,0.001400
0.051510,0.047459,0.065952
0.012096,0.122627,0.050296
-0.029086,0.039664,0.043276
-0.031846,-0.033441,0.078503
0.044559,0.066843,0.111813
-0.059157,0.070116,0.050679
-0.007201,0.069422,0.061036
-0.004620,0.042615,0.006958
-0.072556,0.128518,-0.024824
0.019456,0.003080,0.027277
-0.055765,0.069761,0.022957
-0.056072,0.067889,0.007590
-0.039489,0.154179,-0.004217
0.016989,0.053228,0.051703
-0.045423,0.130778,0.009955
0.007074,0.077116,0.064948
0.039250,0.075311,0.061386
0.001972,-0.000662,0.017623
-0.012386,0.058765,0.053725
-0.002128,0.017444,0.017957
0.001194,0.064307,-0.007740
-0.011132,0.050003,0.078245
-0.070280,0.111816,0.121543
0.032174,0.018886,0.056955
0.012106,-0.076983,0.059758
0.033379,0.041131,0.068490
0.007701,0.044038,0.111117
-0.003809,0.060550,0.093407
0.019028,0.113185,-0.017390
0.031353,-0.025604,0.078754
-0.018232,0.073536,0.036324
-0.032584,0.098062,0.034234
-0.001137,0.081965,0.022902
0.021303,-0.014049,0.067093
0.054822,0.052553,-0.007879
-0.037000,0.009697,-0.037767
-0.057382,0.069205,-0.015591
-0.029180,-0.020792,0.085788
0.000570,0.116105,0.066259
-0.000733,0.007342,-0.040548
0.058134,0.095219,0.031460
-0.062496,0.025128,0.045386
0.035270,0.049821,0.007862
-0.024533,0.083930,-0.032013
-0.028022,0.064759,0.042926
0.066832,0.040504,0.007067
-0.003012,0.005458,0.027576
0.060504,0.030287,0.057478
-0.014285,0.087986,0.063359
-0.037045,0.022536,0.067662
0.024525,-0.046382,0.046850
0.004900,0.007897,0.047103
-0.008702,0.097166,0.061605
-0.017787,-0.013645,0.014056
0.014915,0.074809,0.034051
-0.058471,0.025892,0.060634
0.058727,0.119902,0.007565
-0.034110,0.004691,0.007077
0.068474,-0.013270,0.099505
-0.060723,0.067420,0.051810
0.037468,0.057038,-0.014479
0.041552,0.122813,0.006256
-0.033109,-0.038038,0.018177
0.048336,0.065471,0.022363
-0.028918,-0.023322,0.031032
-0.056806,-0.049164,0.067006
-0.001215,-0.042630,0.096397
0.000799,0.103186,0.032679
-0.084952,-0.060276,-0.071298
-0.027947,0.006871,0.048497
0.014976,-0.016958,0.063994
-0.053692,0.018979,0.074969
0.054972,0.023277,-0.017298
-0.019916,-0.023889,0.002784
0.002237,0.092107,0.053740
-0.008573,0.090238,0.011339
0.133680,0.024281,0.094182
-0.028627,-0.059628,0.075863
0.110658,-0.000065,-0.014905
