ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.194628,-0.148426,-10.777553
0.196873,-0.150215,-10.777463
0.199108,-0.151995,-10.777373
0.201334,-0.153766,-10.777282
0.203551,-0.155527,-10.777191
0.205758,-0.157280,-10.777099
0.207956,-0.159023,-10.777007
0.210144,-0.160757,-10.776914
0.212323,-0.162483,-10.776821
0.214492,-0.164200,-10.776728
0.216652,-0.165909,-10.776634
0.218802,-0.167609,-10.776540
0.220943,-0.169301,-10.776446
0.223074,-0.170984,-10.776351
0.225195,-0.172660,-10.776256
0.227307,-0.174327,-10.776161
0.229409,-0.175986,-10.776065
0.231501,-0.177637,-10.775969
0.233584,-0.179280,-10.775873
0.235657,-0.180915,-10.775776
0.237721,-0.182542,-10.775680
0.239776,-0.184161,-10.775582
0.241820,-0.185773,-10.775485
0.243856,-0.187376,-10.775388
0.245881,-0.188972,-10.775290
0.247898,-0.190561,-10.775192
0.249905,-0.192142,-10.775093
0.251903,-0.193715,-10.774995
0.253891,-0.195281,-10.774896
0.255870,-0.196839,-10.774797
0.257840,-0.198390,-10.774698
0.259801,-0.199934,-10.774599
0.261753,-0.201470,-10.774500
0.263695,-0.202999,-10.774400
0.265628,-0.204520,-10.774301
0.267553,-0.206035,-10.774201
0.269468,-0.207542,-10.774101
0.271374,-0.209042,-10.774001
0.273272,-0.210534,-10.773901
0.275160,-0.212020,-10.773801
0.277040,-0.213499,-10.773700
0.278911,-0.214970,-10.773600
0.280773,-0.216435,-10.773499
0.282626,-0.217892,-10.773398
0.284471,-0.219343,-10.773298
0.286307,-0.220787,-10.773197
0.288134,-0.222223,-10.773096
0.289953,-0.223653,-10.772995
0.291763,-0.225077,-10.772894
0.293565,-0.226493,-10.772793
0.295359,-0.227903,-10.772692
0.297143,-0.229305,-10.772591
0.298920,-0.230702,-10.772490
0.300688,-0.232091,-10.772389
0.302448,-0.233474,-10.772288
0.304200,-0.234850,-10.772187
0.305943,-0.236220,-10.772086
0.307679,-0.237583,-10.771985
0.309406,-0.238940,-10.771884
0.311125,-0.240290,-10.771782
0.312836,-0.241634,-10.771681
0.314538,-0.242971,-10.771580
0.316233,-0.244302,-10.771479
0.317920,-0.245627,-10.771378
0.319599,-0.246945,-10.771277
0.321271,-0.248257,-10.771177
0.322934,-0.249563,-10.771076
0.324590,-0.250862,-10.770975
0.326237,-0.252155,-10.770874
0.327877,-0.253442,-10.770774
0.329510,-0.254723,-10.770673
0.331134,-0.255998,-10.770573
0.332752,-0.257266,-10.770472
0.334361,-0.258529,-10.770372
0.335963,-0.259785,-10.770272
0.337557,-0.261035,-10.770172
0.339144,-0.262280,-10.770071
0.340724,-0.263518,-10.769972
0.342296,-0.264751,-10.769872
0.343861,-0.265977,-10.769772
0.345418,-0.267198,-10.769672
0.346968,-0.268413,-10.769573
0.348511,-0.269622,-10.769473
0.350047,-0.270825,-10.769374
0.351575,-0.272022,-10.769275
0.353096,-0.273214,-10.769176
0.354611,-0.274400,-10.769077
0.356118,-0.275580,-10.768978
0.357618,-0.276755,-10.768880
0.359110,-0.277924,-10.768781
0.360596,-0.279087,-10.768683
0.362075,-0.280245,-10.768585
0.363547,-0.281397,-10.768487
0.365013,-0.282543,-10.768389
0.366471,-0.283684,-10.768291
0.367922,-0.284820,-10.768194
0.369367,-0.285950,-10.768096
0.370805,-0.287074,-10.767999
0.372236,-0.288194,-10.767902
0.373660,-0.289307,-10.767805
0.375078,-0.290416,-10.767708
0.376489,-0.291519,-10.767612
0.377894,-0.292617,-10.767516
0.379292,-0.293709,-10.767419
0.380683,-0.294796,-10.767323
0.382068,-0.295878,-10.767228
0.383446,-0.296955,-10.767132
0.384818,-0.298026,-10.767037
0.386184,-0.299093,-10.766941
0.387543,-0.300154,-10.225619
0.388975,-0.301258,-9.766752
0.390468,-0.302398,-9.766657
0.391953,-0.303531,-9.766563
0.393430,-0.304659,-9.766468
0.394899,-0.305780,-9.766374
0.396361,-0.306896,-9.766281
0.397815,-0.308005,-9.766187
0.399261,-0.309108,-9.766094
0.400700,-0.310206,-9.766001
0.402132,-0.311298,-9.765908
0.403556,-0.312383,-9.765815
0.404972,-0.313463,-9.765722
0.406382,-0.314538,-9.765630
0.407784,-0.315606,-9.765538
0.409178,-0.316669,-9.765446
0.410565,-0.317726,-9.765355
0.411945,-0.318778,-9.765263
0.413318,-0.319823,-9.765172
0.414684,-0.320864,-9.765081
0.416043,-0.321898,-9.764990
0.417394,-0.322927,-9.764900
0.418739,-0.323951,-9.764810
0.420076,-0.324969,-9.764720
0.421407,-0.325982,-9.764630
0.422730,-0.326989,-9.764541
0.424047,-0.327991,-9.764451
0.425357,-0.328988,-9.764362
0.426660,-0.329979,-9.764273
0.427956,-0.330965,-9.764185
0.429245,-0.331946,-9.764097
0.430528,-0.332921,-9.764009
0.431804,-0.333892,-9.763921
0.433074,-0.334857,-9.763833
0.434336,-0.335817,-9.763746
0.435592,-0.336771,-9.763659
0.436842,-0.337721,-9.763572
0.438085,-0.338666,-9.763485
0.439322,-0.339605,-9.763399
0.440552,-0.340540,-9.763313
0.441776,-0.341469,-9.763227
0.442993,-0.342394,-9.763142
0.444204,-0.343314,-9.763056
0.445409,-0.344229,-9.762971
0.446607,-0.345138,-9.762886
0.447799,-0.346043,-9.762802
0.448985,-0.346944,-9.762718
0.450165,-0.347839,-9.762634
0.451339,-0.348730,-9.762550
0.452506,-0.349616,-9.762466
0.453668,-0.350497,-9.762383
0.454823,-0.351373,-9.762300
0.455972,-0.352245,-9.762217
0.457116,-0.353112,-9.762135
0.458253,-0.353975,-9.762053
0.459384,-0.354833,-9.761971
0.460510,-0.355686,-9.761889
0.461629,-0.356535,-9.761808
0.462743,-0.357379,-9.761726
0.463851,-0.358219,-9.761646
0.464953,-0.359054,-9.761565
0.466050,-0.359885,-9.761485
0.467141,-0.360711,-9.761404
0.468226,-0.361533,-9.761325
0.469305,-0.362351,-9.761245
0.470379,-0.363164,-9.761166
0.471447,-0.363973,-9.761087
0.472509,-0.364778,-9.761008
0.473566,-0.365578,-9.760929
0.474618,-0.366374,-9.760851
0.475664,-0.367166,-9.760773
0.476704,-0.367954,-9.760695
0.477739,-0.368737,-9.760618
0.478769,-0.369517,-9.760541
0.479793,-0.370292,-9.760464
0.480812,-0.371063,-9.760387
0.481826,-0.371830,-9.760311
0.482834,-0.372592,-9.760235
0.483838,-0.373351,-9.760159
0.484835,-0.374106,-9.760083
0.485828,-0.374857,-9.760008
0.486815,-0.375603,-9.759933
0.487798,-0.376346,-9.759858
0.488775,-0.377085,-9.759784
0.489747,-0.377820,-9.759709
0.490714,-0.378551,-9.759635
0.491676,-0.379278,-9.759562
0.492633,-0.380001,-9.759488
0.493585,-0.380720,-9.759415
0.494532,-0.381436,-9.759342
0.495474,-0.382147,-9.759269
0.496411,-0.382855,-9.759197
0.497343,-0.383560,-9.759125
0.498270,-0.384260,-9.759053
0.499193,-0.384957,-9.758981
0.500110,-0.385650,-9.758910
0.501023,-0.386339,-9.758839
0.501931,-0.387025,-9.758768
0.502835,-0.387707,-9.758697
0.503733,-0.388385,-9.758627
0.504627,-0.389060,-9.758557
0.505516,-0.389731,-9.758487
0.506401,-0.390398,-9.758418
0.507281,-0.391062,-9.758349
0.508156,-0.391723,-9.758280
0.509027,-0.392380,-9.758211
0.509894,-0.393034,-9.758143
0.510755,-0.393684,-9.758074
0.511613,-0.394330,-9.758006
0.512465,-0.394973,-9.757939
0.513314,-0.395613,-9.757871
0.514157,-0.396249,-9.757804
0.514997,-0.396882,-9.757737
0.515832,-0.397512,-9.757671
0.516663,-0.398138,-9.757604
0.517489,-0.398761,-9.757538
0.518311,-0.399381,-9.757472
0.519129,-0.399997,-9.757407
0.519942,-0.400610,-9.757341
0.520751,-0.401220,-9.757276
0.521556,-0.401827,-9.757212
0.522357,-0.402430,-9.757147
0.523154,-0.403030,-9.757083
0.523946,-0.403627,-9.757019
0.524734,-0.404221,-9.756955
0.525519,-0.404812,-9.756891
0.526299,-0.405399,-9.756828
0.527075,-0.405984,-9.756765
0.527847,-0.406565,-9.756702
0.528614,-0.407143,-9.756640
0.529378,-0.407718,-9.756577
0.530138,-0.408290,-9.756515
0.530894,-0.408859,-9.756453
0.531646,-0.409425,-9.756392
0.532394,-0.409988,-9.756331
0.533138,-0.410548,-9.756269
0.533878,-0.411105,-9.756209
0.534615,-0.411660,-9.756148
0.535347,-0.412211,-9.756088
0.536076,-0.412759,-9.756028
0.536801,-0.413304,-9.755968
0.537522,-0.413847,-9.755908
0.538239,-0.414386,-9.755849
0.538953,-0.414923,-9.755790
0.539662,-0.415457,-9.755731
0.540368,-0.415988,-9.755673
0.541071,-0.416516,-9.755614
0.541770,-0.417042,-9.755556
0.542465,-0.417564,-9.755498
0.543156,-0.418084,-9.755441
0.543844,-0.418601,-9.755383
0.544528,-0.419116,-9.755326
0.545209,-0.419627,-9.755269
0.545886,-0.420136,-9.755213
0.546559,-0.420643,-9.755156
0.547229,-0.421146,-9.755100
0.547896,-0.421647,-9.755044
0.548559,-0.422145,-9.754988
0.549218,-0.422641,-9.754933
0.549875,-0.423134,-9.754878
0.550527,-0.423624,-9.754822
0.551176,-0.424112,-9.754768
0.551822,-0.424597,-9.754713
0.552465,-0.425080,-9.754659
0.553104,-0.425560,-9.754605
0.553740,-0.426037,-9.754551
0.554372,-0.426512,-9.754497
0.555001,-0.426985,-9.754444
0.555627,-0.427455,-9.754391
0.556250,-0.427922,-9.754338
0.556869,-0.428387,-9.754285
0.557485,-0.428850,-9.754233
0.558098,-0.429310,-9.754180
0.558708,-0.429767,-9.754128
0.559314,-0.430223,-9.754076
0.559917,-0.430675,-9.754025
0.560517,-0.431126,-9.753974
0.561114,-0.431574,-9.753922
0.561708,-0.432019,-9.753871
0.562299,-0.432463,-9.753821
0.562887,-0.432904,-9.753770
0.563471,-0.433342,-9.753720
0.564053,-0.433779,-9.753670
0.564631,-0.434213,-9.753620
0.565207,-0.434644,-9.753571
0.565779,-0.435074,-9.753521
0.566348,-0.435501,-9.753472
0.566915,-0.435926,-9.753423
0.567478,-0.436348,-9.753374
0.568039,-0.436769,-9.753326
0.568597,-0.437187,-9.753277
0.569151,-0.437603,-9.753229
0.569703,-0.438017,-9.753181
0.570252,-0.438428,-9.753134
0.570798,-0.438838,-9.753086
0.571341,-0.439245,-9.753039
0.571881,-0.439650,-9.752992
0.572419,-0.440053,-9.752945
0.572954,-0.440454,-9.752899
0.573485,-0.440852,-9.752852
0.574015,-0.441249,-9.752806
0.574541,-0.441643,-9.752760
0.575064,-0.442036,-9.752714
0.575585,-0.442426,-9.752669
0.576103,-0.442814,-9.752623
0.576619,-0.443200,-9.752578
0.577131,-0.443584,-9.752533
0.577641,-0.443967,-9.752488
0.578149,-0.444347,-9.752444
0.578653,-0.444725,-9.752399
0.579156,-0.445101,-9.752355
0.579655,-0.445475,-9.752311
0.580152,-0.445847,-9.752267
0.580646,-0.446217,-9.752224
0.581138,-0.446585,-9.752180
0.581627,-0.446952,-9.752137
0.582113,-0.447316,-9.752094
0.582597,-0.447678,-9.752051
0.583078,-0.448039,-9.752009
0.583557,-0.448397,-9.751966
0.584034,-0.448754,-9.751924
0.584507,-0.449109,-9.751882
0.584979,-0.449462,-9.751840
0.585448,-0.449813,-9.751799
0.585914,-0.450162,-9.751757
0.586378,-0.450509,-9.751716
0.586840,-0.450855,-9.751675
0.587299,-0.451198,-9.751634
0.587756,-0.451540,-9.751593
0.588210,-0.451880,-9.751553
0.588662,-0.452219,-9.751512
0.589112,-0.452555,-9.751472
0.589559,-0.452890,-9.751432
0.590004,-0.453223,-9.751392
0.590446,-0.453554,-9.751353
0.590887,-0.453883,-9.751313
0.591325,-0.454211,-9.751274
0.591760,-0.454537,-9.751235
0.592194,-0.454861,-9.751196
0.592625,-0.455184,-9.751158
0.593054,-0.455504,-9.751119
0.593480,-0.455824,-9.751081
0.593905,-0.456141,-9.751043
0.594327,-0.456457,-9.751005
0.594747,-0.456771,-9.750967
0.595165,-0.457083,-9.750929
0.595580,-0.457394,-9.750892
0.595994,-0.457703,-9.750855
0.596405,-0.458011,-9.750817
0.596814,-0.458317,-9.750780
0.597221,-0.458621,-9.750744
0.597626,-0.458923,-9.750707
0.598028,-0.459225,-9.750671
0.598429,-0.459524,-9.750634
0.598827,-0.459822,-9.750598
0.599224,-0.460118,-9.750562
0.599618,-0.460413,-9.750527
0.600010,-0.460706,-9.750491
0.600400,-0.460998,-9.750456
0.600788,-0.461288,-9.750421
0.601174,-0.461576,-9.750385
0.601559,-0.461864,-9.750351
0.601941,-0.462149,-9.750316
0.602321,-0.462433,-9.750281
0.602699,-0.462716,-9.750247
0.603075,-0.462997,-9.750213
0.603449,-0.463276,-9.750178
0.603821,-0.463554,-9.750144
0.604191,-0.463831,-9.750111
0.604560,-0.464106,-9.750077
0.604926,-0.464380,-9.750044
0.605290,-0.464652,-9.750010
0.605653,-0.464923,-9.749977
0.606013,-0.465192,-9.749944
0.606372,-0.465460,-9.749911
0.606729,-0.465727,-9.749879
0.607084,-0.465992,-9.749846
0.607437,-0.466256,-9.749814
0.607788,-0.466518,-9.749782
0.608138,-0.466779,-9.749750
0.608485,-0.467039,-9.749718
0.608831,-0.467297,-9.749686
0.609175,-0.467554,-9.749654
0.609517,-0.467809,-9.749623
0.609858,-0.468063,-9.749592
0.610196,-0.468316,-9.749560
0.610533,-0.468568,-9.749529
0.610868,-0.468818,-9.749499
0.611201,-0.469067,-9.749468
0.611533,-0.469314,-9.749437
0.611863,-0.469560,-9.749407
0.612191,-0.469805,-9.749377
0.612517,-0.470049,-9.749346
0.612842,-0.470291,-9.749316
0.613165,-0.470532,-9.749287
0.613486,-0.470772,-9.749257
0.613805,-0.471011,-9.749227
0.614123,-0.471248,-9.749198
0.614440,-0.471484,-9.749169
0.614754,-0.471719,-9.749140
0.615067,-0.471952,-9.749111
0.615378,-0.472185,-9.749082
0.615688,-0.472416,-9.749053
0.615996,-0.472646,-9.749024
0.616302,-0.472874,-9.748996
0.616607,-0.473102,-9.748968
0.616910,-0.473328,-9.748940
0.617212,-0.473553,-9.748912
0.617512,-0.473777,-9.748884
0.617810,-0.474000,-9.748856
0.618107,-0.474221,-9.748828
0.618403,-0.474441,-9.748801
0.618696,-0.474661,-9.748773
0.618989,-0.474879,-9.748746
0.619279,-0.475095,-9.748719
0.619569,-0.475311,-9.748692
0.619856,-0.475526,-9.748665
0.620142,-0.475739,-9.748639
0.620427,-0.475952,-9.748612
0.620710,-0.476163,-9.748586
0.620992,-0.476373,-9.748559
0.621272,-0.476582,-9.748533
0.621551,-0.476790,-9.748507
0.621828,-0.476997,-9.748481
0.622104,-0.477202,-9.748455
0.622378,-0.477407,-9.748430
0.622651,-0.477611,-9.748404
0.622923,-0.477813,-9.748379
0.623193,-0.478014,-9.748353
0.623462,-0.478215,-9.748328
0.623729,-0.478414,-9.748303
0.623995,-0.478612,-9.748278
0.624259,-0.478810,-9.748253
0.624522,-0.479006,-9.748229
0.624784,-0.479201,-9.748204
0.625044,-0.479395,-9.748180
0.625303,-0.479588,-9.748155
0.625561,-0.479780,-9.748131
0.625817,-0.479971,-9.748107
0.626072,-0.480161,-9.748083
0.626326,-0.480350,-9.748059
0.626578,-0.480538,-9.748035
0.626829,-0.480725,-9.748012
0.627079,-0.480911,-9.747988
0.627327,-0.481096,-9.747965
0.627574,-0.481281,-9.747942
0.627820,-0.481464,-9.747918
0.628064,-0.481646,-9.747895
0.628307,-0.481827,-9.747872
0.628549,-0.482007,-9.747850
0.628790,-0.482187,-9.747827
0.629029,-0.482365,-9.747804
0.629267,-0.482543,-9.747782
0.629504,-0.482719,-9.747759
0.629739,-0.482895,-9.747737
0.629974,-0.483069,-9.747715
0.630207,-0.483243,-9.747693
0.630439,-0.483416,-9.747671
0.630670,-0.483588,-9.747649
0.630899,-0.483759,-9.747627
0.631127,-0.483929,-9.747606
0.631354,-0.484098,-9.747584
0.631580,-0.484266,-9.747563
0.631805,-0.484434,-9.747542
0.632028,-0.484600,-9.747520
0.632251,-0.484766,-9.747499
0.632472,-0.484931,-9.747478
0.632692,-0.485095,-9.747457
0.632911,-0.485258,-9.747437
0.633129,-0.485420,-9.747416
0.633345,-0.485581,-9.747395
0.633561,-0.485742,-9.747375
0.633775,-0.485901,-9.747355
0.633988,-0.486060,-9.747334
0.634200,-0.486218,-9.747314
0.634411,-0.486375,-9.747294
0.634621,-0.486531,-9.747274
0.634830,-0.486687,-9.747254
0.635038,-0.486842,-9.747235
0.635244,-0.486995,-9.747215
0.635450,-0.487148,-9.747195
0.635654,-0.487301,-9.747176
0.635857,-0.487452,-9.747156
0.636060,-0.487603,-9.747137
0.636261,-0.487753,-9.747118
0.636461,-0.487902,-9.747099
0.636660,-0.488050,-9.747080
0.636858,-0.488197,-9.747061
0.637055,-0.488344,-9.747042
0.637251,-0.488490,-9.747023
0.637446,-0.488635,-9.747005
0.637640,-0.488780,-9.746986
0.637833,-0.488923,-9.746968
0.638025,-0.489066,-9.746949
0.638216,-0.489208,-9.746931
0.638406,-0.489350,-9.746913
0.638595,-0.489490,-9.746895
0.638783,-0.489630,-9.746877
0.638969,-0.489770,-9.746859
0.639155,-0.489908,-9.746841
0.639340,-0.490046,-9.746824
0.639524,-0.490183,-9.746806
0.639707,-0.490319,-9.746788
0.639890,-0.490454,-9.746771
0.640071,-0.490589,-9.746754
0.640251,-0.490723,-9.746736
0.640430,-0.490857,-9.746719
0.640608,-0.490990,-9.746702
0.640786,-0.491122,-9.746685
0.640962,-0.491253,-9.746668
0.641138,-0.491384,-9.746651
0.641312,-0.491513,-9.746634
0.641486,-0.491643,-9.746618
0.641659,-0.491771,-9.746601
0.641831,-0.491899,-9.746585
0.642001,-0.492026,-9.746568
0.642172,-0.492153,-9.746552
0.642341,-0.492279,-9.746536
0.642509,-0.492404,-9.746519
0.642676,-0.492529,-9.746503
0.642843,-0.492653,-9.746487
0.643009,-0.492776,-9.746471
0.643173,-0.492899,-9.746456
0.643337,-0.493020,-9.746440
0.643500,-0.493142,-9.746424
0.643662,-0.493263,-9.746408
0.643824,-0.493383,-9.746393
0.643984,-0.493502,-9.746377
0.644144,-0.493621,-9.746362
0.644303,-0.493739,-9.746347
0.644461,-0.493857,-9.746331
0.644618,-0.493973,-9.746316
0.644774,-0.494090,-9.746301
0.644930,-0.494205,-9.746286
0.645084,-0.494321,-9.746271
0.645238,-0.494435,-9.746256
0.645391,-0.494549,-9.746242
0.645544,-0.494662,-9.746227
0.645695,-0.494775,-9.746212
0.645846,-0.494887,-9.746198
0.645996,-0.494999,-9.746183
0.646145,-0.495109,-9.746169
0.646293,-0.495220,-9.746155
0.646441,-0.495330,-9.746140
0.646587,-0.495439,-9.746126
0.646733,-0.495547,-9.746112
0.646879,-0.495655,-9.746098
0.647023,-0.495763,-9.746084
0.647167,-0.495870,-9.746070
0.647310,-0.495976,-9.746056
0.647452,-0.496082,-9.746042
0.647593,-0.496187,-9.746029
0.647734,-0.496292,-9.746015
0.647874,-0.496396,-9.746002
0.648013,-0.496499,-9.745988
0.648152,-0.496602,-9.745975
0.648290,-0.496705,-9.745961
0.648427,-0.496807,-9.745948
0.648563,-0.496908,-9.745935
0.648699,-0.497009,-9.745922
0.648834,-0.497110,-9.745909
0.648968,-0.497209,-9.745896
0.649101,-0.497309,-9.745883
0.649234,-0.497407,-9.745870
0.649366,-0.497506,-9.745857
0.649498,-0.497603,-9.745844
0.649628,-0.497701,-9.745831
0.649758,-0.497797,-9.745819
0.649888,-0.497894,-9.745806
0.650017,-0.497989,-9.745794
0.650145,-0.498084,-9.745781
0.650272,-0.498179,-9.745769
0.650399,-0.498273,-9.745757
0.650525,-0.498367,-9.745744
0.650650,-0.498460,-9.745732
0.650775,-0.498553,-9.745720
0.650899,-0.498645,-9.745708
0.651022,-0.498737,-9.745696
0.651145,-0.498828,-9.745684
0.651267,-0.498919,-9.745672
0.651388,-0.499009,-9.745660
0.651509,-0.499099,-9.745649
0.651629,-0.499188,-9.745637
0.651749,-0.499277,-9.745625
0.651868,-0.499366,-9.745614
0.651986,-0.499454,-9.745602
0.652104,-0.499541,-9.745591
0.652221,-0.499628,-9.745579
0.652337,-0.499715,-9.745568
0.652453,-0.499801,-9.745557
0.652568,-0.499887,-9.745545
0.652683,-0.499972,-9.745534
0.652797,-0.500056,-9.745523
0.652910,-0.500141,-9.745512
0.653023,-0.500225,-9.745501
0.653135,-0.500308,-9.745490
0.653247,-0.500391,-9.745479
0.653358,-0.500474,-9.745468
0.653469,-0.500556,-9.745458
0.653578,-0.500638,-9.745447
0.653688,-0.500719,-9.745436
0.653796,-0.500800,-9.745426
0.653905,-0.500880,-9.745415
0.654012,-0.500960,-9.745405
0.654119,-0.501040,-9.745394
0.654226,-0.501119,-9.745384
0.654332,-0.501197,-9.745373
0.654437,-0.501276,-9.745363
0.654542,-0.501354,-9.745353
0.654646,-0.501431,-9.745343
0.654750,-0.501508,-9.745332
0.654853,-0.501585,-9.745322
0.654956,-0.501661,-9.745312
0.655058,-0.501737,-9.745302
0.655159,-0.501813,-9.745292
0.655260,-0.501888,-9.745283
0.655361,-0.501962,-9.745273
0.655461,-0.502037,-9.745263
0.655560,-0.502111,-9.745253
0.655659,-0.502184,-9.745244
0.655758,-0.502257,-9.745234
0.655856,-0.502330,-9.745224
0.655953,-0.502402,-9.745215
0.656050,-0.502474,-9.745205
0.656146,-0.502546,-9.745196
0.656242,-0.502617,-9.745186
0.656337,-0.502688,-9.745177
0.656432,-0.502759,-9.745168
0.656527,-0.502829,-9.745159
0.656620,-0.502898,-9.745149
0.656714,-0.502968,-9.745140
0.656807,-0.503037,-9.745131
0.656899,-0.503105,-9.745122
0.656991,-0.503174,-9.745113
0.657082,-0.503242,-9.745104
0.657173,-0.503309,-9.745095
0.657264,-0.503376,-9.745086
0.657354,-0.503443,-9.745078
0.657443,-0.503510,-9.745069
0.657532,-0.503576,-9.745060
0.657621,-0.503642,-9.745051
0.657709,-0.503707,-9.745043
0.657797,-0.503772,-9.745034
0.657884,-0.503837,-9.745026
0.657970,-0.503902,-9.745017
0.658057,-0.503966,-9.745009
0.658143,-0.504030,-9.745000
0.658228,-0.504093,-9.744992
0.658313,-0.504156,-9.744983
0.658397,-0.504219,-9.744975
0.658481,-0.504281,-9.744967
0.658565,-0.504343,-9.744959
0.658648,-0.504405,-9.744950
0.658731,-0.504467,-9.744942
0.658813,-0.504528,-9.744934
0.658895,-0.504589,-9.744926
0.658976,-0.504649,-9.744918
0.659057,-0.504709,-9.744910
0.659138,-0.504769,-9.744902
0.659218,-0.504829,-9.744894
0.659298,-0.504888,-9.744887
0.659377,-0.504947,-9.744879
0.659456,-0.505005,-9.744871
0.659535,-0.505064,-9.744863
0.659613,-0.505122,-9.744856
0.659690,-0.505179,-9.744848
0.659768,-0.505237,-9.744840
0.659844,-0.505294,-9.744833
0.659921,-0.505351,-9.744825
0.659997,-0.505407,-9.744818
0.660073,-0.505463,-9.744810
0.660148,-0.505519,-9.744803
0.660223,-0.505575,-9.744796
0.660297,-0.505630,-9.744788
0.660371,-0.505685,-9.744781
0.660445,-0.505740,-9.744774
0.660518,-0.505794,-9.744766
0.660591,-0.505849,-9.744759
0.660664,-0.505902,-9.744752
0.660736,-0.505956,-9.744745
0.660807,-0.506009,-9.744738
0.660879,-0.506062,-9.744731
0.660950,-0.506115,-9.744724
0.661021,-0.506168,-9.744717
0.661091,-0.506220,-9.744710
0.661161,-0.506272,-9.744703
0.661230,-0.506323,-9.744696
0.661299,-0.506375,-9.744690
0.661368,-0.506426,-9.744683
0.661437,-0.506477,-9.744676
0.661505,-0.506527,-9.744669
0.661573,-0.506578,-9.744663
0.661640,-0.506628,-9.744656
0.661707,-0.506677,-9.744649
0.661774,-0.506727,-9.744643
0.661840,-0.506776,-9.744636
0.661906,-0.506825,-9.744630
0.661971,-0.506874,-9.744623
0.662037,-0.506922,-9.744617
0.662102,-0.506971,-9.744610
0.662166,-0.507019,-9.744604
0.662231,-0.507066,-9.744598
0.662294,-0.507114,-9.744591
0.662358,-0.507161,-9.744585
0.662421,-0.507208,-9.744579
0.662484,-0.507255,-9.744573
0.662547,-0.507301,-9.744566
0.662609,-0.507347,-9.744560
0.662671,-0.507393,-9.744554
0.662733,-0.507439,-9.744548
0.662794,-0.507485,-9.744542
0.662855,-0.507530,-9.744536
0.662916,-0.507575,-9.744530
0.662976,-0.507620,-9.744524
0.663036,-0.507664,-9.744518
0.663096,-0.507709,-9.744512
0.663155,-0.507753,-9.744506
0.663214,-0.507797,-9.744501
0.663273,-0.507840,-9.744495
0.663331,-0.507884,-9.744489
0.663389,-0.507927,-9.744483
0.663447,-0.507970,-9.744477
0.663505,-0.508013,-9.744472
0.663562,-0.508055,-9.744466
0.663619,-0.508097,-9.744460
