ref_mag_x (uT),ref_mag_y (uT),ref_mag_z (uT)
28.126766,-2.951327,-15.523892
28.128335,-2.965128,-15.518418
28.129890,-2.978854,-15.512969
28.131431,-2.992507,-15.507546
28.132958,-3.006087,-15.502149
28.134472,-3.019593,-15.496776
28.135972,-3.033027,-15.491429
28.137458,-3.046389,-15.486106
28.138931,-3.059678,-15.480809
28.140391,-3.072896,-15.475537
28.141837,-3.086043,-15.470289
28.143271,-3.099120,-15.465066
28.144692,-3.112126,-15.459868
28.146100,-3.125062,-15.454694
28.147496,-3.137928,-15.449544
28.148879,-3.150726,-15.444419
28.150249,-3.163454,-15.439317
28.151608,-3.176114,-15.434240
28.152954,-3.188706,-15.429187
28.154289,-3.201231,-15.424158
28.155611,-3.213688,-15.419153
28.156922,-3.226078,-15.414171
28.158221,-3.238402,-15.409213
28.159509,-3.250659,-15.404278
28.160785,-3.262851,-15.399367
28.162050,-3.274977,-15.394480
28.163303,-3.287038,-15.389615
28.164546,-3.299034,-15.384774
28.165777,-3.310966,-15.379955
28.166998,-3.322833,-15.375160
28.168207,-3.334637,-15.370387
28.169406,-3.346378,-15.365637
28.170595,-3.358056,-15.360910
28.171773,-3.369671,-15.356206
28.172940,-3.381223,-15.351524
28.174098,-3.392714,-15.346864
28.175245,-3.404143,-15.342227
28.176382,-3.415510,-15.337611
28.177509,-3.426817,-15.333018
28.178626,-3.438063,-15.328447
28.179733,-3.449248,-15.323898
28.180830,-3.460374,-15.319371
28.181918,-3.471440,-15.314865
28.182997,-3.482447,-15.310381
28.184066,-3.493394,-15.305919
28.185125,-3.504283,-15.301478
28.186175,-3.515114,-15.297059
28.187217,-3.525886,-15.292660
28.188249,-3.536601,-15.288283
28.189272,-3.547258,-15.283928
28.190286,-3.557858,-15.279593
28.191291,-3.568402,-15.275279
28.192287,-3.578888,-15.270986
28.193275,-3.589319,-15.266713
28.194254,-3.599694,-15.262462
28.195225,-3.610013,-15.258231
28.196187,-3.620277,-15.254020
28.197141,-3.630486,-15.249830
28.198087,-3.640640,-15.245660
28.199024,-3.650740,-15.241510
28.199954,-3.660786,-15.237381
28.200875,-3.670778,-15.233271
28.201788,-3.680716,-15.229182
28.202694,-3.690602,-15.225112
28.203591,-3.700434,-15.221062
28.204481,-3.710214,-15.217032
28.205364,-3.719941,-15.213021
28.206238,-3.729616,-15.209030
28.207105,-3.739240,-15.205059
28.207965,-3.748812,-15.201107
28.208817,-3.758333,-15.197174
28.209662,-3.767803,-15.193260
28.210500,-3.777222,-15.189365
28.211330,-3.786591,-15.185490
28.212154,-3.795909,-15.181633
28.212970,-3.805178,-15.177795
28.213779,-3.814397,-15.173976
28.214582,-3.823567,-15.170176
28.215377,-3.832688,-15.166394
28.216166,-3.841761,-15.162631
28.216948,-3.850784,-15.158886
28.217723,-3.859760,-15.155159
28.218492,-3.868687,-15.151451
28.219254,-3.877567,-15.147761
28.220010,-3.886399,-15.144089
28.220759,-3.895184,-15.140436
28.221502,-3.903922,-15.136800
28.222239,-3.912614,-15.133182
28.222969,-3.921259,-15.129582
28.223694,-3.929858,-15.125999
28.224412,-3.938410,-15.122434
28.225124,-3.946918,-15.118887
28.225830,-3.955379,-15.115357
28.226530,-3.963796,-15.111845
28.227224,-3.972167,-15.108349
28.227912,-3.980494,-15.104872
28.228595,-3.988777,-15.101411
28.229272,-3.997015,-15.097967
28.229943,-4.005209,-15.094541
28.230608,-4.013360,-15.091131
28.231268,-4.021467,-15.087738
28.231922,-4.029530,-15.084362
28.232571,-4.037551,-15.081002
28.233214,-4.045529,-15.077660
28.233852,-4.053464,-15.074333
28.234485,-4.061357,-15.071024
28.235112,-4.069208,-15.067730
28.235734,-4.077016,-15.064453
28.236351,-4.084784,-15.061192
28.236963,-4.092509,-15.057948
28.237570,-4.100194,-15.054719
28.238172,-4.107838,-15.051507
28.238768,-4.115440,-15.048310
28.239360,-4.123003,-15.045129
28.239947,-4.130525,-15.041964
28.240529,-4.138006,-15.038815
28.241106,-4.145448,-15.035682
28.241678,-4.152851,-15.032564
28.242246,-4.160213,-15.029461
28.242808,-4.167537,-15.026374
28.243367,-4.174821,-15.023302
28.243920,-4.182067,-15.020246
28.244469,-4.189274,-15.017205
28.245014,-4.196443,-15.014179
28.245554,-4.203573,-15.011168
28.246090,-4.210665,-15.008172
28.246621,-4.217720,-15.005191
28.247148,-4.224737,-15.002225
28.247670,-4.231717,-14.999274
28.248188,-4.238659,-14.996337
28.248702,-4.245565,-14.993415
28.249212,-4.252433,-14.990508
28.249718,-4.259266,-14.987615
28.250219,-4.266061,-14.984737
28.250717,-4.272821,-14.981873
28.251210,-4.279544,-14.979024
28.251699,-4.286232,-14.976188
28.252185,-4.292884,-14.973367
28.252666,-4.299501,-14.970560
28.253143,-4.306082,-14.967767
28.253617,-4.312629,-14.964988
28.254087,-4.319140,-14.962223
28.254553,-4.325617,-14.959472
28.255015,-4.332060,-14.956734
28.255473,-4.338468,-14.954011
28.255928,-4.344842,-14.951301
28.256379,-4.351182,-14.948604
28.256826,-4.357488,-14.945921
28.257270,-4.363761,-14.943252
28.257710,-4.370001,-14.940596
28.258147,-4.376207,-14.937953
28.258580,-4.382380,-14.935324
28.259010,-4.388521,-14.932708
28.259436,-4.394628,-14.930105
28.259859,-4.400704,-14.927515
28.260278,-4.406747,-14.924938
28.260694,-4.412757,-14.922374
28.261107,-4.418736,-14.919823
28.261516,-4.424683,-14.917284
28.261923,-4.430599,-14.914759
28.262326,-4.436483,-14.912246
28.262725,-4.442335,-14.909746
28.263122,-4.448157,-14.907259
28.263515,-4.453948,-14.904784
28.263905,-4.459707,-14.902321
28.264292,-4.465437,-14.899871
28.264676,-4.471135,-14.897434
28.265057,-4.476804,-14.895008
28.265435,-4.482442,-14.892595
28.265810,-4.488051,-14.890194
28.266182,-4.493629,-14.887805
28.266551,-4.499178,-14.885429
28.266918,-4.504698,-14.883064
28.267281,-4.510188,-14.880711
28.267641,-4.515649,-14.878370
28.267999,-4.521081,-14.876041
28.268353,-4.526484,-14.873723
28.268705,-4.531858,-14.871418
28.269055,-4.537204,-14.869124
28.269401,-4.542521,-14.866842
28.269745,-4.547811,-14.864571
28.270086,-4.553072,-14.862311
28.270424,-4.558305,-14.860064
28.270760,-4.563510,-14.857827
28.271093,-4.568688,-14.855602
28.271423,-4.573838,-14.853388
28.271751,-4.578961,-14.851185
28.272077,-4.584057,-14.848994
28.272399,-4.589126,-14.846813
28.272720,-4.594167,-14.844644
28.273038,-4.599182,-14.842486
28.273353,-4.604171,-14.840338
28.273666,-4.609133,-14.838202
28.273976,-4.614068,-14.836076
28.274284,-4.618978,-14.833961
28.274590,-4.623861,-14.831857
28.274893,-4.628718,-14.829764
28.275194,-4.633550,-14.827681
28.275493,-4.638356,-14.825608
28.275789,-4.643137,-14.823547
28.276083,-4.647892,-14.821495
28.276375,-4.652622,-14.819455
28.276665,-4.657326,-14.817424
28.276952,-4.662006,-14.815404
28.277237,-4.666661,-14.813394
28.277520,-4.671292,-14.811394
28.277801,-4.675897,-14.809405
28.278079,-4.680479,-14.807426
28.278356,-4.685036,-14.805456
28.278630,-4.689569,-14.803497
28.278903,-4.694078,-14.801548
28.279173,-4.698563,-14.799608
28.279441,-4.703024,-14.797679
28.279707,-4.707461,-14.795759
28.279971,-4.711875,-14.793849
28.280233,-4.716266,-14.791949
28.280493,-4.720633,-14.790059
28.280751,-4.724977,-14.788178
28.281007,-4.729299,-14.786307
28.281262,-4.733597,-14.784445
28.281514,-4.737872,-14.782593
28.281764,-4.742125,-14.780750
28.282013,-4.746355,-14.778917
28.282259,-4.750563,-14.777093
28.282504,-4.754749,-14.775278
28.282747,-4.758912,-14.773473
28.282988,-4.763053,-14.771676
28.283227,-4.767173,-14.769889
28.283465,-4.771270,-14.768111
28.283700,-4.775346,-14.766343
28.283934,-4.779400,-14.764583
28.284166,-4.783433,-14.762832
28.284397,-4.787444,-14.761090
28.284626,-4.791434,-14.759357
28.284853,-4.795403,-14.757633
28.285078,-4.799351,-14.755918
28.285301,-4.803279,-14.754211
28.285523,-4.807185,-14.752513
28.285744,-4.811070,-14.750824
28.285962,-4.814935,-14.749144
28.286179,-4.818780,-14.747472
28.286395,-4.822604,-14.745809
28.286609,-4.826408,-14.744154
28.286821,-4.830192,-14.742507
28.287032,-4.833956,-14.740869
28.287241,-4.837699,-14.739240
28.287448,-4.841423,-14.737619
28.287654,-4.845128,-14.736006
28.287859,-4.848812,-14.734401
28.288062,-4.852478,-14.732805
28.288263,-4.856123,-14.731217
28.288463,-4.859750,-14.729636
28.288662,-4.863357,-14.728064
28.288859,-4.866945,-14.726501
28.289055,-4.870515,-14.724945
28.289249,-4.874065,-14.723397
28.289442,-4.877596,-14.721857
28.289633,-4.881109,-14.720325
28.289823,-4.884603,-14.718800
28.290011,-4.888079,-14.717284
28.290199,-4.891537,-14.715775
28.290385,-4.894976,-14.714274
28.290569,-4.898397,-14.712781
28.290752,-4.901799,-14.711296
28.290934,-4.905184,-14.709818
28.291114,-4.908551,-14.708347
28.291294,-4.911900,-14.706884
28.291472,-4.915231,-14.705429
28.291648,-4.918545,-14.703981
28.291823,-4.921841,-14.702541
28.291998,-4.925120,-14.701108
28.292170,-4.928381,-14.699682
28.292342,-4.931626,-14.698264
28.292512,-4.934853,-14.696853
28.292681,-4.938063,-14.695449
28.292849,-4.941256,-14.694053
28.293016,-4.944432,-14.692664
28.293181,-4.947591,-14.691281
28.293346,-4.950734,-14.689906
28.293509,-4.953860,-14.688538
28.293671,-4.956969,-14.687177
28.293831,-4.960062,-14.685823
28.293991,-4.963139,-14.684476
28.294149,-4.966199,-14.683136
28.294307,-4.969243,-14.681803
28.294463,-4.972271,-14.680477
28.294618,-4.975283,-14.679157
28.294772,-4.978280,-14.677844
28.294925,-4.981260,-14.676538
28.295077,-4.984225,-14.675239
28.295228,-4.987174,-14.673947
28.295377,-4.990107,-14.672661
28.295526,-4.993025,-14.671381
28.295673,-4.995927,-14.670109
28.295820,-4.998814,-14.668843
28.295965,-5.001686,-14.667583
28.296110,-5.004543,-14.666330
28.296253,-5.007384,-14.665083
28.296396,-5.010211,-14.663843
28.296537,-5.013022,-14.662609
28.296677,-5.015819,-14.661382
28.296817,-5.018601,-14.660161
28.296955,-5.021368,-14.658946
28.297093,-5.024121,-14.657737
28.297229,-5.026859,-14.656535
28.297365,-5.029583,-14.655339
28.297499,-5.032292,-14.654149
28.297633,-5.034987,-14.652965
28.297766,-5.037668,-14.651787
28.297898,-5.040334,-14.650615
28.298029,-5.042987,-14.649450
28.298159,-5.045625,-14.648290
28.298288,-5.048250,-14.647136
28.298416,-5.050860,-14.645989
28.298543,-5.053457,-14.644847
28.298669,-5.056040,-14.643711
28.298795,-5.058610,-14.642581
28.298920,-5.061166,-14.641457
28.299043,-5.063708,-14.640339
28.299166,-5.066237,-14.639226
28.299288,-5.068753,-14.638119
28.299410,-5.071255,-14.637018
28.299530,-5.073745,-14.635923
28.299649,-5.076221,-14.634833
28.299768,-5.078683,-14.633749
28.299886,-5.081133,-14.632670
28.300003,-5.083570,-14.631597
28.300120,-5.085995,-14.630530
28.300235,-5.088406,-14.629468
28.300350,-5.090805,-14.628412
28.300464,-5.093191,-14.627361
28.300577,-5.095564,-14.626315
28.300689,-5.097925,-14.625275
28.300801,-5.100273,-14.624240
28.300912,-5.102609,-14.623211
28.301022,-5.104933,-14.622187
28.301131,-5.107244,-14.621168
28.301240,-5.109543,-14.620155
28.301347,-5.111830,-14.619146
28.301454,-5.114105,-14.618143
28.301561,-5.116368,-14.617145
28.301666,-5.118619,-14.616153
28.301771,-5.120859,-14.615165
28.301876,-5.123086,-14.614183
28.301979,-5.125302,-14.613205
28.302082,-5.127505,-14.612233
28.302184,-5.129698,-14.611266
28.302286,-5.131878,-14.610304
28.302386,-5.134048,-14.609346
28.302486,-5.136205,-14.608394
28.302586,-5.138352,-14.607447
28.302684,-5.140487,-14.606504
28.302782,-5.142611,-14.605566
28.302880,-5.144723,-14.604634
28.302977,-5.146825,-14.603706
28.303073,-5.148915,-14.602783
28.303168,-5.150994,-14.601864
28.303263,-5.153063,-14.600951
28.303357,-5.155120,-14.600042
28.303451,-5.157167,-14.599138
28.303544,-5.159202,-14.598238
28.303636,-5.161227,-14.597344
28.303728,-5.163242,-14.596453
28.303819,-5.165246,-14.595568
28.303909,-5.167239,-14.594687
28.303999,-5.169221,-14.593810
28.304088,-5.171194,-14.592939
28.304177,-5.173155,-14.592071
28.304265,-5.175107,-14.591208
28.304352,-5.177048,-14.590350
28.304439,-5.178979,-14.589496
28.304526,-5.180900,-14.588647
28.304611,-5.182810,-14.587802
28.304697,-5.184711,-14.586961
28.304781,-5.186601,-14.586125
28.304865,-5.188482,-14.585293
28.304949,-5.190353,-14.584465
28.305032,-5.192213,-14.583642
28.305114,-5.194064,-14.582823
28.305196,-5.195906,-14.582008
28.305277,-5.197737,-14.581197
28.305358,-5.199559,-14.580391
28.305439,-5.201371,-14.579588
28.305518,-5.203174,-14.578790
28.305598,-5.204967,-14.577996
28.305676,-5.206751,-14.577207
28.305754,-5.208525,-14.576421
28.305832,-5.210290,-14.575639
28.305909,-5.212046,-14.574862
28.305986,-5.213792,-14.574088
28.306062,-5.215529,-14.573319
28.306138,-5.217257,-14.572553
28.306213,-5.218976,-14.571791
28.306288,-5.220686,-14.571034
28.306362,-5.222387,-14.570280
28.306436,-5.224079,-14.569530
28.306509,-5.225762,-14.568785
28.306581,-5.227436,-14.568043
28.306654,-5.229102,-14.567304
28.306726,-5.230758,-14.566570
28.306797,-5.232406,-14.565840
28.306868,-5.234045,-14.565113
28.306938,-5.235675,-14.564390
28.307008,-5.237297,-14.563671
28.307078,-5.238911,-14.562956
28.307147,-5.240515,-14.562244
28.307215,-5.242112,-14.561536
28.307284,-5.243700,-14.560831
28.307351,-5.245279,-14.560131
28.307419,-5.246851,-14.559434
28.307486,-5.248414,-14.558740
28.307552,-5.249968,-14.558051
28.307618,-5.251515,-14.557364
28.307684,-5.253053,-14.556682
28.307749,-5.254584,-14.556003
28.307814,-5.256106,-14.555327
28.307878,-5.257620,-14.554655
28.307942,-5.259126,-14.553986
28.308005,-5.260625,-14.553321
28.308069,-5.262115,-14.552660
28.308131,-5.263598,-14.552002
28.308194,-5.265073,-14.551347
28.308256,-5.266540,-14.550696
28.308317,-5.267999,-14.550048
28.308378,-5.269450,-14.549403
28.308439,-5.270894,-14.548762
28.308499,-5.272331,-14.548124
28.308559,-5.273759,-14.547489
28.308619,-5.275181,-14.546858
28.308678,-5.276594,-14.546230
28.308737,-5.278001,-14.545605
28.308795,-5.279400,-14.544984
28.308854,-5.280791,-14.544365
28.308911,-5.282175,-14.543750
28.308969,-5.283552,-14.543139
28.309026,-5.284922,-14.542530
28.309082,-5.286284,-14.541924
28.309139,-5.287640,-14.541322
28.309195,-5.288988,-14.540723
28.309250,-5.290329,-14.540127
28.309305,-5.291663,-14.539534
28.309360,-5.292990,-14.538944
28.309415,-5.294310,-14.538357
28.309469,-5.295623,-14.537773
28.309523,-5.296929,-14.537193
28.309576,-5.298228,-14.536615
28.309630,-5.299520,-14.536040
28.309682,-5.300806,-14.535469
28.309735,-5.302085,-14.534900
28.309787,-5.303357,-14.534334
28.309839,-5.304622,-14.533771
28.309891,-5.305881,-14.533211
28.309942,-5.307133,-14.532655
28.309993,-5.308378,-14.532100
28.310043,-5.309617,-14.531549
28.310094,-5.310850,-14.531001
28.310143,-5.312076,-14.530456
28.310193,-5.313295,-14.529913
28.310242,-5.314508,-14.529373
28.310292,-5.315715,-14.528836
28.310340,-5.316915,-14.528302
28.310389,-5.318109,-14.527771
28.310437,-5.319297,-14.527242
28.310485,-5.320478,-14.526716
28.310532,-5.321654,-14.526193
28.310579,-5.322823,-14.525673
28.310626,-5.323986,-14.525155
28.310673,-5.325142,-14.524640
28.310719,-5.326293,-14.524128
28.310765,-5.327438,-14.523618
28.310811,-5.328576,-14.523111
28.310857,-5.329709,-14.522607
28.310902,-5.330835,-14.522105
28.310947,-5.331956,-14.521606
28.310992,-5.333071,-14.521109
28.311036,-5.334180,-14.520615
28.311080,-5.335283,-14.520124
28.311124,-5.336380,-14.519635
28.311168,-5.337472,-14.519149
28.311211,-5.338558,-14.518665
28.311254,-5.339638,-14.518184
28.311297,-5.340712,-14.517706
28.311339,-5.341781,-14.517230
28.311382,-5.342844,-14.516756
28.311424,-5.343901,-14.516285
28.311465,-5.344953,-14.515816
28.311507,-5.346000,-14.515350
28.311548,-5.347041,-14.514886
28.311589,-5.348076,-14.514424
28.311630,-5.349106,-14.513965
28.311670,-5.350131,-14.513509
28.311711,-5.351150,-14.513054
28.311751,-5.352164,-14.512602
28.311790,-5.353172,-14.512153
28.311830,-5.354175,-14.511706
28.311869,-5.355173,-14.511261
28.311908,-5.356166,-14.510818
28.311947,-5.357153,-14.510378
28.311986,-5.358135,-14.509940
28.312024,-5.359112,-14.509504
28.312062,-5.360084,-14.509071
28.312100,-5.361051,-14.508640
28.312138,-5.362013,-14.508211
28.312175,-5.362969,-14.507784
28.312212,-5.363921,-14.507360
28.312249,-5.364868,-14.506938
28.312286,-5.365809,-14.506518
28.312323,-5.366746,-14.506100
28.312359,-5.367678,-14.505684
28.312395,-5.368604,-14.505271
28.312431,-5.369526,-14.504860
28.312467,-5.370444,-14.504451
28.312502,-5.371356,-14.504044
28.312537,-5.372263,-14.503639
28.312572,-5.373166,-14.503236
28.312607,-5.374064,-14.502835
28.312642,-5.374957,-14.502437
28.312676,-5.375846,-14.502040
28.312710,-5.376730,-14.501646
28.312744,-5.377609,-14.501253
28.312778,-5.378483,-14.500863
28.312812,-5.379353,-14.500475
28.312845,-5.380219,-14.500089
28.312878,-5.381080,-14.499704
28.312911,-5.381936,-14.499322
28.312944,-5.382788,-14.498942
28.312976,-5.383635,-14.498564
28.313009,-5.384478,-14.498187
28.313041,-5.385317,-14.497813
28.313073,-5.386151,-14.497441
28.313105,-5.386980,-14.497070
28.313136,-5.387806,-14.496702
28.313168,-5.388627,-14.496335
28.313199,-5.389443,-14.495971
28.313230,-5.390256,-14.495608
28.313261,-5.391064,-14.495247
28.313292,-5.391867,-14.494888
28.313322,-5.392667,-14.494531
28.313353,-5.393462,-14.494176
28.313383,-5.394254,-14.493823
28.313413,-5.395041,-14.493471
28.313443,-5.395824,-14.493121
28.313472,-5.396602,-14.492774
28.313502,-5.397377,-14.492428
28.313531,-5.398148,-14.492083
28.313560,-5.398914,-14.491741
28.313589,-5.399677,-14.491400
28.313618,-5.400435,-14.491061
28.313646,-5.401190,-14.490724
28.313675,-5.401940,-14.490389
28.313703,-5.402687,-14.490055
28.313731,-5.403430,-14.489724
28.313759,-5.404168,-14.489394
28.313787,-5.404903,-14.489065
28.313814,-5.405634,-14.488739
28.313842,-5.406362,-14.488414
28.313869,-5.407085,-14.488090
28.313896,-5.407804,-14.487769
28.313923,-5.408520,-14.487449
28.313950,-5.409232,-14.487131
28.313977,-5.409941,-14.486814
28.314003,-5.410645,-14.486499
28.314029,-5.411346,-14.486186
28.314056,-5.412043,-14.485874
28.314082,-5.412737,-14.485564
28.314107,-5.413426,-14.485256
28.314133,-5.414113,-14.484949
28.314159,-5.414795,-14.484644
28.314184,-5.415474,-14.484341
28.314209,-5.416150,-14.484039
28.314235,-5.416822,-14.483738
28.314260,-5.417490,-14.483440
28.314284,-5.418155,-14.483142
28.314309,-5.418816,-14.482847
28.314334,-5.419474,-14.482552
28.314358,-5.420128,-14.482260
28.314382,-5.420779,-14.481969
28.314406,-5.421427,-14.481679
28.314430,-5.422071,-14.481391
28.314454,-5.422712,-14.481105
28.314478,-5.423349,-14.480820
28.314501,-5.423983,-14.480536
28.314525,-5.424614,-14.480254
28.314548,-5.425241,-14.479973
28.314571,-5.425866,-14.479694
28.314594,-5.426486,-14.479417
28.314617,-5.427104,-14.479140
28.314640,-5.427718,-14.478866
28.314663,-5.428329,-14.478592
28.314685,-5.428937,-14.478320
28.314707,-5.429542,-14.478050
28.314730,-5.430143,-14.477781
28.314752,-5.430742,-14.477513
28.314774,-5.431337,-14.477247
28.314796,-5.431929,-14.476982
28.314817,-5.432518,-14.476719
28.314839,-5.433104,-14.476456
28.314860,-5.433686,-14.476196
28.314882,-5.434266,-14.475936
28.314903,-5.434843,-14.475678
28.314924,-5.435416,-14.475422
28.314945,-5.435987,-14.475166
28.314966,-5.436555,-14.474912
28.314987,-5.437119,-14.474660
28.315007,-5.437681,-14.474408
28.315028,-5.438240,-14.474158
28.315048,-5.438795,-14.473910
28.315068,-5.439348,-14.473662
28.315089,-5.439898,-14.473416
28.315109,-5.440445,-14.473171
28.315129,-5.440989,-14.472928
28.315148,-5.441531,-14.472685
28.315168,-5.442069,-14.472444
28.315188,-5.442605,-14.472205
28.315207,-5.443138,-14.471966
28.315227,-5.443668,-14.471729
28.315246,-5.444195,-14.471493
28.315265,-5.444719,-14.471258
28.315284,-5.445241,-14.471025
28.315303,-5.445760,-14.470792
28.315322,-5.446276,-14.470561
28.315340,-5.446790,-14.470331
28.315359,-5.447301,-14.470103
28.315377,-5.447809,-14.469875
28.315396,-5.448314,-14.469649
28.315414,-5.448817,-14.469424
28.315432,-5.449317,-14.469200
28.315450,-5.449815,-14.468977
28.315468,-5.450310,-14.468756
28.315486,-5.450802,-14.468535
28.315504,-5.451292,-14.468316
28.315522,-5.451779,-14.468098
28.315539,-5.452264,-14.467881
28.315557,-5.452746,-14.467665
28.315574,-5.453225,-14.467450
28.315591,-5.453702,-14.467236
28.315609,-5.454177,-14.467024
28.315626,-5.454649,-14.466813
28.315643,-5.455118,-14.466602
28.315659,-5.455585,-14.466393
28.315676,-5.456050,-14.466185
28.315693,-5.456512,-14.465978
28.315710,-5.456972,-14.465772
28.315726,-5.457429,-14.465567
28.315742,-5.457884,-14.465364
28.315759,-5.458336,-14.465161
28.315775,-5.458787,-14.464959
28.315791,-5.459234,-14.464759
28.315807,-5.459680,-14.464559
28.315823,-5.460123,-14.464361
28.315839,-5.460564,-14.464163
28.315855,-5.461002,-14.463967
28.315870,-5.461438,-14.463772
28.315886,-5.461872,-14.463577
28.315902,-5.462304,-14.463384
28.315917,-5.462733,-14.463191
28.315932,-5.463160,-14.463000
28.315948,-5.463585,-14.462810
28.315963,-5.464007,-14.462621
28.315978,-5.464428,-14.462432
28.315993,-5.464846,-14.462245
28.316008,-5.465262,-14.462059
28.316022,-5.465676,-14.461873
28.316037,-5.466087,-14.461689
28.316052,-5.466497,-14.461505
28.316066,-5.466904,-14.461323
