ref_pos_x (m),ref_pos_y (m),ref_pos_z (m)
6378137.047699,0.041835,-0.183279
6378137.048482,0.042775,-0.189387
6378137.049258,0.043721,-0.195595
6378137.050026,0.044674,-0.201903
6378137.050786,0.045633,-0.208311
6378137.051539,0.046598,-0.214819
6378137.052282,0.047570,-0.221426
6378137.053018,0.048548,-0.228134
6378137.053745,0.049532,-0.234941
6378137.054464,0.050523,-0.241848
6378137.055174,0.051521,-0.248856
6378137.055876,0.052526,-0.255963
6378137.056568,0.053537,-0.263169
6378137.057252,0.054555,-0.270476
6378137.057926,0.055580,-0.277882
6378137.058592,0.056612,-0.285388
6378137.059248,0.057650,-0.292994
6378137.059895,0.058696,-0.300700
6378137.060532,0.059749,-0.308506
6378137.061160,0.060809,-0.316411
6378137.061778,0.061876,-0.324416
6378137.062386,0.062951,-0.332521
6378137.062985,0.064032,-0.340725
6378137.063574,0.065121,-0.349029
6378137.064152,0.066218,-0.357433
6378137.064721,0.067321,-0.365936
6378137.065279,0.068433,-0.374540
6378137.065828,0.069552,-0.383242
6378137.066365,0.070678,-0.392045
6378137.066893,0.071812,-0.400947
6378137.067409,0.072954,-0.409949
6378137.067916,0.074103,-0.419050
6378137.068411,0.075260,-0.428251
6378137.068896,0.076425,-0.437551
6378137.069369,0.077598,-0.446951
6378137.069832,0.078779,-0.456451
6378137.070284,0.079968,-0.466050
6378137.070725,0.081165,-0.475749
6378137.071154,0.082369,-0.485547
6378137.071572,0.083582,-0.495445
6378137.071979,0.084803,-0.505442
6378137.072374,0.086032,-0.515539
6378137.072758,0.087270,-0.525735
6378137.073130,0.088515,-0.536031
6378137.073490,0.089769,-0.546426
6378137.073839,0.091032,-0.556921
6378137.074176,0.092302,-0.567515
6378137.074501,0.093581,-0.578208
6378137.074814,0.094869,-0.589001
6378137.075115,0.096165,-0.599893
6378137.075403,0.097469,-0.610885
6378137.075680,0.098782,-0.621976
6378137.075944,0.100104,-0.633166
6378137.076196,0.101434,-0.644456
6378137.076436,0.102773,-0.655845
6378137.076663,0.104121,-0.667333
6378137.076877,0.105478,-0.678921
6378137.077079,0.106843,-0.690608
6378137.077268,0.108217,-0.702394
6378137.077445,0.109600,-0.714280
6378137.077608,0.110992,-0.726265
6378137.077759,0.112392,-0.738349
6378137.077896,0.113802,-0.750533
6378137.078021,0.115221,-0.762815
6378137.078133,0.116648,-0.775197
6378137.078231,0.118085,-0.787678
6378137.078316,0.119531,-0.800258
6378137.078388,0.120986,-0.812938
6378137.078447,0.122450,-0.825717
6378137.078492,0.123923,-0.838594
6378137.078523,0.125406,-0.851571
6378137.078541,0.126898,-0.864648
6378137.078546,0.128399,-0.877823
6378137.078537,0.129909,-0.891097
6378137.078514,0.131428,-0.904471
6378137.078477,0.132957,-0.917944
6378137.078427,0.134496,-0.931515
6378137.078363,0.136043,-0.945186
6378137.078284,0.137601,-0.958956
6378137.078192,0.139167,-0.972825
6378137.078086,0.140743,-0.986793
6378137.077965,0.142329,-1.000860
6378137.077830,0.143924,-1.015026
6378137.077682,0.145529,-1.029291
6378137.077518,0.147143,-1.043655
6378137.077341,0.148767,-1.058119
6378137.077149,0.150401,-1.072681
6378137.076943,0.152044,-1.087342
6378137.076722,0.153697,-1.102102
6378137.076486,0.155359,-1.116961
6378137.076236,0.157032,-1.131919
6378137.075972,0.158714,-1.146976
6378137.075693,0.160406,-1.162132
6378137.075398,0.162108,-1.177387
6378137.075090,0.163819,-1.192740
6378137.074766,0.165541,-1.208193
6378137.074427,0.167272,-1.223745
6378137.074074,0.169013,-1.239395
6378137.073705,0.170764,-1.255144
6378137.073322,0.172525,-1.270992
6378137.072923,0.174296,-1.286939
6378137.072509,0.176077,-1.302985
6378137.072080,0.177868,-1.319130
6378137.071636,0.179669,-1.335373
6378137.071176,0.181480,-1.351716
6378137.070702,0.183301,-1.368157
6378137.070211,0.185132,-1.384697
6378137.069706,0.186973,-1.401335
6378137.069185,0.188824,-1.418073
6378137.068648,0.190686,-1.434909
6378137.068096,0.192557,-1.451844
6378137.067529,0.194439,-1.468878
6378137.066945,0.196331,-1.486010
6378137.066346,0.198233,-1.503241
6378137.065732,0.200145,-1.520571
6378137.065101,0.202068,-1.538000
6378137.064455,0.204001,-1.555527
6378137.063793,0.205944,-1.573153
6378137.063115,0.207897,-1.590878
6378137.062422,0.209861,-1.608702
6378137.061712,0.211835,-1.626624
6378137.060986,0.213819,-1.644644
6378137.060245,0.215814,-1.662764
6378137.059487,0.217819,-1.680982
6378137.058713,0.219834,-1.699299
6378137.057923,0.221860,-1.717714
6378137.057117,0.223896,-1.736228
6378137.056295,0.225943,-1.754840
6378137.055457,0.228000,-1.773551
6378137.054602,0.230067,-1.792361
6378137.053731,0.232145,-1.811270
6378137.052843,0.234233,-1.830276
6378137.051939,0.236332,-1.849382
6378137.051019,0.238442,-1.868586
6378137.050083,0.240562,-1.887889
6378137.049129,0.242692,-1.907290
6378137.048160,0.244833,-1.926789
6378137.047181,0.246979,-1.946310
6378137.046196,0.249129,-1.965830
6378137.045204,0.251283,-1.985349
6378137.044206,0.253441,-2.004867
6378137.043201,0.255602,-2.024384
6378137.042190,0.257768,-2.043901
6378137.041172,0.259936,-2.063417
6378137.040147,0.262109,-2.082932
6378137.039117,0.264285,-2.102447
6378137.038079,0.266465,-2.121961
6378137.037036,0.268648,-2.141474
6378137.035986,0.270835,-2.160986
6378137.034930,0.273026,-2.180497
6378137.033867,0.275220,-2.200008
6378137.032798,0.277418,-2.219518
6378137.031723,0.279619,-2.239027
6378137.030642,0.281824,-2.258536
6378137.029555,0.284032,-2.278044
6378137.028461,0.286243,-2.297551
6378137.027362,0.288458,-2.317057
6378137.026256,0.290677,-2.336563
6378137.025145,0.292898,-2.356068
6378137.024027,0.295123,-2.375572
6378137.022904,0.297352,-2.395076
6378137.021774,0.299583,-2.414578
6378137.020639,0.301818,-2.434080
6378137.019498,0.304057,-2.453582
6378137.018351,0.306298,-2.473082
6378137.017198,0.308543,-2.492582
6378137.016039,0.310791,-2.512081
6378137.014874,0.313042,-2.531580
6378137.013704,0.315297,-2.551078
6378137.012528,0.317554,-2.570575
6378137.011347,0.319815,-2.590071
6378137.010160,0.322078,-2.609567
6378137.008967,0.324345,-2.629062
6378137.007768,0.326615,-2.648556
6378137.006564,0.328888,-2.668049
6378137.005355,0.331164,-2.687542
6378137.004140,0.333443,-2.707034
6378137.002919,0.335725,-2.726526
6378137.001694,0.338010,-2.746017
6378137.000462,0.340298,-2.765507
6378136.999225,0.342589,-2.784996
6378136.997983,0.344883,-2.804485
6378136.996736,0.347180,-2.823973
6378136.995483,0.349480,-2.843460
6378136.994225,0.351782,-2.862947
6378136.992962,0.354088,-2.882433
6378136.991693,0.356396,-2.901918
6378136.990420,0.358707,-2.921403
6378136.989141,0.361021,-2.940887
6378136.987857,0.363338,-2.960370
6378136.986567,0.365657,-2.979852
6378136.985273,0.367979,-2.999334
6378136.983974,0.370304,-3.018816
6378136.982669,0.372632,-3.038296
6378136.981360,0.374962,-3.057776
6378136.980045,0.377295,-3.077256
6378136.978726,0.379631,-3.096734
6378136.977402,0.381970,-3.116212
6378136.976072,0.384311,-3.135690
6378136.974738,0.386654,-3.155166
6378136.973399,0.389001,-3.174642
6378136.972055,0.391350,-3.194118
6378136.970707,0.393701,-3.213592
6378136.969353,0.396055,-3.233066
6378136.967995,0.398412,-3.252540
6378136.966632,0.400771,-3.272013
6378136.965264,0.403133,-3.291485
6378136.963892,0.405497,-3.310956
6378136.962514,0.407863,-3.330427
6378136.961133,0.410233,-3.349898
6378136.959746,0.412604,-3.369367
6378136.958355,0.414978,-3.388836
6378136.956960,0.417355,-3.408305
6378136.955559,0.419733,-3.427772
6378136.954155,0.422115,-3.447240
6378136.952745,0.424498,-3.466706
6378136.951332,0.426884,-3.486172
6378136.949914,0.429273,-3.505637
6378136.948491,0.431664,-3.525102
6378136.947064,0.434057,-3.544566
6378136.945632,0.436452,-3.564030
6378136.944197,0.438850,-3.583493
6378136.942756,0.441250,-3.602955
6378136.941312,0.443652,-3.622416
6378136.939863,0.446057,-3.641878
6378136.938410,0.448463,-3.661338
6378136.936952,0.450872,-3.680798
6378136.935491,0.453284,-3.700257
6378136.934025,0.455697,-3.719716
6378136.932555,0.458113,-3.739174
6378136.931081,0.460530,-3.758631
6378136.929602,0.462950,-3.778088
6378136.928120,0.465373,-3.797545
6378136.926633,0.467797,-3.817000
6378136.925142,0.470223,-3.836456
6378136.923648,0.472652,-3.855910
6378136.922149,0.475083,-3.875364
6378136.920646,0.477515,-3.894818
6378136.919139,0.479950,-3.914271
6378136.917628,0.482387,-3.933723
6378136.916113,0.484826,-3.953175
6378136.914594,0.487267,-3.972626
6378136.913071,0.489710,-3.992077
6378136.911545,0.492155,-4.011527
6378136.910014,0.494602,-4.030976
6378136.908480,0.497051,-4.050425
6378136.906941,0.499502,-4.069873
6378136.905399,0.501955,-4.089321
6378136.903853,0.504410,-4.108769
6378136.902304,0.506867,-4.128215
6378136.900750,0.509326,-4.147661
6378136.899193,0.511787,-4.167107
6378136.897632,0.514250,-4.186552
6378136.896067,0.516714,-4.205997
6378136.894499,0.519181,-4.225441
6378136.892927,0.521649,-4.244884
6378136.891351,0.524120,-4.264327
6378136.889771,0.526592,-4.283770
6378136.888188,0.529066,-4.303212
6378136.886602,0.531542,-4.322653
6378136.885012,0.534019,-4.342094
6378136.883418,0.536499,-4.361534
6378136.881821,0.538980,-4.380974
6378136.880220,0.541463,-4.400413
6378136.878615,0.543948,-4.419852
6378136.877008,0.546435,-4.439290
6378136.875396,0.548923,-4.458728
6378136.873781,0.551414,-4.478165
6378136.872163,0.553905,-4.497602
6378136.870542,0.556399,-4.517038
6378136.868917,0.558895,-4.536474
6378136.867288,0.561392,-4.555909
6378136.865656,0.563891,-4.575344
6378136.864021,0.566391,-4.594778
6378136.862383,0.568893,-4.614211
6378136.860741,0.571397,-4.633645
6378136.859096,0.573903,-4.653077
6378136.857447,0.576410,-4.672510
6378136.855796,0.578919,-4.691941
6378136.854141,0.581429,-4.711373
6378136.852483,0.583941,-4.730803
6378136.850821,0.586455,-4.750234
6378136.849157,0.588971,-4.769663
6378136.847489,0.591488,-4.789093
6378136.845818,0.594006,-4.808521
6378136.844144,0.596526,-4.827950
6378136.842467,0.599048,-4.847378
6378136.840787,0.601571,-4.866805
6378136.839103,0.604096,-4.886232
6378136.837417,0.606622,-4.905658
6378136.835727,0.609150,-4.925084
6378136.834035,0.611680,-4.944510
6378136.832339,0.614211,-4.963935
6378136.830640,0.616743,-4.983360
6378136.828939,0.619277,-5.002784
6378136.827234,0.621813,-5.022207
6378136.825526,0.624350,-5.041631
6378136.823816,0.626888,-5.061053
6378136.822102,0.629428,-5.080476
6378136.820385,0.631969,-5.099898
6378136.818666,0.634512,-5.119319
6378136.816944,0.637056,-5.138740
6378136.815219,0.639602,-5.158160
6378136.813490,0.642149,-5.177581
6378136.811760,0.644698,-5.197000
6378136.810026,0.647248,-5.216419
6378136.808289,0.649799,-5.235838
6378136.806550,0.652352,-5.255257
6378136.804808,0.654906,-5.274674
6378136.803063,0.657462,-5.294092
6378136.801315,0.660018,-5.313509
6378136.799564,0.662577,-5.332926
6378136.797811,0.665136,-5.352342
6378136.796055,0.667697,-5.371758
6378136.794296,0.670260,-5.391173
6378136.792535,0.672823,-5.410588
6378136.790771,0.675388,-5.430002
6378136.789004,0.677954,-5.449416
6378136.787235,0.680522,-5.468830
6378136.785463,0.683091,-5.488243
6378136.783688,0.685661,-5.507656
6378136.781911,0.688232,-5.527069
6378136.780131,0.690805,-5.546481
6378136.778348,0.693379,-5.565892
6378136.776563,0.695954,-5.585303
6378136.774776,0.698531,-5.604714
6378136.772985,0.701109,-5.624125
6378136.771193,0.703688,-5.643535
6378136.769398,0.706268,-5.662944
6378136.767600,0.708850,-5.682354
6378136.765800,0.711432,-5.701762
6378136.763997,0.714016,-5.721171
6378136.762192,0.716601,-5.740579
6378136.760384,0.719188,-5.759987
6378136.758574,0.721775,-5.779394
6378136.756761,0.724364,-5.798801
6378136.754946,0.726954,-5.818207
6378136.753129,0.729545,-5.837613
6378136.751309,0.732137,-5.857019
6378136.749487,0.734731,-5.876424
6378136.747663,0.737325,-5.895829
6378136.745836,0.739921,-5.915234
6378136.744007,0.742518,-5.934638
6378136.742175,0.745116,-5.954042
6378136.740341,0.747715,-5.973446
6378136.738505,0.750315,-5.992849
6378136.736667,0.752917,-6.012251
6378136.734826,0.755519,-6.031654
6378136.732983,0.758123,-6.051056
6378136.731138,0.760727,-6.070458
6378136.729290,0.763333,-6.089859
6378136.727440,0.765940,-6.109260
6378136.725588,0.768548,-6.128660
6378136.723734,0.771157,-6.148061
6378136.721878,0.773767,-6.167460
6378136.720019,0.776378,-6.186860
6378136.718158,0.778991,-6.206259
6378136.716295,0.781604,-6.225658
6378136.714430,0.784218,-6.245056
6378136.712563,0.786833,-6.264455
6378136.710694,0.789450,-6.283852
6378136.708822,0.792067,-6.303250
6378136.706948,0.794686,-6.322647
6378136.705073,0.797305,-6.342044
6378136.703195,0.799926,-6.361440
6378136.701315,0.802547,-6.380836
6378136.699433,0.805169,-6.400232
6378136.697549,0.807793,-6.419627
6378136.695663,0.810417,-6.439022
6378136.693775,0.813043,-6.458417
6378136.691884,0.815669,-6.477812
6378136.689992,0.818296,-6.497206
6378136.688098,0.820925,-6.516599
6378136.686202,0.823554,-6.535993
6378136.684304,0.826184,-6.555386
6378136.682404,0.828815,-6.574779
6378136.680501,0.831448,-6.594171
6378136.678597,0.834081,-6.613563
6378136.676691,0.836715,-6.632955
6378136.674783,0.839350,-6.652347
6378136.672873,0.841985,-6.671738
6378136.670962,0.844622,-6.691129
6378136.669048,0.847260,-6.710519
6378136.667132,0.849898,-6.729910
6378136.665215,0.852538,-6.749300
6378136.663296,0.855178,-6.768689
6378136.661374,0.857820,-6.788079
6378136.659451,0.860462,-6.807468
6378136.657526,0.863105,-6.826856
6378136.655600,0.865749,-6.846245
6378136.653671,0.868394,-6.865633
6378136.651741,0.871039,-6.885021
6378136.649808,0.873686,-6.904408
6378136.647874,0.876333,-6.923795
6378136.645939,0.878981,-6.943182
6378136.644001,0.881630,-6.962569
6378136.642062,0.884280,-6.981955
6378136.640121,0.886931,-7.001341
6378136.638178,0.889583,-7.020727
6378136.636233,0.892235,-7.040113
6378136.634287,0.894889,-7.059498
6378136.632339,0.897543,-7.078883
6378136.630389,0.900198,-7.098267
6378136.628437,0.902853,-7.117652
6378136.626484,0.905510,-7.137036
6378136.624529,0.908167,-7.156420
6378136.622573,0.910825,-7.175803
6378136.620614,0.913484,-7.195186
6378136.618655,0.916144,-7.214569
6378136.616693,0.918804,-7.233952
6378136.614730,0.921466,-7.253334
6378136.612765,0.924128,-7.272716
6378136.610798,0.926790,-7.292098
6378136.608830,0.929454,-7.311480
6378136.606861,0.932118,-7.330861
6378136.604889,0.934784,-7.350242
6378136.602916,0.937449,-7.369623
6378136.600942,0.940116,-7.389004
6378136.598966,0.942783,-7.408384
6378136.596988,0.945452,-7.427764
6378136.595009,0.948120,-7.447144
6378136.593028,0.950790,-7.466523
6378136.591046,0.953460,-7.485902
6378136.589062,0.956131,-7.505281
6378136.587077,0.958803,-7.524660
6378136.585090,0.961476,-7.544038
6378136.583101,0.964149,-7.563417
6378136.581112,0.966823,-7.582794
6378136.579120,0.969497,-7.602172
6378136.577127,0.972173,-7.621550
6378136.575133,0.974849,-7.640927
6378136.573137,0.977525,-7.660304
6378136.571140,0.980203,-7.679680
6378136.569141,0.982881,-7.699057
6378136.567141,0.985560,-7.718433
6378136.565139,0.988239,-7.737809
6378136.563136,0.990919,-7.757185
6378136.561131,0.993600,-7.776560
6378136.559125,0.996281,-7.795935
6378136.557118,0.998964,-7.815310
6378136.555109,1.001646,-7.834685
6378136.553099,1.004330,-7.854060
6378136.551087,1.007014,-7.873434
6378136.549074,1.009699,-7.892808
6378136.547060,1.012384,-7.912182
6378136.545044,1.015070,-7.931555
6378136.543027,1.017757,-7.950929
6378136.541009,1.020444,-7.970302
6378136.538989,1.023132,-7.989675
6378136.536968,1.025821,-8.009047
6378136.534945,1.028510,-8.028420
6378136.532921,1.031200,-8.047792
6378136.530896,1.033890,-8.067164
6378136.528870,1.036581,-8.086536
6378136.526842,1.039273,-8.105907
6378136.524813,1.041965,-8.125279
6378136.522782,1.044658,-8.144650
6378136.520751,1.047352,-8.164021
6378136.518718,1.050046,-8.183391
6378136.516684,1.052741,-8.202762
6378136.514648,1.055436,-8.222132
6378136.512611,1.058132,-8.241502
6378136.510573,1.060828,-8.260872
6378136.508534,1.063525,-8.280242
6378136.506494,1.066223,-8.299611
6378136.504452,1.068921,-8.318980
6378136.502409,1.071620,-8.338349
6378136.500365,1.074319,-8.357718
6378136.498320,1.077019,-8.377086
6378136.496273,1.079720,-8.396455
6378136.494225,1.082421,-8.415823
6378136.492176,1.085122,-8.435191
6378136.490126,1.087825,-8.454559
6378136.488075,1.090527,-8.473926
6378136.486022,1.093231,-8.493293
6378136.483968,1.095934,-8.512661
6378136.481913,1.098639,-8.532027
6378136.479857,1.101344,-8.551394
6378136.477800,1.104049,-8.570761
6378136.475742,1.106755,-8.590127
6378136.473682,1.109462,-8.609493
6378136.471622,1.112169,-8.628859
6378136.469560,1.114876,-8.648225
6378136.467497,1.117584,-8.667590
6378136.465433,1.120293,-8.686956
6378136.463368,1.123002,-8.706321
6378136.461302,1.125712,-8.725686
6378136.459234,1.128422,-8.745051
6378136.457166,1.131132,-8.764415
6378136.455096,1.133844,-8.783780
6378136.453026,1.136555,-8.803144
6378136.450954,1.139267,-8.822508
6378136.448881,1.141980,-8.841872
6378136.446808,1.144693,-8.861236
6378136.444733,1.147407,-8.880599
6378136.442657,1.150121,-8.899962
6378136.440580,1.152836,-8.919326
6378136.438502,1.155551,-8.938689
6378136.436423,1.158266,-8.958051
6378136.434343,1.160982,-8.977414
6378136.432262,1.163699,-8.996776
6378136.430179,1.166416,-9.016139
6378136.428096,1.169133,-9.035501
6378136.426012,1.171851,-9.054863
6378136.423927,1.174570,-9.074224
6378136.421841,1.177289,-9.093586
6378136.419753,1.180008,-9.112947
6378136.417665,1.182728,-9.132308
6378136.415576,1.185448,-9.151669
6378136.413486,1.188169,-9.171030
6378136.411395,1.190890,-9.190391
6378136.409303,1.193611,-9.209751
6378136.407210,1.196334,-9.229112
6378136.405116,1.199056,-9.248472
6378136.403021,1.201779,-9.267832
6378136.400925,1.204502,-9.287192
6378136.398828,1.207226,-9.306552
6378136.396730,1.209950,-9.325911
6378136.394631,1.212675,-9.345271
6378136.392532,1.215400,-9.364630
6378136.390431,1.218126,-9.383989
6378136.388330,1.220852,-9.403348
6378136.386227,1.223578,-9.422706
6378136.384124,1.226305,-9.442065
6378136.382019,1.229032,-9.461423
6378136.379914,1.231760,-9.480782
6378136.377808,1.234488,-9.500140
6378136.375701,1.237216,-9.519498
6378136.373593,1.239945,-9.538855
6378136.371485,1.242675,-9.558213
6378136.369375,1.245404,-9.577571
6378136.367265,1.248134,-9.596928
6378136.365153,1.250865,-9.616285
6378136.363041,1.253596,-9.635642
6378136.360928,1.256327,-9.654999
6378136.358814,1.259059,-9.674356
6378136.356699,1.261791,-9.693712
6378136.354584,1.264523,-9.713069
6378136.352467,1.267256,-9.732425
6378136.350350,1.269989,-9.751781
6378136.348232,1.272723,-9.771137
6378136.346113,1.275457,-9.790493
6378136.343993,1.278191,-9.809849
6378136.341872,1.280926,-9.829204
6378136.339751,1.283661,-9.848560
6378136.337628,1.286397,-9.867915
6378136.335505,1.289133,-9.887270
6378136.333382,1.291869,-9.906625
6378136.331257,1.294606,-9.925980
6378136.329131,1.297342,-9.945335
6378136.327005,1.300080,-9.964689
6378136.324878,1.302818,-9.984044
6378136.322750,1.305556,-10.003398
6378136.320622,1.308294,-10.022752
6378136.318492,1.311033,-10.042106
6378136.316362,1.313772,-10.061460
6378136.314231,1.316511,-10.080814
6378136.312099,1.319251,-10.100168
6378136.309967,1.321991,-10.119521
6378136.307834,1.324732,-10.138874
6378136.305700,1.327473,-10.158228
6378136.303565,1.330214,-10.177581
6378136.301430,1.332956,-10.196934
6378136.299294,1.335698,-10.216287
6378136.297157,1.338440,-10.235639
6378136.295019,1.341182,-10.254992
6378136.292881,1.343925,-10.274344
6378136.290741,1.346668,-10.293697
6378136.288602,1.349412,-10.313049
6378136.286461,1.352156,-10.332401
6378136.284320,1.354900,-10.351753
6378136.282178,1.357645,-10.371105
6378136.280035,1.360390,-10.390457
6378136.277892,1.363135,-10.409808
6378136.275748,1.365880,-10.429160
6378136.273603,1.368626,-10.448511
6378136.271458,1.371372,-10.467862
6378136.269311,1.374119,-10.487213
6378136.267165,1.376865,-10.506564
6378136.265017,1.379612,-10.525915
6378136.262869,1.382360,-10.545266
6378136.260720,1.385108,-10.564616
6378136.258571,1.387856,-10.583967
6378136.256420,1.390604,-10.603317
6378136.254270,1.393352,-10.622668
6378136.252118,1.396101,-10.642018
6378136.249966,1.398851,-10.661368
6378136.247813,1.401600,-10.680718
6378136.245660,1.404350,-10.700068
6378136.243505,1.407100,-10.719417
6378136.241351,1.409850,-10.738767
6378136.239195,1.412601,-10.758116
6378136.237039,1.415352,-10.777466
6378136.234883,1.418103,-10.796815
6378136.232725,1.420855,-10.816164
6378136.230567,1.423607,-10.835513
6378136.228409,1.426359,-10.854862
6378136.226250,1.429111,-10.874211
6378136.224090,1.431864,-10.893560
6378136.221930,1.434617,-10.912908
6378136.219769,1.437370,-10.932257
6378136.217607,1.440123,-10.951605
6378136.215445,1.442877,-10.970953
6378136.213282,1.445631,-10.990301
6378136.211119,1.448386,-11.009649
6378136.208955,1.451140,-11.028997
6378136.206790,1.453895,-11.048345
6378136.204625,1.456650,-11.067693
6378136.202459,1.459406,-11.087041
6378136.200293,1.462161,-11.106388
6378136.198126,1.464917,-11.125736
6378136.195958,1.467673,-11.145083
6378136.193790,1.470430,-11.164430
6378136.191622,1.473186,-11.183777
6378136.189453,1.475943,-11.203124
6378136.187283,1.478701,-11.222471
6378136.185113,1.481458,-11.241818
6378136.182942,1.484216,-11.261165
6378136.180770,1.486974,-11.280512
6378136.178598,1.489732,-11.299858
6378136.176426,1.492491,-11.319204
6378136.174253,1.495249,-11.338551
6378136.172079,1.498008,-11.357897
6378136.169905,1.500767,-11.377243
6378136.167730,1.503527,-11.396589
6378136.165555,1.506287,-11.415935
6378136.163379,1.509047,-11.435281
6378136.161203,1.511807,-11.454627
6378136.159026,1.514567,-11.473973
6378136.156849,1.517328,-11.493318
6378136.154671,1.520089,-11.512664
6378136.152493,1.522850,-11.532009
6378136.150314,1.525611,-11.551354
6378136.148134,1.528373,-11.570700
6378136.145954,1.531135,-11.590045
6378136.143774,1.533897,-11.609390
6378136.141593,1.536659,-11.628735
6378136.139412,1.539422,-11.648080
6378136.137230,1.542184,-11.667424
6378136.135047,1.544947,-11.686769
6378136.132864,1.547710,-11.706114
6378136.130681,1.550474,-11.725458
6378136.128497,1.553237,-11.744803
6378136.126313,1.556001,-11.764147
6378136.124128,1.558765,-11.783491
6378136.121943,1.561530,-11.802835
6378136.119757,1.564294,-11.822180
6378136.117570,1.567059,-11.841524
6378136.115384,1.569824,-11.860867
6378136.113196,1.572589,-11.880211
6378136.111009,1.575354,-11.899555
6378136.108821,1.578120,-11.918899
6378136.106632,1.580886,-11.938242
6378136.104443,1.583652,-11.957586
6378136.102253,1.586418,-11.976929
6378136.100063,1.589184,-11.996273
6378136.097873,1.591951,-12.015616
6378136.095682,1.594718,-12.034959
6378136.093491,1.597485,-12.054302
6378136.091299,1.600252,-12.073645
6378136.089106,1.603020,-12.092988
6378136.086914,1.605787,-12.112331
6378136.084721,1.608555,-12.131674
6378136.082527,1.611323,-12.151016
6378136.080333,1.614091,-12.170359
6378136.078139,1.616860,-12.189702
6378136.075944,1.619628,-12.209044
6378136.073748,1.622397,-12.228386
6378136.071553,1.625166,-12.247729
6378136.069357,1.627935,-12.267071
6378136.067160,1.630705,-12.286413
6378136.064963,1.633474,-12.305755
6378136.062766,1.636244,-12.325097
6378136.060568,1.639014,-12.344439
6378136.058369,1.641784,-12.363781
6378136.056171,1.644554,-12.383123
6378136.053972,1.647325,-12.402465
6378136.051772,1.650096,-12.421806
6378136.049572,1.652866,-12.441148
6378136.047372,1.655638,-12.460489
6378136.045171,1.658409,-12.479831
6378136.042970,1.661180,-12.499172
6378136.040769,1.663952,-12.518513
6378136.038567,1.666724,-12.537855
6378136.036365,1.669496,-12.557196
6378136.034162,1.672268,-12.576537
6378136.031959,1.675040,-12.595878
6378136.029756,1.677812,-12.615219
6378136.027552,1.680585,-12.634560
6378136.025348,1.683358,-12.653901
6378136.023143,1.686131,-12.673241
6378136.020938,1.688904,-12.692582
6378136.018733,1.691677,-12.711923
6378136.016527,1.694451,-12.731263
6378136.014321,1.697225,-12.750604
6378136.012115,1.699998,-12.769944
6378136.009908,1.702772,-12.789284
6378136.007701,1.705547,-12.808625
6378136.005493,1.708321,-12.827965
6378136.003285,1.711095,-12.847305
6378136.001077,1.713870,-12.866645
6378135.998869,1.716645,-12.885985
6378135.996660,1.719420,-12.905325
6378135.994450,1.722195,-12.924665
6378135.992241,1.724970,-12.944005
6378135.990031,1.727746,-12.963345
6378135.987820,1.730521,-12.982684
6378135.985609,1.733297,-13.002024
6378135.983398,1.736073,-13.021363
6378135.981187,1.738849,-13.040703
6378135.978975,1.741625,-13.060042
6378135.976763,1.744402,-13.079382
6378135.974551,1.747178,-13.098721
