ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
3.205899,0.315409,0.625919
3.239765,0.318658,0.632368
3.273454,0.321891,0.638782
3.306967,0.325106,0.645163
3.340305,0.328305,0.651510
3.373468,0.331486,0.657824
3.406458,0.334651,0.664106
3.439275,0.337800,0.670354
3.471920,0.340932,0.676569
3.504394,0.344048,0.682752
3.536698,0.347147,0.688903
3.568833,0.350230,0.695021
3.600799,0.353297,0.701107
3.632598,0.356348,0.707162
3.664231,0.359383,0.713184
3.695697,0.362402,0.719175
3.726998,0.365405,0.725135
3.758136,0.368392,0.731063
3.789109,0.371364,0.736961
3.819921,0.374320,0.742827
3.850571,0.377261,0.748662
3.881060,0.380186,0.754467
3.911389,0.383096,0.760242
3.941559,0.385990,0.765986
3.971571,0.388870,0.771700
4.001425,0.391734,0.777384
4.031123,0.394583,0.783038
4.060665,0.397418,0.788663
4.090052,0.400237,0.794258
4.119284,0.403042,0.799824
4.148364,0.405832,0.805360
4.177290,0.408607,0.810868
4.206065,0.411367,0.816346
4.234689,0.414114,0.821796
4.263162,0.416845,0.827217
4.291487,0.419563,0.832610
4.319662,0.422266,0.837974
4.347690,0.424955,0.843310
4.375570,0.427630,0.848619
4.403304,0.430291,0.853899
4.430893,0.432938,0.859152
4.458337,0.435571,0.864377
4.485637,0.438190,0.869575
4.512793,0.440795,0.874745
4.539807,0.443387,0.879888
4.566679,0.445965,0.885004
4.593410,0.448530,0.890094
4.620001,0.451081,0.895156
4.646452,0.453619,0.900193
4.672764,0.456143,0.905202
4.698939,0.458654,0.910186
4.724976,0.461152,0.915143
4.750876,0.463637,0.920074
4.776640,0.466109,0.924979
4.802269,0.468568,0.929859
4.827763,0.471014,0.934713
4.853124,0.473447,0.939541
4.878352,0.475868,0.944344
4.903447,0.478275,0.949122
4.928410,0.480670,0.953875
4.953242,0.483053,0.958603
4.977944,0.485423,0.963306
5.002517,0.487780,0.967985
5.026960,0.490125,0.972638
5.051275,0.492458,0.977268
5.075462,0.494779,0.981873
5.099523,0.497087,0.986454
5.123457,0.499383,0.991011
5.147265,0.501667,0.995544
5.170949,0.503940,1.000053
5.194508,0.506200,1.004538
5.217943,0.508448,1.009000
5.241256,0.510685,1.013439
5.264446,0.512910,1.017854
5.287514,0.515123,1.022246
5.310462,0.517325,1.026615
5.333288,0.519515,1.030961
5.355995,0.521693,1.035284
5.378583,0.523860,1.039585
5.401052,0.526016,1.043863
5.423404,0.528161,1.048118
5.445638,0.530294,1.052351
5.467755,0.532416,1.056562
5.489756,0.534526,1.060751
5.511642,0.536626,1.064918
5.533412,0.538715,1.069063
5.555069,0.540793,1.073186
5.576612,0.542859,1.077288
5.598042,0.544915,1.081368
5.619359,0.546961,1.085427
5.640564,0.548995,1.089464
5.661658,0.551019,1.093480
5.682641,0.553032,1.097475
5.703515,0.555035,1.101449
5.724278,0.557027,1.105402
5.744933,0.559008,1.109335
5.765479,0.560980,1.113247
5.785917,0.562940,1.117138
5.806248,0.564891,1.121009
5.826472,0.566831,1.124860
5.846591,0.568762,1.128690
5.866603,0.570682,1.132500
5.886511,0.572592,1.136290
5.906314,0.574491,1.140061
5.926013,0.576381,1.143811
5.945608,0.578261,1.147542
5.965101,0.580132,1.151253
5.984491,0.581992,1.154945
6.003780,0.583843,1.158618
6.022967,0.585683,1.162271
6.042054,0.587515,1.165905
6.061041,0.589336,1.169520
6.079927,0.591148,1.173115
6.098715,0.592951,1.176692
6.117404,0.594744,1.180251
6.135995,0.596527,1.183790
6.154488,0.598302,1.187311
6.172885,0.600067,1.190814
6.191184,0.601822,1.194298
6.209388,0.603569,1.197764
6.227496,0.605306,1.201211
6.245509,0.607034,1.204641
6.263428,0.608753,1.208052
6.281252,0.610464,1.211446
6.298983,0.612165,1.214822
6.316621,0.613857,1.218180
6.334166,0.615540,1.221520
6.351619,0.617215,1.224843
6.368980,0.618880,1.228149
6.386251,0.620537,1.231437
6.403430,0.622185,1.234708
6.420520,0.623825,1.237962
6.437520,0.625456,1.241198
6.454430,0.627078,1.244418
6.471252,0.628692,1.247621
6.487986,0.630298,1.250807
6.504631,0.631895,1.253976
6.521189,0.633483,1.257128
6.537661,0.635064,1.260264
6.554046,0.636636,1.263384
6.570345,0.638199,1.266487
6.586558,0.639755,1.269574
6.602686,0.641302,1.272645
6.618730,0.642842,1.275699
6.634689,0.644373,1.278738
6.650565,0.645896,1.281760
6.666357,0.647411,1.284767
6.682066,0.648918,1.287758
6.697693,0.650417,1.290733
6.713238,0.651909,1.293693
6.728701,0.653392,1.296637
6.744083,0.654868,1.299566
6.759384,0.656336,1.302479
6.774605,0.657796,1.305377
6.789746,0.659249,1.308260
6.804808,0.660694,1.311127
6.819791,0.662132,1.313980
6.834695,0.663561,1.316817
6.849520,0.664984,1.319640
6.864268,0.666399,1.322448
6.878938,0.667806,1.325241
6.893532,0.669206,1.328020
6.908049,0.670599,1.330783
6.922489,0.671985,1.333533
6.936854,0.673363,1.336268
6.951143,0.674734,1.338988
6.965358,0.676097,1.341695
6.979498,0.677454,1.344387
6.993563,0.678804,1.347065
7.007555,0.680146,1.349729
7.021473,0.681481,1.352379
7.035318,0.682810,1.355015
7.049091,0.684131,1.357637
7.062791,0.685445,1.360245
7.076419,0.686753,1.362840
7.089976,0.688053,1.365421
7.103462,0.689347,1.367989
7.116877,0.690634,1.370543
7.130221,0.691915,1.373083
7.143495,0.693188,1.375611
7.156700,0.694455,1.378125
7.169835,0.695715,1.380626
7.182902,0.696969,1.383113
7.195900,0.698216,1.385588
7.208829,0.699456,1.388050
7.221691,0.700690,1.390499
7.234485,0.701918,1.392934
7.247212,0.703139,1.395358
7.259872,0.704354,1.397768
7.272466,0.705562,1.400166
7.284994,0.706764,1.402551
7.297456,0.707959,1.404924
7.309852,0.709149,1.407284
7.322184,0.710332,1.409632
7.334450,0.711509,1.411967
7.346653,0.712679,1.414290
7.358791,0.713844,1.416601
7.370865,0.715002,1.418900
7.382877,0.716155,1.421187
7.394825,0.717301,1.423462
7.406710,0.718441,1.425725
7.418533,0.719576,1.427976
7.430294,0.720704,1.430215
7.441993,0.721826,1.432442
7.453631,0.722943,1.434658
7.465208,0.724054,1.436862
7.476724,0.725159,1.439055
7.488179,0.726258,1.441236
7.499574,0.727351,1.443405
7.510910,0.728438,1.445564
7.522186,0.729520,1.447710
7.533403,0.730596,1.449846
7.544561,0.731667,1.451970
7.555660,0.732732,1.454084
7.566701,0.733791,1.456186
7.577684,0.734845,1.458277
7.588610,0.735893,1.460357
7.599478,0.736936,1.462426
7.610289,0.737973,1.464485
7.621043,0.739005,1.466532
7.631741,0.740031,1.468569
7.642383,0.741052,1.470595
7.652969,0.742068,1.472611
7.663499,0.743078,1.474615
7.673974,0.744083,1.476610
7.684394,0.745083,1.478594
7.694759,0.746077,1.480567
7.705070,0.747066,1.482530
7.715327,0.748050,1.484483
7.725530,0.749029,1.486426
7.735679,0.750003,1.488358
7.745776,0.750972,1.490280
7.755819,0.751935,1.492192
7.765809,0.752894,1.494094
7.775747,0.753847,1.495987
7.785633,0.754796,1.497869
7.795467,0.755739,1.499741
7.805249,0.756678,1.501604
7.814980,0.757611,1.503456
7.824660,0.758540,1.505299
7.834289,0.759464,1.507132
7.843867,0.760383,1.508956
7.853395,0.761297,1.510770
7.862874,0.762206,1.512575
7.872302,0.763111,1.514370
7.881681,0.764011,1.516156
7.891011,0.764906,1.517932
7.900292,0.765796,1.519699
7.909524,0.766682,1.521457
7.918707,0.767563,1.523205
7.927842,0.768439,1.524944
7.936930,0.769311,1.526675
7.945970,0.770179,1.528396
7.954962,0.771041,1.530108
7.963907,0.771899,1.531811
7.972805,0.772753,1.533505
7.981656,0.773602,1.535190
7.990461,0.774447,1.536867
7.999220,0.775287,1.538534
8.007933,0.776123,1.540193
8.016600,0.776955,1.541843
8.025221,0.777782,1.543485
8.033797,0.778605,1.545117
8.042329,0.779423,1.546742
8.050815,0.780238,1.548357
8.059257,0.781047,1.549965
8.067654,0.781853,1.551564
8.076008,0.782655,1.553154
8.084317,0.783452,1.554736
8.092584,0.784245,1.556310
8.100806,0.785034,1.557875
8.108986,0.785818,1.559433
8.117122,0.786599,1.560982
8.125216,0.787376,1.562523
8.133267,0.788148,1.564056
8.141276,0.788917,1.565581
8.149243,0.789681,1.567097
8.157169,0.790441,1.568606
8.165052,0.791198,1.570107
8.172894,0.791950,1.571600
8.180695,0.792698,1.573086
8.188455,0.793443,1.574563
8.196175,0.794184,1.576033
8.203854,0.794920,1.577495
8.211492,0.795653,1.578949
8.219091,0.796382,1.580396
8.226649,0.797107,1.581835
8.234168,0.797829,1.583266
8.241647,0.798546,1.584690
8.249088,0.799260,1.586107
8.256489,0.799970,1.587516
8.263851,0.800676,1.588918
8.271174,0.801379,1.590312
8.278460,0.802078,1.591699
8.285707,0.802773,1.593079
8.292915,0.803465,1.594451
8.300086,0.804153,1.595817
8.307220,0.804837,1.597175
8.314316,0.805518,1.598526
8.321374,0.806195,1.599870
8.328396,0.806869,1.601207
8.335381,0.807539,1.602537
8.342329,0.808206,1.603859
8.349241,0.808869,1.605175
8.356116,0.809528,1.606484
8.362955,0.810185,1.607787
8.369758,0.810837,1.609082
8.376526,0.811487,1.610370
8.383258,0.812133,1.611652
8.389955,0.812775,1.612927
8.396617,0.813414,1.614195
8.403243,0.814050,1.615457
8.409835,0.814682,1.616712
8.416392,0.815311,1.617961
8.422915,0.815937,1.619202
8.429404,0.816560,1.620438
8.435858,0.817179,1.621667
8.442279,0.817795,1.622889
8.448666,0.818408,1.624105
8.455020,0.819017,1.625315
8.461340,0.819624,1.626518
8.467627,0.820227,1.627715
8.473880,0.820827,1.628906
8.480102,0.821424,1.630090
8.486290,0.822018,1.631269
8.492446,0.822608,1.632441
8.498569,0.823196,1.633606
8.504661,0.823780,1.634766
8.510720,0.824361,1.635920
8.516748,0.824940,1.637068
8.522744,0.825515,1.638209
8.528709,0.826087,1.639345
8.534642,0.826656,1.640474
8.540544,0.827223,1.641598
8.546415,0.827786,1.642716
8.552256,0.828346,1.643828
8.558065,0.828904,1.644934
8.563844,0.829458,1.646034
8.569593,0.830010,1.647129
8.575312,0.830558,1.648218
8.581001,0.831104,1.649301
8.586659,0.831647,1.650378
8.592288,0.832187,1.651450
8.597888,0.832724,1.652516
8.603458,0.833259,1.653576
8.608999,0.833790,1.654631
8.614511,0.834319,1.655681
8.619994,0.834845,1.656725
8.625448,0.835368,1.657763
8.630873,0.835889,1.658796
8.636270,0.836407,1.659824
8.641639,0.836922,1.660846
8.646979,0.837434,1.661863
8.652292,0.837944,1.662874
8.657576,0.838451,1.663880
8.662833,0.838955,1.664881
8.668062,0.839457,1.665877
8.673264,0.839956,1.666867
8.678438,0.840452,1.667852
8.683586,0.840946,1.668832
8.688706,0.841438,1.669807
8.693799,0.841926,1.670777
8.698866,0.842412,1.671741
8.703906,0.842896,1.672701
8.708920,0.843377,1.673656
8.713907,0.843855,1.674605
8.718868,0.844331,1.675550
8.723803,0.844805,1.676489
8.728712,0.845276,1.677424
8.733596,0.845744,1.678354
8.738453,0.846210,1.679279
8.743286,0.846674,1.680199
8.748093,0.847135,1.681114
8.752874,0.847594,1.682024
8.757631,0.848050,1.682930
8.762362,0.848504,1.683831
8.767069,0.848956,1.684727
8.771751,0.849405,1.685618
8.776409,0.849852,1.686505
8.781042,0.850296,1.687387
8.785650,0.850739,1.688264
8.790235,0.851178,1.689137
8.794795,0.851616,1.690006
8.799332,0.852051,1.690869
8.803844,0.852484,1.691729
8.808333,0.852915,1.692583
8.812799,0.853343,1.693433
8.817241,0.853769,1.694279
8.821660,0.854193,1.695120
8.826055,0.854615,1.695957
8.830427,0.855035,1.696790
8.834777,0.855452,1.697618
8.839104,0.855867,1.698442
8.843407,0.856280,1.699261
8.847689,0.856691,1.700076
8.851948,0.857099,1.700887
8.856184,0.857506,1.701694
8.860398,0.857910,1.702496
8.864590,0.858312,1.703294
8.868761,0.858712,1.704088
8.872909,0.859110,1.704878
8.877035,0.859506,1.705663
8.881140,0.859900,1.706445
8.885223,0.860292,1.707222
8.889285,0.860681,1.707996
8.893326,0.861069,1.708765
8.897345,0.861455,1.709530
8.901343,0.861838,1.710292
8.905320,0.862220,1.711049
8.909277,0.862599,1.711802
8.913212,0.862977,1.712551
8.917127,0.863353,1.713297
8.921021,0.863726,1.714038
8.924895,0.864098,1.714776
8.928749,0.864468,1.715509
8.932582,0.864835,1.716239
8.936395,0.865201,1.716965
8.940189,0.865565,1.717687
8.943962,0.865927,1.718406
8.947715,0.866287,1.719120
8.951449,0.866645,1.719831
8.955163,0.867002,1.720538
8.958858,0.867356,1.721242
8.962533,0.867709,1.721942
8.966189,0.868060,1.722638
8.969826,0.868409,1.723330
8.973444,0.868756,1.724019
8.977042,0.869101,1.724704
8.980622,0.869444,1.725386
8.984183,0.869786,1.726064
8.987726,0.870126,1.726738
8.991249,0.870464,1.727409
8.994755,0.870800,1.728076
8.998241,0.871135,1.728740
9.001710,0.871468,1.729401
9.005160,0.871799,1.730058
9.008593,0.872128,1.730711
9.012007,0.872455,1.731361
9.015403,0.872781,1.732008
9.018782,0.873105,1.732651
9.022142,0.873428,1.733291
9.025485,0.873749,1.733927
9.028811,0.874068,1.734560
9.032119,0.874385,1.735190
9.035410,0.874701,1.735817
9.038683,0.875015,1.736440
9.041939,0.875327,1.737060
9.045179,0.875638,1.737677
9.048401,0.875947,1.738290
9.051606,0.876255,1.738900
9.054794,0.876561,1.739507
9.057966,0.876865,1.740111
9.061121,0.877168,1.740712
9.064260,0.877469,1.741310
9.067382,0.877768,1.741904
9.070487,0.878066,1.742495
9.073576,0.878363,1.743083
9.076650,0.878657,1.743669
9.079707,0.878951,1.744251
9.082747,0.879242,1.744830
9.085772,0.879533,1.745405
9.088781,0.879821,1.745978
9.091775,0.880108,1.746548
9.094752,0.880394,1.747115
9.097714,0.880678,1.747679
9.100661,0.880961,1.748240
9.103592,0.881242,1.748798
9.106507,0.881522,1.749353
9.109407,0.881800,1.749905
9.112292,0.882077,1.750455
9.115162,0.882352,1.751001
9.118017,0.882626,1.751545
9.120857,0.882899,1.752085
9.123682,0.883170,1.752623
9.126492,0.883439,1.753158
9.129287,0.883707,1.753690
9.132068,0.883974,1.754220
9.134834,0.884240,1.754746
9.137585,0.884504,1.755270
9.140322,0.884766,1.755791
9.143045,0.885027,1.756310
9.145753,0.885287,1.756825
9.148448,0.885546,1.757338
9.151128,0.885803,1.757849
9.153794,0.886059,1.758356
9.156446,0.886313,1.758861
9.159084,0.886566,1.759363
9.161708,0.886818,1.759863
9.164319,0.887068,1.760360
9.166915,0.887318,1.760854
9.169498,0.887565,1.761346
9.172068,0.887812,1.761835
9.174624,0.888057,1.762322
9.177167,0.888301,1.762806
9.179696,0.888544,1.763288
9.182212,0.888785,1.763767
9.184715,0.889025,1.764243
9.187205,0.889264,1.764717
9.189681,0.889502,1.765189
9.192145,0.889738,1.765658
9.194596,0.889973,1.766125
9.197033,0.890207,1.766589
9.199458,0.890440,1.767050
9.201871,0.890671,1.767510
9.204270,0.890901,1.767967
9.206657,0.891130,1.768421
9.209032,0.891358,1.768873
9.211394,0.891585,1.769323
9.213744,0.891810,1.769770
9.216081,0.892035,1.770215
9.218406,0.892258,1.770658
9.220719,0.892480,1.771098
9.223019,0.892700,1.771536
9.225308,0.892920,1.771972
9.227585,0.893138,1.772405
9.229849,0.893356,1.772837
9.232102,0.893572,1.773266
9.234343,0.893787,1.773692
9.236572,0.894001,1.774117
9.238790,0.894213,1.774539
9.240995,0.894425,1.774959
9.243190,0.894635,1.775377
9.245372,0.894845,1.775792
9.247544,0.895053,1.776205
9.249704,0.895260,1.776617
9.251852,0.895467,1.777026
9.253989,0.895672,1.777433
9.256116,0.895876,1.777837
9.258230,0.896078,1.778240
9.260334,0.896280,1.778641
9.262427,0.896481,1.779039
9.264509,0.896681,1.779435
9.266580,0.896879,1.779830
9.268639,0.897077,1.780222
9.270689,0.897274,1.780612
9.272727,0.897469,1.781000
9.274755,0.897664,1.781386
9.276772,0.897857,1.781770
9.278778,0.898050,1.782152
9.280774,0.898241,1.782532
9.282760,0.898432,1.782910
9.284735,0.898621,1.783286
9.286699,0.898810,1.783660
9.288654,0.898997,1.784032
9.290598,0.899184,1.784403
9.292532,0.899369,1.784771
9.294455,0.899554,1.785137
9.296369,0.899737,1.785501
9.298272,0.899920,1.785864
9.300166,0.900102,1.786224
9.302050,0.900283,1.786583
9.303923,0.900462,1.786940
9.305787,0.900641,1.787295
9.307642,0.900819,1.787648
9.309486,0.900996,1.787999
9.311321,0.901172,1.788348
9.313146,0.901347,1.788696
9.314961,0.901521,1.789041
9.316767,0.901695,1.789385
9.318564,0.901867,1.789727
9.320351,0.902038,1.790067
9.322129,0.902209,1.790406
9.323897,0.902379,1.790743
9.325656,0.902547,1.791077
9.327406,0.902715,1.791411
9.329147,0.902882,1.791742
9.330878,0.903048,1.792072
9.332600,0.903214,1.792400
9.334314,0.903378,1.792726
9.336018,0.903542,1.793050
9.337714,0.903704,1.793373
9.339400,0.903866,1.793694
9.341078,0.904027,1.794014
9.342747,0.904187,1.794331
9.344407,0.904346,1.794648
9.346058,0.904505,1.794962
9.347701,0.904662,1.795275
9.349335,0.904819,1.795586
9.350961,0.904975,1.795895
9.352578,0.905130,1.796203
9.354186,0.905285,1.796509
9.355786,0.905438,1.796814
9.357378,0.905591,1.797117
9.358961,0.905743,1.797419
9.360536,0.905894,1.797718
9.362103,0.906044,1.798017
9.363662,0.906194,1.798313
9.365212,0.906342,1.798609
9.366754,0.906490,1.798902
9.368288,0.906638,1.799194
9.369814,0.906784,1.799485
9.371333,0.906930,1.799774
9.372843,0.907074,1.800061
9.374345,0.907219,1.800347
9.375839,0.907362,1.800632
9.377325,0.907505,1.800915
9.378804,0.907646,1.801196
9.380275,0.907788,1.801476
9.381738,0.907928,1.801755
9.383194,0.908068,1.802032
9.384641,0.908206,1.802308
9.386082,0.908345,1.802582
9.387514,0.908482,1.802855
9.388939,0.908619,1.803126
9.390357,0.908755,1.803396
9.391767,0.908890,1.803665
9.393170,0.909025,1.803932
9.394565,0.909159,1.804197
9.395954,0.909292,1.804462
9.397334,0.909424,1.804724
9.398708,0.909556,1.804986
9.400074,0.909687,1.805246
9.401434,0.909818,1.805505
9.402786,0.909947,1.805762
9.404131,0.910076,1.806018
9.405469,0.910205,1.806273
9.406799,0.910332,1.806527
9.408123,0.910459,1.806779
9.409440,0.910586,1.807029
9.410750,0.910711,1.807279
9.412053,0.910836,1.807527
9.413350,0.910961,1.807774
9.414639,0.911084,1.808019
9.415922,0.911208,1.808263
9.417198,0.911330,1.808506
9.418467,0.911452,1.808748
9.419730,0.911573,1.808988
9.420986,0.911693,1.809228
9.422235,0.911813,1.809465
9.423478,0.911933,1.809702
9.424715,0.912051,1.809937
9.425945,0.912169,1.810172
9.427168,0.912287,1.810405
9.428385,0.912403,1.810636
9.429596,0.912519,1.810867
9.430800,0.912635,1.811096
9.431998,0.912750,1.811324
9.433189,0.912864,1.811551
9.434375,0.912978,1.811777
9.435554,0.913091,1.812001
9.436727,0.913204,1.812224
9.437894,0.913316,1.812447
9.439054,0.913427,1.812668
9.440209,0.913538,1.812887
9.441357,0.913648,1.813106
9.442500,0.913757,1.813324
9.443636,0.913867,1.813540
9.444767,0.913975,1.813755
9.445891,0.914083,1.813969
9.447010,0.914190,1.814182
9.448123,0.914297,1.814394
9.449230,0.914403,1.814605
9.450331,0.914509,1.814815
9.451427,0.914614,1.815023
9.452516,0.914718,1.815231
9.453600,0.914822,1.815437
9.454678,0.914926,1.815642
9.455751,0.915029,1.815847
9.456818,0.915131,1.816050
9.457879,0.915233,1.816252
9.458935,0.915334,1.816453
9.459985,0.915435,1.816653
9.461030,0.915535,1.816852
9.462069,0.915635,1.817049
9.463103,0.915734,1.817246
9.464131,0.915833,1.817442
9.465154,0.915931,1.817637
9.466172,0.916029,1.817831
9.467184,0.916126,1.818023
9.468191,0.916222,1.818215
9.469193,0.916318,1.818406
9.470189,0.916414,1.818595
9.471180,0.916509,1.818784
9.472166,0.916604,1.818972
9.473147,0.916698,1.819159
9.474122,0.916791,1.819344
9.475093,0.916884,1.819529
9.476058,0.916977,1.819713
9.477019,0.917069,1.819896
9.477974,0.917161,1.820078
9.478924,0.917252,1.820259
9.479870,0.917343,1.820439
9.480810,0.917433,1.820618
9.481745,0.917523,1.820796
9.482676,0.917612,1.820973
9.483601,0.917701,1.821149
9.484522,0.917789,1.821324
9.485438,0.917877,1.821499
9.486349,0.917964,1.821672
9.487255,0.918051,1.821845
9.488157,0.918138,1.822016
9.489054,0.918224,1.822187
9.489946,0.918310,1.822357
9.490833,0.918395,1.822526
9.491716,0.918479,1.822694
9.492594,0.918564,1.822861
9.493468,0.918647,1.823028
9.494337,0.918731,1.823193
9.495201,0.918814,1.823358
9.496061,0.918896,1.823521
9.496916,0.918978,1.823684
9.497767,0.919060,1.823846
9.498614,0.919141,1.824007
9.499456,0.919222,1.824168
9.500293,0.919302,1.824327
9.501126,0.919382,1.824486
9.501955,0.919462,1.824643
9.502779,0.919541,1.824800
9.503599,0.919619,1.824957
9.504415,0.919698,1.825112
9.505227,0.919776,1.825266
9.506034,0.919853,1.825420
9.506837,0.919930,1.825573
9.507636,0.920007,1.825725
9.508430,0.920083,1.825876
9.509221,0.920159,1.826027
9.510007,0.920234,1.826176
9.510789,0.920309,1.826325
9.511567,0.920384,1.826474
9.512341,0.920458,1.826621
9.513111,0.920532,1.826767
9.513877,0.920605,1.826913
9.514639,0.920679,1.827058
9.515396,0.920751,1.827203
9.516150,0.920824,1.827346
9.516900,0.920896,1.827489
9.517646,0.920967,1.827631
9.518388,0.921038,1.827772
9.519126,0.921109,1.827913
9.519861,0.921180,1.828053
9.520591,0.921250,1.828192
9.521317,0.921319,1.828330
9.522040,0.921389,1.828468
9.522759,0.921458,1.828604
9.523474,0.921526,1.828741
9.524186,0.921595,1.828876
9.524894,0.921662,1.829011
9.525598,0.921730,1.829145
9.526298,0.921797,1.829278
9.526994,0.921864,1.829411
9.527687,0.921930,1.829543
9.528377,0.921997,1.829674
9.529062,0.922062,1.829804
9.529745,0.922128,1.829934
9.530423,0.922193,1.830064
9.531098,0.922258,1.830192
9.531769,0.922322,1.830320
9.532437,0.922386,1.830447
9.533102,0.922450,1.830574
9.533763,0.922513,1.830699
9.534420,0.922576,1.830825
9.535074,0.922639,1.830949
9.535725,0.922702,1.831073
9.536372,0.922764,1.831196
9.537015,0.922825,1.831319
9.537656,0.922887,1.831441
9.538293,0.922948,1.831562
9.538926,0.923009,1.831683
9.539557,0.923069,1.831803
9.540184,0.923129,1.831922
9.540808,0.923189,1.832041
9.541428,0.923249,1.832159
9.542045,0.923308,1.832276
9.542659,0.923367,1.832393
9.543270,0.923425,1.832509
9.543877,0.923484,1.832625
9.544482,0.923542,1.832740
9.545083,0.923599,1.832855
9.545681,0.923657,1.832969
9.546276,0.923714,1.833082
9.546868,0.923771,1.833194
9.547456,0.923827,1.833307
9.548042,0.923883,1.833418
9.548624,0.923939,1.833529
9.549204,0.923995,1.833639
9.549780,0.924050,1.833749
9.550353,0.924105,1.833858
9.550924,0.924160,1.833967
9.551491,0.924214,1.834075
9.552055,0.924268,1.834182
9.552617,0.924322,1.834289
9.553175,0.924376,1.834395
9.553731,0.924429,1.834501
9.554283,0.924482,1.834606
9.554833,0.924535,1.834711
9.555380,0.924587,1.834815
9.555924,0.924640,1.834919
9.556465,0.924691,1.835022
9.557003,0.924743,1.835124
9.557539,0.924794,1.835226
9.558071,0.924846,1.835328
9.558601,0.924896,1.835428
9.559128,0.924947,1.835529
9.559652,0.924997,1.835629
9.560174,0.925047,1.835728
9.560693,0.925097,1.835827
9.561209,0.925147,1.835925
9.561722,0.925196,1.836023
9.562233,0.925245,1.836120
9.562741,0.925294,1.836217
9.563246,0.925342,1.836313
9.563749,0.925390,1.836409
9.564249,0.925438,1.836504
9.564746,0.925486,1.836598
9.565241,0.925533,1.836693
9.565733,0.925581,1.836786
9.566223,0.925628,1.836880
9.566710,0.925674,1.836972
9.567194,0.925721,1.837065
9.567676,0.925767,1.837156
9.568156,0.925813,1.837248
9.568633,0.925859,1.837338
9.569107,0.925904,1.837429
9.569579,0.925950,1.837519
9.570048,0.925995,1.837608
9.570515,0.926039,1.837697
9.570980,0.926084,1.837785
9.571442,0.926128,1.837873
9.571901,0.926172,1.837961
9.572359,0.926216,1.838048
9.572814,0.926260,1.838134
9.573266,0.926303,1.838221
9.573716,0.926347,1.838306
9.574164,0.926389,1.838391
9.574609,0.926432,1.838476
9.575052,0.926475,1.838561
9.575493,0.926517,1.838644
9.575931,0.926559,1.838728
9.576367,0.926601,1.838811
9.576801,0.926642,1.838894
9.577233,0.926684,1.838976
9.577662,0.926725,1.839057
9.578089,0.926766,1.839139
9.578514,0.926807,1.839220
9.578936,0.926847,1.839300
9.579356,0.926888,1.839380
9.579774,0.926928,1.839460
9.580190,0.926968,1.839539
9.580604,0.927007,1.839618
9.581016,0.927047,1.839696
